DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P6290;P6290S1;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;MES;RABAND;FT;DPTO;fex_c_2011
4783707;1;1;1;50;47;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;181,540427912528
4783707;1;2;1;50;47;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;181,540427912528
4783707;1;3;1;50;47;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;181,540427912528
4783707;1;4;1;50;47;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;181,540427912528
4783707;1;6;1;50;47;1; ; ;6;3; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;181,540427912528
4783708;1;1;1;50;47;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;291,142246918655
4783708;1;2;1;50;47;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;291,142246918655
4783708;1;3;1;50;47;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;291,142246918655
4783708;1;4;1;50;47;1; ; ;4;4; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;291,142246918655
4783708;1;5;1;50;47;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;291,142246918655
4783708;1;6;1;50;47;1;1; ;6;2; ;2;2;2;1; ; ; ; ; ; ; ;1;12; ;1;47;291,142246918655
4783708;1;9;1;50;47;1; ; ;9;6;VAGO;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;291,142246918655
4783709;1;1;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;169,17987810073
4783709;1;2;1;50;47;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;169,17987810073
4783709;1;3;1;50;47;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;169,17987810073
4783711;1;1;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;150,776220186969
4783711;1;2;1;50;47;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;150,776220186969
4783711;1;3;1;50;47;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;150,776220186969
4783711;1;5;1;50;47;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;150,776220186969
4783711;1;6;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;150,776220186969
4783712;1;1;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;170,760229884428
4783712;1;2;1;50;47;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;170,760229884428
4783712;1;3;1;50;47;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;170,760229884428
4783712;1;4;1;50;47;1; ; ;1;4; ;2;2;2;2;1;5; ;2; ;1;3;1;12;1;1;47;170,760229884428
4783712;1;6;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;170,760229884428
4783712;1;7;1;50;47;1; ; ;7;4; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;170,760229884428
4783713;1;1;1;50;47;1; ; ;1;4; ;2;2;2;2;1;7; ;2; ;2; ; ;12;1;1;47;166,85048548583
4783713;1;2;1;50;47;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;166,85048548583
4783714;1;1;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;160,104281979226
4783714;1;2;1;50;47;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;160,104281979226
4783715;1;1;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;165,265195284806
4783715;1;2;1;50;47;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;165,265195284806
4783716;1;1;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;197,812610529272
4783716;1;2;1;50;47;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;197,812610529272
4783716;1;3;1;50;47;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;197,812610529272
4783716;1;4;1;50;47;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;197,812610529272
4783716;1;5;1;50;47;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;197,812610529272
4783717;1;1;1;50;47;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;157,774889364326
4783718;1;1;1;50;47;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;110,358234434056
4783718;1;2;1;50;47;1; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;110,358234434056
4783718;1;3;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;110,358234434056
4783718;1;4;1;50;47;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;110,358234434056
4783719;1;1;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;228,123385255218
4783719;1;2;1;50;47;1;1; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;12; ;1;47;228,123385255218
4783719;1;3;1;50;47;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;228,123385255218
4783720;1;1;1;50;47;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;283,902310286623
4783720;1;2;1;50;47;1;1; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;12; ;1;47;283,902310286623
4783720;1;3;1;50;47;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;283,902310286623
4783720;1;4;1;50;47;1; ; ;4;4; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;283,902310286623
4783720;1;7;1;50;47;1; ; ;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;283,902310286623
4783720;1;8;1;50;47;1;2; ;8;4; ;2;2;2;1; ; ; ; ; ; ; ;1;12; ;1;47;283,902310286623
4783721;1;1;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;225,251317569346
4783721;1;2;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;225,251317569346
4783721;1;4;1;50;47;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;225,251317569346
4783722;1;1;1;50;47;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;223,375357954059
4783722;1;2;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;223,375357954059
4783722;1;3;1;50;47;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;223,375357954059
4783722;1;4;1;50;47;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;223,375357954059
4783723;1;1;1;50;47;1; ; ;1;4; ;2;2;2;2;1;3; ;2; ;1;6;1;12;1;1;47;169,301886714933
4783723;1;2;1;50;47;1; ; ;1;6;ESTA REALIZANDO DILIGENCIAS PARA CONTINUAR ESTUDIANDO;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;169,301886714933
4783723;1;3;1;50;47;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;169,301886714933
4783724;1;1;1;50;47;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;157,774889364326
4783725;1;1;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;187,572245537124
4783725;1;2;1;50;47;1; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;12;2;1;47;187,572245537124
4783725;1;3;1;50;47;1; ; ;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;187,572245537124
4783725;1;4;1;50;47;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;187,572245537124
4783726;1;1;1;50;47;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;233,241156399963
4783726;1;2;1;50;47;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;233,241156399963
4783726;1;3;1;50;47;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;233,241156399963
4783727;1;1;1;50;47;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;197,316035368824
4783727;1;2;1;50;47;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;197,316035368824
4783727;1;3;1;50;47;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;197,316035368824
4783728;1;1;1;50;47;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;157,774889364326
4783729;1;1;1;50;47;1;3; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;12; ;1;47;165,265195284806
4783729;1;2;1;50;47;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;165,265195284806
4783730;1;1;1;50;47;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;200,522122605749
4783730;1;2;1;50;47;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;200,522122605749
4783730;1;3;1;50;47;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;200,522122605749
4783730;1;4;1;50;47;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;200,522122605749
4783732;1;1;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;228,536271259639
4783732;1;2;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;228,536271259639
4783732;1;5;1;50;47;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;228,536271259639
4783732;1;6;1;50;47;1; ; ;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;228,536271259639
4783734;1;1;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;144,285179259749
4783734;1;2;1;50;47;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;144,285179259749
4783734;1;3;1;50;47;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;144,285179259749
4783735;1;1;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;161,390914337684
4783735;1;2;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;161,390914337684
4783735;1;3;1;50;47;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;161,390914337684
4783736;1;1;1;50;47;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;157,774889364326
4783737;1;1;1;50;47;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;108,028986945546
4783737;1;2;1;50;47;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;108,028986945546
4783738;1;1;1;50;47;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;281,070644469554
4783738;1;2;1;50;47;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;281,070644469554
4783738;1;3;1;50;47;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;281,070644469554
4783738;1;6;1;50;47;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;281,070644469554
4783738;1;7;1;50;47;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;281,070644469554
4783738;1;8;1;50;47;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;281,070644469554
4783738;1;9;1;50;47;1; ; ;10;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;281,070644469554
4783738;1;10;1;50;47;1; ; ;10;4; ;1; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;281,070644469554
4783739;1;1;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;224,086693825091
4783739;1;2;1;50;47;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;224,086693825091
4783740;1;1;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;207,059825200524
4783740;1;2;1;50;47;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;207,059825200524
4783741;1;1;1;50;47;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;97,8242305312625
4783741;1;2;1;50;47;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;97,8242305312625
4783741;1;3;1;50;47;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;97,8242305312625
4783741;1;5;1;50;47;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;97,8242305312625
4783741;1;6;1;50;47;1; ; ;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;97,8242305312625
4783742;1;1;1;50;47;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;181,375069161533
4783742;1;2;1;50;47;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;181,375069161533
4783742;1;3;1;50;47;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;181,375069161533
4783743;1;1;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;134,04495939399
4783744;1;1;1;50;47;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;212,30158562711
4783744;1;2;1;50;47;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;212,30158562711
4783745;1;1;1;50;47;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;197,481394119818
4783745;1;2;1;50;47;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;197,481394119818
4783745;1;3;1;50;47;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;197,481394119818
4783745;1;4;1;50;47;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;197,481394119818
4783745;1;5;1;50;47;1; ; ;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;197,481394119818
4783746;1;1;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;157,774889364326
4783747;1;1;1;50;47;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;221,377181748614
4783747;1;2;1;50;47;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;221,377181748614
4783747;1;3;1;50;47;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;221,377181748614
4783749;1;1;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;144,285179259749
4783749;1;2;1;50;47;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;144,285179259749
4783749;1;3;1;50;47;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;144,285179259749
4783750;1;1;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;306,721550762507
4783750;1;2;1;50;47;1; ; ;1;6;INCAPACITADA;2;1; ; ; ; ; ; ; ; ; ; ;12; ;1;47;306,721550762507
4783750;1;3;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;306,721550762507
4783750;1;4;1;50;47;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;306,721550762507
4783751;1;1;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;375,144491074247
4783751;1;2;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;375,144491074247
4783751;1;3;1;50;47;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;375,144491074247
4783751;1;4;1;50;47;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;375,144491074247
4783752;1;1;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;376,899294085141
4783752;1;2;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;376,899294085141
4783754;1;1;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;306,721550762507
4783754;1;2;1;50;47;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;306,721550762507
4783754;1;3;1;50;47;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;306,721550762507
4783754;1;4;1;50;47;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;306,721550762507
4783755;1;1;1;50;47;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;325,111366416658
4783755;1;2;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;325,111366416658
4783755;1;3;1;50;47;1; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;325,111366416658
4783756;1;1;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;394,632070737647
4783756;1;2;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;394,632070737647
4783756;1;3;1;50;47;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;394,632070737647
4783757;1;1;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;422,27363351293
4783757;1;2;1;50;47;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;422,27363351293
4783758;1;1;1;50;47;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;118,269206811305
4783758;1;2;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;118,269206811305
4783758;1;3;1;50;47;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;118,269206811305
4783758;1;4;1;50;47;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;118,269206811305
4783759;1;1;1;50;47;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;265,881323740808
4783759;1;2;1;50;47;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;265,881323740808
4783760;1;1;1;50;47;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;110,480388174649
4783760;1;2;1;50;47;1; ; ;3;6;VER TELEVISION;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;110,480388174649
4783760;1;3;1;50;47;1; ; ;3;4; ;1; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;110,480388174649
4783761;1;1;1;50;47;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;160,104281979226
4783761;1;2;1;50;47;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;160,104281979226
4783762;1;1;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;173,176167662055
4783762;1;2;1;50;47;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;173,176167662055
4783763;1;1;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;197,316035368824
4783763;1;2;1;50;47;1; ; ;1;4; ;2;2;2;2;1;2; ;1;2; ; ; ;12;1;1;47;197,316035368824
4783763;1;3;1;50;47;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;197,316035368824
4783764;1;1;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;270,419166276491
4783764;1;2;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;270,419166276491
4783765;1;1;1;50;47;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;401,044245211498
4783765;1;2;1;50;47;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;401,044245211498
4783765;1;3;1;50;47;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;401,044245211498
4783765;1;5;1;50;47;1; ; ;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;401,044245211498
4783766;1;1;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;372,240508855341
4783767;1;1;1;50;47;1;1; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;12; ;1;47;427,507153473125
4783767;1;2;1;50;47;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;427,507153473125
4783767;1;3;1;50;47;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;427,507153473125
4783767;1;4;1;50;47;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;427,507153473125
4783767;1;5;1;50;47;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;427,507153473125
4783768;1;1;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;360,420600581777
4783768;1;2;1;50;47;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;360,420600581777
4783768;1;3;1;50;47;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;360,420600581777
4783769;1;1;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;157,774889364326
4783770;1;1;1;50;47;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;191,446526484245
4783770;1;2;1;50;47;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;191,446526484245
4783770;1;3;1;50;47;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;191,446526484245
4783771;1;1;1;50;47;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;187,572245537124
4783771;1;2;1;50;47;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;187,572245537124
4783771;1;3;1;50;47;1; ; ;2;6;OCIO;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;187,572245537124
4783771;1;4;1;50;47;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;187,572245537124
4783772;1;1;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;145,449948130394
4783772;1;2;1;50;47;1; ; ;1;4; ;2;2;1; ; ; ; ; ; ; ; ; ;12; ;1;47;145,449948130394
4783772;1;3;1;50;47;1; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;145,449948130394
4783773;1;1;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;222,829172858067
4783773;1;2;1;50;47;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;222,829172858067
4783773;1;3;1;50;47;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;222,829172858067
4783773;1;4;1;50;47;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;222,829172858067
4783773;1;5;1;50;47;1; ; ;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;222,829172858067
4783773;1;6;1;50;47;1; ; ;6;3; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;222,829172858067
4783774;1;1;1;50;47;1; ; ;1;4; ;2;2;2;2;1;10; ; ; ; ; ; ;12;2;1;47;220,337514886551
4783774;1;2;1;50;47;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;220,337514886551
4783775;1;1;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;171,134704169385
4783775;1;2;1;50;47;1; ; ;2;6;DESCANSANDO;2;1; ; ; ; ; ; ; ; ; ; ;12; ;1;47;171,134704169385
4783776;1;1;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;136,37435200889
4783776;1;2;1;50;47;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;136,37435200889
4783777;1;1;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;134,04495939399
4783778;1;1;1;50;47;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;165,265195284806
4783778;1;2;1;50;47;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;165,265195284806
4783779;1;1;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;164,100571540551
4783781;1;1;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;194,03108167853
4783781;1;2;1;50;47;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;194,03108167853
4783782;1;1;1;50;47;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;1;47;161,390914337684
4783782;1;2;1;50;47;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;161,390914337684
4783782;1;3;1;50;47;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;12; ;1;47;161,390914337684
