DIRECTORIO,AREA,SECUENCIA_P,P5000,P5010,P5020,P5030,P5040,P5050,P5080,P5090,P5090S1,P5100,P5110,P5130,P5140,P5210S1,P5210S2,P5210S3,P5210S4,P5210S5,P5210S6,P5210S7,P5210S8,P5210S9,P5210S10,P5210S11,P5210S14,P5210S15,P5210S16,P5210S17,P5210S18,P5210S19,P5210S20,P5210S21,P5210S22,P5210S24,HOGAR,P4000,P4010,P4020,P4030S1,P4030S2,P4030S3,P4030S4,P4030S5,P4030S1A1,P4030S4A1,P4040,REGIS,P5070,DPTO,ORDEN,fex_c_2011
574175,73,1,3,2,1,1,1,1,3,1,,,23000000,200000,,1,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,2,3,1,1,1,73,1,135.031.560.245.753
574177,76,1,4,3,1,1,1,1,3,1,,,50000000,300000,,1,2,1,1,1,1,1,1,1,2,1,2,2,1,2,2,1,1,2,2,2,1,1,1,4,1,1,1,1,1,3,3,1,1,1,76,1,645.861.442.860.062
574178,76,1,3,2,1,1,1,1,3,3,,,,,250000,1,1,2,2,2,2,1,2,2,2,1,1,1,2,2,2,2,1,2,2,2,1,2,1,2,1,1,1,1,1,9,3,1,1,1,76,1,730.616.781.990.797
574179,76,1,4,2,1,1,1,1,3,1,,,100000000,300000,,1,1,2,1,1,1,1,2,2,2,1,1,1,2,2,2,1,1,1,2,2,1,2,1,4,1,1,1,1,1,3,2,1,1,1,76,1,695.724.842.923.484
574180,76,1,3,2,1,2,1,1,3,3,,,,,400000,1,1,2,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,1,4,1,1,1,1,1,3,3,1,1,1,76,1,754.756.340.400.291
574180,76,2,1,1,1,2,1,1,3,3,,,,,130000,1,2,2,2,1,2,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,1,,76,1,754.756.340.400.291
574180,76,3,1,1,1,2,1,1,,3,,,,,130000,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,,,,,,,,,,,1,1,,76,1,754.756.340.400.291
574181,76,1,5,4,1,2,1,1,3,3,,,,,300000,1,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,1,4,1,1,1,1,1,3,3,1,1,1,76,1,755.311.969.563.622
574181,76,2,2,2,1,2,1,1,3,3,,,,,120000,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,,,,,,,,,,,1,1,,76,1,755.311.969.563.622
574182,76,1,3,1,1,2,1,1,3,1,,,60000000,98,,1,2,2,2,1,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,3,1,4,1,1,1,1,1,3,3,1,1,1,76,1,755.399.199.071.756
574183,76,1,3,1,1,1,1,1,3,4,,,,250000,,1,1,2,2,1,1,1,2,2,2,1,1,1,2,2,2,2,1,2,2,2,1,2,1,4,1,1,1,1,1,3,3,1,1,1,76,1,755.399.199.071.756
574184,76,1,3,2,1,2,1,1,3,4,,,,100000,,2,2,2,2,1,2,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,1,2,1,1,3,76,1,621.264.305.682.548
574184,76,2,1,1,1,2,1,1,4,3,,,,,60000,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,,,,,,,,,,,1,1,,76,1,621.264.305.682.548
574185,76,1,4,3,1,1,1,1,1,1,,,98,98,,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,1,4,1,2,1,1,1,2,2,1,1,1,76,1,769.032.103.246.807
574186,76,1,8,3,1,1,1,1,1,1,,,300000000,1500000,,1,1,2,1,1,1,1,1,1,1,1,2,1,2,2,1,1,2,2,1,2,1,1,1,5,1,2,1,1,1,6,9,1,1,1,76,1,101.417.199.662.645
574187,76,1,6,3,1,1,1,1,3,4,,,,300000,,1,1,1,1,1,1,1,2,2,2,1,2,2,1,2,2,2,1,1,2,2,1,2,1,4,1,1,1,1,1,2,3,1,1,1,76,1,522.064.447.029.024
574189,76,1,3,2,1,1,1,1,3,3,,,,,400000,2,1,2,1,1,1,1,1,1,2,1,1,1,1,2,2,1,2,2,1,2,1,2,1,4,1,1,1,1,1,2,2,1,1,1,76,1,670.263.867.596.775
574190,76,1,4,2,1,1,1,1,3,4,,,,250000,,2,1,2,2,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,4,1,1,1,1,1,9,3,1,1,1,76,1,634.279.665.525.466
574191,76,1,5,2,1,1,1,1,3,1,,,98,250000,,1,1,2,2,1,1,1,1,2,2,1,1,2,2,2,2,1,1,1,2,2,1,1,1,4,1,1,1,1,1,3,3,1,1,1,76,1,787.703.256.164.889
574192,76,1,4,3,1,1,1,1,3,1,,,98,300000,,1,1,2,1,1,1,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,1,2,1,4,1,1,1,1,1,3,3,1,1,1,76,1,801.319.587.829.783
574194,76,1,5,4,1,1,1,1,3,1,,,98,98,,1,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,1,2,2,2,1,1,1,4,1,1,1,1,1,3,3,1,1,1,76,1,707.163.533.548.335
574195,76,1,3,2,1,1,1,1,4,3,,,,,150000,2,1,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,1,4,1,1,1,1,1,3,3,1,1,3,76,1,669.671.573.162.404
574196,76,1,3,2,1,1,1,1,4,3,,,,,150000,2,1,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,4,1,2,1,1,1,1,3,1,1,5,76,1,688.840.439.644.884
574197,76,1,4,3,1,1,1,1,3,1,,,20000000,150000,,1,1,2,2,1,1,1,2,2,2,1,1,1,2,2,2,2,1,1,2,2,1,1,1,4,1,1,1,1,1,1,3,1,1,1,76,1,60.737.138.046.044
574198,76,1,10,4,1,1,1,1,3,3,,,,,1500000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,1,1,1,1,1,6,3,1,1,1,76,1,130.908.159.002.388
574200,76,1,1,1,1,2,1,1,4,4,,,,80000,,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,3,1,2,1,2,1,1,1,2,2,1,1,1,76,1,670.517.345.741.433
574201,76,1,4,2,1,1,1,1,4,1,,,25000000,250000,,1,1,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,1,1,2,2,1,2,1,2,1,2,1,1,1,3,3,1,1,1,76,1,584.364.639.730.989
574202,76,1,3,1,1,1,1,1,,1,,,98,98,,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,1,2,1,1,1,2,3,1,1,6,76,1,715.638.333.274.997
574203,76,1,6,5,1,1,1,1,3,1,,,100000000,300000,,1,1,2,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,4,1,1,1,1,1,3,3,1,1,1,76,1,701.135.354.392.563
574203,76,2,2,1,1,1,1,1,3,3,,,,,220000,2,2,2,1,1,1,1,2,1,2,1,2,1,1,2,2,2,2,2,2,2,2,,,,,,,,,,,1,1,,76,1,701.135.354.392.563
574203,76,3,3,2,1,1,1,1,3,4,,,,250000,,1,1,2,1,1,1,1,2,2,2,1,1,2,2,2,2,2,1,2,2,2,3,,,,,,,,,,,1,1,,76,1,701.135.354.392.563
574204,76,1,4,1,1,1,1,10,3,3,,,,,250000,2,1,2,1,1,1,1,2,2,2,1,1,1,1,2,2,1,2,1,2,2,1,2,1,4,1,1,1,1,1,3,3,1,1,1,76,1,762.782.624.579.552
574205,76,1,1,1,1,1,1,1,3,4,,,,100000,,1,1,2,2,1,1,1,2,2,2,1,1,1,1,2,2,2,2,2,2,2,1,2,1,4,1,1,1,1,1,3,3,1,1,1,76,1,680.002.938.651.447
574206,76,1,5,3,1,1,1,1,3,1,,,50000000,300000,,1,1,2,1,2,1,1,2,2,2,1,2,1,2,2,2,2,1,2,2,2,1,2,1,4,1,1,1,1,1,3,3,1,1,1,76,1,802.241.113.501.489
574207,76,1,3,1,1,1,1,1,4,4,,,,98,,1,1,2,2,1,1,1,2,2,2,1,2,1,1,2,2,2,2,1,2,2,1,2,1,4,1,2,1,1,1,3,3,1,1,1,76,1,755.399.199.071.756
574208,76,1,3,2,1,1,1,1,4,3,,,,,300000,1,1,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,1,4,1,2,1,1,1,3,3,1,1,1,76,1,689.128.930.133.162
574208,76,2,1,1,1,2,1,1,,3,,,,,125000,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,,,,,,,,,,,1,1,,76,1,689.128.930.133.162
574208,76,3,1,1,1,2,1,1,,3,,,,,120000,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,,,,,,,,,,,1,1,,76,1,689.128.930.133.162
574209,76,1,3,1,1,2,1,1,3,1,,,25000000,250000,,1,1,2,1,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,76,1,616.210.049.766.672
574209,76,2,1,1,1,2,1,1,3,3,,,,,60000,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,1,,76,1,616.210.049.766.672
574210,76,1,4,3,1,1,1,1,3,4,,,,150000,,1,1,2,1,1,1,1,1,2,2,1,1,2,1,2,2,2,1,1,2,2,1,2,1,2,1,1,1,1,1,1,2,1,1,1,76,1,688.840.439.644.884
574211,76,1,4,3,1,1,1,1,3,4,,,,300000,,1,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,2,1,4,1,1,1,1,1,1,2,1,1,1,76,1,972.709.535.970.421
574212,76,1,9,5,1,1,1,1,3,1,,,250000000,1250000,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,4,1,1,1,1,1,6,3,1,1,1,76,1,115.105.194.084.951
574214,76,1,4,3,1,1,1,1,3,3,,,,,500000,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,2,1,4,1,1,1,1,1,2,3,1,1,1,76,1,669.925.051.307.062
574216,76,1,4,3,1,1,1,1,3,1,,,30000000,330000,,1,1,2,1,1,1,1,2,2,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,4,1,1,1,1,1,3,3,1,1,1,76,1,898.850.535.888.774
574217,76,1,2,1,1,1,1,1,4,3,,,,,200000,1,1,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,1,4,1,2,1,1,1,3,3,1,1,1,76,1,780.565.374.741.632
574218,76,1,4,3,1,1,1,1,4,1,,,3000000,300000,,1,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,1,4,1,2,1,1,1,3,3,1,1,1,76,1,652.602.759.428.917
574219,76,1,4,3,1,1,1,1,4,3,,,,,280000,1,1,2,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,2,1,2,1,2,1,4,1,2,1,1,1,2,3,1,1,1,76,1,740.693.501.022.386
574220,76,1,2,2,1,1,1,1,4,3,,,,,130000,2,1,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,1,2,1,2,1,1,1,2,2,1,1,1,76,1,898.597.057.744.117
574221,76,1,4,2,1,1,1,1,4,3,,,,,180000,1,1,2,1,1,1,1,2,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,1,4,1,2,1,1,1,1,3,1,1,1,76,1,780.565.374.741.632
574223,76,1,5,1,1,1,1,1,3,1,,,60000000,400000,,1,1,2,1,1,1,1,2,1,2,1,1,1,2,2,2,2,2,2,2,2,1,2,1,4,1,1,1,1,1,3,3,1,1,1,76,1,615.956.571.622.015
574224,76,1,5,4,1,1,1,1,3,3,,,,,300000,1,1,2,1,1,1,1,2,2,2,1,1,1,1,2,2,1,1,2,2,2,1,2,1,4,1,1,1,1,1,3,3,1,1,1,76,1,721.115.981.491.327
574226,76,1,1,1,1,2,1,1,3,3,,,,,140000,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,3,1,4,1,1,1,1,1,3,3,1,1,1,76,1,644.210.597.835.696
574227,76,1,3,2,1,1,1,1,3,3,,,,,350000,1,1,2,1,1,1,1,2,2,2,1,1,2,1,2,2,1,1,1,2,2,1,2,1,4,1,1,1,1,1,3,3,1,1,1,76,1,669.925.051.307.062
574228,76,1,5,4,1,1,1,1,4,1,,,98,300000,,1,1,2,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,4,1,2,1,1,1,3,3,1,1,1,76,1,732.963.325.164.758
574229,76,1,3,1,1,1,1,1,3,1,,,40000000,400000,,1,1,2,2,1,2,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,2,1,4,1,1,1,1,1,3,3,1,1,1,76,1,762.782.624.579.552
574230,76,1,5,3,1,1,1,1,1,3,,,,,450000,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,1,1,2,1,2,1,2,1,4,1,2,1,1,1,3,3,1,1,1,76,1,613.616.144.929.816
574231,76,1,7,2,1,1,1,1,1,3,,,,,350000,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,2,2,1,2,1,4,1,2,1,1,1,3,3,1,1,1,76,1,669.520.243.742.061
574232,76,1,2,2,1,1,1,1,1,1,,,15000000,80000,,1,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,1,2,3,1,1,1,76,1,615.956.571.622.015
574233,76,1,4,3,1,1,1,1,3,1,,,22000000,150000,,1,1,2,1,1,2,1,1,2,2,1,1,1,2,2,2,2,1,1,2,2,1,1,1,4,1,1,1,1,1,1,3,1,1,1,76,1,703.540.211.468.525
574234,76,1,3,2,1,1,1,1,3,1,,,16000000,150000,,1,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,1,3,1,1,1,76,1,674.395.774.664.451
574235,76,1,4,2,1,1,1,1,3,4,,,,150000,,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,1,2,1,2,1,1,1,1,1,2,3,1,1,1,76,1,662.930.256.593.549
574236,76,1,7,5,1,1,1,1,3,1,,,98,1500000,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,6,3,1,1,1,76,1,960.576.209.366.222
574238,76,1,6,5,1,1,1,1,3,1,,,200000000,400000,,1,1,2,1,1,1,1,1,2,2,1,2,2,2,2,2,2,1,1,2,2,1,3,1,4,1,1,1,1,1,3,3,1,1,1,76,1,778.797.450.111.406
574239,76,1,1,1,1,2,1,1,1,3,,,,,100000,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,2,1,2,1,1,1,2,2,1,1,1,76,1,715.638.333.274.997
574240,76,1,5,3,1,1,1,1,3,1,,,40000000,400000,,1,1,2,1,1,1,1,2,2,2,1,1,1,2,2,2,1,2,2,2,2,1,1,1,4,1,1,1,1,1,3,3,1,1,1,76,1,467.503.672.909.607
574241,76,1,5,3,1,1,1,1,3,3,,,,,300000,2,1,2,1,1,1,1,1,2,2,1,2,1,2,2,2,1,2,2,2,2,1,1,1,4,1,1,1,1,1,3,3,1,1,1,76,1,592.503.323.179.553
574242,76,1,7,5,1,1,1,1,3,1,,,150000000,400000,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,2,1,4,1,1,1,1,1,3,3,1,1,1,76,1,61.156.179.822.712
574243,76,1,4,3,1,1,1,1,3,2,,700000,40000000,350000,,1,1,2,1,1,1,1,2,2,2,1,1,1,2,2,2,1,2,2,2,2,1,2,1,4,1,1,1,1,1,2,3,1,1,1,76,1,806.872.122.647.369
574244,76,1,3,3,1,1,1,1,3,1,,,24000000,150000,,1,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,2,3,1,1,1,76,1,565.595.038.114.527
574245,76,1,2,1,1,1,1,1,4,3,,,,,150000,1,1,2,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,1,1,1,1,3,1,1,1,76,1,714.640.231.261.306
574246,76,1,8,4,1,1,1,1,1,1,,,700000000,2000000,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,2,1,1,1,5,1,2,1,1,1,6,3,1,1,1,76,1,137.334.650.029.728
574247,76,1,5,4,1,1,1,1,3,4,,,,200000,,1,1,2,2,1,2,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,1,4,1,1,1,1,1,1,3,1,1,1,76,1,608.786.332.061.282
574248,76,1,2,1,1,1,1,1,,3,,,,,70000,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,4,1,2,1,2,1,1,1,2,3,1,1,6,76,1,722.633.127.988.511
574249,76,1,2,1,1,2,1,1,4,3,,,,,133000,1,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,3,1,2,1,2,1,1,1,2,3,1,1,1,76,1,651.348.479.258.953
574250,76,1,6,5,1,1,1,1,3,1,,,98,98,,1,2,2,2,1,1,1,2,2,2,1,1,1,1,2,2,2,2,1,1,2,1,1,1,4,1,1,1,1,1,3,3,1,1,1,76,1,6.224.081.944.176
574251,76,1,4,3,1,1,1,1,3,1,,,90000000,400000,,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,2,2,1,2,2,2,1,1,1,4,1,1,1,1,1,3,3,1,1,1,76,1,656.045.853.314.948
574252,76,1,5,1,1,1,1,1,3,1,,,40000000,300000,,1,1,2,1,1,1,1,1,2,2,1,1,1,2,2,2,2,1,2,2,2,1,1,1,4,1,1,1,1,1,3,3,1,1,1,76,1,655.538.897.025.634
574253,76,1,6,3,1,1,1,1,1,1,,,98,300000,,1,1,2,1,1,1,1,2,1,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,4,1,1,1,1,1,3,3,1,1,1,76,1,625.422.807.815.409
574254,76,1,5,4,1,1,1,1,3,3,,,,,280000,1,1,2,1,1,1,1,2,2,2,1,1,1,2,2,2,1,1,2,2,2,1,2,1,4,1,1,1,1,1,3,3,1,1,1,76,1,624.366.401.229.577
574255,76,1,4,3,1,1,1,1,3,1,,,98,200000,,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,4,1,1,1,1,1,1,3,1,1,1,76,1,642.263.319.527.752
574256,76,1,4,2,1,1,1,1,3,1,,,98,180000,,1,1,2,2,1,1,1,2,2,2,1,2,1,2,2,2,1,1,2,2,2,1,2,1,4,1,1,1,1,1,1,3,1,1,1,76,1,645.607.964.715.404
574257,76,1,4,2,1,1,1,1,3,4,,,,150000,,1,1,2,2,1,1,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,1,2,1,4,1,1,1,1,1,2,3,1,1,1,76,1,669.671.573.162.404
574258,76,1,1,1,1,1,1,1,4,4,,,,100000,,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,1,4,1,1,1,1,1,2,3,1,1,1,76,1,688.840.439.644.884
574260,76,1,4,1,1,1,1,1,3,3,,,,,250000,1,1,2,1,1,1,1,2,1,2,1,1,1,1,2,2,2,1,2,2,2,1,2,1,4,1,1,1,1,1,3,3,1,1,1,76,1,662.533.691.739.146
574261,76,1,5,2,1,1,1,1,3,1,,,98,300000,,1,1,2,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,1,1,2,1,1,1,4,1,1,1,1,1,3,3,1,1,1,76,1,634.279.665.525.466
574262,76,1,5,4,1,1,1,1,3,4,,,,500000,,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,2,1,1,1,4,1,1,1,1,1,3,3,1,1,1,76,1,581.571.588.844.017
574263,76,1,4,2,1,1,1,1,4,4,,,,350000,,1,1,2,2,1,1,1,2,2,1,1,1,1,2,2,2,1,1,2,1,2,1,2,1,4,1,2,1,1,1,3,3,1,1,1,76,1,651.348.479.258.953
574264,76,1,6,3,1,1,1,1,3,3,,,,,300000,1,1,2,2,1,1,1,2,2,2,1,2,1,2,2,2,1,1,2,2,2,1,2,1,4,1,1,1,1,1,3,3,1,1,1,76,1,673.888.818.375.136
574265,76,1,5,3,1,1,1,1,3,2,,98,40000000,400000,,1,1,1,2,1,1,1,1,2,2,1,1,1,1,2,2,2,1,2,1,2,1,2,1,4,1,1,1,1,1,3,2,1,1,1,76,1,688.840.439.644.884
574266,76,1,4,2,1,1,1,1,3,2,,280000,40000000,350000,,1,1,2,2,1,1,1,1,2,2,1,2,1,2,2,2,2,2,1,2,2,1,1,1,4,1,1,1,1,1,3,3,1,1,1,76,1,662.787.169.883.804
574267,76,1,4,2,1,1,1,1,4,1,,,105000000,700000,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,2,1,4,1,2,1,1,1,5,3,1,1,1,76,1,727.758.017.749.972
574268,76,1,4,1,1,1,1,1,1,1,,,70000000,600000,,1,1,2,1,1,1,1,2,1,2,1,1,1,2,2,2,2,2,2,2,2,1,2,1,4,1,2,1,1,1,5,3,1,1,1,76,1,75.283.444.096.786
574269,76,1,3,2,1,2,1,1,3,3,,,,,150000,1,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,1,2,1,4,1,1,1,1,1,3,3,1,1,1,76,1,703.540.211.468.525
574269,76,2,2,1,1,2,1,1,3,2,,200000,30000000,180000,,1,1,2,2,1,2,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,1,,76,1,703.540.211.468.525
574270,76,1,4,2,1,1,1,1,3,2,,98,27000000,250000,,1,1,1,1,1,1,1,2,2,1,1,1,2,1,2,2,2,1,2,2,2,1,2,1,4,1,1,1,1,1,3,3,1,1,1,76,1,85.578.634.641.654
574271,76,1,5,4,1,1,1,1,1,3,,,,,400000,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,2,2,1,2,1,2,1,2,1,4,1,2,1,1,1,4,3,1,1,1,76,1,123.460.462.554.134
574272,76,1,4,2,1,1,1,1,3,1,,,75000000,550000,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,1,2,1,4,1,1,1,1,1,4,3,1,1,1,76,1,133.934.314.632.481
574273,76,1,4,1,1,1,1,1,3,3,,,,,650000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,2,1,4,1,1,1,1,1,4,3,1,1,1,76,1,144.526.625.597.702
574275,76,1,2,1,1,1,1,1,,3,,,,,150000,2,1,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2,1,2,1,3,1,4,1,1,1,1,1,3,3,1,1,6,76,1,722.633.127.988.511
574276,76,1,5,3,1,1,1,1,3,3,,,,,250000,1,1,2,1,1,1,1,2,1,2,1,1,1,1,2,2,2,1,1,1,2,1,1,1,4,1,1,1,1,1,3,3,1,1,1,76,1,866.379.264.462.362
574277,76,1,4,1,1,1,1,1,4,3,,,,,200000,1,1,2,1,1,1,1,1,2,2,1,1,1,2,2,2,1,2,2,2,2,1,1,1,4,1,2,1,1,1,3,3,1,1,1,76,1,627.284.870.811.953
574278,76,1,4,3,1,1,1,1,3,3,,,,,225000,1,1,2,1,1,1,1,2,1,2,1,1,2,1,2,2,2,1,1,2,2,1,1,1,4,1,1,1,1,1,3,3,1,1,1,76,1,669.925.051.307.062
574279,76,1,2,1,1,2,1,1,,1,,,15000000,300000,,2,1,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,3,1,2,1,2,1,1,1,2,3,1,1,6,76,1,852.246.588.325.591
574279,76,2,2,1,1,2,1,1,4,3,,,,,100000,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,,,,,,,,,,,1,1,,76,1,852.246.588.325.591
574280,76,1,5,3,1,1,1,1,1,1,,,40000000,400000,,1,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,1,4,1,2,1,1,1,2,3,1,1,1,76,1,538.931.408.348.909
574282,76,1,1,1,1,2,1,1,4,3,,,,,80000,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,3,1,2,1,2,1,1,1,2,3,1,1,1,76,1,76.224.228.083.818
574284,76,1,6,1,1,1,1,1,3,1,,,75000000,300000,,1,1,2,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,4,1,1,1,1,1,2,3,1,1,1,76,1,615.956.571.622.015
574285,76,1,3,2,1,2,1,1,3,4,,,,270000,,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,1,1,1,2,2,1,1,1,4,1,1,1,1,1,2,3,1,1,1,76,1,648.461.464.178.679
574285,76,2,3,3,1,2,1,1,3,1,,,70000000,400000,,1,1,2,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,2,2,2,2,,,,,,,,,,,1,1,,76,1,648.461.464.178.679
574286,76,1,5,3,1,1,1,1,1,3,,,,,533000,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,2,2,2,2,1,2,1,4,1,2,1,1,1,5,3,1,1,1,76,1,887.326.046.329.233
574288,76,1,5,2,1,1,1,1,1,2,,813000,95000000,750000,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,2,1,5,1,2,1,1,1,5,2,1,1,1,76,1,931.627.760.486.041
574289,76,1,5,2,1,1,1,1,1,1,,,100000000,700000,,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,1,2,1,4,1,2,1,1,1,5,3,1,1,1,76,1,693.225.381.831.088
574290,76,1,5,3,1,1,1,1,3,3,,,,,340000,1,1,2,2,1,2,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,2,1,4,1,1,1,1,1,2,3,1,1,1,76,1,898.597.057.744.117
574291,76,1,5,3,1,1,1,1,3,1,,,65000000,300000,,1,1,2,1,1,1,1,1,2,1,1,2,1,1,2,2,2,2,2,2,1,1,2,1,4,1,1,1,1,1,2,3,1,1,1,76,1,538.931.408.348.909
574292,76,1,4,2,1,1,1,1,3,3,,,,,230000,2,2,2,1,1,1,1,2,2,2,1,1,2,2,2,2,1,1,2,2,2,1,2,1,4,1,1,1,1,1,2,3,1,1,1,76,1,959.203.450.282.795
574293,76,1,4,3,1,1,1,1,4,3,,,,,220000,1,1,2,1,1,1,1,2,2,2,1,1,1,1,2,2,2,2,2,2,2,1,2,1,4,1,2,1,1,1,3,3,1,1,1,76,1,677.655.227.164.691
574294,76,1,4,2,1,1,1,1,3,1,,,98,98,,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,2,2,2,2,1,2,1,1,1,4,1,1,1,1,1,3,3,1,1,1,76,1,688.586.961.500.226
574295,76,1,3,2,1,1,1,1,3,4,,,,250000,,1,1,2,2,1,1,1,2,2,2,1,2,1,1,2,2,2,1,2,2,2,1,1,1,4,1,1,1,1,1,3,3,1,1,1,76,1,807.125.600.792.026
574296,76,1,1,1,1,2,1,1,,3,,,,,90000,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,3,1,4,1,2,1,1,1,3,3,1,1,6,76,1,715.638.333.274.997
