DIRECTORIO,SECUENCIA_P,ORDEN,REGIS,P7430,P7440,P7450,P7450S1,P7460,P7470,P7472,P7472S1,P7454,P7456,P7458S1,P7458,P7452,CLASE,INI,DPTO,fex_c_2011
584256,1,1,80,2,,,,2,,2,,2,,.,,,2,1,8,203.859.241.140.512
584259,1,2,80,2,,,,2,,2,,2,,.,,,2,1,8,463.204.933.333.978
584259,1,4,80,2,,,,2,,2,,2,,.,,,2,1,8,463.204.933.333.978
584259,1,5,80,2,,,,2,,2,,2,,.,,,2,1,8,463.204.933.333.978
584259,2,2,80,2,,,,2,,2,,2,,.,,,2,1,8,463.204.933.333.978
584260,1,2,80,2,,,,2,,2,,2,,.,,,2,1,8,218.922.998.536.861
584260,1,5,80,2,,,,2,,2,,2,,.,,,2,1,8,218.922.998.536.861
584261,1,2,80,2,,,,2,,2,,2,,.,,,2,1,8,194.895.090.459.168
584261,1,3,80,2,,,,2,,2,,2,,.,,,2,1,8,194.895.090.459.168
584261,1,4,80,2,,,,2,,2,,2,,.,,,2,1,8,194.895.090.459.168
584261,1,6,80,2,,,,2,,2,,2,,.,,,2,1,8,194.895.090.459.168
584262,1,5,80,2,,,,2,,2,,2,,.,,,2,1,8,14.562.170.731.361
584287,1,1,80,2,,,,3,,2,,2,,.,,,2,1,8,123.699.489.038.525
584287,1,2,80,2,,,,2,,2,,2,,.,,,2,1,8,123.699.489.038.525
584287,1,3,80,2,,,,2,,2,,1,2,,5,,2,1,8,123.699.489.038.525
584287,1,6,80,2,,,,2,,2,,2,,.,,,2,1,8,123.699.489.038.525
584289,1,1,80,1,4,4,,1,2,1,565000,,,,10,2,2,1,8,123.699.489.038.525
584289,1,4,80,2,,,,2,,2,,2,,.,,,2,1,8,123.699.489.038.525
584289,1,5,80,2,,,,2,,2,,2,,.,,,2,1,8,123.699.489.038.525
584289,1,6,80,2,,,,2,,2,,2,,.,,,2,1,8,123.699.489.038.525
584289,1,8,80,2,,,,2,,2,,2,,.,,,2,1,8,123.699.489.038.525
584289,1,9,80,2,,,,2,,2,,2,,.,,,2,1,8,123.699.489.038.525
584289,1,10,80,2,,,,2,,2,,2,,.,,,2,1,8,123.699.489.038.525
584289,1,11,80,2,,,,2,,2,,2,,.,,,2,1,8,123.699.489.038.525
584290,1,2,80,2,,,,2,,2,,2,,.,,,2,1,8,430.362.007.643.145
584293,1,1,80,1,4,8,EDAD,2,,2,,,,,8,2,2,1,8,123.699.489.038.525
584293,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,8,123.699.489.038.525
584293,1,5,80,2,,,,2,,2,,1,1,,1,,2,1,8,123.699.489.038.525
584293,1,6,80,2,,,,2,,2,,2,,.,,,2,1,8,123.699.489.038.525
584294,1,2,80,2,,,,2,,2,,2,,.,,,2,1,8,135.169.248.166.858
584294,1,3,80,2,,,,2,,2,,2,,.,,,2,1,8,135.169.248.166.858
584294,1,4,80,2,,,,2,,2,,2,,.,,,2,1,8,135.169.248.166.858
584294,1,5,80,2,,,,2,,2,,1,1,,11,,2,1,8,135.169.248.166.858
584295,1,2,80,2,,,,2,,2,,2,,.,,,2,1,8,14.007.870.147.713
584295,1,6,80,1,4,2,,2,,2,,,,,9,2,2,1,8,14.007.870.147.713
584602,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,17,545.233.941.505.598
584602,1,3,80,2,,,,2,,2,,2,,.,,,2,1,17,545.233.941.505.598
584603,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,17,652.507.722.781.511
584603,1,3,80,2,,,,2,,2,,2,,.,,,2,1,17,652.507.722.781.511
584604,1,2,80,2,,,,2,,2,,2,,.,,,2,1,17,6.318.758.352.743
584638,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,17,606.105.744.155.285
584638,1,3,80,2,,,,2,,2,,2,,.,,,2,1,17,606.105.744.155.285
584640,1,2,80,2,,,,2,,2,,2,,.,,,2,1,17,561.747.720.985.208
584642,1,2,80,2,,,,2,,2,,2,,.,,,2,1,17,606.105.744.155.285
584642,1,3,80,2,,,,2,,2,,2,,.,,,2,1,17,606.105.744.155.285
584643,1,2,80,1,3,5,,2,,2,,,,,11,2,2,1,17,655.746.502.757.763
584657,1,2,80,2,,,,2,,2,,2,,.,,,2,1,17,759.742.483.594.424
584657,1,3,80,2,,,,2,,2,,2,,.,,,2,1,17,759.742.483.594.424
584657,1,4,80,2,,,,2,,2,,2,,.,,,2,1,17,759.742.483.594.424
584657,1,5,80,2,,,,2,,2,,2,,.,,,2,1,17,759.742.483.594.424
584658,1,2,80,2,,,,2,,2,,2,,.,,,2,1,17,719.402.485.370.138
584658,1,4,80,1,1,7,,2,,2,,,,,1,2,2,1,17,719.402.485.370.138
584696,1,1,80,2,,,,2,,2,,2,,.,,,2,1,17,554.317.459.566.275
584709,1,2,80,2,,,,2,,2,,2,,.,,,2,1,17,554.286.727.643.839
584709,1,3,80,2,,,,2,,2,,2,,.,,,2,1,17,554.286.727.643.839
584709,1,4,80,2,,,,2,,2,,2,,.,,,2,1,17,554.286.727.643.839
584710,1,2,80,2,,,,2,,2,,2,,.,,,2,1,17,825.159.398.366.868
584710,1,3,80,2,,,,2,,2,,2,,.,,,2,1,17,825.159.398.366.868
584711,1,2,80,2,,,,2,,2,,2,,.,,,2,1,17,607.909.859.448.084
584747,1,1,80,2,,,,2,,2,,2,,.,,,2,1,17,58.075.722.885.564
584751,1,2,80,1,4,3,,2,,2,,,,,4,2,2,1,17,722.793.473.638.222
584751,1,3,80,2,,,,2,,2,,2,,.,,,2,1,17,722.793.473.638.222
584816,1,3,80,2,,,,2,,2,,2,,.,,,2,1,17,533.633.446.849.042
584818,1,2,80,2,,,,2,,2,,2,,.,,,2,1,17,631.110.848.761.198
584821,1,2,80,2,,,,2,,2,,1,4,,9,,2,1,17,917.119.086.431.111
584821,1,3,80,2,,,,2,,2,,2,,.,,,2,1,17,917.119.086.431.111
584821,1,4,80,2,,,,2,,2,,2,,.,,,2,1,17,917.119.086.431.111
584821,1,5,80,2,,,,2,,2,,2,,.,,,2,1,17,917.119.086.431.111
584821,1,6,80,2,,,,2,,2,,2,,.,,,2,1,17,917.119.086.431.111
584822,1,2,80,2,,,,2,,2,,2,,.,,,2,1,17,101.434.485.406.639
584887,1,1,80,2,,,,2,,2,,2,,.,,,2,1,17,58.075.722.885.564
584888,1,2,80,2,,,,2,,2,,2,,.,,,2,1,17,80.612.864.229.138
584888,1,3,80,2,,,,2,,2,,2,,.,,,2,1,17,80.612.864.229.138
584889,1,1,80,2,,,,2,,2,,2,,.,,,2,1,17,611.258.206.223.526
584890,1,2,80,2,,,,2,,2,,2,,.,,,2,1,17,114.043.650.144.625
584890,1,3,80,2,,,,2,,2,,2,,.,,,2,1,17,114.043.650.144.625
584893,1,2,80,2,,,,2,,2,,2,,.,,,2,1,17,114.068.342.789.582
584893,1,4,80,2,,,,2,,2,,2,,.,,,2,1,17,114.068.342.789.582
584898,1,2,80,2,,,,2,,2,,2,,.,,,2,1,17,697.023.382.519.208
584898,1,4,80,2,,,,2,,2,,2,,.,,,2,1,17,697.023.382.519.208
584899,1,2,80,2,,,,2,,2,,2,,.,,,2,1,17,533.633.446.849.042
584899,1,3,80,2,,,,2,,2,,2,,.,,,2,1,17,533.633.446.849.042
584900,1,1,80,2,,,,2,,2,,2,,.,,,2,1,17,518.081.310.913.154
584903,1,2,80,2,,,,2,,2,,2,,.,,,2,1,17,948.555.534.392.095
584985,1,1,80,1,1,7,,2,,1,1700000,,,,4,2,2,1,19,324.553.679.225.238
584985,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,19,324.553.679.225.238
584985,1,3,80,2,,,,2,,2,,2,,.,,,2,1,19,324.553.679.225.238
584986,1,2,80,1,2,2,,2,,2,,,,,9,2,2,1,19,689.571.402.248.606
584986,1,4,80,2,,,,2,,2,,2,,.,,,2,1,19,689.571.402.248.606
584987,1,2,80,1,4,7,,2,,2,,,,,1,2,2,1,19,323.905.986.855.718
584988,1,1,80,1,3,3,,2,,2,,,3,,4,1,2,1,19,4.011.680.582.354
584988,1,3,80,2,,,,2,,2,,1,1,,1,,2,1,19,4.011.680.582.354
584990,1,3,80,2,,,,2,,2,,2,,.,,,2,1,19,218.961.123.964.173
584990,1,4,80,2,,,,2,,2,,2,,.,,,2,1,19,218.961.123.964.173
584991,1,2,80,2,,,,2,,2,,2,,.,,,2,1,19,825.266.426.956.409
584992,1,2,80,2,,,,2,,2,,2,,.,,,2,1,19,359.786.183.472.315
584993,1,2,80,2,,,,2,,2,,2,,.,,,2,1,19,576.669.578.257.962
584996,1,2,80,1,1,7,,2,,2,,,,,9,2,2,1,19,575.381.535.181.042
584996,1,3,80,2,,,,2,,2,,2,,.,,,2,1,19,575.381.535.181.042
584997,1,2,80,2,,,,2,,2,,2,,.,,,2,1,19,282.749.819.022.071
584997,1,3,80,2,,,,2,,2,,2,,.,,,2,1,19,282.749.819.022.071
584998,1,2,80,1,3,3,,2,,2,,,,,4,2,2,1,19,218.961.123.964.173
584998,1,4,80,2,,,,2,,2,,2,,.,,,2,1,19,218.961.123.964.173
584999,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,19,323.905.986.855.718
585001,1,3,80,1,1,3,,2,,2,,,,,2,2,2,1,19,59.457.100.923.072
585001,1,4,80,2,,,,2,,2,,2,,.,,,2,1,19,59.457.100.923.072
585001,1,5,80,2,,,,2,,2,,2,,.,,,2,1,19,59.457.100.923.072
585033,1,2,80,2,,,,2,,2,,2,,.,,,2,1,19,72.897.064.919.948
585037,1,2,80,1,4,2,,2,,2,,,1,,1,1,2,1,19,322.977.705.999.524
585037,1,4,80,2,,,,2,,2,,2,,.,,,2,1,19,322.977.705.999.524
585037,1,5,80,2,,,,2,,2,,2,,.,,,2,1,19,322.977.705.999.524
585037,1,6,80,2,,,,2,,2,,2,,.,,,2,1,19,322.977.705.999.524
585038,1,3,80,2,,,,2,,2,,2,,.,,,2,1,19,384.321.567.996.048
585039,1,3,80,2,,,,2,,2,,2,,.,,,2,1,19,749.339.291.019.416
585039,1,4,80,2,,,,2,,2,,2,,.,,,2,1,19,749.339.291.019.416
585040,1,2,80,2,,,,2,,2,,2,,.,,,2,1,19,288.673.482.608.641
585041,1,1,80,1,3,3,,2,,2,,,3,,4,1,2,1,19,315.165.253.084.237
585042,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,19,440.974.553.550.159
585042,1,3,80,2,,,,2,,2,,2,,.,,,2,1,19,440.974.553.550.159
585043,1,1,80,1,4,4,,3,,2,,,,ES PENSIONADO,10,2,2,1,19,218.961.123.964.173
585043,1,3,80,2,,,,2,,2,,2,,.,,,2,1,19,218.961.123.964.173
585043,1,5,80,2,,,,2,,2,,2,,.,,,2,1,19,218.961.123.964.173
585043,1,6,80,2,,,,2,,2,,2,,.,,,2,1,19,218.961.123.964.173
585043,1,8,80,2,,,,2,,2,,2,,.,,,2,1,19,218.961.123.964.173
585043,1,9,80,2,,,,2,,2,,2,,.,,,2,1,19,218.961.123.964.173
585044,1,2,80,2,,,,2,,2,,2,,.,,,2,1,19,477.502.442.536.278
585044,1,3,80,2,,,,2,,2,,2,,.,,,2,1,19,477.502.442.536.278
585044,1,4,80,2,,,,2,,2,,2,,.,,,2,1,19,477.502.442.536.278
585045,1,2,80,2,,,,2,,2,,2,,.,,,2,1,19,455.434.268.859.722
585046,1,1,80,1,3,3,,2,,2,,,,,4,2,2,1,19,222.395.867.323.708
585046,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,19,222.395.867.323.708
585048,1,2,80,1,2,2,,2,,2,,,,,9,2,2,1,19,477.502.442.536.278
585048,1,3,80,2,,,,2,,2,,2,,.,,,2,1,19,477.502.442.536.278
585048,1,4,80,2,,,,2,,2,,2,,.,,,2,1,19,477.502.442.536.278
585049,1,1,80,1,4,2,,2,,2,,,,,9,2,2,1,19,218.961.123.964.173
585049,1,3,80,2,,,,2,,2,,2,,.,,,2,1,19,218.961.123.964.173
585073,1,3,80,2,,,,2,,2,,2,,.,,,2,1,19,414.917.483.580.558
585073,1,4,80,2,,,,2,,1,60000,2,,.,,,2,1,19,414.917.483.580.558
585075,1,2,80,2,,,,2,,2,,2,,.,,,2,1,19,55.108.235.424.713
585076,1,2,80,2,,,,2,,2,,2,,.,,,2,1,19,316.926.414.382.824
585076,1,3,80,2,,,,2,,2,,2,,.,,,2,1,19,316.926.414.382.824
585077,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,19,375.984.981.342.146
585078,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,19,299.614.147.583.927
585078,1,3,80,2,,,,2,,2,,2,,.,,,2,1,19,299.614.147.583.927
585078,2,1,80,2,,,,2,,2,,2,,.,,,2,1,19,299.614.147.583.927
585079,1,2,80,1,2,2,,2,,2,,,,,9,2,2,1,19,419.554.072.243.125
585081,1,2,80,2,,,,2,,2,,2,,.,,,2,1,19,218.961.123.964.173
585082,1,2,80,2,,,,2,,2,,2,,.,,,2,1,19,218.961.123.964.173
585082,1,3,80,2,,,,2,,2,,2,,.,,,2,1,19,218.961.123.964.173
585082,1,4,80,2,,,,2,,2,,2,,.,,,2,1,19,218.961.123.964.173
585083,1,2,80,2,,,,2,,2,,2,,.,,,2,1,19,361.081.568.211.357
585083,1,3,80,2,,,,2,,2,,2,,.,,,2,1,19,361.081.568.211.357
585083,1,4,80,2,,,,2,,2,,2,,.,,,2,1,19,361.081.568.211.357
585087,1,3,80,2,,,,2,,2,,2,,.,,,2,1,19,32.584.906.396.428
585087,1,4,80,2,,,,2,,2,,2,,.,,,2,1,19,32.584.906.396.428
585087,1,5,80,2,,,,2,,2,,2,,.,,,2,1,19,32.584.906.396.428
585088,1,2,80,2,,,,2,,2,,2,,.,,,2,1,19,573.150.527.923.685
585088,1,3,80,2,,,,2,,2,,2,,.,,,2,1,19,573.150.527.923.685
585454,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,702.068.903.076.433
585454,1,3,80,2,,,,2,,2,,2,,.,,,2,1,41,702.068.903.076.433
585455,1,1,80,2,,,,2,,2,,2,,.,,,2,1,41,776.667.920.965.608
585455,1,7,80,2,,,,2,,2,,2,,.,,,2,1,41,776.667.920.965.608
585456,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,607.099.667.147.467
585456,1,3,80,2,,,,2,,2,,2,,.,,,2,1,41,607.099.667.147.467
585456,1,4,80,2,,,,2,,2,,2,,.,,,2,1,41,607.099.667.147.467
585457,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,668.580.053.291.452
585458,1,2,80,1,1,7,,2,,2,,,,,9,2,2,1,41,668.580.053.291.452
585461,1,2,80,1,1,2,,2,,2,,,,,9,2,2,1,41,620.485.125.809.962
585463,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,656.239.486.334.854
585464,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,580.018.021.762.292
585464,1,3,80,2,,,,2,,2,,2,,.,,,2,1,41,580.018.021.762.292
585465,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,672.187.375.135.067
585471,1,2,80,1,3,2,,2,,2,,,,,1,2,2,1,41,676.735.897.765.248
585473,1,5,80,2,,,,2,,2,,2,,.,,,2,1,41,891.714.471.893.877
585474,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,579.143.701.725.296
585475,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,752.957.362.337.811
585475,1,3,80,2,,,,2,,2,,2,,.,,,2,1,41,752.957.362.337.811
585476,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,699.153.039.924.959
585478,1,1,80,1,1,7,,2,,2,,,,,1,2,2,1,41,858.431.241.560.684
585478,1,4,80,2,,,,2,,2,,2,,.,,,2,1,41,858.431.241.560.684
585480,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,849.675.238.340.767
585480,1,4,80,2,,,,2,,2,,2,,.,,,2,1,41,849.675.238.340.767
585481,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,672.187.375.135.067
585482,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,753.831.682.374.806
585482,1,3,80,2,,,,2,,2,,2,,.,,,2,1,41,753.831.682.374.806
585482,1,4,80,2,,,,2,,2,,2,,.,,,2,1,41,753.831.682.374.806
585483,1,1,80,1,4,2,,2,,2,,,,,9,2,2,1,41,116.279.534.208.811
585483,1,7,80,2,,,,2,,2,,2,,.,,,2,1,41,116.279.534.208.811
585489,1,2,80,2,,,,2,,2,,1,1,,4,,2,1,41,847.271.848.447.038
585489,1,3,80,2,,,,2,,2,,1,1,,2,,2,1,41,847.271.848.447.038
585489,1,4,80,2,,,,2,,2,,2,,.,,,2,1,41,847.271.848.447.038
585489,1,5,80,2,,,,2,,2,,2,,.,,,2,1,41,847.271.848.447.038
585489,1,6,80,2,,,,2,,2,,1,1,,4,,2,1,41,847.271.848.447.038
585490,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,685.240.343.462.921
585491,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,77.475.174.198.277
585491,1,3,80,2,,,,2,,2,,2,,.,,,2,1,41,77.475.174.198.277
585491,1,4,80,2,,,,2,,2,,2,,.,,,2,1,41,77.475.174.198.277
585492,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,681.846.652.936.913
585492,1,3,80,2,,,,2,,2,,2,,.,,,2,1,41,681.846.652.936.913
585493,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,623.899.117.877.743
585493,1,3,80,2,,,,2,,2,,2,,.,,,2,1,41,623.899.117.877.743
585493,2,2,80,2,,,,2,,2,,2,,.,,,2,1,41,623.899.117.877.743
585494,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,546.742.803.294.917
585494,1,4,80,2,,,,2,,2,,2,,.,,,2,1,41,546.742.803.294.917
585495,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,672.187.375.135.067
585497,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,656.239.486.334.854
585498,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,41,758.968.074.075.154
585499,1,1,80,1,3,3,,2,,2,,,,,4,2,2,1,41,708.215.896.950.833
585499,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,708.215.896.950.833
585499,1,4,80,2,,,,2,,2,,2,,.,,,2,1,41,708.215.896.950.833
585500,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,656.239.486.334.854
585505,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,681.701.717.796.696
585505,1,3,80,2,,,,2,,2,,2,,.,,,2,1,41,681.701.717.796.696
585505,1,4,80,2,,,,2,,2,,2,,.,,,2,1,41,681.701.717.796.696
585506,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,597.585.324.485.839
585508,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,569.458.787.394.767
585508,1,4,80,1,4,3,,2,,2,,,,,4,2,2,1,41,569.458.787.394.767
585509,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,656.239.486.334.854
585510,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,606.225.347.110.472
585510,1,3,80,2,,,,2,,2,,2,,.,,,2,1,41,606.225.347.110.472
585512,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,706.344.925.505.255
585513,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,48.970.735.015.914
585514,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,765.297.929.294.409
585514,1,3,80,2,,,,2,,2,,2,,.,,,2,1,41,765.297.929.294.409
585515,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,855.685.950.078.111
585516,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,663.521.010.771.654
585516,1,3,80,2,,,,2,,2,,2,,.,,,2,1,41,663.521.010.771.654
585517,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,862.890.125.334.361
585517,1,3,80,2,,,,2,,2,,2,,.,,,2,1,41,862.890.125.334.361
585517,1,4,80,2,,,,2,,2,,2,,.,,,2,1,41,862.890.125.334.361
585517,1,5,80,2,,,,2,,2,,2,,.,,,2,1,41,862.890.125.334.361
585519,1,3,80,2,,,,2,,2,,2,,.,,,2,1,41,111.117.074.084.034
585520,1,2,80,1,1,7,,2,,1,300000,,,,9,2,2,1,41,921.943.001.165.942
585529,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,722.143.185.315.683
585529,1,4,80,2,,,,2,,2,,2,,.,,,2,1,41,722.143.185.315.683
585529,1,6,80,2,,,,2,,2,,2,,.,,,2,1,41,722.143.185.315.683
585530,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,656.239.486.334.854
585532,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,734.631.720.172.552
585534,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,768.905.251.138.024
585534,1,3,80,2,,,,2,,2,,2,,.,,,2,1,41,768.905.251.138.024
585535,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,672.187.375.135.067
585538,1,2,80,1,3,2,,2,,2,,,,,9,2,2,1,41,528.255.242.463.919
585539,1,1,80,2,,,,2,,2,,2,,.,,,2,1,41,577.363.074.346.319
585540,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,617.691.594.030.075
585542,1,1,80,1,4,4,,2,,2,,,,,10,2,2,1,41,758.968.074.075.154
585544,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,41,643.898.919.378.255
585550,1,2,80,1,3,2,,2,,2,,,,POR LA EDAD,8,2,2,1,41,719.375.290.064.479
585550,1,3,80,2,,,,2,,2,,2,,.,,,2,1,41,719.375.290.064.479
585551,1,3,80,2,,,,2,,2,,1,4,,4,,2,1,41,669.668.004.646.054
585551,1,4,80,2,,,,2,,2,,2,,.,,,2,1,41,669.668.004.646.054
585551,1,5,80,1,3,1,,2,,2,,,,,2,2,2,1,41,669.668.004.646.054
585552,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,696.083.827.867.773
585554,1,2,80,2,,,,2,,2,,1,4,POR LA EDAD,8,,2,1,41,636.017.236.195.334
585555,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,41,837.334.671.384.169
585555,1,3,80,2,,,,2,,2,,2,,.,,,2,1,41,837.334.671.384.169
585555,1,4,80,2,,,,2,,2,,2,,.,,,2,1,41,837.334.671.384.169
585556,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,41,714.409.470.033.032
585558,1,2,80,1,1,7,,2,,2,,,,,9,2,2,1,41,617.691.594.030.075
585559,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,894.852.783.684.358
585559,1,3,80,2,,,,2,,2,,1,3,,2,,2,1,41,894.852.783.684.358
585559,1,5,80,2,,,,2,,2,,2,,.,,,2,1,41,894.852.783.684.358
585559,1,6,80,2,,,,2,,2,,2,,.,,,2,1,41,894.852.783.684.358
585561,1,2,80,1,2,8,EMBARAZO DE LA NIÑA MENOR.,2,,2,,,,,9,2,2,1,41,569.596.666.548.584
585568,1,2,80,1,4,8,CAMBIO DEL LUGARDERESIDENCIA ( MUNICIPIO ).,2,,2,,,,,9,2,2,1,41,720.249.610.101.474
585568,1,3,80,2,,,,2,,2,,2,,.,,,2,1,41,720.249.610.101.474
585568,1,4,80,2,,,,2,,2,,2,,.,,,2,1,41,720.249.610.101.474
585569,1,2,80,2,,,,2,,2,,1,3,,8,,2,1,41,646.692.451.158.142
585572,1,2,80,2,,,,2,,2,,1,1,,4,,2,1,41,646.521.879.489.242
585572,1,4,80,2,,,,2,,2,,2,,.,,,2,1,41,646.521.879.489.242
585572,1,5,80,2,,,,2,,2,,2,,.,,,2,1,41,646.521.879.489.242
585574,1,2,80,1,4,8,CAMBIO DEL LUGAR DONDE RESIDE.,2,,2,,,,,9,2,2,1,41,644.773.239.415.251
585574,1,3,80,2,,,,2,,2,,2,,.,,,2,1,41,644.773.239.415.251
585575,1,4,80,1,3,8,EMBARAZO,2,,2,,,,,9,2,2,1,41,799.661.099.116.385
585576,1,2,80,1,3,1,,2,,2,,,,,2,2,2,1,41,814.521.036.561.996
585577,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,742.365.435.455.203
585577,1,3,80,2,,,,2,,2,,2,,.,,,2,1,41,742.365.435.455.203
585577,1,4,80,2,,,,2,,2,,2,,.,,,2,1,41,742.365.435.455.203
585577,1,5,80,2,,,,2,,2,,2,,.,,,2,1,41,742.365.435.455.203
585579,1,4,80,2,,,,2,,2,,2,,.,,,2,1,41,549.625.973.931.308
585579,1,5,80,2,,,,2,,2,,2,,.,,,2,1,41,549.625.973.931.308
585580,1,1,80,1,4,8,MATRIMONIO,2,,2,,,,EDAD,8,2,2,1,41,617.807.574.625.359
585586,1,2,80,2,,,,2,,2,,1,4,EDAD,9,,2,1,41,672.187.375.135.067
585587,1,4,80,1,1,1,,2,,2,,,,,2,2,2,1,41,80.053.541.915.338
585587,1,5,80,2,,,,2,,2,,2,,.,,,2,1,41,80.053.541.915.338
585587,1,6,80,2,,,,2,,2,,2,,.,,,2,1,41,80.053.541.915.338
585588,1,2,80,1,4,8,MATRIMONIO,2,,2,,,,EDAD,8,2,2,1,41,536.895.970.298.648
585588,1,3,80,2,,,,2,,2,,2,,.,,,2,1,41,536.895.970.298.648
585590,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,849.675.238.340.767
585590,1,4,80,2,,,,2,,2,,2,,.,,,2,1,41,849.675.238.340.767
585592,1,2,80,1,4,8,MATRIMONIO,2,,2,,,,,9,2,2,1,41,766.172.249.331.404
585592,1,4,80,1,1,1,,2,,2,,,,,2,2,2,1,41,766.172.249.331.404
585593,1,2,80,1,4,8,MATRIMONIO,2,,2,,,,,9,2,2,1,41,691.638.894.859.565
585593,1,5,80,1,1,1,,2,,2,,,,,2,2,2,1,41,691.638.894.859.565
585593,1,6,80,2,,,,2,,2,,2,,.,,,2,1,41,691.638.894.859.565
585594,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,786.394.499.470.925
585594,1,3,80,2,,,,2,,2,,2,,.,,,2,1,41,786.394.499.470.925
585596,1,2,80,1,4,5,,2,,2,,,,,9,2,2,1,41,643.898.919.378.255
585598,1,2,80,1,4,1,,2,,2,,,,,2,2,2,1,41,81.521.884.603.044
585598,1,3,80,2,,,,2,,2,,2,,.,,,2,1,41,81.521.884.603.044
585599,1,2,80,1,4,3,,2,,2,,,,,4,2,2,1,41,651.965.124.995.547
585603,1,2,80,1,2,7,,2,,2,,,,,9,2,2,1,41,753.831.682.374.806
585603,1,3,80,2,,,,2,,2,,2,,.,,,2,1,41,753.831.682.374.806
585603,1,4,80,2,,,,2,,2,,2,,.,,,2,1,41,753.831.682.374.806
585605,1,1,80,1,2,3,,2,,2,,,,,4,2,2,1,41,672.187.375.135.067
585616,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,741.491.115.418.207
585616,1,3,80,2,,,,2,,2,,2,,.,,,2,1,41,741.491.115.418.207
585616,1,4,80,2,,,,2,,2,,2,,.,,,2,1,41,741.491.115.418.207
585617,1,3,80,2,,,,2,,2,,2,,.,,,2,1,41,669.454.373.328.448
585619,1,2,80,2,,,,9,,2,,2,,.,,,2,1,41,761.735.969.326.358
585619,1,3,80,2,,,,2,,2,,2,,.,,,2,1,41,761.735.969.326.358
585619,1,4,80,2,,,,2,,2,,2,,.,,,2,1,41,761.735.969.326.358
585620,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,838.208.991.421.164
585620,1,4,80,2,,,,2,,2,,2,,.,,,2,1,41,838.208.991.421.164
585621,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,567.677.454.805.693
585621,1,3,80,2,,,,2,,2,,2,,.,,,2,1,41,567.677.454.805.693
