DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030S1;P6030S3;P6040;P6050;P6070;P6081;P6081S1;P6083;P6083S1;P6071;P6071S1;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;P6269;AREA;ESC;MES;DPTO;fex_c_2011
4879927;1;3;1;10;2;2;11;2005;13;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;7; ; ;13;7;04;13;438,047736974718
4879928;1;1;1;10;1;1;2;1965;54;1;4;3; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;13;3;04;13;446,246186967256
4879928;1;2;1;10;1;1;12;1997;21;3;6;1;1;2; ; ; ;1; ; ;3; ; ;2;1;1;1;6;0;2;2;13;11;04;13;446,246186967256
4879929;1;1;1;10;2;1;9;1966;52;1;3;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;4;8; ; ;13;8;04;13;406,90058429101
4879929;1;2;1;10;2;2;9;1970;48;2;3;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;4;7; ; ;13;7;04;13;406,90058429101
4879929;1;3;1;10;3;1;9;1990;28;3;4;1;1;1;2; ; ;1; ; ;1;1;98;2;1;2; ;5;11;2; ;13;11;04;13;406,90058429101
4879929;1;4;1;10;2;1;9;2008;10;4;6;1;3;2; ; ; ;1; ; ;3; ; ;2;1;1;1;3;4; ; ;13;4;04;13;406,90058429101
4879929;1;5;1;10;2;2;9;2010;8;4; ;1;3;2; ; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;13;2;04;13;406,90058429101
4879944;1;1;1;10;2;1;7;1990;28;1;1;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;13;11;04;13;407,469045097683
4879944;1;2;1;10;2;2;1;1993;26;2;1;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;13;11;04;13;407,469045097683
4879945;1;1;1;10;1;1;12;1970;48;1;2;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;5;10;1; ;13;10;04;13;405,690247374696
4879945;1;2;1;10;2;2;2;1971;48;2;2;3; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;4;6; ; ;13;6;04;13;405,690247374696
4879945;1;3;1;10;2;1;11;2002;16;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;13;0;04;13;405,690247374696
4879945;1;4;1;10;2;1;4;2004;14;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;0; ; ;13;5;04;13;405,690247374696
4879947;1;1;1;10;1;1;4;1969;49;1;6;2; ;2; ; ; ;1; ; ;1;1;33125;2;1;2; ;6;2;3; ;13;13;04;13;447,135585828749
4879948;1;1;1;10;1;1;11;1990;28;1;6;2; ;2; ; ; ;1; ; ;1;1;33125;2;1;2; ;5;11;2; ;13;11;04;13;447,135585828749
4879949;1;1;1;10;1;1;6;1987;31;1;6;2; ;3; ; ; ;1; ; ;1;1;40000;2;1;2; ;5;11;2; ;13;11;04;13;447,135585828749
4879950;1;1;1;10;1;1;4;1966;52;1;1;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;4;6; ; ;13;6;04;13;327,99136808502
4879950;1;2;1;10;2;2;5;1990;28;2;1;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;4; ; ;13;4;04;13;327,99136808502
4879950;1;3;1;10;2;1;7;2012;6;3; ;2; ;1;2; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;13;0;04;13;327,99136808502
4879950;1;4;1;10;2;2;5;2016;2;3; ;2; ;1;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;13; ;04;13;327,99136808502
4879950;1;5;1;10;2;2;5;2016;2;3; ;2; ;1;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;13; ;04;13;327,99136808502
4879952;1;1;1;10;1;2;2;1968;51;1;2;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;13;5;04;13;327,246564774058
4879952;1;2;1;10;1;1;1;1969;50;2;2;3; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;13;11;04;13;327,246564774058
4879952;1;3;1;10;1;2;10;1991;27;3;6;1;2;1;1; ; ;1; ; ;3; ; ;2;1;1;2;6;2;2;2;13;13;04;13;327,246564774058
4879952;1;4;1;10;4;2;10;1993;25;3;6;1;2;1;1; ; ;1; ; ;3; ; ;2;1;2; ;6;3;3; ;13;14;04;13;327,246564774058
4879952;1;5;1;10;1;1;6;1998;20;3;6;1;2;1;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;13;11;04;13;327,246564774058
4879953;1;1;1;10;1;2;8;1992;26;1;4;2; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;4;7; ; ;13;7;04;13;266,958217481343
4879953;1;2;1;10;1;1;12;2018;0;3; ;2; ;1;1; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;13; ;04;13;266,958217481343
4879954;1;1;1;10;1;2;3;1946;73;1;5;3; ;3; ; ; ;1; ; ;1;3;103500;2;1;2; ;3;5; ; ;13;5;04;13;352,782395975516
4879955;1;1;1;10;1;2;7;1989;29;1;2;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;4;8; ; ;13;8;04;13;339,908745153229
4879955;1;2;1;10;1;1;5;1987;31;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;4;9; ; ;13;9;04;13;339,908745153229
4879955;1;3;1;10;1;1;3;2017;2;3; ;1;2;1;1; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;13; ;04;13;339,908745153229
4879957;1;1;1;10;2;2;3;1977;42;1;4;3; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;13;11;04;13;351,275815490017
4879957;1;2;1;10;2;2;12;1997;21;3;6;2; ;1;1; ; ;1; ; ;3; ; ;2;1;1;1;6;0;2;2;13;11;04;13;351,275815490017
4879957;1;3;1;10;2;1;8;1999;19;3;6;2; ;1;1; ; ;1; ; ;3; ; ;2;1;2; ;4;9; ; ;13;9;04;13;351,275815490017
4879958;1;1;1;10;1;1;12;1973;45;1;3;2; ;2; ;2; ;1; ; ;1;1;33000;2;1;2; ;3;2; ; ;13;2;04;13;447,135585828749
4879961;1;1;1;10;1;2;8;1932;86;1;5;3; ;3; ; ; ;1; ; ;1;2;180000;2;1;2; ;5;11;2; ;13;11;04;13;331,379733794169
4879961;1;2;1;10;2;2;2;1963;56;6;6;3; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;4;6; ; ;13;6;04;13;331,379733794169
4879963;1;1;1;10;1;2;6;1959;59;1;4;2; ;2; ; ; ;1; ; ;1;3;200000;2;1;2; ;6;6;5; ;13;17;04;13;330,762552170163
4879963;1;2;1;10;2;2;3;1987;32;3;6;2; ;1;1; ; ;1; ; ;1;3;103514;2;1;2; ;6;6;5; ;13;17;04;13;330,762552170163
4879963;1;3;1;10;3;2;8;1994;24;3;6;2; ;1;1; ; ;1; ; ;1;5; ;2;1;1;2;6;4;2;2;13;15;04;13;330,762552170163
4879964;1;1;1;10;1;1;4;1990;29;1;6;2; ;1;2; ; ;1; ; ;1;3;103514;2;1;2; ;6;6;5; ;13;17;04;13;386,066382916336
4879964;1;2;1;10;2;2;7;1958;60;5;4;3; ;2; ; ; ;1; ; ;1;2;98;2;1;2; ;6;5;4; ;13;16;04;13;386,066382916336
4879964;1;3;1;10;3;2;5;1970;48;6;4;2; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;4;7; ; ;13;7;04;13;386,066382916336
4879965;1;1;1;10;1;1;7;1958;60;1;3;3; ;3; ;1;2;1; ; ;1;3;600000;2;1;2; ;5;11;2; ;13;11;04;13;358,442438275098
4879965;1;2;1;10;2;2;2;1959;60;2;3;2; ;2; ;1;1;1; ; ;1;3;103514;2;1;2; ;6;3;3; ;13;14;04;13;358,442438275098
4879965;1;3;1;10;3;2;8;1992;26;3;6;1;1;1;2; ; ;1; ; ;1;1;100000;2;1;2; ;6;5;4; ;13;16;04;13;358,442438275098
4879965;1;4;1;10;4;1;8;1994;24;3;6;1;1;1;2; ; ;1; ; ;2;1;96000;2;1;2; ;6;5;4; ;13;16;04;13;358,442438275098
4879965;1;5;1;10;5;2;9;1971;47;6;2;2; ;2; ;2; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;13;5;04;13;358,442438275098
4879966;1;1;1;10;1;1;2;1951;68;1;3;3; ;3; ;1;2;1; ; ;1;3;98;2;1;2; ;6;11;5; ;13;22;04;13;398,998377867658
4879966;1;2;1;10;2;2;4;1953;66;2;3;3; ;3; ;1;1;1; ; ;1;2;98;2;1;2; ;6;7;5; ;13;18;04;13;398,998377867658
4879966;1;3;1;10;2;2;5;1980;38;3;6;1;1;1;2; ; ;1; ; ;1;3;98;2;1;2; ;6;5;4; ;13;16;04;13;398,998377867658
4879967;1;1;1;10;1;1;7;1951;67;1;3;3; ;3; ;1;2;1; ; ;1;5; ;2;1;2; ;6;6;5; ;13;17;04;13;438,664918598724
4879967;1;2;1;10;2;2;9;1952;66;2;3;3; ;3; ;1;1;1; ; ;1;2;98;2;1;2; ;6;5;4; ;13;16;04;13;438,664918598724
4879969;1;1;1;10;1;2;11;1944;74;1;5;3; ;3; ; ; ;1; ; ;1;2;360000;2;1;2; ;6;2;3; ;13;13;04;13;425,732923647402
4879969;1;2;1;10;1;1;6;1968;50;3;4;3; ;1;1; ; ;1; ; ;1;3;98;2;1;2; ;5;11;2; ;13;11;04;13;425,732923647402
4879970;1;1;1;10;1;1;1;1939;80;1;3;3; ;3; ;1;2;1; ; ;1;3;450000;2;1;2; ;5;11;2; ;13;11;04;13;511,61544627061
4879970;1;2;1;10;2;2;6;1944;74;2;3;3; ;3; ;1;1;1; ; ;1;5; ;2;1;2; ;5;11;2; ;13;11;04;13;511,61544627061
4879970;1;3;1;10;3;1;10;1990;28;4;6;2; ;2; ; ; ;1; ; ;1;1;120000;2;1;2; ;6;5;4; ;13;16;04;13;511,61544627061
4879971;1;1;1;10;2;1;2;1955;64;1;3;3; ;3; ;1;2;1; ; ;1;2;240000;2;1;2; ;6;7;5; ;13;18;04;13;471,948905539544
4879971;1;2;1;10;2;2;7;1957;61;2;3;3; ;3; ;1;1;1; ; ;1;2;300000;2;1;2; ;6;9;5; ;13;20;04;13;471,948905539544
4879971;1;3;1;10;2;1;6;1989;29;3;3;1;1;1;2;1;4;1; ; ;1;1;312500;2;1;2; ;6;6;5; ;13;17;04;13;471,948905539544
4879971;1;4;1;10;2;2;8;1987;31;5;3;2; ;2; ;1;3;1; ; ;1;1;64000;2;1;2; ;6;6;5; ;13;17;04;13;471,948905539544
4879972;1;1;1;10;1;1;8;1934;84;1;3;3; ;3; ;1;2;1; ; ;1;2;600000;2;1;2; ;5;11;2; ;13;11;04;13;417,262256417377
4879972;1;2;1;10;1;2;1;1939;80;2;3;3; ;3; ;1;1;1; ; ;1;5; ;2;1;2; ;6;5;4; ;13;16;04;13;417,262256417377
4879972;1;3;1;10;1;2;6;1963;55;5;6;3; ;2; ; ; ;1; ; ;1;1;80000;2;1;2; ;6;5;4; ;13;16;04;13;417,262256417377
4879974;1;1;1;10;1;2;5;1984;34;1;2;3; ;2; ;1;2;1; ; ;1;3;350000;2;1;1;2;6;6;4; ;13;17;04;13;266,38975667467
4879974;1;2;1;10;1;1;2;1984;35;2;2;2; ;2; ;1;1;1; ; ;1;5; ;2;1;2; ;6;3;3; ;13;14;04;13;266,38975667467
4879974;1;3;1;10;1;1;5;2008;10;3;6;2; ;1;1; ; ;1; ; ;1;5; ;2;1;1;2;3;4; ; ;13;4;04;13;266,38975667467
4879974;1;4;1;10;1;1;9;2009;9;3; ;2; ;1;1; ; ;1; ; ;1;5; ;2;1;1;2;3;3; ; ;13;3;04;13;266,38975667467
4879974;1;5;1;10;1;2;9;2011;7;3; ;2; ;1;1; ; ;1; ; ;1;5; ;2;1;1;1;3;1; ; ;13;1;04;13;266,38975667467
4879975;1;1;1;10;1;2;8;1950;68;1;5;3; ;3; ; ; ;1; ; ;1;2;160000;2;1;2; ;6;7;5; ;13;18;04;13;352,782395975516
4879976;1;1;1;10;1;2;9;1968;50;1;2;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;13;11;04;13;440,983641226122
4879976;1;2;1;10;1;1;9;1968;50;2;2;3; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;4;9; ; ;13;9;04;13;440,983641226122
4879976;1;3;1;10;3;1;11;1994;24;3;6;1;2;1;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;13;11;04;13;440,983641226122
4879976;1;4;1;10;4;2;12;2000;18;3;6;1;2;1;1; ; ;1; ; ;3; ; ;2;1;1;1;6;0;2;2;13;11;04;13;440,983641226122
4879976;1;5;1;10;1;1;11;1994;24;3;1;1;2;1;1;1;6;1; ; ;3; ; ;2;1;2; ;5;11;2; ;13;11;04;13;440,983641226122
4879976;1;6;1;10;6;2;5;1997;21;5;1;2; ;2; ;1;5;1; ; ;3; ; ;2;1;2; ;5;11;2; ;13;11;04;13;440,983641226122
4879977;1;1;1;10;1;2;2;1978;41;1;4;2; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;13;11;04;13;266,958217481343
4879977;1;2;1;10;1;1;10;2007;11;3;6;2; ;1;1; ; ;1; ; ;3; ; ;2;1;1;1;3;4; ; ;13;4;04;13;266,958217481343
4879978;1;1;1;10;1;2;1;1992;27;1;4;2; ;2; ; ; ;1; ; ;1;1;40000;2;1;2; ;5;11;2; ;13;11;04;13;234,691311388314
4879978;1;2;1;10;1;1;7;2013;5;3; ;2; ;1;1; ; ;1; ; ;1;5; ;2;2;1;1;2;0; ; ;13;0;04;13;234,691311388314
4879978;1;3;1;10;1;2;12;2002;16;9;6;2; ;2; ; ; ;1; ; ;1;5; ;2;1;1;1;4;9; ; ;13;9;04;13;234,691311388314
4879978;1;4;1;10;1;2;10;2004;14;9;6;2; ;2; ; ; ;1; ; ;2;5; ;2;1;1;1;4;9; ; ;13;9;04;13;234,691311388314
4879978;1;5;1;10;1;1;2;2008;11;9;6;2; ;2; ; ; ;1; ; ;1;5; ;2;1;1;1;3;3; ; ;13;3;04;13;234,691311388314
4879979;1;1;1;10;2;1;8;1990;28;1;2;2; ;2; ;1;2;1; ; ;2;1;64000;2;1;2; ;5;11;2; ;13;11;04;13;803,020713127158
4879979;1;2;1;10;2;2;9;1991;27;2;2;2; ;2; ;1;1;1; ; ;2;5; ;2;1;2; ;6;3;3; ;13;14;04;13;803,020713127158
4879979;1;3;1;10;2;2;5;2018;0;3; ;1;1;1;2; ; ;1; ; ;2;5; ;2; ; ; ; ; ; ; ;13; ;04;13;803,020713127158
4880149;1;1;1;10;1;1;10;1991;27;1;6;2; ;2; ; ; ;2;1;36; ; ; ;2;1;1;1;6;3;2;2;17;14;04;17;126,736218800719
4880149;1;2;1;10;2;1;7;1996;22;9;6;2; ;2; ; ; ;1; ; ;3; ; ;2;1;1;1;6;5;2;2;17;16;04;17;126,736218800719
4880149;1;3;1;10;3;1;11;1993;25;9;6;2; ;2; ; ; ;1; ; ;3; ; ;2;1;1;1;6;5;3; ;17;16;04;17;126,736218800719
4880150;1;1;1;10;1;2;1;1960;59;1;2;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;17;5;04;17;61,0206752133789
4880150;1;2;1;10;2;1;1;1964;55;2;2;3; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;17;11;04;17;61,0206752133789
4880150;1;3;1;10;3;2;5;1995;23;3;6;1;2;1;1; ; ;1; ; ;3; ; ;2;1;1;1;6;2;2;2;17;13;04;17;61,0206752133789
4880151;1;1;1;10;1;1;9;1962;56;1;2;3; ;2; ;1;2;1; ; ;1;3;103515;2;1;2; ;4;7; ; ;17;7;04;17;72,8944794840255
4880151;1;2;1;10;2;2;9;1963;55;2;2;3; ;2; ;1;1;1; ; ;1;5; ;2;1;2; ;3;5; ; ;17;5;04;17;72,8944794840255
4880152;1;1;1;10;1;2;8;1954;64;1;4;3; ;3; ; ; ;1; ; ;1;3;103515;2;1;2; ;6;2;3; ;17;13;04;17;144,458262861798
4880152;1;2;1;10;2;1;5;1994;24;7;6;2; ;2; ; ; ;1; ; ;2;4; ;2;1;2; ;6;7;5; ;17;18;04;17;144,458262861798
4880154;1;1;1;10;1;2;2;1951;68;1;6;3; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;3;1; ; ;17;1;04;17;92,1520009717883
4880155;1;1;1;10;1;2;2;1949;70;1;4;3; ;3; ; ; ;1; ; ;1;2;2160000;2;1;2; ;6;6;5; ;17;17;04;17;136,57944260739
4880155;1;2;1;10;2;1;7;1979;39;3;6;2; ;1;1; ; ;1; ; ;1;3;103515;2;1;2; ;6;3;3; ;17;14;04;17;136,57944260739
4880155;1;3;1;10;2;2;3;1946;73;5;6;3; ;3; ; ; ;1; ; ;1;3;103515;2;1;2; ;5;11;2; ;17;11;04;17;136,57944260739
4880155;1;4;1;10;4;2;5;1930;88;5;6;3; ;3; ; ; ;1; ; ;1;3;103515;2;1;2; ;3;5; ; ;17;5;04;17;136,57944260739
4880156;1;1;1;10;1;1;5;1952;66;1;2;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;17;5;04;17;99,9428338852745
4880156;1;2;1;10;2;2;12;1965;53;2;2;3; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;4;8; ; ;17;8;04;17;99,9428338852745
4880156;1;3;1;10;3;2;9;1985;33;3;6;2; ;1;2; ; ;1; ; ;3; ; ;2;1;2; ;6;4;2;2;17;15;04;17;99,9428338852745
4880156;1;4;1;10;2;2;10;2008;10;5;6;2; ;1;3; ; ;1; ; ;2;5; ;2;1;1;2;3;4; ; ;17;4;04;17;99,9428338852745
4880156;1;5;1;10;5;1;9;1989;29;3;2;2; ;1;2;1;6;1; ; ;1;1;33125;2;1;1;2;6;4;2;2;17;15;04;17;99,9428338852745
4880156;1;6;1;10;6;2;11;1994;24;9;2;2; ;2; ;1;5;1; ; ;3; ; ;2;1;2; ;6;3;3; ;17;14;04;17;99,9428338852745
4880156;1;7;1;10;6;1;12;2017;1;9; ;1;5;1;6; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ;17; ;04;17;99,9428338852745
4880157;1;1;1;10;1;2;10;1963;55;1;3;3; ;1;5;1;2;1; ; ;1;1;192000;2;1;2; ;6;8;5; ;17;19;04;17;120,514845551205
4880157;1;2;1;10;2;1;9;1964;54;2;3;2; ;2; ;1;1;1; ; ;1;5; ;2;1;2; ;6;3;3; ;17;14;04;17;120,514845551205
4880157;1;3;1;10;3;2;4;1996;22;3;6;1;2;1;1; ; ;1; ; ;1;5; ;2;1;1;2;6;5;4; ;17;16;04;17;120,514845551205
4880157;1;4;1;10;4;1;4;1996;22;3;6;1;2;1;1; ; ;1; ; ;1;5; ;2;1;1;2;6;5;4; ;17;16;04;17;120,514845551205
4880157;1;5;1;10;5;2;3;1932;87;5;5;3; ;3; ; ; ;1; ; ;1;5; ;2;1;2; ;3;4; ; ;17;4;04;17;120,514845551205
4880158;1;1;1;10;1;1;12;1974;44;1;4;2; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;6;2;2;2;17;13;04;17;85,6782944748762
4880159;1;1;1;10;1;1;5;1984;34;1;2;2; ;2; ;1;2;1; ; ;1;1;45000;2;1;2; ;5;11;2; ;17;11;04;17;95,3116023055858
4880159;1;2;1;10;2;2;7;1995;23;2;2;2; ;2; ;1;1;1; ; ;1;5; ;2;1;2; ;5;11;2; ;17;11;04;17;95,3116023055858
4880159;1;3;1;10;2;1;6;2015;3;3; ;1;1;1;2; ; ;1; ; ;1;5; ;2;2;2; ;1;0; ; ;17;0;04;17;95,3116023055858
4880159;1;4;1;10;4;2;8;1950;68;9;5;3; ;3; ; ; ;1; ; ;3; ; ;1;1;2; ;3;2; ; ;17;2;04;17;95,3116023055858
4880160;1;1;1;10;1;1;8;1981;37;1;2;2; ;2; ;1;2;1; ; ;1;1;44000;2;1;2; ;5;11;2; ;17;11;04;17;105,116089671846
4880160;1;2;1;10;2;2;9;1970;48;2;2;3; ;2; ;1;1;1; ; ;1;5; ;2;1;2; ;3;5; ; ;17;5;04;17;105,116089671846
4880160;1;3;1;10;2;2;1;2008;11;3;6;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;1;4;0; ; ;17;5;04;17;105,116089671846
4880161;1;1;1;10;1;2;8;1948;70;1;5;3; ;3; ; ; ;1; ; ;1;2;99375;2;1;2; ;5;11;2; ;17;11;04;17;140,422096718915
4880162;1;1;1;10;1;1;8;1971;47;1;2;3; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;17;5;04;17;84,8702377159859
4880162;1;2;1;10;2;2;3;1979;40;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;17;5;04;17;84,8702377159859
4880162;1;3;1;10;3;2;10;1999;19;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;2; ;6;2;3; ;17;13;04;17;84,8702377159859
4880162;1;4;1;10;4;1;2;2001;18;3;6;1;1;1;2; ; ;1; ; ;1;1;33125;2;1;1;1;6;1;2;2;17;12;04;17;84,8702377159859
4880162;1;5;1;10;2;1;1;2004;15;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;8; ; ;17;8;04;17;84,8702377159859
4880163;1;1;1;10;1;1;6;1983;35;1;2;2; ;2; ;1;2;1; ; ;1;1;33125;2;1;2; ;3;5; ; ;17;5;04;17;172,580378011855
4880163;1;2;1;10;2;2;10;1970;48;2;2;3; ;2; ;1;1;1; ; ;1;1;33125;2;1;2; ;3;4; ; ;17;4;04;17;172,580378011855
4880163;1;3;1;10;3;1;8;1990;28;3;6;3; ;1;2; ; ;2;1;12; ; ; ;2;1;2; ;4;6; ; ;17;6;04;17;172,580378011855
4880164;1;1;1;10;1;2;9;1963;55;1;4;3; ;3; ; ; ;1; ; ;1;3;103515;2;1;2; ;5;11;2; ;17;11;04;17;162,184245715181
4880164;1;2;1;10;2;2;9;1987;31;3;6;2; ;1;1; ; ;1; ; ;1;3;103515;2;1;1;2;6;6;3; ;17;17;04;17;162,184245715181
4880164;1;3;1;10;1;2;2;2012;7;4; ;2; ;1;2; ; ;1; ; ;1;5; ;2;2;1;2;3;0; ; ;17;0;04;17;162,184245715181
4880164;1;4;1;10;4;1;10;1988;30;3;6;2; ;1;1; ; ;2;1;15; ; ; ;2;1;2; ;6;5;4; ;17;16;04;17;162,184245715181
4880166;1;1;1;10;1;1;3;1961;58;1;3;3; ;3; ;1;2;1; ; ;1;1;33125;2;1;2; ;4;7; ; ;17;7;04;17;124,107942953504
4880166;1;2;1;10;2;2;2;1962;57;2;3;3; ;3; ;1;1;1; ; ;1;5; ;2;1;2; ;5;11;2; ;17;11;04;17;124,107942953504
4880166;1;3;1;10;3;2;2;1988;31;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;2; ;6;5;4; ;17;16;04;17;124,107942953504
4880166;1;4;1;10;4;1;2;1964;55;5;4;3; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;17;5;04;17;124,107942953504
4880166;1;5;1;10;5;1;11;1994;24;5;6;3; ;2; ; ; ;1; ; ;1;1;33125;2;1;2; ;5;11;2; ;17;11;04;17;124,107942953504
4880167;1;1;1;10;1;2;10;1967;51;1;4;2; ;3; ; ; ;1; ; ;1;4; ;2;1;2; ;5;11;2; ;17;11;04;17;188,190615910731
4880167;1;2;1;10;2;1;10;1986;32;3;6;2; ;1;1; ; ;1; ; ;1;1;33125;1;1;2; ;5;11;2; ;17;11;04;17;188,190615910731
4880167;1;3;1;10;1;1;1;2006;13;3;6;2; ;1;1; ; ;1; ; ;1;5; ;2;1;1;1;4;7; ; ;17;7;04;17;188,190615910731
4880168;1;1;1;10;1;2;7;1961;57;1;6;3; ;3; ; ; ;1; ; ;1;1;33125;2;1;2; ;4;8; ; ;17;8;04;17;298,643251064982
4880168;1;2;1;10;2;2;6;1981;37;3;6;2; ;1;1; ; ;1; ; ;1;1;33125;2;1;2; ;4;9; ; ;17;9;04;17;298,643251064982
4880168;1;3;1;10;2;1;8;2001;17;4;6;2; ;1;2; ; ;1; ; ;1;5; ;2;1;2; ;3;4; ; ;17;4;04;17;298,643251064982
4880168;1;4;1;10;4;2;12;1983;35;3;6;2; ;1;1; ; ;1; ; ;1;1;33125;2;1;2; ;5;11;2; ;17;11;04;17;298,643251064982
4880168;1;5;1;10;4;1;9;2011;7;4; ;2; ;1;4; ; ;1; ; ;1;5; ;2;1;1;1;3;1; ; ;17;1;04;17;298,643251064982
4880168;1;6;1;10;6;2;9;1992;26;3;6;2; ;1;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;17;11;04;17;298,643251064982
4880168;1;7;1;10;6;2;4;2011;8;4; ;2; ;1;6; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;17;2;04;17;298,643251064982
4880168;1;8;1;10;6;2;11;2016;2;4; ;2; ;1;6; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;17; ;04;17;298,643251064982
4880168;1;9;1;10;9;1;4;1990;28;3;4;2; ;1;1; ; ;1; ; ;3; ; ;2;1;2; ;3;2; ; ;17;2;04;17;298,643251064982
4880168;1;10;1;10;10;1;6;1993;25;3;6;2; ;1;1; ; ;1; ; ;1;1;33125;2;1;2; ;5;11;2; ;17;11;04;17;298,643251064982
4880169;1;1;1;10;1;2;12;1978;40;1;4;3; ;2; ; ; ;1; ; ;1;5; ;2;1;2; ;4;9; ; ;17;9;04;17;174,75577720578
4880169;1;2;1;10;1;1;12;1996;22;3;6;2; ;1;1; ; ;1; ; ;1;1;33125;2;1;2; ;5;11;2; ;17;11;04;17;174,75577720578
4880169;1;3;1;10;1;2;12;2003;15;3;6;2; ;1;1; ; ;1; ; ;1;5; ;2;1;1;1;4;8; ; ;17;8;04;17;174,75577720578
4880171;1;1;1;10;1;2;3;1973;46;1;4;3; ;3; ; ; ;2;1;2; ; ; ;2;1;2; ;3;2; ; ;17;2;04;17;99,2516928735366
4880171;1;2;1;10;2;1;6;1995;23;3;6;2; ;1;1; ; ;1; ; ;1;1;33125;2;1;2; ;6;2;3; ;17;13;04;17;99,2516928735366
4880172;1;1;1;10;1;2;12;1961;57;1;2;2; ;2; ;1;2;1; ; ;1;1;33125;2;1;2; ;5;11;2; ;17;11;04;17;202,159763509617
4880172;1;2;1;10;2;1;3;1969;50;2;2;3; ;3; ;1;1;1; ; ;1;5; ;2;1;2; ;5;11;2; ;17;11;04;17;202,159763509617
4880172;1;3;1;10;3;2;2;1990;29;3;6;1;2;1;1; ; ;1; ; ;1;1;33125;2;1;2; ;6;3;3; ;17;14;04;17;202,159763509617
4880172;1;4;1;10;3;1;7;2008;10;4;6;3; ;1;3; ; ;1; ; ;1;5; ;2;1;1;2;3;4; ; ;17;4;04;17;202,159763509617
4880172;1;5;1;10;5;2;4;1996;22;3;6;1;2;1;1; ; ;1; ; ;1;1;33125;2;1;2; ;6;2;3; ;17;13;04;17;202,159763509617
4880173;1;1;1;10;1;1;11;1969;49;1;4;3; ;1;2; ; ;1; ; ;1;1;48800;2;1;2; ;6;3;3; ;17;14;04;17;86,9956160536173
4880173;1;2;1;10;1;2;7;1932;86;5;5;3; ;3; ; ; ;1; ; ;1;2;99375;2;1;2; ;3;5; ; ;17;5;04;17;86,9956160536173
