DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030;P6030S1;P6030S3;P6040;P6050;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;AREA;ESC;DPTO;fex_c_2011
1145371;1;3;1;10;2;1;1;7;2000;8;3; ;1; ; ;1;5; ;2;1;1;1;3;2; ;05;2;05;1125,78564943698
1145371;1;4;1;10;2;2;1;2;2005;4;3; ;1; ; ;1;5; ;2;2;1;1;2;0; ;05;0;05;1125,78564943698
1145374;1;1;1;10;1;2;1;11;1975;33;1;6;1; ; ;3; ; ;2;1;2; ;3;4; ;05;4;05;1023,36319020629
1145374;1;2;1;10;1;1;1;4;1992;17;3;6;1; ; ;3; ; ;2;1;1;1;4;0; ;05;5;05;1023,36319020629
1145374;1;3;1;10;1;2;1;6;1997;11;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ;05;4;05;1023,36319020629
1145374;1;4;1;10;1;2;1;6;1997;11;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ;05;4;05;1023,36319020629
1145375;1;1;1;10;1;1;1;10;1977;31;1;1;1; ; ;1;1;22000;2;1;2; ;5;11;2;05;11;05;1136,26439812643
1145375;1;2;1;10;2;2;1;12;1980;28;2;1;1; ; ;1;1;22000;2;1;2; ;5;11;2;05;11;05;1136,26439812643
1145375;1;3;1;10;1;1;1;5;2004;5;3; ;1; ; ;1;5; ;2;2;1;1;2;0; ;05;0;05;1136,26439812643
1145377;1;1;1;10;1;1;1;4;1959;50;1;3;1; ; ;1;5; ;2;1;2; ;4;8; ;05;8;05;1207,31025764617
1145377;1;2;1;10;2;2;1;2;1956;53;2;3;1; ; ;1;5; ;2;1;2; ;4;9; ;05;9;05;1207,31025764617
1145377;1;3;1;10;3;1;1;3;1985;24;3;6;1; ; ;1;1;20000;2;1;2; ;5;11;2;05;11;05;1207,31025764617
1145378;1;1;1;10;1;2;1;9;1961;47;1;4;1; ; ;3; ; ;2;1;2; ;4;7; ;05;7;05;1008,25355038885
1145378;1;2;1;10;2;1;1;5;1981;28;3;3;1; ; ;1;5; ;2;1;2; ;5;11;2;05;11;05;1008,25355038885
1145378;1;3;1;10;3;2;1;10;1985;23;5;3;1; ; ;1;1;19860;2;1;1;2;5;10;1;05;10;05;1008,25355038885
1145378;1;4;1;10;3;1;1;11;2002;6;3; ;1; ; ;1;5; ;2;2;1;2;3;0; ;05;0;05;1008,25355038885
1145378;1;5;1;10;3;2;1;9;2004;4;3; ;1; ; ;1;5; ;2;2;1;2;2;0; ;05;0;05;1008,25355038885
1145378;1;6;1;10;2;2;1;5;2002;7;4; ;2;1;6; ; ; ;2;2;1;2;3;0; ;05;0;05;1008,25355038885
1145379;1;1;1;10;1;2;1;5;1968;41;1;4;1; ; ;1;1;29200;2;1;2; ;5;11;2;05;11;05;1076,93573407855
1145379;1;2;1;10;1;2;1;5;2000;9;3; ;1; ; ;1;5; ;2;1;1;1;3;3; ;05;3;05;1076,93573407855
1145380;1;1;1;10;1;1;1;1;1973;36;1;3;1; ; ;1;1;24800;2;1;2; ;5;11;2;05;11;05;1250,40405282897
1145380;1;2;1;10;2;2;1;8;1980;28;2;3;1; ; ;1;1;28000;2;1;2; ;6;3;3;05;14;05;1250,40405282897
1145382;1;1;1;10;1;2;1;8;1964;44;1;6;1; ; ;3; ; ;2;1;2; ;3;5; ;05;5;05;937,26733722653
1145382;1;2;1;10;2;1;1;6;1987;22;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;05;11;05;937,26733722653
1145382;1;3;1;10;3;2;1;2;1991;18;3;6;1; ; ;3; ; ;2;1;1;1;6;3;2;05;14;05;937,26733722653
1145383;1;1;1;10;1;2;1;10;1947;61;1;6;1; ; ;3; ; ;2;1;2; ;3;5; ;05;5;05;1107,99445320282
1145383;1;2;1;10;2;2;1;3;1968;41;3;2;1; ; ;3; ; ;2;1;2; ;4;7; ;05;7;05;1107,99445320282
1145383;1;3;1;10;3;1;1;9;1965;43;5;2;1; ; ;1;1;32000;2;1;2; ;5;11;2;05;11;05;1107,99445320282
1145383;1;4;1;10;4;2;1;12;1988;20;4;6;1; ; ;3; ; ;2;1;2; ;5;11;2;05;11;05;1107,99445320282
1145383;1;5;1;10;1;2;1;11;2004;4;4; ;1; ; ;3; ; ;2;2;1;1;2;0; ;05;0;05;1107,99445320282
1145384;1;1;1;10;1;1;1;9;1964;44;1;3;1; ; ;3; ; ;2;1;2; ;4;9; ;05;9;05;1132,87195378085
1145384;1;2;1;10;2;2;1;9;1969;39;2;3;1; ; ;3; ; ;2;1;2; ;4;6; ;05;6;05;1132,87195378085
1145384;1;3;1;10;2;2;1;1;1995;14;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ;05;6;05;1132,87195378085
1145384;1;4;1;10;2;2;1;8;1998;10;3;6;1; ; ;3; ; ;2;1;1;1;3;3; ;05;3;05;1132,87195378085
1145386;1;1;1;10;1;1;1;5;1964;45;1;2;1; ; ;1;3;62200;2;1;2; ;3;5; ;05;5;05;1136,26439812643
1145386;1;2;1;10;2;2;1;5;1980;29;2;2;1; ; ;1;5; ;2;1;2; ;5;11;2;05;11;05;1136,26439812643
1145386;1;3;1;10;2;1;1;8;2001;7;3; ;1; ; ;1;5; ;2;1;1;1;3;1; ;05;1;05;1136,26439812643
1145387;1;1;1;10;1;2;1;11;1959;49;1;2;1; ; ;1;5; ;2;1;2; ;4;6; ;05;6;05;1143,3507024703
1145387;1;2;1;10;2;1;1;5;1957;52;2;2;2;1;6; ; ; ;2;1;2; ;4;7; ;05;7;05;1143,3507024703
1145387;1;3;1;10;1;2;1;4;1986;23;3;6;1; ; ;1;1;20000;2;1;2; ;6;3;3;05;14;05;1143,3507024703
1145388;1;1;1;10;1;2;1;9;1971;37;1;6;1; ; ;3; ; ;1;1;2; ;3;5; ;05;5;05;1036,28922132678
1145388;1;2;1;10;1;2;1;12;1929;79;5;3;1; ; ;3; ; ;2;2;2; ;1;0; ;05;0;05;1036,28922132678
1145388;1;3;1;10;3;1;1;5;1926;83;5;3;1; ; ;3; ; ;1;2;2; ;1;0; ;05;0;05;1036,28922132678
1145389;1;1;1;10;1;2;1;8;1948;60;1;4;1; ; ;1;2;106000;1;1;2; ;3;5; ;05;5;05;987,926727625154
1145389;1;2;1;10;1;2;1;9;1971;37;3;4;2;1;36; ; ; ;1;1;2; ;5;11;2;05;11;05;987,926727625154
1145389;1;3;1;10;5;1;1;10;2000;8;4; ;1; ; ;1;5; ;2;1;1;1;3;3; ;05;3;05;987,926727625154
1145389;1;4;1;10;5;2;1;3;2002;7;4; ;1; ; ;1;5; ;2;2;1;1;3;0; ;05;0;05;987,926727625154
1145389;1;5;1;10;5;2;1;7;1968;40;3;3;1; ; ;1;5; ;2;1;2; ;5;11;2;05;11;05;987,926727625154
1145389;1;6;1;10;6;1;1;12;1958;50;5;3;1; ; ;1;3;62200;2;1;2; ;5;11;2;05;11;05;987,926727625154
1145389;1;7;1;10;6;1;1;6;1995;14;4;6;1; ; ;1;5; ;2;1;1;1;4;8; ;05;8;05;987,926727625154
1145389;1;8;1;10;6;1;1;8;2000;8;4; ;1; ; ;1;5; ;2;1;1;1;3;3; ;05;3;05;987,926727625154
1145390;1;1;1;10;1;1;2; ; ;54;1;3;1; ; ;2;2;70000;2;1;2; ;5;11;2;05;11;05;1250,40405282897
1145390;1;2;1;10;2;2;1;7;1956;52;2;3;1; ; ;1;1;200000;2;1;2; ;6;7;5;05;18;05;1250,40405282897
1145391;1;1;1;10;1;1;1;5;1947;62;1;2;1; ; ;1;2;380000;2;1;2; ;6;15;5;05;26;05;911,019576363327
1145391;1;2;1;10;2;2;1;2;1964;45;2;2;1; ; ;1;1;90000;2;1;2; ;6;7;5;05;18;05;911,019576363327
1145391;1;3;1;10;3;1;1;7;1990;18;3;6;1; ; ;1;5; ;2;1;1;1;6;1;2;05;12;05;911,019576363327
1145391;1;4;1;10;1;2;1;6;1991;17;3;6;1; ; ;2;5; ;2;1;1;2;6;0;2;05;11;05;911,019576363327
1145393;1;1;1;10;2;2;1;12;1961;47;1;3;1; ; ;1;4; ;2;1;2; ;3;5; ;05;5;05;856,900962486083
1145393;1;2;1;10;2;2;1;11;1982;26;3;6;2;1;2; ; ; ;2;1;2; ;5;11;2;05;11;05;856,900962486083
1145393;1;3;1;10;2;2;1;3;1999;10;4;6;2;1;2; ; ; ;2;1;1;1;3;4; ;05;4;05;856,900962486083
1145393;1;4;1;10;4;1;1;9;1986;22;3;1;1; ; ;1;1;20000;2;1;2; ;3;5; ;05;5;05;856,900962486083
1145393;1;5;1;10;5;2;1;6;1987;22;5;1;1; ; ;1;5; ;2;1;2; ;4;8; ;05;8;05;856,900962486083
1145393;1;6;1;10;5;1;1;7;2002;6;5; ;1; ; ;1;5; ;2;1;1;2;3;2; ;05;2;05;856,900962486083
1145395;1;1;1;10;1;2;1;10;1964;44;1;5;1; ; ;3; ; ;2;1;2; ;3;5; ;05;5;05;1014,13441237143
1145395;1;2;1;10;2;2;1;4;1997;12;3;6;1; ; ;3; ; ;2;2;2; ;1;0; ;05;0;05;1014,13441237143
1145395;1;3;1;10;4;2;1;10;2004;4;3; ;1; ; ;3; ; ;2;2;1;1;2;0; ;05;0;05;1014,13441237143
1145395;1;4;1;10;4;2;1;3;1955;54;5;5;1; ; ;3; ; ;2;2;2; ;1;0; ;05;0;05;1014,13441237143
1145396;1;1;1;10;1;1;1;7;1957;51;1;4;1; ; ;3; ; ;2;1;2; ;4;8; ;05;8;05;1206,15202417742
1145397;1;1;1;10;1;2;1;4;1939;70;1;6;1; ; ;1;2;62000;2;1;2; ;3;5; ;05;5;05;1107,99445320282
1145397;1;2;1;10;2;1;1;10;1971;37;3;2;1; ; ;1;5; ;2;1;2; ;6;3;3;05;14;05;1107,99445320282
1145397;1;3;1;10;3;2;1;9;1967;41;5;2;1; ; ;1;1;22000;2;1;2; ;6;4;3;05;15;05;1107,99445320282
1145397;1;4;1;10;4;2;1;4;1991;18;4;6;1; ; ;1;5; ;2;1;2; ;6;2;2;05;13;05;1107,99445320282
1145397;1;5;1;10;5;2;1;12;2003;5;4; ;2;2; ; ; ; ;2;2;1;1;2;0; ;05;0;05;1107,99445320282
1145403;1;1;1;10;1;1;1;11;1966;42;1;2;1; ; ;1;1;20600;2;1;2; ;3;5; ;11;5;11;2709,46515307422
1145403;1;2;1;10;2;2;1;1;1965;44;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ;11;5;11;2709,46515307422
1145403;1;3;1;10;3;1;1;10;1991;17;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;11;11;11;2709,46515307422
1145403;1;4;1;10;2;1;1;3;2000;9;3; ;1; ; ;3; ; ;2;1;1;1;3;2; ;11;2;11;2709,46515307422
1145405;1;1;1;10;1;2;1;12;1965;43;1;4;1; ; ;3; ; ;2;1;2; ;3;5; ;11;5;11;1619,90708547867
1145405;1;2;1;10;2;2;1;10;1994;14;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ;11;6;11;1619,90708547867
1145405;1;3;1;10;3;2;1;9;1983;25;3;4;1; ; ;3; ; ;2;1;2; ;4;7; ;11;7;11;1619,90708547867
1145405;1;4;1;10;3;1;1;1;1999;10;4;6;1; ; ;3; ; ;2;1;1;1;3;2; ;11;2;11;1619,90708547867
1145405;1;5;1;10;3;1;1;12;2003;5;3; ;1; ; ;3; ; ;2;2;1;1;2;0; ;11;0;11;1619,90708547867
1145405;1;6;1;10;3;1;1;10;2005;3;4; ;1; ; ;3; ; ;2;2;2; ;1;0; ;11;0;11;1619,90708547867
1145405;1;7;1;10;3;1;1;10;2006;2;4; ;1; ; ;3; ; ;2; ; ; ; ; ; ;11; ;11;1619,90708547867
1145405;1;8;1;10;8;2;1;9;1985;23;3;4;1; ; ;3; ; ;2;1;2; ;3;5; ;11;5;11;1619,90708547867
1145405;1;9;1;10;8;1;1;9;2008;0;4; ;1; ; ;3; ; ;2; ; ; ; ; ; ;11; ;11;1619,90708547867
1145406;1;1;1;10;1;1;1;11;1957;51;1;4;1; ; ;3; ; ;2;1;2; ;5;11;2;11;11;11;2406,38309662604
1145406;1;2;1;10;1;2;1;11;2003;5;3; ;1; ; ;3; ; ;2;2;1;1;2;0; ;11;0;11;2406,38309662604
1145407;1;1;1;10;1;1;1;3;1977;32;1;2;1; ; ;1;1;21000;2;1;2; ;3;5; ;11;5;11;2794,19284452785
1145407;1;2;1;10;2;2;1;9;1982;26;2;2;1; ; ;1;5; ;2;1;2; ;4;6; ;11;6;11;2794,19284452785
1145407;1;3;1;10;2;1;1;5;2000;9;3; ;1; ; ;1;5; ;2;1;1;2;3;2; ;11;2;11;2794,19284452785
1145407;1;4;1;10;2;2;1;3;2007;2;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;11; ;11;2794,19284452785
1145407;1;5;1;10;5;1;1;11;1980;28;5;6;2;1;9; ; ; ;2;1;2; ;3;3; ;11;3;11;2794,19284452785
1145408;1;1;1;10;1;1;1;12;1964;44;1;2;1; ; ;1;1;20600;2;1;2; ;4;9; ;11;9;11;1918,51667048862
1145408;1;2;1;10;2;2;1;6;1974;35;2;2;1; ; ;3; ; ;2;1;2; ;4;9; ;11;9;11;1918,51667048862
1145408;1;3;1;10;3;2;1;1;1994;15;3;6;1; ; ;1;5; ;2;1;1;1;4;9; ;11;9;11;1918,51667048862
1145408;1;4;1;10;4;2;1;9;1995;13;3;6;1; ; ;1;5; ;2;1;1;1;4;7; ;11;7;11;1918,51667048862
1145408;1;5;1;10;2;2;1;7;2007;1;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;11; ;11;1918,51667048862
1145410;1;1;1;10;1;1;1;1;1970;39;1;6;1; ; ;3; ; ;2;1;2; ;3;5; ;11;5;11;2841,5731208997
1145410;1;2;1;10;2;2;1;6;1942;66;5;5;1; ; ;3; ; ;2;1;2; ;3;3; ;11;3;11;2841,5731208997
1145410;1;3;1;10;3;1;1;11;1970;38;5;6;1; ; ;3; ; ;2;1;2; ;3;3; ;11;3;11;2841,5731208997
1145410;1;4;1;10;4;2;1;2;1978;31;5;2;1; ; ;3; ; ;2;1;2; ;3;5; ;11;5;11;2841,5731208997
1145410;1;5;1;10;5;1;1;1;1967;42;5;2;1; ; ;3; ; ;2;1;2; ;3;5; ;11;5;11;2841,5731208997
1145410;1;6;1;10;4;2;1;4;2000;9;5; ;1; ; ;3; ; ;2;1;1;1;3;1; ;11;1;11;2841,5731208997
1145410;1;7;1;10;4;2;1;1;2004;5;5; ;1; ; ;3; ; ;2;2;1;1;2;0; ;11;0;11;2841,5731208997
1145411;1;1;1;10;1;1;1;5;1944;65;1;1;1; ; ;1;2;84500;2;1;2; ;4;9; ;11;9;11;2240,2779780999
1145411;1;2;1;10;2;2;1;8;1947;61;2;3;1; ; ;1;2;59940;2;1;2; ;3;5; ;11;5;11;2240,2779780999
1145411;1;3;1;10;3;1;1;10;1986;22;3;6;1; ; ;1;5; ;2;1;1;1;6;1;2;11;12;11;2240,2779780999
1145416;1;1;1;10;1;1;1;11;1970;38;1;3;1; ; ;3; ; ;2;1;2; ;5;11;2;11;11;11;2191,85774734577
1145416;1;2;1;10;2;2;1;5;1965;44;2;3;1; ; ;3; ; ;2;1;2; ;4;8; ;11;8;11;2191,85774734577
1145416;1;3;1;10;3;2;1;1;1984;25;3;6;1; ; ;3; ; ;2;1;2; ;4;6; ;11;6;11;2191,85774734577
1145416;1;4;1;10;2;1;1;9;2004;4;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ;11;0;11;2191,85774734577
1145416;1;5;1;10;5;2;1;7;1991;17;3;6;1; ; ;3; ; ;2;1;1;1;4;9; ;11;9;11;2191,85774734577
1145416;1;6;1;10;6;1;1;7;1994;14;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ;11;6;11;2191,85774734577
1145416;1;7;1;10;7;1;1;9;1996;12;3;6;1; ; ;3; ; ;1;1;1;1;3;4; ;11;4;11;2191,85774734577
1145416;1;8;1;10;3;2;1;5;2002;7;3; ;1; ; ;3; ; ;2;1;1;1;3;0; ;11;0;11;2191,85774734577
1145416;1;9;1;10;2;1;1;4;2005;4;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ;11;0;11;2191,85774734577
1145417;1;1;1;10;1;1;1;5;1969;40;1;2;1; ; ;1;1;72000;2;1;2; ;6;3;3;11;14;11;2233,34593681728
1145417;1;2;1;10;2;2;1;10;1970;38;2;2;1; ; ;1;5; ;2;1;2; ;5;11;2;11;11;11;2233,34593681728
1145417;1;3;1;10;3;2;1;4;1993;16;3;6;1; ; ;1;5; ;2;1;1;2;5;10;1;11;10;11;2233,34593681728
1145417;1;4;1;10;4;2;1;3;2000;9;3; ;1; ; ;1;5; ;2;1;1;2;3;3; ;11;3;11;2233,34593681728
1145418;1;1;1;10;1;1;1;7;1969;39;1;2;1; ; ;1;1;88000;2;1;2; ;6;5;4;11;16;11;2513,99962317851
1145418;1;2;1;10;2;2;1;12;1972;36;2;2;1; ; ;1;1;28800;2;1;2; ;6;2;2;11;13;11;2513,99962317851
1145418;1;3;1;10;3;1;1;4;1990;19;3;6;1; ; ;1;1;24000;2;1;1;1;6;2;2;11;13;11;2513,99962317851
1145418;1;4;1;10;4;1;1;4;1995;14;3;6;1; ; ;1;5; ;2;1;1;1;4;8; ;11;8;11;2513,99962317851
1145418;1;5;1;10;5;2;1;8;1999;9;3; ;1; ; ;1;5; ;2;1;1;2;3;3; ;11;3;11;2513,99962317851
1145419;1;1;1;10;1;1;1;8;1968;40;1;6;2;1;3; ; ; ;1;1;2; ;5;11;2;11;11;11;2659,31319455003
1145420;1;1;1;10;1;2;1;10;1960;48;1;2;1; ; ;1;3;62000;2;1;2; ;5;11;2;11;11;11;2806,84603413516
1145420;1;2;1;10;2;1;1;5;1973;36;2;2;1; ; ;1;1;28000;2;1;2; ;5;11;2;11;11;11;2806,84603413516
1145420;1;3;1;10;3;2;1;10;1987;21;3;3;1; ; ;1;1;20600;2;1;2; ;5;11;2;11;11;11;2806,84603413516
1145420;1;4;1;10;4;1;1;12;1982;26;5;3;1; ; ;1;5; ;2;1;2; ;6;3;3;11;14;11;2806,84603413516
1145421;1;1;1;10;1;1;1;1;1948;61;1;3;1; ; ;1;3;62000;2;1;2; ;5;11;2;11;11;11;2703,40186570338
1145421;1;2;1;10;2;2;1;1;1955;54;2;3;1; ; ;1;5; ;2;1;2; ;5;11;2;11;11;11;2703,40186570338
1145421;1;3;1;10;3;2;1;2;1977;32;3;3;2;1;14; ; ; ;1;1;2; ;5;11;2;11;11;11;2703,40186570338
1145421;1;4;1;10;4;1;1;7;1981;27;5;3;1; ; ;1;1;25000;2;1;2; ;6;2;3;11;13;11;2703,40186570338
1145421;1;5;1;10;4;2;1;4;2008;1;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;11; ;11;2703,40186570338
1145422;1;1;1;10;1;1;1;12;1970;38;1;2;1; ; ;1;5; ;2;1;2; ;6;5;4;11;16;11;2531,08741316223
1145422;1;2;1;10;2;2;1;11;1964;44;2;2;1; ; ;1;1;72000;2;1;2; ;6;5;4;11;16;11;2531,08741316223
1145422;1;3;1;10;3;1;1;3;1994;15;3;6;1; ; ;1;5; ;2;1;1;2;4;9; ;11;9;11;2531,08741316223
1145422;1;4;1;10;2;2;1;9;2005;3;3; ;1; ; ;1;5; ;2;1;1;2;2;0; ;11;0;11;2531,08741316223
1145423;1;1;1;10;1;1;1;9;1968;40;1;3;1; ; ;1;5; ;2;1;2; ;5;11;2;11;11;11;2709,46515307422
1145423;1;2;1;10;2;2;1;3;1971;38;2;3;1; ; ;1;1;38000;2;1;2; ;6;2;3;11;13;11;2709,46515307422
1145423;1;3;1;10;3;1;1;5;1995;14;3;6;1; ; ;1;5; ;2;1;1;1;4;8; ;11;8;11;2709,46515307422
1145423;1;4;1;10;4;1;1;7;2001;7;3; ;1; ; ;1;5; ;2;1;1;1;3;1; ;11;1;11;2709,46515307422
1145424;1;1;1;10;1;2;1;3;1965;44;1;5;1; ; ;3; ; ;2;1;2; ;3;5; ;11;5;11;2074,06588735167
1145424;1;2;1;10;2;2;1;3;1985;24;3;6;1; ; ;1;1;40000;2;1;2; ;3;5; ;11;5;11;2074,06588735167
1145424;1;3;1;10;2;1;1;7;2002;6;4; ;1; ; ;2;5; ;2;2;1;1;3;0; ;11;0;11;2074,06588735167
1145424;1;4;1;10;4;1;1;4;1987;22;3;6;1; ; ;1;1;50000;2;1;2; ;5;10;1;11;10;11;2074,06588735167
1145429;1;1;1;10;1;1;1;6;1972;36;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ;11;5;11;2391,46405163123
1145429;1;2;1;10;2;2;1;11;1969;39;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ;11;5;11;2391,46405163123
1145429;1;3;1;10;1;2;1;9;1995;13;3;6;1; ; ;3; ; ;2;1;1;1;4;7; ;11;7;11;2391,46405163123
1145429;1;4;1;10;4;2;1;12;1934;74;5;5;1; ; ;3; ; ;2;2;2; ;1;0; ;11;0;11;2391,46405163123
1145433;1;1;1;10;1;2;1;7;1948;60;1;6;1; ; ;1;3;62000;2;1;2; ;3;5; ;11;5;11;2243,93121204609
1145434;1;1;1;10;1;2;1;7;1940;68;1;6;1; ; ;3; ; ;2;2;2; ;1;0; ;11;0;11;2564,50121143998
1145434;1;2;1;10;2;1;1;11;1982;26;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ;11;5;11;2564,50121143998
1145437;1;1;1;10;1;2;1;11;1959;49;1;4;1; ; ;1;5; ;2;1;2; ;5;11;2;11;11;11;2463,44751169232
1145437;1;2;1;10;2;1;1;5;1985;24;3;6;1; ; ;1;1;60000;2;1;2; ;6;2;3;11;13;11;2463,44751169232
1145440;1;1;1;10;1;1;1;5;1964;45;1;3;1; ; ;1;1;80000;2;1;2; ;6;5;2;11;16;11;2709,46515307422
1145440;1;2;1;10;2;2;1;2;1968;41;2;3;1; ; ;1;5; ;2;1;2; ;4;9; ;11;9;11;2709,46515307422
1145440;1;3;1;10;2;1;1;4;1992;17;3;6;1; ; ;1;5; ;2;1;1;2;6;1;2;11;12;11;2709,46515307422
1145440;1;4;1;10;2;1;1;7;2007;1;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;11; ;11;2709,46515307422
1145441;1;1;1;10;1;1;1;1;1960;49;1;3;1; ; ;3; ; ;2;1;2; ;6;3;2;11;14;11;2022,34205238863
1145441;1;2;1;10;2;2;1;5;1967;42;2;3;1; ; ;3; ; ;2;1;2; ;5;11;2;11;11;11;2022,34205238863
1145441;1;3;1;10;3;2;1;6;1990;18;3;6;1; ; ;1;1;19000;2;1;2; ;5;11;2;11;11;11;2022,34205238863
1145441;1;4;1;10;3;1;1;7;2007;1;4; ;1; ; ;1;5; ;2; ; ; ; ; ; ;11; ;11;2022,34205238863
1145441;1;5;1;10;5;2;1;3;1996;13;3;6;1; ; ;3; ; ;2;1;1;1;4;7; ;11;7;11;2022,34205238863
1145441;1;6;1;10;2;1;1;2;1998;11;3;6;1; ; ;3; ; ;2;1;1;1;4;0; ;11;5;11;2022,34205238863
1145445;1;1;1;10;1;1;1;6;1978;31;1;1;2;1;2; ; ; ;2;1;2; ;5;11;2;11;11;11;2801,10530106993
1145445;1;2;1;10;2;2;1;8;1979;29;2;1;2;1;2; ; ; ;2;1;2; ;5;11;2;11;11;11;2801,10530106993
1145447;1;1;1;10;1;2;1;8;1931;77;1;4;1; ; ;3; ; ;2;1;2; ;3;2; ;11;2;11;2243,93121204609
1145448;1;1;1;10;1;2;1;10;1952;56;1;6;1; ; ;1;3;62125;2;1;2; ;5;11;2;11;11;11;1929,10194571743
1145448;1;2;1;10;2;2;1;10;1992;16;3;6;1; ; ;1;5; ;2;1;1;2;5;10;1;11;10;11;1929,10194571743
1145449;1;1;1;10;1;1;1;8;1967;41;1;2;1; ; ;1;1;140000;2;1;2; ;6;5;4;11;16;11;2269,93157020937
1145449;1;2;1;10;2;2;1;6;1984;24;2;2;1; ; ;1;5; ;2;1;2; ;5;11;2;11;11;11;2269,93157020937
1145449;1;3;1;10;2;1;1;1;2005;4;3; ;1; ; ;1;5; ;2;2;1;2;2;0; ;11;0;11;2269,93157020937
1145450;1;1;1;10;1;1;1;10;1965;43;1;4;1; ; ;3; ; ;2;1;2; ;4;8; ;11;8;11;2659,31319455003
1145451;1;1;1;10;1;2;1;6;1966;43;1;4;1; ; ;1;1;90000;2;1;1;1;6;6;4;11;17;11;2388,89515368033
1145451;1;2;1;10;1;1;1;7;1996;12;3;6;1; ; ;1;5; ;2;1;1;1;4;6; ;11;6;11;2388,89515368033
1145451;1;3;1;10;1;1;1;2;2003;6;3; ;1; ; ;1;5; ;2;2;1;1;3;0; ;11;0;11;2388,89515368033
1145452;1;1;1;10;2;1;1;7;1984;24;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ;11;5;11;1932,27378083176
1145452;1;2;1;10;2;2;1;4;1989;20;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ;11;5;11;1932,27378083176
1145452;1;3;1;10;2;1;1;2;2007;2;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;11; ;11;1932,27378083176
1145453;1;1;1;10;1;2;1;10;1963;45;1;3;1; ; ;3; ; ;2;1;2; ;5;11;2;11;11;11;2784,01751108621
1145453;1;2;1;10;1;1;1;6;1963;46;2;3;1; ; ;3; ; ;2;1;2; ;3;3; ;11;3;11;2784,01751108621
1145453;1;3;1;10;1;1;1;5;1995;14;3;6;1; ; ;3; ; ;2;1;1;2;4;7; ;11;7;11;2784,01751108621
1145454;1;1;1;10;2;1;1;3;1985;24;1;2;1; ; ;1;1;19876;2;1;2; ;5;11;2;11;11;11;1439,0667745911
1145454;1;2;1;10;2;2;1;6;1989;20;2;2;1; ; ;1;5; ;2;1;2; ;5;11;2;11;11;11;1439,0667745911
1145454;1;3;1;10;2;2;1;6;2007;1;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;11; ;11;1439,0667745911
1145454;1;4;1;10;2;2;1;4;1988;21;9;6;1; ; ;1;3;62125;2;1;2; ;5;11;2;11;11;11;1439,0667745911
1145455;1;1;1;10;1;1;1;9;1962;46;1;2;1; ; ;3; ; ;2;1;2; ;5;10;1;11;10;11;2170,97881270959
1145455;1;2;1;10;2;2;1;1;1976;33;2;2;1; ; ;3; ; ;2;1;2; ;5;11;2;11;11;11;2170,97881270959
1145455;1;3;1;10;1;2;1;7;1992;16;3;6;1; ; ;3; ; ;2;1;1;1;5;10;1;11;10;11;2170,97881270959
1145455;1;4;1;10;1;1;1;3;1992;17;3;6;1; ; ;3; ; ;2;1;2; ;5;10;1;11;10;11;2170,97881270959
1145455;1;5;1;10;1;1;2; ; ;9;3; ;1; ; ;3; ; ;2;1;1;1;3;3; ;11;3;11;2170,97881270959
1145455;1;6;1;10;1;1;1;4;2000;9;3; ;1; ; ;3; ; ;1;1;1;1;3;3; ;11;3;11;2170,97881270959
1145455;1;7;1;10;1;1;1;5;2001;8;3; ;1; ; ;3; ; ;2;1;1;1;3;2; ;11;2;11;2170,97881270959
1145455;1;8;1;10;1;1;1;12;2005;3;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ;11;0;11;2170,97881270959
1145456;1;1;1;10;1;1;1;4;1970;39;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ;11;5;11;2158,79357880529
1145456;1;2;1;10;2;2;1;11;1976;32;2;2;1; ; ;3; ; ;2;1;2; ;5;11;2;11;11;11;2158,79357880529
1145456;1;3;1;10;2;2;1;12;1993;15;3;6;1; ; ;3; ; ;2;1;1;2;5;10;1;11;10;11;2158,79357880529
