DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S2;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S20;P5210S21;P5210S22;P5210S24;HOGAR;P4000;P4010;P4020;P4030S1;P4030S2;P4030S3;P4030S4;P4030S5;P4030S1A1;P4030S4A1;P4040;REGIS;AREA;DPTO;ORDEN;fex_c_2011
1149419;1;6;4;1;1;1;1;1;1;1; ; ;50000000;350000; ;1;2;1;1;1;1;1;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;05;1;1164,21646246336
1149420;1;6;2;1;1;1;1;1;1;1; ; ;50000000;250000; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;05;1;1155,0267627362
1149421;1;6;4;1;1;1;1;1;4;1; ; ;45000000;250000; ;1;2;1;2;1;1;2;2;2;1;1;2;2;2;1;1;1;1;1;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;05;1;922,157697409093
1149422;1;4;2;1;1;1;1;1;3;3; ; ; ; ;200000;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;1;4;1;1;1;1;1;2;2;1;01;05;05;1;764,924247523749
1149423;1;4;3;1;1;1;1;1;3;1; ; ;24000000;220000; ;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;1;2;1;1;1;1;1;2;2;1;01;05;05;1;911,019576363327
1149425;1;6;4;1;1;1;1;1;3;1; ; ;60000000;200000; ;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;1;2;1;2;1;4;1;1;1;1;1;3;2;1;01;05;05;1;1525,25793150968
1149426;1;5;1;1;1;1;1;1;4;3; ; ; ; ;320000;1;2;1;1;1;1;2;2;2;1;1;1;2;2;1;1;1;1;1;1;1;1;2;1;4;1;2;1;1;1;3;2;1;01;05;05;1;873,307782050666
1149427;1;3;2;1;1;1;1;1;3;3; ; ; ; ;200000;1;2;1;1;2;2;2;2;2;1;1;1;2;2;2;1;1;1;1;1;2;1;2;1;4;1;1;1;1;1;3;2;1;01;05;05;1;1170,03767808852
1149428;1;3;2;1;1;1;1;1;3;4; ; ; ;150000; ;1;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;1;2;1;1;1;1;1;2;2;1;01;05;05;1;1207,31025764617
1149429;1;2;2;1;1;1;1;1;3;4; ; ; ;150000; ;1;2;1;2;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;2;2;1;2;1;2;1;1;1;1;1;2;2;1;01;05;05;1;1001,22689240239
1149430;1;3;2;1;1;1;1;1;4;3; ; ; ; ;200000;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;05;1;1163,05822899462
1149432;1;5;4;1;1;1;1;1;3;1; ; ;35000000;200000; ;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;1;1;2;1;2;1;1;1;1;1;2;2;1;01;05;05;1;1075,37940670947
1149433;1;2;2;1;1;1;1;1;1;4; ; ; ;150000; ;1;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;2;1;2;2;1;2;1;2;1;2;1;1;1;2;2;1;01;05;05;1;1143,3507024703
1149434;1;4;2;1;1;1;1;1;4;3; ; ; ; ;380000;1;2;1;1;2;2;2;2;2;1;1;1;2;2;1;1;1;1;1;1;1;1;2;1;4;1;2;1;1;1;3;2;1;01;05;05;1;1107,99445320282
1149435;1;5;4;1;1;1;1;1;3;3; ; ; ; ;500000;1;2;1;1;2;1;2;2;2;1;2;2;2;2;1;1;1;1;1;1;2;1;2;1;4;1;1;1;1;1;3;2;1;01;05;05;1;1082,35885580338
1149436;1;6;4;1;1;1;1;1;4;3; ; ; ; ;580000;1;2;1;1;1;1;2;2;2;1;1;2;2;2;1;1;1;1;1;1;1;1;2;1;4;1;2;1;1;1;3;2;1;01;05;05;1;1018,73229907831
1149438;1;3;2;1;1;1;1;1;3;3; ; ; ; ;180000;1;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;1;1;1;2;2;1;2;1;2;1;1;1;1;1;2;2;1;01;05;05;1;1132,87195378085
1149440;1;6;3;1;1;1;1;1;3;3; ; ; ; ;600000;1;1;1;1;1;1;2;2;2;1;2;1;2;2;1;1;1;1;1;2;1;1;2;1;4;1;1;1;1;1;3;2;1;01;05;05;1;1111,93296755339
1149441;1;5;2;1;1;1;1;1;4;3; ; ; ; ;550000;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;1;1;1;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;05;1;967,159692097204
1149442;1;5;3;1;1;1;1;1;3;1; ; ;70000000;550000; ;1;2;1;2;1;1;2;2;1;2;1;1;2;2;1;1;1;1;1;1;1;1;2;1;4;1;1;1;1;1;3;2;1;01;05;05;1;1019,44318700717
1149444;1;5;4;1;1;1;1;1;3;1; ; ;180000000;1200000; ;1;1;1;1;1;1;1;2;2;1;2;2;1;2;1;1;1;1;1;1;1;1;2;1;4;1;1;1;1;1;6;3;1;01;11;11;1;2144,96501141747
1149445;1;4;2;1;1;1;1;1;3;1; ; ;200000000;2000000; ;1;1;1;1;1;1;1;2;2;1;2;2;1;2;1;1;1;1;1;1;1;1;2;1;4;1;1;1;1;1;6;3;1;01;11;11;1;2726,55294305794
1149446;1;5;2;1;1;1;1;1;3;1; ; ;300000000;98; ;1;1;1;1;1;1;2;2;2;1;2;2;1;2;1;1;1;1;1;1;1;1;1;1;4;1;1;1;1;1;4;3;1;01;11;11;1;2399,15787460352
1149447;1;2;1;1;1;1;1;1;3;4; ; ; ;1500000; ;1;1;1;1;1;1;1;2;2;1;2;2;2;2;1;1;1;1;1;1;1;1;2;1;4;1;1;1;1;1;6;3;1;01;11;11;1;2243,93121204609
1149448;1;5;1;1;1;1;1;1;3;1; ; ;100000000;800000; ;1;1;1;1;1;1;1;2;2;1;1;2;1;2;1;1;1;1;1;1;1;1;1;1;4;1;1;1;1;1;4;3;1;01;11;11;1;2659,31319455003
1149450;1;3;2;1;1;1;1;1;3;3; ; ; ; ;98;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;1;1;1;1;1;2;1;4;1;1;1;1;1;3;3;1;01;11;11;1;2979,88319394392
1149451;1;5;2;1;1;1;1;1;3;1; ; ;45000000;300000; ;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;1;2;1;4;1;1;1;1;1;3;3;1;01;11;11;1;2070,89405223734
1149452;1;3;2;1;1;1;1;1;3;1; ; ;30000000;3000000; ;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;11;11;1;2162,05280140118
1149459;1;5;2;1;1;1;1;1;3;4; ; ; ;1500000; ;1;1;1;1;1;1;1;2;2;1;2;2;1;2;1;1;1;1;1;1;1;1;2;1;6;1;1;1;1;1;6;3;1;01;11;11;1;2399,15787460352
1149460;1;3;1;1;1;1;1;1;3;1; ; ;500000000;1500000; ;1;1;1;1;1;1;2;2;2;1;1;2;1;2;1;1;1;1;1;1;1;1;2;1;6;1;1;1;1;1;6;3;1;01;11;11;1;2659,31319455003
1149461;1;4;1;1;1;1;1;1;3;2; ;2600000;98;1800000; ;1;1;1;1;2;2;2;2;2;2;2;2;1;2;2;2;1;1;1;1;2;1;1;1;6;1;1;1;1;1;4;3;1;01;11;11;1;2801,10530106993
1149466;1;5;3;1;1;1;1;1;3;2; ;2200000;400000000;98; ;1;1;1;1;1;1;1;2;2;1;1;2;1;2;1;1;1;1;1;1;1;1;2;1;7;1;1;1;1;1;6;3;1;01;11;11;1;2154,35897842889
1149467;1;5;3;1;1;1;1;1;3;2; ;1700000;380000000;2000000; ;1;1;1;1;1;1;1;2;2;1;1;2;1;2;1;1;1;1;1;1;1;1;1;1;6;1;1;1;1;1;4;3;1;01;11;11;1;2473,62284513396
1149468;1;5;3;1;1;1;1;1;3;1; ; ;120000000;1000000; ;1;1;1;2;2;1;2;2;2;1;1;1;2;2;2;1;1;1;1;1;1;1;2;1;4;1;1;1;1;1;3;3;1;01;11;11;1;2466,79777607343
1149469;1;3;2;1;1;1;1;1;3;3; ; ; ; ;240000;1;2;1;1;2;2;2;2;2;1;1;2;2;2;2;1;1;1;1;1;2;1;1;1;4;1;1;1;1;1;2;3;1;01;11;11;1;1895,68814743967
1149473;1;4;1;1;1;1;1;1;3;3; ; ; ; ;2100000;1;1;1;1;1;1;1;2;2;1;1;2;1;2;1;1;1;1;1;1;2;1;2;1;6;1;1;1;1;1;6;3;1;01;11;11;1;2493,96985771357
1149475;1;4;3;1;1;1;1;1;3;1; ; ;98;500000; ;1;1;1;1;1;1;1;2;2;1;2;2;1;2;1;1;1;1;1;1;2;1;1;1;4;1;1;1;1;1;3;3;1;01;11;11;1;2417,46440979451
1149476;1;5;1;1;1;1;1;1;3;1; ; ;600000000;3000000; ;1;1;1;1;1;1;1;2;2;1;2;2;1;2;1;1;1;1;1;1;1;1;2;1;6;1;1;1;1;1;6;3;1;01;11;11;1;2243,93121204609
1149477;1;6;2;1;1;1;1;1;3;1; ; ;370000000;2500000; ;1;1;1;1;1;1;1;2;2;1;2;2;2;2;1;1;1;1;1;1;1;1;2;1;7;1;1;1;1;1;6;3;1;01;11;11;1;2344,48392822136
1149478;1;6;3;1;1;1;1;1;3;1; ; ;98;98; ;1;1;1;1;1;1;1;2;2;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;4;1;1;1;1;1;4;3;1;01;11;11;1;2257,36576808362
1149479;1;5;1;1;1;1;1;1;3;2; ;850000;300000000;1800000; ;1;1;1;1;1;1;1;2;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;4;1;1;1;1;1;4;3;1;01;11;11;1;2801,10530106993
1149480;1;6;1;1;1;1;1;1;1;1; ; ;98;98; ;1;1;1;1;1;1;1;2;2;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;7;1;1;1;1;1;6;3;1;01;11;11;1;2352,17775119366
1149481;1;4;2;1;1;1;1;1;3;2; ;98;150000000;1500000; ;1;1;1;1;1;1;1;2;2;1;2;2;1;2;1;1;1;1;1;1;1;1;1;1;7;1;1;1;1;1;4;3;1;01;11;11;1;2385,723318566
1149483;1;4;3;1;1;1;1;1;3;3; ; ; ; ;580000;1;1;1;2;1;2;1;2;2;1;2;2;2;2;1;1;1;1;1;1;2;1;2;1;7;1;1;1;1;1;3;3;1;01;11;11;1;2766,9297211025
1149484;1;7;4;1;1;1;1;1;3;1; ; ;98;4000000; ;1;1;1;1;1;1;1;2;2;1;1;2;1;2;1;1;1;1;1;1;1;1;2;1;7;1;1;1;1;1;6;3;1;01;11;11;1;2766,9297211025
1149486;1;5;2;1;1;1;1;1;3;3; ; ; ; ;700000;1;1;1;1;2;1;1;2;2;1;1;2;2;2;1;1;1;1;1;1;2;1;2;1;4;1;1;1;1;1;3;3;1;01;11;11;1;2486,27603474127
1149487;1;4;3;1;1;1;1;1;3;1; ; ;55000000;250000; ;1;2;1;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;1;1;1;1;1;1;4;1;1;1;1;1;2;3;1;01;11;11;1;1895,68814743967
1149488;1;3;2;1;1;1;1;1;3;1; ; ;55000000;200000; ;1;2;1;2;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;1;2;1;1;1;4;1;1;1;1;1;3;3;1;01;11;11;1;2452,96306707391
1149490;1;4;3;1;1;1;1;1;4;1; ; ;98;450000; ;1;2;1;1;1;1;2;2;2;1;1;2;2;2;1;1;1;1;1;1;2;1;1;1;6;1;2;1;1;1;3;3;1;01;11;11;1;2391,46405163123
1149492;1;2;1;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;1;4;1;1;1;1;1;3;3;1;01;11;11;1;2463,44751169232
1149514;1;1;1;1;2;1;1;1;3;3; ; ; ; ;150000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;3;1;4;1;1;1;1;1;1;3;1;01;11;11;1;1394,25539617015
1149515;1;1;1;1;2;1;1;6; ;3; ; ; ; ;120000;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;3;1;4;1;2;1;1;1;1;3;1;01;11;11;1;2321,65540517242
1149516;1;6;5;1;1;1;1;1;3;4; ; ; ;250000; ;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;1;1;2;1;1;1;1;4;1;1;1;1;1;3;3;1;01;11;11;1;2645,6689138077
1149518;1;2;1;1;1;1;1;1;3;3; ; ; ; ;150000;2;1;1;1;1;2;2;2;2;1;1;2;2;2;2;2;2;1;1;1;2;1;3;1;4;1;1;1;1;1;2;3;1;01;11;11;1;2642,22540456631
1149520;1;4;3;1;1;1;1;1;4;3; ; ; ; ;250000;2;1;1;2;2;1;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;1;2;1;2;1;1;1;2;3;1;01;11;11;1;2074,06588735167
1149532;1;4;3;1;1;1;1;1;3;1; ; ;40000000;300000; ;1;1;1;2;2;2;2;2;2;1;1;2;2;2;2;1;1;1;1;2;1;1;1;1;2;1;1;1;1;1;2;3;1;01;11;11;1;2162,05280140118
1149534;1;1;1;1;2;1;1;6; ;3; ; ; ; ;120000;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;3;5;4;1;2;1;1;1;2;3;1;01;11;11;1;2659,31319455003
1149538;1;3;2;1;1;1;1;1;3;3; ; ; ; ;350000;1;1;1;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;2;1;4;1;1;1;1;1;3;3;1;01;11;11;1;1789,38490937399
1149543;1;3;2;1;1;1;1;1;4;1; ; ;50000000;400000; ;2;2;1;2;1;2;2;2;2;1;1;2;1;2;1;2;1;1;1;1;1;1;1;1;2;1;2;1;1;1;2;3;1;01;11;11;1;2726,55294305794
1149544;1;5;3;1;1;1;1;1;3;2; ;500000;70000000;600000; ;1;1;1;1;1;1;2;2;2;1;1;2;2;2;1;1;1;1;1;2;1;1;1;1;4;1;1;1;1;1;3;3;1;01;11;11;1;2692,37736309051
1149545;1;4;3;1;1;1;1;1;3;3; ; ; ; ;600000;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;1;1;1;1;4;1;1;1;1;1;3;3;1;01;11;11;1;2993,31774998144
1149546;1;3;2;1;1;1;1;1;3;3; ; ; ; ;230000;1;1;1;1;1;1;2;2;2;1;1;2;2;2;1;1;1;1;1;2;2;1;2;1;4;1;1;1;1;1;3;3;2;01;11;11;1;1973,13304603474
1149548;1;4;2;1;1;1;1;1;3;3; ; ; ; ;320000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;1;1;2;1;4;1;1;1;1;1;2;3;1;01;11;11;1;1270,46421515875
1149550;1;3;2;1;1;1;1;1;3;3; ; ; ; ;150000;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;2;1;4;1;1;1;1;1;2;3;1;01;11;11;1;2295,24510522196
1149553;1;2;1;1;1;1;1;1;3;3; ; ; ; ;200000;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;1;4;1;1;1;1;1;2;3;1;01;11;11;1;2243,93121204609
1149554;1;3;1;1;1;1;1;1;3;1; ; ;60000000;250000; ;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;1;4;1;1;1;1;1;2;3;1;01;11;11;1;2352,17775119366
1149558;1;3;2;1;1;1;1;1;3;1; ; ;150000000;350000; ;1;2;1;2;1;2;2;2;2;1;1;2;2;2;2;1;1;1;1;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;11;11;1;2531,08741316223
1149559;1;1;1;1;2;1;1;1;4;3; ; ; ; ;120000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;3;1;4;1;2;1;1;1;2;3;1;01;11;11;1;2659,31319455003
1149560;1;1;1;1;2;1;1;6; ;3; ; ; ; ;120000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;1;4;1;2;1;1;1;2;3;1;01;11;11;1;2642,22540456631
1149561;1;2;1;1;2;1;1;1;3;3; ; ; ; ;150000;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;1;4;1;1;1;1;1;2;3;1;01;11;11;1;2058,24086263002
1149564;1;3;2;1;1;1;1;1;3;2; ;300000;80000000;300000; ;1;1;1;1;1;2;2;2;2;2;1;2;2;2;2;1;1;1;1;2;2;1;2;1;2;1;1;1;1;1;2;3;1;01;11;11;1;2017,00147228539
1149565;1;4;3;1;1;1;1;1;3;3; ; ; ; ;320000;1;1;1;1;1;1;2;2;2;2;1;2;2;2;2;1;1;1;1;1;2;1;1;1;4;1;1;1;1;1;2;3;1;01;11;11;1;2385,24191973414
1149566;1;3;2;1;1;1;1;1;3;3; ; ; ; ;250000;2;2;1;2;1;2;2;2;2;1;1;2;2;2;2;2;2;1;1;2;2;1;2;1;4;1;1;1;1;1;2;3;1;01;11;11;1;2017,00147228539
1149567;1;3;2;1;1;1;1;1;3;1; ; ;98;250000; ;1;1;1;1;1;2;2;2;2;1;2;2;1;2;1;1;1;1;1;2;2;1;1;1;5;1;1;1;1;1;3;3;1;01;11;11;1;2956,33196362736
1149569;1;3;2;1;1;1;1;1;3;1; ; ;80000000;300000; ;1;2;1;1;1;1;2;2;2;1;2;2;1;2;1;1;1;1;1;1;1;1;2;1;4;1;1;1;1;1;2;3;1;01;11;11;1;2333,32412327063
1149570;1;3;2;1;1;1;1;1;3;1; ; ;60000000;300000; ;1;1;1;2;1;2;2;2;2;1;1;2;2;2;2;1;1;1;1;2;2;1;2;1;4;1;1;1;1;1;2;3;1;01;11;11;1;2520,31272536238
1149571;1;2;1;1;1;1;1;1;3;3; ; ; ; ;150000;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;1;4;1;1;1;1;1;2;3;1;01;11;11;1;3067,37206094019
1149572;1;4;3;1;1;1;1;3;3;4; ; ; ;450000; ;1;1;1;1;1;1;2;2;2;2;1;2;1;2;1;1;1;1;1;1;2;1;2;1;4;1;1;1;1;1;2;3;1;01;11;11;1;2216,25814683357
1149574;1;3;2;1;1;1;1;1;3;1; ; ;100000000;350000; ;1;2;1;1;2;2;2;2;2;1;2;2;1;2;2;1;1;1;1;2;2;1;2;1;4;1;1;1;1;1;2;3;1;01;11;11;1;2419,41749970158
1149577;1;5;3;1;1;1;1;1;3;1; ; ;80000000;800000; ;1;1;1;2;1;1;1;2;2;1;1;2;1;2;2;1;1;1;1;1;1;1;1;1;4;1;1;1;1;1;3;3;1;01;11;11;1;2232,5841551276
1149578;1;3;2;1;1;1;1;1;3;3; ; ; ; ;350000;1;1;1;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;1;1;2;1;4;1;1;1;1;1;3;3;1;01;11;11;1;2499,7105907788
1149579;1;5;2;1;1;1;1;1;3;1; ; ;90000000;600000; ;1;2;1;1;1;1;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;4;1;1;1;1;1;3;3;1;01;11;11;1;2257,36576808362
1149580;1;2;2;1;1;1;1;1;3;3; ; ; ; ;200000;1;1;1;2;1;2;2;2;2;1;1;2;2;2;2;1;1;2;1;2;1;1;2;1;4;1;1;1;1;1;2;3;1;01;11;11;1;2213,73298044673
1149653;1;4;2;1;1;1;1;1;3;1; ; ;60000000;300000; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;1;2;1;4;1;1;1;1;1;3;2;1;01;05;05;1;937,26733722653
1149654;1;3;2;1;1;1;1;1;3;3; ; ; ; ;650000;1;1;1;1;2;2;1;2;2;2;1;2;2;2;2;1;1;1;1;1;1;1;2;1;5;1;1;1;1;1;5;2;1;01;05;05;1;786,401172971332
1149655;1;2;1;1;1;1;1;1;3;3; ; ; ; ;550000;1;1;1;1;1;1;2;2;2;1;2;2;1;2;1;1;1;1;1;1;1;1;2;1;5;1;1;1;1;1;5;2;1;01;05;05;1;1087,414482768
1149656;1;1;1;1;1;1;1;2;3;3; ; ; ; ;270000;1;2;1;1;1;2;2;2;2;2;2;1;2;2;2;2;1;1;2;2;1;1;2;1;4;1;1;1;1;1;3;2;1;01;05;05;1;1136,26439812643
1149657;1;4;2;1;1;1;1;1;3;2; ;178000;50000000;450000; ;1;1;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;1;1;1;2;1;4;1;1;1;1;1;3;2;1;01;05;05;1;930,181032882659
1149658;1;1;1;1;1;1;1;1;1;3; ; ; ; ;100000;1;2;1;2;2;2;2;2;2;1;2;1;2;2;2;2;1;2;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;05;1;1206,15202417742
1149659;1;3;1;1;1;1;1;1;3;1; ; ;140000000;800000; ;1;1;1;2;2;1;2;2;2;1;2;2;2;1;1;1;1;1;1;1;2;1;2;1;4;1;1;1;1;1;5;2;1;01;05;05;1;1018,28495353843
1149660;1;3;1;1;1;1;1;1;3;2; ;400000;100000000;900000; ;1;1;1;1;1;1;2;2;2;1;1;2;1;2;2;2;1;1;1;1;1;1;2;1;4;1;1;1;1;1;5;2;1;01;05;05;1;992,037192675228
1149661;1;4;3;1;1;1;1;1;4;1; ; ;15000000;200000; ;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;1;2;1;2;1;1;1;1;2;1;01;05;05;1;831,411298444301
1149662;1;1;1;1;1;1;1;2;4;1; ; ;30000000;200000; ;1;2;1;2;2;1;2;2;2;1;2;2;2;2;1;2;1;1;1;2;2;1;2;1;2;1;2;1;1;1;1;2;1;01;05;05;1;980,361132409335
1149663;1;3;2;1;1;1;1;1;4;1; ; ;20000000;200000; ;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;1;2;2;1;2;1;2;1;2;1;1;1;1;2;1;01;05;05;1;1010,04146046357
1149664;1;5;1;1;1;1;1;1;3;3; ; ; ; ;700000;1;1;1;1;1;1;2;2;1;1;2;2;1;2;1;1;1;1;1;1;1;1;2;1;4;1;1;1;1;1;5;2;1;01;05;05;1;1250,40405282897
1149665;1;3;2;1;1;1;1;1;4;1; ; ;100000000;700000; ;1;1;1;1;1;1;2;2;1;1;1;2;1;2;1;1;1;1;1;1;2;1;2;1;4;1;2;1;1;1;4;2;1;01;05;05;1;1136,26439812643
1149666;1;1;1;1;2;1;1;2;4;1; ; ;10000000;100000; ;2;2;1;2;1;2;2;2;2;1;2;2;2;2;1;2;1;1;1;2;2;1;2;1;2;1;2;1;1;1;1;2;1;01;05;05;1;845,263980327886
1149667;1;2;1;1;1;1;1;4;1;3; ; ; ; ;120000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;1;2;1;2;1;1;1;1;2;1;01;05;05;1;1125,78564943698
1149668;1;2;1;1;1;1;1;2;1;1; ; ;15000000;120000; ;2;2;1;1;1;2;2;2;2;1;1;2;2;2;2;2;2;2;1;2;2;1;1;1;2;1;2;1;1;1;1;2;1;01;05;05;1;1206,15202417742
1149669;1;5;3;1;1;1;1;1;1;3; ; ; ; ;200000;1;2;1;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;1;1;2;1;4;1;2;1;1;1;3;2;1;01;05;05;1;901,200200030185
1149670;1;2;1;1;2;1;1;1;4;1; ; ;10000000;100000; ;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;1;2;1;2;1;1;1;1;2;1;01;05;05;1;962,796079376008
1149671;1;2;2;1;1;1;1;1;1;2; ;200000;18000000;200000; ;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;1;2;1;2;1;1;1;1;2;1;01;05;05;1;867,925781180523
1149672;1;2;2;6; ;1;1;2;4;1; ; ;10000000;130000; ;1;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;2;1;2;2;1;1;5;2;1;2;1;1;1;1;2;1;01;05;05;1;1239,92530413952
1149673;1;3;2;1;1;1;1;1;4;1; ; ;10000000;150000; ;1;2;1;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;2;1;2;1;2;1;1;1;1;2;1;01;05;05;1;1136,26439812643
1149674;1;4;3;1;1;1;1;1;4;4; ; ; ;400000; ;1;1;1;2;1;1;2;2;2;1;1;2;2;2;2;1;1;1;1;1;2;1;2;1;4;1;2;1;1;1;4;2;1;01;05;05;1;991,279095853807
1149675;1;4;1;1;1;1;1;1;3;3; ; ; ; ;500000;1;1;1;1;1;1;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;2;1;4;1;1;1;1;1;3;2;1;01;05;05;1;1206,15202417742
1149676;1;4;2;1;1;1;1;1;3;3; ; ; ; ;700000;1;2;1;2;2;1;2;2;2;1;2;2;1;2;2;1;1;1;1;1;1;1;2;1;4;1;1;1;1;1;4;2;1;01;05;05;1;1163,05822899462
1149677;1;2;2;1;1;1;1;1;1;1; ; ;35000000;200000; ;1;2;1;2;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;1;2;1;2;1;1;1;1;2;1;01;05;05;1;1061,1667219048
1149678;1;5;2;1;1;1;1;1;4;4; ; ; ;120000; ;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;1;2;2;1;2;1;4;1;2;1;1;1;1;2;1;01;05;05;1;848,257332763902
1149679;1;5;2;1;1;1;1;1;1;4; ; ; ;700000; ;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;1;2;1;2;1;4;1;2;1;1;1;4;2;1;01;05;05;1;968,529952382382
1149680;1;4;3;1;1;1;1;1;3;1; ; ;330000000;700000; ;1;1;1;1;1;1;2;2;2;1;2;2;1;2;1;1;1;1;1;1;1;1;2;1;4;1;1;1;1;1;4;2;1;01;05;05;1;1100,2569072875
1149723;1;5;1;1;1;1;1;1;3;1; ; ;80000000;180000; ;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;4;3;1;1;1;1;1;3;2;1;01;17;17;1;182,881539335272
1149724;1;4;2;1;1;1;1;1;3;1; ; ;230000000;1300000; ;1;1;1;1;1;1;1;2;2;1;1;1;1;2;1;1;1;1;1;1;1;1;2;1;3;1;1;1;1;1;6;2;1;01;17;17;1;200,07834141983
1149725;1;4;2;1;1;1;1;1;3;2; ;560000;70000000;550000; ;1;1;1;1;1;1;1;2;2;2;2;2;1;1;1;1;1;1;1;2;1;1;2;1;5;1;1;1;1;1;6;2;1;01;17;17;1;171,38453936073
1149727;1;3;1;1;1;1;1;1;4;5; ; ; ;150000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;4;3;1;2;1;1;1;3;2;1;01;17;17;1;188,293470880184
1149728;1;6;4;1;1;1;1;1;3;1; ; ;80000000;250000; ;1;2;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;2;1;4;1;1;1;1;1;3;2;1;01;17;17;1;193,561770341384
