DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7440;P7450;P7450S1;P7460;P7470;P7472;P7472S1;P7454;P7456;P7458S1;P7458;P7452;INI;MES;DPTO;AREA;fex_c_2011
2467435;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;109,662338391449
2467435;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;109,662338391449
2467435;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;109,662338391449
2467436;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;121,236145503993
2467437;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;114,930039554695
2467442;1;1;1;80;1;1;1;3; ;2; ;2; ; ; ; ;9;2;1;07;20;20;118,093037509571
2467442;1;2;1;80;1;1;2;2; ;2; ;2; ; ; ; ;2;2;1;07;20;20;118,093037509571
2467442;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;118,093037509571
2467444;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;99,6983872117919
2467444;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;99,6983872117919
2467447;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;108,828590771732
2467447;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;108,828590771732
2467448;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;131,193285688174
2467449;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;105,55946005714
2467452;1;2;1;80;1;1;1;3; ;2; ;2; ; ; ; ;9;2;1;07;20;20;113,876754978601
2467453;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;92,8775440265562
2467453;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;92,8775440265562
2467456;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;107,31522867065
2467456;1;3;1;80;1;1;1;3; ;2; ;2; ; ; ; ;9;2;1;07;20;20;107,31522867065
2467458;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;109,542123199313
2467458;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;109,542123199313
2467458;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;109,542123199313
2467458;1;6;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;109,542123199313
2467458;1;8;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;109,542123199313
2467458;1;10;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;109,542123199313
2467459;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;07;20;20;116,875903262196
2467459;1;2;1;80;1;1;4;4; ;2; ;2; ; ; ; ;9;2;1;07;20;20;116,875903262196
2467460;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;134,692692971002
2467460;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;134,692692971002
2467463;1;1;1;80;1;1;3;4; ;2; ;2; ; ; ; ;4;2;1;07;20;20;134,618514997179
2467463;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;134,618514997179
2467463;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;134,618514997179
2467465;1;2;1;80;1;1;2;5; ;3; ;2; ; ; ; ;10;2;1;07;20;20;128,517066214216
2467466;1;2;1;80;1;1;3;4; ;2; ;2; ; ; ; ;4;2;1;07;20;20;128,517066214216
2467466;1;3;1;80;1;1;3;3; ;2; ;2; ; ; ; ;9;2;1;07;20;20;128,517066214216
2467467;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;131,677545014962
2467469;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;116,332977054714
2467469;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;116,332977054714
2467470;1;4;1;80;1;1;2;2; ;2; ;2; ; ; ; ;2;2;1;07;20;20;103,801265546101
2467470;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;103,801265546101
2467470;1;6;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;103,801265546101
2467471;1;2;1;80;1;2; ; ; ;2; ;2; ;1;2; ;9; ;1;07;20;20;118,093037509571
2467472;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;123,840706158259
2467473;1;4;1;80;1;2; ; ; ;2; ;2; ;1;3; ;9; ;1;07;20;20;138,683643985394
2467474;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;105,781976609115
2467479;1;2;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;07;20;20;132,332591311204
2467479;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;132,332591311204
2467480;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;145,134092481971
2467480;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;145,134092481971
2467483;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;120,549259585685
2467483;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;120,549259585685
2467483;2;2;2;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;120,549259585685
2467485;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;113,062897319338
2467486;1;2;1;80;1;1;4;8; ;2; ;2; ; ; ; ;9;2;1;07;20;20;126,98381415268
2467487;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;07;20;20;113,344080752006
2467487;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;113,344080752006
2467488;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;136,225945032538
2467488;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;136,225945032538
2467488;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;136,225945032538
2467488;1;7;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;136,225945032538
2467489;1;7;1;80;1;1;1;4; ;2; ;2; ; ; ; ;4;2;1;07;20;20;117,944698931419
2467490;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;07;20;20;122,145635000255
2467490;1;2;1;80;1;1;4;4; ;2; ;2; ; ; ; ;8;2;1;07;20;20;122,145635000255
2467491;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;07;20;20;121,668186668943
2467491;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;121,668186668943
2467492;1;1;1;80;1;1;3;4; ;2; ;2; ; ; ; ;4;2;1;07;20;20;112,075090619413
2467493;1;3;1;80;1;1;1;8; ;2; ;2; ; ; ; ;2;2;1;07;20;20;128,979958703806
2467493;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;128,979958703806
2467493;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;128,979958703806
2467494;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;07;20;20;123,954110354919
2467495;1;2;1;80;1;1;4;4; ;2; ;2; ; ; ; ;9;2;1;07;20;20;149,587935985954
2467495;1;5;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;07;20;20;149,587935985954
2467497;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;07;20;20;116,858043876555
2467497;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;116,858043876555
2467498;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;136,339349229198
2467498;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;136,339349229198
2467499;1;1;1;80;1;1;1;4; ;2; ;2; ; ; ; ;4;2;1;07;20;20;131,677545014962
2467500;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;07;20;20;129,553440425454
2467504;1;3;1;80;1;1;2;2; ;2; ;2; ; ; ; ;2;2;1;07;20;20;118,093037509571
2467505;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;127,522448518815
2467507;1;2;1;80;1;1;4;7; ;2; ;2; ; ; ; ;9;2;1;07;20;20;101,517767757653
2467508;1;6;1;80;1;1;1;2; ;2; ;2; ; ; ; ;2;2;1;07;20;20;106,045235070615
2467508;1;7;1;80;1;1;1;8; ;2; ;2; ; ; ; ;2;2;1;07;20;20;106,045235070615
2467508;1;8;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;106,045235070615
2467508;1;9;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;106,045235070615
2467509;1;2;1;80;1;1;1;7; ;2; ;2; ; ; ; ;9;2;1;07;20;20;123,692367580106
2467509;1;4;1;80;1;1;1;2; ;2; ;2; ; ; ; ;2;2;1;07;20;20;123,692367580106
2467509;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;123,692367580106
2467511;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;126,169956493417
2467514;1;3;1;80;1;1;1;8; ;2; ;2; ; ; ; ;2;2;1;07;20;20;112,69204218921
2467514;1;6;1;80;1;1;1;3; ;2; ;2; ; ; ; ;9;2;1;07;20;20;112,69204218921
2467515;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;07;20;20;134,618514997179
2467515;1;2;1;80;1;1;2;1; ;2; ;2; ; ; ; ;1;2;1;07;20;20;134,618514997179
2467515;1;3;1;80;1;1;1;8; ;2; ;2; ; ; ; ;2;2;1;07;20;20;134,618514997179
2467516;1;2;1;80;1;1;1;2; ;2; ;2; ; ; ; ;2;2;1;07;20;20;129,093362900467
2467516;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;129,093362900467
2467517;1;1;1;80;1;1;3;1; ;2; ;2; ; ; ; ;8;2;1;07;20;20;131,677545014962
2467518;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;123,840706158259
2467519;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;07;20;20;122,145635000255
2467519;1;2;1;80;1;1;3;5; ;3; ;2; ; ; ; ;10;2;1;07;20;20;122,145635000255
2467520;1;3;1;80;1;1;2;2; ;2; ;2; ; ; ; ;2;2;1;07;20;20;134,727627352494
2467520;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;134,727627352494
2467520;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;134,727627352494
2467522;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;89,1301029858463
2467522;1;4;1;80;1;1;1;6; ;2; ;2; ; ; ; ;1;2;1;07;20;20;89,1301029858463
2467522;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;89,1301029858463
2467523;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;07;20;20;131,660174208638
2467525;1;2;1;80;1;1;1;2; ;2; ;2; ; ; ; ;2;2;1;07;20;20;136,480876811875
2467526;1;1;1;80;1;1;3;5; ;3; ;2; ; ; ; ;10;2;1;07;20;20;120,73840565889
2467526;1;2;1;80;1;1;3;5; ;3; ;2; ; ; ; ;10;2;1;07;20;20;120,73840565889
2467527;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;07;20;20;122,307454096723
2467530;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;131,200096683651
2467532;1;3;1;80;1;1;1;8; ;2; ;2; ; ; ; ;1;2;1;07;20;20;124,379340524393
2467532;1;4;1;80;1;1;1;8; ;2; ;2; ; ; ; ;2;2;1;07;20;20;124,379340524393
2467532;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;124,379340524393
2467534;1;2;1;80;1;1;2;8; ;2; ;2; ; ; ; ;1;2;1;07;20;20;131,056790183135
2467535;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;108,015682133253
2467535;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;108,015682133253
2467535;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;108,015682133253
2467535;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;108,015682133253
2467538;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;105,99150122209
2467539;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;138,332678815721
2467539;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;138,332678815721
2467542;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;07;20;20;141,349851115952
2467542;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;141,349851115952
2467543;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;133,03255619449
2467544;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;121,20129814848
2467544;1;3;1;80;1;1;4;1; ;2; ;2; ; ; ; ;9;2;1;07;20;20;121,20129814848
2467544;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;121,20129814848
2467544;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;121,20129814848
2467544;1;6;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;121,20129814848
2467545;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;99,5849830151312
2467545;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;99,5849830151312
2467546;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;117,990538504108
2467546;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;117,990538504108
2467547;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;108,561127494864
2467548;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;109,662338391449
2467548;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;109,662338391449
2467550;1;1;1;80;1;1;3;4; ;2; ;2; ; ; ; ;4;2;1;07;20;20;122,194049900062
2467550;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;122,194049900062
2467551;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;9;2;1;07;20;20;130,733208163187
2467551;1;3;1;80;1;1;1;8; ;2; ;2; ; ; ; ;2;2;1;07;20;20;130,733208163187
2467551;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;130,733208163187
2467553;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;105,87809702543
2467553;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;105,87809702543
2467553;1;5;1;80;1;1;4;4; ;2; ;2; ; ; ; ;8;2;1;07;20;20;105,87809702543
2467554;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;126,296928234372
2467554;1;3;1;80;1;1;2;2; ;2; ;2; ; ; ; ;2;2;1;07;20;20;126,296928234372
2467554;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;126,296928234372
2467554;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;126,296928234372
2467554;1;6;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;126,296928234372
2467556;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;07;20;20;128,979958703806
2467556;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;128,979958703806
2467558;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;131,079881491514
2467558;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;131,079881491514
2467558;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;131,079881491514
2467558;1;7;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;131,079881491514
2467559;1;3;1;80;1;1;2;2; ;2; ;2; ; ; ; ;2;2;1;07;20;20;125,309121534447
2467560;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;07;20;20;116,284562154907
2467560;1;4;1;80;1;1;2;3; ;2; ;2; ; ; ; ;9;2;1;07;20;20;116,284562154907
2467561;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;07;20;20;139,163907281309
2467561;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;139,163907281309
2467561;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;139,163907281309
2467561;1;4;1;80;1;1;4;5; ;2; ;2; ; ; ; ;8;2;1;07;20;20;139,163907281309
2467564;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;07;20;20;114,528793541397
2467565;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;109,662338391449
2467565;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;109,662338391449
2467565;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;109,662338391449
2467566;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;117,979633312911
2467566;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;117,979633312911
2467566;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;117,979633312911
2467567;1;1;1;80;1;1;3;3; ;3; ;2; ; ; ; ;9;2;1;07;20;20;134,247171287736
2467567;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;134,247171287736
2467569;1;1;1;80;1;1;4;7; ;2; ;2; ; ; ; ;8;2;1;07;20;20;139,994839936424
2467570;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;07;20;20;128,517066214216
2467570;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;128,517066214216
2467573;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;139,757767542727
2467573;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;139,757767542727
2467573;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;139,757767542727
2467574;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;98,1651351502563
2467574;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;98,1651351502563
2467575;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;07;20;20;130,462929921716
2467575;1;2;1;80;1;1;4;5; ;2; ;2; ; ; ; ;10;2;1;07;20;20;130,462929921716
2467576;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;07;20;20;114,308796143551
2467576;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;20;20;114,308796143551
2467577;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;07;20;20;131,677545014962
2467578;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;23;23;142,630642392964
2467578;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;23;23;142,630642392964
2467579;1;2;1;80;1;1;1;3; ;2; ;2; ; ; ; ;9;2;1;07;23;23;148,089063940977
2467580;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;23;23;139,93599189875
2467583;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;23;23;133,088853132743
2467583;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;23;23;133,088853132743
2467584;1;1;1;80;1;1;2;4; ;2; ;2; ; ; ; ;4;2;1;07;23;23;131,078676388684
2467584;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;23;23;131,078676388684
2467589;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;23;23;129,00140557661
2467591;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;23;23;127,220016946016
2467599;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;23;23;137,709513507964
2467600;1;1;1;80;1;1;2;4; ;2; ;2; ; ; ; ;4;2;1;07;23;23;142,385798821038
2467602;1;2;1;80;1;1;3;3; ;2; ;2; ; ; ; ;9;2;1;07;23;23;134,22652651455
2467604;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;07;23;23;145,522078808557
2467606;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;4;2;1;07;23;23;130,959908235845
2467606;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;23;23;130,959908235845
2467606;2;2;2;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;23;23;130,959908235845
2467608;1;1;1;80;1;1;4;7; ;2; ;2; ; ; ; ;9;2;1;07;23;23;109,767999900418
2467608;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;23;23;109,767999900418
2467608;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;23;23;109,767999900418
2467610;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;8;2;1;07;23;23;129,54215850651
2467613;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;23;23;130,472882743124
2467615;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;23;23;279,8719837975
2467615;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;23;23;279,8719837975
2467615;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;23;23;279,8719837975
2467617;1;2;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;07;23;23;124,573451278844
2467618;1;6;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;23;23;125,238872713297
2467619;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;23;23;153,259837864699
2467619;1;6;1;80;1;1;1;2; ;2; ;2; ; ; ; ;2;2;1;07;23;23;153,259837864699
2467622;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;23;23;150,360447745038
2467623;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;23;23;132,303256630918
2467624;1;2;1;80;1;1;4;5; ;3; ;2; ; ; ; ;8;2;1;07;23;23;92,7211135576643
2467624;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;23;23;92,7211135576643
2467625;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;23;23;158,82150258472
2467625;1;4;1;80;1;1;3;3; ;2; ;2; ; ; ; ;9;2;1;07;23;23;158,82150258472
2467625;2;4;2;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;23;23;158,82150258472
2467627;1;2;1;80;1;1;3;5; ;3; ;2; ; ; ; ;10;2;1;07;23;23;124,083736958497
2467628;1;1;1;80;1;1;1;4; ;3; ;2; ; ; ; ;4;2;1;07;23;23;136,731210928684
2467628;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;07;23;23;136,731210928684
2467629;1;2;1;80;1;1;1;1; ;2; ;2; ; ; ; ;9;2;1;07;23;23;147,070166829077
2467630;1;3;1;80;1;1;1;4; ;2; ;2; ; ; ; ;4;2;1;07;23;23;120,78188590419
2467632;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;23;23;250,71809556134
2467632;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;23;23;250,71809556134
2467634;1;3;1;80;1;1;1;4; ;2; ;2; ; ; ; ;4;2;1;07;23;23;140,767000298225
2467635;1;1;1;80;1;1;3;5; ;3; ;2; ; ; ; ;10;2;1;07;23;23;131,961342974751
2467635;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;23;23;131,961342974751
2467636;1;4;1;80;1;1;2;5; ;3; ;2; ; ; ; ;10;2;1;07;23;23;274,270850606273
2467638;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;23;23;295,882526553595
2467641;1;3;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;07;23;23;122,006466146424
2467642;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;07;23;23;115,676948150691
2467642;1;2;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;07;23;23;115,676948150691
2467643;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;07;23;23;123,542984028597
2467643;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;07;23;23;123,542984028597
2467643;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;23;23;123,542984028597
2467643;1;6;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;23;23;123,542984028597
2467644;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;23;23;137,141625567398
2467644;1;4;1;80;1;1;3;2; ;2; ;2; ; ; ; ;2;2;1;07;23;23;137,141625567398
2467646;1;6;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;23;23;155,198816681518
2467650;1;5;1;80;1;1;2;8; ;2; ;2; ; ; ; ;9;2;1;07;23;23;115,414797585804
2467651;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;23;23;138,463895155198
2467651;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;23;23;138,463895155198
2467651;1;6;1;80;1;1;4;7; ;2; ;2; ; ; ; ;8;2;1;07;23;23;138,463895155198
2467652;1;2;1;80;1;1;4;4; ;2; ;2; ; ; ; ;9;2;1;07;23;23;131,01158232067
2467657;1;1;1;80;1;1;3;2; ;2; ;2; ; ; ; ;2;2;1;07;23;23;138,547274680756
2467658;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;23;23;132,303256630918
2467659;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;23;23;131,961342974751
