PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;P3038;P3039
20221144;11;2022;7248484;1;2;1;18;44;1;100.72003309;44;1;2
20221144;11;2022;7248485;1;1;1;18;44;1;63.722212419;44;1;2
20221144;11;2022;7248485;1;2;1;18;44;1;63.722212419;44;2;1
20221144;11;2022;7248485;1;3;1;18;44;1;63.722212419;44;2;1
20221144;11;2022;7248485;1;4;1;18;44;1;63.722212419;44;1;2
20221144;11;2022;7248486;1;1;1;18;44;1;106.13541604;44;2;1
20221144;11;2022;7248486;1;2;1;18;44;1;106.13541604;44;1;2
20221144;11;2022;7248487;1;1;1;18;44;1;73.500940571;44;1;2
20221144;11;2022;7248487;1;2;1;18;44;1;73.500940571;44;2;1
20221144;11;2022;7248488;1;1;1;18;44;1;109.46261085;44;1;2
20221144;11;2022;7248488;1;5;1;18;44;1;109.46261085;44;1;2
20221144;11;2022;7248489;1;1;1;18;44;1;145.99679989;44;2;1
20221144;11;2022;7248489;1;2;1;18;44;1;145.99679989;44;2;1
20221144;11;2022;7248490;1;1;1;18;44;1;108.55523531;44;1;2
20221144;11;2022;7248490;1;2;1;18;44;1;108.55523531;44;2;1
20221144;11;2022;7248491;1;1;1;18;44;1;99.129987625;44;1;2
20221144;11;2022;7248491;1;2;1;18;44;1;99.129987625;44;2;1
20221144;11;2022;7248492;1;1;1;18;44;1;100.77911243;44;2;1
20221144;11;2022;7248492;1;2;1;18;44;1;100.77911243;44;1;2
20221144;11;2022;7248493;1;1;1;18;44;1;139.41907588;44;1;2
20221144;11;2022;7248494;1;1;1;18;44;1;133.88016706;44;1;2
20221144;11;2022;7248494;1;2;1;18;44;1;133.88016706;44;2;1
20221144;11;2022;7248495;1;1;1;18;44;1;110.1708686;44;1;2
20221144;11;2022;7248496;1;1;1;18;44;1;81.943401556;44;1;2
20221144;11;2022;7248496;1;2;1;18;44;1;81.943401556;44;2;1
20221144;11;2022;7248496;1;3;1;18;44;1;81.943401556;44;2;1
20221144;11;2022;7248497;1;1;1;18;44;1;114.65580823;44;1;2
20221144;11;2022;7248498;1;1;1;18;44;1;106.9061105;44;2;1
20221144;11;2022;7248498;1;2;1;18;44;1;106.9061105;44;1;2
20221144;11;2022;7248499;1;1;1;18;44;1;125.33774494;44;1;2
20221144;11;2022;7248500;1;1;1;18;44;1;111.29932094;44;2;1
20221144;11;2022;7248500;1;2;1;18;44;1;111.29932094;44;2;1
20221144;11;2022;7248500;1;3;1;18;44;1;111.29932094;44;1;2
20221144;11;2022;7248501;1;1;1;18;44;1;32.048184818;44;1;2
20221144;11;2022;7248501;1;2;1;18;44;1;32.048184818;44;2;1
20221144;11;2022;7248501;1;3;1;18;44;1;32.048184818;44;1;2
20221144;11;2022;7248501;1;4;1;18;44;1;32.048184818;44;2;1
20221144;11;2022;7248501;1;7;1;18;44;1;32.048184818;44;2;1
20221144;11;2022;7248502;1;1;1;18;44;1;77.194388767;44;1;2
20221144;11;2022;7248502;1;2;1;18;44;1;77.194388767;44;1;2
20221144;11;2022;7248503;1;1;1;18;44;1;58.421655983;44;1;2
20221144;11;2022;7248503;1;2;1;18;44;1;58.421655983;44;1;2
20221144;11;2022;7248504;1;1;1;18;44;1;64.068854207;44;1;2
20221144;11;2022;7248504;1;2;1;18;44;1;64.068854207;44;2;1
20221144;11;2022;7248504;1;3;1;18;44;1;64.068854207;44;2;1
20221144;11;2022;7248504;1;4;1;18;44;1;64.068854207;44;2;1
20221144;11;2022;7248505;1;1;1;18;44;1;92.099862481;44;2;1
20221144;11;2022;7248505;1;2;1;18;44;1;92.099862481;44;1;2
20221144;11;2022;7248507;1;1;1;18;44;1;122.18059594;44;2;1
20221144;11;2022;7248508;1;1;1;18;44;1;108.25622139;44;2;1
20221144;11;2022;7248508;1;2;1;18;44;1;108.25622139;44;1;2
20221144;11;2022;7248509;1;1;1;18;44;1;120.26937431;44;2;1
20221144;11;2022;7248509;1;2;1;18;44;1;120.26937431;44;1;2
20221144;11;2022;7248510;1;1;1;18;44;1;97.430378401;44;2;1
20221144;11;2022;7248510;1;2;1;18;44;1;97.430378401;44;1;2
20221144;11;2022;7248511;1;1;1;18;44;1;91.80905717;44;1;2
20221144;11;2022;7248512;1;1;1;18;44;1;47.236309125;44;1;2
20221144;11;2022;7248512;1;2;1;18;44;1;47.236309125;44;1;2
20221144;11;2022;7248512;1;3;1;18;44;1;47.236309125;44;1;2
20221144;11;2022;7248513;1;1;1;18;44;1;52.043190615;44;1;2
20221144;11;2022;7248513;1;2;1;18;44;1;52.043190615;44;1;2
20221144;11;2022;7248513;1;3;1;18;44;1;52.043190615;44;2;1
20221144;11;2022;7248514;1;1;1;18;44;1;126.47831471;44;1;2
20221144;11;2022;7248514;1;2;1;18;44;1;126.47831471;44;2;1
20221144;11;2022;7248516;1;1;1;18;44;1;106.85905975;44;1;2
20221144;11;2022;7248516;1;2;1;18;44;1;106.85905975;44;2;1
20221144;11;2022;7248517;1;1;1;18;44;1;60.337828245;44;2;1
20221144;11;2022;7248517;1;2;1;18;44;1;60.337828245;44;2;1
20221144;11;2022;7248517;1;3;1;18;44;1;60.337828245;44;1;2
20221144;11;2022;7248519;1;1;1;18;44;1;64.713218935;44;1;2
20221144;11;2022;7248519;1;2;1;18;44;1;64.713218935;44;1;2
20221144;11;2022;7248520;1;1;1;18;44;1;82.595610374;44;1;2
20221144;11;2022;7248520;1;2;1;18;44;1;82.595610374;44;2;1
20221144;11;2022;7248520;1;5;1;18;44;1;82.595610374;44;2;1
20221144;11;2022;7248520;1;6;1;18;44;1;82.595610374;44;2;1
20221144;11;2022;7248521;1;1;1;18;44;1;108.48161021;44;1;2
20221144;11;2022;7248521;1;2;1;18;44;1;108.48161021;44;2;1
20221144;11;2022;7248521;1;3;1;18;44;1;108.48161021;44;2;1
20221144;11;2022;7248522;1;1;1;18;44;1;91.80905717;44;1;2
20221144;11;2022;7248524;1;1;1;18;44;1;153.32554683;44;2;1
20221144;11;2022;7248525;1;1;1;18;44;1;125.33774494;44;1;2
20221144;11;2022;7248526;1;1;1;18;44;1;95.76193084;44;2;1
20221144;11;2022;7248526;1;2;1;18;44;1;95.76193084;44;1;2
20221144;11;2022;7248526;1;3;1;18;44;1;95.76193084;44;2;1
20221144;11;2022;7248526;1;4;1;18;44;1;95.76193084;44;1;2
20221144;11;2022;7248527;1;1;1;18;44;1;88.313022736;44;1;2
20221144;11;2022;7248527;1;2;1;18;44;1;88.313022736;44;2;1
20221144;11;2022;7248528;1;1;1;18;44;1;116.5588435;44;2;1
20221144;11;2022;7248528;1;2;1;18;44;1;116.5588435;44;1;2
20221144;11;2022;7248529;1;1;1;18;44;1;87.193299814;44;2;1
20221144;11;2022;7248529;1;2;1;18;44;1;87.193299814;44;1;2
20221144;11;2022;7248531;1;1;1;18;44;1;48.978973008;44;1;2
20221144;11;2022;7248531;1;2;1;18;44;1;48.978973008;44;1;2
20221144;11;2022;7248532;1;1;1;18;44;1;58.78207437;44;2;1
20221144;11;2022;7248532;1;2;1;18;44;1;58.78207437;44;1;2
20221144;11;2022;7248533;1;1;1;18;44;1;27.307329076;44;1;2
20221144;11;2022;7248533;1;2;1;18;44;1;27.307329076;44;2;1
20221144;11;2022;7248533;1;3;1;18;44;1;27.307329076;44;1;2
20221144;11;2022;7248533;1;4;1;18;44;1;27.307329076;44;2;1
20221144;11;2022;7248533;1;7;1;18;44;1;27.307329076;44;1;2
20221144;11;2022;7248534;1;1;1;18;44;1;107.81070526;44;2;1
20221144;11;2022;7248534;1;2;1;18;44;1;107.81070526;44;1;2
20221144;11;2022;7248534;1;3;1;18;44;1;107.81070526;44;2;1
20221144;11;2022;7248536;1;1;1;18;44;1;66.17860295;44;1;2
20221144;11;2022;7248537;1;1;1;18;44;1;45.520547897;44;2;1
20221144;11;2022;7248537;1;2;1;18;44;1;45.520547897;44;1;2
20221144;11;2022;7248538;1;1;1;18;44;1;37.138695709;44;1;2
20221144;11;2022;7248538;1;2;1;18;44;1;37.138695709;44;2;1
20221144;11;2022;7248538;1;3;1;18;44;1;37.138695709;44;1;2
20221144;11;2022;7248538;1;4;1;18;44;1;37.138695709;44;1;2
20221144;11;2022;7248539;1;1;1;18;44;1;66.030258097;44;2;1
20221144;11;2022;7248539;1;2;1;18;44;1;66.030258097;44;1;2
20221144;11;2022;7248540;1;1;1;18;44;1;47.332703731;44;1;2
20221144;11;2022;7248540;1;2;1;18;44;1;47.332703731;44;2;1
20221144;11;2022;7248540;1;3;1;18;44;1;47.332703731;44;2;1
20221144;11;2022;7248540;1;4;1;18;44;1;47.332703731;44;2;1
20221144;11;2022;7248540;1;5;1;18;44;1;47.332703731;44;1;2
20221144;11;2022;7248540;1;6;1;18;44;1;47.332703731;44;2;1
20221144;11;2022;7248540;1;7;1;18;44;1;47.332703731;44;2;1
20221144;11;2022;7248542;1;1;1;18;44;1;86.032183835;44;1;2
20221144;11;2022;7248543;1;1;1;18;44;1;87.076179131;44;1;2
20221144;11;2022;7248543;1;2;1;18;44;1;87.076179131;44;2;1
20221144;11;2022;7248544;1;1;1;18;44;1;41.927489299;44;2;1
20221144;11;2022;7248544;1;2;1;18;44;1;41.927489299;44;1;2
20221144;11;2022;7248544;1;3;1;18;44;1;41.927489299;44;2;1
20221144;11;2022;7248544;1;4;1;18;44;1;41.927489299;44;2;1
20221144;11;2022;7248545;1;1;1;18;44;1;158.2276935;44;1;2
20221144;11;2022;7248546;1;1;1;18;44;1;61.676602211;44;2;1
20221144;11;2022;7248546;1;2;1;18;44;1;61.676602211;44;1;2
20221144;11;2022;7248547;1;1;1;18;44;1;98.977116696;44;2;1
20221144;11;2022;7248547;1;2;1;18;44;1;98.977116696;44;1;2
20221144;11;2022;7248548;1;1;1;18;44;1;172.99453811;44;2;1
20221144;11;2022;7248549;1;1;1;18;44;1;92.877792658;44;1;2
20221144;11;2022;7248549;1;2;1;18;44;1;92.877792658;44;2;1
20221144;11;2022;7248549;1;4;1;18;44;1;92.877792658;44;2;1
20221144;11;2022;7248549;2;1;2;18;44;1;92.877792658;44;1;2
20221144;11;2022;7248549;2;2;2;18;44;1;92.877792658;44;2;1
20221144;11;2022;7248550;1;1;1;18;44;1;84.377797039;44;1;2
20221144;11;2022;7248550;1;2;1;18;44;1;84.377797039;44;2;1
20221144;11;2022;7248551;1;1;1;18;44;1;85.251581101;44;1;2
20221144;11;2022;7248551;1;2;1;18;44;1;85.251581101;44;2;1
20221144;11;2022;7248552;1;1;1;18;44;1;70.622351669;44;1;2
20221144;11;2022;7248553;1;1;1;18;44;1;40.991847145;44;1;2
20221144;11;2022;7248553;1;2;1;18;44;1;40.991847145;44;2;1
20221144;11;2022;7248553;1;3;1;18;44;1;40.991847145;44;2;1
20221144;11;2022;7248553;1;4;1;18;44;1;40.991847145;44;2;1
20221144;11;2022;7248554;1;1;1;18;44;1;73.500940571;44;2;1
20221144;11;2022;7248554;1;2;1;18;44;1;73.500940571;44;1;2
20221144;11;2022;7248555;1;1;1;18;44;1;86.604780801;44;1;2
20221144;11;2022;7248555;1;2;1;18;44;1;86.604780801;44;2;1
20221144;11;2022;7248556;1;1;1;18;44;1;71.126160146;44;1;2
20221144;11;2022;7248556;1;2;1;18;44;1;71.126160146;44;2;1
20221144;11;2022;7248557;1;1;1;18;44;1;88.097744696;44;2;1
20221144;11;2022;7248557;1;2;1;18;44;1;88.097744696;44;1;2
20221144;11;2022;7248558;1;1;1;18;44;1;73.975605631;44;1;2
20221144;11;2022;7248558;1;2;1;18;44;1;73.975605631;44;2;1
20221144;11;2022;7248558;1;3;1;18;44;1;73.975605631;44;2;1
20221144;11;2022;7248558;1;4;1;18;44;1;73.975605631;44;1;2
20221144;11;2022;7248559;1;1;1;18;44;1;86.914138904;44;2;1
20221144;11;2022;7248559;1;2;1;18;44;1;86.914138904;44;1;2
20221144;11;2022;7248560;1;1;1;18;44;1;93.08997786;44;2;1
20221144;11;2022;7248561;1;1;1;18;44;1;53.249291698;44;1;2
20221144;11;2022;7248561;1;2;1;18;44;1;53.249291698;44;2;1
20221144;11;2022;7248561;1;3;1;18;44;1;53.249291698;44;1;2
20221144;11;2022;7248562;1;1;1;18;44;1;95.508997366;44;1;2
20221144;11;2022;7248562;1;2;1;18;44;1;95.508997366;44;1;2
20221144;11;2022;7248563;1;1;1;18;44;1;120.30013752;44;1;2
20221144;11;2022;7248563;1;2;1;18;44;1;120.30013752;44;2;1
20221144;11;2022;7248564;1;1;1;18;44;1;101.61280259;44;1;2
20221144;11;2022;7248565;1;1;1;18;44;1;85.295754966;44;1;2
20221144;11;2022;7248565;1;2;1;18;44;1;85.295754966;44;2;1
20221144;11;2022;7248567;1;1;1;18;44;1;41.416115765;44;1;2
20221144;11;2022;7248567;1;2;1;18;44;1;41.416115765;44;2;1
20221144;11;2022;7248567;1;3;1;18;44;1;41.416115765;44;1;2
20221144;11;2022;7248567;1;4;1;18;44;1;41.416115765;44;1;2
20221144;11;2022;7248568;1;1;1;18;44;1;103.21992392;44;2;1
20221144;11;2022;7248568;1;2;1;18;44;1;103.21992392;44;2;1
20221144;11;2022;7248569;1;1;1;18;44;1;71.538778617;44;2;1
20221144;11;2022;7248569;1;2;1;18;44;1;71.538778617;44;1;2
20221144;11;2022;7248569;1;3;1;18;44;1;71.538778617;44;2;1
20221144;11;2022;7248572;1;1;1;18;44;1;31.949575019;44;1;2
20221144;11;2022;7248572;1;2;1;18;44;1;31.949575019;44;1;2
20221144;11;2022;7248572;1;3;1;18;44;1;31.949575019;44;2;1
20221144;11;2022;7248572;1;4;1;18;44;1;31.949575019;44;1;2
20221144;11;2022;7248574;1;1;1;18;44;1;31.949575019;44;1;2
20221144;11;2022;7248574;1;2;1;18;44;1;31.949575019;44;1;2
20221144;11;2022;7248574;1;3;1;18;44;1;31.949575019;44;1;2
20221144;11;2022;7248574;1;4;1;18;44;1;31.949575019;44;2;1
20221144;11;2022;7248575;1;1;1;18;44;1;78.473969833;44;1;2
20221144;11;2022;7248575;1;2;1;18;44;1;78.473969833;44;2;1
20221144;11;2022;7248576;1;1;1;18;44;1;115.32969207;44;2;1
20221144;11;2022;7248577;1;1;1;18;44;1;114.28748511;44;2;1
20221144;11;2022;7248577;1;2;1;18;44;1;114.28748511;44;1;2
20221144;11;2022;7248578;1;1;1;18;44;1;89.377526837;44;1;2
20221144;11;2022;7248578;1;2;1;18;44;1;89.377526837;44;2;1
20221144;11;2022;7248579;1;1;1;18;44;1;48.462010995;44;2;1
20221144;11;2022;7248579;1;2;1;18;44;1;48.462010995;44;1;2
20221144;11;2022;7248579;1;3;1;18;44;1;48.462010995;44;2;1
20221144;11;2022;7248579;1;4;1;18;44;1;48.462010995;44;1;2
20221144;11;2022;7248580;1;1;1;18;44;1;48.910084489;44;1;2
20221144;11;2022;7248580;1;2;1;18;44;1;48.910084489;44;2;1
20221144;11;2022;7248580;1;5;1;18;44;1;48.910084489;44;1;2
20221144;11;2022;7248582;1;1;1;18;44;1;82.48093058;44;2;1
20221144;11;2022;7248582;1;2;1;18;44;1;82.48093058;44;1;2
20221144;11;2022;7248583;1;1;1;18;44;1;92.720812305;44;1;2
20221144;11;2022;7248583;1;2;1;18;44;1;92.720812305;44;2;1
20221144;11;2022;7248584;1;1;1;18;44;1;78.963248074;44;1;2
20221144;11;2022;7248584;1;2;1;18;44;1;78.963248074;44;2;1
20221144;11;2022;7248586;1;1;1;18;44;1;59.121493445;44;2;1
20221144;11;2022;7248586;1;2;1;18;44;1;59.121493445;44;1;2
20221144;11;2022;7248586;1;3;1;18;44;1;59.121493445;44;2;1
20221144;11;2022;7248587;1;1;1;18;44;1;58.027238457;44;1;2
20221144;11;2022;7248587;1;2;1;18;44;1;58.027238457;44;1;2
20221144;11;2022;7248587;1;4;1;18;44;1;58.027238457;44;1;2
20221144;11;2022;7248588;1;1;1;18;44;1;88.313022736;44;2;1
20221144;11;2022;7248588;1;2;1;18;44;1;88.313022736;44;1;2
20221144;11;2022;7248589;1;1;1;18;44;1;27.307329076;44;2;1
20221144;11;2022;7248589;1;2;1;18;44;1;27.307329076;44;1;2
20221144;11;2022;7248589;1;3;1;18;44;1;27.307329076;44;2;1
20221144;11;2022;7248589;1;4;1;18;44;1;27.307329076;44;1;2
20221144;11;2022;7248589;1;5;1;18;44;1;27.307329076;44;1;2
20221144;11;2022;7248589;1;6;1;18;44;1;27.307329076;44;2;1
20221144;11;2022;7248592;1;1;1;18;44;1;145.99679989;44;2;1
20221144;11;2022;7248592;1;2;1;18;44;1;145.99679989;44;2;1
20221144;11;2022;7248594;1;1;1;18;44;1;82.48093058;44;2;1
20221144;11;2022;7248594;1;2;1;18;44;1;82.48093058;44;1;2
20221144;11;2022;7248594;1;3;1;18;44;1;82.48093058;44;2;1
20221144;11;2022;7248595;1;1;1;18;44;1;76.425609922;44;1;2
20221144;11;2022;7248595;1;2;1;18;44;1;76.425609922;44;2;1
20221144;11;2022;7248595;1;3;1;18;44;1;76.425609922;44;2;1
20221144;11;2022;7248596;1;1;1;18;44;1;52.532690249;44;2;1
20221144;11;2022;7248596;1;2;1;18;44;1;52.532690249;44;1;2
20221144;11;2022;7248596;1;3;1;18;44;1;52.532690249;44;1;2
20221144;11;2022;7248596;1;4;1;18;44;1;52.532690249;44;2;1
20221144;11;2022;7248596;1;7;1;18;44;1;52.532690249;44;2;1
20221144;11;2022;7248597;1;1;1;18;44;1;77.428965451;44;1;2
20221144;11;2022;7248598;1;1;1;18;44;1;63.936041064;44;1;2
20221144;11;2022;7248598;1;2;1;18;44;1;63.936041064;44;2;1
20221144;11;2022;7248598;1;3;1;18;44;1;63.936041064;44;1;2
20221144;11;2022;7248599;1;1;1;18;44;1;96.215499449;44;2;1
20221144;11;2022;7248599;1;2;1;18;44;1;96.215499449;44;1;2
20221144;11;2022;7248600;1;1;1;18;44;1;59.416280731;44;1;2
20221144;11;2022;7248600;1;2;1;18;44;1;59.416280731;44;2;1
20221144;11;2022;7248600;1;3;1;18;44;1;59.416280731;44;2;1
20221144;11;2022;7248601;1;1;1;18;44;1;86.604780801;44;2;1
20221144;11;2022;7248601;1;2;1;18;44;1;86.604780801;44;1;2
20221144;11;2022;7248602;1;1;1;18;44;1;37.503961856;44;2;1
20221144;11;2022;7248602;1;2;1;18;44;1;37.503961856;44;1;2
20221144;11;2022;7248602;1;4;1;18;44;1;37.503961856;44;1;2
20221144;11;2022;7248603;1;1;1;18;44;1;46.211098459;44;1;2
20221144;11;2022;7248603;1;2;1;18;44;1;46.211098459;44;2;1
20221144;11;2022;7248603;1;3;1;18;44;1;46.211098459;44;2;1
20221144;11;2022;7248603;1;5;1;18;44;1;46.211098459;44;1;2
20221144;11;2022;7248604;1;1;1;18;44;1;74.060130155;44;1;2
20221144;11;2022;7248604;1;2;1;18;44;1;74.060130155;44;2;1
20221144;11;2022;7248604;1;3;1;18;44;1;74.060130155;44;1;2
20221144;11;2022;7248606;1;1;1;18;44;1;105.28433077;44;1;2
20221144;11;2022;7248607;1;1;1;18;44;1;137.70871376;44;2;1
20221144;11;2022;7248607;1;2;1;18;44;1;137.70871376;44;1;2
20221144;11;2022;7248607;1;5;1;18;44;1;137.70871376;44;2;1
20221144;11;2022;7248609;1;1;1;18;44;1;130.88682856;44;2;1
20221144;11;2022;7248609;1;2;1;18;44;1;130.88682856;44;2;1
20221144;11;2022;7248610;1;1;1;18;44;1;153.15932287;44;1;2
20221144;11;2022;7248610;1;2;1;18;44;1;153.15932287;44;2;1
20221144;11;2022;7248611;1;1;1;18;44;1;70.206068889;44;2;1
20221144;11;2022;7248611;1;2;1;18;44;1;70.206068889;44;1;2
20221144;11;2022;7248611;1;4;1;18;44;1;70.206068889;44;1;2
20221144;11;2022;7248612;1;1;1;18;44;1;132.71133076;44;2;1
20221144;11;2022;7248612;1;2;1;18;44;1;132.71133076;44;2;1
20221144;11;2022;7248613;1;1;1;18;44;1;108.55523531;44;1;2
20221144;11;2022;7248613;1;2;1;18;44;1;108.55523531;44;2;1
20221144;11;2022;7248615;1;1;1;18;44;1;115.20100368;44;1;2
20221144;11;2022;7248615;1;2;1;18;44;1;115.20100368;44;2;1
20221144;11;2022;7248615;1;3;1;18;44;1;115.20100368;44;2;1
20221144;11;2022;7248616;1;1;1;18;44;1;125.33774494;44;1;2
20221144;11;2022;7248617;1;1;1;18;44;1;137.71358575;44;1;2
20221144;11;2022;7248620;1;1;1;18;44;1;126.94615866;44;2;1
20221144;11;2022;7248620;1;2;1;18;44;1;126.94615866;44;1;2
20221144;11;2022;7248621;1;1;1;18;44;1;62.542701888;44;1;2
20221144;11;2022;7248621;1;2;1;18;44;1;62.542701888;44;1;2
20221144;11;2022;7248622;1;1;1;18;44;1;129.04827575;44;1;2
20221144;11;2022;7248639;1;1;1;18;47;1;227.30636057;47;2;1
20221144;11;2022;7248639;1;2;1;18;47;1;227.30636057;47;1;2
20221144;11;2022;7248639;1;3;1;18;47;1;227.30636057;47;2;1
20221144;11;2022;7248640;1;1;1;18;47;1;168.6575761;47;1;2
20221144;11;2022;7248640;1;2;1;18;47;1;168.6575761;47;2;1
20221144;11;2022;7248642;1;1;1;18;47;1;195.4304201;47;1;2
20221144;11;2022;7248642;1;2;1;18;47;1;195.4304201;47;2;1
20221144;11;2022;7248642;1;3;1;18;47;1;195.4304201;47;2;1
20221144;11;2022;7248643;1;1;1;18;47;1;308.47072616;47;2;1
20221144;11;2022;7248643;1;2;1;18;47;1;308.47072616;47;1;2
20221144;11;2022;7248643;1;3;1;18;47;1;308.47072616;47;2;1
20221144;11;2022;7248643;1;4;1;18;47;1;308.47072616;47;1;2
20221144;11;2022;7248644;1;1;1;18;47;1;175.04401039;47;1;2
20221144;11;2022;7248644;1;2;1;18;47;1;175.04401039;47;2;1
20221144;11;2022;7248644;1;3;1;18;47;1;175.04401039;47;1;2
20221144;11;2022;7248644;1;6;1;18;47;1;175.04401039;47;1;2
20221144;11;2022;7248645;1;1;1;18;47;1;163.67046033;47;2;1
20221144;11;2022;7248647;1;1;1;18;47;1;165.6765851;47;1;2
20221144;11;2022;7248648;1;1;1;18;47;1;163.67046033;47;2;1
20221144;11;2022;7248649;1;1;1;18;47;1;252.98636415;47;2;1
20221144;11;2022;7248649;1;2;1;18;47;1;252.98636415;47;1;2
20221144;11;2022;7248651;1;1;1;18;47;1;168.6575761;47;2;1
20221144;11;2022;7248651;1;2;1;18;47;1;168.6575761;47;1;2
20221144;11;2022;7248652;1;1;1;18;47;1;210.07744985;47;2;1
20221144;11;2022;7248652;1;2;1;18;47;1;210.07744985;47;2;1
20221144;11;2022;7248655;1;1;1;18;47;1;329.78195725;47;2;1
20221144;11;2022;7248655;1;2;1;18;47;1;329.78195725;47;1;2
20221144;11;2022;7248656;1;1;1;18;47;1;189.90960923;47;1;2
20221144;11;2022;7248656;1;2;1;18;47;1;189.90960923;47;2;1
20221144;11;2022;7248657;1;1;1;18;47;1;330.58127129;47;1;2
20221144;11;2022;7248657;1;2;1;18;47;1;330.58127129;47;2;1
20221144;11;2022;7248658;1;1;1;18;47;1;245.5056905;47;2;1
20221144;11;2022;7248659;1;1;1;18;47;1;262.10941591;47;2;1
20221144;11;2022;7248660;1;1;1;18;47;1;213.32962608;47;1;2
20221144;11;2022;7248660;1;2;1;18;47;1;213.32962608;47;1;2
20221144;11;2022;7248662;1;1;1;18;47;1;255.8875509;47;1;2
20221144;11;2022;7248662;1;2;1;18;47;1;255.8875509;47;2;1
20221144;11;2022;7248662;1;3;1;18;47;1;255.8875509;47;2;1
20221144;11;2022;7248662;1;4;1;18;47;1;255.8875509;47;2;1
20221144;11;2022;7248662;1;5;1;18;47;1;255.8875509;47;2;1
20221144;11;2022;7248663;1;1;1;18;47;1;303.54242892;47;2;1
20221144;11;2022;7248663;1;2;1;18;47;1;303.54242892;47;1;2
20221144;11;2022;7248663;1;3;1;18;47;1;303.54242892;47;1;2
20221144;11;2022;7248663;1;4;1;18;47;1;303.54242892;47;1;2
20221144;11;2022;7248664;1;1;1;18;47;1;278.92180595;47;2;1
20221144;11;2022;7248664;1;2;1;18;47;1;278.92180595;47;1;2
20221144;11;2022;7248664;1;3;1;18;47;1;278.92180595;47;2;1
20221144;11;2022;7248665;1;1;1;18;47;1;245.5056905;47;2;1
20221144;11;2022;7248666;1;1;1;18;47;1;283.13439066;47;1;2
20221144;11;2022;7248666;1;2;1;18;47;1;283.13439066;47;1;2
20221144;11;2022;7248666;1;3;1;18;47;1;283.13439066;47;2;1
20221144;11;2022;7248667;1;1;1;18;47;1;296.73376443;47;2;1
20221144;11;2022;7248667;1;2;1;18;47;1;296.73376443;47;1;2
20221144;11;2022;7248669;1;1;1;18;47;1;165.41826405;47;1;2
20221144;11;2022;7248670;1;1;1;18;47;1;295.93445038;47;2;1
20221144;11;2022;7248670;1;2;1;18;47;1;295.93445038;47;1;2
20221144;11;2022;7248672;1;1;1;18;47;1;206.49957038;47;2;1
20221144;11;2022;7248672;1;2;1;18;47;1;206.49957038;47;1;2
20221144;11;2022;7248673;1;1;1;18;47;1;194.90540857;47;2;1
20221144;11;2022;7248673;1;2;1;18;47;1;194.90540857;47;1;2
20221144;11;2022;7248674;1;1;1;18;47;1;172.88356578;47;1;2
20221144;11;2022;7248674;1;2;1;18;47;1;172.88356578;47;1;2
20221144;11;2022;7248675;1;1;1;18;47;1;318.06757208;47;2;1
20221144;11;2022;7248675;1;2;1;18;47;1;318.06757208;47;1;2
20221144;11;2022;7248675;1;5;1;18;47;1;318.06757208;47;2;1
20221144;11;2022;7248675;1;7;1;18;47;1;318.06757208;47;2;1
20221144;11;2022;7248676;1;1;1;18;47;1;166.64967107;47;1;2
20221144;11;2022;7248678;1;1;1;18;47;1;297.69303859;47;2;1
20221144;11;2022;7248678;1;2;1;18;47;1;297.69303859;47;1;2
20221144;11;2022;7248678;1;3;1;18;47;1;297.69303859;47;2;1
20221144;11;2022;7248678;1;4;1;18;47;1;297.69303859;47;1;2
20221144;11;2022;7248679;1;1;1;18;47;1;182.37830842;47;2;1
20221144;11;2022;7248679;1;2;1;18;47;1;182.37830842;47;1;2
20221144;11;2022;7248680;1;1;1;18;47;1;284.47540302;47;2;1
20221144;11;2022;7248680;1;2;1;18;47;1;284.47540302;47;1;2
20221144;11;2022;7248680;1;4;1;18;47;1;284.47540302;47;1;2
20221144;11;2022;7248681;1;1;1;18;47;1;154.64066456;47;1;2
20221144;11;2022;7248681;1;2;1;18;47;1;154.64066456;47;1;2
20221144;11;2022;7248683;1;1;1;18;47;1;282.76733013;47;2;1
20221144;11;2022;7248683;1;2;1;18;47;1;282.76733013;47;1;2
20221144;11;2022;7248683;1;3;1;18;47;1;282.76733013;47;2;1
20221144;11;2022;7248684;1;1;1;18;47;1;236.74756031;47;2;1
20221144;11;2022;7248684;1;2;1;18;47;1;236.74756031;47;1;2
20221144;11;2022;7248687;1;1;1;18;47;1;216.5591294;47;1;2
20221144;11;2022;7248687;1;2;1;18;47;1;216.5591294;47;2;1
20221144;11;2022;7248687;1;3;1;18;47;1;216.5591294;47;1;2
20221144;11;2022;7248688;1;1;1;18;47;1;296.73376443;47;2;1
20221144;11;2022;7248688;1;2;1;18;47;1;296.73376443;47;1;2
20221144;11;2022;7248689;1;1;1;18;47;1;273.03064157;47;2;1
20221144;11;2022;7248690;1;1;1;18;47;1;189.164267;47;1;2
20221144;11;2022;7248690;1;2;1;18;47;1;189.164267;47;2;1
20221144;11;2022;7248691;1;1;1;18;47;1;308.18233583;47;2;1
20221144;11;2022;7248691;1;2;1;18;47;1;308.18233583;47;1;2
20221144;11;2022;7248691;1;3;1;18;47;1;308.18233583;47;2;1
20221144;11;2022;7248692;1;1;1;18;47;1;184.26241163;47;2;1
