DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;clase;MES;DSI;DSCY;RAMA4D_D_R4;RAMA2D_D_R4;OFICIO1;OFICIO2;DPTO;fex_c_2011
5177140;1;3;1;70;12;48;1; ;2;12;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;878000;2; ;2;06;1;1;4729;47;45;45;05;1918,02229532553
5177144;1;1;1;70;8;48;3; ;2;8;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;2;06;1;1;9700;97;54;54;05;7863,89141083468
5177146;1;2;1;70;24;48;1; ;2;48;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;878000;2; ;2;06;1;2;0312;03;45;60;05;7863,89141083468
5177182;1;2;1;70;32;40;1; ;2;36;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;2;06;1;2;8610;86;59;59;50;1853,20368550621
5177190;1;3;1;70;14;14;4; ;2;20;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;2;06;1;2;6820;68;44;44;50;652,163693090245
5177302;1;2;1;70;17;48;1; ;2;25;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;950000;2; ;2;06;1;2;8414;84;55;55;08;3880,12930685382
5177308;1;3;1;70;22;48;1; ;2;22;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;2;06;1;2;4741;47;45;45;08;1941,00476225938
5177319;1;4;1;70;8;48;1; ;2;9;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;2;06;1;1;4390;43;98;97;08;2388,71602417043
5177464;1;1;1;70;2;48;1; ;2;12;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;2;06;1;1;5621;56;58;97;13;7225,12326860624
5177466;1;4;1;70;2;48;1; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;2;06;1;1;0161;01;60;61;13;6977,27768180914
5177498;1;3;1;70;4;40;1; ;2;12;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;2;06;1;1;0162;01;54;62;18;613,240025213497
5177510;1;6;1;70;12;40;3; ;2;48;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;2;06;1;1;5611;56;54;53;18;2514,28410337534
5177552;1;1;1;70;16;48;1; ;2;16;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;2;06;1;2;0162;01;60;60;18;2514,28410337534
5177625;1;3;1;70;8;40;1; ;2;8;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;2;06;1;1;4711;47;33;33;18;852,082150049075
5177656;1;3;1;70;2;51;4; ;2;6;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;2;06;1;1;0161;01;61;61;18;613,240025213497
5177659;1;2;1;70;4;40;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;800000;2; ;2;06;1;1;0141;01;61;61;18;852,082150049075
5177668;1;1;1;70;12;48;1; ;2;12;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;150000;880000;2; ;2;06;1;1;4724;47;50;40;18;3493,53681520121
5177673;1;1;1;70;1;49;4; ;2;6;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;2;06;1;1;0161;01;61;61;18;613,240025213497
5177675;1;1;1;70;3;49;4; ;2;4;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;600000;500000;2; ;2;06;1;1;0161;01;61;61;18;2514,28410337534
5177699;1;1;1;70;52;25;3; ;2;416;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;2;06;1;2;8890;88;54;54;19;1528,50039846755
5177779;1;2;1;70;4;40;1; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;2;06;1;1;0210;02;63;63;19;798,622537253042
5177779;1;4;1;70;4;40;1; ;2;16;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;2;06;1;1;0210;02;63;63;19;798,622537253042
5177790;1;2;1;70;8;25;4; ;2;8;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;2;06;1;1;9200;92;45;45;19;2367,24595858215
5177800;1;3;1;70;78;48;2; ;2;104;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;2;06;1;2;5619;56;05;53;19;1476,10205622554
5177800;1;4;1;70;52;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1000000; ; ;2;06;1;2;.; ;03; ;19;1476,10205622554
5177835;1;1;1;70;4;48;8; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;2;06;1;1;4220;42;62;95;20;1735,00309209982
5177837;1;5;1;70;52;48;4; ;2;52;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;2;06;1;2;8890;88;54;54;20;1540,94182357094
5177841;1;1;1;70;8;40;1; ;2;24;1; ;3;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;300000;2; ;2;06;1;1;5611;56;53;53;20;1603,62860530381
5177843;1;3;1;70;8;48;1; ;2;8;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;2;06;1;1;4711;47;45;45;20;1585,32603566516
5177843;1;4;1;70;52;48;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;2;06;1;2;8621;86;39;39;20;1585,32603566516
5177905;1;1;1;70;10;48;4; ;2;16;4; ;1;2;1; ; ; ; ; ; ; ; ;1;C; ;2; ;800000;2; ;2;06;1;1;5611;56;53;53;13;2353,72602663229
5177916;1;4;1;70;10;48;1; ;2;16;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;2;06;1;1;2511;25;87;87;13;1427,91225413505
5177965;1;2;1;70;14;48;1; ;2;15;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;2;06;1;2;8412;84;21;19;68;702,107338234114
5177968;1;3;1;70;14;48;4; ;2;16;4; ;1;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2000000;1;1;2;06;1;2;6910;69;12;12;68;702,107338234114
5177981;1;1;1;70;12;48;1; ;2;12;4; ;7;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;2;06;1;1;4321;43;03;03;68;1387,50813791143
5178061;1;2;1;70;24;10;1; ;2;40;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;2;06;1;2;5619;56;53;53;27;599,550800597402
5178068;1;1;1;70;16;50;4; ;2;18;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;2;06;1;2;4111;41;95;95;27;1255,10240856645
5178072;1;1;1;70;24;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;500000; ; ;2;06;1;2;.; ;62; ;27;2331,16119281398
5178079;1;1;1;70;16;60;4; ;2;18;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;2;06;1;2;1630;16;95;95;27;1255,10240856645
5178086;1;3;1;70;24;48;1; ;2;24;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;2;06;1;2;4111;41;95;95;68;702,107338234114
5178086;1;4;1;70;24;48;1; ;2;24;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;2;06;1;2;5611;56;53;53;68;702,107338234114
5178086;1;5;1;70;24;48;1; ;2;24;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;2;06;1;2;4111;41;93;93;68;702,107338234114
5178087;1;1;1;70;48;48;3; ;2;48;3; ;1;2;4; ; ;1; ; ; ; ; ; ; ; ;2; ;877803;1;2;2;06;1;2;9700;97;54;54;68;777,798003600116
5178088;1;2;1;70;8;48;1; ;2;8;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;2;06;1;1;4921;49;32;32;68;2367,01376315237
5178088;1;4;1;70;8;50;1; ;2;8;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;2;06;1;1;4731;47;45;45;68;2367,01376315237
5178090;1;2;1;70;24;48;1; ;2;24;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;2;06;1;2;3110;31;03;95;68;795,570651943698
5178094;1;6;1;70;4;48;1; ;2;4;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;2;06;1;1;9200;92;53;53;68;850,964637247785
5178097;1;3;1;70;24;48;1; ;2;24;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;2;06;1;2;4741;47;45;97;68;702,107338234114
5178103;1;4;1;70;10;48;1; ;2;10;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;2;06;1;1;6412;64;39;39;68;702,107338234114
5178103;1;5;1;70;8;48;1; ;2;8;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;2;06;1;1;4711;47;97;97;68;702,107338234114
5178470;1;2;1;70;104;40;1; ;2;104;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;2;06;1;2;4731;47;45;45;19;1137,48135661025
5178472;1;4;1;70;12;24;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;98; ; ;2;06;1;1;.; ;45; ;19;3367,75379630088
5178474;1;2;1;70;5;40;1; ;2;208;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;2;06;1;1;9700;97;53;54;19;1359,76873794928
5178478;1;3;1;70;16;40;1; ;2;16;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;2;06;1;2;4921;49;32;32;19;1306,82108808087
5178478;1;4;1;70;104;40;1; ;2;104;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;2;06;1;2;8423;84;58;58;19;1306,82108808087
5178485;1;3;1;70;104;40;1; ;2;104;2; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;2;06;1;2;8412;84;45;32;19;3401,29183237037
5178500;1;2;1;70;14;40;1; ;2;16;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;2;06;1;2;5511;55;53;54;19;1137,48135661025
