directorio;secuencia_p;orden;P6240;P6250;P6260;P6270;P6280;P6290;P6300;P6310;P6320;P6330;P6340;P6350;P6351;Ft;Mes;Area;clase;DPTO;Fex_c_2011
126436;1;2;6;2;1; ; ; ; ; ; ; ; ; ; ;1;06;68;1;68;708,96591472191
126436;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;68;1;68;708,96591472191
126436;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;06;68;1;68;708,96591472191
126438;1;1;5; ; ; ; ; ; ; ; ; ; ; ; ;1;06;19;1;19;143,191281776156
126438;1;2;5; ; ; ; ; ; ; ; ; ; ; ; ;1;06;19;1;19;143,191281776156
126438;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;19;1;19;143,191281776156
126438;1;4;6;2;2;2;2; ;1;1; ; ; ; ;1;1;06;19;1;19;143,191281776156
126438;1;5;3;2;2;2;2; ;2; ; ; ; ; ; ;1;06;19;1;19;143,191281776156
126438;1;6;3;2;2;2;2; ;2; ; ; ; ; ; ;1;06;19;1;19;143,191281776156
126438;1;7;6;1; ; ; ; ; ; ; ; ; ; ; ;1;06;19;1;19;143,191281776156
126440;1;1;4;1; ; ; ; ; ; ; ; ; ; ; ;1;06;17;1;17;165,650696773298
126441;1;1;5; ; ; ; ; ; ; ; ; ; ; ; ;1;06;13;1;13;318,23742881876
126441;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;06;13;1;13;318,23742881876
126443;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;06;70;1;70;46,4765875135165
126443;1;2;4;2;2;2;1;1; ; ; ; ; ; ;1;1;06;70;1;70;46,4765875135165
126443;1;3;2;2;2;2;1;1; ; ; ; ; ; ;1;1;06;70;1;70;46,4765875135165
126443;1;4;4;2;2;2;2; ;2; ; ; ; ; ; ;1;06;70;1;70;46,4765875135165
126444;1;1;2;2;2;2;1;1; ; ; ; ; ; ;1;1;06;44;1;44;118,686944586715
126444;1;2;2;2;2;2;1;2; ; ; ; ; ; ;1;1;06;44;1;44;118,686944586715
126445;1;1;4;2;1; ; ; ; ; ; ; ; ; ; ;1;06;47;1;47;183,512855722958
126445;1;2;2;2;2;2;1;1; ; ; ; ; ; ;1;1;06;47;1;47;183,512855722958
126445;1;3;4;2;2;2;2; ;1;13; ; ; ; ; ;1;06;47;1;47;183,512855722958
126445;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;06;47;1;47;183,512855722958
126447;1;1;4;2;2;2;2; ;1;13; ; ; ; ; ;1;06;44;1;44;135,748242278844
126447;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;44;1;44;135,748242278844
126447;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;06;44;1;44;135,748242278844
126447;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;06;44;1;44;135,748242278844
126448;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;06;44;1;44;421,991238763186
126448;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;44;1;44;421,991238763186
126448;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;06;44;1;44;421,991238763186
126448;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;06;44;1;44;421,991238763186
126449;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;11;1;11;1830,18021083633
126449;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;11;1;11;1830,18021083633
126449;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;06;11;1;11;1830,18021083633
126450;1;1;4;1; ; ; ; ; ; ; ; ; ; ; ;1;06;44;1;44;214,075773427203
126450;1;2;4;1; ; ; ; ; ; ; ; ; ; ; ;1;06;44;1;44;214,075773427203
126450;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;06;44;1;44;214,075773427203
126450;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;06;44;1;44;214,075773427203
126451;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;44;1;44;199,885134495505
126451;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;06;44;1;44;199,885134495505
126452;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;06;52;1;52;200,885547471154
126452;1;2;5; ; ; ; ; ; ; ; ; ; ; ; ;1;06;52;1;52;200,885547471154
126453;1;1;4;1; ; ; ; ; ; ; ; ; ; ; ;1;06;68;1;68;713,745616541853
126453;1;2;3;2;2;2;2; ;2; ; ; ; ; ; ;1;06;68;1;68;713,745616541853
126455;1;1;4;2;2;2;2; ;1;2;2; ;1;3;1;1;06;27;1;27;79,5334851894726
126455;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;27;1;27;79,5334851894726
126455;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;27;1;27;79,5334851894726
126458;1;1;5; ; ; ; ; ; ; ; ; ; ; ; ;1;06;44;1;44;105,497809690796
126458;1;2;5; ; ; ; ; ; ; ; ; ; ; ; ;1;06;44;1;44;105,497809690796
126458;1;3;4;2;2;2;2; ;1;10; ; ; ; ; ;1;06;44;1;44;105,497809690796
126458;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;44;1;44;105,497809690796
126458;1;5;4;2;2;2;1;2; ; ; ; ; ; ;1;1;06;44;1;44;105,497809690796
126458;1;6;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;44;1;44;105,497809690796
126458;1;7;3;2;2;2;2; ;2; ; ; ; ; ; ;1;06;44;1;44;105,497809690796
126459;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;06;05;1;05;521,100351488987
126459;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;05;1;05;521,100351488987
126459;1;3;4;2;2;2;1;3; ; ; ; ; ; ;1;1;06;05;1;05;521,100351488987
126459;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;06;05;1;05;521,100351488987
126459;1;5;3;2;2;2;2; ;2; ; ; ; ; ; ;1;06;05;1;05;521,100351488987
126459;1;6;3;2;2;2;2; ;2; ; ; ; ; ; ;1;06;05;1;05;521,100351488987
126459;1;7;4;2;2;2;1;3; ; ; ; ; ; ;1;1;06;05;1;05;521,100351488987
126459;1;8;2;2;2;2;1;3; ; ; ; ; ; ;1;1;06;05;1;05;521,100351488987
126460;1;1;4;2;2;2;2; ;1;13; ; ; ; ; ;1;06;23;1;23;211,642014800443
126460;1;2;6;1; ; ; ; ; ; ; ; ; ; ; ;1;06;23;1;23;211,642014800443
126461;1;1;4;1; ; ; ; ; ; ; ; ; ; ; ;1;06;44;1;44;149,553967473768
126463;1;1;6;2;2;2;2; ;2; ; ; ; ; ; ;1;06;19;1;19;183,711450764885
126463;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;19;1;19;183,711450764885
126463;1;3;6;2;2;2;1;1; ; ; ; ; ; ;1;1;06;19;1;19;183,711450764885
126463;1;4;3;2;2;2;2; ;1;12; ; ; ; ; ;1;06;19;1;19;183,711450764885
126464;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;06;44;1;44;130,292720162128
126464;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;44;1;44;130,292720162128
126466;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;63;1;63;91,2861528551015
126466;1;2;4;2;2;2;2; ;1;13; ; ; ; ; ;1;06;63;1;63;91,2861528551015
126467;1;1;4;1; ; ; ; ; ; ; ; ; ; ; ;1;06;44;1;44;29,7912635131889
126467;1;2;4;2;2;2;2; ;1;13; ; ; ; ; ;1;06;44;1;44;29,7912635131889
126470;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;68;1;68;164,005167063264
126471;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;06;68;1;68;739,9577862682
126471;1;2;6;2;2;2;1;3; ; ; ; ; ; ;1;1;06;68;1;68;739,9577862682
126471;1;3;6;2;2;2;2; ;2; ; ; ; ; ; ;1;06;68;1;68;739,9577862682
126471;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;68;1;68;739,9577862682
126471;1;5;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;68;1;68;739,9577862682
126472;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;06;17;1;17;234,238019381052
126472;1;2;6;2;2;2;2; ;2; ; ; ; ; ; ;1;06;17;1;17;234,238019381052
126472;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;17;1;17;234,238019381052
126472;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;06;17;1;17;234,238019381052
126472;1;6;6;2;2;2;2; ;2; ; ; ; ; ; ;1;06;17;1;17;234,238019381052
126473;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;23;1;23;266,555124678091
126473;1;2;4;2;2;2;2; ;1;2;2; ;2; ; ;1;06;23;1;23;266,555124678091
126474;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;44;1;44;98,9631031941658
126474;1;2;2;2;2;2;1;2; ; ; ; ; ; ;1;1;06;44;1;44;98,9631031941658
126474;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;44;1;44;98,9631031941658
126474;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;44;1;44;98,9631031941658
126475;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;68;1;68;438,465746535059
126475;1;2;4;2;2;2;1;1; ; ; ; ; ; ;1;1;06;68;1;68;438,465746535059
126475;1;3;4;2;2;2;1;1; ; ; ; ; ; ;1;1;06;68;1;68;438,465746535059
126478;1;1;4;2;2;2;2; ;1;10; ; ; ; ; ;1;06;44;1;44;18,9336044331459
126478;1;2;4;1; ; ; ; ; ; ; ; ; ; ; ;1;06;44;1;44;18,9336044331459
126480;1;1;6;2;2;2;2; ;2; ; ; ; ; ; ;1;06;54;1;54;323,827028511669
126480;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;06;54;1;54;323,827028511669
126480;2;1;4;2;2;2;2; ;1;10; ; ; ; ; ;1;06;54;1;54;323,827028511669
126480;3;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;54;1;54;323,827028511669
126480;3;2;2;1; ; ; ; ; ; ; ; ; ; ; ;1;06;54;1;54;323,827028511669
126480;3;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;06;54;1;54;323,827028511669
126481;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;06;15;1;15;114,375270948284
126481;1;2;6;2;2;2;2; ;2; ; ; ; ; ; ;1;06;15;1;15;114,375270948284
126481;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;06;15;1;15;114,375270948284
126482;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;11;1;11;6921,63168992963
126482;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;11;1;11;6921,63168992963
126483;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;63;1;63;170,617281199471
126483;1;2;3;2;2;2;2; ;1;12; ; ; ; ; ;1;06;63;1;63;170,617281199471
126483;1;3;4;2;2;2;2; ;1;10; ; ; ; ; ;1;06;63;1;63;170,617281199471
126483;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;06;63;1;63;170,617281199471
126483;1;6;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;63;1;63;170,617281199471
126485;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;06;41;1;41;98,9019209135174
126486;1;1;4;2;2;2;1;1; ; ; ; ; ; ;1;1;06;23;1;23;267,440152077142
126486;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;23;1;23;267,440152077142
126486;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;06;23;1;23;267,440152077142
126486;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;23;1;23;267,440152077142
126486;1;5;4;2;2;2;2; ;2; ; ; ; ; ; ;1;06;23;1;23;267,440152077142
126486;1;6;4;2;2;2;1;2; ; ; ; ; ; ;1;1;06;23;1;23;267,440152077142
126486;1;7;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;23;1;23;267,440152077142
126487;1;1;6;1; ; ; ; ; ; ; ; ; ; ; ;1;06;05;1;05;1410,7881930368
126487;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;06;05;1;05;1410,7881930368
126488;1;1;4;1; ; ; ; ; ; ; ; ; ; ; ;1;06;23;1;23;183,368219027979
126488;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;23;1;23;183,368219027979
126488;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;06;23;1;23;183,368219027979
126489;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;06;66;1;66;378,551324937674
126489;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;66;1;66;378,551324937674
126490;1;1;2;2;2;2;1;1; ; ; ; ; ; ;1;1;06;41;1;41;59,179126437513
126490;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;06;41;1;41;59,179126437513
126490;1;3;5; ; ; ; ; ; ; ; ; ; ; ; ;1;06;41;1;41;59,179126437513
126491;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;06;63;1;63;128,369342539681
126491;1;2;4;2;2;2;1;3; ; ; ; ; ; ;1;1;06;63;1;63;128,369342539681
126492;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;06;63;1;63;137,322546305222
126493;1;1;6;2;2;2;2; ;1;9; ; ; ; ; ;1;06;23;1;23;282,224475115289
126493;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;06;23;1;23;282,224475115289
126494;1;1;4;1; ; ; ; ; ; ; ; ; ; ; ;1;06;08;1;08;487,512679550498
126494;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;08;1;08;487,512679550498
126494;1;3;6;2;2;2;2; ;2; ; ; ; ; ; ;1;06;08;1;08;487,512679550498
126495;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;68;1;68;495,602297201023
126495;1;2;4;2;2;2;2; ;1;7;2; ;2; ; ;1;06;68;1;68;495,602297201023
126495;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;06;68;1;68;495,602297201023
126495;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;06;68;1;68;495,602297201023
126495;1;5;3;2;2;2;2; ;2; ; ; ; ; ; ;1;06;68;1;68;495,602297201023
126495;1;6;6;2;2;2;2; ;2; ; ; ; ; ; ;1;06;68;1;68;495,602297201023
126495;1;7;4;1; ; ; ; ; ; ; ; ; ; ; ;1;06;68;1;68;495,602297201023
126495;1;8;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;68;1;68;495,602297201023
126496;1;1;4;2;2;2;1;3; ; ; ; ; ; ;1;1;06;05;1;05;1416,28053998726
126496;1;2;6;2;2;2;1;1; ; ; ; ; ; ;1;1;06;05;1;05;1416,28053998726
126496;1;3;6;2;2;2;2; ;1;13; ; ; ; ; ;1;06;05;1;05;1416,28053998726
126498;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;11;1;11;1336,90022610406
126498;1;2;6;2;1; ; ; ; ; ; ; ; ; ; ;1;06;11;1;11;1336,90022610406
126498;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;06;11;1;11;1336,90022610406
126500;1;1;4;2;2;2;2; ;1;13; ; ; ; ; ;1;06;08;1;08;325,117841991503
126500;1;2;3;2;2;2;2; ;2; ; ; ; ; ; ;1;06;08;1;08;325,117841991503
126500;1;3;4;2;2;2;2; ;2; ; ; ; ; ; ;1;06;08;1;08;325,117841991503
126501;1;1;4;1; ; ; ; ; ; ; ; ; ; ; ;1;06;63;1;63;131,770341952482
126501;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;63;1;63;131,770341952482
126501;1;3;6;2;1; ; ; ; ; ; ; ; ; ; ;1;06;63;1;63;131,770341952482
126501;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;06;63;1;63;131,770341952482
126502;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;52;1;52;396,334534750178
126502;1;2;3;2;2;2;2; ;2; ; ; ; ; ; ;1;06;52;1;52;396,334534750178
126504;1;1;6;2;2;2;2; ;2; ; ; ; ; ; ;1;06;08;1;08;689,932723124753
126504;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;06;08;1;08;689,932723124753
126504;1;3;4;1; ; ; ; ; ; ; ; ; ; ; ;1;06;08;1;08;689,932723124753
126504;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;08;1;08;689,932723124753
126504;1;5;3;2;2;2;2; ;2; ; ; ; ; ; ;1;06;08;1;08;689,932723124753
126506;1;1;4;1; ; ; ; ; ; ; ; ; ; ; ;1;06;08;1;08;292,662075149729
126506;1;2;4;2;1; ; ; ; ; ; ; ; ; ; ;1;06;08;1;08;292,662075149729
126506;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;06;08;1;08;292,662075149729
126507;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;06;05;1;05;1328,55508680066
126507;1;2;6;2;2;2;2; ;1;9; ; ; ; ; ;1;06;05;1;05;1328,55508680066
126508;1;1;2;2;2;2;1;1; ; ; ; ; ; ;1;1;06;23;1;23;193,165330968658
126508;1;2;4;2;2;2;2; ;1;10; ; ; ; ; ;1;06;23;1;23;193,165330968658
126509;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;52;1;52;359,62432723085
126509;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;52;1;52;359,62432723085
126509;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;06;52;1;52;359,62432723085
126510;1;1;4;2;2;2;2; ;1;10; ; ; ; ; ;1;06;63;1;63;222,030420252812
126510;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;63;1;63;222,030420252812
126513;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;50;1;50;136,926224891249
126513;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;50;1;50;136,926224891249
126513;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;06;50;1;50;136,926224891249
126514;1;1;6;1; ; ; ; ; ; ; ; ; ; ; ;1;06;68;1;68;311,365020054055
126514;1;2;4;2;2;2;1;1; ; ; ; ; ; ;1;1;06;68;1;68;311,365020054055
126514;1;3;2;2;2;2;1;1; ; ; ; ; ; ;1;1;06;68;1;68;311,365020054055
126514;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;06;68;1;68;311,365020054055
126515;1;1;4;1; ; ; ; ; ; ; ; ; ; ; ;1;06;68;1;68;359,736748095647
126515;1;2;3;2;2;2;2; ;2; ; ; ; ; ; ;1;06;68;1;68;359,736748095647
126515;1;3;4;2;2;2;1;1; ; ; ; ; ; ;1;1;06;68;1;68;359,736748095647
126516;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;23;1;23;357,190750970943
126516;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;23;1;23;357,190750970943
126517;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;06;52;1;52;212,199752117807
126519;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;63;1;63;98,1282565553985
126519;1;2;4;1; ; ; ; ; ; ; ; ; ; ; ;1;06;63;1;63;98,1282565553985
126519;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;63;1;63;98,1282565553985
126520;1;1;6;2;1; ; ; ; ; ; ; ; ; ; ;1;06;68;1;68;360,563416876487
126520;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;06;68;1;68;360,563416876487
126521;1;1;6;2;1; ; ; ; ; ; ; ; ; ; ;1;06;08;1;08;331,131760628447
126521;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;06;08;1;08;331,131760628447
126521;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;08;1;08;331,131760628447
126522;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;68;1;68;440,979287878813
126522;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;06;68;1;68;440,979287878813
126522;1;3;6;1; ; ; ; ; ; ; ; ; ; ; ;1;06;68;1;68;440,979287878813
126522;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;68;1;68;440,979287878813
126523;1;1;6;1; ; ; ; ; ; ; ; ; ; ; ;1;06;23;1;23;309,414100788202
126524;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;63;1;63;44,6037239978576
126524;1;2;4;2;1; ; ; ; ; ; ; ; ; ; ;1;06;63;1;63;44,6037239978576
126524;1;3;4;2;2;2;1;2; ; ; ; ; ; ;1;1;06;63;1;63;44,6037239978576
126524;1;4;5; ; ; ; ; ; ; ; ; ; ; ; ;1;06;63;1;63;44,6037239978576
126526;1;1;4;2;2;2;2; ;1;13; ; ; ; ; ;1;06;63;1;63;131,770341952482
126526;1;2;3;2;2;2;2; ;2; ; ; ; ; ; ;1;06;63;1;63;131,770341952482
126526;1;4;2;1; ; ; ; ; ; ; ; ; ; ; ;1;06;63;1;63;131,770341952482
126526;1;5;6;1; ; ; ; ; ; ; ; ; ; ; ;1;06;63;1;63;131,770341952482
126528;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;63;1;63;215,990211127127
126529;1;1;6;2;2;2;2; ;2; ; ; ; ; ; ;1;06;23;1;23;387,968194486403
126532;1;1;2;2;2;2;1;1; ; ; ; ; ; ;1;1;06;50;1;50;148,000665079964
126532;1;2;2;2;2;2;1;2; ; ; ; ; ; ;1;1;06;50;1;50;148,000665079964
126532;1;4;2;2;2;2;1;1; ; ; ; ; ; ;1;1;06;50;1;50;148,000665079964
126532;1;5;3;2;2;2;2; ;2; ; ; ; ; ; ;1;06;50;1;50;148,000665079964
126533;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;06;05;1;05;1309,75031183788
126533;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;05;1;05;1309,75031183788
126534;1;1;4;2;2;2;1;1; ; ; ; ; ; ;1;1;06;68;1;68;686,850762321772
126534;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;68;1;68;686,850762321772
126534;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;06;68;1;68;686,850762321772
126534;1;5;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;68;1;68;686,850762321772
126535;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;23;1;23;168,612932331681
126535;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;06;23;1;23;168,612932331681
126536;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;66;1;66;84,6450586029773
126536;1;2;4;2;2;1; ; ; ; ; ; ; ; ; ;1;06;66;1;66;84,6450586029773
126536;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;06;66;1;66;84,6450586029773
126536;1;5;2;2;2;1; ; ; ; ; ; ; ; ; ;1;06;66;1;66;84,6450586029773
126536;1;6;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;66;1;66;84,6450586029773
126536;1;7;2;2;2;2;1;1; ; ; ; ; ; ;1;1;06;66;1;66;84,6450586029773
126536;1;8;3;2;2;2;2; ;2; ; ; ; ; ; ;1;06;66;1;66;84,6450586029773
126537;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;08;1;08;414,195208389058
126537;1;2;4;1; ; ; ; ; ; ; ; ; ; ; ;1;06;08;1;08;414,195208389058
126538;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;68;1;68;385,171889578425
126538;1;3;4;2;2;2;2; ;2; ; ; ; ; ; ;1;06;68;1;68;385,171889578425
126539;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;23;1;23;339,781788293059
126539;1;2;4;1; ; ; ; ; ; ; ; ; ; ; ;1;06;23;1;23;339,781788293059
126540;1;1;4;2;2;2;2; ;1;9; ; ; ; ; ;1;06;17;1;17;271,563091402551
126540;1;2;4;2;2;2;1;1; ; ; ; ; ; ;1;1;06;17;1;17;271,563091402551
126540;1;3;6;2;2;2;2; ;2; ; ; ; ; ; ;1;06;17;1;17;271,563091402551
126543;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;05;1;05;1193,52189130065
126543;1;2;4;1; ; ; ; ; ; ; ; ; ; ; ;1;06;05;1;05;1193,52189130065
126543;1;5;4;2;2;2;1;3; ; ; ; ; ; ;1;1;06;05;1;05;1193,52189130065
126543;1;6;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;05;1;05;1193,52189130065
126543;1;7;4;2;2;2;2; ;1;13; ; ; ; ; ;1;06;05;1;05;1193,52189130065
126546;1;1;6;1; ; ; ; ; ; ; ; ; ; ; ;1;06;54;1;54;180,445141516716
126546;1;2;6;2;2;2;2; ;2; ; ; ; ; ; ;1;06;54;1;54;180,445141516716
126546;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;54;1;54;180,445141516716
126546;1;4;6;2;2;2;2; ;2; ; ; ; ; ; ;1;06;54;1;54;180,445141516716
126546;1;5;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;54;1;54;180,445141516716
126546;1;6;4;2;2;2;1;1; ; ; ; ; ; ;1;1;06;54;1;54;180,445141516716
126546;1;7;3;1; ; ; ; ; ; ; ; ; ; ; ;1;06;54;1;54;180,445141516716
126546;1;8;3;1; ; ; ; ; ; ; ; ; ; ; ;1;06;54;1;54;180,445141516716
126547;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;06;13;1;13;308,300704412073
126547;1;2;5; ; ; ; ; ; ; ; ; ; ; ; ;1;06;13;1;13;308,300704412073
126547;1;3;5; ; ; ; ; ; ; ; ; ; ; ; ;1;06;13;1;13;308,300704412073
126547;1;4;5; ; ; ; ; ; ; ; ; ; ; ; ;1;06;13;1;13;308,300704412073
126547;1;5;4;2;1; ; ; ; ; ; ; ; ; ; ;1;06;13;1;13;308,300704412073
126547;1;6;4;2;2;2;2; ;2; ; ; ; ; ; ;1;06;13;1;13;308,300704412073
126549;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;06;66;1;66;103,526913640505
126552;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;68;1;68;459,574009094282
126552;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;06;68;1;68;459,574009094282
126552;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;06;68;1;68;459,574009094282
126553;1;1;4;2;2;2;1;1; ; ; ; ; ; ;1;1;06;05;1;05;1426,99025603931
126553;1;2;4;2;2;2;2; ;1;13; ; ; ; ; ;1;06;05;1;05;1426,99025603931
126553;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;05;1;05;1426,99025603931
126553;1;4;4;1; ; ; ; ; ; ; ; ; ; ; ;1;06;05;1;05;1426,99025603931
126555;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;23;1;23;200,275528716644
126555;1;2;4;1; ; ; ; ; ; ; ; ; ; ; ;1;06;23;1;23;200,275528716644
126556;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;06;66;1;66;110,893154715822
126556;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;06;66;1;66;110,893154715822
126556;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;06;66;1;66;110,893154715822
126557;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;06;11;1;11;2886,91256635171
