directorio;secuencia_p;orden;P7430;P7440;P7450;ini;mes;area;dpto;fex_c_2011
138294;1;4;1;2;3;1;06;66;66;366,708219828929
138296;1;1;1;1,3;9;1;06;76;76;754,418590897603
138299;1;2;2; ; ;1;06;08;08;448,14083322295
138299;1;3;2; ; ;1;06;08;08;448,14083322295
138299;1;4;2; ; ;1;06;08;08;448,14083322295
138299;1;5;1;4;4;1;06;08;08;448,14083322295
138300;1;1;1;3;3;1;06;05;05;850,930078854311
138300;1;2;1;4;5;1;06;05;05;850,930078854311
138300;1;3;2; ; ;1;06;05;05;850,930078854311
138303;1;2;1;1,3;3;1;06;76;76;1987,35214635425
138303;1;3;2; ; ;1;06;76;76;1987,35214635425
138304;1;2;1;1,3;9;1;06;50;50;131,583759073695
138304;1;3;2; ; ;1;06;50;50;131,583759073695
138304;1;4;1;3;7;1;06;50;50;131,583759073695
138304;1;5;1;4;3;1;06;50;50;131,583759073695
138307;1;3;1;2;5;1;06;08;08;496,041146603407
138308;1;1;1;4;5;1;06;52;52;105,245650650168
138308;1;2;2; ; ;1;06;52;52;105,245650650168
138309;1;2;1;2;3;1;06;08;08;690,535589079126
138310;1;1;1;4;1;1;06;05;05;1396,32939924331
138310;1;4;2; ; ;1;06;05;05;1396,32939924331
138310;1;5;2; ; ;1;06;05;05;1396,32939924331
138311;2;2;1;1,3;9;1;06;52;52;130,87188212162
138311;2;3;2; ; ;1;06;52;52;130,87188212162
138313;1;3;1;1,4;4;1;06;17;17;87,5879218405609
138320;1;1;1;4;5;1;06;66;66;366,332239430489
138320;1;2;2; ; ;1;06;66;66;366,332239430489
138323;1;3;1;1,4;4;1;06;11;11;1103,19102352314
138325;1;1;1;1,4;4;1;06;76;76;726,026999041195
138325;1;2;1;3;5;1;06;76;76;726,026999041195
138327;1;1;1;4;5;1;06;76;76;1029,7836670248
138327;1;2;1;4;3;1;06;76;76;1029,7836670248
138327;1;3;2; ; ;1;06;76;76;1029,7836670248
138331;1;2;1;4;3;1;06;05;05;1710,82669677205
138331;1;3;1;1,3;8;1;06;05;05;1710,82669677205
138333;1;1;2; ; ;1;06;05;05;1070,75762973197
138333;1;2;1;2;2;1;06;05;05;1070,75762973197
138334;1;1;2; ; ;1;06;08;08;583,600045636949
138334;1;2;1;4;5;1;06;08;08;583,600045636949
138337;1;4;2; ; ;1;06;17;17;114,229822307858
138338;1;1;1;4;4;1;06;50;50;146,251327663745
138338;1;4;2; ; ;1;06;50;50;146,251327663745
138338;1;9;1;4;3;1;06;50;50;146,251327663745
138341;1;1;1;1,3;7;1;06;23;23;329,124116231963
138341;1;3;2; ; ;1;06;23;23;329,124116231963
138347;1;1;1;3;7;1;06;52;52;66,5781503898816
138352;1;1;1;1,1;3;1;06;76;76;1111,64396444353
138352;1;3;2; ; ;1;06;76;76;1111,64396444353
138353;1;2;1;4;3;1;06;05;05;2302,14218413134
138354;1;1;1;4;3;1;06;17;17;114,229822307858
138355;1;1;1;4;4;1;06;52;52;132,587643153552
138356;1;2;2; ; ;1;06;50;50;123,347889501161
138357;1;2;2; ; ;1;06;11;11;1365,51115497368
138357;1;5;1;4;4;1;06;11;11;1365,51115497368
138359;1;1;1;4;4;1;06;05;05;925,938133671206
138361;1;1;1;1,4;3;1;06;76;76;1348,63406655907
138361;1;3;1;4;5;1;06;76;76;1348,63406655907
138362;1;1;1;4;5;1;06;76;76;1808,56473637366
138363;1;3;2; ; ;1;06;05;05;916,154882662004
138364;1;3;1;1,4;4;1;06;52;52;93,5161556039754
138367;1;2;1;1,3;9;1;06;05;05;1127,36825931107
138370;1;1;1;4;5;1;06;73;73;438,983930696413
138370;2;2;2; ; ;1;06;73;73;438,983930696413
138375;1;1;1;3;5;1;06;73;73;117,894915007222
138376;1;3;1;1,4;4;1;06;23;23;252,876070687123
138377;1;2;1;1,3;8;1;06;08;08;625,623815785225
138378;1;1;1;4;5;1;06;50;50;172,679365441516
138378;1;3;2; ; ;1;06;50;50;172,679365441516
138381;1;1;1;3;3;1;06;73;73;156,51444370768
138381;1;3;2; ; ;1;06;73;73;156,51444370768
138381;1;4;2; ; ;1;06;73;73;156,51444370768
138382;1;1;1;4;3;1;06;50;50;83,6602628703676
138383;1;1;1;1,3;9;1;06;73;73;208,699303948863
138383;1;2;1;2;8;1;06;73;73;208,699303948863
138386;1;3;2; ; ;1;06;17;17;77,9829472457486
138395;1;1;1;4;3;1;06;50;50;138,338333606427
138395;1;2;2; ; ;1;06;50;50;138,338333606427
138396;1;1;1;3;3;1;06;50;50;192,161673442049
138397;1;2;2; ; ;1;06;52;52;263,694766941916
138399;1;1;1;1,2;3;1;06;76;76;458,572411969017
138399;1;2;1;4;3;1;06;76;76;458,572411969017
138403;1;2;1;2;4;1;06;05;05;1864,17370633486
138412;1;1;1;4;5;1;06;73;73;199,790778220662
138413;1;4;2; ; ;1;06;50;50;91,4107435493703
138417;1;1;1;1,3;1;1;06;17;17;152,154467384008
138418;1;1;1;4;4;1;06;50;50;110,115444969411
138418;1;2;1;4;4;1;06;50;50;110,115444969411
138419;1;3;2; ; ;1;06;50;50;206,415898954166
138421;1;2;1;1,4;7;1;06;50;50;362,879548775264
138425;1;2;1;4;8;1;06;68;68;788,782172698888
138427;1;3;1;3;3;1;06;73;73;228,512896076988
138427;1;4;1;4;6;1;06;73;73;228,512896076988
138428;1;1;1;4;5;1;06;17;17;156,306298493779
138435;1;1;1;4;3;1;06;50;50;174,959782445216
138440;1;3;2; ; ;1;06;08;08;393,725401248648
138440;1;4;2; ; ;1;06;08;08;393,725401248648
138441;1;2;1;4;1;1;06;76;76;803,763204226402
138441;1;5;1;4;5;1;06;76;76;803,763204226402
138448;1;1;2; ; ;1;06;73;73;248,421291681194
138448;1;2;2; ; ;1;06;73;73;248,421291681194
138448;1;3;2; ; ;1;06;73;73;248,421291681194
138451;1;3;2; ; ;1;06;68;68;699,173605860592
138451;2;1;1;1,3;1;1;06;68;68;699,173605860592
138453;1;3;2; ; ;1;06;08;08;403,096685195381
138456;1;2;1;1,3;8;1;06;73;73;179,505495979391
138457;1;1;1;4;3;1;06;73;73;195,572594701994
138458;1;2;1;4;3;1;06;08;08;423,675650188643
138458;1;4;1;3;3;1;06;08;08;423,675650188643
138459;1;1;1;1,3;1;1;06;73;73;111,997741578974
138459;1;2;1;1,2;8;1;06;73;73;111,997741578974
138459;1;4;1;4;4;1;06;73;73;111,997741578974
138460;1;1;1;4;1;1;06;05;05;799,637032490492
138460;1;2;2; ; ;1;06;05;05;799,637032490492
138464;1;2;1;3;3;1;06;08;08;372,862382974965
138465;1;2;2; ; ;1;06;73;73;188,920460331957
138465;1;3;1;4;4;1;06;73;73;188,920460331957
138466;1;3;2; ; ;1;06;73;73;219,205146780654
138466;1;4;2; ; ;1;06;73;73;219,205146780654
138468;1;3;2; ; ;1;06;73;73;128,872596636203
138470;1;3;2; ; ;1;06;73;73;172,830528348236
138471;1;2;1;1,2;7;1;06;05;05;788,196570295556
138471;1;3;1;1,3;6;1;06;05;05;788,196570295556
138471;1;4;2; ; ;1;06;05;05;788,196570295556
138475;1;2;1;4;4;1;06;68;68;867,290417480533
138475;1;5;2; ; ;1;06;68;68;867,290417480533
138475;1;6;1;4;4;1;06;68;68;867,290417480533
138479;1;1;1;1,2;9;1;06;05;05;749,031784360615
138479;1;2;1;1,2;9;1;06;05;05;749,031784360615
138484;1;1;1;3;5;1;06;05;05;963,538119127215
138484;1;2;1;1,2;7;1;06;05;05;963,538119127215
138486;1;2;1;1,2;7;1;06;05;05;799,637032490492
138489;1;2;1;1,3;9;1;06;23;23;132,169696761886
138489;1;3;2; ; ;1;06;23;23;132,169696761886
138489;1;4;2; ; ;1;06;23;23;132,169696761886
138495;1;3;2; ; ;1;06;08;08;271,717253774614
138495;1;4;2; ; ;1;06;08;08;271,717253774614
138497;1;1;1;1,3;4;1;06;17;17;232,803121765563
138497;1;6;2; ; ;1;06;17;17;232,803121765563
138497;1;7;2; ; ;1;06;17;17;232,803121765563
138497;1;8;2; ; ;1;06;17;17;232,803121765563
138501;1;2;1;1,2;7;1;06;23;23;99,191344961999
138501;1;3;2; ; ;1;06;23;23;99,191344961999
138502;1;2;1;4;3;1;06;08;08;839,953244569662
138504;1;3;2; ; ;1;06;17;17;169,310272440094
138505;1;3;2; ; ;1;06;23;23;158,991888323863
138507;1;1;1;1,3;9;1;06;08;08;365,005854364165
138507;1;2;2; ; ;1;06;08;08;365,005854364165
138507;1;4;2; ; ;1;06;08;08;365,005854364165
138508;1;2;1;1,2;9;1;06;05;05;1510,47087335438
138508;1;3;2; ; ;1;06;05;05;1510,47087335438
138509;1;3;2; ; ;1;06;73;73;218,115656206206
138511;1;2;2; ; ;1;06;08;08;484,87527008206
138514;1;1;1;4;4;1;06;76;76;1837,73759082639
138516;1;3;2; ; ;1;06;08;08;263,535169928216
138516;1;4;2; ; ;1;06;08;08;263,535169928216
138516;1;5;1;4;5;1;06;08;08;263,535169928216
138517;1;1;1;4;4;1;06;76;76;1415,45691836757
138517;1;3;2; ; ;1;06;76;76;1415,45691836757
138519;1;2;2; ; ;1;06;17;17;168,533759157551
138520;1;1;1;1,4;2;1;06;73;73;350,336448675295
138523;1;2;1;1,3;1;1;06;17;17;192,97966352089
138524;1;3;2; ; ;1;06;73;73;367,654972316889
138525;1;1;1;4;3;1;06;76;76;1393,92358476935
138525;1;2;1;4;5;1;06;76;76;1393,92358476935
138527;1;3;2; ; ;1;06;08;08;591,512738475038
138531;1;2;1;1,2;1;1;06;13;13;430,294804752553
138531;1;3;1;1,2;6;1;06;13;13;430,294804752553
138533;1;1;1;2;3;1;06;08;08;332,327022675699
138533;1;2;2; ; ;1;06;08;08;332,327022675699
138533;1;7;2; ; ;1;06;08;08;332,327022675699
138533;1;10;1;4;5;1;06;08;08;332,327022675699
138536;1;3;2; ; ;1;06;73;73;190,240974692899
138545;1;1;1;3;5;1;06;08;08;202,158304273477
138546;1;1;1;4;4;1;06;08;08;372,266600423603
138546;1;2;2; ; ;1;06;08;08;372,266600423603
138546;1;4;2; ; ;1;06;08;08;372,266600423603
138546;1;5;2; ; ;1;06;08;08;372,266600423603
138548;1;3;2; ; ;1;06;73;73;217,494244080262
138552;1;1;1;1,3;3;1;06;11;11;8914,42769425618
138555;1;2;1;4;4;1;06;73;73;176,2806569258
138556;1;2;1;2;1;1;06;05;05;784,072196169019
138556;1;3;2; ; ;1;06;05;05;784,072196169019
138556;1;4;2; ; ;1;06;05;05;784,072196169019
138559;1;1;1;4;4;1;06;73;73;240,322313256568
138559;1;2;2; ; ;1;06;73;73;240,322313256568
138561;1;1;1;3;5;1;06;66;66;336,300189820597
138562;1;1;1;1,3;4;1;06;68;68;281,358930286206
138563;1;2;1;3;5;1;06;66;66;473,299531890177
138565;1;2;1;4;5;1;06;11;11;2706,99673300817
138565;1;3;1;1,3;2;1;06;11;11;2706,99673300817
138566;1;4;1;4;4;1;06;08;08;406,56874182657
138566;1;5;2; ; ;1;06;08;08;406,56874182657
138569;1;2;1;2;3;1;06;08;08;362,700424949804
138569;1;3;2; ; ;1;06;08;08;362,700424949804
138570;1;1;1;1,3;7;1;06;11;11;5873,51693959317
138572;1;1;1;1,3;9;1;06;52;52;267,274834322247
138574;1;1;1;4;9;1;06;08;08;1081,73881768856
138574;1;3;1;4;3;1;06;08;08;1081,73881768856
138574;1;4;2; ; ;1;06;08;08;1081,73881768856
138575;1;3;1;4;3;1;06;68;68;798,412562567058
138577;1;1;1;4;3;1;06;08;08;311,388363002564
138577;1;5;2; ; ;1;06;08;08;311,388363002564
138578;1;1;1;1,4;2;1;06;66;66;250,13716752678
138579;1;3;1;2;8;1;06;68;68;359,212383362488
138583;1;2;1;3;3;1;06;66;66;635,16678272655
138583;1;3;2; ; ;1;06;66;66;635,16678272655
138590;1;2;1;1,4;8;1;06;05;05;961,27638460674
138590;1;3;2; ; ;1;06;05;05;961,27638460674
138592;1;5;1;2;6;1;06;11;11;1598,18911024099
138593;1;1;1;4;7;1;06;11;11;2519,10880188863
138594;1;3;2; ; ;1;06;23;23;147,255105100454
138594;1;4;1;4;5;1;06;23;23;147,255105100454
138595;1;2;1;3;3;1;06;05;05;996,813825852673
138599;1;1;1;1,3;4;1;06;50;50;684,327204346488
138599;1;2;1;1,4;3;1;06;50;50;684,327204346488
138601;1;2;1;4;5;1;06;73;73;404,079757387315
138603;1;2;1;3;3;1;06;11;11;4966,50052263352
138605;1;2;1;4;4;1;06;66;66;327,053016430917
138607;1;1;1;3;5;1;06;73;73;383,242830090554
138607;1;4;2; ; ;1;06;73;73;383,242830090554
138609;1;1;2; ; ;1;06;05;05;1044,97835922157
138609;1;2;2; ; ;1;06;05;05;1044,97835922157
138614;1;2;2; ; ;1;06;54;54;394,623689744337
138616;1;1;2; ; ;1;06;08;08;394,709523893512
138616;1;2;2; ; ;1;06;08;08;394,709523893512
138616;1;3;1;1,3;3;1;06;08;08;394,709523893512
138616;1;5;2; ; ;1;06;08;08;394,709523893512
138616;1;6;2; ; ;1;06;08;08;394,709523893512
138617;1;2;1;2;3;1;06;11;11;4815,32795458455
138618;1;2;2; ; ;1;06;73;73;606,200913696102
138624;1;2;2; ; ;1;06;08;08;345,116259898188
138624;1;3;2; ; ;1;06;08;08;345,116259898188
138624;1;4;2; ; ;1;06;08;08;345,116259898188
138624;1;5;1;4;3;1;06;08;08;345,116259898188
138625;1;1;1;1,3;9;1;06;73;73;267,346505956117
138625;3;3;2; ; ;1;06;73;73;267,346505956117
138626;1;2;1;1,4;7;1;06;73;73;137,369924294297
138628;1;2;1;3;3;1;06;05;05;1098,6164366281
138629;1;2;2; ; ;1;06;23;23;119,621744791667
138637;1;2;1;1,3;7;1;06;08;08;496,250633978436
138640;1;1;2; ; ;1;06;23;23;224,77047939428
138641;1;2;2; ; ;1;06;17;17;119,514656229642
138645;1;1;1;2;9;1;06;23;23;137,698092513735
138645;1;5;1;1,4;9;1;06;23;23;137,698092513735
138646;1;1;1;1,3;9;1;06;05;05;866,543242632955
138646;1;2;1;4;3;1;06;05;05;866,543242632955
138646;1;4;2; ; ;1;06;05;05;866,543242632955
138646;1;5;2; ; ;1;06;05;05;866,543242632955
138650;1;2;1;2;3;1;06;05;05;1139,92088289104
138652;1;2;1;3;5;1;06;11;11;4866,37314940854
138653;1;1;1;4;5;1;06;73;73;178,445697764864
138653;1;2;1;4;3;1;06;73;73;178,445697764864
138659;1;1;1;4;7;1;06;23;23;225,878133188429
138659;1;2;1;1,3;9;1;06;23;23;225,878133188429
138659;1;4;2; ; ;1;06;23;23;225,878133188429
138659;1;5;1;3;1;1;06;23;23;225,878133188429
138660;1;1;1;2;6;1;06;52;52;91,5806360435445
138660;1;3;1;2;2;1;06;52;52;91,5806360435445
138661;1;3;2; ; ;1;06;08;08;328,922000889304
138661;1;4;2; ; ;1;06;08;08;328,922000889304
138664;1;1;1;1,3;1;1;06;13;13;362,924678601073
138664;1;5;2; ; ;1;06;13;13;362,924678601073
138666;1;2;1;3;3;1;06;73;73;249,893065702537
138667;1;1;1;2;3;1;06;08;08;578,695927598135
138667;1;2;1;1,3;9;1;06;08;08;578,695927598135
138667;1;3;2; ; ;1;06;08;08;578,695927598135
138670;1;2;1;1,4;6;1;06;11;11;1863,08443942608
138670;1;3;2; ; ;1;06;11;11;1863,08443942608
138670;1;4;1;4;4;1;06;11;11;1863,08443942608
138671;1;1;1;4;5;1;06;23;23;152,201651100299
138671;1;2;1;4;5;1;06;23;23;152,201651100299
138671;1;3;2; ; ;1;06;23;23;152,201651100299
138675;1;3;2; ; ;1;06;11;11;3830,60403645698
138676;1;1;1;4;3;1;06;68;68;518,229528207165
138676;1;3;2; ; ;1;06;68;68;518,229528207165
138676;1;4;1;4;4;1;06;68;68;518,229528207165
138680;1;1;1;1,3;1;1;06;05;05;956,881394819097
138682;1;1;1;4;5;1;06;73;73;194,096612606239
138683;1;1;1;4;4;1;06;73;73;239,151270695373
138685;1;2;2; ; ;1;06;73;73;271,822551397752
138686;1;1;1;1,4;7;1;06;66;66;299,458014662616
138687;1;2;1;1,3;9;1;06;11;11;2862,89384972868
138687;1;3;2; ; ;1;06;11;11;2862,89384972868
138687;1;4;2; ; ;1;06;11;11;2862,89384972868
138690;1;1;1;2;1;1;06;23;23;149,151016611248
138691;1;1;1;3;4;1;06;11;11;1967,34032059333
138692;1;2;1;3;4;1;06;08;08;253,707792044339
138694;1;4;2; ; ;1;06;11;11;1556,67899981495
138698;1;1;1;4;7;1;06;73;73;116,360065702463
138698;1;2;1;1,3;1;1;06;73;73;116,360065702463
138698;1;3;1;4;4;1;06;73;73;116,360065702463
138699;1;1;1;1,4;4;1;06;13;13;335,399261209162
138699;1;4;2; ; ;1;06;13;13;335,399261209162
138700;1;2;1;3;3;1;06;50;50;854,112931460176
138700;1;3;2; ; ;1;06;50;50;854,112931460176
138700;1;4;2; ; ;1;06;50;50;854,112931460176
138706;1;3;2; ; ;1;06;73;73;238,933724918101
138708;1;3;1;1,3;9;1;06;08;08;664,367195940545
138708;1;4;1;2;3;1;06;08;08;664,367195940545
138709;1;1;1;4;4;1;06;13;13;333,547672405752
138712;1;1;1;1,4;8;1;06;68;68;706,676793553345
138712;1;2;1;3;5;1;06;68;68;706,676793553345
138712;1;3;1;4;3;1;06;68;68;706,676793553345
138715;1;2;2; ; ;1;06;08;08;237,324419794547
138715;1;5;2; ; ;1;06;08;08;237,324419794547
138715;1;7;1;4;3;1;06;08;08;237,324419794547
138716;1;2;2; ; ;1;06;73;73;435,890440813787
138718;1;1;1;4;4;1;06;66;66;299,458014662616
138719;1;2;2; ; ;1;06;11;11;2389,86072319276
138720;1;3;2; ; ;1;06;11;11;2444,47941797433
138722;1;3;1;1,2;9;1;06;05;05;1298,59794599649
138722;1;5;2; ; ;1;06;05;05;1298,59794599649
138723;1;1;1;4;4;1;06;54;54;262,624438342281
138723;1;2;1;4;7;1;06;54;54;262,624438342281
138724;1;1;1;2;6;1;06;66;66;238,864082825115
138725;1;2;1;4;3;1;06;66;66;206,814241406552
138726;1;1;1;4;3;1;06;11;11;5216,77908820648
138727;1;2;2; ; ;1;06;73;73;232,398532733233
138727;1;3;1;4;3;1;06;73;73;232,398532733233
138727;1;5;2; ; ;1;06;73;73;232,398532733233
138729;1;2;1;4;3;1;06;68;68;318,785219778843
138730;1;2;1;3;7;1;06;52;52;111,674492452598
138730;1;4;2; ; ;1;06;52;52;111,674492452598
138732;1;1;1;4;3;1;06;66;66;319,116084126115
138732;1;2;1;4;3;1;06;66;66;319,116084126115
138735;1;1;1;4;4;1;06;05;05;852,634698088903
138736;1;2;1;1,3;8;1;06;11;11;1191,8906601674
138740;1;3;2; ; ;1;06;54;54;316,282786065437
138741;1;3;2; ; ;1;06;05;05;957,628533507656
138744;1;2;1;1,3;6;1;06;23;23;97,5072016520236
138745;1;3;2; ; ;1;06;05;05;1683,2281136069
138745;1;4;2; ; ;1;06;05;05;1683,2281136069
138746;1;1;2; ; ;1;06;66;66;462,220301592638
138748;1;3;2; ; ;1;06;11;11;2727,47390761668
138750;1;2;1;2;6;1;06;52;52;196,398048678396
138750;1;3;1;1,3;9;1;06;52;52;196,398048678396
138750;1;4;2; ; ;1;06;52;52;196,398048678396
138750;1;5;2; ; ;1;06;52;52;196,398048678396
138750;1;6;2; ; ;1;06;52;52;196,398048678396
138754;1;1;1;4;5;1;06;68;68;588,219059640111
138756;1;1;1;4;5;1;06;66;66;528,812300678658
138759;1;3;2; ; ;1;06;05;05;989,986689723633
138764;1;2;1;1,3;1;1;06;11;11;3195,2498981282
138765;1;1;1;4;3;1;06;66;66;178,42022654298
138765;1;4;2; ; ;1;06;66;66;178,42022654298
138766;1;4;2; ; ;1;06;05;05;968,524112988098
138768;1;3;2; ; ;1;06;68;68;965,818387082928
138768;1;4;2; ; ;1;06;68;68;965,818387082928
138772;1;1;1;4;9;1;06;66;66;258,355250811439
138772;1;2;2; ; ;1;06;66;66;258,355250811439
138772;1;3;1;2;2;1;06;66;66;258,355250811439
138773;1;1;1;4;9;1;06;68;68;543,528325267662
138775;1;2;1;3;3;1;06;66;66;165,060043513508
138777;1;1;1;4;5;1;06;17;17;226,64413281598
138779;1;2;2; ; ;1;06;05;05;875,154454932781
138780;1;2;1;1,3;2;1;06;68;68;151,127108416208
138780;2;1;1;1,2;9;1;06;68;68;151,127108416208
138780;2;2;1;1,3;9;1;06;68;68;151,127108416208
138781;1;2;1;1,2;7;1;06;54;54;376,225410382447
138784;1;2;1;1,3;9;1;06;11;11;1553,44661783703
138787;1;1;1;4;3;1;06;68;68;413,542181547124
138787;1;4;2; ; ;1;06;68;68;413,542181547124
138787;1;5;2; ; ;1;06;68;68;413,542181547124
138789;1;2;1;3;6;1;06;17;17;149,108181279412
138789;1;3;2; ; ;1;06;17;17;149,108181279412
138790;1;2;2; ; ;1;06;66;66;452,745506181118
138792;1;2;1;4;9;1;06;66;66;355,525867273138
138792;1;3;2; ; ;1;06;66;66;355,525867273138
138794;1;2;1;1,3;7;1;06;23;23;64,2118710269998
138794;1;4;1;1,3;7;1;06;23;23;64,2118710269998
138797;1;3;2; ; ;1;06;73;73;196,644108678538
138797;1;4;2; ; ;1;06;73;73;196,644108678538
138798;1;1;1;3;4;1;06;23;23;67,8282906289332
138798;1;2;1;3;6;1;06;23;23;67,8282906289332
138801;1;2;1;1,3;8;1;06;11;11;3483,27084751386
138802;1;1;1;2;2;1;06;54;54;460,301647409476
138806;1;1;1;4;3;1;06;66;66;414,321833858975
138807;1;2;1;1,3;7;1;06;11;11;3240,96002809142
138814;1;1;1;4;5;1;06;66;66;373,667873562719
138814;1;2;2; ; ;1;06;66;66;373,667873562719
138814;1;5;1;1,1;8;1;06;66;66;373,667873562719
138816;1;3;1;1,3;7;1;06;08;08;348,301935718282
138816;1;4;1;1,3;7;1;06;08;08;348,301935718282
138818;1;1;1;4;5;1;06;76;76;1472,27527001531
138819;1;2;1;2;4;1;06;66;66;289,656699016843
138819;1;3;1;2;4;1;06;66;66;289,656699016843
138820;1;1;2; ; ;1;06;08;08;229,586408330092
138820;1;4;2; ; ;1;06;08;08;229,586408330092
138820;1;5;2; ; ;1;06;08;08;229,586408330092
138820;1;7;1;4;8;1;06;08;08;229,586408330092
138821;1;1;1;3;5;1;06;52;52;215,984094204557
138823;1;2;1;4;3;1;06;73;73;396,602305498191
138825;1;1;1;3;3;1;06;08;08;276,636385148394
138825;1;5;1;1,3;9;1;06;08;08;276,636385148394
138827;1;2;2; ; ;1;06;08;08;383,34697000406
138827;1;4;1;1,3;9;1;06;08;08;383,34697000406
138828;1;1;1;1,2;8;1;06;54;54;363,228226615715
138828;1;2;1;1,4;8;1;06;54;54;363,228226615715
138831;1;2;1;1,3;1;1;06;52;52;166,336256719534
138831;1;3;1;1,3;1;1;06;52;52;166,336256719534
138831;1;4;2; ; ;1;06;52;52;166,336256719534
138835;1;1;1;4;5;1;06;73;73;194,799580493686
138838;1;1;1;4;9;1;06;76;76;856,629403003706
138838;1;2;1;4;3;1;06;76;76;856,629403003706
138845;1;2;1;1,4;3;1;06;05;05;2070,72928549321
138856;1;1;1;1,3;9;1;06;23;23;153,184228684866
138856;1;3;1;4;2;1;06;23;23;153,184228684866
138856;1;4;2; ; ;1;06;23;23;153,184228684866
138857;1;3;2; ; ;1;06;54;54;300,376111799355
138860;1;2;1;1,3;3;1;06;11;11;3801,30531030556
138862;1;2;1;2;3;1;06;73;73;240,622498982787
138863;1;2;1;3;6;1;06;23;23;120,261433266489
138863;1;3;1;1,3;1;1;06;23;23;120,261433266489
138864;1;2;1;4;8;1;06;76;76;1224,23679851395
138866;1;1;1;4;4;1;06;73;73;198,097495384347
138868;1;2;2; ; ;1;06;52;52;155,254007981146
138868;1;5;1;3;3;1;06;52;52;155,254007981146
138868;1;6;2; ; ;1;06;52;52;155,254007981146
138870;1;1;1;2;4;1;06;11;11;3523,4106984765
138870;1;2;1;4;3;1;06;11;11;3523,4106984765
138871;1;4;2; ; ;1;06;05;05;2038,20387311881
138875;1;2;1;4;5;1;06;66;66;244,464360102314
138875;1;3;2; ; ;1;06;66;66;244,464360102314
138879;1;1;1;4;3;1;06;08;08;670,443464078517
138885;1;1;1;3;3;1;06;11;11;2602,85352423226
138887;1;2;1;3;4;1;06;66;66;255,292867300892
138889;1;1;1;4;5;1;06;11;11;2749,16242512785
138891;1;1;1;1,3;9;1;06;08;08;381,427200814021
138891;1;2;1;1,3;8;1;06;08;08;381,427200814021
138893;1;1;1;4;4;1;06;23;23;218,389662076431
138893;1;3;1;1,3;9;1;06;23;23;218,389662076431
138899;1;3;2; ; ;1;06;05;05;790,899332298058
138900;1;1;1;4;3;1;06;11;11;2935,99645018313
138900;1;3;2; ; ;1;06;11;11;2935,99645018313
138916;1;2;2; ; ;1;06;23;23;213,072735775587
138916;1;4;2; ; ;1;06;23;23;213,072735775587
138919;1;2;2; ; ;1;06;11;11;2691,47812929985
138919;1;3;2; ; ;1;06;11;11;2691,47812929985
138919;1;4;1;4;5;1;06;11;11;2691,47812929985
138923;1;2;1;1,3;3;1;06;11;11;4478,4531032551
138931;1;5;1;1,3;1;1;06;23;23;96,777102777049
138933;1;2;1;4;3;1;06;54;54;207,571553712344
138933;1;3;2; ; ;1;06;54;54;207,571553712344
138933;2;2;2; ; ;1;06;54;54;207,571553712344
138934;1;1;1;3;8;1;06;54;54;327,997960730456
138934;1;8;2; ; ;1;06;54;54;327,997960730456
138936;1;1;1;4;3;1;06;68;68;456,444753564251
138936;1;2;1;4;4;1;06;68;68;456,444753564251
138937;1;2;1;4;3;1;06;68;68;368,146401054029
138939;1;4;2; ; ;1;06;05;05;1659,87208769138
138943;1;2;1;1,4;3;1;06;73;73;186,943059802237
138946;1;2;1;2;7;1;06;50;50;198,47466751326
138946;1;3;2; ; ;1;06;50;50;198,47466751326
138947;1;2;1;4;3;1;06;73;73;178,358939709277
138950;1;1;1;4;5;1;06;11;11;1483,65035042943
138950;1;2;1;4;3;1;06;11;11;1483,65035042943
138952;1;2;2; ; ;1;06;08;08;327,404608733319
138956;1;1;1;4;5;1;06;08;08;455,847681821034
138956;1;2;2; ; ;1;06;08;08;455,847681821034
138960;1;1;1;1,3;9;1;06;23;23;74,203863079323
138960;1;2;1;3;1;1;06;23;23;74,203863079323
138960;1;3;1;1,3;9;1;06;23;23;74,203863079323
138961;1;3;2; ; ;1;06;05;05;1315,42508490322
138965;1;3;1;4;3;1;06;68;68;882,925381689846
138977;1;1;1;3;5;1;06;08;08;510,428465151422
138977;1;2;1;1,3;9;1;06;08;08;510,428465151422
138978;1;1;2; ; ;1;06;17;17;197,783540881833
138978;1;2;1;4;4;1;06;17;17;197,783540881833
138980;1;2;1;3;3;1;06;73;73;358,281125188311
138980;1;3;2; ; ;1;06;73;73;358,281125188311
138980;1;4;2; ; ;1;06;73;73;358,281125188311
138981;1;1;1;1,4;7;1;06;73;73;471,83065534807
138981;1;3;2; ; ;1;06;73;73;471,83065534807
138982;1;1;1;2;4;1;06;66;66;392,310902685212
138982;1;2;1;2;2;1;06;66;66;392,310902685212
138984;1;1;1;1,3;9;1;06;05;05;1472,22509354185
138985;1;3;2; ; ;1;06;68;68;413,812695076015
138985;1;4;2; ; ;1;06;68;68;413,812695076015
138985;1;5;1;4;9;1;06;68;68;413,812695076015
138985;1;6;1;4;9;1;06;68;68;413,812695076015
138986;1;2;1;4;3;1;06;73;73;241,008948437302
138990;1;2;1;1,3;9;1;06;08;08;615,887416987908
138990;1;4;2; ; ;1;06;08;08;615,887416987908
138991;1;1;1;1,2;9;1;06;13;13;429,205181136296
138991;1;3;2; ; ;1;06;13;13;429,205181136296
138991;1;4;2; ; ;1;06;13;13;429,205181136296
138991;1;5;2; ; ;1;06;13;13;429,205181136296
