directorio;secuencia_p;orden;P7250;P7310;P7320;OFICIO2;RAMA2D_D_r4;RAMA4D_D_r4;P7350;P7360;dsi;mes;area;dpto;fex_c_2011
131274;1;1;6;2;13;55;81;8121;4;1;1;06;52;52;65,6679539801908
131277;1;2;7;2;7;58;52;5222;1;9;1;06;47;47;101,209507296302
131277;1;3;15;2;15;98;49;4921;4;1;1;06;47;47;101,209507296302
131285;1;2;5;2;12;39;41;4112;1;5;1;06;76;76;1006,08457432989
131288;1;1;12;2;12;45;14;1410;1;3;1;06;17;17;271,025145027764
131288;1;3;48;2;48;45;47;4771;1;8;1;06;17;17;271,025145027764
131289;1;2;52;2;260;98;49;4921;1;9;1;06;19;19;119,025794133413
131292;1;1;8;2;12;57;96;9602;4;1;1;06;11;11;3060,09409908816
131295;1;1;12;2;12;55;81;8121;4;1;1;06;19;19;66,925132245438
131295;1;2;13;1; ; ; ; ; ; ;1;06;19;19;66,925132245438
131304;1;1;8;2;8;55;52;5221;4;1;1;06;47;47;120,753521587225
131305;1;4;24;2;24;02;42;4290;2;9;1;06;19;19;64,930750283569
131312;1;3;12;2;12;53;56;5630;4;1;1;06;47;47;577,581803783652
131319;1;1;24;2;24;45;47;4759;1;6;1;06;15;15;97,6559614092361
131320;1;1;3;2;10;45;47;4789;4;1;1;06;19;19;112,630189564496
131330;1;2;40;2;50;33;74;7490;1;2;1;06;17;17;71,904414942226
131334;1;2;8;2;12;21;64;6412;1;4;1;06;11;11;4750,81793874236
131335;1;2;10;2;8;99;45;4520;1;4;1;06;47;47;158,130061081117
131342;1;2;4;2;12;45;56;5619;4;3;1;06;44;44;33,0526791897141
131342;1;7;16;1; ; ; ; ; ; ;1;06;44;44;33,0526791897141
131349;1;2;28;2;900;39;47;4752;1;6;1;06;08;08;651,51264512238
131355;1;2;11;2;11;38;82;8220;1;9;1;06;68;68;1048,68588821052
131364;1;2;12;2;12;59;97;9700;3;1;1;06;68;68;568,565870353713
131365;1;1;12;2;12;51;56;5611;4;2;1;06;11;11;2544,68550445525
131367;1;1;10;2;12;41;47;4723;4;1;1;06;47;47;161,617684813077
131367;1;5;24;1; ; ; ; ; ; ;1;06;47;47;161,617684813077
131369;1;3;8;2;12;81;16;1690;1;3;1;06;52;52;128,167410804919
131369;1;4;4;2;13;33;47;4771;1;3;1;06;52;52;128,167410804919
131372;1;2;16;2;16;54;97;9700;3;1;1;06;70;70;57,3583109087147
131379;1;2;8;2;13;80;15;1512;1;6;1;06;11;11;2196,48884131712
131379;1;3;8;2;13;03;80;8010;1;8;1;06;11;11;2196,48884131712
131380;1;1;14;2;15;98;49;4921;1;5;1;06;50;50;103,829251873198
131380;1;3;5;2;6;03;74;7490;1;9;1;06;50;50;103,829251873198
131383;1;1;12;2;10;95;85;8544;1;9;1;06;63;63;118,338294506014
131384;1;1;4;2;14;45;45;4530;1;2;1;06;18;18;62,84094523145
131384;1;2;5;2;28;59;86;8610;2;9;1;06;18;18;62,84094523145
131389;1;3;6;1; ; ; ; ; ; ;1;06;11;11;1725,96813120961
131396;1;2;4;2;11;38;79;7911;1;5;1;06;68;68;324,994935419783
131400;1;2;25;2;25;95;41;4111;1;2;1;06;17;17;162,633366060727
131405;1;1;15;2;15;95;41;4111;4;1;1;06;73;73;255,722974128525
131405;1;2;15;2;15;54;97;9700;3;1;1;06;73;73;255,722974128525
131407;1;2;2;2;16;21;61;6190;4;1;1;06;41;41;109,343871971205
131408;1;1;12;2;12;53;56;5619;1;3;1;06;41;41;136,009354497529
131408;1;2;12;2;12;53;56;5611;1;3;1;06;41;41;136,009354497529
131408;1;3;12;2;12;33;56;5611;1;3;1;06;41;41;136,009354497529
131409;1;1;10;2;24;57;96;9602;4;1;1;06;70;70;87,9448198387273
131419;1;1;4;2;22;98;49;4921;1;9;1;06;73;73;163,504724337218
131419;1;2;998;2;18;41;47;4799;4;1;1;06;73;73;163,504724337218
131419;1;4;4;2;18;45;47;4761;1;6;1;06;73;73;163,504724337218
131423;1;1;48;2;48;77;56;5619;1;2;1;06;17;17;125,48671542692
131427;1;6;24;2;24;33;45;4512;1;9;1;06;11;11;2950,7501441043
131428;1;1;13;2;13;45;47;4771;1;2;1;06;17;17;282,934115016894
131429;2;1;12;2;12;33;56;5611;1;2;1;06;19;19;124,544146913263
131430;1;1;15;2;17;54;97;9700;3;1;1;06;70;70;247,094254861626
131431;1;1;15;2;15;54;81;8121;3;1;1;06;73;73;523,56883971245
131434;1;1;48;2;48;97;13;1311;1;8;1;06;17;17;157,483095342082
131434;1;3;4;2;4;38;82;8220;1;9;1;06;17;17;157,483095342082
131436;1;4;1;2;12;54;97;9700;3;1;1;06;68;68;307,406676559139
131442;1;3;5;2;10;97;52;5224;4;1;1;06;54;54;324,214202958195
131446;1;1;8;2;20;45;47;4752;1;3;1;06;18;18;52,3619719481575
131448;1;1;50;2;50;33;66;6615;1;2;1;06;17;17;325,651263718157
131452;1;1;16;2;16;53;56;5621;4;1;1;06;70;70;127,194954266908
131456;1;1;8;2;16;54;97;9700;3;1;1;06;17;17;385,140520080685
131456;1;4;6;2;16;53;56;5613;1;4;1;06;17;17;385,140520080685
131459;1;1;13;2;13;55;81;8121;4;1;1;06;17;17;227,480877880565
131462;1;2;10;2;10;55;85;8544;1;9;1;06;47;47;201,588984935845
131466;1;1;10;2;14;54;97;9700;3;2;1;06;18;18;83,9471967553214
131466;1;2;2;2;24;54;97;9700;3;2;1;06;18;18;83,9471967553214
131471;1;1;20;2;20;06;21;2100;1;9;1;06;17;17;229,255671252008
131474;1;3;10;2;13;19;86;8610;1;7;1;06;73;73;105,970328703009
131482;1;2;8;2;12;55;81;8121;4;3;1;06;76;76;406,709346026706
131483;1;1;15;2;15;55;86;8610;1;9;1;06;73;73;409,248430211983
131484;1;1;3;2;4;30;22;2229;1;7;1;06;17;17;334,010989611823
131485;1;1;4;2;13;79;14;1410;1;4;1;06;76;76;2232,15449001226
131498;1;2;5;2;16;39;41;4111;1;9;1;06;47;47;167,707310908345
131499;1;1;15;2;15;77;56;5619;4;2;1;06;73;73;348,690983824991
131500;1;1;52;2;52;17;60;6010;1;5;1;06;17;17;193,471822494349
131502;1;3;12;2;12;59;47;4773;1;2;1;06;52;52;34,4395625459784
131502;1;4;12;2;12;39;86;8622;1;2;1;06;52;52;34,4395625459784
131505;1;2;51;1; ; ; ; ; ; ;1;06;13;13;482,581447100873
131507;1;1;4;2;12;30;55;5511;1;9;1;06;76;76;759,255832459705
131510;1;2;24;2;24;95;41;4111;1;3;1;06;68;68;372,162332817502
131510;1;3;13;2;13;33;96;9602;1;3;1;06;68;68;372,162332817502
131511;1;3;6;2;150;39;84;8424;2;9;1;06;41;41;443,496448437014
131514;1;2;8;1; ; ; ; ; ; ;1;06;70;70;85,2796925625046
131519;1;2;4;2;10;39;73;7310;1;3;1;06;63;63;69,4568554332294
131522;1;2;24;2;192;54;97;9700;3;1;1;06;17;17;141,204631844554
131524;1;2;4;2;4;95;95;9524;4;1;1;06;70;70;159,21229044068
131526;1;2;4;2;13;54;97;9700;3;1;1;06;68;68;557,990990790011
131527;1;1;8;2;9;44;92;9200;1;9;1;06;70;70;84,5666977436663
131532;1;2;52;2;98;41;47;4773;4;1;1;06;52;52;121,452275180786
131532;1;4;13;1; ; ; ; ; ; ;1;06;52;52;121,452275180786
131538;1;1;4;2;12;93;41;4111;1;6;1;06;63;63;74,6318186441424
131544;1;3;8;2;8;39;69;6920;1;5;1;06;47;47;51,284844102363
131544;1;6;20;2;52;09;46;4631;1;8;1;06;47;47;51,284844102363
131545;1;3;4;2;12;97;20;2029;1;5;1;06;63;63;271,682539750611
131545;1;4;4;2;12;33;47;4752;1;6;1;06;63;63;271,682539750611
131547;1;1;10;2;12;18;93;9311;4;1;1;06;63;63;173,949340430747
131548;1;3;2;2;12;15;68;6820;1;9;1;06;23;23;55,4854740516588
131550;1;1;12;2;12;54;81;8121;4;1;1;06;41;41;103,116675653666
131561;1;2;4;2;12;53;56;5619;1;2;1;06;63;63;140,795948678813
131561;1;5;2;2;12;84;33;3312;1;3;1;06;63;63;140,795948678813
131565;1;1;4;2;12;21;52;5221;5;2;1;06;05;05;977,026289375225
131567;1;1;12;2;12;95;41;4111;4;3;1;06;18;18;64,7954831048943
131567;1;2;12;2;12;54;81;8121;4;1;1;06;18;18;64,7954831048943
131568;1;1;24;2;24;55;68;6820;1;8;1;06;13;13;426,403276280611
131568;1;4;54;1; ; ; ; ; ; ;1;06;13;13;426,403276280611
131569;1;1;26;2;26;45;31;3110;1;3;1;06;73;73;167,442405362375
131570;1;2;4;2;16;41;47;4729;4;1;1;06;63;63;196,887145323876
131572;1;3;10;2;11;95;41;4111;4;4;1;06;63;63;136,194288606488
131579;1;1;12;2;12;54;81;8121;4;1;1;06;18;18;45,5719177874246
131580;2;1;13;2;12;99;45;4520;4;1;1;06;50;50;137,546659684831
131580;2;2;13;2;12;54;88;8890;3;1;1;06;50;50;137,546659684831
131580;2;5;8;1; ; ; ; ; ; ;1;06;50;50;137,546659684831
131580;3;1;13;2;12;53;56;5611;1;3;1;06;50;50;137,546659684831
131586;1;1;13;2;13;54;81;8121;4;1;1;06;18;18;86,2937644740746
131586;1;2;8;2;8;95;41;4111;4;2;1;06;18;18;86,2937644740746
131588;1;2;8;2;8;98;49;4921;1;2;1;06;15;15;180,942438742457
131590;1;2;4;2;16;90;22;2229;1;8;1;06;05;05;1030,74826890208
131590;1;3;20;2;20;53;56;5611;1;4;1;06;05;05;1030,74826890208
131591;1;2;20;2;24;13;85;8544;1;9;1;06;05;05;820,323293250749
131591;1;3;24;2;50;03;85;8544;4;9;1;06;05;05;820,323293250749
131597;1;2;3;2;15;95;41;4111;1;3;1;06;52;52;59,3365292062411
131601;1;2;10;2;10;95;41;4111;1;6;1;06;17;17;75,247258857066
131604;1;1;16;2;16;97;42;4210;1;9;1;06;50;50;338,073642397866
131605;1;1;10;2;11;54;97;9700;3;1;1;06;47;47;104,420858518491
131605;1;4;11;2;11;54;97;9700;3;1;1;06;47;47;104,420858518491
131606;1;2;24;1; ; ; ; ; ; ;1;06;15;15;96,9052140042961
131609;1;2;25;2;25;58;80;8010;1;9;1;06;18;18;126,485108762233
131611;1;1;12;2;13;53;56;5611;1;5;1;06;73;73;276,007043580281
131613;1;2;12;2;12;45;47;4729;4;1;1;06;66;66;142,3243045645
131615;1;1;14;2;14;62;01;0141;1;2;1;06;18;18;126,485108762233
131616;1;2;12;2;16;45;47;4799;4;5;1;06;76;76;658,816253082713
131616;2;1;12;2;12;77;56;5619;1;3;1;06;76;76;658,816253082713
131616;2;2;12;2;12;53;56;5611;1;6;1;06;76;76;658,816253082713
131617;1;1;11;2;11;58;82;8230;4;1;1;06;47;47;57,0188862329302
131617;1;2;8;2;10;54;81;8121;4;1;1;06;47;47;57,0188862329302
131623;1;2;24;2;24;03;85;8544;1;9;1;06;66;66;142,3243045645
131627;1;1;10;2;13;02;41;4111;1;7;1;06;73;73;655,718035109291
131628;1;1;26;1; ; ; ; ; ; ;1;06;73;73;623,52695775226
131630;1;1;16;2;17;98;49;4921;4;1;1;06;20;20;452,310541597605
131630;1;2;27;2;29;54;81;8121;4;1;1;06;20;20;452,310541597605
131633;1;2;6;2;14;53;56;5611;1;3;1;06;73;73;97,3532379534907
131638;1;2;12;2;12;21;49;4921;1;5;1;06;73;73;109,562851765165
131643;1;5;998;1; ; ; ; ; ; ;1;06;47;47;185,877725912894
131644;1;2;20;2;60;57;96;9602;4;1;1;06;73;73;388,062755712436
131650;1;1;16;2;16;39;55;5511;1;3;1;06;70;70;176,562870979256
131650;1;4;24;1; ; ; ; ; ; ;1;06;70;70;176,562870979256
131655;1;2;14;2;14;53;56;5611;1;3;1;06;68;68;568,565870353713
131656;1;1;26;2;13;54;81;8121;4;1;1;06;50;50;124,248269824014
131664;1;2;13;2;13;98;49;4921;4;1;1;06;68;68;613,505560198239
131665;1;1;4;2;12;33;85;8523;1;9;1;06;63;63;173,497320279311
131668;1;1;6;2;12;98;49;4921;1;9;1;06;19;19;169,452365931804
131668;1;2;8;2;12;51;56;5611;4;2;1;06;19;19;169,452365931804
131671;1;3;7;2;7;34;61;6120;1;9;1;06;68;68;626,02884326952
131673;1;2;4;2;52;54;97;9700;3;1;1;06;23;23;362,983912539461
131676;1;3;15;1; ; ; ; ; ; ;1;06;20;20;185,253551642414
131677;1;2;2;2;12;97;59;5914;1;9;1;06;68;68;299,279116159594
131679;1;1;20;2;22;54;97;9700;3;1;1;06;50;50;95,5856801237902
131681;1;3;6;2;16;18;93;9319;1;3;1;06;23;23;113,479108965524
131689;1;1;4;2;4;55;81;8121;4;1;1;06;23;23;260,028924852078
131689;1;2;12;2;12;39;55;5511;1;5;1;06;23;23;260,028924852078
131691;1;1;12;2;12;53;56;5611;1;2;1;06;15;15;150,906312377714
131691;1;6;12;2;12;53;56;5611;1;2;1;06;15;15;150,906312377714
131694;1;3;72;2;72;13;85;8553;1;4;1;06;68;68;391,887313902923
131695;1;3;998;1; ; ; ; ; ; ;1;06;68;68;573,810080814017
131698;1;1;17;1; ; ; ; ; ; ;1;06;20;20;357,926579376704
131698;1;2;15;1; ; ; ; ; ; ;1;06;20;20;357,926579376704
131699;1;2;98;2;22;53;56;5611;1;7;1;06;68;68;437,840478019321
131699;1;5;4;2;6;85;43;4321;1;8;1;06;68;68;437,840478019321
131702;1;2;6;2;12;06;86;8622;1;4;1;06;52;52;62,9635227468974
131711;1;1;20;2;20;55;86;8621;1;9;1;06;15;15;132,249316195152
131715;1;1;14;2;14;53;56;5619;1;4;1;06;66;66;211,293124385926
131716;1;1;12;2;12;45;56;5619;6;2;1;06;44;44;41,5068701637947
131721;1;5;20;1; ; ; ; ; ; ;1;06;44;44;51,9208333748409
131722;1;1;8;2;10;13;80;8010;4;7;1;06;63;63;325,327936381379
131722;1;2;24;2;48;45;61;6110;1;7;1;06;63;63;325,327936381379
131725;1;1;13;2;16;54;81;8121;4;1;1;06;20;20;279,704881476012
131735;1;2;12;2;12;93;43;4330;4;2;1;06;44;44;110,495003757224
131739;1;1;4;2;6;32;86;8610;1;9;1;06;52;52;84,8187291825672
131741;1;2;12;2;12;13;85;8544;1;8;1;06;13;13;398,830047788802
131748;1;2;5;2;7;79;14;1410;1;7;1;06;66;66;219,746055813849
131753;1;1;28;2;40;02;42;4210;1;9;1;06;52;52;89,0937370603821
131753;1;2;4;2;14;07;86;8692;4;1;1;06;52;52;89,0937370603821
131754;1;3;12;2;12;95;41;4111;1;2;1;06;05;05;1180,60160647885
131756;1;2;4;2;10;79;14;1410;4;1;1;06;54;54;288,425632654458
131756;1;3;10;1; ; ; ; ; ; ;1;06;54;54;288,425632654458
131756;1;4;2;2;2;79;14;1410;4;1;1;06;54;54;288,425632654458
131758;1;4;32;2;32;54;97;9700;3;1;1;06;13;13;474,270777333531
131762;1;1;24;2;24;39;49;4923;1;7;1;06;20;20;61,6335414596502
131762;1;3;16;2;16;16;90;9008;1;6;1;06;20;20;61,6335414596502
131765;1;2;30;2;30;13;85;8530;1;5;1;06;15;15;90,4897937592994
131768;1;3;4;2;4;98;49;4921;4;1;1;06;44;44;120,284490640908
131768;1;5;8;2;12;59;85;8513;4;9;1;06;44;44;120,284490640908
131768;1;8;24;2;24;54;97;9700;3;1;1;06;44;44;120,284490640908
131772;1;2;4;2;2;53;56;5611;1;3;1;06;05;05;547,324264801604
131780;1;1;12;2;13;97;10;1020;1;3;1;06;05;05;1081,69388898854
131785;1;2;12;2;8;93;41;4111;1;2;1;06;05;05;1205,9322399245
131789;1;4;24;1; ; ; ; ; ; ;1;06;13;13;508,780966960902
131797;1;1;13;2;13;54;97;9700;3;1;1;06;17;17;139,523568676026
131799;1;1;15;2;15;54;97;9700;3;1;1;06;73;73;348,690983824991
131799;1;2;15;2;15;95;41;4111;4;1;1;06;73;73;348,690983824991
131800;1;1;24;2;24;37;53;5320;4;2;1;06;05;05;1000,64486218217
131811;1;1;15;2;15;95;41;4111;4;2;1;06;73;73;412,527275582313
131811;1;2;15;2;15;54;97;9700;3;1;1;06;73;73;412,527275582313
131822;1;3;40;2;52;39;84;8412;4;9;1;06;23;23;203,373869703528
131822;1;5;16;2;16;08;95;9511;4;1;1;06;23;23;203,373869703528
131822;1;7;16;2;16;13;85;8530;1;8;1;06;23;23;203,373869703528
131825;1;1;15;2;15;95;41;4111;1;4;1;06;73;73;266,654678621009
131825;1;2;15;2;15;55;86;8610;1;9;1;06;73;73;266,654678621009
131825;1;3;20;1; ; ; ; ; ; ;1;06;73;73;266,654678621009
131827;1;1;1;2;10;95;41;4111;1;2;1;06;73;73;269,572024777103
131827;1;2;4;2;12;55;97;9700;3;1;1;06;73;73;269,572024777103
131840;1;1;15;2;15;45;56;5619;4;2;1;06;73;73;635,007728306065
131840;1;2;15;2;15;45;56;5619;4;2;1;06;73;73;635,007728306065
131841;1;1;12;2;12;45;47;4781;4;1;1;06;41;41;92,6281979021941
131846;1;1;52;2;52;33;47;4755;1;3;1;06;47;47;693,562348812998
131848;1;2;4;2;4;21;85;8544;1;8;1;06;11;11;3460,49265028942
131850;1;1;12;2;14;79;14;1410;1;6;1;06;66;66;656,373274535448
131850;1;2;10;2;15;44;79;7911;1;5;1;06;66;66;656,373274535448
131851;1;2;2;2;10;79;14;1410;4;1;1;06;54;54;326,568443320739
131854;1;2;12;2;12;32;85;8551;1;5;1;06;70;70;85,1588804757369
131855;1;1;12;2;12;36;85;8521;1;7;1;06;11;11;4006,94741364712
131869;2;4;12;2;12;53;56;5619;1;9;1;06;47;47;175,894719399061
131871;1;2;10;2;12;45;47;4799;1;6;1;06;17;17;253,91546339592
131871;1;3;12;2;12;33;47;4771;1;2;1;06;17;17;253,91546339592
131877;1;2;5;2;8;07;86;8621;1;9;1;06;52;52;274,600275093466
131880;1;3;12;2;12;45;47;4759;1;5;1;06;23;23;155,184966216217
131885;1;1;16;2;16;39;86;8610;1;9;1;06;41;41;77,906290722047
131889;1;2;48;2;48;55;81;8121;4;1;1;06;41;41;64,9810015784456
131893;1;1;10;2;10;54;97;9700;3;1;1;06;05;05;1492,08690987884
131894;1;2;12;2;12;54;81;8121;4;1;1;06;41;41;93,9356257270075
131894;1;5;12;2;12;81;55;5511;1;3;1;06;41;41;93,9356257270075
131900;1;3;22;1; ; ; ; ; ; ;1;06;47;47;127,893037512663
131904;1;1;20;2;20;95;41;4111;4;1;1;06;41;41;79,6870623929609
131904;1;2;12;2;12;87;46;4620;1;6;1;06;41;41;79,6870623929609
131908;1;2;4;2;13;97;52;5224;4;2;1;06;19;19;76,4760646820309
131908;1;3;4;2;13;45;47;4754;1;3;1;06;19;19;76,4760646820309
131910;1;1;8;2;8;98;49;4921;1;6;1;06;19;19;172,411226282636
131911;1;2;12;2;12;41;47;4761;1;4;1;06;15;15;169,864334416926
131913;1;3;16;2;16;03;06;0610;1;9;1;06;41;41;48,2545817871908
131915;1;6;26;1; ; ; ; ; ; ;1;06;50;50;124,450907837091
131917;1;2;6;2;16;84;93;9321;1;9;1;06;63;63;62,7825842139503
131919;1;2;8;2;12;57;96;9602;4;1;1;06;63;63;56,9776973547475
131921;1;2;24;2;24;13;85;8530;1;8;1;06;23;23;53,9480954235268
131921;1;4;8;2;16;84;45;4520;1;2;1;06;23;23;53,9480954235268
131922;1;2;4;2;13;98;49;4921;4;1;1;06;19;19;86,8482717426812
131922;1;3;4;2;13;13;85;8511;1;3;1;06;19;19;86,8482717426812
131930;1;2;156;1; ; ; ; ; ; ;1;06;15;15;118,59586450011
131933;1;1;12;2;12;55;81;8121;4;1;1;06;76;76;1681,49682127106
131934;1;2;4;2;13;95;41;4112;1;2;1;06;19;19;38,7782180595578
131934;1;3;4;2;14;80;15;1522;4;1;1;06;19;19;38,7782180595578
131934;1;4;4;1; ; ; ; ; ; ;1;06;19;19;38,7782180595578
131937;1;5;10;2;10;58;94;9491;4;3;1;06;63;63;44,577555221541
131938;1;1;6;2;12;98;49;4921;4;1;1;06;52;52;156,444371011784
131946;1;2;20;2;19;45;47;4773;1;3;1;06;50;50;97,1015890221289
131950;1;1;5;2;15;59;73;7310;4;1;1;06;63;63;113,549418812721
131950;1;2;5;2;15;59;73;7310;4;1;1;06;63;63;113,549418812721
131950;1;4;6;2;16;18;93;9319;4;3;1;06;63;63;113,549418812721
131951;1;1;998;2;500;39;11;1104;1;8;1;06;41;41;91,3426701386234
131951;1;2;16;2;20;53;56;5611;1;3;1;06;41;41;91,3426701386234
131951;1;3;8;2;8;39;70;7020;4;1;1;06;41;41;91,3426701386234
131954;1;1;20;2;20;58;46;4620;1;6;1;06;41;41;115,569378257492
131957;1;2;8;2;12;39;69;6910;1;5;1;06;15;15;111,865343862201
131963;1;1;4;2;6;45;47;4752;1;9;1;06;15;15;204,945787203325
131966;1;1;12;2;12;45;47;4754;1;9;1;06;76;76;4533,20619400735
131967;1;2;12;2;8;21;73;7310;1;3;1;06;11;11;4131,41785890494
131973;1;1;3;2;13;41;47;4771;4;1;1;06;63;63;120,404286293622
131973;1;2;2;2;13;93;47;4752;4;3;1;06;63;63;120,404286293622
131977;1;1;20;2;13;54;97;9700;3;1;1;06;76;76;939,012269374567
131978;1;2;998;2;20;11;84;8413;2;9;1;06;41;41;162,605524552622
131979;1;3;24;2;24;45;45;4530;4;1;1;06;11;11;4167,17912267026
131980;1;2;12;2;12;81;16;1630;4;1;1;06;41;41;324,216508665558
131980;1;3;13;2;13;13;85;8530;1;6;1;06;41;41;324,216508665558
131981;1;3;4;2;13;58;52;5221;1;3;1;06;41;41;212,16981867078
131983;1;1;2;2;12;84;45;4520;4;1;1;06;63;63;78,6298241584362
131995;1;1;16;2;16;37;47;4752;1;7;1;06;23;23;299,764299288948
132000;1;1;8;2;14;45;47;4721;1;2;1;06;18;18;107,247308564622
132010;1;2;12;2;12;55;81;8121;4;1;1;06;17;17;374,98514880961
132015;1;4;10;2;12;39;84;8412;4;9;1;06;52;52;203,972329622642
132016;1;1;12;2;12;79;14;1410;1;2;1;06;11;11;3858,91762975238
132023;1;3;999;1; ; ; ; ; ; ;1;06;41;41;146,289695088878
132027;1;2;4;2;14;54;97;9700;3;2;1;06;18;18;83,5213129992975
132032;1;1;24;2;10;97;46;4649;1;5;1;06;76;76;1721,92178467894
132037;1;1;12;2;8;98;49;4921;4;1;1;06;15;15;71,1499928438526
132038;1;2;12;2;24;45;47;4711;1;2;1;06;52;52;41,2168497190268
132038;1;3;24;2;24;44;65;6511;4;1;1;06;52;52;41,2168497190268
132041;1;5;6;2;4;06;75;7500;4;2;1;06;15;15;93,1033467011747
132045;1;1;4;2;13;45;47;4781;4;1;1;06;76;76;1773,22406225644
132045;1;3;17;2;17;93;25;2511;1;2;1;06;76;76;1773,22406225644
132049;1;1;12;2;13;98;49;4923;1;9;1;06;50;50;88,2047941721664
132049;1;2;12;2;13;13;85;8512;1;4;1;06;50;50;88,2047941721664
132051;1;2;8;2;24;03;62;6201;4;4;1;06;63;63;186,994790688524
132063;1;2;104;2;24;41;47;4771;5;6;1;06;63;63;168,510495910805
132063;1;3;12;2;12;98;86;8699;4;4;1;06;63;63;168,510495910805
132075;2;1;13;2;13;44;61;6120;1;9;1;06;68;68;380,744015188633
132082;1;2;24;2;24;21;92;9200;4;9;1;06;19;19;150,001118520384
132084;1;3;7;2;13;95;41;4111;1;7;1;06;63;63;86,7480265875657
132085;1;3;4;2;24;45;47;4752;1;2;1;06;18;18;30,4997270803162
132102;1;2;13;2;13;55;56;5611;1;4;1;06;17;17;108,654370110821
132104;1;1;13;2;13;45;47;4799;4;1;1;06;41;41;52,7316497827255
132104;1;2;13;2;13;45;47;4799;4;1;1;06;41;41;52,7316497827255
132104;1;3;13;2;13;03;93;9319;1;9;1;06;41;41;52,7316497827255
132108;1;3;17;2;17;79;14;1410;1;8;1;06;05;05;696,64142570676
132108;1;4;15;2;15;79;14;1410;1;8;1;06;05;05;696,64142570676
132110;1;8;7;2;18;95;41;4111;4;1;1;06;54;54;625,299007425303
132110;1;9;7;2;14;95;41;4111;4;1;1;06;54;54;625,299007425303
132114;1;3;48;2;12;19;85;8530;1;5;1;06;73;73;165,251569682701
132121;3;1;8;2;14;53;56;5611;1;2;1;06;18;18;95,78585977328
132123;1;1;5;2;6;21;28;2819;1;8;1;06;17;17;175,461631302934
132126;1;1;12;2;12;62;81;8130;4;1;1;06;11;11;2313,00764054199
132126;1;2;6;2;6;97;47;4721;4;2;1;06;11;11;2313,00764054199
132128;1;2;2;2;250;51;56;5611;1;5;1;06;76;76;747,753869028824
132135;1;2;3;2;14;95;41;4112;1;2;1;06;41;41;161,188585307119
132137;1;2;12;2;12;45;95;9512;4;2;1;06;11;11;3162,09139520613
132138;1;2;12;2;12;53;56;5611;1;3;1;06;17;17;139,523568676026
132138;1;5;10;2;12;79;14;1410;1;3;1;06;17;17;139,523568676026
132143;1;2;12;2;12;55;81;8121;4;1;1;06;11;11;2511,21831711913
132149;1;2;13;2;13;44;47;4754;4;1;1;06;41;41;84,727673577803
132156;1;1;12;2;12;49;77;7729;4;1;1;06;41;41;171,462814012334
132157;1;1;8;2;14;41;47;4723;4;1;1;06;08;08;252,680847033927
132157;1;2;18;2;20;59;85;8511;1;9;1;06;08;08;252,680847033927
132159;1;1;10;2;12;84;33;3312;4;1;1;06;76;76;817,644846282783
132161;1;1;3;2;24;95;41;4111;4;1;1;06;54;54;411,901965588229
132162;1;1;13;2;13;55;47;4773;1;2;1;06;19;19;107,109618095853
132170;1;2;12;2;16;41;47;4775;4;2;1;06;76;76;1368,30357844595
132173;1;1;14;2;14;55;81;8121;4;1;1;06;19;19;89,3279558870352
132173;1;2;13;2;13;62;01;0113;1;2;1;06;19;19;89,3279558870352
132175;1;2;13;2;14;33;56;5630;1;3;1;06;17;17;146,866914395817
132177;1;1;9;2;12;41;47;4721;4;1;1;06;47;47;176,463495178823
132183;1;1;12;2;12;57;96;9602;4;3;1;06;11;11;2214,09334210344
132183;1;2;12;2;12;45;47;4771;1;5;1;06;11;11;2214,09334210344
132185;1;2;8;2;8;54;97;9700;3;1;1;06;68;68;433,744166959773
132189;1;2;5;2;12;95;42;4290;1;5;1;06;54;54;372,044737005513
132193;1;1;16;2;16;95;42;4210;1;8;1;06;05;05;812,296771055288
132193;1;2;20;2;20;79;14;1410;1;9;1;06;05;05;812,296771055288
132195;1;1;12;2;104;05;74;7490;4;7;1;06;50;50;233,864695670707
132195;1;2;12;2;16;54;97;9700;3;1;1;06;50;50;233,864695670707
132196;1;1;4;2;10;37;46;4645;1;4;1;06;63;63;85,5676691864459
132196;1;2;4;2;12;45;47;4771;1;2;1;06;63;63;85,5676691864459
132198;1;5;16;2;16;33;64;6499;1;9;1;06;08;08;208,654062011223
132199;1;1;12;2;14;54;81;8121;4;1;1;06;50;50;172,926720310698
132199;1;2;12;2;14;95;41;4111;4;1;1;06;50;50;172,926720310698
132202;1;3;17;2;18;19;41;4111;1;7;1;06;17;17;126,074311900912
132204;1;1;24;2;24;84;28;2829;1;4;1;06;17;17;141,204631844554
132205;1;2;6;2;20;54;97;9700;3;1;1;06;47;47;163,815491047829
132205;1;3;2;1; ; ; ; ; ; ;1;06;47;47;163,815491047829
132210;1;1;12;2;12;41;56;5619;4;2;1;06;19;19;153,244894651799
132215;1;2;16;2;16;84;45;4520;1;4;1;06;50;50;204,896965153959
132216;1;1;4;2;14;54;97;9700;3;2;1;06;18;18;33,6967001330378
132223;1;1;12;2;12;98;49;4921;4;2;1;06;19;19;273,134120485848
132228;1;2;5;2;23;45;47;4782;4;1;1;06;08;08;363,45126047892
132228;1;5;12;2;12;97;52;5210;1;8;1;06;08;08;363,45126047892
132232;1;1;15;2;15;55;81;8121;4;1;1;06;47;47;50,3065424730915
