DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;MES;DPTO;fex_c_2011;AREA
4231918;1;2;1;70;1;15;40;4; ;2;40;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;98;98;60;1;2;6031;01;19;111,698626654923;19
4231920;1;2;1;70;1;52;48;1; ;2;3;4; ;1;2;3; ; ; ; ; ; ; ; ; ; ;1;1;98;15;41;52;1;2;5239;01;19;69,4865896369566;19
4231920;1;4;1;70;1;75;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;11; ; ;1;2; ;01;19;69,4865896369566;19
4231921;1;1;1;70;1;20;48;4; ;2;20;4; ;8;2;2; ; ; ;1; ; ; ; ; ; ; ;2; ;05;05;45;1;2;4530;01;19;162,008748327659;19
4231921;1;3;1;70;1;24;48;1; ;2;52;4; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;02;13;80;1;2;8050;01;19;162,008748327659;19
4231947;1;7;1;70;1;12;48;1; ;2;12;4; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;58;79;18;1;1;1810;01;19;118,208711254756;19
4231948;1;3;1;70;1;156;48;2; ;2;156;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;12;12;75;1;2;7512;01;19;113,757779492955;19
4231951;1;1;1;70;1;36;28;3; ;2;60;3; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;2;9500;01;19;99,084143399688;19
4231954;1;2;1;70;1;4;40;1; ;2;2;2; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;59;59;51;1;1;5135;01;19;113,757779492955;19
4231954;1;3;1;70;1;10;44;1; ;2;20;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;44;43;50;1;1;5011;01;19;113,757779492955;19
4231954;1;4;1;70;1;36;40;1; ;2;40;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;03;03;60;1;2;6022;01;19;113,757779492955;19
4231956;2;1;2;70;1;3;45;4; ;2;4;4; ;2;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;03;03;50;1;1;5040;01;19;111,414390049292;19
4231957;1;2;1;70;1;90;40;1; ;2;90;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;13;13;80;1;2;8044;01;19;118,754669773193;19
4231957;1;3;1;70;1;12;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;13; ; ;1;1; ;01;19;118,754669773193;19
4231957;1;4;1;70;1;8;48;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;44;44;52;1;1;5237;01;19;118,754669773193;19
4231961;1;1;1;70;1;98;48;1; ;2;98;4; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;84;84;50;1;2;5020;01;19;77,4545401871825;19
4231964;1;2;1;70;1;52;48;1; ;2;52;4; ;6;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;21;41;52;1;2;5211;01;19;143,742973638259;19
4231964;1;5;1;70;1;2;56;4; ;2;2;4; ;1;2;1; ; ; ;1; ; ; ; ; ; ; ;1;98;98;98;60;1;1;6031;01;19;143,742973638259;19
4231969;1;4;1;70;1;10;48;4; ;2;15;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;95;95;45;1;1;4521;01;19;102,926898113981;19
4231971;1;1;1;70;1;2;48;4; ;2;4;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;900000;41;97;52;1;1;5211;01;19;142,055780832513;19
4231971;1;2;1;70;1;2;40;4; ;2;4;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;57;57;93;1;1;9302;01;19;142,055780832513;19
4231971;1;6;1;70;1;2;40;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;95; ; ;1;1; ;01;19;142,055780832513;19
4231976;1;1;1;70;1;3;45;4; ;2;3;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;1;4521;01;19;130,911829294297;19
4231977;1;1;1;70;1;40;40;1; ;2;42;4; ;9;2;1; ; ; ; ;1;1; ; ; ; ; ;2; ;07;07;75;1;2;7513;01;19;111,414390049292;19
4231977;1;2;1;70;1;2;48;1; ;2;4;4; ;4;2;4; ; ; ; ;1; ; ; ; ; ; ;2; ;15;15;80;1;1;8050;01;19;111,414390049292;19
4231978;1;3;1;70;1;104;48;1; ;2;104;4; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;05;05;80;1;2;8050;01;19;108,223956396708;19
4231986;1;1;1;70;1;4;45;4; ;2;4;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;1;4521;01;19;138,079021889697;19
4231987;1;3;1;70;1;2;48;2; ;2;4;2; ;6;2;1; ; ; ; ;1; ; ; ; ; ; ;1;3500000;12;12;75;1;1;7512;01;19;97,1253743027083;19
4231989;1;1;1;70;1;2;48;1; ;2;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;600000;95;95;45;1;1;4530;01;19;143,502003250835;19
4231993;1;1;1;70;1;52;48;1; ;2;52;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;150000;37;37;64;1;2;6412;01;19;144,44943120081;19
4232026;1;2;1;70;1;12;48;1; ;2;12;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;02;39;85;1;1;8532;01;20;163,746889242945;20
4232027;1;3;1;70;1;2;48;1; ;2;8;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;32;13;80;1;1;8041;01;20;76,1682722950728;20
4232031;1;2;1;70;1;4;48;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;55;80;1;1;8012;01;20;214,651042940465;20
4232040;1;2;1;70;1;4;48;1; ;2;52;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;53;57;93;1;1;9302;01;20;170,38254444199;20
4232041;1;3;1;70;1;5;48;4; ;2;6;4; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;1;4521;01;20;177,263858001004;20
4232041;1;9;1;70;1;4;48;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;21; ; ;1;1; ;01;20;177,263858001004;20
4232043;1;7;1;70;1;6;40;4; ;2;8;4; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;1;5529;01;20;223,954513800037;20
4232052;1;2;1;70;1;15;48;1; ;2;16;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;11;40;52;1;2;5225;01;20;188,163682809475;20
4232054;1;2;1;70;1;24;46;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;02; ; ;1;2; ;01;20;151,151432888021;20
4232059;1;2;1;70;1;16;48;1; ;2;16;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;85;85;45;1;2;4542;01;20;150,470978717143;20
4232063;1;3;1;70;1;12;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;1; ;01;20;146,528945189485;20
4232066;1;5;1;70;1;6;40;3; ;2;6;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;41;55;1;1;5529;01;20;212,389819669901;20
4232068;1;6;1;70;1;4;48;4; ;2;4;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;1;5529;01;20;185,526434130882;20
4232074;1;1;1;70;1;2;48;4; ;2;3;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;83;83;28;1;1;2811;01;20;206,621707299809;20
4232075;1;2;1;70;1;3;40;1; ;2;3;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;600000;58;45;52;1;1;5233;01;20;163,572091763882;20
4232076;1;2;1;70;1;16;50;4; ;2;16;4; ;2;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;41;41;55;1;2;5529;01;20;211,898604422382;20
4232086;1;2;1;70;1;24;40;3; ;2;26;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;41;52;1;2;5239;01;20;182,030116254216;20
4232087;1;3;1;70;1;46;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;08; ; ;1;2; ;01;20;154,925152798052;20
4232090;1;3;1;70;1;16;48;1; ;2;16;1; ;9;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;33;33;52;1;2;5211;01;20;189,460130230617;20
4232100;1;1;1;70;1;24;46;1; ;2;40;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;02;02;10;1;2;1010;01;20;192,130809252211;20
4232111;1;2;1;70;1;5;40;1; ;2;3;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;1;700000;45;45;52;1;1;5233;01;20;198,941261930319;20
4232113;1;1;1;70;1;8;40;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;1;4521;01;20;198,557198691511;20
4232146;1;1;1;70;1;4;48;4; ;2;6;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;98;39;39;75;1;1;7512;01;20;173,849000023684;20
4232157;1;2;1;70;1;3;40;1; ;2;6;1; ;8;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;13;13;80;1;1;8043;01;23;136,112365353755;23
4232166;1;5;1;70;1;2;40;2; ;2;96;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;12;12;74;1;1;7411;01;23;150,990012892412;23
4232167;1;2;1;70;1;7;48;1; ;2;10;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;93;36;1;1;3611;01;23;209,040300165381;23
4232172;1;2;1;70;1;4;40;1; ;2;7;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;55;1;1;5511;01;23;193,935092896246;23
4232172;1;5;1;70;1;20;40;1; ;2;24;1; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;03;03;45;1;2;4543;01;23;193,935092896246;23
4232174;1;1;1;70;1;6;24;3; ;2;8;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;1;9500;01;23;151,902273127879;23
4232181;1;4;1;70;1;12;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;21; ; ;1;1; ;01;23;112,662176299863;23
4232184;1;2;1;70;1;14;30;3; ;2;44;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;2;9500;01;23;140,800736734157;23
4232187;1;1;1;70;1;8;48;1; ;2;10;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;55;80;1;1;8043;01;23;187,167896781222;23
4232187;1;3;1;70;1;6;48;1; ;2;16;1; ;7;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;59;59;85;1;1;8511;01;23;187,167896781222;23
4232195;1;1;1;70;1;20;48;1; ;2;36;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;15;1;2;1594;01;23;152,624212063951;23
4232201;1;3;1;70;1;4;40;4; ;2;9;5; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;21;61;01;1;1;0121;01;23;189,778261811835;23
4232202;1;3;1;70;1;4;48;2; ;2;7;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;13;13;80;1;1;8043;01;23;136,752934137702;23
4232224;1;1;1;70;1;2;40;1; ;2;4;4; ;9;2;1; ; ;1; ;1; ; ; ; ; ; ;1;1000000;03;03;45;1;1;4530;01;23;167,742752929347;23
4232229;1;3;1;70;1;10;40;1; ;2;15;1; ;8;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;21;21;75;1;1;7530;01;23;101,487310484359;23
4232231;1;2;1;70;1;3;40;1; ;2;3;1; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;1;1200000;13;13;85;1;1;8532;01;23;88,6782454973146;23
4232239;1;2;1;70;1;4;40;1; ;2;5;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;93;93;45;1;1;4521;01;23;170,156851925917;23
4232241;1;1;1;70;1;20;25;1; ;2;20;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;2;5211;01;23;141,449346248447;23
4232267;1;1;1;70;1;36;40;2; ;2;36;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;59;45;52;1;2;5233;01;27;27,4675620881917;27
4232271;1;1;1;70;1;32;48;1; ;2;32;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;54;95;1;2;9500;01;27;83,3801550099955;27
4232271;1;2;1;70;1;4;32;1; ;2;4;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;98;57;57;93;1;1;9302;01;27;83,3801550099955;27
4232276;1;3;1;70;1;2;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;01;27;27,4675620881917;27
4232277;1;3;1;70;1;5;60;4; ;2;5;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;98;60;1;1;6031;01;27;109,870248352767;27
4232279;1;1;1;70;1;4;48;5; ;2;4;5; ;2;2;1; ; ; ; ; ; ; ;1; ; ; ;1;1500000;95;95;45;1;1;4522;01;27;27,4675620881917;27
4232281;1;6;1;70;1;2;40;1; ;2;2;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;689454;45;45;52;1;1;5233;01;27;27,4675620881917;27
4232283;1;1;1;70;1;52;30;2; ;2;52;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;13;13;80;1;2;8044;01;27;49,1145623114109;27
4232284;1;1;1;70;1;13;48;2; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;13; ; ;1;1; ;01;27;27,4675620881917;27
4232287;1;2;1;70;1;3;50;1; ;2;3;1; ;5;2;1; ; ;1; ; ; ; ; ; ; ; ;1;689454;45;45;92;1;1;9242;01;27;27,4675620881917;27
4232290;1;2;1;70;1;2;40;1; ;2;4;1; ;9;2;5; ; ;1; ; ; ; ; ; ; ; ;1;680000;19;19;91;1;1;9191;01;27;77,2504746059258;27
4232293;1;1;1;70;1;4;40;1; ;2;96;4; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;61;01;1;1;0113;01;27;57,0407171397123;27
4232294;1;1;1;70;1;22;48;3; ;2;22;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;2;9500;01;27;80,1168117569691;27
4232299;1;2;1;70;1;3;40;4; ;2;3;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;98;95;95;45;1;1;4522;01;27;27,4675620881917;27
4232301;1;1;1;70;1;2;40;2; ;2;2;2; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;1;850000;39;39;75;1;1;7522;01;27;27,4675620881917;27
4232301;1;2;1;70;1;2;40;1; ;2;2;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;689454;13;45;52;1;1;5233;01;27;27,4675620881917;27
4232301;1;5;1;70;1;8;40;1; ;2;8;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;93;39;55;1;1;5511;01;27;27,4675620881917;27
4232302;1;2;1;70;1;38;48;2; ;2;38;4; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;19;19;75;1;2;7513;01;27;27,4675620881917;27
4232304;1;2;1;70;1;2;48;1; ;2;2;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;120000;95;95;45;1;1;4522;01;27;27,4675620881917;27
4232306;1;2;1;70;1;1;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;11; ; ;1;1; ;01;27;37,1413566272322;27
4232312;1;3;1;70;1;1;40;2; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;07; ; ;1;1; ;01;27;27,4675620881917;27
4232316;1;1;1;70;1;52;40;2; ;2;52;2; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;13;18;75;1;2;7512;01;27;81,0580261339138;27
4232318;1;2;1;70;1;4;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;33; ; ;1;1; ;01;27;27,4675620881917;27
4232320;1;1;1;70;1;2;40;1; ;2;2;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;1;98;45;97;52;1;1;5241;01;27;93,2220338432691;27
4232321;1;1;1;70;1;4;48;1; ;2;4;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;59;59;85;1;1;8512;01;27;27,4675620881917;27
4232321;1;2;1;70;1;12;48;4; ;2;12;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;12;03;75;1;1;7512;01;27;27,4675620881917;27
4232325;1;2;1;70;1;2;40;1; ;2;6;1; ;9;2;5; ; ;1; ; ; ; ; ; ; ; ;1;2200000;02;02;45;1;1;4522;01;27;53,9939097994388;27
4232332;1;2;1;70;1;52;48;2; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;11;33;65;1;2;6512;01;27;27,4675620881917;27
4232341;1;1;1;70;1;2;48;2; ;2;2;4; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;1;1100000;13;19;75;1;1;7512;01;27;27,4675620881917;27
4232343;1;1;1;70;1;12;40;1; ;2;20;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;45;65;1;1;6519;01;27;78,866133493111;27
4232345;1;1;1;70;1;28;48;1; ;2;28;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;39;55;1;2;5511;01;27;27,4675620881917;27
4232352;1;1;1;70;1;16;40;1; ;2;48;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;2;5233;01;27;27,4675620881917;27
4232352;1;3;1;70;1;8;40;1; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;45;45;52;1;1;5225;01;27;27,4675620881917;27
4232355;1;1;1;70;1;3;40;1; ;2;3;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;98;37;37;85;1;1;8512;01;27;27,4675620881917;27
4232360;1;2;1;70;1;3;48;4; ;2;3;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;98;19;19;85;1;1;8532;01;27;109,870248352767;27
4232406;1;3;1;70;1;48;40;1; ;2;96;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;33;39;52;1;2;5211;01;41;174,070481815334;41
4232413;1;1;1;70;1;2;48;1; ;2;2;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;700000;58;58;50;1;1;5020;01;41;119,916287353758;41
4232413;1;3;1;70;1;4;48;1; ;2;24;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;99;95;45;1;1;4530;01;41;119,916287353758;41
4232415;1;3;1;70;1;2;50;1; ;2;4;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;250000;95;45;52;1;1;5211;01;41;142,834222482212;41
4232416;1;3;1;70;1;2;54;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;450000;98;95;45;1;1;4521;01;41;118,078492231684;41
4232416;1;8;1;70;1;8;48;1; ;2;12;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;83;83;28;1;1;2811;01;41;118,078492231684;41
4232422;1;4;1;70;1;1;48;1; ;2;16;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;99;50;1;1;5020;01;41;72,8125769273788;41
4232422;1;8;1;70;1;10;48;1; ;2;10;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;39;55;1;1;5511;01;41;72,8125769273788;41
4232427;1;3;1;70;1;36;50;1; ;2;3;4; ;1;2;3; ; ; ; ; ; ; ; ; ; ;1;1;800000;85;85;45;1;2;4542;01;41;153,514707330396;41
4232427;1;5;1;70;1;8;50;1; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;60000;95;95;45;1;1;4521;01;41;153,514707330396;41
4232428;1;2;1;70;1;2;48;1; ;2;3;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1400000;95;95;45;1;1;4530;01;41;165,353525126807;41
4232439;1;1;1;70;1;4;48;1; ;2;4;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;600000;45;54;95;1;1;9500;01;41;163,319089398051;41
4232440;1;5;1;70;1;4;48;1; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;700000;58;21;63;1;1;6331;01;41;129,811493078007;41
4232443;1;3;1;70;1;24;40;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;01;41;105,183512069604;41
4232450;1;2;1;70;1;4;48;1; ;2;4;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;79;45;52;1;1;5261;01;41;150,179630613035;41
4232454;1;2;1;70;1;8;40;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;41; ; ;1;1; ;01;41;124,426182559811;41
4232462;1;1;1;70;1;8;48;1; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;50000;95;95;45;1;1;4521;01;41;159,780372388131;41
4232462;1;3;1;70;1;2;48;1; ;2;100;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;1;5521;01;41;159,780372388131;41
4232465;1;1;1;70;1;2;48;1; ;2;2;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;95;95;45;1;1;4521;01;41;143,183375635727;41
4232471;1;1;1;70;1;4;48;1; ;2;4;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;1;600000;33;03;51;1;1;5170;01;41;163,319089398051;41
4232476;1;2;1;70;1;12;48;1; ;2;12;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;39;51;55;1;1;5529;01;41;165,210971164994;41
4232480;1;2;1;70;1;3;48;1; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;400000;45;61;01;1;1;0117;01;41;145,825031687414;41
4232484;1;1;1;70;1;14;48;4; ;2;14;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;30;13;80;1;2;8060;01;41;171,130380063199;41
4232499;1;2;1;70;1;24;48;1; ;2;28;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;03;32;74;1;2;7411;01;41;172,017822668401;41
4232499;1;3;1;70;1;7;48;1; ;2;4;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;1;300000;33;32;70;1;1;7020;01;41;172,017822668401;41
4232501;1;1;1;70;1;20;48;1; ;2;24;5; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;2;4521;01;41;163,319089398051;41
4232503;1;1;1;70;1;4;48;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;450000;54;54;74;1;1;7493;01;41;163,524973564193;41
4232509;1;1;1;70;1;2;48;1; ;2;2;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;3000000;02;06;85;1;1;8511;01;41;152,838482382523;41
4232509;1;4;1;70;1;54;48;1; ;2;2;4; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1000000;30;30;74;1;2;7414;01;41;152,838482382523;41
4232513;1;1;1;70;1;8;48;4; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;74;1;1;7493;01;41;158,636276258562;41
4232528;1;1;1;70;1;12;48;1; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;37;37;64;1;1;6412;01;41;158,107650658994;41
4232533;1;3;1;70;1;4;48;3; ;2;4;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;689000;54;54;95;1;1;9500;01;41;146,32711768042;41
4232538;1;5;1;70;1;1;48;1; ;2;9;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;33;45;92;1;1;9242;01;41;134,657980591471;41
4232542;1;2;1;70;1;3;60;1; ;2;3;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;93;93;36;1;1;3611;01;41;130,423854268506;41
4232551;1;3;1;70;1;2;48;1; ;2;2;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;750000;45;45;52;1;1;5235;01;41;142,834222482212;41
4232551;1;4;1;70;1;2;48;1; ;2;2;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;960000;45;45;52;1;1;5233;01;41;142,834222482212;41
4232556;1;3;1;70;1;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;01;41;172,956034631828;41
4232578;1;1;1;70;1;3;30;1; ;2;3;1; ;9;2;4; ; ; ; ;1; ; ; ; ; ; ;1;800000;13;13;80;1;1;8042;01;44;69,2083434176335;44
4232581;1;1;1;70;1;3;40;1; ;2;3;1; ;8;2;1; ; ;1; ; ; ; ; ; ; ; ;1;2000000;39;39;55;1;1;5529;01;44;103,351389792556;44
4232583;1;4;1;70;1;8;40;4; ;2;8;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;98;98;60;1;1;6031;01;44;145,520737097852;44
4232584;1;1;1;70;1;30;40;1; ;2;48;1; ;9;2;2; ; ; ; ; ; ; ;1; ; ; ;2; ;02;13;80;1;2;8050;01;44;55,8485656913711;44
4232590;1;1;1;70;1;4;40;1; ;2;172;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;59;39;85;1;1;8512;01;44;103,61639189401;44
4232590;1;3;1;70;1;12;40;1; ;2;12;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;21;39;55;1;1;5511;01;44;103,61639189401;44
4232590;1;4;1;70;1;2;40;1; ;2;2;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;1;800000;02;98;60;1;1;6031;01;44;103,61639189401;44
4232594;1;1;1;70;1;28;48;3; ;2;312;3; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;2;9500;01;44;117,883608721806;44
4232596;1;3;1;70;1;3;48;1; ;2;3;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;03;44;64;1;1;6421;01;44;47,6766871165669;44
4232596;1;4;1;70;1;1;48;1; ;2;2;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;1;226500;45;45;52;1;1;5233;01;44;47,6766871165669;44
4232596;1;5;1;70;1;4;60;1; ;2;28;4; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;1;200000;55;95;45;1;1;4522;01;44;47,6766871165669;44
4232601;1;5;1;70;1;2;48;3; ;2;2;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;200000;54;54;95;1;1;9500;01;44;54,0712386554469;44
