DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;MES;DPTO;fex_c_2011
4247766;1;1;1;70;2;2;48;4; ;2;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;600000;41;61;01;1;1;0121;01;18;573,634207915722
4247774;1;1;1;70;2;8;48;1; ;2;8;7; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;77;62;01;1;1;0121;01;18;727,670877037953
4247790;1;3;1;70;2;20;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;01;18;1187,24890607821
4250135;1;1;1;70;2;12;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;13; ; ;1;1; ;01;23;1580,18616745889
4250137;1;3;1;70;2;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;13; ; ;1;1; ;01;23;1083,508331612
4250167;1;3;1;70;2;14;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;2; ;01;23;2035,547207969
4250168;1;1;1;70;2;22;48;1; ;2;22;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;55;85;1;2;8511;01;23;1468,33249571163
4250168;1;3;1;70;2;18;48;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;41; ; ;1;2; ;01;23;1468,33249571163
4250169;1;2;1;70;2;52;40;2; ;2;104;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;13;13;80;1;2;8043;01;23;1580,18616745889
4250181;2;1;2;70;2;12;48;1; ;2;48;1; ;5;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;13;13;80;1;1;8043;01;23;752,996548392915
4250181;2;2;2;70;2;36;48;1; ;2;36;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;13;13;80;1;2;8043;01;23;752,996548392915
4250263;1;3;1;70;2;4;36;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;200000;61;61;01;1;1;0140;01;23;2587,04183155746
4250277;1;2;1;70;2;8;40;4; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;41;52;1;1;5223;01;23;2757,6527231093
4250277;2;5;2;70;2;12;40;3; ;2;52;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;1;9500;01;23;2757,6527231093
4250501;1;4;1;70;2;6;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;1; ;01;66;1062,20512789693
4250669;1;3;1;70;2;20;48;1; ;2;22;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;97;97;26;1;2;2694;01;08;2559,05498599247
4250689;1;4;1;70;2;4;50;1; ;2;4;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;1;900000;45;33;80;1;1;8050;01;08;2511,62580866427
4250701;1;3;1;70;2;8;52;1; ;2;8;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;190000;79;95;45;1;1;4521;01;08;1404,85254172111
4250755;1;1;1;70;2;2;48;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;61;61;01;1;1;0118;01;15;882,159444361002
4250811;1;2;1;70;2;80;40;1; ;2;80;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;02;02;45;1;2;4521;01;15;970,489350370133
4250856;1;3;1;70;2;4;40;1; ;2;5;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;200000;33;33;15;1;1;1593;01;15;1926,95152074131
4250863;1;2;1;70;2;259;40;1; ;2;259;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;98;60;1;2;6042;01;15;1791,82958333983
4250877;1;2;1;70;2;28;48;3; ;2;480;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;62;01;1;2;0112;01;15;1643,1207480105
4250950;1;2;1;70;2;1;48;4; ;2;60;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;54;62;01;1;1;0121;01;15;2151,37145628584
4250995;1;3;1;70;2;3;40;1; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;689000;39;39;55;1;1;5511;01;68;1570,31109265773
4251016;1;2;1;70;2;1;40;1; ;2;1;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;180000;53;53;80;1;1;8044;01;68;1096,4174573942
4251133;1;2;1;70;2;8;48;4; ;2;8;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;80;1;1;8041;01;05;6390,22560474588
4251150;1;2;1;70;2;20;48;1; ;2;20;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;61;01;1;2;0115;01;20;828,24098309311
