DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;INI;MES;DPTO;fex_c_2011;AREA
4238118;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;01;15;105,151686480825;15
4238118;1;2;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;01;15;105,151686480825;15
4238118;1;3;1;80;1;2; ; ; ; ;2; ; ;.;1;1;2; ;1;01;15;105,151686480825;15
4238120;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;15;117,212981314576;15
4238122;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;01;15;95,5657874350302;15
4238123;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;01;15;63,7700530781871;15
4238123;1;2;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;01;15;63,7700530781871;15
4238123;1;5;1;80;1;2; ; ; ; ;1;1;2; ;2; ;2; ;1;01;15;63,7700530781871;15
4238126;1;1;1;80;1;1;2;7; ;2; ; ;8; ;2; ;2; ;1;01;15;78,66881442117;15
4238126;1;3;1;80;1;1;1;8; ;2; ; ;2; ;2; ;1;120000;1;01;15;78,66881442117;15
4238128;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;01;15;108,485352218523;15
4238129;1;1;1;80;1;1;2;2; ;2; ; ;2; ;2; ;2; ;1;01;15;116,616509091079;15
4238131;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;01;15;70,7832039080545;15
4238131;1;3;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;01;15;70,7832039080545;15
4238133;1;1;1;80;1;1;3;4; ;2; ; ;11; ;3; ;2; ;1;01;15;82,9630238208913;15
4238134;1;1;1;80;1;1;2;7; ;2; ; ;8; ;2; ;2; ;1;01;15;103,10047208409;15
4238134;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;15;103,10047208409;15
4238135;1;2;1;80;1;1;1;8; ;1; ;1;2; ;2; ;2; ;1;01;15;90,9206521712528;15
4238135;1;3;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;01;15;90,9206521712528;15
4238136;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;01;15;130,438108405219;15
4238138;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;01;15;98,0523280802063;15
4238139;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;01;15;93,1569970837864;15
4238141;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;15;96,5975859069672;15
4238142;1;2;1;80;1;1;2;5; ;2; ; ;10; ;3; ;2; ;1;01;15;84,5362910732165;15
4238144;1;2;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ;1;01;15;117,09445623549;15
4238145;1;1;1;80;1;1;2;8; ;2; ; ;1; ;3; ;2; ;1;01;15;84,5362910732165;15
4238146;1;2;1;80;1;1;2;5; ;2; ; ;10; ;3; ;2; ;1;01;15;84,5362910732165;15
4238147;1;1;1;80;1;2; ; ; ; ;1;1;2; ;2; ;2; ;1;01;15;105,70088843515;15
4238148;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;01;15;96,5975859069672;15
4238149;1;1;1;80;1;1;4;4; ;2; ; ;4; ;3; ;2; ;1;01;15;96,5975859069672;15
4238150;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;01;15;92,1848514281599;15
4238150;1;2;1;80;1;1;3;2; ;2; ; ;2; ;2; ;2; ;1;01;15;92,1848514281599;15
4238151;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;01;15;70,9017289871406;15
4238151;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;15;70,9017289871406;15
4238151;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;15;70,9017289871406;15
4238152;1;2;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;01;15;112,681721756683;15
4238152;1;3;1;80;1;1;1;8; ;2; ; ;2; ;2; ;2; ;1;01;15;112,681721756683;15
4238153;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;01;17;142,699648652805;17
4238153;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;17;142,699648652805;17
4238155;1;1;1;80;1;1;4;9;POR LA EDAD;2; ; ;8; ;2; ;2; ;1;01;17;173,979260023295;17
4238155;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;17;173,979260023295;17
4238156;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;01;17;159,439834524082;17
4238156;1;2;1;80;1;1;3;5; ;1; ;1;8; ;3; ;2; ;1;01;17;159,439834524082;17
4238162;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;01;17;174,785576636204;17
4238163;1;1;1;80;1;1;3;3; ;2; ; ;9; ;2; ;2; ;1;01;17;419,927392634448;17
4238163;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;17;419,927392634448;17
4238165;1;1;1;80;1;1;4;7; ;2; ; ;8; ;3; ;2; ;1;01;17;318,879669048164;17
4238165;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;17;318,879669048164;17
4238166;1;1;1;80;1;1;4;7; ;2; ; ;9; ;3; ;2; ;1;01;17;148,798917335399;17
4238166;1;2;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;01;17;148,798917335399;17
4238167;1;2;1;80;1;1;3;7; ;2; ; ;8; ;1;2;2; ;1;01;17;144,094092411961;17
4238169;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;01;17;194,363046174265;17
4238170;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;17;326,676685669225;17
4238171;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;01;17;189,325002135417;17
4238173;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;17;127,353906540684;17
4238176;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;01;17;159,439834524082;17
4238176;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;01;17;159,439834524082;17
4238178;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;17;202,163371245745;17
4238179;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;01;17;173,032414908962;17
4238179;1;2;1;80;1;1;4;3; ;1; ;4;11; ;2; ;2; ;1;01;17;173,032414908962;17
4238179;1;4;1;80;1;1;2;8; ;2; ; ;2; ;2; ;2; ;1;01;17;173,032414908962;17
4238181;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;17;154,091869405085;17
4238181;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;17;154,091869405085;17
4238182;1;1;1;80;1;1;3;5; ;2; ; ;10; ;3; ;2; ;1;01;17;163,338342834613;17
4238182;1;3;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;01;17;163,338342834613;17
4238184;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;17;195,117257448817;17
4238186;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;01;17;127,353906540684;17
4238186;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;17;127,353906540684;17
4238186;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;17;127,353906540684;17
4238189;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;17;251,083509775249;17
4238190;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;01;17;174,785576636204;17
4238193;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;01;17;150,190052644136;17
4238193;1;4;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;01;17;150,190052644136;17
4238193;1;5;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;01;17;150,190052644136;17
4238194;1;2;1;80;1;1;3;5; ;2; ; ;10; ;3; ;2; ;1;01;17;228,244455960842;17
4238195;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;17;216,062964999818;17
4238199;1;1;1;80;1;1;4;5; ;2; ; ;8; ;3; ;2; ;1;01;17;127,353906540684;17
4238199;1;2;1;80;1;2; ; ; ; ;2; ; ;.;3; ;2; ;1;01;17;127,353906540684;17
4238199;1;3;1;80;1;2; ; ; ; ;1;3;4; ;2; ;2; ;1;01;17;127,353906540684;17
4238200;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;17;174,785576636204;17
4238201;1;3;1;80;1;1;1;8; ;2; ; ;2; ;2; ;2; ;1;01;17;222,802065427552;17
4238203;1;1;1;80;1;1;3;5; ;2; ; ;10; ;3; ;2; ;1;01;17;159,439834524082;17
4238203;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;17;159,439834524082;17
4238204;1;2;1;80;1;1;3;3; ;2; ; ;9; ;2; ;2; ;1;01;17;235,212280656881;17
4238204;1;5;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;01;17;235,212280656881;17
4238204;1;6;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;17;235,212280656881;17
4238205;1;1;1;80;1;1;4;6; ;2; ; ;11; ;2; ;2; ;1;01;17;235,617559225766;17
4238206;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;17;217,434132707396;17
4238207;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;01;17;187,623945746531;17
4238208;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;01;17;174,785576636204;17
4238209;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;17;144,094092411961;17
4238209;1;3;1;80;1;1;4;9;POR MOTIVOS DE SEGURIDAD;2; ; ;8; ;2; ;2; ;1;01;17;144,094092411961;17
4238210;1;3;1;80;1;1;1;3; ;2; ; ;9; ;2; ;1;700000;1;01;17;286,238754144156;17
4238211;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;01;17;224,342639199893;17
4238212;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;01;17;189,325002135417;17
4238213;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;01;17;230,272501817724;17
4238213;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;17;230,272501817724;17
4238214;1;2;1;80;1;1;2;3; ;1; ;1;9; ;2; ;2; ;1;01;17;174,733471297848;17
4238218;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;01;17;154,848988390593;17
4238218;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;17;154,848988390593;17
4238220;1;1;1;80;1;1;2;2; ;2; ; ;2; ;1;1;2; ;1;01;17;201,52644721156;17
4238221;1;2;1;80;1;1;4;7; ;2; ; ;1; ;2; ;2; ;1;01;17;127,353906540684;17
4238221;1;3;1;80;1;1;2;8; ;1; ;2;1; ;1;1;2; ;1;01;17;127,353906540684;17
4238222;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;01;17;100,386117968504;17
4238222;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;17;100,386117968504;17
4238223;1;1;1;80;1;1;4;5; ;2; ; ;8; ;3; ;2; ;1;01;17;187,623945746531;17
4238223;1;2;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;01;17;187,623945746531;17
4238226;1;1;1;80;1;1;4;4; ;2; ; ;9; ;2; ;2; ;1;01;17;176,17671194494;17
4238227;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;17;154,09477711604;17
4238229;1;1;1;80;1;1;3;8; ;2; ; ;10; ;3; ;2; ;1;01;17;155,538017763133;17
4238230;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;01;17;149,438749080539;17
4238231;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;17;215,001740356072;17
4238232;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;17;230,272501817724;17
4238233;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;01;17;237,318615614652;17
4238234;1;1;1;80;1;1;4;5; ;1; ;4;10; ;3; ;2; ;1;01;17;173,979260023295;17
4238234;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;17;173,979260023295;17
4238235;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;17;116,712989352001;17
4238235;1;3;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;01;17;116,712989352001;17
4238236;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;17;161,637286445727;17
4238239;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;01;17;146,291544333606;17
4238239;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;17;146,291544333606;17
4238240;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;17;182,278888338489;17
4238242;1;1;1;80;1;1;4;5; ;2; ; ;8; ;3; ;2; ;1;01;18;63,3774276234476;18
4238242;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;18;63,3774276234476;18
4238243;1;2;1;80;1;1;4;8; ;2; ; ;8; ;2; ;2; ;1;01;18;53,8786732280685;18
4238244;1;3;1;80;1;1;3;2; ;2; ; ;2; ;2; ;2; ;1;01;18;87,2381452815525;18
4238244;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;18;87,2381452815525;18
4238244;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;18;87,2381452815525;18
4238247;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;01;18;53,8786732280685;18
4238247;1;2;1;80;1;1;1;3; ;2; ; ;9; ;2; ;1;400000;1;01;18;53,8786732280685;18
4238248;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;18;111,376964044848;18
4238248;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;01;18;111,376964044848;18
4238250;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;01;18;69,4834260702678;18
4238251;1;1;1;80;1;1;1;8; ;2; ; ;11; ;2; ;2; ;1;01;18;90,3015171335802;18
4238252;1;1;1;80;1;1;2;7; ;2; ; ;9; ;2; ;2; ;1;01;18;58,1224239405368;18
4238252;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;18;58,1224239405368;18
4238252;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;18;58,1224239405368;18
4238254;1;1;1;80;1;1;2;2; ;2; ; ;2; ;2; ;2; ;1;01;18;59,4903919609666;18
4238256;1;1;1;80;1;1;4;4; ;2; ; ;8; ;2; ;2; ;1;01;18;63,3774276234476;18
4238256;1;2;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;01;18;63,3774276234476;18
4238257;1;2;1;80;1;1;1;8; ;1; ;1;5; ;2; ;2; ;1;01;18;87,2643728304637;18
4238258;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;18;52,6567733046687;18
4238259;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;18;61,5256750654828;18
4238259;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;18;61,5256750654828;18
4238261;1;3;1;80;1;1;2;4; ;2; ; ;4; ;2; ;2; ;1;01;18;110,989223108288;18
4238261;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;01;18;110,989223108288;18
4238261;1;6;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;18;110,989223108288;18
4238262;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;19;198,168286799376;19
4238262;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;01;19;198,168286799376;19
4238263;1;3;1;80;1;1;1;8; ;2; ; ;2; ;2; ;2; ;1;01;19;136,88674797609;19
4238264;1;3;1;80;1;1;1;8; ;2; ; ;4; ;2; ;2; ;1;01;19;104,74809514825;19
4238265;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;19;118,581582644693;19
4238266;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;01;19;83,8849871191175;19
4238267;1;2;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;01;19;126,696203190067;19
4238267;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;19;126,696203190067;19
4238267;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;19;126,696203190067;19
4238268;1;2;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ;1;01;19;101,14329623772;19
4238269;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;01;19;126,696203190067;19
4238270;1;1;1;80;1;1;4;4; ;2; ; ;8; ;2; ;2; ;1;01;19;89,5095482256811;19
4238271;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;19;74,7629010029457;19
4238271;1;2;1;80;1;1;4;4; ;2; ; ;4; ;3; ;2; ;1;01;19;74,7629010029457;19
4238274;1;2;1;80;1;1;1;8; ;2; ; ;9; ;2; ;2; ;1;01;19;116,174180066086;19
4238275;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;01;19;100,031571349663;19
4238276;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;01;19;118,336736681061;19
4238279;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;20;144,340980209912;20
4238279;1;2;1;80;1;1;2;7; ;1; ;1;2; ;2; ;2; ;1;01;20;144,340980209912;20
4238280;1;1;1;80;1;1;4;6; ;2; ; ;8; ;2; ;2; ;1;01;20;139,718492511376;20
4238280;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;20;139,718492511376;20
4238281;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;20;139,718492511376;20
4238282;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;01;20;151,151432888021;20
4238282;1;2;1;80;1;1;3;3; ;2; ; ;9; ;2; ;2; ;1;01;20;151,151432888021;20
4238282;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;20;151,151432888021;20
4238286;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;01;20;121,915829276842;20
4238287;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;20;148,519170040201;20
4238287;1;2;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;01;20;148,519170040201;20
4238290;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;27;61,7411823239219;27
4238290;1;8;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;01;27;61,7411823239219;27
4238291;1;2;1;80;1;1;1;8; ;2; ; ;7; ;2; ;2; ;1;01;27;57,6225790236084;27
4238291;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;27;57,6225790236084;27
4238291;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;01;27;57,6225790236084;27
4238292;1;2;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;01;27;27,4675620881917;27
4238292;1;3;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;01;27;27,4675620881917;27
4238295;1;2;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ;1;01;27;27,4675620881917;27
4238295;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;27;27,4675620881917;27
4238296;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;27;69,7865867329637;27
4238296;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;01;27;69,7865867329637;27
4238296;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;01;27;69,7865867329637;27
4238297;1;1;1;80;1;1;3;9;POR EL ORDEN PUBLICO (EXTORSION);2; ; ;1; ;2; ;2; ;1;01;27;27,8710078419083;27
4238299;1;1;1;80;1;1;4;4; ;2; ; ;8; ;2; ;2; ;1;01;27;27,4675620881917;27
4238299;1;2;1;80;1;1;3;4; ;2; ; ;4; ;2; ;2; ;1;01;27;27,4675620881917;27
4238300;1;1;1;80;1;1;3;4; ;2; ; ;4; ;2; ;2; ;1;01;27;51,7006867042487;27
4238301;1;3;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ;1;01;27;58,3849110967348;27
4238301;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;27;58,3849110967348;27
4238302;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;41;133,480203203636;41
4238303;1;1;1;80;1;1;4;9;LOS HIJOS NO LA DEJAN;2; ; ;8; ;2; ;2; ;1;01;41;147,716913454357;41
4238306;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;41;134,879662829691;41
4238306;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;01;41;134,879662829691;41
4238308;1;1;1;80;1;1;3;5; ;2; ; ;10; ;3; ;2; ;1;01;41;152,071512379977;41
4238308;1;2;1;80;1;1;4;7; ;2; ; ;11; ;2; ;2; ;1;01;41;152,071512379977;41
4238310;1;3;1;80;1;1;3;4; ;2; ; ;4; ;3; ;2; ;1;01;41;153,797099732552;41
4238312;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;01;41;131,851529473678;41
4238312;1;4;1;80;1;1;4;9;EDAD;2; ; ;8; ;2; ;2; ;1;01;41;131,851529473678;41
4238318;1;2;1;80;1;1;3;3; ;2; ; ;9; ;2; ;2; ;1;01;44;103,351389792556;44
4238319;1;4;1;80;1;1;4;5; ;2; ; ;4; ;2; ;2; ;1;01;44;47,6766871165669;44
4238319;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;44;47,6766871165669;44
4238320;1;2;1;80;1;1;1;8; ;2; ; ;1; ;2; ;2; ;1;01;47;174,250336710792;47
4238320;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;47;174,250336710792;47
4238321;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;47;199,939686997525;47
4238323;1;1;1;80;1;1;4;8; ;2; ; ;11; ;2; ;2; ;1;01;47;205,827341548582;47
4238324;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;01;47;273,194630472683;47
4238324;1;2;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;01;47;273,194630472683;47
4238324;1;4;1;80;1;1;3;3; ;2; ; ;9; ;2; ;2; ;1;01;47;273,194630472683;47
4238325;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;01;47;131,547679060645;47
4238325;1;2;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;01;47;131,547679060645;47
4238326;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;01;47;131,547679060645;47
4238327;1;1;1;80;1;1;3;6; ;2; ; ;8; ;2; ;2; ;1;01;47;179,927742127953;47
4238328;1;3;1;80;1;1;4;3; ;2; ; ;8; ;2; ;2; ;1;01;47;153,472846021937;47
4238330;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;47;217,674662307182;47
4238331;1;2;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;01;47;195,463069373801;47
4238334;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;47;235,720570219589;47
4238336;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;47;283,348774200252;47
4238337;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;47;203,124629285752;47
4238337;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;47;203,124629285752;47
4238339;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;01;47;247,778140112085;47
4238339;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;47;247,778140112085;47
4238340;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;47;160,470917974898;47
4238342;1;3;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;01;47;138,210378702223;47
4238343;1;1;1;80;1;1;4;6; ;2; ; ;8; ;2; ;2; ;1;01;47;192,711410771678;47
4238343;1;2;1;80;1;1;2;6; ;2; ; ;1; ;2; ;2; ;1;01;47;192,711410771678;47
4238343;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;01;47;192,711410771678;47
4238344;1;2;1;80;1;1;1;3; ;2; ; ;9; ;2; ;2; ;1;01;47;265,302866287845;47
4238347;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;01;47;289,982922716148;47
4238348;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;01;47;95,1460071513667;47
4238348;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;47;95,1460071513667;47
4238348;1;3;1;80;1;1;4;8; ;1; ;2;1; ;1;1;2; ;1;01;47;95,1460071513667;47
4238349;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;01;47;180,210002918336;47
4238349;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;01;47;180,210002918336;47
4238349;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;47;180,210002918336;47
4238349;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;01;47;180,210002918336;47
4238349;1;7;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;47;180,210002918336;47
4238350;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;47;208,099121955561;47
4238350;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;47;208,099121955561;47
4238352;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;01;47;95,556667391369;47
4238354;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;47;176,006245220746;47
4238354;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;01;47;176,006245220746;47
4238356;1;1;1;80;1;1;3;5; ;2; ; ;10; ;3; ;2; ;1;01;47;114,564562837633;47
4238361;1;1;1;80;1;1;2;4; ;2; ; ;4; ;2; ;2; ;1;01;50;191,739935894856;50
4238362;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;01;50;182,274036491637;50
4238363;1;1;1;80;1;1;1;4; ;2; ; ;4; ;2; ;2; ;1;01;50;157,584730701616;50
