DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;P7250;P7280;P744;P3074;P7260;P1806;P7430;P7440S1;P7440S2;P7450;P7330;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;P7440;CLASE;DSI;FFT;AREA;RAMA4D_D_R4;RAMA2D_D_R4;OFICIO1_C8;OFICIO2_C8;MES;PERIODO;DPTO;DSCY;FEX_C18;PER;REGIS
7029366;1;2;1;;;;;;;1;8;5;2;SERVICIOS COMO MESERA;1;3;2;2;;2;;;1;;1;20;5619;56;.;5131;03;20220313;20;;219.62781544;2022;70
7029369;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;20;.;;.;.;03;20220313;20;;129.66042997;2022;70
7029369;1;5;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;20;.;;.;.;03;20220313;20;;129.66042997;2022;70
7029370;1;2;1;;;;;;;1;250;4;4;LAVADO ASEO COCINA;4;1;2;2;;2;;;1;;1;20;8121;81;.;9111;03;20220313;20;;259.57010784;2022;70
7029372;1;1;1;;;;;;;1;48;1;4;OFICIOS VARIOS ASEADORA;1;9;2;2;;2;;;1;;1;20;4652;46;.;9112;03;20220313;20;;166.96655455;2022;70
7029374;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;20;.;;.;.;03;20220313;20;;426.50564702;2022;70
7029376;1;2;1;4;1;;;48;1000000;1;3;4;3;ASESORA COMERCIAL;4;2;2;2;;2;;;1;1;;20;4771;47;3322;5223;03;20220313;20;1;203.69492795;2022;70
7029378;1;1;1;;;;;;;1;120;5;5;JEFE DE PERSONAL;1;10;2;3;;2;;;1;;1;20;1104;11;.;1212;03;20220313;20;;266.10933699;2022;70
7029378;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;20;.;;.;.;03;20220313;20;;266.10933699;2022;70
7029378;1;3;1;48;1;;;48;2500000;1;48;5;6;ADMINISTRADOR;1;10;2;2;;2;;;1;1;;20;8621;86;1120;1120;03;20220313;20;2;266.10933699;2022;70
7029378;1;5;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;20;.;;.;.;03;20220313;20;;266.10933699;2022;70
7029380;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;20;.;;.;.;03;20220313;20;;134.56456496;2022;70
7029381;1;2;1;;;;;;;1;36;1;1;VENTAS DE MOSTRADOR;1;8;2;2;;2;;;1;;1;20;4773;47;.;5223;03;20220313;20;;147.65893524;2022;70
7029381;1;4;1;;;;;;;1;120;2;5;SECRETARIA GENERAL;1;7;2;3;;2;;;1;;1;20;6499;64;.;4120;03;20220313;20;;147.65893524;2022;70
7029382;1;1;1;;;;;;;1;72;1;5;DOCENTE;2;8;2;3;;2;;;1;;1;20;8530;85;.;2330;03;20220313;20;;262.80600361;2022;70
7029383;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;20;.;;.;.;03;20220313;20;;118.04944653;2022;70
7029383;1;3;1;;;;;;;1;72;5;9;SERVICIOS PROFESIONALES DE ASESORIA Y CONSULTORIA EN INGERIA CIVIL;4;1;2;2;;2;;;1;;1;20;7112;71;.;2142;03;20220313;20;;118.04944653;2022;70
7029384;1;1;1;8;1;;;40;1500000;1;3;0;8;AUXILIAR DE LOGISTICA;1;4;2;2;;2;;;1;1;;20;9609;96;2511;3332;03;20220313;20;1;251.51210912;2022;70
7029386;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;20;.;;.;.;03;20220313;20;;159.32344933;2022;70
7029391;1;4;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;20;.;;.;.;03;20220313;20;;157.97217989;2022;70
7029395;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;23;.;;.;.;03;20220313;23;;337.56677818;2022;70
7029396;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;23;.;;.;.;03;20220313;23;;403.33245799;2022;70
7029403;1;2;1;36;1;;;48;1000000;1;36;2;7;CONDUCTOR DE UN CAMION;1;10;2;2;;2;;;1;1;;;5224;52;8323;8332;03;20220313;25;2;2425.1419254;2022;70
7029404;1;2;1;4;1;;;48;1000000;1;4;4;3;AUXILIAR DE ADMISIONES;1;10;2;2;;2;;;1;1;;;8621;86;4229;4229;03;20220313;25;1;1715.8756281;2022;70
7029405;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;.;;.;.;03;20220313;25;;808.59475947;2022;70
7029405;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;.;;.;.;03;20220313;25;;808.59475947;2022;70
7029405;1;5;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;.;;.;.;03;20220313;25;;808.59475947;2022;70
7029406;1;4;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;.;;.;.;03;20220313;25;;1539.2332853;2022;70
7029408;1;4;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;.;;.;.;03;20220313;25;;1386.5784241;2022;70
7029410;1;2;1;24;1;;;48;1000000;1;24;4;8;VENTA DE ARTICULOS PARA EL HOGAR;4;1;2;2;;2;;;1;1;;;4759;47;5223;5223;03;20220313;25;2;1660.6851138;2022;70
7029411;1;1;1;2;1;;;72;1500000;1;1;0;8;VIGILANCIA Y SEGURIDAD LTDA ES ACTIVIDADES DE SEGURIDAD PRIVADA;1;10;2;2;;1;920000;;1;1;;;8010;80;5414;5414;03;20220313;25;1;1786.9660929;2022;70
7029411;1;2;1;1;1;;;48;1000000;1;1;1;6;OPERARIA DE SERVICIOS GENERALES;1;9;2;2;;2;;;1;1;;;8621;86;4415;9112;03;20220313;25;1;1786.9660929;2022;70
7029415;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;.;;.;.;03;20220313;25;;1064.0081834;2022;70
7029415;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;.;;.;.;03;20220313;25;;1064.0081834;2022;70
7029417;1;1;1;;;;;;;1;24;0;5;MUSICO DEL EJERCITO;2;10;2;3;;2;;;1;;1;;8422;84;.;2652;03;20220313;25;;1787.0930718;2022;70
7029418;1;1;1;;;;;;;1;40;0;8;LIMPIEZA DE VIVIENDA;4;1;2;2;;2;;;1;;1;;8121;81;.;9111;03;20220313;25;;1336.1313327;2022;70
7029418;2;1;2;12;1;;;48;1000000;1;3;0;6;SERVICIO AL CLIENTE;1;6;2;2;;2;;;1;1;;;9603;96;4110;4225;03;20220313;25;1;1336.1313327;2022;70
7029419;1;2;1;;;1;;40;2000000;1;48;0;8;CAJERA DE PEAJE;1;9;2;2;;2;;;1;;1;;5221;52;.;5230;03;20220313;25;;773.57324436;2022;70
7029419;1;3;1;2;1;;;30;1000000;1;2;0;8;MESERA;1;4;2;2;;2;;;1;1;;;5611;56;3322;5131;03;20220313;25;1;773.57324436;2022;70
7029419;1;6;1;;;;;;;1;240;0;5;AUXILIAR DE ENFERMERIA;2;10;2;3;;2;;;1;;1;;8610;86;.;5321;03;20220313;25;;773.57324436;2022;70
7029421;1;1;1;16;1;;;48;1000000;1;2;0;8;CONDUCTOR DE TRANSPORTE PUBLICO DE PASAJEROS;1;10;2;2;;2;;;1;1;;;4921;49;8331;8331;03;20220313;25;2;1986.5026853;2022;70
7029421;1;2;1;;;2;5;;1000000;1;12;0;9;OPERARIA DE PRODUCCION DE CONFECCION;1;10;2;2;;2;;;1;;1;;1410;14;.;7531;03;20220313;25;;1986.5026853;2022;70
7029422;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;.;;.;.;03;20220313;25;;758.05758701;2022;70
7029422;1;4;1;;;2;4;;1300000;1;8;0;2;TECNICO ELECTRONICO;1;10;2;2;;2;;;1;;1;;2790;27;.;3114;03;20220313;25;;758.05758701;2022;70
7029422;1;5;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;.;;.;.;03;20220313;25;;758.05758701;2022;70
7029423;1;1;1;;;;;;;1;216;0;5;DESPACHADOR RUTA BUSES;1;10;2;3;;2;;;1;;1;;4921;49;.;4323;03;20220313;25;;1117.6351113;2022;70
7029423;1;2;1;;;;;;;1;24;0;4;ASEADORA EN PARROQUIA;1;4;2;2;;2;;;1;;1;;9491;94;.;9112;03;20220313;25;;1117.6351113;2022;70
7029425;1;2;1;;;2;5;;1000000;1;5;0;2;ASESORA DE SERVICIO;1;10;2;2;;2;;;1;;1;;8621;86;.;2142;03;20220313;25;;1636.9705438;2022;70
7029427;1;1;1;4;4;;;48;1000000;1;6;0;8;CONDUCTORA DE TRANSPORTE PUBLICO DE PASAJEROS POR APLICACION;4;1;2;2;;2;;;1;1;;;4921;49;8331;8323;03;20220313;25;1;1922.1486876;2022;70
7029427;1;3;1;40;1;;;40;700000;1;6;0;7;ATENCION DE MOSTRADOR;1;3;2;2;;2;;;1;1;;;4771;47;5223;5223;03;20220313;25;2;1922.1486876;2022;70
7029429;1;4;1;;;;;;;1;7;5;3;EMPLEADA DOMESTICA;3;1;2;2;;2;;;1;;1;27;9700;97;.;9111;03;20220313;27;;47.742265058;2022;70
7029429;1;5;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;27;.;;.;.;03;20220313;27;;47.742265058;2022;70
7029431;1;4;1;;;;;;;1;84;5;8;MADRE COMUNITARIA;2;10;2;2;;2;;;1;;1;27;8413;84;.;5311;03;20220313;27;;38.724793613;2022;70
7029432;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;27;.;;.;.;03;20220313;27;;31.432910536;2022;70
7029433;1;1;1;;;;;;;1;12;5;8;PREPARA Y VENDE COMIDA;1;4;2;2;;2;;;1;;1;27;5611;56;.;5120;03;20220313;27;;32.585089681;2022;70
7029434;1;2;1;48;1;;;40;2500000;1;16;4;8;INGENIERO AMBIENTAL;4;9;2;3;;2;;;1;1;;27;8413;84;2143;2143;03;20220313;27;2;61.009624736;2022;70
7029435;1;1;1;;;;;;;1;72;0;5;DIRECTORA DE NUCLEO;2;7;2;3;;2;;;1;;1;27;8413;84;.;1112;03;20220313;27;;36.037622258;2022;70
7029435;1;2;1;104;1;;;40;1800000;1;48;0;1;DOCENTE DE BASICA PRIMARIA;1;7;2;2;;2;;;1;1;;27;8513;85;2341;2341;03;20220313;27;2;36.037622258;2022;70
7029442;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;41;.;;.;.;03;20220313;41;;107.93628399;2022;70
7029443;1;1;1;;;1;;48;900000;1;48;0;4;CAMARERA;1;4;2;2;;2;;;1;;1;41;5511;55;.;9112;03;20220313;41;;145.13965997;2022;70
7029445;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;41;.;;.;.;03;20220313;41;;111.3182922;2022;70
7029447;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;41;.;;.;.;03;20220313;41;;179.93260603;2022;70
7029457;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;41;.;;.;.;03;20220313;41;;201.20574363;2022;70
7029458;1;1;1;;;;;;;1;48;5;5;SERVICIOS GENERALES;1;7;2;3;;2;;;1;;1;41;9499;94;.;9112;03;20220313;41;;302.42301792;2022;70
7029458;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;41;.;;.;.;03;20220313;41;;302.42301792;2022;70
7029458;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;41;.;;.;.;03;20220313;41;;302.42301792;2022;70
7029458;1;4;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;41;.;;.;.;03;20220313;41;;302.42301792;2022;70
7029463;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;41;.;;.;.;03;20220313;41;;193.32128059;2022;70
7029465;1;1;1;;;;;;;1;120;5;6;OFICIOS GENERALES;3;2;2;2;;2;;;1;;1;41;9700;97;.;9111;03;20220313;41;;236.18941035;2022;70
7029466;1;1;1;3;1;;;48;1000000;1;48;0;3;ATENCION AL CLIENTE COMO MESERA;1;3;2;2;;2;;;1;1;;41;5619;56;9112;5131;03;20220313;41;1;240.74678325;2022;70
7029466;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;41;.;;.;.;03;20220313;41;;240.74678325;2022;70
7029467;1;3;1;20;1;;;48;1000000;2;;;;.;;;;2;;2;;;1;1;;41;;;4110;;03;20220313;41;2;353.73920154;2022;70
7029467;1;4;1;1;1;;;48;1500000;1;1;1;8;ERRADICADOR;1;10;2;2;;2;;;1;1;;41;8415;84;9211;9211;03;20220313;41;1;353.73920154;2022;70
7029470;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;41;.;;.;.;03;20220313;41;;265.94840036;2022;70
7029472;1;2;1;;;2;5;;1000000;1;24;0;9;AYUDANTE DEL COCINA EN VENTA COMIDAS RAPIDAS;1;2;2;2;;2;;;1;;1;41;5619;56;.;9412;03;20220313;41;;230.47547668;2022;70
7029473;1;1;1;;;2;5;;700000;1;36;0;3;VENTA DE PERFUMES POR CATALOGO;4;1;2;2;;2;;;1;;1;41;4792;47;.;3322;03;20220313;41;;123.15536607;2022;70
7029473;1;2;1;;;1;;40;1000000;2;;;;.;;;;2;;2;;;1;;1;41;.;;.;.;03;20220313;41;;123.15536607;2022;70
7029475;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;41;.;;.;.;03;20220313;41;;191.32651435;2022;70
7029477;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;41;.;;.;.;03;20220313;41;;172.86821072;2022;70
7029479;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;41;.;;.;.;03;20220313;41;;226.54833922;2022;70
7029480;1;2;1;;;;;;;1;12;5;3;SEGURIDAD PRIVADA;1;10;2;2;;2;;;1;;1;41;8010;80;.;5414;03;20220313;41;;198.13753728;2022;70
7029482;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;41;.;;.;.;03;20220313;41;;123.75206965;2022;70
7029483;1;1;1;;;;;;;1;36;5;4;ENFERMERA;1;10;2;2;;2;;;1;;1;41;8692;86;.;2221;03;20220313;41;;170.76443457;2022;70
7029484;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;41;.;;.;.;03;20220313;41;;172.53546097;2022;70
7029486;1;1;1;;;2;5;;1000000;1;24;0;4;OFICIAL DE OBRAS CIVILES;1;8;2;2;;2;;;1;;1;41;4290;42;.;7112;03;20220313;41;;217.95129101;2022;70
7029487;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;41;.;;.;.;03;20220313;41;;253.21993482;2022;70
7029487;1;6;1;;;;;;;1;60;0;4;CHEFF PREPARACION DE PLATOS ESPECIALES PARA EVENTOS;4;1;2;2;;2;;;1;;1;41;5621;56;.;3434;03;20220313;41;;253.21993482;2022;70
7029488;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;41;.;;.;.;03;20220313;41;;195.52110949;2022;70
7029488;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;41;.;;.;.;03;20220313;41;;195.52110949;2022;70
7029488;1;4;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;41;.;;.;.;03;20220313;41;;195.52110949;2022;70
7029489;1;1;1;3;4;;;48;1000000;1;0;3;8;AYUDANTE DE CONSTRUCCION DE VIVIENDAS;4;1;2;2;;2;;;1;1;;41;4330;43;9313;9313;03;20220313;41;1;217.49257235;2022;70
7029489;1;2;1;2;1;;;48;800000;2;;;;.;;;;2;;2;;;1;1;;41;;;9412;;03;20220313;41;1;217.49257235;2022;70
7029490;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;41;.;;.;.;03;20220313;41;;164.42970653;2022;70
7029490;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;41;.;;.;.;03;20220313;41;;164.42970653;2022;70
7029491;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;41;.;;.;.;03;20220313;41;;262.62127012;2022;70
7029491;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;41;.;;.;.;03;20220313;41;;262.62127012;2022;70
7029491;1;4;1;5;1;;;48;1000000;1;8;5;1;PANADERO;1;2;2;2;;2;;;1;1;;41;1081;10;5414;7512;03;20220313;41;1;262.62127012;2022;70
7029492;1;4;1;;;2;4;;1000000;1;24;0;2;CUIDADO Y ATENCION DE NIÑA EN UNA SOLA VIVIENDA;3;1;2;2;;2;;;1;;1;41;9700;97;.;5311;03;20220313;41;;158.62398041;2022;70
7029493;1;1;1;;;;;;;1;300;0;6;VENDIA DULCES Y AGUA EN BOLSA AMBULANTE;4;1;2;2;;2;;;1;;1;41;4799;47;.;9520;03;20220313;41;;192.98663807;2022;70
7029494;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;41;.;;.;.;03;20220313;41;;142.92718999;2022;70
7029497;1;1;1;;;;;;;1;48;5;4;AGRICULTOR Y RECOLECTOR DE CAFE;4;1;2;2;;2;;;1;;1;41;0123;01;.;9211;03;20220313;41;;151.36336321;2022;70
7029497;1;3;1;5;1;;;48;1200000;2;;;;.;;;;2;;2;;;1;1;;41;;;5230;;03;20220313;41;1;151.36336321;2022;70
7029498;1;3;1;8;4;;;48;1000000;1;8;0;8;CONDUCTOR DE TRANSPOTE  PUBLICO( TAXI);4;1;2;2;;2;;;1;1;;41;4921;49;8324;8324;03;20220313;41;1;231.76826593;2022;70
7029502;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;.;;.;.;03;20220313;44;;72.159633433;2022;70
7029503;1;1;1;;;;;;;1;120;1;4;MADRE COMUNITARIA ATENCION DE NIÑOS MENORES DE CINCO ANOS;4;10;2;2;;2;;;1;;1;44;8891;88;.;5311;03;20220313;44;;59.31858818;2022;70
7029503;1;2;1;96;1;;;40;1000000;1;24;2;8;LOGISTICA PROYECTOS SOCIALES;1;6;2;2;;2;;;1;1;;44;9499;94;2635;2635;03;20220313;44;2;59.31858818;2022;70
7029503;1;4;1;96;1;;;48;1000000;2;;;;.;;;;2;;2;;;1;1;;44;;;5414;;03;20220313;44;2;59.31858818;2022;70
7029505;1;1;1;5;4;;;40;700000;1;2;5;8;ALBAÑIL CONSTRUCCIONES PEQUEÑAS;4;2;2;2;;2;;;1;1;;44;4290;42;7112;7112;03;20220313;44;1;73.412394103;2022;70
7029505;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;.;;.;.;03;20220313;44;;73.412394103;2022;70
7029507;1;1;1;;;;;;;1;13;1;3;EMPLEADA DOMESTICA;3;1;2;2;;2;;;1;;1;44;9700;97;.;9111;03;20220313;44;;83.895434027;2022;70
7029508;1;1;1;;;;;;;1;308;5;4;VENDEDORA DE PESCADO;4;1;2;2;;2;;;1;;1;44;4723;47;.;1420;03;20220313;44;;90.008257921;2022;70
7029511;1;2;1;;;1;;40;500000;1;8;5;8;SASTRE;4;1;2;2;;2;;;1;;1;44;1410;14;.;7531;03;20220313;44;;64.427826548;2022;70
7029513;1;1;1;;;;;;;1;48;1;4;LLANTERO ARREGLAR LLANTAS;4;2;2;2;;2;;;1;;1;44;4520;45;.;7231;03;20220313;44;;56.145262626;2022;70
7029513;1;2;1;;;;;;;1;180;1;4;LAVAR Y PLANCHAR PRENDAS DE VESTIR A VARIOS HOGARES;4;1;2;2;;2;;;1;;1;44;9601;96;.;9121;03;20220313;44;;56.145262626;2022;70
7029513;2;1;2;96;1;;;60;700000;1;24;1;7;AYUDANTE DE CONSTRUCCION;1;6;2;2;;2;;;1;1;;44;4290;42;9313;9313;03;20220313;44;2;56.145262626;2022;70
7029513;2;3;2;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;.;;.;.;03;20220313;44;;56.145262626;2022;70
7029514;1;1;1;;;;;;;1;12;5;8;EMPLEADA DOMESTICA;3;1;2;2;;2;;;1;;1;44;9700;97;.;9111;03;20220313;44;;64.427826548;2022;70
7029517;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;.;;.;.;03;20220313;44;;127.58573552;2022;70
7029517;1;4;1;;;;;;;1;36;2;8;AYUDANTE DE COCINA;4;3;2;2;;2;;;1;;1;44;5611;56;.;9412;03;20220313;44;;127.58573552;2022;70
7029518;1;1;1;;;;;;;1;48;4;3;DOCENTE;4;5;2;2;;2;;;1;;1;44;8530;85;.;2330;03;20220313;44;;79.63037334;2022;70
7029518;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;.;;.;.;03;20220313;44;;79.63037334;2022;70
7029519;1;1;1;;;2;5;;600000;1;11;0;3;MESERA EN RESTAURANTE DE COMIDAS RAPIDAS;1;3;2;2;;2;;;1;;1;44;5611;56;.;5131;03;20220313;44;;59.79206072;2022;70
7029520;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;.;;.;.;03;20220313;44;;60.369853737;2022;70
7029521;1;2;1;1;1;;;40;2000000;1;0;1;8;TECNICO ELECTRICISTA;1;9;2;2;;1;2500000;;1;1;;44;3514;35;3113;3113;03;20220313;44;1;119.7364019;2022;70
7029522;1;1;1;97;1;;;48;1000000;1;25;2;8;VIGILANTE;1;9;2;2;;2;;;1;1;;44;8010;80;5414;5414;03;20220313;44;2;136.96727086;2022;70
7029522;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;.;;.;.;03;20220313;44;;136.96727086;2022;70
7029523;1;2;1;;;1;;40;500000;1;36;5;8;EMPLEADA DOMESTICA;3;1;2;2;;2;;;1;;1;44;9700;97;.;9111;03;20220313;44;;61.478932586;2022;70
7029523;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;.;;.;.;03;20220313;44;;61.478932586;2022;70
7029523;1;4;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;.;;.;.;03;20220313;44;;61.478932586;2022;70
7029524;1;2;1;4;4;;;40;1500000;1;24;2;8;MUSICO INSTRUMENTISTA;4;3;2;2;;2;;;1;1;;44;9007;90;2652;2652;03;20220313;44;1;98.059598213;2022;70
7029525;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;.;;.;.;03;20220313;44;;77.921703665;2022;70
7029525;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;.;;.;.;03;20220313;44;;77.921703665;2022;70
7029526;1;2;1;;;;;;;1;60;2;7;MESERA;4;4;2;2;;2;;;1;;1;44;5611;56;.;5131;03;20220313;44;;91.516799073;2022;70
7029528;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;.;;.;.;03;20220313;44;;24.397232082;2022;70
7029528;1;3;1;15;1;;;40;1300000;2;;;;.;;;;2;;2;;;1;1;;44;;;2511;;03;20220313;44;2;24.397232082;2022;70
7029528;1;4;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;.;;.;.;03;20220313;44;;24.397232082;2022;70
7029532;1;2;1;;;1;;40;400000;1;12;5;8;AYUDANTE DE ALBAÑIL;1;2;2;2;;2;;;1;;1;44;4290;42;.;9313;03;20220313;44;;53.147540316;2022;70
7029532;1;5;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;.;;.;.;03;20220313;44;;53.147540316;2022;70
7029533;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;.;;.;.;03;20220313;44;;87.438945213;2022;70
7029533;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;.;;.;.;03;20220313;44;;87.438945213;2022;70
7029533;1;4;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;.;;.;.;03;20220313;44;;87.438945213;2022;70
7029533;1;5;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;.;;.;.;03;20220313;44;;87.438945213;2022;70
7029534;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;.;;.;.;03;20220313;44;;80.186851906;2022;70
7029535;1;1;1;;;;;;;1;6;4;6;COCINERA;4;1;2;2;;2;;;1;;1;44;5611;56;.;5120;03;20220313;44;;81.243541447;2022;70
7029536;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;.;;.;.;03;20220313;44;;89.444261371;2022;70
7029537;1;1;1;156;1;;;45;900000;1;60;0;4;EMPLEADA DOMESTICA;3;1;2;2;;2;;;1;1;;44;9700;97;9111;9111;03;20220313;44;2;28.748112748;2022;70
7029537;1;2;1;25;1;;;45;1300000;1;6;1;8;SOLDADOR METALMECANICO;1;8;2;2;;2;;;1;1;;44;3312;33;7212;7212;03;20220313;44;2;28.748112748;2022;70
7029538;1;2;1;48;1;;;48;1500000;1;3;1;8;TECNICO SOLDADOR;1;10;2;2;;2;;;1;1;;44;0510;05;7212;7212;03;20220313;44;2;65.081172811;2022;70
7029538;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;.;;.;.;03;20220313;44;;65.081172811;2022;70
7029539;1;2;1;;;;;;;1;72;1;3;AYUDANTE DE COCINA;4;9;2;2;;2;;;1;;1;44;8891;88;.;9412;03;20220313;44;;69.445779201;2022;70
7029540;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;.;;.;.;03;20220313;44;;60.150965553;2022;70
7029542;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;.;;.;.;03;20220313;44;;61.719948289;2022;70
7029543;1;3;1;104;1;;;40;1800000;1;36;0;8;NUTRICIONISTA;1;10;2;2;;2;;;1;1;;44;8413;84;2265;2265;03;20220313;44;2;24.397232082;2022;70
7029543;1;4;1;;;1;;20;800000;2;;;;.;;;;2;;2;;;1;;1;44;.;;.;.;03;20220313;44;;24.397232082;2022;70
7029543;1;5;1;27;1;;;40;1500000;1;6;3;1;PROMOTOR EN CACINO;1;3;2;2;;2;;;1;1;;44;9200;92;3257;4212;03;20220313;44;2;24.397232082;2022;70
7029544;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;.;;.;.;03;20220313;44;;89.444261371;2022;70
7029545;1;2;1;;;;;;;1;18;2;8;AUXILIAR DE LIMPIEZA;1;8;2;2;;2;;;1;;1;44;3520;35;.;9112;03;20220313;44;;53.766631124;2022;70
7029545;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;.;;.;.;03;20220313;44;;53.766631124;2022;70
7029546;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;.;;.;.;03;20220313;44;;46.596277529;2022;70
7029546;1;2;1;;;1;;40;300000;1;5;5;8;PINTOR DEL CASA;4;1;2;2;;2;;;1;;1;44;4111;41;.;7131;03;20220313;44;;46.596277529;2022;70
7029546;1;3;1;25;1;;;40;300000;2;;;;.;;;;2;;2;;;1;1;;44;;;9112;;03;20220313;44;2;46.596277529;2022;70
7029546;1;4;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;.;;.;.;03;20220313;44;;46.596277529;2022;70
7029547;1;1;1;;;;;;;1;120;1;8;SECRETARIA;1;10;2;2;;2;;;1;;1;44;5221;52;.;4120;03;20220313;44;;24.397232082;2022;70
7029547;1;8;1;;;;;;;1;24;1;7;EJECUTAR PROYECTOS SOCIALES;1;8;2;2;;2;;;1;;1;44;9499;94;.;2635;03;20220313;44;;24.397232082;2022;70
7029547;1;10;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;.;;.;.;03;20220313;44;;24.397232082;2022;70
7029547;1;11;1;144;1;;;40;1000000;1;36;1;8;SECRETARIA;1;8;2;2;;2;;;1;1;;44;3600;36;2421;4120;03;20220313;44;2;24.397232082;2022;70
7029548;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;.;;.;.;03;20220313;44;;64.029928547;2022;70
7029550;1;2;1;;;;;;;1;12;5;6;VENDEDORA POR CATALOGO;4;10;2;2;;2;;;1;;1;44;4792;47;.;3322;03;20220313;44;;69.692586489;2022;70
