DIRECTORIO;SECUENCIA_P;ORDEN;CLASE;AREA;MES;PERIODO;DPTO;HOGAR;P3038;P3039;FEX_C18;PER;REGIS
7015813;1;2;1;68;03;20220311;68;1;1;2;350.72113267;2022;18
7015813;1;3;1;68;03;20220311;68;1;2;1;350.72113267;2022;18
7015813;1;4;1;68;03;20220311;68;1;2;1;350.72113267;2022;18
7015813;1;5;1;68;03;20220311;68;1;2;1;350.72113267;2022;18
7015814;1;1;1;68;03;20220311;68;1;2;1;306.48459775;2022;18
7015814;1;2;1;68;03;20220311;68;1;1;2;306.48459775;2022;18
7015815;1;1;1;68;03;20220311;68;1;2;1;390.30592796;2022;18
7015815;1;2;1;68;03;20220311;68;1;1;2;390.30592796;2022;18
7015816;1;1;1;68;03;20220311;68;1;2;1;303.07303393;2022;18
7015816;1;2;1;68;03;20220311;68;1;1;2;303.07303393;2022;18
7015816;1;3;1;68;03;20220311;68;1;1;2;303.07303393;2022;18
7015817;1;1;1;68;03;20220311;68;1;2;1;274.81253459;2022;18
7015817;1;2;1;68;03;20220311;68;1;2;1;274.81253459;2022;18
7015817;1;3;1;68;03;20220311;68;1;1;2;274.81253459;2022;18
7015818;1;1;1;68;03;20220311;68;1;2;1;243.26306997;2022;18
7015818;1;2;1;68;03;20220311;68;1;1;2;243.26306997;2022;18
7015818;1;3;1;68;03;20220311;68;1;1;2;243.26306997;2022;18
7015818;1;5;1;68;03;20220311;68;1;2;1;243.26306997;2022;18
7015819;1;1;1;68;03;20220311;68;1;2;1;299.93997787;2022;18
7015819;1;2;1;68;03;20220311;68;1;1;2;299.93997787;2022;18
7015820;1;1;1;68;03;20220311;68;1;2;1;239.95198229;2022;18
7015820;1;2;1;68;03;20220311;68;1;1;2;239.95198229;2022;18
7015821;1;1;1;68;03;20220311;68;1;2;1;289.29510516;2022;18
7015821;1;2;1;68;03;20220311;68;1;1;2;289.29510516;2022;18
7015822;1;1;1;68;03;20220311;68;1;1;2;257.67126783;2022;18
7015822;1;2;1;68;03;20220311;68;1;1;2;257.67126783;2022;18
7015823;1;1;1;;03;20220311;68;1;1;2;269.02284909;2022;18
7015824;1;1;1;;03;20220311;68;1;2;1;358.28153932;2022;18
7015825;1;1;1;68;03;20220311;68;1;2;1;265.4652517;2022;18
7015825;1;2;1;68;03;20220311;68;1;1;2;265.4652517;2022;18
7015825;1;3;1;68;03;20220311;68;1;2;1;265.4652517;2022;18
7015825;1;4;1;68;03;20220311;68;1;2;1;265.4652517;2022;18
7015825;1;5;1;68;03;20220311;68;1;1;2;265.4652517;2022;18
7015826;1;1;1;;03;20220311;68;1;2;1;200.31128559;2022;18
7015826;1;2;1;;03;20220311;68;1;1;2;200.31128559;2022;18
7015826;1;5;1;;03;20220311;68;1;1;2;200.31128559;2022;18
7015827;1;1;1;68;03;20220311;68;1;1;2;285.54832971;2022;18
7015827;1;2;1;68;03;20220311;68;1;2;1;285.54832971;2022;18
7015827;1;3;1;68;03;20220311;68;1;1;2;285.54832971;2022;18
7015829;1;1;1;;03;20220311;68;1;1;2;173.16090804;2022;18
7015831;1;1;1;;03;20220311;68;1;2;1;522.99233884;2022;18
7015832;1;1;1;;03;20220311;68;1;2;1;294.06963585;2022;18
7015832;1;2;1;;03;20220311;68;1;1;2;294.06963585;2022;18
7015833;1;1;1;68;03;20220311;68;1;2;1;2032.8032422;2022;18
7015833;1;2;1;68;03;20220311;68;1;1;2;2032.8032422;2022;18
7015833;1;3;1;68;03;20220311;68;1;2;1;2032.8032422;2022;18
7015834;1;1;1;68;03;20220311;68;1;2;1;284.96593553;2022;18
7015835;1;1;1;68;03;20220311;68;1;2;1;299.93997787;2022;18
7015835;1;2;1;68;03;20220311;68;1;1;2;299.93997787;2022;18
7015836;1;1;1;68;03;20220311;68;1;2;1;2771.5445692;2022;18
7015836;1;2;1;68;03;20220311;68;1;1;2;2771.5445692;2022;18
7015837;1;1;1;68;03;20220311;68;1;2;1;347.18579697;2022;18
7015837;1;2;1;68;03;20220311;68;1;1;2;347.18579697;2022;18
7015837;1;3;1;68;03;20220311;68;1;2;1;347.18579697;2022;18
7015837;2;1;1;68;03;20220311;68;2;1;2;347.18579697;2022;18
7015837;2;2;1;68;03;20220311;68;2;1;2;347.18579697;2022;18
7015838;1;1;1;68;03;20220311;68;1;1;2;211.68217648;2022;18
7015838;1;2;1;68;03;20220311;68;1;2;1;211.68217648;2022;18
7015838;1;3;1;68;03;20220311;68;1;1;2;211.68217648;2022;18
7015838;1;5;1;68;03;20220311;68;1;1;2;211.68217648;2022;18
7015839;1;1;1;68;03;20220311;68;1;1;2;331.17089856;2022;18
7015839;1;2;1;68;03;20220311;68;1;2;1;331.17089856;2022;18
7015840;1;1;1;68;03;20220311;68;1;2;1;239.95198229;2022;18
7015840;1;2;1;68;03;20220311;68;1;1;2;239.95198229;2022;18
7015841;1;1;1;68;03;20220311;68;1;2;1;260.68885135;2022;18
7015841;1;2;1;68;03;20220311;68;1;1;2;260.68885135;2022;18
7015841;1;3;1;68;03;20220311;68;1;2;1;260.68885135;2022;18
7015842;1;1;1;68;03;20220311;68;1;2;1;311.18830976;2022;18
7015843;1;1;1;68;03;20220311;68;1;2;1;371.45614037;2022;18
7015843;1;2;1;68;03;20220311;68;1;1;2;371.45614037;2022;18
7015843;1;4;1;68;03;20220311;68;1;2;1;371.45614037;2022;18
7015844;1;1;1;68;03;20220311;68;1;2;1;329.93397565;2022;18
7015844;1;2;1;68;03;20220311;68;1;1;2;329.93397565;2022;18
7015845;1;1;1;68;03;20220311;68;1;1;2;421.63303735;2022;18
7015845;2;1;1;68;03;20220311;68;2;1;2;421.63303735;2022;18
7015845;3;1;1;68;03;20220311;68;3;2;1;421.63303735;2022;18
7015846;1;1;1;68;03;20220311;68;1;2;1;229.38383453;2022;18
7015846;1;2;1;68;03;20220311;68;1;1;2;229.38383453;2022;18
7015846;1;3;1;68;03;20220311;68;1;1;2;229.38383453;2022;18
7015847;1;1;1;68;03;20220311;68;1;2;1;274.39778777;2022;18
7015847;1;2;1;68;03;20220311;68;1;1;2;274.39778777;2022;18
7015848;1;1;1;68;03;20220311;68;1;2;1;264.93671885;2022;18
7015848;1;2;1;68;03;20220311;68;1;1;2;264.93671885;2022;18
7015849;1;1;1;68;03;20220311;68;1;1;2;266.18716599;2022;18
7015849;1;2;1;68;03;20220311;68;1;1;2;266.18716599;2022;18
7015850;1;1;1;68;03;20220311;68;1;2;1;300.56023353;2022;18
7015850;1;2;1;68;03;20220311;68;1;1;2;300.56023353;2022;18
7015851;1;1;1;68;03;20220311;68;1;1;2;320.48179691;2022;18
7015851;1;2;1;68;03;20220311;68;1;2;1;320.48179691;2022;18
7015852;1;1;1;68;03;20220311;68;1;2;1;348.29169899;2022;18
7015853;1;1;1;68;03;20220311;68;1;2;1;1028.994722;2022;18
7015853;1;2;1;68;03;20220311;68;1;1;2;1028.994722;2022;18
7015853;1;3;1;68;03;20220311;68;1;2;1;1028.994722;2022;18
7015854;1;1;1;68;03;20220311;68;1;1;2;354.91524497;2022;18
7015855;1;1;1;68;03;20220311;68;1;2;1;1103.2248266;2022;18
7015855;1;2;1;68;03;20220311;68;1;1;2;1103.2248266;2022;18
7015856;1;1;1;68;03;20220311;68;1;2;1;974.06271132;2022;18
7015857;1;1;1;68;03;20220311;68;1;2;1;2011.8212254;2022;18
7015857;1;2;1;68;03;20220311;68;1;1;2;2011.8212254;2022;18
7015857;1;3;1;68;03;20220311;68;1;2;1;2011.8212254;2022;18
7015858;1;1;1;68;03;20220311;68;1;2;1;1785.6032722;2022;18
7015858;1;2;1;68;03;20220311;68;1;1;2;1785.6032722;2022;18
7015859;1;1;1;68;03;20220311;68;1;1;2;769.46776611;2022;18
7015859;1;2;1;68;03;20220311;68;1;1;2;769.46776611;2022;18
7015860;1;1;1;68;03;20220311;68;1;1;2;1151.9097417;2022;18
7015861;1;1;1;68;03;20220311;68;1;2;1;239.95198229;2022;18
7015861;1;2;1;68;03;20220311;68;1;1;2;239.95198229;2022;18
7015862;1;1;1;68;03;20220311;68;1;2;1;1283.660667;2022;18
7015862;1;2;1;68;03;20220311;68;1;1;2;1283.660667;2022;18
7015863;1;1;1;68;03;20220311;68;1;2;1;339.56726237;2022;18
7015863;1;2;1;68;03;20220311;68;1;1;2;339.56726237;2022;18
7015872;1;1;1;68;03;20220311;68;1;2;1;203.88811811;2022;18
7015872;1;2;1;68;03;20220311;68;1;1;2;203.88811811;2022;18
7015872;1;4;1;68;03;20220311;68;1;1;2;203.88811811;2022;18
7015875;1;1;1;70;03;20220311;70;1;1;2;116.68495015;2022;18
7015875;1;2;1;70;03;20220311;70;1;2;1;116.68495015;2022;18
7015875;1;3;1;70;03;20220311;70;1;1;2;116.68495015;2022;18
7015875;1;4;1;70;03;20220311;70;1;2;1;116.68495015;2022;18
7015875;1;5;1;70;03;20220311;70;1;1;2;116.68495015;2022;18
7015875;1;7;1;70;03;20220311;70;1;1;2;116.68495015;2022;18
7015876;1;1;1;70;03;20220311;70;1;2;1;143.6570592;2022;18
7015876;1;2;1;70;03;20220311;70;1;1;2;143.6570592;2022;18
7015877;1;1;1;70;03;20220311;70;1;1;2;152.36735147;2022;18
7015877;1;2;1;70;03;20220311;70;1;2;1;152.36735147;2022;18
7015877;1;3;1;70;03;20220311;70;1;2;1;152.36735147;2022;18
7015878;1;1;1;70;03;20220311;70;1;2;1;151.80468479;2022;18
7015879;1;1;1;70;03;20220311;70;1;2;1;129.23893658;2022;18
7015879;1;2;1;70;03;20220311;70;1;1;2;129.23893658;2022;18
7015879;1;3;1;70;03;20220311;70;1;1;2;129.23893658;2022;18
7015880;1;1;1;70;03;20220311;70;1;2;1;137.08158698;2022;18
7015880;1;2;1;70;03;20220311;70;1;1;2;137.08158698;2022;18
7015880;1;3;1;70;03;20220311;70;1;1;2;137.08158698;2022;18
7015881;1;1;1;70;03;20220311;70;1;1;2;110.44602114;2022;18
7015881;1;2;1;70;03;20220311;70;1;2;1;110.44602114;2022;18
7015881;1;3;1;70;03;20220311;70;1;2;1;110.44602114;2022;18
7015881;1;4;1;70;03;20220311;70;1;1;2;110.44602114;2022;18
7015881;1;8;1;70;03;20220311;70;1;2;1;110.44602114;2022;18
7015881;1;9;1;70;03;20220311;70;1;2;1;110.44602114;2022;18
7015882;1;1;1;70;03;20220311;70;1;1;2;126.14075087;2022;18
7015882;1;2;1;70;03;20220311;70;1;2;1;126.14075087;2022;18
7015883;1;1;1;70;03;20220311;70;1;1;2;125.44956435;2022;18
7015883;1;2;1;70;03;20220311;70;1;2;1;125.44956435;2022;18
7015883;1;4;1;70;03;20220311;70;1;1;2;125.44956435;2022;18
7015884;1;1;1;70;03;20220311;70;1;1;2;141.06778599;2022;18
7015884;1;2;1;70;03;20220311;70;1;2;1;141.06778599;2022;18
7015884;1;5;1;70;03;20220311;70;1;2;1;141.06778599;2022;18
7015885;1;1;1;70;03;20220311;70;1;2;1;119.07991583;2022;18
7015885;1;2;1;70;03;20220311;70;1;1;2;119.07991583;2022;18
7015885;1;3;1;70;03;20220311;70;1;2;1;119.07991583;2022;18
7015886;1;1;1;70;03;20220311;70;1;2;1;131.87524771;2022;18
7015886;1;2;1;70;03;20220311;70;1;1;2;131.87524771;2022;18
7015887;1;1;1;70;03;20220311;70;1;1;2;77.335132449;2022;18
7015887;1;2;1;70;03;20220311;70;1;1;2;77.335132449;2022;18
7015887;1;3;1;70;03;20220311;70;1;2;1;77.335132449;2022;18
7015887;1;8;1;70;03;20220311;70;1;1;2;77.335132449;2022;18
7015887;1;9;1;70;03;20220311;70;1;2;1;77.335132449;2022;18
7015887;1;11;1;70;03;20220311;70;1;2;1;77.335132449;2022;18
7015888;1;1;1;70;03;20220311;70;1;1;2;112.01957946;2022;18
7015888;1;2;1;70;03;20220311;70;1;2;1;112.01957946;2022;18
7015888;1;3;1;70;03;20220311;70;1;1;2;112.01957946;2022;18
7015888;1;4;1;70;03;20220311;70;1;2;1;112.01957946;2022;18
7015889;1;1;1;70;03;20220311;70;1;2;1;118.93270796;2022;18
7015889;1;2;1;70;03;20220311;70;1;1;2;118.93270796;2022;18
7015890;1;1;1;70;03;20220311;70;1;1;2;128.98795969;2022;18
7015890;1;2;1;70;03;20220311;70;1;2;1;128.98795969;2022;18
7015890;1;3;1;70;03;20220311;70;1;2;1;128.98795969;2022;18
7015892;1;1;1;70;03;20220311;70;1;1;2;122.38284209;2022;18
7015892;1;2;1;70;03;20220311;70;1;2;1;122.38284209;2022;18
7015893;1;1;1;70;03;20220311;70;1;2;1;124.56358364;2022;18
7015893;1;2;1;70;03;20220311;70;1;1;2;124.56358364;2022;18
7015895;1;1;1;70;03;20220311;70;1;2;1;156.34835921;2022;18
7015895;1;2;1;70;03;20220311;70;1;1;2;156.34835921;2022;18
7015895;1;3;1;70;03;20220311;70;1;2;1;156.34835921;2022;18
7015896;1;1;1;70;03;20220311;70;1;1;2;102.04562396;2022;18
7015896;1;2;1;70;03;20220311;70;1;2;1;102.04562396;2022;18
7015896;1;3;1;70;03;20220311;70;1;2;1;102.04562396;2022;18
7015896;1;4;1;70;03;20220311;70;1;1;2;102.04562396;2022;18
7015897;1;1;1;70;03;20220311;70;1;2;1;139.68356607;2022;18
7015897;1;2;1;70;03;20220311;70;1;1;2;139.68356607;2022;18
7015897;1;4;1;70;03;20220311;70;1;2;1;139.68356607;2022;18
7015897;1;5;1;70;03;20220311;70;1;1;2;139.68356607;2022;18
7015897;1;7;1;70;03;20220311;70;1;2;1;139.68356607;2022;18
7015897;1;8;1;70;03;20220311;70;1;2;1;139.68356607;2022;18
7015899;1;1;1;70;03;20220311;70;1;2;1;83.887730348;2022;18
7015899;1;2;1;70;03;20220311;70;1;1;2;83.887730348;2022;18
7015899;1;5;1;70;03;20220311;70;1;1;2;83.887730348;2022;18
7015900;1;1;1;70;03;20220311;70;1;2;1;87.00442344;2022;18
7015900;1;2;1;70;03;20220311;70;1;1;2;87.00442344;2022;18
7015900;1;3;1;70;03;20220311;70;1;2;1;87.00442344;2022;18
7015900;1;4;1;70;03;20220311;70;1;1;2;87.00442344;2022;18
7015900;1;5;1;70;03;20220311;70;1;2;1;87.00442344;2022;18
7015900;1;6;1;70;03;20220311;70;1;1;2;87.00442344;2022;18
7015901;1;1;1;70;03;20220311;70;1;2;1;77.707404485;2022;18
7015901;1;2;1;70;03;20220311;70;1;1;2;77.707404485;2022;18
7015901;1;3;1;70;03;20220311;70;1;1;2;77.707404485;2022;18
7015901;1;4;1;70;03;20220311;70;1;1;2;77.707404485;2022;18
7015902;1;1;1;70;03;20220311;70;1;2;1;77.086014418;2022;18
7015902;1;2;1;70;03;20220311;70;1;1;2;77.086014418;2022;18
7015903;1;1;1;70;03;20220311;70;1;1;2;91.08720556;2022;18
7015903;1;2;1;70;03;20220311;70;1;2;1;91.08720556;2022;18
7015903;1;3;1;70;03;20220311;70;1;2;1;91.08720556;2022;18
7015904;1;1;1;70;03;20220311;70;1;2;1;86.20809144;2022;18
7015904;1;2;1;70;03;20220311;70;1;1;2;86.20809144;2022;18
7015904;1;3;1;70;03;20220311;70;1;2;1;86.20809144;2022;18
7015905;1;1;1;70;03;20220311;70;1;2;1;112.87340366;2022;18
7015905;1;2;1;70;03;20220311;70;1;1;2;112.87340366;2022;18
7015906;1;1;1;70;03;20220311;70;1;1;2;103.7339573;2022;18
7015906;1;2;1;70;03;20220311;70;1;2;1;103.7339573;2022;18
7015907;1;1;1;70;03;20220311;70;1;1;2;75.114118904;2022;18
7015908;1;1;1;70;03;20220311;70;1;2;1;122.84513938;2022;18
7015908;1;2;1;70;03;20220311;70;1;1;2;122.84513938;2022;18
7015908;1;3;1;70;03;20220311;70;1;2;1;122.84513938;2022;18
7015909;1;1;1;70;03;20220311;70;1;2;1;98.317160771;2022;18
7015909;1;2;1;70;03;20220311;70;1;1;2;98.317160771;2022;18
7015909;1;3;1;70;03;20220311;70;1;1;2;98.317160771;2022;18
7015909;1;4;1;70;03;20220311;70;1;1;2;98.317160771;2022;18
7015910;1;1;1;70;03;20220311;70;1;1;2;49.636867259;2022;18
7015910;1;2;1;70;03;20220311;70;1;1;2;49.636867259;2022;18
7015910;1;4;1;70;03;20220311;70;1;1;2;49.636867259;2022;18
7015911;1;1;1;70;03;20220311;70;1;2;1;89.676262901;2022;18
7015911;1;2;1;70;03;20220311;70;1;1;2;89.676262901;2022;18
7015912;1;1;1;70;03;20220311;70;1;2;1;87.099417673;2022;18
7015912;1;2;1;70;03;20220311;70;1;1;2;87.099417673;2022;18
7015912;1;3;1;70;03;20220311;70;1;2;1;87.099417673;2022;18
7015912;1;4;1;70;03;20220311;70;1;1;2;87.099417673;2022;18
7015912;1;5;1;70;03;20220311;70;1;2;1;87.099417673;2022;18
7015913;1;1;1;70;03;20220311;70;1;2;1;87.812370394;2022;18
7015913;1;2;1;70;03;20220311;70;1;1;2;87.812370394;2022;18
7015913;1;3;1;70;03;20220311;70;1;2;1;87.812370394;2022;18
7015913;1;5;1;70;03;20220311;70;1;1;2;87.812370394;2022;18
7015914;1;1;1;70;03;20220311;70;1;1;2;64.943289651;2022;18
7015915;1;1;1;70;03;20220311;70;1;2;1;85.206500234;2022;18
7015915;1;2;1;70;03;20220311;70;1;1;2;85.206500234;2022;18
7015915;1;3;1;70;03;20220311;70;1;1;2;85.206500234;2022;18
7015915;1;4;1;70;03;20220311;70;1;2;1;85.206500234;2022;18
7015915;1;5;1;70;03;20220311;70;1;2;1;85.206500234;2022;18
7015915;1;6;1;70;03;20220311;70;1;2;1;85.206500234;2022;18
7015916;1;1;1;70;03;20220311;70;1;2;1;114.46576294;2022;18
7015916;1;2;1;70;03;20220311;70;1;1;2;114.46576294;2022;18
7015917;1;1;1;70;03;20220311;70;1;2;1;103.57806103;2022;18
7015917;1;2;1;70;03;20220311;70;1;1;2;103.57806103;2022;18
7015918;1;1;1;70;03;20220311;70;1;2;1;87.790425065;2022;18
7015918;1;2;1;70;03;20220311;70;1;1;2;87.790425065;2022;18
7015919;1;1;1;70;03;20220311;70;1;1;2;85.879949457;2022;18
7015919;1;2;1;70;03;20220311;70;1;2;1;85.879949457;2022;18
7015919;1;3;1;70;03;20220311;70;1;1;2;85.879949457;2022;18
7015919;1;4;1;70;03;20220311;70;1;2;1;85.879949457;2022;18
7015919;1;7;1;70;03;20220311;70;1;1;2;85.879949457;2022;18
7015920;1;1;1;70;03;20220311;70;1;2;1;121.22456467;2022;18
7015922;1;1;1;70;03;20220311;70;1;2;1;120.18905108;2022;18
7015922;1;2;1;70;03;20220311;70;1;1;2;120.18905108;2022;18
7015923;1;1;1;70;03;20220311;70;1;1;2;107.94268082;2022;18
7015923;1;3;1;70;03;20220311;70;1;2;1;107.94268082;2022;18
7015924;1;1;1;70;03;20220311;70;1;2;1;103.74087534;2022;18
7015924;1;2;1;70;03;20220311;70;1;1;2;103.74087534;2022;18
7015924;1;3;1;70;03;20220311;70;1;1;2;103.74087534;2022;18
7015924;1;4;1;70;03;20220311;70;1;2;1;103.74087534;2022;18
7015925;1;1;1;70;03;20220311;70;1;1;2;104.06611946;2022;18
7015925;1;2;1;70;03;20220311;70;1;2;1;104.06611946;2022;18
7015926;1;1;1;70;03;20220311;70;1;1;2;72.641080793;2022;18
7015926;1;2;1;70;03;20220311;70;1;1;2;72.641080793;2022;18
7015927;1;1;1;70;03;20220311;70;1;1;2;52.088491048;2022;18
7015927;1;2;1;70;03;20220311;70;1;2;1;52.088491048;2022;18
7015927;1;3;1;70;03;20220311;70;1;1;2;52.088491048;2022;18
7015927;1;6;1;70;03;20220311;70;1;2;1;52.088491048;2022;18
7015927;1;7;1;70;03;20220311;70;1;1;2;52.088491048;2022;18
7015927;1;8;1;70;03;20220311;70;1;1;2;52.088491048;2022;18
7015927;1;9;1;70;03;20220311;70;1;1;2;52.088491048;2022;18
7015928;1;1;1;70;03;20220311;70;1;1;2;91.426071356;2022;18
7015928;1;2;1;70;03;20220311;70;1;1;2;91.426071356;2022;18
7015928;1;3;1;70;03;20220311;70;1;2;1;91.426071356;2022;18
7015930;1;1;1;70;03;20220311;70;1;1;2;63.300823852;2022;18
7015930;1;2;1;70;03;20220311;70;1;2;1;63.300823852;2022;18
7015930;1;3;1;70;03;20220311;70;1;1;2;63.300823852;2022;18
7015932;1;1;1;70;03;20220311;70;1;1;2;116.60011184;2022;18
7015933;1;1;1;70;03;20220311;70;1;1;2;101.40406052;2022;18
7015934;1;1;1;70;03;20220311;70;1;2;1;86.627862019;2022;18
7015934;1;2;1;70;03;20220311;70;1;1;2;86.627862019;2022;18
7015934;1;3;1;70;03;20220311;70;1;1;2;86.627862019;2022;18
7015935;1;1;1;70;03;20220311;70;1;2;1;110.59263241;2022;18
7015935;1;2;1;70;03;20220311;70;1;1;2;110.59263241;2022;18
7015936;1;1;1;70;03;20220311;70;1;1;2;98.522813179;2022;18
7015936;1;2;1;70;03;20220311;70;1;2;1;98.522813179;2022;18
7015937;1;1;1;70;03;20220311;70;1;2;1;143.61971346;2022;18
7015937;1;2;1;70;03;20220311;70;1;1;2;143.61971346;2022;18
7015937;1;3;1;70;03;20220311;70;1;2;1;143.61971346;2022;18
7015937;1;4;1;70;03;20220311;70;1;1;2;143.61971346;2022;18
7015938;1;1;1;70;03;20220311;70;1;2;1;85.24196914;2022;18
7015938;1;2;1;70;03;20220311;70;1;1;2;85.24196914;2022;18
7015938;1;3;1;70;03;20220311;70;1;2;1;85.24196914;2022;18
7015938;1;4;1;70;03;20220311;70;1;1;2;85.24196914;2022;18
7015938;1;5;1;70;03;20220311;70;1;2;1;85.24196914;2022;18
7015938;1;7;1;70;03;20220311;70;1;1;2;85.24196914;2022;18
7015939;1;1;1;70;03;20220311;70;1;2;1;97.965294639;2022;18
7015939;1;2;1;70;03;20220311;70;1;1;2;97.965294639;2022;18
7015939;1;3;1;70;03;20220311;70;1;1;2;97.965294639;2022;18
7015939;1;5;1;70;03;20220311;70;1;2;1;97.965294639;2022;18
7015939;1;6;1;70;03;20220311;70;1;1;2;97.965294639;2022;18
7015940;1;1;1;70;03;20220311;70;1;1;2;165.24277589;2022;18
7015940;1;2;1;70;03;20220311;70;1;1;2;165.24277589;2022;18
7015940;1;3;1;70;03;20220311;70;1;2;1;165.24277589;2022;18
7015940;1;4;1;70;03;20220311;70;1;1;2;165.24277589;2022;18
7015941;1;1;1;70;03;20220311;70;1;1;2;91.804214728;2022;18
7015941;1;2;1;70;03;20220311;70;1;1;2;91.804214728;2022;18
7015942;1;1;1;70;03;20220311;70;1;1;2;97.47738215;2022;18
7015942;1;2;1;70;03;20220311;70;1;1;2;97.47738215;2022;18
7015942;1;3;1;70;03;20220311;70;1;2;1;97.47738215;2022;18
7015942;1;4;1;70;03;20220311;70;1;1;2;97.47738215;2022;18
7015942;1;5;1;70;03;20220311;70;1;2;1;97.47738215;2022;18
7015942;1;6;1;70;03;20220311;70;1;1;2;97.47738215;2022;18
7015942;1;7;1;70;03;20220311;70;1;2;1;97.47738215;2022;18
7015943;1;1;1;70;03;20220311;70;1;2;1;105.01963305;2022;18
7015943;1;2;1;70;03;20220311;70;1;1;2;105.01963305;2022;18
7015944;1;1;1;70;03;20220311;70;1;2;1;77.366099099;2022;18
7015944;1;2;1;70;03;20220311;70;1;1;2;77.366099099;2022;18
7015944;1;5;1;70;03;20220311;70;1;1;2;77.366099099;2022;18
7015945;1;1;1;70;03;20220311;70;1;2;1;94.15480185;2022;18
7015945;1;2;1;70;03;20220311;70;1;1;2;94.15480185;2022;18
7015945;1;3;1;70;03;20220311;70;1;1;2;94.15480185;2022;18
7015945;1;6;1;70;03;20220311;70;1;1;2;94.15480185;2022;18
7015946;1;1;1;70;03;20220311;70;1;1;2;169.33567312;2022;18
7015946;1;2;1;70;03;20220311;70;1;1;2;169.33567312;2022;18
7015947;1;1;1;70;03;20220311;70;1;2;1;118.60084769;2022;18
7015947;1;2;1;70;03;20220311;70;1;1;2;118.60084769;2022;18
7015947;1;4;1;70;03;20220311;70;1;2;1;118.60084769;2022;18
7015948;1;1;1;70;03;20220311;70;1;2;1;173.22778385;2022;18
7015948;1;2;1;70;03;20220311;70;1;1;2;173.22778385;2022;18
7015948;1;3;1;70;03;20220311;70;1;2;1;173.22778385;2022;18
7015949;1;1;1;70;03;20220311;70;1;2;1;96.500646462;2022;18
7015949;1;2;1;70;03;20220311;70;1;1;2;96.500646462;2022;18
7015949;1;3;1;70;03;20220311;70;1;1;2;96.500646462;2022;18
7015949;1;4;1;70;03;20220311;70;1;2;1;96.500646462;2022;18
7015950;1;1;1;70;03;20220311;70;1;2;1;178.05785346;2022;18
7015950;1;2;1;70;03;20220311;70;1;1;2;178.05785346;2022;18
7015951;1;1;1;70;03;20220311;70;1;2;1;127.37352514;2022;18
7015951;1;2;1;70;03;20220311;70;1;1;2;127.37352514;2022;18
7015952;1;1;1;70;03;20220311;70;1;2;1;154.17202884;2022;18
7015952;1;2;1;70;03;20220311;70;1;1;2;154.17202884;2022;18
7015953;1;1;1;70;03;20220311;70;1;2;1;119.84112471;2022;18
7015953;1;2;1;70;03;20220311;70;1;1;2;119.84112471;2022;18
7015954;1;1;1;70;03;20220311;70;1;2;1;173.22778385;2022;18
7015954;1;2;1;70;03;20220311;70;1;1;2;173.22778385;2022;18
7015954;1;3;1;70;03;20220311;70;1;1;2;173.22778385;2022;18
7015954;1;4;1;70;03;20220311;70;1;2;1;173.22778385;2022;18
7015956;1;1;1;70;03;20220311;70;1;1;2;48.910659584;2022;18
7015956;1;2;1;70;03;20220311;70;1;2;1;48.910659584;2022;18
7015956;1;3;1;70;03;20220311;70;1;1;2;48.910659584;2022;18
7015956;1;5;1;70;03;20220311;70;1;2;1;48.910659584;2022;18
7015956;1;6;1;70;03;20220311;70;1;1;2;48.910659584;2022;18
7015957;1;1;1;70;03;20220311;70;1;1;2;94.2223126;2022;18
7015958;1;1;1;70;03;20220311;70;1;1;2;89.921477979;2022;18
7015958;1;2;1;70;03;20220311;70;1;1;2;89.921477979;2022;18
7015959;1;1;1;70;03;20220311;70;1;1;2;107.91161287;2022;18
7015959;1;2;1;70;03;20220311;70;1;2;1;107.91161287;2022;18
7015960;1;1;1;70;03;20220311;70;1;1;2;123.27082162;2022;18
7015960;1;2;1;70;03;20220311;70;1;2;1;123.27082162;2022;18
7015961;1;1;1;70;03;20220311;70;1;1;2;97.122465522;2022;18
7015961;1;2;1;70;03;20220311;70;1;2;1;97.122465522;2022;18
7015962;1;1;1;70;03;20220311;70;1;1;2;76.979811067;2022;18
7015962;1;2;1;70;03;20220311;70;1;2;1;76.979811067;2022;18
7015962;1;3;1;70;03;20220311;70;1;2;1;76.979811067;2022;18
7015963;1;1;1;70;03;20220311;70;1;2;1;118.34958128;2022;18
7015963;1;2;1;70;03;20220311;70;1;1;2;118.34958128;2022;18
7015964;1;1;1;70;03;20220311;70;1;2;1;114.91988436;2022;18
7015964;1;2;1;70;03;20220311;70;1;1;2;114.91988436;2022;18
7015965;1;1;1;70;03;20220311;70;1;2;1;82.149674549;2022;18
7015965;1;2;1;70;03;20220311;70;1;1;2;82.149674549;2022;18
7015966;1;1;1;70;03;20220311;70;1;1;2;119.42159173;2022;18
7015966;1;2;1;70;03;20220311;70;1;2;1;119.42159173;2022;18
7015967;1;1;1;70;03;20220311;70;1;1;2;81.942675168;2022;18
7015968;1;1;1;70;03;20220311;70;1;2;1;119.42159173;2022;18
7015968;1;2;1;70;03;20220311;70;1;1;2;119.42159173;2022;18
7015969;1;1;1;70;03;20220311;70;1;1;2;82.166493177;2022;18
7015969;1;2;1;70;03;20220311;70;1;1;2;82.166493177;2022;18
7015969;1;4;1;70;03;20220311;70;1;1;2;82.166493177;2022;18
7015970;1;1;1;70;03;20220311;70;1;2;1;84.093833911;2022;18
