DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;clase;MES;INI;DPTO;fex_c_2011
5177473;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;13;8330,72965548753
5177495;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;15;2162,82019515895
5177495;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;15;2162,82019515895
5177495;1;5;1;80;1;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;15;2162,82019515895
5177495;1;7;1;80;1;1;9;AISLAMIENTO PREVENTIVO POR COVID 19;2; ; ;12;AISLAMIENTO PREVENTIVO POR COVID 19;2; ;2; ;2; ;800000;2;2;06;1;15;2162,82019515895
5177496;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;18;691,258351259193
5177496;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;18;691,258351259193
5177497;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;18;613,240025213497
5177497;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;18;613,240025213497
5177497;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;18;613,240025213497
5177497;1;5;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;18;613,240025213497
5177498;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;18;613,240025213497
5177499;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;18;2514,28410337534
5177501;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;18;2514,28410337534
5177502;1;1;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;06;1;18;799,126539144487
5177504;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;18;2514,28410337534
5177505;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;18;613,240025213497
5177506;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;18;613,240025213497
5177507;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;18;2514,28410337534
5177508;1;1;1;80;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ;400000;2;2;06;1;18;613,240025213497
5177508;1;2;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;18;613,240025213497
5177509;1;2;1;80;1;2;8; ;2; ; ;6; ;2; ;2; ; ; ; ;2;2;06;1;18;2514,28410337534
5177509;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;18;2514,28410337534
5177509;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;18;2514,28410337534
5177510;1;2;1;80;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;18;2514,28410337534
5177510;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;18;2514,28410337534
5177510;1;5;1;80;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;06;1;18;2514,28410337534
5177512;1;2;1;80;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;18;2514,28410337534
5177515;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;18;613,240025213497
5177516;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;18;613,240025213497
5177517;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;18;613,240025213497
5177519;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;18;613,240025213497
5177519;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;18;613,240025213497
5177521;1;2;1;80;1;4;6; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;18;613,240025213497
5177521;1;5;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;18;613,240025213497
5177522;1;2;1;80;1;4;6; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;18;613,240025213497
5177523;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;18;746,287216538881
5177524;1;2;1;80;1;1;7; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;18;2049,19911609213
5177524;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;18;2049,19911609213
5177524;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;18;2049,19911609213
5177525;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;18;2049,19911609213
5177525;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;18;2049,19911609213
5177525;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;18;2049,19911609213
5177526;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;18;613,240025213497
5177527;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;18;2288,04328525706
5177527;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;18;2288,04328525706
5177527;1;5;1;80;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;2;06;1;18;2288,04328525706
5177528;1;2;1;80;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;18;2514,28410337534
5177528;1;4;1;80;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;2;06;1;18;2514,28410337534
5177530;1;2;1;80;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;18;2514,28410337534
5177531;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;18;613,240025213497
5177531;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;18;613,240025213497
5177531;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;18;613,240025213497
5177544;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;18;2514,28410337534
5177544;1;5;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;18;2514,28410337534
5177545;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;18;691,258351259193
5177545;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;18;691,258351259193
5177545;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;18;691,258351259193
5177548;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;18;613,240025213497
5177551;1;1;1;80;1;3;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;06;1;18;613,240025213497
5177552;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;18;2514,28410337534
5177553;1;2;1;80;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;2;06;1;18;2514,28410337534
5177555;1;1;1;80;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;18;613,240025213497
5177555;1;3;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;06;1;18;613,240025213497
5177612;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;18;852,082150049075
5177615;1;1;1;80;1;1;9;PANDEMIA COVID 19;2; ; ;12;LA PANDEMIA COVID 19;2; ;2; ;1;40;800000;2;2;06;1;18;3493,53681520121
5177615;1;2;1;80;1;1;9;PANDEMIA COVID 19;2; ; ;12;COVID 19 PANDEMIA;2; ;2; ; ; ; ;2;2;06;1;18;3493,53681520121
5177615;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;18;3493,53681520121
5177615;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;18;3493,53681520121
5177619;1;1;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;18;1110,36695525288
5177623;1;1;1;80;1;1;9;COVID 19;2; ; ;12;COVID 19;2; ;1;300000;1;40;1000000;2;2;06;1;18;852,082150049075
5177623;1;2;1;80;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;06;1;18;852,082150049075
5177624;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;18;852,082150049075
5177625;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;18;852,082150049075
5177629;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;18;2175,12100907749
5177629;1;3;1;80;1;3;3; ;2; ; ;12;CUARENTENA POR COVID19;2; ;2; ;1;40;800000;2;2;06;1;18;2175,12100907749
5177630;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;18;1335,34134781673
5177630;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;18;1335,34134781673
5177632;1;2;1;80;1;1;3; ;2; ; ;1; ;2; ;2; ; ; ; ;2;2;06;1;18;2514,28410337534
5177633;1;2;1;80;1;3;3; ;2; ; ;3; ;2; ;2; ;1;40;800000;2;2;06;1;18;613,240025213497
5177634;1;2;1;80;1;4;3; ;2; ; ;1; ;2; ;2; ; ; ; ;2;2;06;1;18;1798,47358610921
5177634;1;5;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;18;1798,47358610921
5177634;1;6;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;18;1798,47358610921
5177634;1;7;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;18;1798,47358610921
5177635;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ;1;35;300000;2;2;06;1;18;1640,10895475199
5177636;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;400000;2;2;06;1;18;2514,28410337534
5177636;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;18;2514,28410337534
5177637;1;2;1;80;1;3;3; ;2; ; ;1; ;2; ;2; ; ; ; ;2;2;06;1;18;2514,28410337534
5177637;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;18;2514,28410337534
5177638;1;2;1;80;1;4;3; ;2; ; ;1; ;2; ;2; ; ; ; ;2;2;06;1;18;613,240025213497
5177639;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;18;613,240025213497
5177642;1;2;1;80;1;1;3; ;2; ; ;9; ;2; ;2; ;1;40;400000;2;2;06;1;18;2514,28410337534
5177642;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;18;2514,28410337534
5177644;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ;1;30;250000;2;2;06;1;18;985,131385703812
5177645;1;2;1;80;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;18;2514,28410337534
5177645;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;18;2514,28410337534
5177645;1;5;1;80;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;06;1;18;2514,28410337534
5177646;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;18;3493,53681520121
5177646;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;18;3493,53681520121
5177647;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ;1;35;400000;2;2;06;1;18;613,240025213497
5177648;1;2;1;80;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;18;2514,28410337534
5177649;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;18;852,082150049075
5177649;1;3;1;80;1;2;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;2;06;1;18;852,082150049075
5177653;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;18;2514,28410337534
5177654;1;2;1;80;1;4;4; ;2; ; ;1; ;2; ;2; ; ; ; ;2;2;06;1;18;613,240025213497
5177655;1;2;1;80;1;2;3; ;2; ; ;3; ;2; ;2; ;1;35;200000;2;2;06;1;18;613,240025213497
5177655;1;3;1;80;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;06;1;18;613,240025213497
5177655;1;4;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;06;1;18;613,240025213497
5177656;1;2;1;80;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;18;613,240025213497
5177657;1;1;1;80;1;3;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;06;1;18;852,082150049075
5177657;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;18;852,082150049075
5177659;1;1;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;18;852,082150049075
5177659;1;3;1;80;1;1;8; ;2; ; ;1; ;2; ;2; ;1;48;900000;2;2;06;1;18;852,082150049075
5177659;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;18;852,082150049075
5177660;1;2;1;80;1;1;3; ;2; ; ;9; ;2; ;2; ;2; ;500000;2;2;06;1;18;3493,53681520121
5177661;1;2;1;80;1;4;3; ;2; ; ;1; ;2; ;2; ; ; ; ;2;2;06;1;18;852,082150049075
5177661;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;18;852,082150049075
5177662;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;18;852,082150049075
5177663;1;1;1;80;1;3;9;POR LA EDAD NO LE DIERON MAS TRABAJO;2; ; ;8; ;2; ;2; ; ; ; ;2;2;06;1;18;1110,36695525288
5177664;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;18;3493,53681520121
5177665;1;2;1;80;1;3;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;2;06;1;18;852,082150049075
5177667;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;18;852,082150049075
5177667;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;18;852,082150049075
5177668;1;2;1;80;1;2;3; ;2; ; ;9; ;2; ;2; ;2; ;500000;2;2;06;1;18;3493,53681520121
5177669;1;2;1;80;1;3;3; ;2; ; ;1; ;2; ;2; ; ; ; ;2;2;06;1;18;2514,28410337534
5177670;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;18;1640,10895475199
5177671;1;2;1;80;1;3;3; ;2; ; ;1; ;2; ;2; ; ; ; ;2;2;06;1;18;2514,28410337534
5177673;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;18;613,240025213497
5177673;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;18;613,240025213497
5177675;1;2;1;80;1;3;3; ;2; ; ;1; ;2; ;2; ; ; ; ;2;2;06;1;18;2514,28410337534
5177676;1;1;1;80;1;1;3; ;2; ; ;9; ;2; ;2; ;2; ;600000;2;2;06;1;18;921,712443491737
5177676;1;2;1;80;1;1;8; ;2; ; ;1; ;2; ;2; ; ; ;400000;2;2;06;1;18;921,712443491737
5177677;1;2;1;80;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;18;2514,28410337534
5177678;1;2;1;80;1;1;8; ;2; ; ;11; ;2; ;2; ; ; ; ;2;2;06;1;18;2514,28410337534
5177679;1;2;1;80;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;18;2514,28410337534
5177680;1;2;1;80;1;3;3; ;2; ; ;1; ;2; ;2; ; ; ; ;2;2;06;1;18;2514,28410337534
5177680;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;18;2514,28410337534
5177681;1;2;1;80;1;1;3; ;2; ; ;9; ;2; ;2; ;1;40;500000;2;2;06;1;18;2514,28410337534
5177682;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;18;2049,19911609213
5177682;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;18;2049,19911609213
5177682;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;18;2049,19911609213
5177683;1;2;1;80;1;2;6; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;18;613,240025213497
5177684;1;2;1;80;1;1;6; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;18;613,240025213497
5177684;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;18;613,240025213497
5177684;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;18;613,240025213497
5177684;1;6;1;80;1;4;3; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;06;1;18;613,240025213497
5177687;1;1;1;80;1;1;4; ;2; ; ;4; ;2; ;2; ;2; ;1500000;2;2;06;1;19;1149,33866376107
5177690;1;1;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;19;1453,90537361427
5177691;1;2;1;80;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;06;1;19;1223,93368861435
5177694;1;1;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;19;954,689897348806
5177696;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;19;1080,59398772254
5177698;1;1;1;80;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;06;1;19;1005,99896286926
5177701;1;2;1;80;2; ; ; ; ;1;3;7; ;2; ;2; ;2; ;400000;2;2;06;1;19;1972,77360885942
5177702;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;19;2255,09848622569
5177702;1;6;1;80;1;1;9;POR LA CUARENTENA;2; ; ;12;POR LA CUARENTENA;2; ;2; ;1;40;700000;2;2;06;1;19;2255,09848622569
5177702;1;8;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;19;2255,09848622569
5177703;1;2;1;80;1;1;3; ;2; ; ;9; ;2; ;2; ;1;40;500000;2;2;06;1;19;954,689897348806
5177706;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;19;1658,21266280481
5177706;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;19;1658,21266280481
5177707;1;1;1;80;1;1;9;POR LA CUARENTENA;2; ; ;12;POR LA CUARENTENA;2; ;2; ;1;40;500000;2;2;06;1;19;798,622537253042
5177707;1;2;1;80;2; ; ; ; ;1;2;7; ;2; ;2; ;2; ;300000;2;2;06;1;19;798,622537253042
5177708;1;1;1;80;1;4;3; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;06;1;19;1528,50039846755
5177708;1;2;1;80;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;19;1528,50039846755
5177709;1;2;1;80;2; ; ; ; ;1;4;7; ;2; ;2; ; ; ; ;2;2;06;1;19;902,085440951851
5177709;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;19;902,085440951851
5177709;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;19;902,085440951851
5177710;1;1;1;80;1;4;6; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;06;1;19;1080,59398772254
5177710;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;19;1080,59398772254
5177710;1;3;1;80;1;4;4; ;2; ; ;4; ;3; ;2; ;1;56;500000;3;2;06;1;19;1080,59398772254
5177711;1;1;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;06;1;19;1149,33866376107
5177712;1;1;1;80;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;06;1;19;1005,99896286926
5177712;1;2;1;80;1;4;9;POR LA EDAD;2; ; ;8; ;2; ;2; ; ; ; ;2;2;06;1;19;1005,99896286926
5177713;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;19;798,622537253042
5177713;1;3;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;06;1;19;798,622537253042
5177714;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;500000;2;2;06;1;19;2364,49069342148
5177714;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;19;2364,49069342148
5177733;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;19;1093,26877936647
5177733;1;3;1;80;1;1;9;POR LA CUARENTENA;2; ; ;12;POR LA CUARENTENA;2; ;2; ; ; ;877803;2;2;06;1;19;1093,26877936647
5177736;1;1;1;80;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;06;1;19;1808,86258679554
5177736;1;2;1;80;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;06;1;19;1808,86258679554
5177736;1;5;1;80;2; ; ; ; ;1;2;8; ;2; ;2; ; ; ; ;2;2;06;1;19;1808,86258679554
5177736;1;6;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;19;1808,86258679554
5177736;1;7;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;19;1808,86258679554
5177737;1;2;1;80;2; ; ; ; ;1;4;9; ;2; ;2; ;2; ;500000;2;2;06;1;19;1407,82972542107
5177738;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;19;1005,99896286926
5177739;1;1;1;80;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;06;1;19;798,622537253042
5177739;1;2;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;06;1;19;798,622537253042
5177740;1;2;1;80;1;1;9;POR MOTIVO DE LA PANDEMIA;2; ; ;12;EN CASA POR MOTIVO DE LA PANDEMIA;2; ;2; ;1;25;600000;2;2;06;1;19;1935,59920926705
5177740;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;19;1935,59920926705
5177740;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;19;1935,59920926705
5177740;1;5;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;19;1935,59920926705
5177742;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;19;954,689897348806
5177750;1;1;1;80;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;2;06;1;19;1005,99896286926
5177750;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;19;1005,99896286926
5177754;1;1;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;19;1453,90537361427
5177755;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;19;798,622537253042
5177756;1;2;1;80;1;2;8; ;2; ; ;1; ;2; ;2; ;1;40;400000;2;2;06;1;19;1961,90143746553
5177756;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;19;1961,90143746553
5177756;1;4;1;80;1;4;9;CAMBIO DE LUGAR DE RESIDENCIA;1; ;1;12;POR LA CUARENTENA;2; ;2; ;1;40;877803;2;2;06;1;19;1961,90143746553
5177758;1;1;1;80;1;2;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;2;06;1;19;1310,56567272246
5177758;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;19;1310,56567272246
5177762;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;19;1528,50039846755
5177763;1;1;1;80;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;06;1;19;2966,40604298875
5177763;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;19;2966,40604298875
5177763;1;4;1;80;1;1;9;POR MOTIVO DE LA PANDEMIA;2; ; ;12;EN CASA POR MOTIVO DE LA CUARENTENA;2; ;2; ;2; ;877803;2;2;06;1;19;2966,40604298875
5177763;2;2;2;80;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;06;1;19;2966,40604298875
5177765;1;2;1;80;1;1;9;POR MOTIVO DE LA PANDEMIA;2; ; ;12;EN CASA POR MOTIVO DE LA CUARENTENA;2; ;2; ;1;45;300000;2;2;06;1;19;1961,90143746553
5177765;1;4;1;80;1;1;9;POR MOTIVO DE LA PANDEMIA;2; ; ;12;EN CASA POR MOTIVO DE LA CUARENTENA;2; ;2; ;1;25;300000;2;2;06;1;19;1961,90143746553
5177766;1;1;1;80;1;1;8; ;2; ; ;12;POE LA CUARENTENA;2; ;2; ;1;40;877803;2;2;06;1;19;2303,52310512276
5177767;1;1;1;80;1;1;8; ;2; ; ;12;EN CASA POR MOTIVO DE LA PANDEMIA;2; ;2; ; ; ; ;2;2;06;1;19;1284,90127691308
5177767;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;19;1284,90127691308
5177767;1;5;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;06;1;19;1284,90127691308
5177768;1;2;1;80;1;3;3; ;2; ; ;9; ;2; ;2; ;2; ;877803;2;2;06;1;19;3029,83434021243
5177771;1;1;1;80;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;2;06;1;19;1005,99896286926
5177774;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ;1;25;430000;2;2;06;1;19;902,085440951851
5177774;1;3;1;80;2; ; ; ; ;1;1;1; ;2; ;2; ;1;40;877803;2;2;06;1;19;902,085440951851
5177774;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;06;1;19;902,085440951851
