directorio;secuencia_p;orden;P7430;P7440;P7450;ini;mes;area;dpto;fex_c_2011
129916;1;3;2; ; ;1;06;05;05;680,204600256129
129920;1;3;2; ; ;1;06;18;18;48,4511981474021
129922;1;1;1;4;4;1;06;13;13;318,323237752038
129923;1;1;1;4;5;1;06;41;41;31,5622007666736
129923;1;2;1;4;5;1;06;41;41;31,5622007666736
129924;1;2;1;2;6;1;06;70;70;136,131742997151
129924;1;3;2; ; ;1;06;70;70;136,131742997151
129924;1;6;2; ; ;1;06;70;70;136,131742997151
129924;1;9;2; ; ;1;06;70;70;136,131742997151
129926;1;1;1;1,2;3;1;06;54;54;86,1346567275059
129927;1;3;2; ; ;1;06;66;66;194,968289803641
129930;1;1;1;4;3;1;06;41;41;149,542604101076
129930;1;2;1;3;4;1;06;41;41;149,542604101076
129932;1;3;2; ; ;1;06;18;18;19,8578309648466
129934;1;2;1;1,3;2;1;06;66;66;267,125455345
129934;1;3;2; ; ;1;06;66;66;267,125455345
129936;1;2;2; ; ;1;06;13;13;287,827862968459
129936;1;6;2; ; ;1;06;13;13;287,827862968459
129937;1;2;1;2;8;1;06;20;20;281,015543777373
129937;1;3;2; ; ;1;06;20;20;281,015543777373
129940;1;3;2; ; ;1;06;20;20;179,16028415709
129941;1;3;2; ; ;1;06;76;76;898,623083953539
129941;1;4;2; ; ;1;06;76;76;898,623083953539
129944;1;1;1;4;5;1;06;05;05;1200,79383210237
129944;1;2;1;4;3;1;06;05;05;1200,79383210237
129944;1;3;1;1,4;5;1;06;05;05;1200,79383210237
129945;1;5;2; ; ;1;06;66;66;451,441238951687
129947;1;1;1;4;6;1;06;66;66;181,95639367119
129951;1;2;2; ; ;1;06;11;11;3150,77018200419
129953;1;1;1;1,2;7;1;06;41;41;58,2397752242191
129953;1;2;1;4;4;1;06;41;41;58,2397752242191
129954;1;1;1;4;5;1;06;17;17;197,783540881833
129954;1;2;1;4;4;1;06;17;17;197,783540881833
129957;1;5;2; ; ;1;06;08;08;873,475731577748
129959;1;1;1;4;5;1;06;73;73;147,411663370974
129959;1;2;1;4;5;1;06;73;73;147,411663370974
129960;1;1;1;1,3;9;1;06;47;47;109,503779196815
129960;1;2;1;1,3;9;1;06;47;47;109,503779196815
129960;1;3;1;1,3;9;1;06;47;47;109,503779196815
129960;1;4;1;1,3;9;1;06;47;47;109,503779196815
129962;1;1;2; ; ;1;06;17;17;180,759279256391
129962;1;2;2; ; ;1;06;17;17;180,759279256391
129962;1;3;2; ; ;1;06;17;17;180,759279256391
129964;1;3;2; ; ;1;06;27;27;23,3347289242124
129964;1;4;2; ; ;1;06;27;27;23,3347289242124
129968;1;1;1;4;5;1;06;66;66;233,244637597219
129968;1;2;2; ; ;1;06;66;66;233,244637597219
129968;1;3;1;1,4;3;1;06;66;66;233,244637597219
129968;1;6;2; ; ;1;06;66;66;233,244637597219
129969;1;1;1;1,3;9;1;06;11;11;2620,7348377439
129969;1;2;1;2;3;1;06;11;11;2620,7348377439
129971;1;3;2; ; ;1;06;18;18;146,182037349887
129972;1;1;1;4;4;1;06;54;54;59,1888256806872
129973;1;2;1;1,2;7;1;06;52;52;55,832608456892
129973;1;3;1;1,3;2;1;06;52;52;55,832608456892
129974;1;3;1;1,4;7;1;06;73;73;307,489197483075
129975;1;1;1;1,3;7;1;06;11;11;3043,47288203397
129975;1;2;2; ; ;1;06;11;11;3043,47288203397
129979;1;1;1;4;5;1;06;20;20;235,264352559168
129979;1;3;2; ; ;1;06;20;20;235,264352559168
129979;1;4;2; ; ;1;06;20;20;235,264352559168
129981;1;1;1;1,3;9;1;06;11;11;3251,89677090386
129982;1;1;1;2;4;1;06;41;41;156,078776908513
129984;1;7;1;1,4;9;1;06;66;66;324,274040913546
129985;1;2;1;2;8;1;06;20;20;256,111472855446
129986;1;1;1;4;5;1;06;17;17;84,635113379822
129989;1;1;1;2;3;1;06;44;44;48,2510138768587
129989;1;3;2; ; ;1;06;44;44;48,2510138768587
129989;1;4;2; ; ;1;06;44;44;48,2510138768587
129990;1;1;1;4;3;1;06;44;44;34,6842114051934
129990;1;5;2; ; ;1;06;44;44;34,6842114051934
129990;1;6;2; ; ;1;06;44;44;34,6842114051934
129993;1;2;1;2;1;1;06;13;13;328,728598052607
129993;1;3;2; ; ;1;06;13;13;328,728598052607
129993;1;4;2; ; ;1;06;13;13;328,728598052607
129994;1;1;1;3;7;1;06;11;11;2967,30070085887
129994;1;2;1;4;3;1;06;11;11;2967,30070085887
129995;1;1;1;2;4;1;06;54;54;67,9891479122093
129999;1;3;2; ; ;1;06;54;54;315,287887767891
130002;1;4;2; ; ;1;06;52;52;183,651400956286
130004;1;2;1;1,3;7;1;06;11;11;2383,78132033479
130004;1;3;2; ; ;1;06;11;11;2383,78132033479
130005;1;1;1;4;4;1;06;50;50;233,434362260334
130006;1;2;2; ; ;1;06;63;63;76,520099897797
130007;1;3;1;1,3;4;1;06;73;73;207,768569053708
130009;1;1;1;4;6;1;06;54;54;253,184850993498
130009;1;2;1;4;3;1;06;54;54;253,184850993498
130012;1;5;2; ; ;1;06;08;08;358,725638356097
130013;1;2;1;2;3;1;06;54;54;500,810328193068
130014;1;3;2; ; ;1;06;17;17;317,337412756043
130015;1;2;1;3;3;1;06;11;11;2627,32692904723
130016;1;3;2; ; ;1;06;50;50;183,125344647129
130018;1;3;2; ; ;1;06;70;70;110,112272802159
130018;1;5;1;1,3;3;1;06;70;70;110,112272802159
130019;1;1;1;4;3;1;06;15;15;58,4452513081149
130019;1;5;2; ; ;1;06;15;15;58,4452513081149
130020;1;3;2; ; ;1;06;50;50;229,412254798406
130020;1;5;1;4;4;1;06;50;50;229,412254798406
130023;1;1;1;1,3;9;1;06;66;66;615,544838229539
130026;1;2;2; ; ;1;06;13;13;327,067255917526
130027;1;2;2; ; ;1;06;13;13;533,757869671552
130027;1;3;2; ; ;1;06;13;13;533,757869671552
130031;1;1;1;4;5;1;06;17;17;61,1945476649239
130031;1;2;2; ; ;1;06;17;17;61,1945476649239
130031;1;3;1;4;3;1;06;17;17;61,1945476649239
130031;1;4;1;3;1;1;06;17;17;61,1945476649239
130032;1;1;1;1,3;9;1;06;54;54;226,997289040547
130034;1;2;2; ; ;1;06;27;27;577,302500852743
130035;1;1;1;1,2;7;1;06;20;20;123,902859629555
130036;1;3;1;4;5;1;06;50;50;84,0542324003663
130038;1;2;2; ; ;1;06;11;11;2267,36372285598
130039;1;2;1;4;3;1;06;18;18;35,892365332223
130039;1;4;2; ; ;1;06;18;18;35,892365332223
130039;1;5;2; ; ;1;06;18;18;35,892365332223
130040;1;1;1;4;4;1;06;20;20;213,31361592674
130040;1;2;1;4;3;1;06;20;20;213,31361592674
130040;1;5;1;1,3;8;1;06;20;20;213,31361592674
130041;1;1;1;1,3;7;1;06;11;11;2499,3060710949
130041;1;2;2; ; ;1;06;11;11;2499,3060710949
130043;1;3;2; ; ;1;06;15;15;61,6511279521446
130044;1;2;1;3;3;1;06;08;08;617,855364387341
130049;1;3;1;2;2;1;06;54;54;255,844203621807
130049;1;4;2; ; ;1;06;54;54;255,844203621807
130051;1;1;1;3;4;1;06;05;05;460,094805944825
130051;1;2;2; ; ;1;06;05;05;460,094805944825
130051;1;4;2; ; ;1;06;05;05;460,094805944825
130052;1;3;2; ; ;1;06;52;52;76,3114456839422
130053;1;1;1;4;3;1;06;13;13;326,144704398711
130053;1;3;2; ; ;1;06;13;13;326,144704398711
130055;1;1;1;1,2;9;1;06;54;54;249,233976651472
130057;1;1;1;1,3;7;1;06;11;11;2921,65758140109
130057;1;2;1;4;3;1;06;11;11;2921,65758140109
130057;1;3;2; ; ;1;06;11;11;2921,65758140109
130058;1;1;1;4;4;1;06;20;20;138,360683521364
130058;1;2;1;1,3;1;1;06;20;20;138,360683521364
130058;1;3;2; ; ;1;06;20;20;138,360683521364
130061;1;1;1;1,3;8;1;06;20;20;451,256412181055
130062;1;1;1;2;5;1;06;08;08;514,426773239844
130062;1;2;1;4;3;1;06;08;08;514,426773239844
130062;1;4;2; ; ;1;06;08;08;514,426773239844
130062;1;5;2; ; ;1;06;08;08;514,426773239844
130064;1;1;1;4;4;1;06;11;11;2832,47037740446
130066;1;6;2; ; ;1;06;41;41;131,822904399353
130069;1;1;1;1,2;9;1;06;52;52;85,8220336717679
130069;1;2;1;4;3;1;06;52;52;85,8220336717679
130070;1;1;1;1,3;4;1;06;15;15;40,7071332565245
130070;1;4;2; ; ;1;06;15;15;40,7071332565245
130070;1;5;1;1,2;4;1;06;15;15;40,7071332565245
130073;1;3;2; ; ;1;06;52;52;172,190653333468
130073;1;4;2; ; ;1;06;52;52;172,190653333468
130073;1;6;2; ; ;1;06;52;52;172,190653333468
130074;1;1;1;4;8;1;06;54;54;315,592509544893
130076;1;3;2; ; ;1;06;13;13;578,288279486655
130076;1;4;2; ; ;1;06;13;13;578,288279486655
130076;1;5;2; ; ;1;06;13;13;578,288279486655
130076;1;6;2; ; ;1;06;13;13;578,288279486655
130077;1;2;2; ; ;1;06;11;11;3333,63792215787
130079;1;3;2; ; ;1;06;70;70;139,649990711525
130080;1;2;1;1,4;3;1;06;70;70;114,206193621098
130081;1;1;1;3;9;1;06;66;66;213,190114414227
130081;1;2;1;3;9;1;06;66;66;213,190114414227
130083;1;1;1;1,3;7;1;06;20;20;187,710000732437
130083;1;2;1;1,3;8;1;06;20;20;187,710000732437
130085;1;3;1;4;8;1;06;54;54;316,187001952919
130087;1;1;1;1,2;9;1;06;20;20;126,977836780029
130087;1;2;1;1,2;9;1;06;20;20;126,977836780029
130087;1;3;2; ; ;1;06;20;20;126,977836780029
130089;1;12;1;4;3;1;06;54;54;289,505193249039
130091;1;1;1;1,4;3;1;06;11;11;2908,69908916737
130092;1;1;2; ; ;1;06;17;17;122,114295698265
130093;1;2;1;4;3;1;06;08;08;290,149536784618
130093;1;3;2; ; ;1;06;08;08;290,149536784618
130095;1;2;1;1,3;8;1;06;50;50;150,034032486539
130097;1;3;2; ; ;1;06;20;20;246,217412038837
130100;1;1;1;4;7;1;06;18;18;102,079306921735
130100;1;4;2; ; ;1;06;18;18;102,079306921735
130100;1;5;2; ; ;1;06;18;18;102,079306921735
130101;1;1;2; ; ;1;06;17;17;153,142267271203
130101;1;2;2; ; ;1;06;17;17;153,142267271203
130106;1;2;2; ; ;1;06;18;18;28,4923033776613
130108;1;2;2; ; ;1;06;20;20;267,615220076451
130111;1;1;2; ; ;1;06;54;54;390,222914767795
130111;1;2;1;3;4;1;06;54;54;390,222914767795
130112;1;2;1;4;9;1;06;66;66;155,703994730446
130117;1;1;1;3;4;1;06;17;17;122,114295698265
130124;1;1;1;1,3;9;1;06;20;20;107,144730892731
130124;1;3;1;2;4;1;06;20;20;107,144730892731
130125;1;1;1;4;5;1;06;17;17;68,7443432869595
130130;1;3;2; ; ;1;06;18;18;35,441968864587
130130;1;4;2; ; ;1;06;18;18;35,441968864587
130130;1;5;2; ; ;1;06;18;18;35,441968864587
130132;1;2;1;4;3;1;06;08;08;869,353193150685
130132;1;3;2; ; ;1;06;08;08;869,353193150685
130134;1;2;2; ; ;1;06;50;50;150,034032486539
130136;1;4;2; ; ;1;06;05;05;654,184472820511
130137;1;1;1;1,3;9;1;06;20;20;144,836989649814
130137;1;7;1;1,4;8;1;06;20;20;144,836989649814
130138;1;1;1;4;7;1;06;05;05;611,634781048773
130138;1;2;2; ; ;1;06;05;05;611,634781048773
130138;1;6;1;4;5;1;06;05;05;611,634781048773
130143;1;2;1;2;9;1;06;50;50;120,171748063242
130145;1;2;1;4;3;1;06;08;08;538,938164284895
130145;1;4;2; ; ;1;06;08;08;538,938164284895
130146;1;2;2; ; ;1;06;18;18;52,1080914668468
130146;1;3;2; ; ;1;06;18;18;52,1080914668468
130146;1;4;2; ; ;1;06;18;18;52,1080914668468
130146;1;5;2; ; ;1;06;18;18;52,1080914668468
130147;1;1;1;4;4;1;06;70;70;108,184843370999
130147;1;2;2; ; ;1;06;70;70;108,184843370999
130148;1;2;1;4;4;1;06;50;50;94,0744130925597
130151;1;2;2; ; ;1;06;50;50;103,195658511763
130157;1;2;1;1,2;8;1;06;54;54;308,518796640151
130161;1;2;2; ; ;1;06;27;27;105,932261465472
130163;1;3;2; ; ;1;06;08;08;863,839876171867
130164;1;2;1;2;3;1;06;70;70;124,368399727644
130165;1;1;1;1,4;8;1;06;27;27;73,076265930727
130165;1;2;1;1,3;8;1;06;27;27;73,076265930727
130167;1;2;1;1,3;9;1;06;70;70;49,1981618661956
130172;1;1;1;3;4;1;06;41;41;70,5350734050177
130172;1;2;1;4;5;1;06;41;41;70,5350734050177
130172;1;4;2; ; ;1;06;41;41;70,5350734050177
130176;1;1;1;1,2;9;1;06;20;20;252,776445325175
130176;1;3;2; ; ;1;06;20;20;252,776445325175
130176;1;4;2; ; ;1;06;20;20;252,776445325175
130178;1;2;2; ; ;1;06;41;41;51,8372472199108
130180;1;2;1;4;5;1;06;41;41;42,2708045982236
130181;1;4;2; ; ;1;06;73;73;223,66170646292
130181;1;5;2; ; ;1;06;73;73;223,66170646292
130182;1;3;2; ; ;1;06;17;17;278,312711712549
130183;1;1;1;4;3;1;06;73;73;121,277739670857
130183;1;2;1;4;5;1;06;73;73;121,277739670857
130185;1;1;1;1,2;9;1;06;68;68;361,120284424031
130186;1;1;1;4;4;1;06;50;50;149,194971741469
130186;1;2;1;4;3;1;06;50;50;149,194971741469
130187;1;3;2; ; ;1;06;05;05;992,98642826444
130187;1;4;2; ; ;1;06;05;05;992,98642826444
130187;1;5;2; ; ;1;06;05;05;992,98642826444
130188;1;1;1;4;5;1;06;73;73;97,1962532429363
130188;1;2;1;3;3;1;06;73;73;97,1962532429363
130191;1;4;2; ; ;1;06;44;44;70,2909825113318
130192;1;4;1;1,4;3;1;06;70;70;93,0398305229862
130193;1;1;1;1,2;7;1;06;54;54;405,351314922936
130194;1;1;1;4;4;1;06;13;13;305,067032926388
130194;1;3;1;3;3;1;06;13;13;305,067032926388
130194;1;4;2; ; ;1;06;13;13;305,067032926388
130196;1;1;1;2;3;1;06;68;68;342,648469341673
130196;1;5;2; ; ;1;06;68;68;342,648469341673
130198;1;1;1;2;3;1;06;44;44;159,162241741455
130199;1;2;1;2;8;1;06;20;20;217,263208130918
130199;1;3;2; ; ;1;06;20;20;217,263208130918
130200;1;3;2; ; ;1;06;63;63;49,0292532613711
130200;1;4;2; ; ;1;06;63;63;49,0292532613711
130201;1;2;1;1,3;6;1;06;17;17;158,233323307633
130203;1;2;1;3;3;1;06;13;13;325,279336316282
130204;1;1;1;9;3;1;06;54;54;469,680859441081
130204;1;2;1;4;4;1;06;54;54;469,680859441081
130204;1;3;1;1,2;7;1;06;54;54;469,680859441081
130204;1;4;1;1,2;7;1;06;54;54;469,680859441081
130204;1;5;2; ; ;1;06;54;54;469,680859441081
130204;1;6;1;2;3;1;06;54;54;469,680859441081
130205;1;2;1;2;2;1;06;19;19;120,509900460726
130207;1;1;1;4;5;1;06;17;17;140,39686339289
130207;1;2;2; ; ;1;06;17;17;140,39686339289
130209;1;2;2; ; ;1;06;44;44;135,034161566672
130210;1;1;1;4;3;1;06;23;23;166,9021747642
130210;1;4;1;1,2;1;1;06;23;23;166,9021747642
130210;1;6;1;3;3;1;06;23;23;166,9021747642
130210;1;8;2; ; ;1;06;23;23;166,9021747642
130211;1;5;2; ; ;1;06;41;41;158,671045397076
130211;1;6;2; ; ;1;06;41;41;158,671045397076
130217;1;2;2; ; ;1;06;41;41;168,337031921818
130217;1;3;2; ; ;1;06;41;41;168,337031921818
130218;1;1;1;4;5;1;06;19;19;59,7732518574072
130218;1;2;2; ; ;1;06;19;19;59,7732518574072
130219;1;5;1;4;4;1;06;23;23;96,9958680378874
130221;1;3;2; ; ;1;06;44;44;41,850812309625
130221;1;4;2; ; ;1;06;44;44;41,850812309625
130223;1;2;2; ; ;1;06;44;44;167,086213651705
130223;1;3;2; ; ;1;06;44;44;167,086213651705
130226;1;3;2; ; ;1;06;70;70;66,3054574520386
130235;1;2;1;2;3;1;06;19;19;119,187032190414
130237;1;1;1;4;7;1;06;15;15;51,9830689722552
130237;1;2;2; ; ;1;06;15;15;51,9830689722552
130238;1;3;2; ; ;1;06;44;44;56,9579348018799
130238;1;4;2; ; ;1;06;44;44;56,9579348018799
130239;1;3;2; ; ;1;06;41;41;157,107374621164
130240;1;1;1;2;6;1;06;23;23;58,1690053104578
130240;1;2;1;3;3;1;06;23;23;58,1690053104578
130242;1;1;1;4;3;1;06;54;54;306,962243134376
130242;1;2;2; ; ;1;06;54;54;306,962243134376
130244;1;3;1;4;3;1;06;63;63;71,9330343925699
130248;1;3;2; ; ;1;06;47;47;249,298051332886
130255;1;1;1;1,2;7;1;06;44;44;50,8565587313681
130255;1;3;2; ; ;1;06;44;44;50,8565587313681
130255;1;4;2; ; ;1;06;44;44;50,8565587313681
130255;1;5;2; ; ;1;06;44;44;50,8565587313681
130255;1;6;1;4;7;1;06;44;44;50,8565587313681
130256;1;2;1;2;8;1;06;20;20;155,947733500093
130256;1;3;2; ; ;1;06;20;20;155,947733500093
130259;1;2;1;1,1;8;1;06;05;05;1779,42203441143
130264;1;2;2; ; ;1;06;23;23;109,301442250618
130267;1;1;1;1,2;7;1;06;54;54;397,743969390752
130267;1;2;1;1,3;3;1;06;54;54;397,743969390752
130268;1;2;2; ; ;1;06;63;63;45,4477353622343
130268;1;4;1;1,4;2;1;06;63;63;45,4477353622343
130269;1;3;2; ; ;1;06;08;08;352,026167034189
130275;1;3;2; ; ;1;06;41;41;191,624689890404
130275;1;6;2; ; ;1;06;41;41;191,624689890404
130277;1;3;2; ; ;1;06;05;05;1830,02378369031
130277;1;4;2; ; ;1;06;05;05;1830,02378369031
130278;1;2;1;2;3;1;06;13;13;263,447075700446
130279;1;4;2; ; ;1;06;41;41;116,370551262637
130282;1;1;1;1,3;9;1;06;47;47;215,888064943276
130283;1;3;2; ; ;1;06;70;70;141,166551386264
130283;1;4;2; ; ;1;06;70;70;141,166551386264
130284;1;3;2; ; ;1;06;54;54;76,56751617657
130285;1;2;2; ; ;1;06;54;54;346,091340804005
130286;1;2;1;2;8;1;06;18;18;75,9400219693189
130286;1;3;2; ; ;1;06;18;18;75,9400219693189
130287;1;1;1;4;5;1;06;19;19;86,2644011831204
130289;1;1;1;9;4;1;06;54;54;290,107641763383
130289;1;2;1;4;3;1;06;54;54;290,107641763383
130290;1;1;1;1,3;9;1;06;47;47;208,162425203392
130290;1;2;2; ; ;1;06;47;47;208,162425203392
130290;1;3;1;1,3;9;1;06;47;47;208,162425203392
130291;1;1;1;4;3;1;06;50;50;220,997802906508
130291;1;3;2; ; ;1;06;50;50;220,997802906508
130293;1;1;1;4;5;1;06;66;66;394,592222722833
130294;2;2;2; ; ;1;06;08;08;632,855234236151
130297;1;2;1;1,3;9;1;06;11;11;2595,67856504295
130297;1;4;2; ; ;1;06;11;11;2595,67856504295
130297;1;5;1;1,3;9;1;06;11;11;2595,67856504295
130298;1;2;1;1,4;7;1;06;05;05;1271,9811716881
130298;1;5;2; ; ;1;06;05;05;1271,9811716881
130300;1;1;1;3;3;1;06;05;05;2292,51169106373
130300;1;2;2; ; ;1;06;05;05;2292,51169106373
130301;1;1;1;4;6;1;06;18;18;75,2899265953302
130301;1;2;2; ; ;1;06;18;18;75,2899265953302
130302;1;2;1;4;3;1;06;54;54;283,637453937617
130302;1;5;2; ; ;1;06;54;54;283,637453937617
130304;1;2;2; ; ;1;06;05;05;856,420071891822
130304;1;4;1;4;3;1;06;05;05;856,420071891822
130304;1;6;1;1,3;7;1;06;05;05;856,420071891822
130306;1;2;1;4;3;1;06;54;54;286,001349572242
130306;1;3;1;1,2;7;1;06;54;54;286,001349572242
130306;1;4;1;1,2;7;1;06;54;54;286,001349572242
130307;1;2;1;1,2;9;1;06;08;08;297,889102123205
130307;1;3;2; ; ;1;06;08;08;297,889102123205
130309;1;1;1;4;5;1;06;13;13;252,071131128376
130311;1;1;1;1,3;9;1;06;47;47;145,929115659944
130311;1;2;1;1,3;9;1;06;47;47;145,929115659944
130311;1;4;2; ; ;1;06;47;47;145,929115659944
130315;1;3;1;3;8;1;06;63;63;143,824792768343
130317;1;1;1;4;5;1;06;08;08;490,134741907006
130317;1;9;1;4;4;1;06;08;08;490,134741907006
130317;1;10;1;4;4;1;06;08;08;490,134741907006
130324;1;2;1;3;3;1;06;08;08;854,476294317629
130326;1;1;1;2;8;1;06;18;18;56,0301655935795
130328;1;1;1;4;3;1;06;41;41;347,148147908655
130328;1;3;2; ; ;1;06;41;41;347,148147908655
130332;1;2;2; ; ;1;06;05;05;611,321328439175
130333;1;1;1;1,3;7;1;06;20;20;236,881270755988
130333;1;3;1;2;8;1;06;20;20;236,881270755988
130336;1;1;1;2;4;1;06;18;18;56,0301655935795
130339;1;1;1;1,2;4;1;06;41;41;113,460169353494
130339;1;3;2; ; ;1;06;41;41;113,460169353494
130339;1;5;1;4;6;1;06;41;41;113,460169353494
130340;1;3;2; ; ;1;06;08;08;780,679653101917
130340;1;4;1;4;7;1;06;08;08;780,679653101917
130347;1;2;1;4;4;1;06;23;23;64,5767866789219
130349;1;3;2; ; ;1;06;66;66;175,514378746842
130349;1;5;1;3;4;1;06;66;66;175,514378746842
130349;1;6;1;4;4;1;06;66;66;175,514378746842
130351;1;4;2; ; ;1;06;44;44;59,2384076170141
130353;1;1;2; ; ;1;06;18;18;188,803848120309
130355;1;1;1;1,3;9;1;06;41;41;170,331086017724
130356;1;2;1;3;4;1;06;11;11;1419,34501059391
130356;1;4;1;1,3;2;1;06;11;11;1419,34501059391
130357;1;1;2; ; ;1;06;08;08;729,449990619212
130357;1;2;1;1,3;7;1;06;08;08;729,449990619212
130358;1;1;1;4;3;1;06;41;41;105,407939589455
130358;1;6;1;4;4;1;06;41;41;105,407939589455
130361;1;1;1;1,3;9;1;06;47;47;371,48780306692
130361;1;3;2; ; ;1;06;47;47;371,48780306692
130361;1;4;2; ; ;1;06;47;47;371,48780306692
130361;1;5;2; ; ;1;06;47;47;371,48780306692
130362;1;1;1;4;3;1;06;63;63;69,3295029919483
130362;1;3;1;3;1;1;06;63;63;69,3295029919483
130363;1;3;1;1,3;8;1;06;20;20;208,374249406246
130363;1;4;2; ; ;1;06;20;20;208,374249406246
130364;1;2;1;3;5;1;06;70;70;85,707594916435
130364;1;3;2; ; ;1;06;70;70;85,707594916435
130365;1;3;2; ; ;1;06;66;66;455,674572113886
130367;1;1;1;1,4;3;1;06;54;54;103,043221763439
130368;1;1;1;1,2;9;1;06;41;41;101,919606642383
130369;1;3;2; ; ;1;06;50;50;319,593815429251
130370;1;2;1;4;3;1;06;17;17;143,26111579594
130370;1;3;2; ; ;1;06;17;17;143,26111579594
130371;1;2;1;1,3;9;1;06;08;08;384,533418621441
130371;1;5;1;2;8;1;06;08;08;384,533418621441
130373;1;3;2; ; ;1;06;20;20;159,092509050183
130374;1;1;1;1,3;9;1;06;47;47;225,463304644612
130374;1;2;1;4;5;1;06;47;47;225,463304644612
130374;1;3;1;1,3;9;1;06;47;47;225,463304644612
130374;1;4;1;1,3;9;1;06;47;47;225,463304644612
130374;1;5;2; ; ;1;06;47;47;225,463304644612
130376;1;5;1;1,4;3;1;06;76;76;1015,01093692867
130376;1;7;1;1,4;7;1;06;76;76;1015,01093692867
130377;1;2;2; ; ;1;06;23;23;47,4968692555149
130379;1;1;1;3;4;1;06;08;08;731,408218717099
130380;1;2;1;4;4;1;06;41;41;242,98544305689
130380;1;3;2; ; ;1;06;41;41;242,98544305689
130381;1;2;1;4;5;1;06;05;05;500,53267491932
130381;1;3;1;1,3;9;1;06;05;05;500,53267491932
130381;1;4;2; ; ;1;06;05;05;500,53267491932
130381;1;5;2; ; ;1;06;05;05;500,53267491932
130382;1;1;1;4;5;1;06;41;41;100,425184257598
130383;1;1;1;3;7;1;06;18;18;48,4511981474021
130384;1;5;2; ; ;1;06;11;11;2184,57767000564
130385;1;1;2; ; ;1;06;08;08;655,581075933726
130385;1;2;1;2;4;1;06;08;08;655,581075933726
130386;1;2;1;1,2;7;1;06;66;66;297,152862502838
130386;1;3;2; ; ;1;06;66;66;297,152862502838
130388;1;2;1;2;3;1;06;66;66;356,507251022732
130388;1;3;2; ; ;1;06;66;66;356,507251022732
130388;1;4;2; ; ;1;06;66;66;356,507251022732
130389;1;2;1;4;2;1;06;05;05;1069,15366868956
130393;1;3;2; ; ;1;06;20;20;178,935855217805
130393;1;4;2; ; ;1;06;20;20;178,935855217805
130396;1;1;1;1,3;9;1;06;47;47;195,580643938518
130396;1;2;2; ; ;1;06;47;47;195,580643938518
130396;1;3;2; ; ;1;06;47;47;195,580643938518
130396;1;4;1;1,3;9;1;06;47;47;195,580643938518
130397;1;2;1;4;3;1;06;05;05;586,830347803936
130397;1;4;2; ; ;1;06;05;05;586,830347803936
130398;1;3;2; ; ;1;06;08;08;973,325308795045
130399;1;1;1;4;4;1;06;41;41;101,919606642383
130399;1;2;1;4;4;1;06;41;41;101,919606642383
130399;1;3;1;4;3;1;06;41;41;101,919606642383
130400;1;3;1;1,3;9;1;06;08;08;699,264901403132
130400;1;4;1;1,2;9;1;06;08;08;699,264901403132
130400;1;5;2; ; ;1;06;08;08;699,264901403132
130402;1;2;1;4;3;1;06;41;41;140,492603272666
130404;1;1;1;3;2;1;06;17;17;160,646513600959
130405;1;2;1;3;3;1;06;47;47;195,089326867572
130406;1;1;1;4;5;1;06;05;05;1416,68456294106
130406;1;2;2; ; ;1;06;05;05;1416,68456294106
130409;1;1;2; ; ;1;06;41;41;197,317386947011
130410;1;1;1;4;4;1;06;11;11;2327,07788307243
130410;1;2;1;1,2;7;1;06;11;11;2327,07788307243
130410;1;3;1;1,2;7;1;06;11;11;2327,07788307243
130410;1;5;2; ; ;1;06;11;11;2327,07788307243
130411;1;1;1;1,3;8;1;06;27;27;154,874342006176
130416;1;1;1;4;5;1;06;44;44;93,9732121420498
130416;1;2;2; ; ;1;06;44;44;93,9732121420498
130417;1;1;1;4;5;1;06;66;66;181,588252958188
130417;1;4;2; ; ;1;06;66;66;181,588252958188
130417;1;5;2; ; ;1;06;66;66;181,588252958188
130417;1;6;2; ; ;1;06;66;66;181,588252958188
130417;1;7;1;4;3;1;06;66;66;181,588252958188
130420;1;3;2; ; ;1;06;41;41;294,589805863181
130421;1;2;1;1,3;9;1;06;44;44;41,0117364588435
130423;1;1;1;3;3;1;06;05;05;800,183708789613
130426;1;2;1;2;2;1;06;08;08;943,929414517896
130428;1;2;1;4;3;1;06;05;05;1422,22385302786
130428;1;3;2; ; ;1;06;05;05;1422,22385302786
130428;1;4;2; ; ;1;06;05;05;1422,22385302786
130429;1;2;2; ; ;1;06;41;41;188,772935211114
130430;1;2;1;2;8;1;06;20;20;171,475422778589
130431;1;2;2; ; ;1;06;54;54;368,588394663722
130432;1;2;1;1,3;9;1;06;27;27;23,3347289242124
130432;1;3;1;1,3;9;1;06;27;27;23,3347289242124
130432;1;4;2; ; ;1;06;27;27;23,3347289242124
130432;1;5;1;4;9;1;06;27;27;23,3347289242124
130433;1;1;1;1,3;8;1;06;27;27;19,6043470893894
130436;1;2;1;4;3;1;06;18;18;71,7589700321329
130436;1;4;2; ; ;1;06;18;18;71,7589700321329
130437;1;1;1;4;1;1;06;66;66;519,97747187323
130437;1;2;2; ; ;1;06;66;66;519,97747187323
130437;1;3;2; ; ;1;06;66;66;519,97747187323
130440;1;1;1;1,4;6;1;06;41;41;118,664512423789
130440;1;2;1;4;5;1;06;41;41;118,664512423789
130440;1;3;2; ; ;1;06;41;41;118,664512423789
130441;1;2;2; ; ;1;06;66;66;595,717771290945
130446;1;1;2; ; ;1;06;05;05;863,794872086269
130450;1;3;2; ; ;1;06;41;41;239,422606648431
