DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S2;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S20;P5210S21;P5210S22;P5210S24;HOGAR;P4000;P4010;P4020;P4030S1;P4030S2;P4030S3;P4030S4;P4030S5;P4030S1A1;P4030S4A1;P4040;REGIS;CLASE;DPTO;ORDEN;AREA;fex_c_2011
451554;1;7;1;1;1;1;1;1;1;1; ; ;180000000;8000000; ;1;1;2;2;1;1;1;1;1;2;1;1;1;1;2;1;2;1;2;1;2;1;2;1;7;1;2;1;1;1;4;3;1;01;1;52;1;52;104,955362170118
451555;1;4;3;1;1;1;1;1;4;2; ;700000;80000000;450000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;2;2;1;2;1;4;1;2;1;1;1;3;3;1;01;1;52;1;52;99,079190469592
451557;1;1;1;1;1;1;1;6; ;2; ;228000;98;400000; ;2;1;2;1;1;2;1;2;1;1;1;1;2;1;2;2;2;1;2;2;2;1;2;1;4;1;2;1;1;1;3;3;1;01;1;52;1;52;131,159146242845
451558;1;2;1;1;1;1;1;6; ;1; ; ;40000000;300000; ;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;1;4;1;2;1;1;1;3;3;1;01;1;52;1;52;131,159146242845
451559;1;2;1;1;1;1;1;1;4;3; ; ; ; ;250000;2;1;2;2;2;2;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;3;1;01;1;52;1;52;131,159146242845
451561;1;3;2;1;1;1;1;1;4;3; ; ; ; ;300000;1;1;2;2;1;1;1;2;1;1;1;1;1;2;2;2;2;1;2;1;1;1;2;1;2;1;2;1;1;1;2;3;1;01;1;52;1;52;184,43100856033
451562;1;1;1;1;1;1;1;2;5;5; ; ; ;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;4;1;4;1;2;1;1;1;3;3;1;01;1;52;1;52;142,048809610612
451563;1;5;2;1;1;1;1;1;4;3; ; ; ; ;480000;1;1;2;1;1;1;1;1;2;1;1;1;2;2;1;2;2;1;2;2;2;1;2;1;5;1;2;1;1;1;3;3;1;01;1;52;1;52;158,176257834051
451564;1;5;2;1;1;1;1;1;4;1; ; ;90000000;500000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;1;2;1;1;1;4;1;2;1;1;1;3;3;1;01;1;52;1;52;104,955362170118
451565;1;4;1;1;1;1;1;6; ;4; ; ; ;500000; ;1;2;1;2;1;2;2;1;1;1;1;1;1;1;1;2;2;2;2;1;2;1;1;1;7;1;2;1;1;1;3;3;1;01;1;52;1;52;147,317394250481
451566;1;4;3;1;1;1;1;1;4;4; ; ; ;450000; ;1;1;2;1;1;1;1;1;2;1;1;1;1;1;2;2;2;1;2;2;2;1;1;1;4;1;2;1;1;1;3;3;1;01;1;52;1;52;160,183612595389
451567;1;2;1;1;1;1;1;1;4;4; ; ; ;150000; ;2;2;2;2;2;1;1;2;2;1;1;1;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;3;1;01;1;52;1;52;155,225425334947
451568;1;5;4;1;1;1;1;1;4;1; ; ;90000000;300000; ;1;1;2;1;1;1;1;2;2;1;1;1;1;1;2;2;2;1;1;1;2;1;2;1;4;1;2;1;1;1;2;3;1;01;1;52;1;52;161,051669708952
451569;1;4;3;1;1;1;1;1;4;1; ; ;100000000;500000; ;1;1;2;1;1;1;1;2;2;1;1;2;1;1;2;2;2;1;2;1;2;1;1;1;4;1;2;1;1;1;3;3;1;01;1;52;1;52;152,555634955488
451570;1;5;2;1;1;1;1;1;4;1; ; ;70000000;300000; ;1;1;2;2;1;1;1;1;2;1;1;2;1;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;3;1;01;1;52;1;52;111,699590984206
451571;1;2;2;1;1;1;1;1;4;3; ; ; ; ;200000;2;1;2;1;1;1;1;2;2;1;1;1;2;2;2;2;2;2;1;2;2;1;2;1;4;1;2;1;1;1;3;3;1;01;1;52;1;52;155,406542207786
451572;1;5;4;1;1;1;1;1;4;1; ; ;40000000;300000; ;1;1;2;1;1;1;1;1;2;1;1;1;1;1;1;2;2;1;1;2;2;1;1;1;4;1;2;1;1;1;3;3;1;01;1;52;1;52;96,4094000901331
451573;1;6;5;1;1;1;1;1;4;1; ; ;80000000;400000; ;1;1;2;1;1;1;1;1;2;1;1;1;1;1;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;2;3;1;01;1;52;1;52;136,121344145077
451574;1;3;2;1;1;1;1;1;4;1; ; ;15000000;150000; ;2;1;2;2;2;2;1;2;2;2;1;1;1;2;2;2;2;1;1;2;2;1;1;1;4;1;2;1;1;1;1;3;1;01;1;52;1;52;173,460609415865
451575;1;5;1;1;1;1;1;1;4;1; ; ;98;600000; ;1;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;4;3;1;01;1;52;1;52;103,479717995898
451577;1;4;2;1;1;1;1;1;4;1; ; ;120000000;500000; ;1;2;2;1;1;1;1;2;1;1;1;2;1;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;3;3;1;01;1;52;1;52;94,0656988023506
451579;1;5;3;1;1;1;1;1;4;1; ; ;100000000;550000; ;1;1;1;2;1;1;1;1;2;2;1;1;1;1;2;2;2;1;2;1;2;1;1;1;4;1;2;1;1;1;3;3;1;01;1;52;1;52;152,300086133526
451582;1;1;1;1;2;1;1;2;4;3; ; ; ; ;100000;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;1;4;1;2;1;1;1;2;3;1;01;1;52;1;52;134,696993735867
451583;1;2;2;1;1;1;1;1;4;3; ; ; ; ;250000;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;2;2;1;1;1;4;1;2;1;1;1;3;3;1;01;1;52;1;52;158,431806656014
451585;1;5;3;1;1;1;1;1;4;3; ; ; ; ;400000;1;2;2;1;1;1;1;2;2;1;1;2;2;1;2;2;2;1;2;2;2;1;1;1;4;1;2;1;1;1;3;3;1;01;1;52;1;52;115,868955348772
451586;1;6;4;1;1;1;1;1;4;3; ; ; ; ;350000;1;1;2;1;1;1;1;1;2;1;1;1;1;1;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;3;3;1;01;1;52;1;52;134,72149835847
451587;1;3;2;1;1;1;1;1;4;6;ANTICRES; ; ;250000; ;1;1;2;1;1;1;1;2;2;1;1;1;1;1;2;2;2;2;1;2;2;1;1;1;4;1;2;1;1;1;2;3;1;01;1;52;1;52;149,680223080588
451588;1;1;1;1;1;1;1;1;4;4; ; ; ;150000; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;3;1;4;1;2;1;1;1;2;3;1;01;1;52;1;52;146,65495863236
451589;1;5;3;1;1;1;1;1;4;6;ANTICRES; ; ;400000; ;1;1;2;2;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;1;2;1;1;1;4;1;2;1;1;1;3;3;1;01;1;52;1;52;155,406542207786
451590;1;4;1;1;1;1;1;1;4;1; ; ;78000000;250000; ;1;1;2;1;1;1;1;1;2;1;1;1;2;1;2;2;2;2;1;2;2;1;1;1;4;1;2;1;1;1;3;3;1;01;1;52;1;52;141,441222549955
451591;1;5;3;1;1;1;1;1;4;3; ; ; ; ;400000;1;1;2;1;1;1;1;1;1;1;1;1;1;2;2;2;2;1;1;2;2;1;1;1;4;1;2;1;1;1;3;3;1;01;1;52;1;52;152,555634955488
451592;1;4;2;1;1;1;1;1;4;4; ; ; ;480000; ;1;1;2;2;1;1;1;2;1;1;1;1;1;1;2;2;2;2;2;1;2;1;2;1;4;1;2;1;1;1;2;3;1;01;1;52;1;52;158,176257834051
451593;1;5;3;1;1;1;1;1;4;2; ;370000;87000000;300000; ;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;1;1;1;4;1;2;1;1;1;3;3;1;01;1;52;1;52;158,431806656014
451594;1;2;1;1;2;1;1;1;4;4; ; ; ;150000; ;2;1;2;2;1;1;1;2;2;2;1;1;2;1;2;2;2;2;2;2;2;1;3;1;2;1;2;1;1;1;2;3;1;01;1;52;1;52;77,3052408143367
451595;1;1;1;1;2;1;1;6; ;3; ; ; ; ;50000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;1;2;1;2;1;1;1;3;3;1;01;1;52;1;52;142,048809610612
451596;1;1;1;1;2;1;1;2;4;3; ; ; ; ;50000;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;3;1;4;1;2;1;1;1;3;3;1;01;1;52;1;52;131,159146242845
451597;1;1;1;1;2;1;1;2;4;3; ; ; ; ;70000;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;1;2;1;2;1;1;1;3;3;1;01;1;52;1;52;163,208877043617
451598;1;4;1;1;1;1;1;1;2;1; ; ;20000000;100000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;1;1;1;1;3;1;01;1;52;1;52;97,6035462953725
451599;1;3;2;1;1;1;1;1;4;1; ; ;98;150000; ;1;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;1;3;1;01;1;52;1;52;140,778786931834
451600;1;7;3;1;1;1;1;1;4;1; ; ;98;500000; ;1;2;2;2;1;1;1;1;2;2;1;1;1;1;2;2;2;2;2;1;2;1;1;1;4;1;2;1;1;1;4;3;1;01;1;52;1;52;125,228244947235
451601;1;5;4;1;1;1;1;1;4;1; ; ;90000000;500000; ;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;2;2;1;1;1;4;1;2;1;1;1;3;3;1;01;1;52;1;52;166,084288918517
451602;1;5;3;1;1;1;1;1;4;1; ; ;98;300000; ;1;1;2;1;1;1;1;1;2;1;1;1;1;2;2;2;2;2;1;2;2;1;1;1;4;1;2;1;1;1;3;3;1;01;1;52;1;52;166,265405791356
451603;1;3;2;1;1;1;1;1;4;3; ; ; ; ;450000;2;1;2;2;2;1;1;2;2;2;1;1;2;2;2;2;2;1;2;1;2;1;2;1;4;1;2;1;1;1;3;3;1;01;1;52;1;52;146,65495863236
451604;1;3;1;1;1;1;1;1;4;1; ; ;40000000;350000; ;1;1;2;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;1;2;2;1;2;1;4;1;2;1;1;1;3;3;1;01;1;52;1;52;147,317394250481
451605;1;3;2;1;1;1;1;1;4;3; ; ; ; ;380000;2;1;2;2;2;1;1;1;2;1;1;1;1;2;1;2;2;2;1;2;2;1;2;1;4;1;2;1;1;1;3;3;1;01;1;52;1;52;137,903375056933
451606;1;4;2;1;1;1;1;1;4;6;ANTICRES; ; ;300000; ;2;2;2;1;1;1;1;2;1;1;1;2;2;2;2;2;2;2;1;2;2;1;2;1;4;1;2;1;1;1;3;3;1;01;1;52;1;52;121,745127049298
451607;1;1;1;1;2;1;1;1;4;6;ANTICRESIS; ; ;100000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;3;2;1;2;1;1;1;2;3;1;01;1;52;1;52;131,159146242845
451608;1;7;3;1;1;1;1;1;4;1; ; ;280000000;2000000; ;1;2;2;1;1;1;1;1;1;1;1;2;1;1;2;2;2;1;2;2;2;1;1;1;5;1;2;1;1;1;5;3;1;01;1;52;1;52;70,2865827181962
451609;1;3;3;1;1;1;1;1;4;6;ANTICRESIS; ; ;250000; ;2;2;2;2;2;1;1;2;2;2;1;1;1;2;2;2;2;2;1;2;2;1;2;1;4;1;2;1;1;1;2;3;1;01;1;52;1;52;143,804051380062
451610;1;2;2;1;1;1;1;1;4;1; ; ;98;200000; ;1;2;2;2;2;1;1;2;2;1;1;2;2;1;2;2;2;2;2;2;1;1;2;1;2;1;2;1;1;1;2;3;1;01;1;52;1;52;94,0656988023506
451611;1;5;3;1;1;1;1;1;4;1; ; ;200000000;2000000; ;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;2;2;1;1;1;1;1;1;1;4;1;2;1;1;1;5;3;1;01;1;52;1;52;151,155867254807
451612;1;3;2;1;1;1;1;1;4;6;ANTICRESIS; ; ;200000; ;1;2;2;1;1;1;1;2;2;2;1;1;2;1;2;2;2;2;1;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;1;52;1;52;123,958222268457
451613;1;3;1;1;1;1;1;1;4;3; ; ; ; ;500000;1;1;2;2;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;1;1;1;2;1;4;1;2;1;1;1;5;3;1;01;1;52;1;52;103,479717995898
451614;1;4;2;1;1;1;1;1;4;1; ; ;3000000;150000; ;1;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;2;3;1;01;1;52;1;52;87,5270914837037
451615;1;6;1;1;1;1;1;1;4;1; ; ;8000000;400000; ;1;1;2;1;1;1;1;2;2;1;1;1;1;2;2;2;2;2;2;1;2;1;1;1;4;1;2;1;1;1;2;3;1;01;1;52;1;52;104,955362170118
451616;1;3;2;1;1;1;1;1;4;3; ; ; ; ;240000;1;1;1;2;1;1;1;2;2;2;1;1;1;1;2;2;2;1;1;2;2;1;1;1;6;1;2;1;1;1;2;3;1;01;1;52;1;52;137,927879679536
451617;1;4;2;1;1;1;1;1;4;3; ; ; ; ;250000;1;2;2;2;1;1;1;2;2;2;1;2;1;1;2;2;2;2;1;2;2;1;1;1;4;1;2;1;1;1;2;2;1;01;1;52;1;52;125,282974542319
451618;1;1;1;1;2;1;1;2;4;3; ; ; ; ;70000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;1;1;1;3;3;1;01;1;52;1;52;103,479717995898
451619;1;2;2;1;1;1;1;1;4;4; ; ; ;100000; ;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;1;52;1;52;116,968175624075
451620;1;1;1;1;2;1;1;1;4;3; ; ; ; ;80000;2;2;2;2;2;1;1;2;2;1;1;1;2;2;2;2;2;2;2;2;2;1;3;1;2;1;2;1;1;1;2;3;1;01;1;52;1;52;157,182852769764
451622;1;5;3;1;1;1;1;1;4;3; ; ; ; ;300000;1;2;2;2;1;1;1;2;1;1;1;1;1;2;2;2;2;2;1;2;2;1;1;1;4;1;2;1;1;1;2;2;1;01;1;52;1;52;96,9411106772512
451623;1;4;3;1;1;1;1;1;4;6;ANTICRESIS; ; ;200000; ;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;3;1;01;1;52;1;52;202,634928341736
451624;1;4;3;1;1;1;1;1;6;1; ; ;5000000;100000; ;2;2;2;2;1;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;1;3;1;01;1;52;1;52;140,948806374516
451625;1;5;3;1;1;1;1;1;6;1; ; ;150000;100000; ;1;2;2;2;2;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;1;3;2;01;1;52;1;52;99,079190469592
451626;1;1;1;1;1;1;1;1;5;4; ; ; ;30000; ;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;1;2;1;1;1;1;3;2;01;1;52;1;52;181,32455248607
451628;1;1;1;1;1;1;1;1;4;3; ; ; ; ;100000;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;3;2;1;2;1;1;1;2;3;1;01;1;52;1;52;171,960460619043
451629;1;8;2;1;1;1;1;1;4;2; ;900000;180000000;800000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;1;1;1;2;1;6;1;2;1;1;1;5;3;1;01;1;52;1;52;128,489355863386
451630;1;3;2;1;1;1;1;1;4;4; ; ; ;150000; ;2;2;2;2;2;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;3;1;01;1;52;1;52;116,732210193772
451631;1;4;2;1;1;1;1;1;4;2; ;170000;250000000;450000; ;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;2;2;2;1;1;1;2;1;4;1;2;1;1;1;5;3;1;01;1;52;1;52;110,223946809987
451632;1;1;1;1;2;1;1;2;4;3; ; ; ; ;50000;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;3;1;2;1;2;1;1;1;2;3;1;01;1;52;1;52;141,386373992491
451633;1;5;2;1;1;1;1;1;4;6;ANTICRESIS; ; ;250000; ;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;3;1;01;1;52;1;52;132,027203356408
451634;1;2;1;1;1;1;1;1;4;6;ANTICRESIS; ; ;180000; ;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;3;1;01;1;52;1;52;151,432029019963
451635;1;4;3;1;1;1;1;1;4;2; ;260000;98;350000; ;1;1;2;2;1;1;1;2;2;2;1;2;1;1;2;2;2;1;2;2;1;1;2;1;4;1;2;1;1;1;2;3;1;01;1;52;1;52;104,924562385921
451636;1;3;2;1;2;1;1;1;4;3; ; ; ; ;170000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;3;1;01;1;52;1;52;199,941594580779
451636;2;1;1;1;2;1;1;1;4;3; ; ; ; ;150000;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;1;52;1;52;199,941594580779
451637;1;2;1;1;1;1;1;1;4;3; ; ; ; ;200000;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;1;1;1;2;3;1;01;1;52;1;52;132,634790417065
451638;1;2;2;1;1;1;1;1;4;3; ; ; ; ;200000;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;3;1;01;1;52;1;52;187,225228809198
451639;1;1;1;1;1;1;1;1;4;3; ; ; ; ;100000;2;2;2;2;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;2;3;2;1;2;1;1;1;2;3;1;01;1;52;1;52;154,712842290153
451640;1;1;1;1;1;1;1;1;4;3; ; ; ; ;200000;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;3;2;1;2;1;1;1;2;3;1;01;1;52;1;52;111,924340021972
451641;1;6;3;1;1;1;1;1;4;1; ; ;100000000;1000000; ;1;1;2;2;1;1;1;1;2;1;1;1;1;2;1;2;2;2;2;1;2;1;1;1;4;1;2;1;1;1;5;3;1;01;1;52;1;52;104,292926551996
451642;1;1;1;1;2;1;1;1;4;3; ; ; ; ;60000;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;3;1;2;1;2;1;1;1;2;3;1;01;1;52;1;52;154,712842290153
451643;1;1;1;1;2;1;1;2;4;4; ; ; ;40000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;1;2;1;2;1;1;1;1;3;2;01;1;52;1;52;161,714105327073
451644;1;1;1;1;2;1;1;2;4;4; ; ; ;70000; ;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;3;1;2;1;2;1;1;1;1;3;2;01;1;52;1;52;134,696993735867
451645;1;2;2;1;2;1;1;2;4;3; ; ; ; ;50000;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;1;2;1;2;1;1;1;1;3;2;01;1;52;1;52;236,498073316257
451646;1;1;1;1;2;1;1;2;4;4; ; ; ;150000; ;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;3;3;1;1;2;1;1;1;1;3;2;01;1;52;1;52;155,406542207786
451648;1;3;1;1;1;1;1;1;5;4; ; ; ;100000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;3;3;1;2;1;1;1;2;3;1;01;1;52;1;52;103,479717995898
451649;1;1;1;1;1;1;1;1;4;3; ; ; ; ;100000;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;5;2;1;01;1;52;1;52;151,687577841925
451650;1;6;2;1;1;1;1;1;4;1; ; ;98;1500000; ;1;1;2;1;1;1;1;1;1;1;1;2;1;2;1;2;2;2;2;1;1;1;1;1;6;1;2;1;1;1;5;3;1;01;1;52;1;52;95,5413429765702
451651;1;2;1;1;1;1;1;1;4;3; ; ; ; ;215000;1;2;2;2;2;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;1;52;1;52;137,903375056933
451652;1;3;2;1;1;1;1;1;4;3; ; ; ; ;200000;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;3;1;01;1;52;1;52;160,183612595389
451653;1;4;3;1;1;1;1;1;4;1; ; ;65000000;200000; ;1;1;2;1;1;1;1;1;2;1;1;2;1;1;1;2;2;2;1;1;2;1;2;1;4;1;2;1;1;1;2;3;1;01;1;52;1;52;161,457071104242
451654;1;5;3;1;1;1;1;1;4;1; ; ;60000000;150000; ;1;2;2;2;1;1;1;2;2;1;1;2;1;2;2;2;2;1;2;2;2;1;1;1;4;1;2;1;1;1;2;3;1;01;1;52;1;52;139,403523853756
451655;1;5;3;1;1;1;1;1;4;1; ; ;35000000;150000; ;1;2;2;2;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;3;3;1;01;1;52;1;52;89,0575842153879
451656;1;4;3;1;1;1;1;1;4;3; ; ; ; ;300000;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;1;2;1;1;1;4;1;2;1;1;1;2;3;1;01;1;52;1;52;146,860580127801
451657;1;4;3;1;1;1;1;1;4;1; ; ;70000000;300000; ;1;1;2;2;1;1;1;1;2;2;1;2;2;1;2;2;2;2;2;1;2;1;1;1;4;1;2;1;1;1;2;3;1;01;1;52;1;52;83,9893629530625
451658;1;2;2;1;1;1;1;1;4;1; ; ;98;200000; ;1;2;2;2;2;2;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;3;1;01;1;52;1;52;156,445520687204
451659;1;4;3;1;1;1;1;1;1;3; ; ; ; ;220000;1;2;1;2;2;2;1;2;2;2;1;2;1;1;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;3;1;01;1;52;1;52;160,870552836113
451660;1;4;2;1;1;1;1;1;4;1; ; ;98;98; ;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;3;2;1;2;1;1;1;2;3;1;01;1;52;1;52;91,3959084228917
451661;1;5;3;1;1;1;1;1;4;1; ; ;98;200000; ;1;1;2;2;2;2;1;1;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;3;4;1;2;1;1;1;2;3;1;01;1;52;1;52;123,47643900786
451662;1;1;1;1;2;1;1;1;5;1; ; ;7000000;150000; ;2;2;2;2;2;2;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;3;1;2;1;2;1;1;1;1;3;2;01;1;52;1;52;153,113294689624
451663;1;2;1;1;1;1;1;1;4;3; ; ; ; ;70000;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;4;1;2;1;1;1;1;3;2;01;1;52;1;52;164,158125783212
451664;1;8;6;1;1;1;1;1;1;1; ; ;16000000;200000; ;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;2;1;2;1;1;1;1;3;2;01;1;52;1;52;145,731253842398
451665;1;2;2;1;1;1;1;1;5;3; ; ; ; ;70000;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;1;3;2;01;1;52;1;52;116,968175624075
451668;1;5;2;1;1;1;1;1;4;2; ;250000;85000000;250000; ;2;2;2;2;1;1;1;2;2;1;1;2;1;2;2;2;2;1;2;2;2;1;1;1;4;1;2;1;1;1;3;3;1;01;1;52;1;52;140,778786931834
451669;1;4;3;1;1;1;1;1;4;1; ; ;150000000;300000; ;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;1;2;1;2;1;1;1;4;1;2;1;1;1;2;3;1;01;1;52;1;52;123,712404438164
451670;1;7;4;1;1;1;1;1;4;1; ; ;50000000;400000; ;2;2;2;2;1;1;1;2;2;1;1;1;1;2;2;2;2;1;2;2;2;1;1;1;4;1;2;1;1;1;2;3;1;01;1;52;1;52;70,2865827181962
451671;1;2;2;1;1;1;1;1;4;3; ; ; ; ;80000;2;2;2;2;2;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;3;3;1;2;1;1;1;2;3;1;01;1;52;1;52;148,836670589627
451672;1;2;1;1;1;1;1;6; ;3; ; ; ; ;300000;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;2;3;3;1;2;1;1;1;2;3;1;01;1;52;1;52;147,317394250481
451673;1;5;2;1;1;1;1;1;4;4; ; ; ;220000; ;1;1;2;1;1;1;1;1;2;1;1;2;1;2;2;2;2;1;1;2;1;1;2;1;4;1;2;1;1;1;3;3;1;01;1;52;1;52;109,561511191865
451674;1;4;2;1;1;1;1;1;4;1; ; ;150000000;500000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;1;2;1;1;1;4;1;2;1;1;1;5;3;1;01;1;52;1;52;99,079190469592
451675;1;2;2;1;1;1;1;1;4;3; ; ; ; ;200000;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;3;1;01;1;52;1;52;119,406802841794
451676;1;6;1;1;1;1;1;1;4;2; ;1200000;98;350000; ;1;2;2;2;1;1;1;1;2;1;1;1;1;1;2;2;2;1;1;1;2;1;1;1;4;1;2;1;1;1;2;3;1;01;1;52;1;52;166,927841409477
451677;1;2;1;1;1;1;1;1;4;4; ; ; ;250000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;2;3;1;01;1;52;1;52;103,479717995898
451678;1;5;2;1;1;1;1;1;4;2; ;98;98;98; ;1;1;2;2;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;3;3;1;01;1;52;1;52;149,680223080588
451679;1;2;2;1;1;1;1;1;4;3; ; ; ; ;165000;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2;3;2;1;2;1;1;1;2;3;1;01;1;52;1;52;152,555634955488
