DIRECTORIO;SECUENCIA_P;ORDEN;REGIS;P7250;P7260;P7280;P7280S1;P7290;P7300;P7310;P7320;P7350;P7350S1;P7360;P7370;P7380;P7380S1;P7390;P7390S1;P7400;P7410;P7410S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P7424;P7424S1;CLASE;OFICIO1;OFICIO2;RAMA4D_D;RAMA2D_D;DSI;DPTO;AREA;fex_c_2011
476510;1;1;70;250;55;1; ;1;1;2;4;5; ;2;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;300000;1;98;1;95;95;4559;45;1;76;76;852,228671450529
476510;1;4;70;12;48;1; ;1;1;2;4;1; ;2;2;12;TRABAJO TEMPORAL;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;40000;1;98;1;95;95;4559;45;1;76;76;852,228671450529
476510;1;5;70;8;40;1; ;1;1;2;8;1; ;4;2;12;ERA TEMPORAL;1; ;2;11;ERA TEMPORAL; ; ; ; ; ; ; ; ;1; ;1;200000;1;200000;1;79;79;1810;18;1;76;76;852,228671450529
476511;1;3;70;4;40;1; ;2;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;76;76;829,292075923122
476522;1;3;70;12;48;1; ;2;2;2;12;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;3240000;1;74;97;2109;21;1;76;76;808,313347004767
476524;1;1;70;36;48;1; ;2;2;2;60;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;50000;1;240000;1;98;97;2109;21;1;76;76;703,296051458543
476529;1;1;70;1;48;4; ;1;1;2;2;4; ;1;2;7; ;3; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;430000;1;2580000;1;97;97;6310;63;1;76;76;866,892656473588
476530;1;4;70;8;48;1; ;2;2;2;8;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;2165000;1;37;37;6412;64;1;76;76;752,706391238059
476530;1;8;70;48;48;3; ;1;1;2;52;3; ;1;1; ;.;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;1;76;76;752,706391238059
476534;1;2;70;24;48;1; ;1;1;2;28;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;98;1;45;45;1511;15;1;76;76;735,640062498847
476544;1;1;70;10;48;1; ;2;2;2;10;1; ;6;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;4560000;1;13;13;8045;80;1;76;76;927,516009411315
476549;1;3;70;20;48;1; ;1;1;2;4;1; ;3;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2500000;1;45;37;5234;52;1;76;76;920,939126013094
476566;1;1;70;20;48;1; ;1;1;2;20;4; ;1;2;2; ;2; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4000000;1;98;98;6031;60;1;76;76;489,268327382458
476583;1;2;70;1;40;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;76;76;731,865777462121
476589;1;3;70;3;45;1; ;1;1;2;3;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;600000;1;2150000;1;58;58;5211;52;1;76;76;840,750596235509
476591;2;5;70;104;20;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;76;76;881,524653852777
476591;2;6;70;3;36;1; ;2;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;39; ; ; ;1;76;76;881,524653852777
476602;1;5;70;12;48;1; ;1;1;2;12;1; ;2;2;4; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1350000;1;45;45;5132;51;1;76;76;997,540626793059
476607;1;3;70;1;48;1; ;2;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;76;76;808,005773050175
476614;1;4;70;12;48;1; ;1;1;2;6;1; ;2;2;4; ;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;97;45;5529;55;1;76;76;834,609423366176
476617;1;2;70;4;48;3; ;1;1;2;156;1; ;2;2;4; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;56;5521;55;1;76;76;834,913096749411
476644;1;2;70;4;48;4; ;2;2;2;6;4; ;1;2;2; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3000000;1;45;45;5234;52;1;76;76;884,66552494521
476652;1;3;70;12;48;1; ;1;1;2;3;1; ;3;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;80000;1;79;45;5236;52;1;76;76;734,933522766437
476652;2;2;70;16;40;1; ;1;2;2;48;1; ;4;2;2; ;2; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;59;53;5521;55;1;76;76;734,933522766437
476787;1;2;70;2;48;2; ;1;1;2;16;2; ;7;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;400000;1;10000000;1;32;32;7512;75;1;50;50;185,63757323012
476788;1;4;70;2;60;4; ;2;2;2;2;4; ;1;2;2; ;1; ;2;6; ; ; ; ;1; ; ; ; ; ; ;1;400000;1;3000000;1;98;98;6031;60;1;50;50;246,168657998274
476808;1;1;70;12;48;4; ;1;1;2;12;8; ;3;2;5; ;6; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;95;62;0111;01;1;73;73;261,177976286413
476809;1;2;70;8;20;1; ;2;2;2;40;1; ;2;2;2; ;2; ;2;5; ; ; ; ; ; ; ; ; ;1; ;2; ;1;420000;1;44;45;5239;52;1;73;73;136,717757715702
476812;2;1;70;1;84;1; ;2;2;2;4;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;97;97;1589;15;1;76;76;749,18135216324
480959;1;2;70;24;48;1; ;1;1;2;24;1; ;2;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;100000;1;45;45;3699;36;1;05;05;713,933370478397
480975;1;4;70;40;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;05;05;897,962639105966
480979;1;2;70;96;48;4; ;1;1;2;96;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;62;97;6320;63;1;05;05;680,048129105851
480985;1;4;70;4;24;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;05;05;714,333051292143
481002;1;3;70;36;48;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;95; ; ; ;1;05;05;818,725258333294
481003;1;4;70;36;48;1; ;2;2;2;40;1; ;6;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;420000;1;56;79;1810;18;1;05;05;836,536388616649
481008;1;5;70;3;48;1; ;2;2;2;114;1; ;9;2;1; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;97;00;6041;60;1;05;05;691,295399556999
481016;1;4;70;4;48;2; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;34; ; ; ;1;05;05;666,213280001621
481019;1;3;70;2;48;1; ;2;2;2;2;1; ;9;1; ;.;3; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;1200000;1;4500000;1;33;33;1320;13;1;05;05;798,96070301241
481019;1;4;70;26;16;1; ;1;1;2;56;1; ;6;2;4; ;2; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3600000;1;99;99;5020;50;1;05;05;798,96070301241
481020;1;4;70;106;48;1; ;2;2;2;104;1; ;8;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;32;8050;80;1;05;05;800,19225768271
481024;1;1;70;8;48;1; ;1;1;2;36;1; ;2;2;4; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3000000;1;79;45;5233;52;1;05;05;763,506428522608
481031;1;2;70;3;48;4; ;1;1;2;3;4; ;1;2;3; ;2; ;2;3; ; ; ; ; ; ; ; ; ;1; ;1;600000;1;3600000;1;59;59;6340;63;1;05;05;657,25364575678
481035;1;3;70;2;48;1; ;1;1;2;2;1; ;2;2;4; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;50000;1;300000;1;79;79;1810;18;1;05;05;601,443128882194
481036;1;3;70;4;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;79; ; ; ;1;05;05;690,034119053463
481037;1;2;70;28;48;1; ;1;1;2;28;1; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;2907000;1;58;58;5239;52;1;05;05;862,637053707853
481040;1;2;70;52;48;1; ;2;2;2;2;1; ;2;2;12;ERA UNA TEMPORADA DEMASIADO CORTA Y NO  AMERITABA HACER LA  AFILACION;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;145000;1;45;95;4521;45;1;05;05;686,028112041104
481056;1;5;70;2;48;1; ;2;2;2;2;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;360000;1;2000000;1;45;45;5244;52;1;05;05;733,399756419044
481069;1;3;70;52;48;4; ;1;1;2;52;1; ;7;2;7; ;8; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;95;4521;45;1;05;05;822,966311246273
481069;1;5;70;10;48;1; ;1;1;2;52;1; ;8;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;62;7491;74;1;05;05;822,966311246273
481069;1;7;70;10;48;1; ;1;1;2;10;1; ;2;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;62;62;5211;52;1;05;05;822,966311246273
481081;1;3;70;20;48;1; ;2;2;2;20;1; ;8;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;700000;1;79;79;1810;18;1;05;05;857,791564681699
481081;1;4;70;32;48;1; ;2;2;2;12;1; ;4;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;100000;1;79;79;1810;18;1;05;05;857,791564681699
481082;1;8;70;8;48;1; ;1;1;2;8;1; ;2;2;4; ;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;56;56;5522;55;1;05;05;1080,36153253406
481094;1;2;70;10;24;1; ;2;2;2;12;1; ;5;2;4; ;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;13;53;5521;55;1;05;05;578,016264984109
481094;1;3;70;20;48;1; ;2;1;2;24;1; ;5;2;4; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;39;53;5521;55;1;05;05;578,016264984109
481095;1;1;70;8;48;1; ;1;2;2;8;1; ;9;2;4; ;2; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;97;97;6041;60;1;05;05;862,637053707853
481097;1;1;70;3;48;4; ;2;2;2;3;4; ;1;2;2; ;2; ;1; ;.; ;1; ; ; ; ; ; ; ; ;1;1700000;1;2000000;1;98;98;6032;60;1;05;05;774,225127058616
481101;1;1;70;2;24;3; ;1;1;2;288;3; ;2;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;1;05;05;817,241075117992
481147;1;2;70;26;48;1; ;1;1;2;26;1; ;7;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;1;2600000;1;45;45;5127;51;1;08;08;363,15030367469
481147;1;3;70;8;48;1; ;1;1;2;8;4; ;8;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;39;39;5249;52;1;08;08;363,15030367469
481156;1;3;70;104;48;1; ;2;2;2;158;1; ;3;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;32;5243;52;1;08;08;470,325848222303
481156;1;4;70;252;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;55; ; ; ;1;08;08;470,325848222303
481157;1;2;70;32;48;1; ;1;1;2;32;1; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;45;45;1589;15;1;08;08;499,000298541631
481158;1;1;70;200;48;1; ;1;1;2;12;1; ;6;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;58;58;7492;74;1;08;08;579,928003406034
481158;3;1;70;12;60;1; ;1;1;2;12;1; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;2200000;1;58;58;7492;74;1;08;08;579,928003406034
481162;1;2;70;8;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;59; ; ; ;1;08;08;438,071085926392
481163;1;3;70;8;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;58; ; ; ;1;08;08;438,780944510585
481166;1;2;70;12;48;1; ;1;1;2;16;1; ;8;2;3; ;4; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;45;91;2102;21;1;08;08;401,844921720822
481178;1;2;70;8;48;1; ;1;1;2;48;1; ;9;1; ;.;1; ;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2; ;1;32;45;5249;52;1;11;11;2625,86592815517
481199;1;3;70;2;12;4; ;1;1;2;4;4; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;6000000;1;95;95;4521;45;1;11;11;2690,20859766214
481203;1;2;70;1;48;1; ;2;2;2;4;1; ;9;1; ;.;9;PAGABA  EPS;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;2600000;1;39;58;7492;74;1;11;11;2110,43029516592
481213;1;5;70;1;9;1; ;1;1;2;12;1; ;3;2;3; ;2; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;59;59;7499;74;1;11;11;1762,33516534692
481217;1;1;70;3;40;4; ;1;1;2;3;4; ;1;2;2; ;2; ;2;6; ; ; ; ; ; ; ;1; ; ; ;1;800000;2; ;1;93;93;4552;45;1;11;11;2984,35958961999
481222;1;2;70;52;56;1; ;1;1;2;52;1; ;2;1; ;.;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;59;93;9500;95;1;11;11;2619,17335493964
481222;1;3;70;16;56;1; ;2;2;2;12;1; ;4;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;1301100;1;97;97;1530;15;1;11;11;2619,17335493964
481245;1;3;70;208;48;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;13; ; ; ;1;13;13;252,548371080623
481246;1;4;70;12;48;1; ;2;2;2;12;1; ;8;1; ;.;3; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;6500000;1;79;97;1010;10;1;13;13;244,992794409421
481247;1;2;70;12;48;1; ;1;1;2;12;1; ;8;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;5400000;1;33;33;1530;15;1;13;13;244,133512326427
481252;1;2;70;104;48;1; ;1;1;2;52;1; ;1;2;5; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;84;84;6120;61;1;13;13;285,810141859598
481252;1;3;70;8;50;1; ;1;1;2;8;1; ;9;2;8; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;430000;1;95;00;2412;24;1;13;13;285,810141859598
481252;1;4;70;208;48;1; ;1;1;2;520;1; ;9;2;5; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;97;2529;25;1;13;13;285,810141859598
481252;1;7;70;104;48;1; ;1;1;2;130;1; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;77;1512;15;1;13;13;285,810141859598
481259;1;2;70;28;40;3; ;1;1;2;28;3; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;100000;1;54;54;9500;95;1;13;13;266,10951629586
481261;1;4;70;12;40;3; ;1;1;2;52;3; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;1;13;13;318,360739157045
481263;2;3;70;4;40;1; ;1;1;2;4;1; ;2;2;5; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;300000;1;45;53;5521;55;1;13;13;322,818206491535
481264;1;3;70;12;40;1; ;1;1;2;12;1; ;3;2;5; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;45;21;7499;74;1;13;13;299,345206586173
481266;1;6;70;52;20;3; ;1;1;2;52;1; ;2;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;53;5529;55;1;13;13;333,235802379851
481267;1;2;70;108;40;2; ;1;1;2;108;2; ;9;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;39;32;4100;41;1;13;13;291,391316590482
481270;1;1;70;104;48;2; ;2;2;2;104;1; ;7;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;33;33;5241;52;1;13;13;344,607403481384
481270;1;4;70;104;48;1; ;2;1;2;104;1; ;5;2;2; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;87;84;3511;35;1;13;13;344,607403481384
481277;1;5;70;104;40;3; ;1;1;2;104;3; ;1;2;7; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;1;13;13;301,240832346024
481298;1;2;70;104;48;1; ;1;1;2;232;1; ;2;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;33;45;5244;52;1;13;13;303,927998314443
481299;1;4;70;208;48;1; ;1;1;2;208;4; ;1;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;97;83;2811;28;1;13;13;357,122788234569
481310;1;4;70;96;48;1; ;1;1;2;96;1; ;5;2;8; ;4; ;2;11;NADA; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5239;52;1;13;13;302,46557705512
481324;1;1;70;8;48;1; ;2;2;2;14;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ;1; ;CON LA PENSION;2; ;2; ;1;93;97;6332;63;1;13;13;253,710776855135
481327;1;1;70;13;48;1; ;2;2;2;13;1; ;9;1; ;.;9;SOLO  SISBEN;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;98;1;33;45;5235;52;1;13;13;331,7912502614
481340;1;2;70;52;48;1; ;1;1;2;52;2; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;37;32;8060;80;1;13;13;294,699398312227
481340;1;8;70;104;48;1; ;1;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;59; ; ; ;1;13;13;294,699398312227
481345;1;1;70;13;48;3; ;2;2;2;4;3; ;1;2;2; ;1; ;2;1; ; ; ; ; ; ; ;1; ; ; ;1;98;2; ;1;54;54;9500;95;1;13;13;292,618221978243
481347;1;1;70;48;48;1; ;1;1;2;96;4; ;1;2;2; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;84;45;5234;52;1;13;13;291,844988815662
481351;1;2;70;24;24;3; ;1;1;2;48;3; ;1;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;1;13;13;277,830171375245
481352;1;5;70;12;48;3; ;1;1;2;12;3; ;1;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;1;13;13;266,641964701506
481367;1;4;70;8;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;59; ; ; ;1;13;13;187,327289374154
481367;2;2;70;52;48;1; ;2;2;2;100;2; ;8;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;2; ;1;32;32;8511;85;1;13;13;187,327289374154
481368;1;2;70;200;48;1; ;2;2;2;400;1; ;9;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;2; ;1;45;33;5211;52;1;13;13;276,452717453823
481372;1;2;70;52;24;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;13;13;251,106417545952
481372;1;3;70;4;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;13;13;251,106417545952
481374;1;2;70;52;48;1; ;2;2;2;30;1; ;3;2;2; ;2; ;2;2; ; ; ; ; ; ; ;1; ; ; ;2; ;1;1000000;1;39;45;5246;52;1;13;13;216,908023904587
481377;1;3;70;200;48;1; ;2;2;2;500;1; ;8;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;2; ;1;55;97;5223;52;1;13;13;306,573949580027
481379;1;4;70;8;48;1; ;1;1;2;100;1; ;5;1; ;.;1; ;2;4; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;59;59;8512;85;1;13;13;351,843354590078
481384;1;3;70;4;24;1; ;1;1;2;42;1; ;5;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ;1; ;ESTUDIAR;2; ;1;1500000;1;45;45;5233;52;1;13;13;351,198116122869
481387;1;3;70;38;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;13;13;267,040278025995
481387;1;4;70;30;25;1; ;2;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;37; ; ; ;1;13;13;267,040278025995
481392;1;2;70;10;48;3; ;1;1;2;52;4; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ;1; ; ; ;2; ;1;400000;1;54;45;5221;52;1;13;13;360,987891527607
481402;1;1;70;4;40;1; ;2;2;2;4;2; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;433700;1;4693600;1;58;55;8012;80;1;15;15;86,5335407871708
481408;1;3;70;4;48;1; ;2;1;2;8;2; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;6600000;1;98;58;7522;75;1;15;15;105,20074721656
481411;1;3;70;12;40;1; ;2;2;2;24;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;200000;1;2000000;1;45;97;5211;52;1;15;15;115,969200363784
481416;1;2;70;144;48;1; ;2;2;2;144;1; ;2;2;2; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;51;5239;52;1;15;15;84,9935511464824
481418;1;2;70;24;40;1; ;1;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;05; ; ; ;1;15;15;67,6200077442004
481423;1;1;70;150;48;1; ;1;1;2;150;2; ;9;1; ;.;1; ;1; ;.; ; ; ; ;1; ; ; ; ; ;2; ;2; ;1;58;58;7524;75;1;15;15;97,7844482613097
481437;1;2;70;52;40;1; ;1;1;2;156;2; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ;1; ;ESTA  TRAMITANDO PARA LA PENSION;2; ;2; ;1;33;33;6212;62;1;15;15;115,969200363784
481441;1;2;70;8;48;1; ;1;1;2;6;2; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;5400000;1;33;33;8512;85;1;15;15;79,1008697976568
481441;1;5;70;12;40;2; ;1;1;2;40;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;32;32;7492;74;1;15;15;79,1008697976568
481447;1;5;70;52;48;1; ;1;1;2;52;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;59;0112;01;1;15;15;103,749248849841
481461;1;2;70;20;40;1; ;1;2;2;104;1; ;6;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;33;32;4521;45;1;15;15;67,6200077442004
481465;1;2;70;8;48;1; ;1;1;2;8;1; ;9;2;2; ;1; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;1;98;1;85;85;6424;64;1;15;15;91,6618123331666
481481;1;1;70;24;40;1; ;2;2;2;24;1; ;8;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;2856000;1;39;39;8512;85;1;15;15;59,7208109578174
481486;1;2;70;53;40;1; ;2;2;2;53;1; ;9;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;21;33;8060;80;1;15;15;95,1287346473342
481501;1;2;70;36;30;1; ;1;1;2;2;1; ;4;2;2; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;10000;1;600000;1;45;45;5234;52;1;17;17;201,251057434556
481503;1;2;70;4;16;1; ;1;1;2;104;1; ;4;2;4; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;53;45;5233;52;1;17;17;176,284365953904
481512;1;3;70;40;40;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;95; ; ; ;1;17;17;196,529060614021
481521;1;3;70;104;48;1; ;1;1;2;104;1; ;9;2;4; ;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;37;37;9241;92;1;17;17;198,661186687671
481521;1;5;70;32;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;17;17;198,661186687671
481522;1;3;70;4;48;1; ;1;1;2;4;1; ;9;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;1;433700;1;3224000;1;83;83;2893;28;1;17;17;188,441667338543
481523;1;2;70;104;48;1; ;1;1;2;104;1; ;2;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;2; ;1;79;79;1810;18;1;17;17;171,104624460135
481523;1;5;70;12;48;1; ;1;1;2;12;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;1800000;1;45;45;1921;19;1;17;17;171,104624460135
