DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030;P6030S1;P6030S3;P6040;P6050;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;AREA;ESC;DPTO;fex_c_2011
1740228;1;4;1;10;3;2;1;10;1999;9;4; ;1; ; ;1;5; ;2;1;1;1;3;4; ;05;4;05;991,865267842724
1740229;1;1;1;10;1;1;1;4;1951;58;1;3;1; ; ;1;1;75200;2;1;2; ;5;11;2;05;11;05;948,621110863596
1740229;1;2;1;10;2;2;1;5;1950;59;2;3;1; ; ;1;2;230000;2;1;2; ;5;11;2;05;11;05;948,621110863596
1740230;1;1;1;10;1;1;1;6;1974;35;1;1;1; ; ;1;3;78000;2;1;2; ;4;7; ;05;7;05;997,207599375863
1740230;1;2;1;10;2;2;1;8;1975;34;2;1;1; ; ;1;5; ;2;1;2; ;5;11;2;05;11;05;997,207599375863
1740230;1;3;1;10;3;2;1;1;1956;53;5;6;1; ; ;3; ; ;2;1;2; ;3;5; ;05;5;05;997,207599375863
1740230;1;4;1;10;2;2;1;7;2007;2;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;05; ;05;997,207599375863
1740231;1;1;1;10;1;1;1;6;1976;33;1;3;1; ; ;1;1;20000;2;1;2; ;3;5; ;05;5;05;1004,72517691224
1740231;1;2;1;10;2;2;1;3;1979;30;2;3;1; ; ;1;5; ;2;1;2; ;5;11;2;05;11;05;1004,72517691224
1740231;1;3;1;10;2;1;1;2;2001;8;3; ;1; ; ;1;5; ;2;1;1;1;3;2; ;05;2;05;1004,72517691224
1740231;1;4;1;10;2;2;1;4;2005;4;3; ;1; ; ;1;5; ;2;2;2; ;1;0; ;05;0;05;1004,72517691224
1740232;1;1;1;10;1;1;1;6;1980;29;1;2;1; ; ;1;1;20000;2;1;2; ;5;11;2;05;11;05;1053,87300276065
1740232;1;2;1;10;2;2;1;10;1975;33;2;2;1; ; ;1;5; ;1;1;2; ;5;11;2;05;11;05;1053,87300276065
1740232;1;3;1;10;2;2;1;6;2008;1;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;05; ;05;1053,87300276065
1740233;1;1;1;10;1;2;1;4;1956;53;1;5;1; ; ;3; ; ;1;1;2; ;3;3; ;05;3;05;848,028950428583
1740233;1;2;1;10;1;2;1;4;1995;14;4;6;1; ; ;3; ; ;2;1;2; ;4;7; ;05;7;05;848,028950428583
1740234;1;1;1;10;1;2;1;7;1930;79;1;5;1; ; ;1;5; ;2;1;2; ;3;5; ;05;5;05;863,648185617266
1740234;1;2;1;10;2;1;1;8;1957;52;3;6;1; ; ;3; ; ;2;2;2; ;1;0; ;05;0;05;863,648185617266
1740234;1;3;1;10;3;2;1;2;1952;57;3;6;1; ; ;3; ; ;1;1;2; ;3;5; ;05;5;05;863,648185617266
1740234;1;4;1;10;4;2;1;3;1962;47;3;4;1; ; ;3; ; ;2;1;2; ;4;6; ;05;6;05;863,648185617266
1740234;1;5;1;10;4;2;1;11;1963;45;3;6;1; ; ;3; ; ;2;2;2; ;1;0; ;05;0;05;863,648185617266
1740235;1;1;1;10;1;2;1;5;1963;46;1;5;2;1;7; ; ; ;1;1;2; ;3;3; ;05;3;05;720,116973351098
1740235;1;2;1;10;2;1;1;3;1986;23;3;6;2;1;2; ; ; ;1;1;2; ;5;11;2;05;11;05;720,116973351098
1740235;1;3;1;10;1;1;1;11;1991;17;3;6;2;1;2; ; ; ;1;1;1;1;4;8; ;05;8;05;720,116973351098
1740236;1;1;1;10;1;1;1;10;1971;37;1;2;1; ; ;1;1;27840;2;1;2; ;5;11;2;05;11;05;884,025672223162
1740236;1;2;1;10;2;2;1;11;1979;29;2;2;1; ; ;1;5; ;2;1;2; ;4;7; ;05;7;05;884,025672223162
1740236;1;3;1;10;2;1;1;2;1999;10;3;6;1; ; ;1;5; ;2;1;1;1;3;4; ;05;4;05;884,025672223162
1740236;1;4;1;10;2;1;1;2;2007;2;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;05; ;05;884,025672223162
1740236;1;5;1;10;5;2;1;3;1948;61;5;5;1; ; ;1;2;59000;2;1;2; ;3;5; ;05;5;05;884,025672223162
1740237;1;1;1;10;1;2;1;4;1953;56;1;6;1; ; ;1;2;59000;2;1;2; ;4;6; ;05;6;05;767,074739748114
1740237;1;2;1;10;2;2;1;9;1991;17;3;6;1; ; ;1;5; ;2;1;1;1;6;0;2;05;11;05;767,074739748114
1740237;1;3;1;10;3;1;1;11;1988;20;5;6;2;1;36; ; ; ;1;2;2; ;1;0; ;05;0;05;767,074739748114
1740238;1;1;1;10;1;2;1;1;1962;47;1;4;1; ; ;3; ; ;2;1;2; ;3;5; ;05;5;05;814,675328260973
1740238;1;2;1;10;2;2;1;5;1984;25;3;6;2;1;12; ; ; ;1;1;1;1;6;0;3;05;11;05;814,675328260973
1740239;1;1;1;10;1;1;1;2;1972;37;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ;05;5;05;1096,77056885101
1740239;1;2;1;10;2;2;1;2;1987;22;2;2;1; ; ;3; ; ;2;1;2; ;4;7; ;05;7;05;1096,77056885101
1740239;1;3;1;10;2;2;1;6;2005;4;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ;05;0;05;1096,77056885101
1740239;1;4;1;10;2;2;1;12;2007;1;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;05; ;05;1096,77056885101
1740240;1;1;1;10;1;1;1;8;1961;48;1;2;1; ; ;3; ; ;2;1;2; ;4;6; ;05;6;05;968,717179690571
1740240;1;2;1;10;2;2;1;6;1966;43;2;2;1; ; ;3; ; ;2;1;1;1;3;4; ;05;4;05;968,717179690571
1740240;1;3;1;10;2;1;1;11;1991;17;3;6;1; ; ;3; ; ;2;1;1;1;5;10;1;05;10;05;968,717179690571
1740241;1;1;1;10;1;2;1;1;1969;40;1;4;1; ; ;1;1;20000;2;1;1;1;4;8; ;05;8;05;772,417071281252
1740241;1;2;1;10;1;2;1;3;1994;15;3;6;1; ; ;3; ; ;2;1;1;1;4;9; ;05;9;05;772,417071281252
1740241;1;3;1;10;1;1;1;3;1997;12;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ;05;6;05;772,417071281252
1740242;1;1;1;10;1;1;1;2;1961;48;1;4;1; ; ;3; ; ;2;1;2; ;4;7; ;05;7;05;1100,99446222269
1740243;1;1;1;10;1;2;1;7;1967;42;1;4;1; ; ;3; ; ;2;1;2; ;3;5; ;05;5;05;880,884675568507
1740243;1;2;1;10;1;2;1;8;1999;10;3;6;1; ; ;3; ; ;2;1;1;1;3;2; ;05;2;05;880,884675568507
1740244;1;1;1;10;1;1;1;5;1982;27;1;2;1; ; ;1;1;20000;2;1;2; ;5;11;2;05;11;05;1028,5348551571
1740244;1;2;1;10;2;2;1;4;1986;23;2;2;1; ; ;1;5; ;2;1;2; ;4;8; ;05;8;05;1028,5348551571
1740244;1;3;1;10;2;1;1;9;2008;0;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;05; ;05;1028,5348551571
1740245;1;1;1;10;1;1;1;5;1959;50;1;3;1; ; ;3; ; ;2;1;1;1;6;0;2;05;11;05;995,181232989494
1740245;1;2;1;10;2;2;1;5;1960;49;2;3;1; ; ;3; ; ;1;1;1;1;6;0;2;05;11;05;995,181232989494
1740245;1;3;1;10;2;1;1;4;1998;11;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ;05;4;05;995,181232989494
1740248;1;1;1;10;1;1;1;2;1964;45;1;3;1; ; ;1;1;98;2;1;2; ;6;5;4;08;16;08;494,596493703172
1740248;1;2;1;10;2;2;1;3;1962;47;2;3;1; ; ;1;5; ;2;1;2; ;6;5;4;08;16;08;494,596493703172
1740248;1;3;1;10;1;1;1;9;1991;17;3;6;1; ; ;1;5; ;2;1;1;2;5;10;1;08;10;08;494,596493703172
1740248;1;4;1;10;1;2;1;4;1995;14;3;6;1; ; ;1;5; ;2;1;2; ;4;9; ;08;9;08;494,596493703172
1740248;1;5;1;10;1;1;1;8;1997;12;3;6;1; ; ;1;5; ;2;1;1;2;4;0; ;08;5;08;494,596493703172
1740249;1;1;1;10;2;1;1;1;1964;45;1;3;1; ; ;1;1;98;2;1;2; ;6;5;4;08;16;08;609,507872781734
1740249;1;2;1;10;2;2;1;1;1966;43;2;3;1; ; ;1;5; ;2;1;1;1;6;6;4;08;17;08;609,507872781734
1740249;1;3;1;10;2;2;1;9;1993;15;3;6;1; ; ;1;5; ;2;1;1;2;5;10;1;08;10;08;609,507872781734
1740249;1;4;1;10;2;1;1;7;1998;11;3;6;1; ; ;1;5; ;2;1;1;2;4;6; ;08;6;08;609,507872781734
1740249;1;5;1;10;2;1;1;5;2000;9;3; ;1; ; ;1;5; ;2;1;1;2;3;2; ;08;2;08;609,507872781734
1740250;1;1;1;10;1;1;1;12;1960;48;1;3;2;1;24; ; ; ;2;1;2; ;4;9; ;08;9;08;534,198295116062
1740250;1;2;1;10;2;2;1;2;1961;48;2;3;2;1;24; ; ; ;1;1;2; ;4;9; ;08;9;08;534,198295116062
1740250;1;3;1;10;3;2;1;11;1977;31;3;2;2;1;6; ; ; ;2;1;2; ;4;9; ;08;9;08;534,198295116062
1740250;1;4;1;10;2;2;1;10;1994;14;4;6;2;1;6; ; ; ;2;1;1;1;4;7; ;08;7;08;534,198295116062
1740250;1;5;1;10;2;2;1;11;1997;11;4;6;2;1;6; ; ; ;2;1;1;1;4;0; ;08;5;08;534,198295116062
1740250;1;6;1;10;2;1;1;2;2001;8;4; ;2;2; ; ; ; ;2;1;1;1;3;2; ;08;2;08;534,198295116062
1740252;1;1;1;10;1;1;1;7;1969;40;1;2;1; ; ;1;6; ;2;1;2; ;6;7;4;08;18;08;575,132454677376
1740252;1;2;1;10;2;2;1;6;1979;30;2;2;1; ; ;1;5; ;2;1;2; ;6;5;4;08;16;08;575,132454677376
1740252;1;3;1;10;1;1;1;2;2006;3;3; ;1; ; ;1;5; ;2;2;2; ;1;0; ;08;0;08;575,132454677376
1740253;1;1;1;10;1;1;1;11;1954;54;1;5;1; ; ;1;1;98;2;1;2; ;5;11;2;08;11;08;531,001450330685
1740253;1;2;1;10;2;2;1;6;1986;23;3;6;1; ; ;3; ; ;2;1;2; ;6;2;2;08;13;08;531,001450330685
1740253;2;1;2;10;1;2;1;2;1967;42;1;6;1; ; ;3; ; ;2;1;2; ;3;2; ;08;2;08;531,001450330685
1740254;1;1;1;10;1;1;1;2;1924;85;1;3;1; ; ;1;2;62000;2;1;2; ;3;2; ;08;2;08;572,644814028311
1740254;1;2;1;10;2;2;1;4;1939;70;2;3;1; ; ;1;5; ;2;2;2; ;1;0; ;08;0;08;572,644814028311
1740254;1;3;1;10;2;1;1;10;1994;14;3;6;1; ; ;1;5; ;2;1;1;1;4;6; ;08;6;08;572,644814028311
1740255;1;1;1;10;1;1;1;2;1961;48;1;4;2;2; ; ; ; ;2;1;2; ;4;6; ;08;6;08;590,608431781007
1740255;1;2;1;10;2;2;1;7;1988;21;3;6;1; ; ;3; ; ;2;1;2; ;4;6; ;08;6;08;590,608431781007
1740255;1;3;1;10;2;1;1;3;2006;3;4; ;1; ; ;3; ; ;2;2;2; ;1;0; ;08;0;08;590,608431781007
1740256;1;1;1;10;2;1;1;3;1981;28;1;2;1; ; ;3; ; ;2;1;2; ;4;8; ;08;8;08;590,608431781007
1740256;1;2;1;10;2;2;1;9;1985;23;2;2;1; ; ;3; ; ;2;1;2; ;5;10;1;08;10;08;590,608431781007
1740256;1;3;1;10;2;1;1;6;2006;3;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ;08;0;08;590,608431781007
1740257;1;1;1;10;1;2;1;6;1952;57;1;4;1; ; ;3; ; ;2;1;2; ;3;5; ;08;5;08;528,513005656448
1740257;1;2;1;10;2;1;1;7;1981;28;3;2;1; ; ;3; ; ;2;1;2; ;3;5; ;08;5;08;528,513005656448
1740257;1;3;1;10;3;2;1;10;1981;27;5;2;1; ; ;3; ; ;2;1;2; ;5;10;1;08;10;08;528,513005656448
1740257;1;4;1;10;3;2;1;12;2001;7;4; ;1; ; ;3; ; ;2;1;1;1;3;0; ;08;0;08;528,513005656448
1740257;1;5;1;10;3;1;1;9;2003;5;4; ;1; ; ;3; ; ;2;2;1;1;2;1; ;08;0;08;528,513005656448
1740257;2;1;2;10;1;1;1;1;1977;32;1;2;1; ; ;3; ; ;2;1;2; ;3;3; ;08;3;08;528,513005656448
1740257;2;2;2;10;2;2;1;12;1975;33;2;2;1; ; ;3; ; ;2;1;2; ;5;11;2;08;11;08;528,513005656448
1740257;2;3;2;10;2;2;1;6;1998;11;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ;08;4;08;528,513005656448
1740257;2;4;2;10;2;2;1;4;2001;8;3; ;1; ; ;3; ; ;2;1;1;1;3;2; ;08;2;08;528,513005656448
1740257;2;5;2;10;2;2;1;8;2008;1;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;08; ;08;528,513005656448
1740257;2;6;2;10;6;1;1;8;1979;30;5;6;1; ; ;3; ; ;2;2;2; ;1;0; ;08;0;08;528,513005656448
1740258;1;1;1;10;1;1;1;6;1934;75;1;5;1; ; ;3; ; ;2;1;2; ;3;1; ;08;1;08;600,337563441272
1740258;1;2;1;10;2;1;1;5;1969;40;3;4;1; ; ;3; ; ;2;1;2; ;3;5; ;08;5;08;600,337563441272
1740258;1;3;1;10;3;1;1;5;1971;38;3;6;1; ; ;3; ; ;2;1;2; ;4;6; ;08;6;08;600,337563441272
1740259;1;1;1;10;1;1;1;8;1947;62;1;4;2;1;36; ; ; ;2;1;2; ;3;1; ;08;1;08;577,320074859036
1740260;1;1;1;10;1;1;1;4;1963;46;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ;08;5;08;559,429858462027
1740260;1;2;1;10;2;2;1;9;1979;29;2;2;1; ; ;3; ; ;2;1;2; ;5;11;2;08;11;08;559,429858462027
1740260;1;3;1;10;2;2;1;12;2006;2;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;08; ;08;559,429858462027
1740260;1;4;1;10;2;1;1;11;2008;0;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;08; ;08;559,429858462027
1740261;1;1;1;10;1;1;1;10;1953;55;1;3;1; ; ;3; ; ;2;2;2; ;1;0; ;08;0;08;552,088511513072
1740261;1;2;1;10;2;2;1;1;1957;52;2;3;1; ; ;3; ; ;2;1;2; ;3;5; ;08;5;08;552,088511513072
1740261;1;3;1;10;1;2;1;12;1993;15;3;6;1; ; ;3; ; ;2;2;2; ;1;0; ;08;0;08;552,088511513072
1740262;1;1;1;10;1;2;1;9;1978;30;1;2;1; ; ;1;1;98;2;1;2; ;5;11;2;08;11;08;488,771454805804
1740262;1;2;1;10;2;1;1;2;1972;37;2;2;1; ; ;1;5; ;2;1;2; ;4;9; ;08;9;08;488,771454805804
1740262;1;3;1;10;1;2;1;9;1999;9;3; ;1; ; ;1;5; ;2;1;1;1;3;3; ;08;3;08;488,771454805804
1740262;1;4;1;10;1;2;1;8;2004;4;3; ;1; ; ;1;5; ;2;2;2; ;1;0; ;08;0;08;488,771454805804
1740262;1;5;1;10;1;2;1;4;2008;1;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;08; ;08;488,771454805804
1740263;1;1;1;10;1;1;1;6;1979;30;1;2;1; ; ;1;1;19800;2;1;2; ;5;11;2;08;11;08;484,120280796355
1740263;1;2;1;10;2;2;1;9;1980;28;2;2;1; ; ;1;5; ;2;1;2; ;5;11;2;08;11;08;484,120280796355
1740263;1;3;1;10;2;2;1;7;2005;4;3; ;1; ; ;1;5; ;2;2;2; ;1;0; ;08;0;08;484,120280796355
1740263;1;4;1;10;2;2;1;6;2008;1;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;08; ;08;484,120280796355
1740263;1;5;1;10;5;2;1;8;1955;54;5;5;2;2; ; ; ; ;2;2;2; ;1;0; ;08;0;08;484,120280796355
1740266;1;1;1;10;1;1;1;6;1985;24;1;2;1; ; ;1;1;19800;2;1;2; ;5;11;2;08;11;08;560,897209176133
1740266;1;2;1;10;2;2;1;7;1988;21;2;2;1; ; ;1;5; ;2;1;2; ;4;8; ;08;8;08;560,897209176133
1740266;1;3;1;10;2;1;1;8;2007;1;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;08; ;08;560,897209176133
1740267;1;1;1;10;1;1;1;8;1985;24;1;6;1; ; ;1;3;63100;2;1;2; ;6;6;4;08;17;08;498,563726515685
1740267;1;2;1;10;2;1;1;8;1985;24;5;6;1; ; ;1;3;63100;2;1;2; ;6;5;4;08;16;08;498,563726515685
1740267;1;3;1;10;3;2;1;11;1986;22;5;6;1; ; ;1;3;63100;2;1;2; ;6;3;4;08;14;08;498,563726515685
1740267;1;4;1;10;3;2;1;1;1994;15;5;6;1; ; ;1;5; ;2;1;1;2;4;8; ;08;8;08;498,563726515685
1740268;1;1;1;10;1;1;1;1;1965;44;1;3;1; ; ;1;1;35000;2;1;2; ;6;5;4;08;16;08;554,778684452578
1740268;1;2;1;10;2;2;1;6;1978;31;2;3;1; ; ;1;1;30000;2;1;2; ;6;5;4;08;16;08;554,778684452578
1740268;1;3;1;10;2;1;1;6;2005;4;3; ;1; ; ;1;5; ;2;2;1;2;2;1; ;08;0;08;554,778684452578
1740268;1;4;1;10;4;2;1;11;1970;38;6;4;2;2; ; ; ; ;2;1;2; ;4;9; ;08;9;08;554,778684452578
1740269;1;1;1;10;1;1;1;10;1970;38;1;2;2;2; ; ; ; ;2;1;2; ;3;5; ;08;5;08;517,676765138095
1740269;1;2;1;10;2;2;1;12;1971;37;2;2;2;2; ; ; ; ;2;1;2; ;1;0; ;08;0;08;517,676765138095
1740269;1;3;1;10;3;1;1;9;1994;14;3;6;2;2; ; ; ; ;2;1;1;1;4;8; ;08;8;08;517,676765138095
1740270;1;1;1;10;1;1;1;1;1960;49;1;4;1; ; ;1;3;63100;2;1;2; ;6;3;3;08;14;08;556,233013676649
1740271;1;1;1;10;1;2;1;9;1962;46;1;2;2;2; ; ; ; ;2;1;2; ;3;5; ;08;5;08;394,923830129044
1740271;1;2;1;10;2;1;1;5;1986;23;3;6;2;2; ; ; ; ;2;1;2; ;5;10;1;08;10;08;394,923830129044
1740271;1;3;1;10;3;1;1;8;1988;21;3;6;2;2; ; ; ; ;2;1;2; ;3;5; ;08;5;08;394,923830129044
1740271;1;4;1;10;4;1;1;1;1991;18;3;6;2;2; ; ; ; ;2;1;2; ;4;6; ;08;6;08;394,923830129044
1740271;1;5;1;10;5;2;1;1;1996;13;3;6;2;2; ; ; ; ;2;1;1;1;4;0; ;08;5;08;394,923830129044
1740271;1;6;1;10;6;2;1;1;1984;25;3;4;2;2; ; ; ; ;2;1;2; ;3;5; ;08;5;08;394,923830129044
1740271;1;7;1;10;6;2;1;8;2000;9;4; ;1; ; ;3; ; ;2;1;1;1;3;1; ;08;1;08;394,923830129044
1740271;1;8;1;10;6;2;1;11;2006;2;4; ;1; ; ;3; ; ;2; ; ; ; ; ; ;08; ;08;394,923830129044
1740271;1;9;1;10;9;1;1;6;1986;23;5;6;2;2; ; ; ; ;2;1;2; ;3;5; ;08;5;08;394,923830129044
1740272;1;1;1;10;1;1;1;9;1938;70;1;4;1; ; ;1;5; ;2;1;2; ;3;5; ;08;5;08;624,088342981097
1740272;1;2;1;10;2;1;1;10;1972;36;3;3;1; ; ;1;5; ;2;1;2; ;5;11;2;08;11;08;624,088342981097
1740272;1;3;1;10;3;2;1;9;1974;34;5;3;1; ; ;1;1;19000;2;1;2; ;6;5;4;08;16;08;624,088342981097
1740272;2;1;2;10;1;1;1;1;1940;69;1;5;1; ; ;1;2;62000;2;1;2; ;3;4; ;08;4;08;624,088342981097
1740272;3;1;3;10;1;1;1;9;1966;42;1;4;1; ; ;1;1;17000;2;1;2; ;5;11;2;08;11;08;624,088342981097
1740272;4;1;4;10;1;1;1;10;1970;38;1;6;2;1;80; ; ; ;2;1;2; ;4;9; ;08;9;08;624,088342981097
1740273;1;1;1;10;1;1;1;11;1953;55;1;3;1; ; ;1;1;15000;2;1;2; ;3;5; ;08;5;08;568,475048925356
1740273;1;2;1;10;2;2;1;4;1958;51;2;3;1; ; ;1;5; ;2;1;2; ;3;5; ;08;5;08;568,475048925356
1740273;1;3;1;10;3;1;1;4;1982;27;3;6;1; ; ;1;1;15000;2;1;2; ;5;11;2;08;11;08;568,475048925356
1740274;1;1;1;10;1;1;1;1;1968;41;1;3;1; ; ;3; ; ;2;1;2; ;4;7; ;08;7;08;492,218582680412
1740274;1;2;1;10;2;2;1;6;1968;41;2;3;1; ; ;3; ; ;2;1;2; ;4;6; ;08;6;08;492,218582680412
1740274;1;3;1;10;3;1;1;11;1989;19;3;6;1; ; ;3; ; ;2;1;2; ;4;9; ;08;9;08;492,218582680412
1740274;1;4;1;10;4;2;1;7;1992;17;3;6;1; ; ;3; ; ;2;1;2; ;4;8; ;08;8;08;492,218582680412
1740274;1;5;1;10;5;2;1;1;1987;22;3;2;1; ; ;3; ; ;2;1;2; ;5;11;2;08;11;08;492,218582680412
1740274;1;6;1;10;5;2;1;10;2007;1;4; ;2;2; ; ; ; ;2; ; ; ; ; ; ;08; ;08;492,218582680412
1740275;1;1;1;10;1;2;1;3;1936;73;1;5;1; ; ;3; ; ;2;2;2; ;1;0; ;08;0;08;524,510248598487
1740275;1;2;1;10;2;2;1;3;1969;40;3;2;1; ; ;3; ; ;2;1;2; ;4;7; ;08;7;08;524,510248598487
1740275;1;3;1;10;3;1;1;12;1975;33;5;2;1; ; ;3; ; ;2;1;2; ;4;7; ;08;7;08;524,510248598487
1740275;1;4;1;10;4;1;1;6;1991;18;4;6;1; ; ;3; ; ;2;1;2; ;3;5; ;08;5;08;524,510248598487
1740275;1;5;1;10;2;1;1;11;1995;13;4;6;1; ; ;3; ; ;2;1;1;1;4;9; ;08;9;08;524,510248598487
1740275;1;6;1;10;6;1;1;1;1967;42;3;4;1; ; ;3; ; ;2;1;2; ;4;9; ;08;9;08;524,510248598487
1740276;1;1;1;10;1;2;1;2;1969;40;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2;08;11;08;469,885035295112
1740276;1;2;1;10;2;1;1;8;1992;17;3;6;1; ; ;3; ; ;2;1;1;2;5;10;1;08;10;08;469,885035295112
1740276;1;3;1;10;3;2;1;8;1996;13;3;6;1; ; ;3; ; ;2;1;1;2;4;6; ;08;6;08;469,885035295112
1740276;1;4;1;10;1;2;1;1;2002;7;3; ;1; ; ;3; ; ;2;1;1;2;3;1; ;08;1;08;469,885035295112
1740276;1;5;1;10;1;2;1;11;2008;0;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;08; ;08;469,885035295112
1740277;1;1;1;10;1;2;1;8;1944;64;1;4;1; ; ;3; ; ;2;1;2; ;3;2; ;08;2;08;602,319708362567
1740277;1;2;1;10;2;1;1;4;1982;27;3;6;1; ; ;3; ; ;2;1;2; ;4;7; ;08;7;08;602,319708362567
1740277;1;3;1;10;3;1;1;7;1983;26;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;08;11;08;602,319708362567
1740277;1;4;1;10;4;1;1;10;1988;20;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;08;11;08;602,319708362567
1740277;1;5;1;10;1;1;1;5;2003;6;4; ;2;2; ; ; ; ;2;2;1;1;3;0; ;08;0;08;602,319708362567
1740278;1;1;1;10;1;1;1;11;1952;56;1;2;1; ; ;3; ; ;2;1;2; ;3;4; ;08;4;08;549,111727213715
1740278;1;2;1;10;2;2;1;4;1982;27;2;2;1; ; ;3; ; ;2;1;2; ;4;9; ;08;9;08;549,111727213715
1740278;1;3;1;10;2;2;1;8;1997;11;3;6;1; ; ;3; ; ;2;1;1;1;4;0; ;08;5;08;549,111727213715
1740278;1;4;1;10;2;2;1;5;2000;9;3; ;1; ; ;3; ; ;2;1;1;1;3;2; ;08;2;08;549,111727213715
1740278;1;5;1;10;2;2;1;12;2002;6;3; ;1; ; ;3; ; ;2;1;1;1;3;0; ;08;0;08;549,111727213715
1740278;1;6;1;10;2;1;1;7;2004;5;3; ;1; ; ;3; ; ;2;2;1;1;2;1; ;08;0;08;549,111727213715
1740279;1;1;1;10;1;2;1;11;1960;48;1;4;1; ; ;3; ; ;2;1;2; ;3;3; ;08;3;08;524,370499160734
1740280;1;1;1;10;1;1;1;12;1975;33;1;2;1; ; ;3; ; ;2;1;2; ;4;7; ;08;7;08;575,132454677376
1740280;1;2;1;10;2;2;1;6;1982;27;2;2;1; ; ;3; ; ;2;1;2; ;5;10;1;08;10;08;575,132454677376
1740280;1;3;1;10;1;1;1;11;2004;4;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ;08;0;08;575,132454677376
1740281;1;1;1;10;1;2;1;5;1981;28;1;4;2;1;1; ; ; ;2;1;2; ;5;11;2;08;11;08;563,623710386258
1740281;1;2;1;10;1;1;1;1;1999;10;3;6;2;1;1; ; ; ;2;1;1;1;3;3; ;08;3;08;563,623710386258
1740282;1;1;1;10;1;1;1;6;1965;44;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ;08;5;08;552,052183242453
1740282;1;2;1;10;2;2;1;12;1969;39;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ;08;5;08;552,052183242453
1740282;1;3;1;10;2;2;1;8;1991;17;3;6;1; ; ;3; ; ;2;1;1;2;6;0;2;08;11;08;552,052183242453
1740282;1;4;1;10;2;1;1;3;1995;14;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ;08;6;08;552,052183242453
1740282;1;5;1;10;2;1;1;11;2006;2;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;08; ;08;552,052183242453
1740283;1;1;1;10;1;1;1;3;1979;30;1;2;1; ; ;1;1;17000;2;1;2; ;5;11;2;08;11;08;574,905835565658
1740283;1;2;1;10;2;2;1;9;1985;23;2;2;1; ; ;1;5; ;2;1;2; ;4;9; ;08;9;08;574,905835565658
1740283;1;3;1;10;2;1;1;6;2006;3;3; ;1; ; ;1;5; ;2;2;2; ;1;0; ;08;0;08;574,905835565658
1740283;1;4;1;10;2;2;1;12;2008;0;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;08; ;08;574,905835565658
1740285;1;1;1;10;3;1;1;8;1960;49;1;3;1; ; ;1;3;62000;2;1;2; ;6;5;4;08;16;08;507,921178895762
1740285;1;2;1;10;3;2;1;10;1957;51;2;3;1; ; ;1;5; ;2;1;2; ;6;5;2;08;16;08;507,921178895762
1740285;1;3;1;10;3;2;1;2;1987;22;3;6;2;2; ; ; ; ;2;1;1;2;6;3;2;08;14;08;507,921178895762
1740285;1;4;1;10;3;1;1;12;1990;18;3;6;1; ; ;1;5; ;2;1;1;2;6;0;2;08;11;08;507,921178895762
1740285;1;5;1;10;3;2;1;11;1993;15;3;6;1; ; ;1;5; ;2;1;1;2;4;8; ;08;8;08;507,921178895762
1740286;1;1;1;10;1;1;1;11;1975;33;1;3;1; ; ;1;5; ;2;1;2; ;6;5;4;08;16;08;520,176647236502
1740286;1;2;1;10;2;2;1;10;1979;29;2;3;1; ; ;1;3;62000;2;1;2; ;6;5;2;08;16;08;520,176647236502
1740286;1;3;1;10;1;2;1;7;2008;1;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;08; ;08;520,176647236502
1740288;1;1;1;10;5;1;1;5;1965;44;1;3;1; ; ;1;1;98;2;1;2; ;6;9;5;08;20;08;646,981471376406
1740288;1;2;1;10;5;2;1;7;1970;39;2;3;1; ; ;1;5; ;2;1;2; ;6;7;5;08;18;08;646,981471376406
1740288;1;3;1;10;5;1;1;9;2001;7;3; ;1; ; ;1;5; ;2;1;1;2;3;2; ;08;2;08;646,981471376406
