DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P6440;P6450;P6460;P6460S1;P6400;P6422;P6424;P6424S2;P6424S3;P6424S1;P6426;P6430S1;P6480;P6480S1;P6500;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585;P6585S2A1;P6585S3A1;P6585S4A1;P6585S3A2;P6585S2A2;P6585S1A2;P6585S2;P6585S3;P6585S1A1;P6585S4;P6585S1;P6580;P6580S1;P6580S2;P6630;P6630S3;P6630S4A1;P6630S3A1;P6630S2A1;P6630S1A1;P6630S4;P6630S2;P6630S1;P6640;P6642;P6642S2;P6642S1;P6765;P6765S1;P6772;P6750;P6760;P550;P6780;P6780S1;P6790;P6410;P6640S1;P6642S11;P6642S7;P6642S8;P6642S9;P6642S10;P6642S12;P6642S5;P6642S4;P6642S3;P6642S6;P9440;P6630S6;P6630S6A1;P6410S1;P6545S1;P6545;P6545S2;P6585S4A2;P6773S1;P6775;P6772S1;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P6835;P6835S1;P6835S2;P6836;P6836S1;P6836S2;P6837;P6837S1;P6837S2;P6870;P6880;P6880S1;P6920;P6930;P6940;P6960;P6980;P6980S1;P6980S2;P6980S3;P6980S4;P6980S5;P6980S6;P6980S7;P6980S8;P6980S7A1;P6990;P7020;P7026;P7028;P7028S1;P7040;P7045;P7050;P7050S1;P7070;P760;P9450;P6915S1;P6915;P6773;P7075;P7077;P7090;P7100;P7110;P7120;P7130;P7140;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7140S9A1;P7150;P7160;P7170;P7170S1;P7170S2;P7170S3;P7170S4;P7170S5;P7170S6;P7180;P7190;P7200;P7240;P7240S1;OFICIO;RAMA2D;OCI;P6430;P6420S1;RAMA4D;RAMA4DP8;RAMA2DP8;INGLABO;DPTO;fex_c_2011
1767924;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;1; ;1; ;500000;2; ; ;2; ;1;30000;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;91; ;.;91; ; ;1;5;12;1;13;18;2; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;2;3;9; ;62;01;1;8; ;0121; ; ;530000;41;977,706522509352
1767925;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;300; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;250000;1;2400000;1; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;32;1; ;32; ; ;1;7;12;1;13;16;2; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ;1; ; ; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ;1;10;2;1;1;1;1;1;1;2;2;2;1;1;2; ;2;1; ;3;3;2;3;3;3;2;2;3;9; ;62;01;1;4; ;0118; ; ;250000;41;895,200027923651
1767928;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;108; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;0;0;3000000;3; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;60; ;.;60; ; ;1;7;12;1;13;18;2; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ;1; ;SOSTENER Y MANTENER SU PROPIA FINCA.;2;2; ; ; ;1;0;4; ;0; ;2; ;4; ;1;8;2; ; ; ;1;1;1;1;2;2;2;2;1;1;1;POCA GARANTIA EN PROGRAMAS PARA EL DESARROLLO Y FOMENTO DE LA AC;2;1; ;3;3;2;3;3;3;2;3;3;3; ;61;01;1;4; ;0121; ; ;0;41;743,678087588508
1767928;1;2;1;60;2;2; ; ; ; ; ; ; ; ; ;108; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;30;2; ;30; ; ;1;7;12;2; ; ; ; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ;1; ;AYUDANDO AL ESPOSO EN FINCA DE SU PROPIE;2;1;3;2; ;2; ; ; ; ;0;2; ;5; ; ; ;2; ; ; ;1;1;1;1;2;2;2;2;1;1;2; ;1;1; ;3;3;2;3;3;3;2;3;3;3; ;62;01;1;6; ;0121; ; ; ;41;743,678087588508
1767929;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;24; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;140000;1;1800000;1; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;24;1; ;24; ; ;1;7;12;1;13;16;2; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ;1;16;2;1;1;1;1;1;2;1;2;2;1;1;2; ;1;1; ;3;3;3;3;3;3;2;2;3;8; ;61;01;1;4; ;0140; ; ;140000;41;413,976418546553
1767929;1;2;1;60;2;2; ; ; ; ; ; ; ; ; ;444; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;40000;1;480000;1; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;14;1; ;14; ; ;1;8;12;1;13;16;2; ; ;1;2; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;1;8;4; ;20000; ;2; ;2; ;1;8;1;26;2;1;1;1;1;1;2;1;2;2;2;2;2; ;2;1; ;3;3;3;3;3;3;2;2;3;3; ;56;93;1;4; ;9301; ; ;60000;41;413,976418546553
1767929;1;3;1;60;2;2; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;160000;1;4840000;1; ;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;6;1; ;6; ; ;1;6;9;2; ; ; ; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;24;1; ;2; ; ; ; ;2;2; ;11; ; ; ;1;48;1;1;1;1;1;1;2;1;1;1;2;1;2; ;1;1; ;3;3;3;3;3;3;2;2;3;3; ;61;01;1;4; ;0115; ; ;160000;41;413,976418546553
1767930;1;2;1;60;2;2; ; ; ; ; ; ; ; ; ;16; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;40000;1;480000;3; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;9;1; ;9; ; ;1;14;17;2; ; ; ; ; ;1;6; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;72;4; ;2; ; ; ; ;0;2; ;2; ; ; ;2; ; ; ;1;1;1;1;2;2;2;2;1;1;2; ;2;1; ;3;2;2;3;2;2;2;3;3;3; ;41;52;1;4; ;5225; ; ;40000;41;794,598639975817
1767931;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;108; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;150000;1;1800000;3; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;21;1; ;21; ; ;1;5;8;2; ; ; ; ; ;1;4; ;2; ; ; ;1; ; ; ; ; ;1; ; ; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ;1;24;2;1;1;1;1;1;1;2;2;2;2;2;2; ;2;1; ;2;3;2;3;2;3;2;3;3;5; ;41;52;1;4; ;5222; ; ;150000;41;570,350211556071
1767932;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;108; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;0;0;2000000;3; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;30;2; ;30; ; ;1;7;12;2; ; ; ; ; ;2;8; ;2; ; ; ;1; ; ; ;1; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;3;3; ;62;01;1;4; ;0140; ; ;0;41;529,460762733784
1767933;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;216; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;250000;1;750000;3; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;24;1; ;24; ; ;1;7;12;1;13;16;2; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;1;1; ;2; ; ; ; ;3;2; ;2; ; ; ;1;16;2;1;1;1;1;1;2;2;2;2;1;1;2; ;2;1; ;2;3;2;3;3;3;2;2;3;9; ;62;01;1;4; ;0140; ; ;250000;41;758,872915394871
1767935;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;36; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;0;0;2500000;3; ;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;7;3;EDAD;0;1; ;2; ; ; ; ; ; ; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;3;3; ;61;01;1;4; ;0140; ; ;0;41;882,791290756821
1767935;1;2;1;60;2;2; ; ; ; ; ; ; ; ; ;36; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ;.;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;15;3;ESTADO DE SALUD DELICADO.;6;1; ;1;7;10;2; ; ; ; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;3;3; ;62;01;1;6; ;0115; ; ; ;41;882,791290756821
1767936;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;480; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;1;0;0;2500000;3; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2009;2;1;28;3;ENFERMEDAD;28; ; ;1;8;10;1;15;17;2; ; ;2;8; ;2; ; ; ;1; ; ;1; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2;1; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;3;2;2;2;3;3;3; ;61;01;1;4; ;0140; ; ;0;41;794,598639975817
1767938;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;384; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;216000;1;2592000;3; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;24;1; ;24; ; ;1;7;12;1;13;16;2; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ;1;16;2;1;1;1;1;1;2;2;2;2;2;2;2; ;2;1; ;2;3;2;2;2;3;2;2;3;9; ;61;01;1;4; ;0115; ; ;216000;41;743,678087588508
1767938;1;2;1;60;2;2; ; ; ; ; ; ; ; ; ;60; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;1;60000;1;720000;3; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2009;2;1;84; ;.;84; ; ;1;6;12;1;14;20;2; ; ;1;1; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2;1; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;3;3;2;3;2;3;3;3; ;41;52;1;4; ;5211; ; ;60000;41;743,678087588508
1767942;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;36; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;60000;1;720000;3; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;56; ;.;56; ; ;1;6;12;1;15;17;2; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ;1; ; ; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ;2; ; ; ;1;1;1;1;2;2;2;2;2;1;2; ;2;1; ;3;2;2;3;2;3;2;3;3;6; ;61;01;1;4; ;0124; ; ;60000;41;1352,84044698222
1767942;1;2;1;60;2;1;1; ; ;2;1; ;2;2;2;7; ;2; ;30000;2; ; ;1;30000;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ; ; ; ;.; ; ; ; ; ;.;7;4; ; ; ; ; ; ; ; ; ; ; ;2;2; ;ASOCIACION DE PADRES DE FAMILIA; ;2; ; ; ; ; ;20;2; ;20; ; ;1;10;14;2; ; ; ; ; ;6;8; ;2; ; ; ;1; ; ; ; ; ;1; ; ; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ;1;20;2;1;1;1;1;1;2;1;2;2;2;2;2; ;2;1; ;2;3;2;2;2;2;2;2;3;3; ;53;80;1;1;5529;8045;5529;55;60000;41;1352,84044698222
1767942;1;3;1;60;2;2; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;56; ;.;56; ; ;1;8;12;1;13;17;2; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ;1; ;AYUDANDO AL PADRE EN SOSTENER LA FINCA;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ;2; ; ; ;1;1;1;1;2;2;2;2;2;2;2; ;2;1; ;3;3;3;3;3;3;2;3;3;3; ;62;01;1;6; ;0124; ; ; ;41;1352,84044698222
1767942;1;5;1;60;2;2; ; ; ; ; ; ; ; ; ;24; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;14;3;ESTUDIOS;14; ; ;1;16;18;2; ; ; ; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ;1; ;ESTUDIANDO;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;3;2;2;2;3;3;3; ;62;01;1;6; ;0124; ; ; ;41;1352,84044698222
1767943;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;240; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;100000;1;960000;3; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;40; ;.;40; ; ;1;8;12;1;13;17;2; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ;1; ; ; ;2;1;72;2; ;2; ; ; ; ;0;2; ;2; ; ; ;2; ; ; ;1;1;1;1;2;2;2;2;2;1;2; ;1;1; ;3;2;2;3;3;2;2;3;3;9; ;61;01;1;4; ;0121; ; ;100000;41;970,730042198894
1767943;1;2;1;60;2;2; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ;.;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;10;2; ;10; ; ;2; ; ; ; ; ; ; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ;1;1; ;AYUDAR AL ESPOSO EN LA FINCA;2;1;7;4; ;2; ; ; ; ;0;2; ;2; ; ; ;2; ; ; ;1;1;1;1;2;2;2;2;1;2;2; ;2;2; ;2;2;2;3;2;2;2;3;3;3; ;62;01;1;6; ;0124; ; ; ;41;970,730042198894
1768372;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;240; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;1;400000;1;5400000;3; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2008;2;1;30;2; ;30; ; ;1;7;12;2; ; ; ; ; ;2;8; ;2; ; ; ;1; ; ; ;1; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2;1; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;1;3;3;6; ;61;01;1;5; ;0121; ; ;400000;70;2099,75601325769
1768373;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;240; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;300000;1;3600000;3; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ;48; ;.;48; ; ;1;6;15;2; ; ; ; ; ;2;7; ;2; ; ; ;1; ; ; ; ; ;1; ; ; ;2;1;6;4; ;2; ; ; ; ;1;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;3;8; ;61;01;1;4; ;0118; ; ;300000;70;1882,29887786812
1768373;1;3;1;60;2;2; ; ; ; ; ; ; ; ; ;72; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;48; ;.;48; ; ;1;7;14;2; ; ; ; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ;2; ; ; ;1;1;1;1;1;1;2;2;2;2;2; ;1;1; ;2;2;2;2;2;2;2;3;3;3; ;62;01;1;6; ;0118; ; ; ;70;1882,29887786812
1768374;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;18; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;250000;1;2500000;3; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;48; ;.;48; ; ;1;5;14;2; ; ; ; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;60;1; ;2; ; ; ; ;0;2; ;11; ; ; ;2; ; ; ;1;1;1;1;1;1;2;1;2;2;2; ;2;1; ;2;2;2;3;3;2;2;3;3;3; ;61;01;1;4; ;0118; ; ;250000;70;1643,11457594316
1768375;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;120; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;400000;1;4800000;3; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;48; ;.;48; ; ;1;6;14;2; ; ; ; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ;1; ; ; ;2;1;60;6; ;2; ; ; ; ;0;2; ;6; ; ; ;2; ; ; ;1;1;1;1;1;1;2;2;2;2;2; ;2;1; ;2;2;2;3;3;2;2;3;3;8; ;61;01;1;5; ;0115; ; ;400000;70;859,645343739229
1768375;1;6;1;60;2;2; ; ; ; ; ; ; ; ; ;72; ;1; ;250000;2; ; ;1;100000;1;50000;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;50; ;.;50; ; ;1;6;16;2; ; ; ; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;50;8; ;2; ; ; ; ;0;2; ;6; ; ; ;2; ; ; ;1;1;1;1;1;2;2;1;1;2;2; ;2;1; ;2;2;3;3;3;2;2;3;3;9; ;62;01;1;8; ;0118; ; ;400000;70;859,645343739229
1768376;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;300; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;150000;1;1800000;3; ;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ;48; ;.;48; ; ;1;5;16;2; ; ; ; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ;1; ; ; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ;2; ; ; ;1;1;1;2;2;2;2;2;1;2;2; ;2;2; ;2;2;3;3;2;2;2;3;3;3; ;61;01;1;4; ;0118; ; ;150000;70;1561,84646272836
1768376;1;2;1;60;2;2; ; ; ; ; ; ; ; ; ;120; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;120000;1;840000;3; ;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ;30;2; ;30; ; ;1;7;13;2; ; ; ; ; ;1;2; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;2;4; ;2; ; ; ; ;2;2; ;2; ; ; ;2; ; ; ;1;1;1;1;1;1;2;2;2;1;2; ;2;1; ;2;2;2;2;3;2;2;2;3;9; ;56;93;1;4; ;9301; ; ;120000;70;1561,84646272836
1768376;1;3;1;60;2;2; ; ; ; ; ; ; ; ; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;180000;1;2100000;3; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ;24;1; ;24; ; ;1;7;15;2; ; ; ; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ;2; ; ; ;1;1;1;1;2;2;2;2;2;2;2; ;1;1; ;3;3;3;3;3;3;2;2;3;5; ;61;01;1;4; ;0140; ; ;180000;70;1561,84646272836
1768378;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;240; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;150000;1;1800000;3; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ;48; ;.;48; ; ;1;7;17;2; ; ; ; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ;2; ; ; ;1;1;1;1;2;2;2;2;1;2;2; ;2;1; ;2;2;2;3;3;2;2;2;3;5; ;61;01;1;4; ;0140; ; ;150000;70;1643,11457594316
1768379;1;2;1;60;2;2; ; ; ; ; ; ; ; ; ;180; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ;250000;1;3000000;3; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;48; ;.;48; ; ;1;10;20;2; ; ; ; ; ;1;6; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;140;4; ;2; ; ; ; ;0;2; ;11; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;4;2;2;2;2;3;3;5; ;45;92;1;4; ;9242; ; ;250000;70;859,645343739229
1768379;1;3;1;60;2;2; ; ; ; ; ; ; ; ; ;7; ;1; ;100000;2; ; ;1;60000;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ; ; ; ;.; ; ; ; ; ;.;7; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;72; ;.;72; ; ;1;6;18;2; ; ; ; ; ;1;2; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;11; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;3;3;3;2;2;3;3;8; ;54;95;1;3; ;9500; ; ;160000;70;859,645343739229
