DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7480;P7480S1;P7480S3;P7480S4;P7480S5;P7480S6;P7480S7;P7480S8;P7480S9;P7480S10;P7480S11;P7480S1A1;P7480S3A1;P7480S4A1;P7480S5A1;P7480S6A1;P7480S7A1;P7480S8A1;P7480S9A1;P7480S10A1;P7480S11A1;clase;DPTO;fex_c_2011
1764027;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;4; ;7; ; ; ; ; ; ;2;52;2257,60912974877
1764028;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;4;6; ; ; ; ; ; ; ; ;2;52;1711,54553232969
1764028;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;7; ; ; ; ; ; ;2;52;1711,54553232969
1764028;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;2;52;1711,54553232969
1764028;1;4;1;90; ;1;1;2;1;2;2;2;2;2;2;4;21; ;14; ; ; ; ; ; ;2;52;1711,54553232969
1764029;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;2;52;1175,33579985845
1764029;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;7;21; ; ; ; ; ; ; ; ;2;52;1175,33579985845
1764029;1;3;1;90; ;1;1;2;2;2;2;2;2;2;2;5;4; ; ; ; ; ; ; ; ;2;52;1175,33579985845
1764030;1;1;1;90; ;1;1;2;1;2;2;2;2;2;2;5;4; ;14; ; ; ; ; ; ;2;52;4001,17720923543
1764030;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;4;21; ;21; ; ; ; ; ; ;2;52;4001,17720923543
1764031;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;7; ;7; ; ; ; ; ; ;2;52;2872,88814699701
1764031;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;21; ; ; ; ; ; ;2;52;2872,88814699701
1764031;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;52;2872,88814699701
1764111;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;66;907,687816627489
1764112;1;1;1;90; ;2;1;2;1;2;1;2;2;2;2; ;42; ;36; ;7; ; ; ; ;2;66;835,922134474212
1764112;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;4; ;21; ; ; ; ; ; ;2;66;835,922134474212
1764112;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;21; ; ; ; ; ; ;2;66;835,922134474212
1764113;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;5;5; ; ; ; ; ; ; ; ;2;66;1380,24988731567
1764113;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;14;35; ;54; ; ; ; ; ; ;2;66;1380,24988731567
1764113;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;66;1380,24988731567
1764115;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;35; ; ; ; ; ; ;2;66;1635,82091124707
1764115;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;66;1635,82091124707
1764115;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;66;1635,82091124707
1764116;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;66;1671,76014946932
1764116;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;42; ; ; ; ; ; ; ; ;2;66;1671,76014946932
1764116;1;3;1;90; ;2;1;1;1;2;2;1;2;2;2; ;3;3;3; ; ;35; ; ; ;2;66;1671,76014946932
1764116;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;2;66;1671,76014946932
1764117;1;1;1;90; ;2;1;2;1;1;2;2;2;2;2; ;12; ;14;28; ; ; ; ; ;2;66;949,978216650266
1764118;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;2;66;801,841994319551
1764118;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;2;66;801,841994319551
1764119;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;2;66;2030,59346184899
1764119;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;66;2030,59346184899
1764119;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;66;2030,59346184899
1764119;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;66;2030,59346184899
1764120;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;66;1027,04632298832
1764120;1;2;1;90; ;2;1;2;1;1;2;2;2;2;2; ;35; ;42;7; ; ; ; ; ;2;66;1027,04632298832
1764121;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;5; ; ; ; ; ; ;2;66;1004,08876133854
1764121;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;18; ;24; ; ; ; ; ; ;2;66;1004,08876133854
1764123;1;1;1;90; ;1;1;2;2;2;2;2;2;1;2;21;7; ; ; ; ; ; ;8; ;2;66;1211,54923092706
1764123;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;2;66;1211,54923092706
1764123;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;66;1211,54923092706
1764123;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;66;1211,54923092706
1764124;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;66;1006,48188893042
1764124;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;36; ; ; ; ; ; ; ; ;2;66;1006,48188893042
1764126;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;2;66;878,910100657607
1764126;1;2;1;90; ;2;1;2;2;2;2;1;2;2;2; ;14; ; ; ; ;4; ; ; ;2;66;878,910100657607
1764126;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;66;878,910100657607
1764127;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;1;1; ; ; ; ; ; ; ; ;2;66;1266,0872230011
1764127;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;42; ;6; ; ; ; ; ; ;2;66;1266,0872230011
1764127;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;2;66;1266,0872230011
1764127;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;66;1266,0872230011
1764127;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;2;66;1266,0872230011
1764127;1;6;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;66;1266,0872230011
1764127;1;7;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;20; ; ; ; ; ; ;2;66;1266,0872230011
1764128;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;66;621,373396520102
1764128;1;2;1;90; ;2;1;2;1;2;1;2;2;2;2; ;21; ;56; ;1; ; ; ; ;2;66;621,373396520102
1764128;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;18; ;5; ; ; ; ; ; ;2;66;621,373396520102
1764128;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;14; ; ; ; ; ; ;2;66;621,373396520102
1764128;1;5;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;3; ; ; ; ; ; ;2;66;621,373396520102
1764130;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;2;66;2107,66156818705
1764130;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;2;66;2107,66156818705
1764130;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;66;2107,66156818705
1764130;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;2;66;2107,66156818705
1764130;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;66;2107,66156818705
1764131;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;14; ; ; ; ; ; ;2;66;1323,74621503552
1764131;1;5;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;21; ; ; ; ; ; ;2;66;1323,74621503552
1764132;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;15; ; ; ; ; ; ;2;66;1004,08876133854
1764132;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;56; ; ; ; ; ; ;2;66;1004,08876133854
1764133;1;1;1;90; ;1;2;2;2;2;2;2;2;2;2;3; ; ; ; ; ; ; ; ; ;2;66;1027,04632298832
1764133;1;2;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;6; ; ; ; ; ; ;2;66;1027,04632298832
1764134;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;66;1288,24709497204
1764135;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;48; ; ; ; ; ; ; ; ;2;66;1365,31520131009
1764135;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;66;1365,31520131009
1764136;1;1;1;90; ;1;2;2;2;2;2;2;2;2;2;6; ; ; ; ; ; ; ; ; ;2;66;1262,05291286182
1764136;1;2;1;90; ;2;1;1;2;2;2;2;2;2;2; ;21;2; ; ; ; ; ; ; ;2;66;1262,05291286182
1764138;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;2;5; ; ; ; ; ; ; ; ;2;66;1024,89325855829
1764138;1;2;1;90; ;1;1;2;2;2;1;2;2;2;2;7;56; ; ; ;2; ; ; ; ;2;66;1024,89325855829
1764138;1;3;1;90; ;1;1;2;2;2;2;2;2;2;2;3;4; ; ; ; ; ; ; ; ;2;66;1024,89325855829
1764138;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;2;66;1024,89325855829
1764139;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;7;7; ; ; ; ; ; ; ; ;2;66;1293,97998858645
1764139;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;2;66;1293,97998858645
1764139;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;2;66;1293,97998858645
1764139;1;4;1;90; ;2;2;2;2;2;2;2;2;2;1; ; ; ; ; ; ; ; ; ;2;2;66;1293,97998858645
1764139;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;66;1293,97998858645
1764140;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;2;66;1070,03428917172
1764140;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;66;1070,03428917172
1764141;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;2;66;1399,02166259525
1764141;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;66;1399,02166259525
1764141;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;66;1399,02166259525
1764141;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;66;1399,02166259525
1764141;2;1;2;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;66;1399,02166259525
1764141;2;2;2;90; ;2;1;2;1;2;2;2;2;2;2; ;28; ;42; ; ; ; ; ; ;2;66;1399,02166259525
1764143;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;66;588,991839840564
1764143;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;66;588,991839840564
1764143;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;66;588,991839840564
1764144;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;66;1380,24988731567
1764144;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;7;28; ;49; ; ; ; ; ; ;2;66;1380,24988731567
1764144;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;7; ;7; ; ; ; ; ; ;2;66;1380,24988731567
1764146;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;66;899,474534715508
1764146;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;35; ; ; ; ; ; ;2;66;899,474534715508
1764146;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;2;66;899,474534715508
1764147;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;66;1075,39694049305
1764147;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;66;1075,39694049305
1764148;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;66;861,315190329161
1764148;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;66;861,315190329161
1764148;1;3;1;90; ;2;1;2;1;1;2;2;2;2;2; ;21; ;49;14; ; ; ; ; ;2;66;861,315190329161
1764149;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;42; ; ; ; ; ; ; ; ;2;66;907,687816627489
1764150;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;66;907,687816627489
1764152;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;66;884,272751978939
1764152;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;7;14; ; ; ; ; ; ; ; ;2;66;884,272751978939
1764152;1;3;1;90; ;1;1;2;2;2;2;2;2;2;2;4;35; ; ; ; ; ; ; ; ;2;66;884,272751978939
1764153;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;66;907,687816627489
1767124;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;17;881,879624387062
1767124;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;3;35; ;21; ; ; ; ; ; ;2;17;881,879624387062
1767124;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;2;17;881,879624387062
1767125;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;21; ; ; ; ; ; ;2;17;1047,07672752194
1767125;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;42; ;20; ; ; ; ; ; ;2;17;1047,07672752194
1767127;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;17;1211,54923092706
1767127;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;56; ; ; ; ; ; ; ; ;2;17;1211,54923092706
1767127;1;3;1;90; ;1;1;2;2;2;2;2;2;2;2;7;28; ; ; ; ; ; ; ; ;2;17;1211,54923092706
1767127;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;17;1211,54923092706
1767128;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;17;771,902746442694
1767128;1;2;1;90; ;2;1;2;2;2;2;2;2;2;1; ;42; ; ; ; ; ; ; ;4;2;17;771,902746442694
1767128;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;17;771,902746442694
1767128;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;17;771,902746442694
1767129;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;17;2024,96371379667
1767129;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;2;17;2024,96371379667
1767129;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;17;2024,96371379667
1767129;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;17;2024,96371379667
1767129;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;17;2024,96371379667
1767131;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;17;1068,17519110413
1767131;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;14;28; ;21; ; ; ; ; ; ;2;17;1068,17519110413
1767132;1;1;1;90; ;1;2;2;2;2;2;2;2;2;2;7; ; ; ; ; ; ; ; ; ;2;17;1006,48188893042
1767132;1;2;1;90; ;1;1;2;2;2;2;1;2;2;2;12;24; ; ; ; ;6; ; ; ;2;17;1006,48188893042
1767135;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;17;1004,08876133854
1767135;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;28; ;28; ; ; ; ; ; ;2;17;1004,08876133854
1767136;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;17;1416,18912553793
1767136;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;7;15; ; ; ; ; ; ; ; ;2;17;1416,18912553793
1767136;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;2;17;1416,18912553793
1767136;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;2;17;1416,18912553793
1767137;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;17;907,687816627489
1767138;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;5;2; ; ; ; ; ; ; ; ;2;17;728,380750735015
1767138;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;7;28; ; ; ; ; ; ; ; ;2;17;728,380750735015
1767138;1;3;1;90; ;1;1;2;2;2;2;2;2;2;2;7;14; ; ; ; ; ; ; ; ;2;17;728,380750735015
1767138;1;4;1;90; ;1;1;2;2;2;2;2;2;2;2;2;7; ; ; ; ; ; ; ; ;2;17;728,380750735015
1767139;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;17;1197,32112019029
1767139;1;2;1;90; ;2;1;1;1;2;2;2;2;2;2; ;14;28;21; ; ; ; ; ; ;2;17;1197,32112019029
1767139;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;2;17;1197,32112019029
1767139;2;1;2;90; ;1;1;2;1;2;2;2;2;2;2;7;2; ;4; ; ; ; ; ; ;2;17;1197,32112019029
1767139;2;2;2;90; ;1;1;2;1;2;2;2;2;2;2;2;7; ;35; ; ; ; ; ; ;2;17;1197,32112019029
1767140;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;2;17;1429,76203672738
1767140;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;2;17;1429,76203672738
1767140;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;17;1429,76203672738
1767141;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;4;12; ; ; ; ; ; ; ; ;2;17;1458,90999499033
1767141;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;49; ; ; ; ; ; ; ; ;2;17;1458,90999499033
1767141;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;2;17;1458,90999499033
1767141;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;17;1458,90999499033
1767141;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;2;17;1458,90999499033
1767143;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;17;921,630970110014
1767143;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;48; ; ; ; ; ; ; ; ;2;17;921,630970110014
1767143;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;2;17;921,630970110014
1767143;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;17;921,630970110014
1767144;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;17;1111,16315728752
1767144;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;36; ;21; ; ; ; ; ; ;2;17;1111,16315728752
1767145;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;17;560,268985553238
1767145;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;42; ;14; ; ; ; ; ; ;2;17;560,268985553238
1767145;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;2;17;560,268985553238
1767145;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;48; ;35; ; ; ; ; ; ;2;17;560,268985553238
1767147;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;32; ; ; ; ; ; ; ; ;2;17;1111,52356293922
1767147;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;17;1111,52356293922
1767147;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;17;1111,52356293922
1767202;1;1;1;90; ;2;1;2;2;2;2;2;2;2;1; ;14; ; ; ; ; ; ; ;24;2;19;1345,58268444341
1767202;1;2;1;90; ;1;1;2;2;2;2;1;2;2;2;2;14; ; ; ; ;2; ; ; ;2;19;1345,58268444341
1767202;1;3;1;90; ;1;1;2;2;2;2;2;2;2;2;5;40; ; ; ; ; ; ; ; ;2;19;1345,58268444341
1767203;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;19;1334,78062074906
1767204;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;19;578,411545759637
1767204;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;7;40; ; ; ; ; ; ; ; ;2;19;578,411545759637
1767205;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;19;550,495327271655
1767205;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;14;35; ; ; ; ; ; ; ; ;2;19;550,495327271655
1767205;2;1;2;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;19;550,495327271655
1767205;2;2;2;90; ;2;1;2;2;2;2;2;2;2;2; ;40; ; ; ; ; ; ; ; ;2;19;550,495327271655
1767205;3;1;3;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;2;19;550,495327271655
1767205;3;2;3;90; ;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;2;19;550,495327271655
1767206;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;19;1110,67430330156
1767206;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;2;21; ; ; ; ; ; ; ; ;2;19;1110,67430330156
1767206;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;19;1110,67430330156
1767207;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;19;731,694688445708
1767207;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;7;21; ; ; ; ; ; ; ; ;2;19;731,694688445708
1767207;1;3;1;90; ;1;1;2;2;2;2;2;2;2;2;5;25; ; ; ; ; ; ; ; ;2;19;731,694688445708
1767207;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;19;731,694688445708
1767208;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;19;550,495327271655
1767208;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;14;40; ; ; ; ; ; ; ; ;2;19;550,495327271655
1767208;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;19;550,495327271655
1767209;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;19;550,495327271655
1767209;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;14;40; ; ; ; ; ; ; ; ;2;19;550,495327271655
1767209;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;19;550,495327271655
1767209;1;6;1;90; ;1;1;2;2;2;2;2;2;2;2;4;14; ; ; ; ; ; ; ; ;2;19;550,495327271655
1767209;1;7;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;2;19;550,495327271655
1767210;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;5;2; ; ; ; ; ; ; ; ;2;19;550,495327271655
1767210;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;8;30; ; ; ; ; ; ; ; ;2;19;550,495327271655
1767210;1;3;1;90; ;1;1;2;2;2;1;2;2;2;2;14;30; ; ; ;4; ; ; ; ;2;19;550,495327271655
1767210;1;4;1;90; ;1;1;2;2;2;2;2;2;2;2;2;4; ; ; ; ; ; ; ; ;2;19;550,495327271655
1767211;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;19;1110,67430330156
1767211;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;2;19;1110,67430330156
1767211;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;19;1110,67430330156
1767213;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;5;21; ; ; ; ; ; ; ; ;2;19;876,884337095809
1767213;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;5;24; ; ; ; ; ; ; ; ;2;19;876,884337095809
1767214;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;19;953,543245687349
1767215;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;2;19;550,495327271655
1767215;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;2;19;550,495327271655
