Directorio;Secuencia_p;Orden;Hogar;Regis;P7480;P7480s1;P7480s3;P7480s4;P7480s5;P7480s6;P7480s7;P7480s8;P7480s9;P7480s10;P7480s11;P7480s1a1;P7480s3a1;P7480s4a1;P7480s5a1;P7480s6a1;P7480s7a1;P7480s8a1;P7480s9a1;P7480s10a1;P7480s11a1;Area;Fex_c_2011;Mes;Dpto
3097951;1;1;1;90; ;2;1;2;2;1;2;2;2;2;2; ;18; ; ;5; ; ; ; ; ;52;160,111102814913;12;52
3097951;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;52;160,111102814913;12;52
3097952;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;52;163,611541601443;12;52
3097952;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;7; ;30; ; ; ; ; ; ;52;163,611541601443;12;52
3097952;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;52;163,611541601443;12;52
3097954;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;52;87,2603951392917;12;52
3097954;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;52;87,2603951392917;12;52
3097954;1;3;1;90; ;2;1;2;2;1;2;2;2;2;2; ;28; ; ;30; ; ; ; ; ;52;87,2603951392917;12;52
3097955;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;52;169,812245277018;12;52
3097955;1;2;1;90; ;2;1;2;1;1;2;2;2;2;2; ;35; ;24;28; ; ; ; ; ;52;169,812245277018;12;52
3097955;1;4;1;90; ;2;2;2;2;2;1;2;2;2;2; ; ; ; ; ;4; ; ; ; ;52;169,812245277018;12;52
3097957;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;52;207,961054076787;12;52
3097957;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;35; ; ; ; ; ; ;52;207,961054076787;12;52
3097957;1;3;1;90; ;2;1;2;2;2;2;1;2;2;2; ;5; ; ; ; ;20; ; ; ;52;207,961054076787;12;52
3097958;1;1;1;90; ;2;1;2;1;2;2;1;2;2;1; ;14; ;7; ; ;10; ; ;3;52;225,671393599963;12;52
3097958;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;38; ;35; ; ; ; ; ; ;52;225,671393599963;12;52
3097958;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;52;225,671393599963;12;52
3097958;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;52;225,671393599963;12;52
3097959;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;5; ;7; ; ; ; ; ; ;52;185,839261552216;12;52
3097959;1;2;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;42; ; ; ; ; ; ;52;185,839261552216;12;52
3097960;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;14; ; ; ; ; ; ;52;194,172398312181;12;52
3097960;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;21; ; ; ; ; ; ;52;194,172398312181;12;52
3097960;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;52;194,172398312181;12;52
3097961;1;1;1;90; ;2;1;2;2;2;2;2;2;2;1; ;35; ; ; ; ; ; ; ;15;52;160,302276115407;12;52
3097961;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;52;160,302276115407;12;52
3097963;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;36; ;15; ; ; ; ; ; ;23;159,870736863499;12;23
3097963;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;18; ;10; ; ; ; ; ; ;23;159,870736863499;12;23
3097963;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;23;159,870736863499;12;23
3097964;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;18; ;10; ; ; ; ; ; ;23;141,959736726664;12;23
3097964;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;15; ;15; ; ; ; ; ; ;23;141,959736726664;12;23
3097965;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;10; ; ; ; ; ; ;23;141,187753537984;12;23
3097965;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;30; ;15; ; ; ; ; ; ;23;141,187753537984;12;23
3097965;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;15; ;7; ; ; ; ; ; ;23;141,187753537984;12;23
3097966;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;12; ;15; ; ; ; ; ; ;23;150,197625430801;12;23
3097966;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;30; ;15; ; ; ; ; ; ;23;150,197625430801;12;23
3097967;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;30; ;18; ; ; ; ; ; ;23;159,912541365259;12;23
3097967;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;15; ;25; ; ; ; ; ; ;23;159,912541365259;12;23
3097968;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;23;136,996579657094;12;23
3097969;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;23;161,01612687842;12;23
3097970;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;36; ;12; ; ; ; ; ; ;23;154,619238778916;12;23
3097970;1;2;1;90; ;2;1;2;1;2;2;1;2;2;2; ;6; ;9; ; ;2; ; ; ;23;154,619238778916;12;23
3097971;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;23;158,767977939225;12;23
3097971;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;36; ; ; ; ; ; ; ; ;23;158,767977939225;12;23
3097973;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;23;193,846248954742;12;23
3097973;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;36; ;12; ; ; ; ; ; ;23;193,846248954742;12;23
3097973;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;23;193,846248954742;12;23
3097973;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;23;193,846248954742;12;23
3097973;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;23;193,846248954742;12;23
3097973;2;1;2;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;23;193,846248954742;12;23
3097973;2;2;2;90; ;2;1;2;2;2;2;2;2;2;2; ;36; ; ; ; ; ; ; ; ;23;193,846248954742;12;23
3097974;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;23;153,593827760248;12;23
3097974;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;23;153,593827760248;12;23
3097974;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;36; ; ; ; ; ; ; ; ;23;153,593827760248;12;23
3097975;1;1;1;90; ;2;1;2;2;1;2;2;2;2;2; ;36; ; ;21; ; ; ; ; ;23;147,031121053044;12;23
3097975;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;23;147,031121053044;12;23
3097975;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;5; ;7; ; ; ; ; ; ;23;147,031121053044;12;23
3097976;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;36; ;7; ; ; ; ; ; ;23;153,743260465196;12;23
3097976;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;23;153,743260465196;12;23
3097976;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;23;153,743260465196;12;23
3097976;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;12; ;7; ; ; ; ; ; ;23;153,743260465196;12;23
3097976;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;23;153,743260465196;12;23
3097977;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;36; ;7; ; ; ; ; ; ;23;176,70102667512;12;23
3097977;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;7; ;4; ; ; ; ; ; ;23;176,70102667512;12;23
3097977;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;23;176,70102667512;12;23
3097977;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;4; ;2; ; ; ; ; ; ;23;176,70102667512;12;23
3097977;1;6;1;90; ;2;1;2;1;2;2;2;2;2;2; ;2; ;14; ; ; ; ; ; ;23;176,70102667512;12;23
3097978;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;23;174,48575776444;12;23
3097978;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;36; ; ; ; ; ; ; ; ;23;174,48575776444;12;23
3097978;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;23;174,48575776444;12;23
3097978;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;23;174,48575776444;12;23
3097978;1;5;1;90; ;2;1;2;1;2;2;2;2;2;2; ;36; ;8; ; ; ; ; ; ;23;174,48575776444;12;23
3097979;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;7; ; ; ; ; ; ;23;176,255415085267;12;23
3097979;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;28; ; ; ; ; ; ;23;176,255415085267;12;23
3097980;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;23;157,530627257992;12;23
3097980;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;36; ; ; ; ; ; ; ; ;23;157,530627257992;12;23
3097980;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;23;157,530627257992;12;23
3097981;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;23;127,82006256769;12;23
3097981;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;23;127,82006256769;12;23
3097981;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;23;127,82006256769;12;23
3097982;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;7; ;14; ; ; ; ; ; ;23;151,434976112035;12;23
3098008;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;5; ;28; ; ; ; ; ; ;17;450,395213339141;12;17
3098008;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;32; ; ; ; ; ; ;17;450,395213339141;12;17
3098008;1;3;1;90; ;2;1;2;2;2;2;1;2;2;2; ;14; ; ; ; ;4; ; ; ;17;450,395213339141;12;17
3098009;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;17;206,997706315037;12;17
3098009;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;206,997706315037;12;17
3098009;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;206,997706315037;12;17
3098010;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;226,970318002977;12;17
3098010;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;25; ;28; ; ; ; ; ; ;17;226,970318002977;12;17
3098010;1;3;1;90; ;2;1;2;2;2;2;1;2;2;2; ;3; ; ; ; ;12; ; ; ;17;226,970318002977;12;17
3098011;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;186,649370875358;12;17
3098011;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;42; ; ; ; ; ; ; ; ;17;186,649370875358;12;17
3098011;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;17;186,649370875358;12;17
3098011;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;186,649370875358;12;17
3098012;1;1;1;90; ;2;1;2;2;1;2;2;2;2;2; ;6; ; ;6; ; ; ; ; ;17;143,773942866411;12;17
3098012;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;17;143,773942866411;12;17
3098012;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;17;143,773942866411;12;17
3098013;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;21; ; ; ; ; ; ;17;204,504244810738;12;17
3098013;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;17;204,504244810738;12;17
3098013;1;3;1;90; ;1;2;2;2;2;2;2;2;2;2;5; ; ; ; ; ; ; ; ; ;17;204,504244810738;12;17
3098014;1;1;1;90; ;2;1;2;2;1;2;2;2;2;2; ;35; ; ;28; ; ; ; ; ;17;169,826388756652;12;17
3098014;1;2;1;90; ;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ; ;40; ; ; ;17;169,826388756652;12;17
3098014;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;169,826388756652;12;17
3098014;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;17;169,826388756652;12;17
3098015;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;17;177,690066190346;12;17
3098016;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;28; ; ; ; ; ; ;17;180,386988790561;12;17
3098016;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;180,386988790561;12;17
3098018;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;7; ;28; ; ; ; ; ; ;17;166,240016058651;12;17
3098018;1;2;1;90; ;2;1;2;1;2;2;2;2;2;1; ;35; ;28; ; ; ; ; ;4;17;166,240016058651;12;17
3098018;1;4;1;90; ;2;1;2;1;2;2;1;2;2;2; ;14; ;10; ; ;3; ; ; ;17;166,240016058651;12;17
3098019;1;1;1;90; ;2;1;2;1;2;2;1;2;2;2; ;4; ;10; ; ;4; ; ; ;17;229,02703637851;12;17
3098019;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;17;229,02703637851;12;17
3098020;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;15; ;21; ; ; ; ; ; ;17;293,168525266858;12;17
3098020;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;17;293,168525266858;12;17
3098020;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;293,168525266858;12;17
3098020;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;20; ;30; ; ; ; ; ; ;17;293,168525266858;12;17
3098020;1;6;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;293,168525266858;12;17
3098020;1;7;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;17;293,168525266858;12;17
3098020;1;10;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;17;293,168525266858;12;17
3098021;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;17;177,085252876227;12;17
3098021;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;17;177,085252876227;12;17
3098021;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;17;177,085252876227;12;17
3098023;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;249,314862689748;12;17
3098023;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;20; ; ; ; ; ; ;17;249,314862689748;12;17
3098023;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;17;249,314862689748;12;17
3098023;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;249,314862689748;12;17
3098024;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;172,366442251646;12;17
3098024;1;2;1;90; ;2;1;1;1;2;2;2;2;2;2; ;35;4;20; ; ; ; ; ; ;17;172,366442251646;12;17
3098025;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;216,050144670626;12;17
3098025;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;17;216,050144670626;12;17
3098026;1;1;1;90; ;2;1;2;2;2;2;2;2;2;1; ;18; ; ; ; ; ; ; ;18;17;181,977152241471;12;17
3098027;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;60; ; ; ; ; ; ; ; ;17;168,841088930672;12;17
3098027;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;17;168,841088930672;12;17
3098027;1;3;1;90; ;2;1;2;2;2;2;2;1;2;2; ;3; ; ; ; ; ;5; ; ;17;168,841088930672;12;17
3098028;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;36; ; ; ; ; ; ; ; ;17;161,628816801791;12;17
3098028;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;161,628816801791;12;17
3098029;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;17;186,695962866052;12;17
3098029;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;186,695962866052;12;17
3098030;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;17;131,583123528795;12;17
3098030;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;17;131,583123528795;12;17
3098030;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;17;131,583123528795;12;17
3098030;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;17;131,583123528795;12;17
3098032;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;264,522122073224;12;17
3098032;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;17;264,522122073224;12;17
3098032;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;264,522122073224;12;17
3098032;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;17;264,522122073224;12;17
3098032;1;6;1;90; ;2;2;1;2;2;2;2;2;2;2; ; ;28; ; ; ; ; ; ; ;17;264,522122073224;12;17
3098033;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;17;161,628816801791;12;17
3098033;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;161,628816801791;12;17
3098034;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;17;205,109058124857;12;17
3098041;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;188,631152736116;12;17
3098041;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;17;188,631152736116;12;17
3098042;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;17;139,82728747435;12;17
3098042;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;17;139,82728747435;12;17
3098042;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;29; ; ; ; ; ; ; ; ;17;139,82728747435;12;17
3098042;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;17;139,82728747435;12;17
3098043;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;177,690066190346;12;17
3098044;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;205,109058124857;12;17
3098045;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;9; ; ; ; ; ; ; ; ;17;181,977152241471;12;17
3098051;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;184,094889994031;12;17
3098051;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;17;184,094889994031;12;17
3098052;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;216,050144670626;12;17
3098052;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;17;216,050144670626;12;17
3098053;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;125,919068931031;12;17
3098053;1;2;1;90; ;2;1;2;2;1;2;2;2;2;2; ;25; ; ;15; ; ; ; ; ;17;125,919068931031;12;17
3098053;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;17;125,919068931031;12;17
3098053;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;125,919068931031;12;17
3098054;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;146,694482873266;12;17
3098054;1;2;1;90; ;2;1;2;2;1;2;2;2;2;2; ;52; ; ;70; ; ; ; ; ;17;146,694482873266;12;17
3098054;1;3;1;90; ;2;1;2;2;1;2;2;2;2;2; ;10; ; ;70; ; ; ; ; ;17;146,694482873266;12;17
3098054;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;146,694482873266;12;17
3098055;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;17;228,96657756088;12;17
3098055;1;2;1;90; ;2;2;2;2;2;2;1;1;2;2; ; ; ; ; ; ;6;5; ; ;17;228,96657756088;12;17
3098055;1;3;1;90; ;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ; ;6; ; ; ;17;228,96657756088;12;17
3098055;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;17;228,96657756088;12;17
3098055;1;5;1;90; ;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ; ;2; ; ; ;17;228,96657756088;12;17
3098056;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;17;161,628816801791;12;17
3098056;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;17;161,628816801791;12;17
3098057;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;165,681794735226;12;17
3098057;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;48; ; ; ; ; ; ; ; ;17;165,681794735226;12;17
3098057;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;165,681794735226;12;17
3098058;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;17;272,446818883945;12;17
3098058;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;272,446818883945;12;17
3098058;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;272,446818883945;12;17
3098058;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;272,446818883945;12;17
3098059;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;17;148,431734113965;12;17
3098059;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;17;148,431734113965;12;17
3098060;1;1;1;90; ;2;1;2;2;1;2;2;2;2;2; ;14; ; ;8; ; ; ; ; ;17;181,977152241471;12;17
3098061;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;146,694482873266;12;17
3098061;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;36; ; ; ; ; ; ; ; ;17;146,694482873266;12;17
3098061;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;17;146,694482873266;12;17
3098061;1;4;1;90; ;2;1;2;2;2;2;1;2;2;2; ;2; ; ; ; ;7; ; ; ;17;146,694482873266;12;17
3098062;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;17;229,571390874999;12;17
3098062;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;229,571390874999;12;17
3098062;1;3;1;90; ;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ; ;35; ; ; ;17;229,571390874999;12;17
3098063;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;40; ; ; ; ; ; ; ; ;17;192,918238787241;12;17
3098063;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;192,918238787241;12;17
3098133;1;1;1;90; ;2;2;2;2;2;2;2;1;2;2; ; ; ; ; ; ; ;4; ; ;54;432,69591226524;12;54
3098133;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;2; ; ; ; ; ; ;54;432,69591226524;12;54
3098134;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;54;368,703190523806;12;54
3098134;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;54;368,703190523806;12;54
3098135;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;56; ; ; ; ; ; ; ; ;54;324,327725502504;12;54
3098135;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;54;324,327725502504;12;54
3098135;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;54;324,327725502504;12;54
3098136;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;54;413,279755378632;12;54
3098136;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;42; ; ; ; ; ; ; ; ;54;413,279755378632;12;54
3098137;1;1;1;90; ;2;1;2;2;2;2;2;1;2;2; ;14; ; ; ; ; ;4; ; ;54;468,316627166133;12;54
