Directorio;Secuencia_p;Orden;Hogar;Regis;P7480;P7480s1;P7480s3;P7480s4;P7480s5;P7480s6;P7480s7;P7480s8;P7480s9;P7480s10;P7480s11;P7480s1a1;P7480s3a1;P7480s4a1;P7480s5a1;P7480s6a1;P7480s7a1;P7480s8a1;P7480s9a1;P7480s10a1;P7480s11a1;Fex_c_2011;Clase;Mes;Dpto;Area
3101697;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;140,934943329739;1;12;41;41
3101697;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;140,934943329739;1;12;41;41
3101698;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;157,147327605558;1;12;41;41
3101698;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;35; ; ; ; ; ; ;157,147327605558;1;12;41;41
3101699;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;143,07614319545;1;12;41;41
3101700;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;143,07614319545;1;12;41;41
3101701;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;28; ;42; ; ; ; ; ; ;165,649744044671;1;12;41;41
3101701;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;42; ; ; ; ; ; ; ; ;165,649744044671;1;12;41;41
3101701;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;165,649744044671;1;12;41;41
3101702;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;156,832291330463;1;12;41;41
3101702;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;42; ;7; ; ; ; ; ; ;156,832291330463;1;12;41;41
3101703;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;56; ; ; ; ; ; ;178,201468585832;1;12;41;41
3101703;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;56; ;42; ; ; ; ; ; ;178,201468585832;1;12;41;41
3101703;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;178,201468585832;1;12;41;41
3101704;1;1;1;90; ;2;1;2;2;1;2;2;2;2;2; ;20; ; ;10; ; ; ; ; ;135,217761367586;1;12;41;41
3101704;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;135,217761367586;1;12;41;41
3101704;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;135,217761367586;1;12;41;41
3101705;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;170,07016131803;1;12;41;41
3101705;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;4; ;40; ; ; ; ; ; ;170,07016131803;1;12;41;41
3101705;1;6;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;170,07016131803;1;12;41;41
3101707;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;140,535429857825;1;12;41;41
3101708;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;21; ; ; ; ; ; ;121,589069257544;1;12;41;41
3101708;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;121,589069257544;1;12;41;41
3101708;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;121,589069257544;1;12;41;41
3101709;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;140,535429857825;1;12;41;41
3101710;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;155,764075858089;1;12;41;41
3101710;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;5; ;14; ; ; ; ; ; ;155,764075858089;1;12;41;41
3101711;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;143,339448545886;1;12;41;41
3101711;1;2;1;90; ;2;2;2;2;2;2;2;1;2;2; ; ; ; ; ; ; ;48; ; ;143,339448545886;1;12;41;41
3101711;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;143,339448545886;1;12;41;41
3101712;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;20; ; ; ; ; ; ;169,933953196552;1;12;41;41
3101712;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;42; ; ; ; ; ; ;169,933953196552;1;12;41;41
3101713;1;1;1;90; ;2;1;1;2;2;2;2;2;2;2; ;21;15; ; ; ; ; ; ; ;147,734729774731;1;12;41;41
3101713;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;147,734729774731;1;12;41;41
3101714;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;144,125800964731;1;12;41;41
3101714;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;144,125800964731;1;12;41;41
3101715;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;115,538293317204;1;12;41;41
3101715;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;115,538293317204;1;12;41;41
3101715;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;115,538293317204;1;12;41;41
3101717;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;5; ; ; ; ; ; ;140,309639700512;1;12;41;41
3101719;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;42; ;3; ; ; ; ; ; ;121,090862857276;1;12;41;41
3101721;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;128,145731958568;1;12;41;41
3101721;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;128,145731958568;1;12;41;41
3101721;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;128,145731958568;1;12;41;41
3101721;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;128,145731958568;1;12;41;41
3101722;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;143,07614319545;1;12;41;41
3101723;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;14; ; ; ; ; ; ;143,339448545886;1;12;41;41
3101723;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;143,339448545886;1;12;41;41
3101723;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;143,339448545886;1;12;41;41
3101724;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;135,217761367586;1;12;41;41
3101724;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;135,217761367586;1;12;41;41
3101724;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;135,217761367586;1;12;41;41
3101725;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;6; ;4; ; ; ; ; ; ;160,657563487203;1;12;41;41
3101725;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;56; ; ; ; ; ; ; ; ;160,657563487203;1;12;41;41
3101725;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;160,657563487203;1;12;41;41
3101726;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;130,453657254378;1;12;41;41
3101726;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;42; ; ; ; ; ; ; ; ;130,453657254378;1;12;41;41
3101726;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;130,453657254378;1;12;41;41
3101726;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;130,453657254378;1;12;41;41
3101726;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;130,453657254378;1;12;41;41
3101726;1;6;1;90; ;1;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ;130,453657254378;1;12;41;41
3101727;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;40; ; ; ; ; ; ; ; ;144,360702014564;1;12;41;41
3101727;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;144,360702014564;1;12;41;41
3101728;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;70; ; ; ; ; ; ; ; ;161,470806162567;1;12;41;41
3101728;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;161,470806162567;1;12;41;41
3101728;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;161,470806162567;1;12;41;41
3101728;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;56; ;42; ; ; ; ; ; ;161,470806162567;1;12;41;41
3101728;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;161,470806162567;1;12;41;41
3101729;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;21; ; ; ; ; ; ;162,040815234672;1;12;41;41
3101729;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;162,040815234672;1;12;41;41
3101729;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;162,040815234672;1;12;41;41
3101730;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;125,560169625265;1;12;41;41
3101730;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;125,560169625265;1;12;41;41
3101730;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;125,560169625265;1;12;41;41
3101730;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;125,560169625265;1;12;41;41
3101730;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;125,560169625265;1;12;41;41
3101731;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;142,841242145617;1;12;41;41
3101732;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;7; ; ; ; ; ; ;158,215543077932;1;12;41;41
3101732;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;28; ;28; ; ; ; ; ; ;158,215543077932;1;12;41;41
3101733;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;21; ; ; ; ; ; ;157,147327605558;1;12;41;41
3101733;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;10; ;10; ; ; ; ; ; ;157,147327605558;1;12;41;41
3101734;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;7; ;7; ; ; ; ; ; ;151,381173777854;1;12;41;41
3101734;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;35; ; ; ; ; ; ;151,381173777854;1;12;41;41
3101734;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;151,381173777854;1;12;41;41
3101734;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;151,381173777854;1;12;41;41
3101735;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;123,894881545337;1;12;41;41
3101735;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;123,894881545337;1;12;41;41
3101735;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;123,894881545337;1;12;41;41
3101736;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;21; ; ; ; ; ; ;121,175340054095;1;12;41;41
3101736;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;121,175340054095;1;12;41;41
3101736;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;121,175340054095;1;12;41;41
3101736;1;5;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;35; ; ; ; ; ; ;121,175340054095;1;12;41;41
3101737;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;142,054889726772;1;12;41;41
3101737;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;142,054889726772;1;12;41;41
3101738;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;21; ; ; ; ; ; ;141,033636258094;1;12;41;41
3101738;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;141,033636258094;1;12;41;41
3101738;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;141,033636258094;1;12;41;41
3101739;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;142,841242145617;1;12;41;41
3101740;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;21; ; ; ; ; ; ;141,692891447981;1;12;41;41
3101742;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;145,428917486938;1;12;41;41
3101742;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;145,428917486938;1;12;41;41
3101743;1;1;1;90; ;2;1;2;2;1;2;2;2;2;2; ;14; ; ;3; ; ; ; ; ;144,360702014564;1;12;41;41
3101743;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;144,360702014564;1;12;41;41
3101744;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;140,535429857825;1;12;41;41
3101745;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;28; ; ; ; ; ; ;136,681507136331;1;12;41;41
3101745;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;136,681507136331;1;12;41;41
3101745;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;21; ; ; ; ; ; ;136,681507136331;1;12;41;41
3101746;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;142,054889726772;1;12;41;41
3101746;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;142,054889726772;1;12;41;41
3101747;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;146,450170955616;1;12;41;41
3101748;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;143,339448545886;1;12;41;41
3101748;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;143,339448545886;1;12;41;41
3101748;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;143,339448545886;1;12;41;41
3101749;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;21; ; ; ; ; ; ;157,147327605558;1;12;41;41
3101749;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;157,147327605558;1;12;41;41
3101751;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;3; ;14; ; ; ; ; ; ;147,870937896209;1;12;41;41
3101751;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;14; ; ; ; ; ; ;147,870937896209;1;12;41;41
3101751;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;147,870937896209;1;12;41;41
3101753;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;122,610322726223;1;12;41;41
3101753;1;2;1;90; ;2;2;2;2;2;2;2;2;2;1; ; ; ; ; ; ; ; ; ;14;122,610322726223;1;12;41;41
3101754;1;1;1;90; ;2;1;2;1;1;2;2;2;2;2; ;21; ;21;35; ; ; ; ; ;136,681507136331;1;12;41;41
3101754;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;28; ; ; ; ; ; ;136,681507136331;1;12;41;41
3101754;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;136,681507136331;1;12;41;41
3101755;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;157,410632955994;1;12;41;41
3101755;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;157,410632955994;1;12;41;41
3101755;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;157,410632955994;1;12;41;41
3101755;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;157,410632955994;1;12;41;41
3101756;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;144,360702014564;1;12;41;41
3101756;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;144,360702014564;1;12;41;41
3101757;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;153,126423804113;1;12;41;41
3101757;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;14; ; ; ; ; ; ;153,126423804113;1;12;41;41
3101757;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;153,126423804113;1;12;41;41
3101757;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;153,126423804113;1;12;41;41
3101757;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;153,126423804113;1;12;41;41
3101758;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;21; ; ; ; ; ; ;157,147327605558;1;12;41;41
3101758;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;157,147327605558;1;12;41;41
3101759;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;14; ; ; ; ; ; ;142,977450267095;1;12;41;41
3101759;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;21; ; ; ; ; ; ;142,977450267095;1;12;41;41
3101760;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;142,841242145617;1;12;41;41
3101761;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;177,180215117154;1;12;41;41
3101761;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;21; ; ; ; ; ; ;177,180215117154;1;12;41;41
3101761;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;177,180215117154;1;12;41;41
3101761;1;6;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;177,180215117154;1;12;41;41
3101762;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;174,036608962573;1;12;47;47
3101762;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;30; ;18; ; ; ; ; ; ;174,036608962573;1;12;47;47
3101762;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;174,036608962573;1;12;47;47
3101763;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;92,7201414898007;1;12;47;47
3101763;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;92,7201414898007;1;12;47;47
3101763;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;92,7201414898007;1;12;47;47
3101763;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;92,7201414898007;1;12;47;47
3101763;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;92,7201414898007;1;12;47;47
3101763;1;6;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;92,7201414898007;1;12;47;47
3101765;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;174,01727207871;1;12;47;47
3101765;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;30; ;35; ; ; ; ; ; ;174,01727207871;1;12;47;47
3101765;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;174,01727207871;1;12;47;47
3101766;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;6; ;6; ; ; ; ; ; ;222,413528101825;1;12;47;47
3101766;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;20; ;20; ; ; ; ; ; ;222,413528101825;1;12;47;47
3101766;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;222,413528101825;1;12;47;47
3101767;1;1;1;90; ;2;1;2;2;2;2;2;1;2;2; ;4; ; ; ; ; ;5; ; ;271,645589152799;1;12;47;47
3101767;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;24; ;24; ; ; ; ; ; ;271,645589152799;1;12;47;47
3101767;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;271,645589152799;1;12;47;47
3101767;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;271,645589152799;1;12;47;47
3101767;1;5;1;90; ;2;1;2;1;2;2;2;2;2;2; ;7; ;3; ; ; ; ; ; ;271,645589152799;1;12;47;47
3101767;1;7;1;90; ;2;2;2;2;2;2;2;1;2;2; ; ; ; ; ; ; ;3; ; ;271,645589152799;1;12;47;47
3101767;1;8;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;271,645589152799;1;12;47;47
3101768;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;203,407703571235;1;12;47;47
3101769;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;115,910715757904;1;12;47;47
3101769;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;115,910715757904;1;12;47;47
3101770;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;156,069188370939;1;12;47;47
3101770;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;156,069188370939;1;12;47;47
3101771;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;158,89930595121;1;12;47;47
3101773;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;266,45985911795;1;12;47;47
3101773;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;2; ;8; ; ; ; ; ; ;266,45985911795;1;12;47;47
3101773;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;30; ;40; ; ; ; ; ; ;266,45985911795;1;12;47;47
3101774;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;142,036885268179;1;12;47;47
3101774;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;142,036885268179;1;12;47;47
3101774;1;3;1;90; ;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ; ;25; ; ; ;142,036885268179;1;12;47;47
3101774;1;4;1;90; ;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ; ;7; ; ; ;142,036885268179;1;12;47;47
3101774;1;5;1;90; ;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ; ;10; ; ; ;142,036885268179;1;12;47;47
3101775;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;225,042157187557;1;12;47;47
3101775;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;18; ; ; ; ; ; ;225,042157187557;1;12;47;47
3101775;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;225,042157187557;1;12;47;47
3101776;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;165,637697781666;1;12;47;47
3101776;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;45; ;45; ; ; ; ; ; ;165,637697781666;1;12;47;47
3101777;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;185,025475461485;1;12;47;47
3101777;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;36; ; ; ; ; ; ; ; ;185,025475461485;1;12;47;47
3101777;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;185,025475461485;1;12;47;47
3101777;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;185,025475461485;1;12;47;47
3101778;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;217,005862272016;1;12;47;47
3101778;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;36; ;48; ; ; ; ; ; ;217,005862272016;1;12;47;47
3101779;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;236,050360570332;1;12;47;47
3101779;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;236,050360570332;1;12;47;47
3101779;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;236,050360570332;1;12;47;47
3101779;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;236,050360570332;1;12;47;47
3101782;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;263,246677971893;1;12;47;47
3101782;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;263,246677971893;1;12;47;47
3101782;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;263,246677971893;1;12;47;47
3101782;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;263,246677971893;1;12;47;47
3101782;1;5;1;90; ;2;1;2;1;2;2;2;2;2;2; ;26; ;25; ; ; ; ; ; ;263,246677971893;1;12;47;47
