DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P6440;P6450;P6460;P6460S1;P6400;P6422;P6424;P6424S2;P6424S3;P6424S1;P6426;P6430S1;P6480;P6480S1;P6500;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585;P6585S2A1;P6585S3A1;P6585S4A1;P6585S3A2;P6585S2A2;P6585S1A2;P6585S2;P6585S3;P6585S1A1;P6585S4;P6585S1;P6580;P6580S1;P6580S2;P6630;P6630S3;P6630S4A1;P6630S3A1;P6630S2A1;P6630S1A1;P6630S4;P6630S2;P6630S1;P6640;P6642;P6642S2;P6642S1;P6765;P6765S1;P6772;P6750;P6760;P550;P6780;P6780S1;P6790;P6410;P6640S1;P6642S5;P6642S4;P6642S3;P6642S6;P9440;P6630S6;P6630S6A1;P6410S1;P6545S1;P6545;P6545S2;P6585S4A2;P6773S1;P6775;P6772S1;P388;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P6835;P6835S1;P6835S2;P6836;P6836S1;P6836S2;P6837;P6837S1;P6837S2;P6870;P6880;P6880S1;P6920;P6930;P6940;P6960;P6980;P6980S1;P6980S2;P6980S3;P6980S4;P6980S5;P6980S6;P6980S7;P6980S8;P6980S7A1;P6990;P7020;P7026;P7028;P7028S1;P7040;P7045;P7050;P7050S1;P7070;P760;P9450;P6915S1;P6915;P6773;P7075;P7077;P390;P7090;P7100;P7110;P7120;P7130;P7140;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7140S9A1;P7150;P7160;P7170;P7170S1;P7170S2;P7170S3;P7170S4;P7170S5;P7170S6;P7180;P7190;P7200;P7240;P7240S1;OFICIO;RAMA2D;OCI;P6430;P6420S1;RAMA4D;RAMA4DP8;RAMA2DP8;INGLABO;MES;DPTO;fex_c_2011
3116417;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;120000;1;98;3; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;25;7;1; ;7; ; ;1;6;7;2; ; ; ; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;84;4; ;2; ; ; ; ;0;2; ;2; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;3;8; ;61;01;1;4; ;0121; ; ;120000;12;25;2124,17927551519
3116418;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;240; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;280000;1;3200000;3; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;25;7;2; ;7; ; ;1;7;8;2; ; ; ; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;120;4; ;2; ; ; ; ;0;2; ;2; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;3;3; ;61;01;1;4; ;0121; ; ;280000;12;25;1701,76696965094
3116418;1;3;1;60;2;2; ; ; ; ; ; ; ; ; ;24; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;100000;1;3500000;3; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ;25;40; ;.;8;6; ;1;8;17;2; ; ; ; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;120;1; ;2; ; ; ; ;0;2; ;2; ; ; ; ;1;40;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;3;3;2;2;3;3; ;61;01;1;4; ;0118; ; ;100000;12;25;1701,76696965094
3116420;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;240; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;0;1;2000000;2; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;25;40; ;.;40; ; ;1;7;17;2; ; ; ; ; ;3;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;6;4; ;1;4;4; ;50000;0;2; ;4; ;2;8;25;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;3;9; ;61;01;1;5; ;0118; ; ;50000;12;25;3075,14523567546
3116420;1;2;1;60;2;2; ; ; ; ; ; ; ; ; ;276; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;7;2; ;7; ; ;1;6;7;2; ; ; ; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;180;6; ;2; ; ; ; ;0;2; ;4; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;3;3; ;62;01;1;6; ;0121; ; ; ;12;25;3075,14523567546
3116420;1;3;1;60;2;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;24;1; ;24; ; ;1;7;17;2; ; ; ; ; ;3;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;132;4; ;2; ; ; ; ;0;2; ;5; ; ; ; ;1;48;2;1;1;1;1;1;2;1;2;2;2;2;2; ;2;1; ;2;2;2;2;2;2;2;1;3;3; ;62;01;1;6; ;0118; ; ; ;12;25;3075,14523567546
3116420;1;4;1;60;2;2; ; ; ; ; ; ; ; ; ;120; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;600000;1;6000000;3; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ;25;48; ;.;24;6; ;1;7;17;2; ; ; ; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;48;6; ;2; ; ; ; ;0;2; ;4; ; ; ; ;1;24;1;1;1;1;1;1;2;1;2;2;1;1;2; ;1;1; ;2;2;2;2;3;2;2;3;3;3; ;61;01;1;4; ;0118; ; ;600000;12;25;3075,14523567546
3116421;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;72; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;300000;1;4800000;3; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ;25;48; ;.;24;6; ;1;8;17;2; ; ; ; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;48;6; ;2; ; ; ; ;0;2; ;2; ; ; ; ;1;24;2;1;1;1;1;1;2;1;2;1;1;1;2; ;1;1; ;3;2;2;3;3;2;2;2;3;9; ;61;01;1;4; ;0118; ; ;300000;12;25;2175,33254873342
3116422;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;60; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;0;1;600000;3; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;25;21;2; ;21; ; ;1;8;10;1;14;15;2; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;600;4; ;2; ; ; ; ;0;2; ;2; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;3;3;3;3;2;3;3;8; ;61;01;1;4; ;0121; ; ;0;12;25;2384,59582403554
3116423;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;360; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;160000;1;1800000;3; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;25;12;2; ;12; ; ;1;8;10;2; ; ; ; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;6;4; ;2; ; ; ; ;0;2; ;2; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;3;9; ;62;15;1;4; ;1530; ; ;160000;12;25;2614,02361611229
3116424;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;72; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;160000;1;1300000;3; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ;25;40; ;.;24;6; ;1;7;17;2; ; ; ; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;2;4; ;2; ; ; ; ;0;2; ;2; ; ; ; ;1;24;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;2;3;8; ;61;01;1;4; ;0140; ; ;160000;12;25;2029,61555290414
3116424;1;2;1;60;2;2; ; ; ; ; ; ; ; ; ;180; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;80000;1;1200000;1; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ;25;24;1; ;24; ; ;1;7;17;2; ; ; ; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;3;8; ;1;16;8; ;0;0;2; ;11; ;2;8;25;1;24;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;2;3;8; ;61;01;1;4; ;0118; ; ;80000;12;25;2029,61555290414
3116425;1;3;1;60;2;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;190000;1;190000;3; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ;25;24;1; ;24; ; ;1;8;17;2; ; ; ; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;84;4; ;2; ; ; ; ;13;2; ;2; ; ; ; ;1;16;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;3;2;3;3;2;2;2;3;3; ;61;01;1;4; ;0118; ; ;190000;12;25;2012,45258743269
3116425;1;4;1;60;2;2; ; ; ; ; ; ; ; ; ;120; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;90000;1;850000;3; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;25;14;2; ;14; ; ;1;6;7;1;16;17;2; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;135;4; ;2; ; ; ; ;0;2; ;2; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;3;2;2;3;3;3; ;61;01;1;4; ;0121; ; ;90000;12;25;2012,45258743269
3116426;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;120; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;0;1;600000;3; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;25;14;1; ;14; ; ;1;7;8;1;15;16;2; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;72;6; ;2; ; ; ; ;0;2; ;2; ; ; ; ;1;32;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;3;3; ;61;01;1;4; ;0121; ; ;0;12;25;2997,17285684613
3116426;1;2;1;60;2;2; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;180000;1;800000;3; ;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ;25;24;1; ;16;6; ;1;7;17;2; ; ; ; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;120;6; ;2; ; ; ; ;0;2; ;2; ; ; ; ;1;24;2;1;1;1;1;1;2;2;2;2;1;1;2; ;2;1; ;2;2;2;2;3;2;2;3;3;3; ;61;01;1;4; ;0118; ; ;180000;12;25;2997,17285684613
3116426;1;3;1;60;2;2; ; ; ; ; ; ; ; ; ;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;150000;1;1500000;2; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;25;40; ;.;40; ; ;1;8;17;2; ; ; ; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;6;4; ;1;16;4; ;160000;0;2; ;2; ;1;8;25;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;3;9; ;61;01;1;4; ;0118; ; ;310000;12;25;2997,17285684613
3116427;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;132; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;600000;1;3000000;2; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;25;32;1; ;32; ; ;1;7;17;2; ; ; ; ; ;4;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;6;4; ;2; ; ; ; ;0;2; ;2; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;2;3;9; ;61;01;1;5; ;0118; ; ;600000;12;25;3271,59744753913
3116427;1;2;1;60;2;2; ; ; ; ; ; ; ; ; ;168; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;400000;1;4000000;3; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;25;35;2; ;35; ; ;1;6;8;1;14;16;2; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;48;6; ;1;5;6; ; ;0;2; ;2; ;2;8;25;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;3;3; ;61;01;1;4; ;0121; ; ;400000;12;25;3271,59744753913
3116427;1;3;1;60;2;1;1; ; ;1;1; ;2;2;2;48; ;1; ;400000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;25;40; ;.;40; ; ;1;7;17;2; ; ; ; ; ;4;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;36;6; ;1;14;6; ; ;0;2; ;2; ;2;8;25;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;3;3; ;62;01;1;8; ;0118; ; ;400000;12;25;3271,59744753913
3116427;1;4;1;60;2;1;1; ; ;1;1; ;2;2;2;60; ;1; ;180000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;25;32;2; ;32; ; ;1;7;17;2; ; ; ; ; ;4;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;1;8;6; ; ; ;2; ;2; ;2;8;25;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;3;3; ;62;01;1;8; ;0118; ; ;180000;12;25;3271,59744753913
3116427;1;5;1;60;2;2; ; ; ; ; ; ; ; ; ;36; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;14;2; ;14; ; ;1;7;8;1;14;15;2; ; ;3;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;3;3; ;62;01;1;6; ;0121; ; ; ;12;25;3271,59744753913
3116428;1;1;1;60;2;1;2;1; ;1;1; ;2;1;1;48; ;1; ;567600;2; ; ;1;48000;1;80000;2; ;2; ; ; ;21000; ;2; ; ;2;1; ;2;2;2; ; ; ;2; ; ; ;560000;2;2;1;2; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;25;70; ;.;70; ; ;1;3;6;1;9;13;1;14;16;5;8; ;1;1;1;4;1;1; ; ; ; ; ; ; ; ;1;1;12;8; ;2; ; ; ; ;0;1; ;1; ; ; ; ;2; ; ; ;1;1;1;1;2;2;2;2;1;2;2; ;2;1; ;2;2;2;3;2;2;2;3;2;8; ;62;01;1;1; ;0121; ; ;695600;12;25;2575,37333323607
3116428;1;2;1;60;2;1;2;1; ;1;1; ;2;2;2;48; ;1; ;160000;2; ; ;2; ;2; ;2; ;2; ; ; ;21000; ;2; ; ;2;1; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;25;28;2; ;28; ; ;1;4;6;1;15;17;2; ; ;5;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;1;1;12;8; ;2; ; ; ; ;0;1; ;1; ; ; ; ;2; ; ; ;1;1;1;1;2;2;2;2;2;2;2; ;2;1; ;2;2;2;2;2;2;2;3;3;3; ;62;01;1;1; ;0121; ; ;160000;12;25;2575,37333323607
3116429;1;1;1;60;2;1;2;1; ;1;1; ;2;1;1;144; ;1; ;567600;1;30000;2;1;48000;1;150000;2; ;2; ; ; ;42000; ;2; ; ;2;1; ;2;2;2; ; ; ;2; ; ; ;560000;2;2;1;1;1;6;4; ; ; ; ; ; ; ; ;12; ;6; ; ;6; ;2;2; ; ; ;2; ; ; ; ; ;25;56; ;.;56; ; ;1;7;17;2; ; ; ; ; ;5;8; ;1;1;1;14;1;1; ; ; ; ; ; ; ; ;1;1;24;6; ;2; ; ; ; ;0;1; ;1; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;3;8; ;60;01;1;1; ;0121; ; ;765600;12;25;3166,36732052097
3116429;1;2;1;60;2;1;2;1; ;1;1; ;2;1;1;144; ;1; ;567600;2; ; ;1;48000;2; ;2; ;2; ; ; ;42000; ;2; ; ;2;1; ;2;2;2; ; ; ;2; ; ; ;560000;2;2;1;2; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;25;48; ;.;48; ; ;1;7;17;2; ; ; ; ; ;5;8; ;1;1;1;12;1;1; ; ; ; ; ; ; ; ;2;1;8;1; ;2; ; ; ; ;6;1; ;1; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;3;3; ;62;01;1;1; ;0121; ; ;615600;12;25;3166,36732052097
3116429;1;3;1;60;2;2; ; ; ; ; ; ; ; ; ;11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ;.;11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;4;2; ;4; ; ;1;17;18;2; ; ; ; ; ;5;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;3; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;3;3; ;99;01;1;7; ;0121; ; ; ;12;25;3166,36732052097
3116431;1;1;1;60;2;1;2;1; ;1;1; ;2;1;1;239; ;1; ;567600;1;80000;2;1;48000;1;250000;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2;200000; ; ;560000;1;2;1;1;1;5;4; ; ; ; ; ; ; ; ;12; ;6; ; ;6; ;2;2; ; ; ;2; ; ; ; ; ;25;56; ;.;56; ; ;1;7;17;2; ; ; ; ; ;5;8; ;1;1;1;34;1;1; ; ; ; ; ; ; ; ;1;1;84;1; ;2; ; ; ; ;0;1; ;1; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;3;1; ;60;01;1;1; ;0121; ; ;865600;12;25;2384,59582403554
3116432;1;1;1;60;2;1;2;1; ;1;1; ;2;1;1;192; ;1; ;567600;2; ; ;1;48000;1;100000;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ;560000;2;2;1;2; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;25;56; ;.;56; ; ;1;4;6;1;9;13;1;15;17;5;8; ;1;1;1;16;1;1; ; ; ; ; ; ; ; ;1;1;15;8; ;2; ; ; ; ;0;1; ;1; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;3;5; ;62;01;1;1; ;0121; ; ;715600;12;25;2384,59582403554
3116433;1;1;1;60;2;1;2;1; ;1;1; ;2;1;1;192; ;1; ;566700;2; ; ;1;45000;1;200000;2; ;2; ; ; ;21000; ;2; ; ;2;1; ;2;2;2; ; ; ;2; ; ; ;580000;2;2;1;2; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;25;56; ;.;56; ; ;1;8;17;2; ; ; ; ; ;3;8; ;1;2;1;18;1;1; ; ; ; ; ; ; ; ;1;1;12;1; ;2; ; ; ; ;0;1; ;1; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;3;1; ;62;01;1;1; ;0121; ; ;811700;12;25;3077,62493605426
3116433;1;2;1;60;2;1;1; ; ;1;1; ;2;2;2;192; ;1; ;150000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;25;14;2; ;10;6; ;1;8;10;1;14;16;2; ; ;1;2; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;6;3; ;2; ; ; ; ;0;2; ;3; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;3;3; ;54;95;1;3; ;9500; ; ;150000;12;25;3077,62493605426
3116433;1;4;1;60;2;2; ; ; ; ; ; ; ; ; ;48; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;200000;1;1800000;3; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ;25;10;1; ;10; ; ;1;10;12;1;16;19;2; ; ;1;2; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;60;6; ;2; ; ; ; ;0;2; ;4; ; ; ; ;1;40;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;3;2;2;3;2;2;3;3;3; ;57;93;1;4; ;9302; ; ;200000;12;25;3077,62493605426
3116433;1;6;1;60;2;2; ; ; ; ; ; ; ; ; ;108; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;14;1; ;14; ; ;1;6;7;1;16;17;2; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;1;7;4; ;100000; ;2; ;4; ;1;8;25;1;32;1;1;1;1;1;1;2;1;2;2;2;2;2; ;1;1; ;2;3;2;3;2;2;2;3;3;3; ;62;01;1;6; ;0121; ; ;100000;12;25;3077,62493605426
3116434;1;1;1;60;2;1;2;1; ;1;1; ;2;1;1;192; ;1; ;566700;2; ; ;2; ;1;100000;2; ;2; ; ;67600; ; ; ;2; ;1;2; ;2;2;2; ; ; ;2; ; ; ;570000;2;2;1;2; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;25;30;2; ;30; ; ;1;13;18;2; ; ; ; ; ;1;2; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;142;1; ;2; ; ; ; ;0;2; ;1; ; ; ; ;2; ; ; ;1;1;1;1;2;2;2;2;2;1;2; ;2;1; ;2;2;2;2;2;2;2;4;3;2; ;54;95;1;3; ;9500; ; ;666700;12;25;2191,61131024804
3116434;1;2;1;60;2;1;2;1; ;1;1; ;2;1;1;192; ;1; ;950000;2; ; ;2; ;1;100000;2; ;2; ; ;67600; ; ; ;2; ;1;2; ;2;2;2; ; ; ;2; ; ; ;1000000;2;2;1;2; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;25;48; ;.;48; ; ;1;8;17;2; ; ; ; ; ;3;8; ;1;2;1;22;1;1; ; ; ; ; ; ; ; ;1;1;6;1; ;2; ; ; ; ;0;1; ;1; ; ; ; ;2; ; ; ;1;1;1;1;2;2;2;2;2;2;2; ;2;1; ;1;2;2;2;2;2;2;3;3;2; ;60;01;1;1; ;0121; ; ;1050000;12;25;2191,61131024804
