DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P744;P1884;P1807;P7430;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P6921;P7470;P7472;P7472S1;INI;MES;p7440;DPTO;fex_c_2011
5577130;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;54;542.90367152
5577132;1;1;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;10;4;54;631.09655496
5577132;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;54;631.09655496
5577133;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;54;1061.1660177
5577133;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;54;1061.1660177
5577134;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;54;631.09655496
5577135;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;54;586.97518689
5577135;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;54;586.97518689
5577136;1;1;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;54;556.99822482
5577153;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;54;654.7191096
5577153;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;54;654.7191096
5577154;1;1;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;54;630.9079655
5577155;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;54;684.88466114
5577156;1;1;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;54;610.45900476
5577157;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;54;947.33348927
5577158;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;3;54;542.71508206
5577159;1;2;1;80;2;2;;250000;1;4;;2;;;4;;2;2;;2;;1;10;1.3;54;678.20292747
5577159;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;54;678.20292747
5577160;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;3;54;542.90367152
5577161;1;2;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;54;1068.5381919
5577161;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;54;1068.5381919
5577162;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;54;654.7191096
5577162;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;54;654.7191096
5577163;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;54;631.23529173
5577163;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;54;631.23529173
5577163;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;54;631.23529173
5577164;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;54;916.69335718
5577165;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;54;1254.0508912
5577165;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;54;1254.0508912
5577167;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;54;542.71508206
5577168;1;1;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;54;684.88466114
5577168;1;2;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;54;684.88466114
5577169;1;1;1;80;2;;;;1;3;;2;;;8;;2;2;;2;;1;10;4;54;577.44718556
5577170;1;1;1;80;2;;;;1;7;;2;;;9;;2;2;;2;;1;10;2;54;818.9724724
5577171;1;1;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;3;54;556.99822482
5577172;1;1;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;54;417.66473087
5577172;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;54;417.66473087
5577172;1;6;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;54;417.66473087
5577173;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;2;54;993.42209498
5577174;1;1;1;80;2;2;;400000;1;3;;2;;;9;;2;2;;2;;1;10;4;54;653.9907144
5577175;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;54;728.81743974
5577176;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;54;417.66473087
5577177;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;54;542.71508206
5577178;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;54;631.09655496
5577178;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;54;631.09655496
5577179;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;54;1142.0468636
5577183;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;54;812.32869335
5577183;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;54;812.32869335
5577184;1;5;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;54;840.82146728
5577185;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;2;54;1351.2887265
5577186;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;54;752.62858384
5577186;1;3;1;80;2;;;;1;2;;2;;;2;;2;2;;2;;1;10;1.2;54;752.62858384
5577186;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;54;752.62858384
5577186;1;5;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;1.3;54;752.62858384
5577187;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;54;610.64759422
5577187;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;54;610.64759422
5577189;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;54;631.09655496
5577190;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;54;1428.0174643
5577191;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;54;1300.3848426
5577192;1;2;1;80;2;;;;1;3;;2;;;8;;2;2;;2;;1;10;4;54;931.86061839
5577192;1;6;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;54;931.86061839
5577193;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;54;960.95346202
5577193;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;54;960.95346202
5577194;1;1;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;10;4;54;728.81743974
5577194;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;54;728.81743974
5577195;1;1;1;80;2;;;;1;4;;2;;;9;;2;2;;2;;1;10;4;54;1044.3259789
5577196;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;54;708.368479
5577197;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;54;812.32869335
5577197;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;54;812.32869335
5577198;1;2;1;80;2;;;;1;3;;2;;;8;;2;2;;2;;1;10;4;54;631.09655496
5577199;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;54;678.20292747
5577200;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;54;698.84047767
5577200;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;54;698.84047767
5577202;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;54;542.71508206
5577203;1;1;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;10;4;54;631.09655496
5577203;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;54;631.09655496
5577204;1;1;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;54;728.62885028
5577205;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;54;728.81743974
5577205;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;54;728.81743974
5577206;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;54;820.18391708
5577206;1;5;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;54;820.18391708
5577206;1;6;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;54;820.18391708
5577207;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;54;698.84047767
5577208;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;54;768.06858852
5577209;1;2;1;80;2;;;;1;3;;2;;;8;;2;2;;2;;1;10;4;54;908.56538999
5577209;1;5;1;80;2;;;;1;2;;2;;;2;;2;2;;2;;1;10;1.3;54;908.56538999
5577209;1;6;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;54;908.56538999
5577210;1;1;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;10;4;54;533.18708072
5577213;1;1;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;10;4;54;417.66473087
5577213;1;3;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;54;417.66473087
5577214;1;1;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;10;4;54;631.09655496
5577214;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;54;631.09655496
5577215;1;1;1;80;2;;;;1;4;;2;;;9;;2;2;;2;;1;10;4;54;533.18708072
5577217;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;2;54;1031.1890556
5577217;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;54;1031.1890556
5577218;1;1;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;54;512.73811998
5577218;1;2;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;54;512.73811998
5577219;1;1;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;54;678.20292747
5577220;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;54;631.09655496
5577222;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;1.4;54;768.06858852
5577223;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;54;1367.4003701
5577226;1;1;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;54;417.66473087
5577226;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;54;417.66473087
5577226;1;5;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;2;54;417.66473087
5577227;1;3;1;80;2;;;;1;2;;2;;;2;;2;2;;2;;1;10;1.2;54;924.33272089
5577227;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;54;924.33272089
5577227;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;54;924.33272089
5577228;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;54;1202.6639578
5577230;1;3;1;80;2;;;;1;8;;2;;;2;;2;2;;2;;1;10;2;63;3878.0518399
5577237;1;2;1;80;2;;;;1;3;;2;;;8;;2;2;;2;;1;10;4;63;2774.2860884
5577238;1;2;1;80;2;;;;1;8;;2;;;2;;2;2;;2;;1;10;1.3;63;1763.7187596
5577238;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;63;1763.7187596
5577239;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;2;63;2774.2860884
5577239;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;63;2774.2860884
5577241;1;1;1;80;2;;;;1;3;;2;;;8;;2;2;;2;;1;10;4;63;3126.2671378
5577241;1;3;1;80;2;;;;1;5;;2;;;10;;3;3;;2;;1;10;2;63;3126.2671378
5577242;1;1;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;63;4649.7818504
5577242;1;2;1;80;2;2;;908500;1;3;;2;;;9;;2;2;;2;;1;10;3;63;4649.7818504
5577242;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;63;4649.7818504
5577243;1;2;1;80;2;;;;1;6;;2;;;8;;2;2;;2;;1;10;4;63;3661.99947
5577244;1;2;1;80;2;2;;480000;1;3;;2;;;9;;2;2;;1;480000;1;10;1.1;63;3459.5352913
5577244;1;6;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;63;3459.5352913
5577245;1;1;1;80;2;1;40;908500;1;3;;2;;;9;;2;2;;2;;1;10;4;63;2823.5441447
5577246;1;1;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;63;3661.99947
5577247;1;2;1;80;2;2;;908526;1;9;POR PANDEMIA DEL COVID 19;2;;;4;;1;2;;2;;1;10;1.4;63;3348.5061426
5577247;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;63;3348.5061426
5577247;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;63;3348.5061426
5577248;1;1;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;63;3056.7432994
5577251;1;1;1;80;2;;;;1;5;;2;;;10;;3;3;;2;;1;10;3;63;3318.3711089
5577251;1;2;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;63;3318.3711089
5577252;1;1;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;10;4;63;2967.5328188
5577253;1;2;1;80;2;;;;1;8;;2;;;1;;2;2;;2;;1;10;4;63;2037.162921
5577253;1;7;1;80;2;1;48;908500;2;;;;2;;;.;2;2;;2;;1;10;;63;2037.162921
5577253;1;8;1;80;2;1;48;480000;2;;;;2;;;.;;;;2;;1;10;;63;2037.162921
5577255;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;63;3310.0184206
5577257;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;63;3126.2671378
5577258;1;1;1;80;2;2;;2000000;1;7;;2;;;4;;2;2;;2;;1;10;4;63;2967.5328188
5577262;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;63;2770.214036
5577262;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;63;2770.214036
5577266;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;63;2245.2520381
5577267;1;2;1;80;2;2;;908500;1;3;;2;;;9;;2;2;;2;;1;10;3;63;3787.3767684
5577268;1;3;1;80;2;2;;908526;2;;;;2;;;.;2;2;;2;;1;10;;63;2720.9559796
5577269;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;1.2;63;3834.2185366
5577269;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;63;3834.2185366
5577269;1;5;1;80;2;2;;560000;2;;;;2;;;.;;;;2;;1;10;;63;3834.2185366
5577269;1;6;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;63;3834.2185366
5577270;1;4;1;80;2;;;;1;7;;2;;;2;;2;2;;2;;1;10;1.3;63;3397.764199
5577271;1;2;1;80;2;;;;1;7;;2;;;9;;2;2;;2;;1;10;2;63;3249.9900299
5577276;1;1;1;80;2;;;;1;9;CAMBIO DE PAIS DE RESIDENCIA;2;;;8;;2;2;;2;;1;10;4;63;2578.6217119
5577276;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;63;2578.6217119
5577276;1;6;1;80;2;1;20;400000;1;8;;2;;;2;;2;2;;2;;1;10;3;63;2578.6217119
5577276;1;7;1;80;2;1;48;908526;2;;;;1;2;1;;2;2;;2;;1;10;;63;2578.6217119
5577277;1;2;1;80;2;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;63;2774.2860884
5577278;1;2;1;80;2;2;;500000;1;3;;2;;;9;;2;2;;2;;1;10;1.4;63;4802.1232127
5577278;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;63;4802.1232127
5577404;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;3;63;2967.5328188
5577411;1;1;1;80;2;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;63;1225.2368602
5577411;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;63;1225.2368602
5577415;1;2;1;80;2;1;72;908526;1;7;;2;;;9;;2;2;;2;;1;10;4;63;2187.2262958
5577415;1;4;1;80;2;1;40;800000;1;9;ENVIUDO;2;;;7;;2;2;;2;;1;10;1.4;63;2187.2262958
5577416;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;1.4;63;1491.4298811
5577416;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;63;1491.4298811
5577417;1;1;1;80;2;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;63;1380.6859171
5577417;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;63;1380.6859171
5577520;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;1854.4602511
5577520;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;73;1854.4602511
5577521;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;73;2923.3305411
5577524;1;2;1;80;2;2;;1000000;1;7;;2;;;9;;1;2;;2;;1;10;1.4;73;4424.152052
5577527;1;2;1;80;2;1;20;98;1;3;;2;;;9;;2;2;;2;;1;10;3;73;3250.1048116
5577527;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;73;3250.1048116
5577528;1;1;1;80;2;2;;908526;1;3;;2;;;9;;2;2;;2;;1;10;3;73;3070.3464553
5577528;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;73;3070.3464553
5577529;1;2;1;80;2;2;;908526;1;7;;2;;;9;;2;2;;2;;1;10;3;73;3507.8355976
5577530;1;3;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;73;3011.2122053
5577531;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;2680.4265367
5577531;1;3;1;80;2;;;;1;8;;2;;;9;;2;2;;2;;1;10;1.3;73;2680.4265367
5577532;1;2;1;80;2;1;10;400000;1;8;;2;;;9;;2;2;;2;;1;10;1.2;73;4797.452666
5577535;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;2728.9508798
5577537;1;2;1;80;2;;;;1;8;;2;;;9;;2;2;;2;;1;10;2;73;3355.3817703
5577537;1;4;1;80;2;;;;1;8;;2;;;11;;2;2;;2;;1;10;1.2;73;3355.3817703
5577537;1;6;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;3355.3817703
5577539;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;3;73;5144.1908538
5577540;1;2;1;80;2;1;25;700000;1;9;CAMBIO DE RESIDENCIA;2;;;9;;2;2;;2;;1;10;3;73;3806.0494423
5577542;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;3;73;2558.5465337
5577542;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;73;2558.5465337
5577545;1;2;1;80;2;;;;1;3;;2;;;4;;2;2;;2;;1;10;4;73;2136.7215766
5577545;1;3;1;80;2;;;;1;8;;2;;;9;;1;2;;2;;1;10;4;73;2136.7215766
5577546;1;2;1;80;2;;;;1;8;;2;;;9;;2;2;;2;;1;10;4;73;2732.9622778
5577547;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;3250.1048116
5577547;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;73;3250.1048116
5577548;1;1;1;80;2;;;;2;;;;1;3;9;;2;2;;2;;1;10;;73;3806.0494423
5577549;1;2;1;80;2;1;30;700000;1;3;;2;;;9;;1;2;;2;;1;10;1.4;73;3806.0494423
5577550;1;1;1;80;2;;;;1;5;;2;;;11;;3;3;;2;;1;10;4;73;2923.3305411
5577552;1;1;1;80;2;;;;1;3;;2;;;4;;2;2;;2;;1;10;3;73;2732.9622778
5577552;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;73;2732.9622778
5577554;1;5;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;73;1887.2190632
5577555;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;2680.4265367
5577555;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;73;2680.4265367
5577556;1;1;1;80;2;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;73;2732.9622778
5577556;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;73;2732.9622778
5577580;1;2;1;80;2;2;;908526;1;4;;2;;;4;;2;2;;2;;1;10;4;73;3311.276295
5577580;1;3;1;80;2;2;;908526;1;4;;2;;;4;;2;2;;2;;1;10;2;73;3311.276295
5577581;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;3;73;2874.8845753
5577581;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;2874.8845753
5577582;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;3546.6671672
5577582;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;73;3546.6671672
5577584;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;2109.8599878
5577584;1;3;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;73;2109.8599878
5577584;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;73;2109.8599878
5577585;1;2;1;80;2;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;73;2297.3907965
5577586;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;73;1855.2923244
5577586;1;5;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;1855.2923244
5577588;1;2;1;80;2;2;;800000;1;4;;2;;;4;;2;2;;2;;1;10;4;73;3318.3709741
5577588;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;3318.3709741
5577609;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;1.4;73;2934.1523501
5577609;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;2934.1523501
5577609;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;73;2934.1523501
5577610;1;2;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;73;2925.8472843
5577610;1;4;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;3;73;2925.8472843
5577614;1;2;1;80;2;1;48;908526;1;3;;2;;;9;;2;2;;2;;1;10;2;73;4621.4652245
5577614;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;73;4621.4652245
5577614;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;73;4621.4652245
5577614;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;73;4621.4652245
5577615;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;73;2883.7315668
5577615;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;2883.7315668
5577615;1;5;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;10;4;73;2883.7315668
5577617;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;73;3691.1818869
5577618;1;7;1;80;2;2;;500000;2;;;;2;;;.;2;2;;2;;1;10;;73;5387.0317377
5577619;1;1;1;80;2;;;;1;3;;2;;;8;;2;2;;2;;1;10;4;73;2938.4653822
5577620;1;2;1;80;2;;;;1;7;;2;;;7;;2;2;;2;;1;10;2;73;2938.4653822
5577644;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;1948.8266201
5577644;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;73;1948.8266201
5577645;1;2;1;80;2;;;;1;4;;2;;;9;;2;2;;2;;1;10;4;73;2750.9345735
5577645;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;73;2750.9345735
5577646;1;1;1;80;2;;;;1;3;;2;;;8;;2;2;;2;;1;10;4;73;3505.9017828
5577649;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;73;2934.1523501
5577649;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;2934.1523501
5577649;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;73;2934.1523501
5577650;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;73;3507.6540952
5577656;1;2;1;80;2;;;;1;6;;2;;;2;;;;;2;;1;10;1.2;76;997.45220875
5577658;1;3;1;80;2;2;;99;2;;;;2;;;.;2;2;;2;;1;10;;76;997.45220875
5577658;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;76;997.45220875
5577661;1;7;1;80;2;1;48;908526;1;3;;2;;;9;;2;2;;2;;1;10;3;76;4189.2992768
5577664;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;2;76;997.45220875
5577665;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;76;997.45220875
5577666;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;76;997.45220875
5577666;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;76;997.45220875
5577704;1;1;1;80;2;2;;1000000;1;4;;2;;;4;;1;2;;1;80000;1;10;1.2;76;2329.0798067
5577704;1;2;1;80;2;;;;1;7;;2;;;12;NO BUSCA TRABAJO ERA TRABAJADORA FAMILIAR SIN REMUNERACION;;;;2;;1;10;1.2;76;2329.0798067
5577705;1;2;1;80;2;;;;1;8;;2;;;11;;2;2;;2;;1;10;1.2;76;8641.2400847
5577706;1;1;1;80;2;;;;1;3;;2;;;9;;2;2;;1;21000;1;10;3;76;4975.7303238
5577706;1;2;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;76;4975.7303238
5577710;1;1;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;76;2329.0798067
5577738;1;6;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;76;2329.0798067
5577739;1;2;1;80;2;;;;1;7;;2;;;9;;2;2;;2;;1;10;2;76;5796.4007731
5577741;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;76;9782.1351883
5577743;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;76;9782.1351883
5577743;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;76;9782.1351883
5577743;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;76;9782.1351883
5577743;1;6;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;76;9782.1351883
5577746;1;1;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;76;2329.0798067
5577747;1;5;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;76;8086.6229144
5577786;1;2;1;80;2;;;;1;3;;2;;;4;;2;2;;2;;1;10;4;76;2329.0798067
5577786;1;5;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;1.2;76;2329.0798067
5577789;1;2;1;80;2;1;40;900000;1;7;;2;;;12;POR MIEDO A LA PANDEMIA;2;2;;2;;1;10;2;76;2329.0798067
5577789;1;3;1;80;2;;;;1;2;;2;;;2;;;;;2;;1;10;1.3;76;2329.0798067
5577789;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;76;2329.0798067
5578631;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;52;1196.3726951
5578632;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;52;5024.7653192
5578632;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;52;5024.7653192
