DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7495;P7500S1;P7500S1A1;P7500S2;P7500S2A1;P7500S3;P7500S3A1;P7505;P7510S1;P7510S1A1;P7510S2;P7510S2A1;P7510S3;P7510S3A1;P750S1A1;P750S2A1;P750S1;P750S2;P750S3;P750S4;P1661S1;P1661S2;P1661S3;P1661S4;P1661S1A1;P1661S2A1;P1661S3A1;P1661S4A1;P1661S4A2;P750S3A1;P7510S5;P7510S5A1;P7510S6;P7510S6A1;P7510S7;P7510S7A1;AREA;CLASE;MES;DPTO;fex_c_2011
5581066;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;102.23911535
5581066;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;102.23911535
5581066;1;4;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;102.23911535
5581067;1;1;1;95;2;;;;;;;1;1;8000000;2;;2;;;;;;;;;;;;;;;;;;2;;2;;2;;18;1;10;18;55.154668188
5581068;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;100.40440291
5581068;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;100.40440291
5581068;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;100.40440291
5581069;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;55.154668188
5581069;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;55.154668188
5581069;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;55.154668188
5581070;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;135.24567532
5581070;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;135.24567532
5581071;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;162.0167267
5581071;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;162.0167267
5581071;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;162.0167267
5581071;1;4;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;162.0167267
5581071;1;5;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;162.0167267
5581072;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;112.14404881
5581074;1;1;1;95;1;1;1200000;1;1500000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;55.154668188
5581074;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;55.154668188
5581074;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;55.154668188
5581075;1;1;1;95;2;;;;;;;1;1;5000000;2;;2;;;;;;;;;;;;;;;;;;2;;2;;2;;18;1;10;18;138.75834882
5581075;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;138.75834882
5581076;1;1;1;95;1;2;;1;1800000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;55.154668188
5581077;1;1;1;95;1;2;;1;1800000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;115.149594
5581078;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;133.94744145
5581078;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;133.94744145
5581078;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;133.94744145
5581078;1;4;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;133.94744145
5581079;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;125.59451033
5581079;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;125.59451033
5581079;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;125.59451033
5581080;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;55.154668188
5581080;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;55.154668188
5581080;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;55.154668188
5581081;1;1;1;95;1;1;300000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;95.957069777
5581081;1;2;1;95;2;;;;;;;1;1;5000000;2;;1;800000;;800000;;1;;;;;;1;;;;INGRESO SOLIDARIO;800000;;2;;2;;2;;18;1;10;18;95.957069777
5581081;1;5;1;95;2;;;;;;;1;2;;2;;1;960000;;960000;;1;;;;;1;;;;960000;;;;2;;2;;2;;18;1;10;18;95.957069777
5581083;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;145.68708735
5581083;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;145.68708735
5581084;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;113.07736479
5581084;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;113.07736479
5581084;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;113.07736479
5581085;1;1;1;95;2;;;;;;;1;1;5000000;2;;2;;;;;;;;;;;;;;;;;;2;;2;;2;;18;1;10;18;55.154668188
5581087;1;1;1;95;2;;;;;;;1;1;1200000;2;;2;;;;;;;;;;;;;;;;;;2;;2;;2;;18;1;10;18;132.59598199
5581088;1;1;1;95;2;;;;;;;1;1;4800000;2;;2;;;;;;;;;;;;;;;;;;2;;2;;2;;18;1;10;18;154.88262761
5581088;1;3;1;95;2;;;;;;;1;1;7200000;2;;2;;;;;;;;;;;;;;;;;;2;;2;;2;;18;1;10;18;154.88262761
5581091;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;168.78871386
5581091;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;168.78871386
5581091;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;168.78871386
5581092;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;57.856892337
5581092;1;2;1;95;2;;;;;;;1;1;4800000;2;;2;;;;;;;;;;;;;;;;;;2;;2;;2;;18;1;10;18;57.856892337
5581093;1;1;1;95;2;;;;;;;1;2;;2;;1;1950000;;1950000;;1;;;;;1;;;;1950000;;;;2;;2;;2;;18;1;10;18;59.691604773
5581093;1;2;1;95;2;;;;;;;1;2;;2;;1;1980000;;1980000;;1;;;;;1;;;;1980000;;;;2;;2;;2;;18;1;10;18;59.691604773
5581093;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;59.691604773
5581095;1;1;1;95;1;1;350000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;130.43476795
5581095;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;130.43476795
5581095;1;3;1;95;2;;;;;;;1;2;;2;;1;2000000;;2000000;;1;;;;1;;;;2000000;;;;;2;;2;;2;;18;1;10;18;130.43476795
5581095;1;4;1;95;2;;;;;;;1;2;;2;;1;2000000;;2000000;;1;;;;1;;;;2000000;;;;;2;;2;;2;;18;1;10;18;130.43476795
5581097;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;82.473039927
5581098;1;1;1;95;2;;;;;;;1;1;6000000;2;;2;;;;;;;;;;;;;;;;;;2;;2;;2;;18;1;10;18;55.154668188
5581099;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;153.04791517
5581101;1;1;1;95;2;;;;;;;1;2;;2;;1;1600000;;1600000;;1;;;;;1;;;;1600000;;;;2;;2;;2;;18;1;10;18;150.13307683
5581101;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;150.13307683
5581101;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;150.13307683
5581101;1;4;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;150.13307683
5581102;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;114.91207723
5581102;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;114.91207723
5581102;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;114.91207723
5581102;1;4;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;114.91207723
5581104;1;1;1;95;2;;;;;;;1;1;3000000;2;;2;;;;;;;;;;;;;;;;;;2;;2;;2;;18;1;10;18;166.13902053
5581104;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;166.13902053
5581107;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;220.61867275
5581107;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;220.61867275
5581108;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;220.61867275
5581108;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;220.61867275
5581108;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;220.61867275
5581108;1;4;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;220.61867275
5581108;1;7;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;220.61867275
5581109;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;70.530789246
5581109;1;2;1;95;1;1;250000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;70.530789246
5581109;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;70.530789246
5581109;1;4;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;70.530789246
5581110;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;55.154668188
5581110;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;55.154668188
5581110;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;55.154668188
5581110;1;4;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;55.154668188
5581111;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;108.33919056
5581111;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;108.33919056
5581111;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;108.33919056
5581112;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;192.75332054
5581112;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;192.75332054
5581112;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;192.75332054
5581113;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;140.33970142
5581115;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;137.22259817
5581115;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;137.22259817
5581115;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;137.22259817
5581115;1;4;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;137.22259817
5581115;1;5;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;137.22259817
5581115;1;6;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;137.22259817
5581115;1;7;1;95;2;;;;;;;1;2;;2;;1;960000;;960000;;1;;;;;1;;;;960000;;;;2;;2;;2;;18;1;10;18;137.22259817
5581116;1;1;1;95;1;2;;1;900000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;55.154668188
5581118;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;92.051471786
5581118;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;92.051471786
5581119;1;1;1;95;2;;;;;;;1;1;3600000;2;;2;;;;;;;;;;;;;;;;;;2;;2;;2;;18;1;10;18;57.856892337
5581119;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;57.856892337
5581122;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;170.6234263
5581122;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;170.6234263
5581122;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;170.6234263
5581122;1;4;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;170.6234263
5581123;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;99.62724316
5581123;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;99.62724316
5581123;1;6;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;99.62724316
5581125;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;157.53232094
5581125;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;157.53232094
5581125;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;157.53232094
5581128;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;92.051471786
5581128;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;92.051471786
5581129;1;1;1;95;2;;;;;;;1;1;2000000;2;;1;1920000;;1920000;;1;;;;;;1;;;;INGRESO SOLIDARIO;1920000;;2;;2;;2;;18;1;10;18;57.856892337
5581129;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;57.856892337
5581130;1;1;1;95;2;;;;;;;1;1;3000000;2;;1;960000;;960000;;1;;;;;1;;;;960000;;;;2;;2;;2;;18;1;10;18;115.149594
5581131;1;1;1;95;2;;;;;;;1;2;;2;;1;1920000;;1920000;;1;;;;;;1;;;;INGRESO SOLIDARIO;1920000;;2;;2;;2;;18;1;10;18;101.8448472
5581131;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;101.8448472
5581131;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;101.8448472
5581131;1;4;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;101.8448472
5581131;1;5;1;95;2;;;;;;;1;2;;2;;1;920000;;920000;;1;;;;;1;;;;920000;;;;2;;2;;2;;18;1;10;18;101.8448472
5581133;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;140.33970142
5581134;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;68.69607681
5581134;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;68.69607681
5581134;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;68.69607681
5581136;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;62.021106746
5581137;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;140.33970142
5581140;1;1;1;95;2;;;;;;;1;1;7200000;2;;1;1900000;;1900000;;1;;;;;1;;;;1900000;;;;2;;2;;2;;18;1;10;18;88.394385686
5581140;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;88.394385686
5581140;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;88.394385686
5581142;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;55.154668188
5581143;1;1;1;95;2;;;;;;;1;1;6000000;2;;2;;;;;;;;;;;;;;;;;;2;;2;;2;;18;1;10;18;87.887257376
5581143;1;2;1;95;2;;;;;;;1;2;;2;;1;960000;;960000;;1;;;;;1;;;;960000;;;;2;;2;;2;;18;1;10;18;87.887257376
5581143;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;87.887257376
5581145;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;93.886184223
5581145;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;93.886184223
5581145;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;93.886184223
5581146;1;1;1;95;2;;;;;;;1;2;;2;;1;600000;;600000;;1;;;1;;;;600000;;;;;;2;;2;;2;;18;1;10;18;138.75834882
5581146;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;138.75834882
5581147;1;1;1;95;1;1;800000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;55.154668188
5581149;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;100.40440291
5581149;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;100.40440291
5581149;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;100.40440291
5581150;1;1;1;95;2;;;;;;;1;2;;2;;1;960000;;960000;;1;;;;;1;;;;960000;;;;2;;2;;2;;18;1;10;18;115.149594
5581151;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;140.33970142
5581152;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;102.92497311
5581154;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;92.051471786
5581154;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;92.051471786
5581156;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;112.50340497
5581156;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;112.50340497
5581157;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;55.154668188
5581157;1;3;1;95;1;1;850000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;55.154668188
5581158;1;1;1;95;2;;;;;;;1;1;5000000;2;;2;;;;;;;;;;;;;;;;;;2;;2;;2;;18;1;10;18;98.045550683
5581158;1;3;1;95;2;;;;;;;1;2;;2;;1;960000;;960000;;1;;;;;1;;;;960000;;;;2;;2;;2;;18;1;10;18;98.045550683
5581160;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;82.473039927
5581161;1;1;1;95;2;;;;;;;1;1;6000000;2;;2;;;;;;;;;;;;;;;;;;2;;2;;2;;18;1;10;18;55.154668188
5581162;1;1;1;95;2;;;;;;;1;1;4800000;2;;2;;;;;;;;;;;;;;;;;;2;;2;;2;;18;1;10;18;112.14404881
5581163;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;62.021106746
5581164;1;1;1;95;2;;;;;;;1;1;3000000;2;;2;;;;;;;;;;;;;;;;;;2;;2;;2;;18;1;10;18;112.14404881
5581165;1;1;1;95;2;;;;;;;1;1;7200000;2;;2;;;;;;;;;;;;;;;;;;2;;2;;2;;18;1;10;18;55.154668188
5581166;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;179.58948204
5581166;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;179.58948204
5581166;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;179.58948204
5581166;1;4;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;179.58948204
5581167;1;1;1;95;2;;;;;;;1;2;;2;;1;1900000;;1900000;;1;;;;;1;;;;1900000;;;;2;;2;;2;;18;1;10;18;55.154668188
5581167;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;55.154668188
5581167;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;55.154668188
5581168;1;1;1;95;1;2;;1;2000000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;91.399930876
5581168;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;91.399930876
5581168;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;91.399930876
5581170;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;92.051471786
5581170;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;92.051471786
5581171;1;1;1;95;1;2;;1;1000000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;69.629392785
5581171;1;2;1;95;2;;;;;;;1;2;;2;;1;1920000;;1920000;;1;;;;;;1;;;;INGRESO SOLIDARIO;1920000;;2;;2;;2;;18;1;10;18;69.629392785
5581171;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;69.629392785
5581171;1;4;1;95;2;;;;;;;1;2;;2;;1;1920000;;1920000;;1;;;;;;1;;;;INGRESO SOLIDARIO;1920000;;2;;2;;2;;18;1;10;18;69.629392785
5581171;1;5;1;95;2;;;;;;;1;2;;2;;1;1920000;;1920000;;1;;;;;;1;;;;INGRESO SOLIDARIO;1920000;;2;;2;;2;;18;1;10;18;69.629392785
5581172;1;1;1;95;2;;;;;;;1;2;;2;;1;1920000;;1920000;;1;;;;;;1;;;;INGRESO SOLIDARIO;1920000;;2;;2;;2;;18;1;10;18;148.40951382
5581174;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;86.1424648
5581174;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;86.1424648
5581174;1;3;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;10;18;86.1424648
5581175;1;1;1;95;2;;;;;;;1;1;98;2;;2;;;;;;;;;;;;;;;;;;2;;2;;2;;19;1;10;19;232.42477447
5581175;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19;1;10;19;232.42477447
5581177;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19;1;10;19;174.45678597
5581177;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19;1;10;19;174.45678597
5581183;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19;1;10;19;162.362825
5581185;1;1;1;95;1;1;1600000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19;1;10;19;104.9658124
5581185;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19;1;10;19;104.9658124
5581186;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19;1;10;19;116.37901324
5581186;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19;1;10;19;116.37901324
5581188;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19;1;10;19;154.86293465
5581188;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19;1;10;19;154.86293465
5581192;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19;1;10;19;162.362825
5581196;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19;1;10;19;116.37901324
5581196;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19;1;10;19;116.37901324
5581197;1;1;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19;1;10;19;121.98747522
5581198;1;1;1;95;2;;;;;;;1;2;;2;;1;960000;;960000;;1;;;;;1;;;;960000;;;;2;;2;;2;;19;1;10;19;135.23391215
5581198;1;2;1;95;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19;1;10;19;135.23391215
