DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;DPTO;fex_c_2011
4378448;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;52;1796,97844346636
4378449;1;1;1;80;2;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ;98;2;1;52;901,491945868113
4378450;2;1;2;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ;98;2;1;52;901,491945868113
4378452;1;1;1;80;2;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ;98;2;1;52;1449,88970895019
4378453;1;2;1;80;2;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ;98;2;1;52;1846,47841950229
4378453;1;4;1;80;2;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ;600000;2;1;52;1846,47841950229
4378454;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;98;2;1;52;901,491945868113
4378455;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ;98;2;1;52;2832,16034639611
4378457;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;98;2;1;52;1642,47296545469
4378458;1;1;1;80;2;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ;98;2;1;52;1642,47296545469
4378459;1;1;1;80;2;1;1;6; ;2; ; ;9; ;2; ;1;300000; ; ;737717;2;1;52;1642,47296545469
4378459;1;2;1;80;2;1;4;6; ;2; ; ;9; ;2; ;2; ;2; ;300000;2;1;52;1642,47296545469
4378460;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;737717;2;1;52;1439,20221870097
4378482;1;3;1;80;2;1;1;2; ;2; ; ;2; ;2; ;1;150000;2; ;400000;2;1;52;1240,60627127078
4378557;1;6;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;200000;2;1;63;3105,96915530116
4378558;1;2;1;80;2;1;2;3; ;2; ; ;5; ;2; ;2; ;1;50;200000;2;1;63;1834,28917583527
4378559;1;1;1;80;2;1;3;1; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;63;1778,10016546701
4378560;2;2;2;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;600000;2;1;63;1343,87096528118
4378561;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;200000;2;1;63;2138,58258396826
4378561;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;150000;2;1;63;2138,58258396826
4378561;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;20000; ;1;63;2138,58258396826
4378563;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;63;2957,08746417317
4378564;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;63;2222,87187788496
4378569;1;2;1;80;2;1;3;3; ;1; ;2;4; ;2; ;2; ; ; ;400000;2;1;63;1612,7439400076
4378571;1;2;1;80;2;1;1;8; ;2; ; ;9; ;1; ;2; ;2; ;720000;2;1;63;1827,76192876547
4378572;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;200000; ;1;63;2491,51009600629
4378573;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;63;2251,72798543448
4378575;1;2;1;80;2;1;3;4; ;2; ; ;9; ;2; ;2; ;2; ;300000;2;1;63;1576,89107217811
4378579;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;63;1612,7439400076
4378579;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;63;1612,7439400076
4378580;1;2;1;80;2;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ;737700;2;1;63;2512,31575175523
4378582;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;63;2067,34636151944
4378583;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;98;2;1;63;2102,96447274385
4378585;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;63;2512,31575175523
4378586;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;63;2067,54403933728
4378587;1;1;1;80;2;1;3;3; ;2; ; ;9; ;1; ;2; ;2; ;98;2;1;63;1492,8365348665
4378587;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;63;1492,8365348665
4378587;1;4;1;80;2;1;4;3; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;63;1492,8365348665
4378589;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;63;2282,36435027731
4378591;1;1;1;80;2;1;1;4; ;2; ; ;4; ;2; ;2; ;2; ;738000;2;1;63;1116,45013239834
4378591;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;738000;2;1;63;1116,45013239834
4378593;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;63;2222,87187788496
4378594;1;1;1;80;2;1;4;7; ;2; ; ;4; ;2; ;2; ;2; ;98;2;1;63;2559,21105623105
4378596;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;63;1389,51746341733
4378597;1;1;1;80;2;1;4;8; ;2; ; ;8; ;2; ;2; ;1;20;300000;2;1;63;2512,31575175523
4378599;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ;98;2;1;63;2326,19094933413
4378599;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;98;2;1;63;2326,19094933413
4378602;1;2;1;80;2;1;4;5; ;2; ; ;9; ;3; ;2; ; ; ;98;3;1;63;2150,09453382476
4378602;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;63;2150,09453382476
4378603;1;2;1;80;2;1;1;3; ;2; ; ;9; ;1;4;2; ; ; ;300000;1;1;63;1612,7439400076
4378607;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;700000;2;1;63;2583,35429638621
4378607;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;63;2583,35429638621
4378608;1;3;1;80;2;1;1;2; ;2; ; ;2; ;2; ;1;64000;2; ;60000;2;1;63;2282,36435027731
4378609;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;300000;2;1;63;2170,66543296861
4378610;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;63;1116,45013239834
4378611;1;2;1;80;2;1;1;8; ;2; ; ;8; ;2; ;2; ; ; ;400000;2;1;63;1612,7439400076
4378612;1;2;1;80;2;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ;737700;3;1;63;2057,51565242555
4378613;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;98;2;1;63;2047,69619752768
4378614;1;2;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ;737700;2;1;63;1945,18043959525
4378618;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;63;1612,27162166995
4378619;1;2;1;80;2;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ;737700;2;1;63;855,944495879633
4378619;1;4;1;80;2;1;3;8; ;2; ; ;2; ;2; ;2; ;2; ;737700;2;1;63;855,944495879633
4378640;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;76;4055,61081180199
4378642;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;1;98; ; ;98;2;1;76;1878,71237675365
4378642;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;99;2;1;76;1878,71237675365
4378643;1;1;1;80;2;1;2;7; ;2; ; ;12;POR RAZONES RELIGIOSAS;2; ;2; ;2; ;98;2;1;76;4189,30953798053
4378644;1;1;1;80;2;1;4;7; ;2; ; ;12;LAS HIJAS NO LA DEJARON TRABAJAR MAS;2; ;2; ; ; ;737717;2;1;76;2421,18849147888
4378646;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ;99;2;1;76;1983,52503453353
4378646;1;4;1;80;2;1;4;8; ;2; ; ;1; ;2; ;2; ;1;44;737717;2;1;76;1983,52503453353
4378647;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;76;1878,71237675365
4378647;1;5;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ;99;2;1;76;1878,71237675365
4378648;1;1;1;80;2;1;4;7; ;2; ; ;4; ;2; ;2; ; ; ;99;2;1;76;1878,71237675365
4378651;1;2;1;80;2;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ;99;2;1;76;4856,53625370582
4378700;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;300000;2;1;18;761,410923778173
4378700;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;200000; ;1;18;761,410923778173
4378700;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;200000; ;1;18;761,410923778173
4378701;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;500000;2;1;18;727,995589875297
4378704;1;2;1;80;2;1;1;6; ;2; ; ;12;ESTA EMBARAZADA;2; ;2; ; ; ;300000;2;1;18;752,095701275869
4378705;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;400000;2;1;18;1193,93324279812
4378706;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;737717;2;1;18;346,161283749618
4378707;1;2;1;80;2;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ;900000;2;1;18;612,819718154079
4378709;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;800000;2;1;18;612,819718154079
4378712;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;500000;2;1;18;557,705679105091
4378713;1;4;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ;750000;2;1;18;404,551348394534
4378714;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;500000;2;1;18;617,280135836309
4378714;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;2; ;600000; ;1;18;617,280135836309
4378715;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;400000;2;1;18;330,947280148346
4378716;1;2;1;80;2;1;4;3; ;2; ; ;9; ;1;2;2; ;2; ;737717;1;1;18;676,557109101868
4378717;1;2;1;80;2;1;3;8; ;2; ; ;9; ;2; ;2; ; ; ;600000;2;1;18;543,735000903418
4378717;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;600000; ;1;18;543,735000903418
4378718;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;600000;2;1;18;686,353861889573
4378718;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;500000; ;1;18;686,353861889573
4378719;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ;700000;2;1;18;478,062749990171
4378720;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;2; ;737717;2;1;18;791,732980823086
4378721;1;2;1;80;2;1;4;3; ;2; ; ;1; ;2; ;2; ; ; ;500000;2;1;18;330,947280148346
4378721;1;4;1;80;2;1;4;6; ;2; ; ;8; ;1; ;2; ; ; ;600000;2;1;18;330,947280148346
4378722;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;300000;2;1;18;609,905618955072
4378723;1;2;1;80;2;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ;700000;2;1;18;623,377930018337
4378725;1;2;1;80;2;1;4;3; ;2; ; ;9; ;1;2;2; ; ; ;900000;1;1;18;478,062749990171
4378727;1;2;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ;300000;2;1;18;599,370149230671
4378727;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;400000; ;1;18;599,370149230671
4378728;1;1;1;80;2;1;4;4; ;2; ; ;4; ;3; ;2; ; ; ;500000;3;1;18;478,062749990171
4378728;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ;400000;2;1;18;478,062749990171
4378729;1;1;1;80;2;1;1;6; ;2; ; ;4; ;2; ;2; ; ; ;300000;2;1;18;692,521244544651
4378729;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;200000;2;1;18;692,521244544651
4378730;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;300000;2;1;18;488,620961854429
4378730;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;48;400000;2;1;18;488,620961854429
4378731;1;2;1;80;2;1;1;8; ;2; ; ;8; ;2; ;2; ; ; ;400000;2;1;18;744,721184394632
4378732;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;1000000;2;1;18;1577,4275507466
4378733;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;400000; ;1;18;2239,85040488821
4378734;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;200000; ;1;18;2665,64894318333
4378739;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;600000;2;1;18;1378,98017383397
4378741;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;500000;2;1;18;1378,98017383397
4378742;1;2;1;80;2;1;1;6; ;2; ; ;9; ;2; ;2; ; ; ;750000;2;1;18;2294,81768655501
4378742;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;20;400000;2;1;18;2294,81768655501
4379844;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;400000;2;1;66;4995,68551663931
4383110;1;1;1;80;2;2; ; ; ; ;1;4;9; ;2; ;2; ; ; ;98;2;1;20;3300,26199937385
4383110;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;20;3300,26199937385
4383110;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;20;3300,26199937385
4383111;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;20;1438,87005144863
4383111;1;2;1;80;2;1;1;8; ;2; ; ;1; ;2; ;2; ;2; ;737000;2;1;20;1438,87005144863
4383114;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;600000;2;1;20;3873,71390651859
4383119;1;2;1;80;2;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ;98;2;1;20;3751,18272104922
4383120;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;700000;2;1;20;4260,57997307561
4383120;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;500000; ;1;20;4260,57997307561
4383122;1;4;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;737000;2;1;20;4032,56658827758
4383128;1;1;1;80;2;1;2;9;CAMBIO DE RESIDENCIA;2; ; ;9; ;2; ;2; ; ; ;737000;2;1;20;4031,24484912664
4383128;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;20;4031,24484912664
4383128;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;20;4031,24484912664
4383129;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;40;737000;2;1;20;2595,07087857334
4383134;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;737000;2;1;20;3400,9854711035
4383135;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;20;200000;2;1;20;3300,26199937385
4383135;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;20;3300,26199937385
4383135;1;4;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ;600000;2;1;20;3300,26199937385
4383143;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;500000;2;1;20;4909,65208248075
4383145;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;20;2801,6045860221
4383146;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ;98;2;1;20;3873,71390651859
4383147;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;300000;2;1;20;1438,87005144863
4383157;1;2;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ;1000000;2;1;20;1438,87005144863
4383162;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;500000;2;1;20;2364,71925875089
4383163;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;740000;2;1;20;1438,87005144863
4383164;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;737000;2;1;20;1438,87005144863
4383164;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;20;1438,87005144863
4383165;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ;98;2;1;20;3888,90304578062
4383168;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;20;4188,06804832042
4383184;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;20;647,903738488031
4383185;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;20;873,061280104352
4383187;1;1;1;80;2;1;4;7; ;1; ;4;8; ;2; ;2; ; ; ;98;2;1;20;932,915027531685
4383188;1;2;1;80;2;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ;98;2;1;20;811,70491206115
4383192;1;2;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ;737717;2;1;20;1531,41779485436
4383193;1;1;1;80;2;1;1;7; ;2; ; ;11; ;2; ;2; ;2; ;750000;2;1;20;1362,05323761512
4383194;1;1;1;80;2;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ;98;2;1;20;647,903738488031
4383194;1;2;1;80;2;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ;98;2;1;20;647,903738488031
4383196;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;20;647,903738488031
4383196;1;2;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ;737000;2;1;20;647,903738488031
4383196;1;3;1;80;2;1;3;6; ;2; ; ;8; ;2; ;2; ; ; ;500000;2;1;20;647,903738488031
4383197;1;2;1;80;2;1;1;4; ;2; ; ;4; ;2; ;2; ;2; ;737717;2;1;20;1069,63712831322
4383197;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;20;1069,63712831322
4383198;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;48;700000;2;1;20;1069,78483866657
4383198;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;20;1069,78483866657
4383213;1;1;1;80;2;1;4;5; ;2; ; ;8; ;3; ;2; ; ; ;98;3;1;41;1109,6631293419
4383213;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;41;1109,6631293419
4383213;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;41;1109,6631293419
4383214;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;41;1263,74334511297
4383215;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;41;1236,43614582887
4383216;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;24;600000;2;1;41;1932,45936880668
4383218;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;41;1735,98138927094
4383224;1;2;1;80;2;1;4;1; ;2; ; ;7; ;2; ;2; ; ; ;734000;2;1;05;1236,43614582887
4383225;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;05;1433,59457240217
4383227;1;2;1;80;2;1;4;6; ;2; ; ;6; ;2; ;2; ;2; ;737717;2;1;05;1612,27162166995
4383230;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;2; ;737717;2;1;05;2047,69619752768
4383231;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;05;1790,94867093774
4383294;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;05;3373,62701536396
4383294;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;05;3373,62701536396
4383295;1;1;1;80;2;1;4;9;MUY COSTOSO EL TRANSPORTE;2; ; ;8; ;2; ;2; ; ; ;99;2;1;05;3639,1560638994
4383296;1;2;1;80;2;1;1;8; ;2; ; ;1; ;2; ;2; ;1;48;737717;2;1;05;6748,91567702573
4383296;1;3;1;80;2;2; ; ; ; ;1;1;1; ;2; ;2; ; ; ;737717;2;1;05;6748,91567702573
4383296;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;05;6748,91567702573
4383296;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;05;6748,91567702573
4383296;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;05;6748,91567702573
4383297;1;2;1;80;2;1;1;1; ;2; ; ;1; ;2; ;2; ; ; ;500000;2;1;05;4781,02839692154
4383297;1;3;1;80;2;1;2;1; ;2; ; ;6; ;2; ;2; ; ; ;500000;2;1;05;4781,02839692154
4383298;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737717;2;1;05;4781,02839692154
4383299;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;200000;2;1;05;4231,14298835231
4383300;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;99;2;1;05;3489,8014333008
4383300;1;3;1;80;2;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ;99;2;1;05;3489,8014333008
4383300;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;05;3489,8014333008
4383342;1;2;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ;130000;2;1;54;1048,19402346862
4383342;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;54;1048,19402346862
4383343;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;54;875,264363090805
4383343;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;54;875,264363090805
4383343;1;6;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;54;875,264363090805
4383344;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;54;945,462182885357
4383344;1;3;1;80;2;2; ; ; ; ;1;1;1; ;2; ;2; ;1;40;600000;2;1;54;945,462182885357
4383345;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;54;1048,19402346862
4383345;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;54;1048,19402346862
4383346;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;99;2;1;54;546,551304643737
4383347;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;54;870,651245980072
4383347;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;54;870,651245980072
4383349;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ;300000;2;1;54;532,398472473149
4383349;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;54;532,398472473149
4383350;1;2;1;80;2;1;2;1; ;2; ; ;1; ;2; ;2; ;1;48;700000;2;1;54;1321,9494076122
4383350;1;3;1;80;2;1;2;2; ;2; ; ;2; ;2; ;2; ;1;24;350000;2;1;54;1321,9494076122
4383350;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;54;1321,9494076122
4383350;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;54;1321,9494076122
4383351;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;54;1055,0630466621
4383352;1;1;1;80;2;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ;99;2;1;54;1100,15236833753
4383352;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;54;1100,15236833753
4383352;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;54;1100,15236833753
4383353;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;54;432,090568093874
4383353;1;4;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ;99;2;1;54;432,090568093874
4383354;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;99;2;1;54;596,895861836501
4383354;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;54;596,895861836501
4383355;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;99;2;1;54;690,550576734568
4383355;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;54;690,550576734568
4383356;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;99;2;1;54;800,762011719165
4383356;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;54;800,762011719165
4383357;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;54;839,941693722954
4383357;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;54;839,941693722954
4383360;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;99;2;1;54;1060,9600052108
4383361;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ;99;2;1;54;720,181864096916
4383362;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;54;925,216606741854
4383363;1;2;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ;99;2;1;54;514,022388167279
4383364;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;54;820,397016654811
4383366;1;1;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ;99;2;1;54;770,526421289681
4383367;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;54;1048,19402346862
4383369;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;54;546,551304643737
4383370;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;54;800,762011719165
4383370;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;54;800,762011719165
