Directorio;Secuencia_p;Orden;Hogar;Regis;P7480s1;P7480s3;P7480s4;P7480s5;P7480s6;P7480s7;P7480s8;P7480s9;P7480s10;P7480s11;P7480s1a1;P7480s3a1;P7480s4a1;P7480s5a1;P7480s6a1;P7480s7a1;P7480s8a1;P7480s9a1;P7480s10a1;P7480s11a1;Clase;Mes;Dpto;Fex_c_2011
3846454;1;4;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;10; ; ; ; ; ; ;2;10;19;405,213385190945
3846455;1;1;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;14; ; ; ; ; ; ;2;10;19;750,97894528636
3846455;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;24; ;14; ; ; ; ; ; ;2;10;19;750,97894528636
3846457;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;19;405,213385190945
3846457;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;2;10;19;405,213385190945
3846458;1;1;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;14; ; ; ; ; ; ;2;10;19;564,950347465843
3846458;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;26; ;18; ; ; ; ; ; ;2;10;19;564,950347465843
3846458;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;10; ;8; ; ; ; ; ; ;2;10;19;564,950347465843
3846458;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;10;19;564,950347465843
3846459;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;16; ; ; ; ; ; ; ; ;2;10;19;865,115468483295
3846459;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;19;865,115468483295
3846459;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;2;10;19;865,115468483295
3846459;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;10;19;865,115468483295
3846460;1;1;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;8; ; ; ; ; ; ;2;10;19;1291,37448560028
3846460;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;22; ;16; ; ; ; ; ; ;2;10;19;1291,37448560028
3846461;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;22; ;8; ; ; ; ; ; ;2;10;19;493,242685491627
3846461;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;15; ;16; ; ; ; ; ; ;2;10;19;493,242685491627
3846462;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;10;19;405,213385190945
3846462;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;10;19;405,213385190945
3846463;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;2;10;19;405,213385190945
3846463;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;2;10;19;405,213385190945
3846465;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;10;19;1060,33752648759
3846466;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;2;10;19;923,410007690125
3846466;1;2;1;90;2;1;2;2;2;2;2;2;2;1; ;2; ; ; ; ; ; ; ;12;2;10;19;923,410007690125
3846466;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;10;19;923,410007690125
3846466;1;4;1;90;1;1;2;2;2;2;2;2;2;2;12;12; ; ; ; ; ; ; ; ;2;10;19;923,410007690125
3846466;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;10;19;923,410007690125
3846467;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;10;19;1060,33752648759
3846468;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;19;614,236642202635
3846468;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;18; ;16; ; ; ; ; ; ;2;10;19;614,236642202635
3846468;1;3;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;16; ; ; ; ; ; ;2;10;19;614,236642202635
3846469;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;26; ;18; ; ; ; ; ; ;2;10;19;972,978857135314
3846472;1;1;1;90;1;1;2;2;2;2;2;2;2;2;14;8; ; ; ; ; ; ; ; ;2;10;19;405,213385190945
3846472;1;2;1;90;1;1;2;2;2;2;2;2;2;2;10;18; ; ; ; ; ; ; ; ;2;10;19;405,213385190945
3846472;1;3;1;90;1;2;2;2;2;2;2;2;2;2;12; ; ; ; ; ; ; ; ; ;2;10;19;405,213385190945
3846473;1;1;1;90;1;2;2;1;2;2;2;1;2;2;15; ; ;10; ; ; ;16; ; ;2;10;19;1472,80036934672
3846473;1;2;1;90;1;1;2;1;2;2;2;2;2;2;12;16; ;20; ; ; ; ; ; ;2;10;19;1472,80036934672
3846473;1;4;1;90;1;2;2;2;2;2;2;2;2;2;10; ; ; ; ; ; ; ; ; ;2;10;19;1472,80036934672
3846474;1;1;1;90;1;2;2;2;2;2;2;1;2;2;12; ; ; ; ; ; ;8; ; ;2;10;19;1393,26720368347
3846474;1;2;1;90;1;1;2;1;2;2;2;1;2;2;10;12; ;18; ; ; ;6; ; ;2;10;19;1393,26720368347
3846476;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;19;493,242685491627
3846476;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;12; ;8; ; ; ; ; ; ;2;10;19;493,242685491627
3846477;1;1;1;90;1;2;2;2;2;2;2;2;2;2;10; ; ; ; ; ; ; ; ; ;2;10;19;405,213385190945
3846477;1;2;1;90;1;1;2;2;2;2;2;2;2;2;12;10; ; ; ; ; ; ; ; ;2;10;19;405,213385190945
3846479;1;1;1;90;1;2;2;1;2;2;2;2;2;2;10; ; ;8; ; ; ; ; ; ;2;10;19;857,289964794263
3846479;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;18; ;16; ; ; ; ; ; ;2;10;19;857,289964794263
3846479;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;10; ;6; ; ; ; ; ; ;2;10;19;857,289964794263
3846479;1;4;1;90;2;1;2;1;2;2;2;2;2;2; ;10; ;6; ; ; ; ; ; ;2;10;19;857,289964794263
3846479;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;10;19;857,289964794263
3846480;1;1;1;90;1;1;2;1;2;2;2;2;2;2;12;16; ;10; ; ; ; ; ; ;2;10;19;1014,50065993618
3846480;1;2;1;90;1;1;2;2;2;2;2;2;2;2;6;8; ; ; ; ; ; ; ; ;2;10;19;1014,50065993618
3846481;1;1;1;90;2;1;2;2;2;2;2;1;2;2; ;8; ; ; ; ; ;6; ; ;2;10;19;1060,33752648759
3846482;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;27; ; ; ; ; ; ; ; ;2;10;19;551,783452165304
3846486;1;1;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;8; ; ; ; ; ; ;2;10;19;1620,85354076378
3846486;1;2;1;90;1;1;2;1;2;2;2;2;2;2;8;35; ;16; ; ; ; ; ; ;2;10;19;1620,85354076378
3846486;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;19;1620,85354076378
3846486;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;19;1620,85354076378
3846487;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;10;19;1060,33752648759
3846488;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;2;10;19;1060,33752648759
3846489;1;1;1;90;1;2;2;2;2;2;2;1;2;2;24; ; ; ; ; ; ;24; ; ;2;10;19;1157,45508581172
3846489;1;2;1;90;1;1;2;2;2;2;2;2;2;2;36;54; ; ; ; ; ; ; ; ;2;10;19;1157,45508581172
3846489;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;19;1157,45508581172
3846489;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;2;10;19;1157,45508581172
3846489;1;5;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;19;1157,45508581172
3846492;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;2;10;19;803,812810267561
3846492;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;2;10;19;803,812810267561
3846492;1;3;1;90;1;1;2;1;2;2;2;2;2;2;36;30; ;54; ; ; ; ; ; ;2;10;19;803,812810267561
3846492;1;4;1;90;1;1;2;1;2;2;2;2;2;2;25;18; ;16; ; ; ; ; ; ;2;10;19;803,812810267561
3846493;1;1;1;90;1;2;2;2;2;2;2;2;2;2;36; ; ; ; ; ; ; ; ; ;2;10;19;405,213385190945
3846493;1;2;1;90;1;1;2;2;2;2;2;2;2;2;40;32; ; ; ; ; ; ; ; ;2;10;19;405,213385190945
3846493;1;3;1;90;1;1;2;2;2;2;2;2;2;2;38;32; ; ; ; ; ; ; ; ;2;10;19;405,213385190945
3846493;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;19;405,213385190945
3846494;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;19;405,213385190945
3846494;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;38; ; ; ; ; ; ; ; ;2;10;19;405,213385190945
3847580;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;10;05;5857,7863359924
3847580;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;36; ; ; ; ; ; ; ; ;2;10;05;5857,7863359924
3847581;1;1;1;90;1;1;2;2;2;2;2;1;2;2;28;4; ; ; ; ; ;5; ; ;2;10;05;5198,21089307488
3847581;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;36; ; ; ; ; ; ; ; ;2;10;05;5198,21089307488
3847581;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;10;05;5198,21089307488
3847582;1;1;1;90;2;1;2;2;2;2;2;1;2;2; ;24; ; ; ; ; ;4; ; ;2;10;05;5955,68010920558
3847582;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;49; ; ; ; ; ; ; ; ;2;10;05;5955,68010920558
3847582;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;2;10;05;5955,68010920558
3847582;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;2;10;05;5955,68010920558
3847582;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;10;05;5955,68010920558
3847582;1;6;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;2;10;05;5955,68010920558
3847583;1;1;1;90;1;1;2;2;2;2;2;1;2;2;7;7; ; ; ; ; ;3; ; ;2;10;05;3089,65433069778
3847583;1;2;1;90;2;1;2;2;1;2;2;2;2;2; ;49; ; ;24; ; ; ; ; ;2;10;05;3089,65433069778
3847583;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;10;05;3089,65433069778
3847583;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;2;10;05;3089,65433069778
3847583;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;2;10;05;3089,65433069778
3847584;1;1;1;90;1;1;2;2;2;2;2;1;2;2;7;5; ; ; ; ; ;6; ; ;2;10;05;4862,67268850701
3847584;1;2;1;90;1;1;2;2;2;2;2;2;2;2;4;14; ; ; ; ; ; ; ; ;2;10;05;4862,67268850701
3847585;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;2;10;05;4979,50591736207
3847585;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;42; ; ; ; ; ; ; ; ;2;10;05;4979,50591736207
3847585;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;10;05;4979,50591736207
3847586;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;2;10;05;3788,13406141262
3847586;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;2;10;05;3788,13406141262
3847587;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;10;05;4107,62072271493
3847587;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;2;10;05;4107,62072271493
3847587;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;2;10;05;4107,62072271493
3847588;1;1;1;90;2;1;2;2;2;2;2;1;2;2; ;14; ; ; ; ; ;4; ; ;2;10;05;3448,78082966082
3847588;1;2;1;90;2;1;2;2;2;2;2;1;1;2; ;16; ; ; ; ; ;4;6; ;2;10;05;3448,78082966082
3847593;1;1;1;90;1;1;2;1;2;2;2;2;2;2;15;25; ;30; ; ; ; ; ; ;2;10;05;3167,40390054771
3847594;1;1;1;90;1;2;2;2;2;2;2;2;2;2;10; ; ; ; ; ; ; ; ; ;2;10;05;5576,67553681146
3847594;1;2;1;90;1;1;2;2;2;2;2;2;2;2;15;12; ; ; ; ; ; ; ; ;2;10;05;5576,67553681146
3847594;1;3;1;90;1;2;2;2;2;2;2;2;2;2;5; ; ; ; ; ; ; ; ; ;2;10;05;5576,67553681146
3847594;1;4;1;90;1;1;2;2;2;2;2;2;2;2;10;5; ; ; ; ; ; ; ; ;2;10;05;5576,67553681146
3847596;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;2;10;05;6306,69587756783
3847596;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;21; ;70; ; ; ; ; ; ;2;10;05;6306,69587756783
3847596;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;10;05;6306,69587756783
3847596;1;5;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;7; ; ; ; ; ; ;2;10;05;6306,69587756783
3847597;1;1;1;90;1;1;2;1;2;2;2;2;2;2;7;35; ;35; ; ; ; ; ; ;2;10;05;2242,6396539309
3847598;1;1;1;90;1;2;2;2;2;2;2;2;2;2;35; ; ; ; ; ; ; ; ; ;2;10;05;5546,24264777396
3847598;1;2;1;90;1;1;2;2;2;2;2;2;2;2;14;56; ; ; ; ; ; ; ; ;2;10;05;5546,24264777396
3847598;1;3;1;90;1;1;2;2;2;2;2;2;2;2;14;28; ; ; ; ; ; ; ; ;2;10;05;5546,24264777396
3847598;1;4;1;90;1;1;2;2;2;2;2;2;2;2;7;7; ; ; ; ; ; ; ; ;2;10;05;5546,24264777396
3847599;1;1;1;90;1;1;2;2;2;2;2;2;2;2;7;21; ; ; ; ; ; ; ; ;2;10;05;6262,89379651362
3847599;1;2;1;90;1;1;2;2;2;2;2;2;2;2;7;14; ; ; ; ; ; ; ; ;2;10;05;6262,89379651362
3847600;1;1;1;90;1;1;2;1;2;2;2;2;2;2;8;10; ;14; ; ; ; ; ; ;2;10;05;3195,58832578545
3847600;1;2;1;90;1;1;2;1;2;2;2;2;2;1;14;35; ;35; ; ; ; ; ;8;2;10;05;3195,58832578545
3847601;1;1;1;90;1;1;2;2;2;2;2;2;2;2;7;4; ; ; ; ; ; ; ; ;2;10;05;4107,62072271493
3847601;1;2;1;90;1;1;2;1;2;2;2;2;2;1;20;56; ;35; ; ; ; ; ;8;2;10;05;4107,62072271493
3847601;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;10;05;4107,62072271493
3847602;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;10;05;4462,09085010208
3847603;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;05;5382,14142895339
3847603;1;2;1;90;1;1;2;2;2;2;2;2;2;2;3;35; ; ; ; ; ; ; ; ;2;10;05;5382,14142895339
3847603;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;2;10;05;5382,14142895339
3847603;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;10;05;5382,14142895339
3847603;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;2;10;05;5382,14142895339
3847603;1;6;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;2;10;05;5382,14142895339
3847603;1;7;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;05;5382,14142895339
3847603;1;9;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;05;5382,14142895339
3847604;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;45; ;45; ; ; ; ; ; ;2;10;05;5801,9413742675
3847604;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;05;5801,9413742675
3847604;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;10;05;5801,9413742675
3847607;1;1;1;90;2;1;2;2;1;2;2;2;2;2; ;42; ; ;35; ; ; ; ; ;2;10;05;4885,86114626674
3847608;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;05;5043,6477122761
3847608;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;45; ;42; ; ; ; ; ; ;2;10;05;5043,6477122761
3847608;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;35; ;10; ; ; ; ; ; ;2;10;05;5043,6477122761
3847608;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;10;05;5043,6477122761
3847608;1;7;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;10;05;5043,6477122761
3847613;1;1;1;90;1;1;2;2;2;2;2;2;2;2;21;21; ; ; ; ; ; ; ; ;2;10;05;2735,11369458433
3847614;1;1;1;90;1;2;2;2;2;2;2;2;1;2;42; ; ; ; ; ; ; ;30; ;2;10;05;2711,9252368246
3847614;1;2;1;90;1;1;2;2;2;2;2;2;1;2;35;35; ; ; ; ; ; ;30; ;2;10;05;2711,9252368246
3847615;1;1;1;90;1;1;2;2;2;2;2;2;1;2;14;14; ; ; ; ; ; ;10; ;2;10;05;3448,78082966082
3847615;1;2;1;90;1;1;2;2;2;2;2;2;1;2;28;28; ; ; ; ; ; ;40; ;2;10;05;3448,78082966082
3847616;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;05;3370,76512987872
3847616;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;2;10;05;3370,76512987872
3847616;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;05;3370,76512987872
3847617;1;1;1;90;1;2;2;2;2;2;2;2;2;2;14; ; ; ; ; ; ; ; ; ;2;10;05;5198,94644293829
3847619;1;1;1;90;1;1;2;1;2;2;2;2;2;2;14;28; ;28; ; ; ; ; ; ;2;10;05;3140,76108376308
3847619;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;4; ;2; ; ; ; ; ; ;2;10;05;3140,76108376308
3847620;1;1;1;90;2;2;2;2;2;2;2;2;2;1; ; ; ; ; ; ; ; ; ;15;2;10;05;4921,82993143979
3847620;1;2;1;90;1;1;2;2;2;2;2;2;1;2;7;42; ; ; ; ; ; ;10; ;2;10;05;4921,82993143979
3847620;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;2;10;05;4921,82993143979
3847620;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;2;10;05;4921,82993143979
3847621;1;1;1;90;1;1;2;2;2;2;2;2;2;2;7;28; ; ; ; ; ; ; ; ;2;10;05;2708,4708777997
3847621;1;2;1;90;1;1;2;2;2;2;2;2;2;2;7;7; ; ; ; ; ; ; ; ;2;10;05;2708,4708777997
3847623;1;1;1;90;1;1;2;1;1;2;2;1;2;2;14;35; ;20;10; ; ;4; ; ;2;10;05;4740,62393385637
3847623;1;2;1;90;1;2;2;1;2;2;2;2;2;2;1; ; ;10; ; ; ; ; ; ;2;10;05;4740,62393385637
3847623;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;28; ;28; ; ; ; ; ; ;2;10;05;4740,62393385637
3847623;1;4;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;28; ; ; ; ; ; ;2;10;05;4740,62393385637
3847623;1;7;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;10; ; ; ; ; ; ;2;10;05;4740,62393385637
3847623;1;8;1;90;2;2;1;1;2;2;2;2;2;2; ; ;21;28; ; ; ; ; ; ;2;10;05;4740,62393385637
3847623;1;10;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;05;4740,62393385637
3847624;1;1;1;90;1;2;2;2;2;2;2;2;2;2;1; ; ; ; ; ; ; ; ; ;2;10;05;6181,42373770661
3847624;1;2;1;90;1;1;1;1;2;2;2;2;2;2;14;21;5;10; ; ; ; ; ; ;2;10;05;6181,42373770661
3847624;1;4;1;90;1;1;1;1;2;2;2;2;2;2;2;14;7;7; ; ; ; ; ; ;2;10;05;6181,42373770661
3847625;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;05;3823,4474365759
3847625;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;10;05;3823,4474365759
3847625;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;05;3823,4474365759
3847626;1;1;1;90;1;2;2;2;2;2;2;2;2;2;7; ; ; ; ; ; ; ; ; ;2;10;05;4979,50591736207
3847626;1;2;1;90;1;1;1;1;2;2;1;2;2;2;7;35;14;35; ; ;2; ; ; ;2;10;05;4979,50591736207
3847626;1;3;1;90;1;1;2;1;2;2;2;2;2;2;7;14; ;7; ; ; ; ; ; ;2;10;05;4979,50591736207
3847627;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;2;10;05;5269,39134077714
3847627;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;35; ;35; ; ; ; ; ; ;2;10;05;5269,39134077714
3847630;1;1;1;90;1;1;2;2;2;2;2;2;2;2;3;3; ; ; ; ; ; ; ; ;2;10;05;5576,67553681146
3847630;1;2;1;90;1;1;2;2;2;2;2;2;2;2;10;42; ; ; ; ; ; ; ; ;2;10;05;5576,67553681146
3847630;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;2;10;05;5576,67553681146
3847630;1;4;1;90;1;1;2;2;2;2;2;2;2;2;2;3; ; ; ; ; ; ; ; ;2;10;05;5576,67553681146
3847631;1;1;1;90;2;1;2;1;2;2;1;2;2;2; ;21; ;42; ; ;6; ; ; ;2;10;05;3167,40390054771
3847635;1;1;1;90;1;2;2;2;2;2;2;2;2;2;14; ; ; ; ; ; ; ; ; ;2;10;05;2942,39582191008
3847635;1;2;1;90;1;1;2;1;2;2;2;2;2;2;14;28; ;28; ; ; ; ; ; ;2;10;05;2942,39582191008
3847636;1;1;1;90;1;2;2;2;2;2;2;2;2;2;6; ; ; ; ; ; ; ; ; ;2;10;05;4919,11112227829
3847636;1;2;1;90;1;1;2;1;2;2;2;2;2;2;7;21; ;28; ; ; ; ; ; ;2;10;05;4919,11112227829
3847637;1;1;1;90;1;2;2;2;2;2;2;2;2;2;30; ; ; ; ; ; ; ; ; ;2;10;05;6105,71774417034
3847637;1;2;1;90;1;1;2;1;2;2;2;2;2;2;14;28; ;28; ; ; ; ; ; ;2;10;05;6105,71774417034
3847637;1;3;1;90;1;1;2;2;2;2;2;2;2;2;6;6; ; ; ; ; ; ; ; ;2;10;05;6105,71774417034
3847638;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;2;10;05;3799,06104815966
3847638;1;2;1;90;2;1;1;1;2;2;2;2;2;2; ;21;14;21; ; ; ; ; ; ;2;10;05;3799,06104815966
3847639;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;15; ;10; ; ; ; ; ; ;2;10;05;4945,01838919951
3847639;1;2;1;90;1;1;2;1;2;2;2;2;2;2;20;30; ;45; ; ; ; ; ; ;2;10;05;4945,01838919951
3847639;1;3;1;90;1;1;2;2;2;2;2;2;2;2;8;5; ; ; ; ; ; ; ; ;2;10;05;4945,01838919951
3847640;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;40; ; ; ; ; ; ; ; ;2;10;05;7326,84115008894
3847640;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;2;10;05;7326,84115008894
3847640;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;2;10;05;7326,84115008894
3847641;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;10;05;3082,21636204449
3847641;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;2;10;05;3082,21636204449
3847641;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;9; ; ; ; ; ; ; ; ;2;10;05;3082,21636204449
3847641;1;4;1;90;2;1;2;1;2;2;2;2;2;2; ;20; ;20; ; ; ; ; ; ;2;10;05;3082,21636204449
3847641;1;6;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;10;05;3082,21636204449
3847642;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;10;05;6929,08366697737
3847642;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;12; ;25; ; ; ; ; ; ;2;10;05;6929,08366697737
3847645;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;10;05;4107,62072271493
3847645;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;40; ; ; ; ; ; ; ; ;2;10;05;4107,62072271493
3847645;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;2;10;05;4107,62072271493
3847646;1;1;1;90;2;1;2;2;2;2;2;1;2;2; ;4; ; ; ; ; ;4; ; ;2;10;05;3448,78082966082
3847646;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;2;10;05;3448,78082966082
3847650;1;1;1;90;2;1;2;2;2;2;2;1;2;2; ;5; ; ; ; ; ;10; ; ;2;10;05;4512,72818323614
3847650;1;2;1;90;1;1;2;2;2;2;2;2;2;2;50;40; ; ; ; ; ; ; ; ;2;10;05;4512,72818323614
