DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;clase;MES;INI;DPTO;fex_c_2011
5160866;1;2;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;68;2160,04905429035
5160867;1;1;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;03;1;68;1780,52766686637
5160870;1;1;1;80;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;03;1;68;1674,80510340781
5160871;1;1;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;03;1;68;2879,41482075687
5160871;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;68;2879,41482075687
5160871;1;3;1;80;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;03;1;68;2879,41482075687
5160872;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;03;1;68;1118,8266026079
5160872;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;68;1118,8266026079
5160873;1;3;1;80;1;2;3; ;1; ;1;1; ;2; ;2; ; ; ; ;2;2;03;1;68;1118,8266026079
5160873;1;6;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;68;1118,8266026079
5160874;1;1;1;80;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;03;1;68;1780,52766686637
5160876;1;1;1;80;1;4;3; ;2; ; ;1; ;2; ;2; ; ; ; ;2;2;03;1;68;1118,8266026079
5160876;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;68;1118,8266026079
5160876;1;4;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;03;1;68;1118,8266026079
5160877;1;1;1;80;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;03;1;68;1448,54953675953
5160878;1;1;1;80;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;03;1;68;4475,3064104316
5160878;1;2;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;68;4475,3064104316
5160879;1;1;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;03;1;68;1780,52766686637
5160880;1;1;1;80;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;03;1;68;1674,80510340781
5160881;1;1;1;80;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;03;1;68;1118,8266026079
5160881;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;68;1118,8266026079
5160882;1;1;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;03;1;68;1118,8266026079
5160882;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;68;1118,8266026079
5160883;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;68;2181,87373416059
5160884;1;1;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;03;1;68;1118,8266026079
5160885;1;1;1;80;1;4;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;2;03;1;68;1118,8266026079
5160885;1;2;1;80;1;4;3; ;2; ; ;1; ;2; ;2; ; ; ; ;2;2;03;1;68;1118,8266026079
5160885;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;68;1118,8266026079
5160885;1;4;1;80;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;03;1;68;1118,8266026079
5160885;1;5;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;03;1;68;1118,8266026079
5160886;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;68;4006,77550285074
5160886;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;68;4006,77550285074
5160886;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;68;4006,77550285074
5160887;1;2;1;80;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;03;1;68;1118,8266026079
5160888;1;2;1;80;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;03;1;68;4475,3064104316
5160889;1;1;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;03;1;68;1217,67956505839
5160889;1;2;1;80;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;03;1;68;1217,67956505839
5160890;1;6;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;68;4475,3064104316
5160891;1;3;1;80;1;2;2; ;2; ; ;1; ;2; ;2; ; ; ; ;2;2;03;1;15;631,488080073057
5160891;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;15;631,488080073057
5160891;1;5;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;03;1;15;631,488080073057
5160892;1;1;1;80;1;1;1; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;03;1;15;765,903218899552
5160892;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;15;765,903218899552
5160892;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;15;765,903218899552
5160892;1;5;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;15;765,903218899552
5160894;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;15;631,488080073057
5160894;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;15;631,488080073057
5160895;1;1;1;80;1;3;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;03;1;15;945,293450104179
5160897;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;15;1161,98634153228
5160897;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;15;1161,98634153228
5160897;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;15;1161,98634153228
5160898;1;2;1;80;1;2;9;POR LA EDAD;2; ; ;8; ;2; ;2; ; ; ; ;2;2;03;1;15;687,282666402954
5160899;1;2;1;80;1;3;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;03;1;15;687,282666402954
5160900;1;5;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;15;833,093045779111
5160900;1;6;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;15;833,093045779111
5160903;1;1;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;15;631,488080073057
5160903;1;5;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;15;631,488080073057
5160903;1;6;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;15;631,488080073057
5160906;1;1;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;03;1;15;687,282666402954
5160906;1;2;1;80;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;03;1;15;687,282666402954
5160907;1;1;1;80;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;03;1;15;631,488080073057
5160907;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;15;631,488080073057
5160907;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;15;631,488080073057
5160908;1;2;1;80;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;03;1;15;631,488080073057
5160909;1;1;1;80;1;4;3; ;2; ; ;1; ;2; ;2; ; ; ; ;2;2;03;1;15;817,590289439666
5160910;1;2;1;80;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;03;1;15;1583,77490255279
5160910;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;15;1583,77490255279
5160910;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;15;1583,77490255279
5160911;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;15;1872,30630439051
5160911;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;15;1872,30630439051
5160911;1;5;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;15;1872,30630439051
5160959;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;25;4136,27431474539
5160961;1;2;1;80;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;2;03;1;25;4136,27431474539
5160961;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;877803;2;2;03;1;25;4136,27431474539
5160961;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;25;4136,27431474539
5160961;1;5;1;80;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;03;1;25;4136,27431474539
5160962;1;2;1;80;1;2;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;03;1;25;8212,27347422601
5160963;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;03;1;25;5761,12633623413
5160963;1;4;1;80;1;2;1; ;1; ;1;1; ;1; ;2; ; ; ;877803;2;2;03;1;25;5761,12633623413
5160965;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;25;2544,00798419384
5160966;1;1;1;80;1;4;1; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;03;1;25;10176,0319367754
5160966;1;3;1;80;1;2;2; ;1; ;1;1; ;2; ;2; ;1;48;877803;2;2;03;1;25;10176,0319367754
5160966;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;25;10176,0319367754
5160969;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;03;1;54;3445,3588273583
5160970;1;1;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;54;1584,93090582362
5160970;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;54;1584,93090582362
5160971;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;54;3445,3588273583
5160971;1;5;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;03;1;54;3445,3588273583
5160972;1;2;1;80;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;03;1;54;2728,14620206244
5160975;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;54;2187,89511657384
5160975;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;54;2187,89511657384
5161142;1;2;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;03;1;54;2611,15595003515
5161142;1;5;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;54;2611,15595003515
5161142;1;6;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;54;2611,15595003515
5161142;1;7;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;54;2611,15595003515
5161144;1;1;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;54;10444,6238001406
5161145;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;03;1;54;6042,58535788236
5161148;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;54;4553,31958590575
5161148;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;54;4553,31958590575
5161149;1;1;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;03;1;54;6785,26080024188
5161150;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;03;1;54;6785,26080024188
5161151;1;2;1;80;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;03;1;54;4939,48685801206
5161151;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;54;4939,48685801206
5161151;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;54;4939,48685801206
5161152;1;2;1;80;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;03;1;54;4985,84179091893
5161153;1;1;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;54;2611,15595003515
5161153;1;2;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;03;1;54;2611,15595003515
5161154;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;54;2611,15595003515
5161154;1;5;1;80;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;03;1;54;2611,15595003515
5161156;1;2;1;80;1;1;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;2;03;1;54;5092,13185483707
5161156;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;54;5092,13185483707
5161190;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;15;1571,45661734458
5161190;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;15;1571,45661734458
5161191;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;15;2214,09041965288
5161194;1;1;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;15;2295,16373338236
5161194;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;15;2295,16373338236
5161194;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;15;2295,16373338236
5161197;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;15;687,282666402954
5161200;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;15;974,61125452706
5161200;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;15;974,61125452706
5161200;1;5;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;15;974,61125452706
5161201;1;1;1;80;1;3;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;03;1;15;631,488080073057
5161201;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;15;631,488080073057
5161202;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;15;1064,26946550147
5161202;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;15;1064,26946550147
5161202;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;15;1064,26946550147
5161204;1;1;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;03;1;15;817,590289439666
5161205;1;2;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;03;1;15;687,282666402954
5161206;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;03;1;15;2013,51764016277
5161207;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;15;1196,70644333413
5161208;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;03;1;15;2525,95232029223
5161209;1;2;1;80;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;03;1;15;687,282666402954
5161213;1;1;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;15;687,282666402954
5161213;1;2;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;03;1;15;687,282666402954
5161215;1;2;1;80;1;2;3; ;2; ; ;9; ;2; ;2; ;2; ;98;2;2;03;1;15;2000,13048698321
5161217;1;1;1;80;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;03;1;15;1066,39882029742
5161217;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;15;1066,39882029742
5161217;1;5;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;15;1066,39882029742
5161218;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;15;679,51795050816
5161223;1;1;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;15;1004,96537644489
5161224;1;1;1;80;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;03;1;15;945,293450104179
5161228;1;1;1;80;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;03;1;15;687,282666402954
5161228;1;2;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;03;1;15;687,282666402954
5161229;1;1;1;80;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;03;1;15;1004,96537644489
5161231;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;15;1993,24517836509
5161233;1;1;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;15;631,488080073057
5161233;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;15;631,488080073057
5161234;1;1;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;15;1004,96537644489
5161235;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;15;687,282666402954
5161237;1;1;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;03;1;15;687,282666402954
5161237;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;15;687,282666402954
5161239;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;15;631,488080073057
5161240;1;1;1;80;1;3;4; ;2; ; ;8; ;2; ;2; ;1;40;800000;2;2;03;1;15;945,293450104179
5161241;1;2;1;80;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;03;1;15;1207,96424171774
5161241;1;5;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;15;1207,96424171774
5161242;1;1;1;80;1;4;4; ;2; ; ;8; ;2; ;2; ;2; ;98;2;2;03;1;15;945,293450104179
5161244;1;1;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;03;1;15;1004,96537644489
5161246;1;2;1;80;1;1;8; ;2; ; ;1; ;2; ;2; ;1;40;877700;2;2;03;1;15;631,488080073057
5161246;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;15;631,488080073057
5161246;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;15;631,488080073057
5161247;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;15;631,488080073057
5161247;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;15;631,488080073057
5161249;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;15;679,51795050816
5161250;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ;1;48;1000000;2;2;03;1;15;2525,95232029223
5161250;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;15;2525,95232029223
5161250;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;15;2525,95232029223
5161253;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;15;631,488080073057
5161254;1;1;1;80;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;03;1;15;687,282666402954
5161254;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;15;687,282666402954
5161256;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ;1;40;877803;2;2;03;1;15;679,51795050816
5161258;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;15;1231,4931126372
5161258;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;15;1231,4931126372
5161259;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;15;817,590289439666
5161261;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;15;631,488080073057
5161263;1;1;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;03;1;15;1004,96537644489
5161264;1;1;1;80;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;03;1;15;687,282666402954
5161283;1;1;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;15;1244,7559031939
5161283;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;15;1244,7559031939
5161284;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;03;1;15;1471,43682313133
5161284;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;15;1471,43682313133
5161285;1;2;1;80;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;03;1;15;1471,43682313133
5161285;1;6;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;15;1471,43682313133
5161288;1;1;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;03;1;15;585,420021191047
5161291;1;5;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;03;1;15;872,332722297452
5161292;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;15;367,859205782833
5161293;1;1;1;80;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;2;03;1;15;367,859205782833
5161293;1;2;1;80;1;2;4; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;03;1;15;367,859205782833
5161313;1;2;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;03;1;15;887,893980064079
5161313;1;5;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;15;887,893980064079
5161313;1;6;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;15;887,893980064079
5161313;1;7;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;15;887,893980064079
5161313;1;8;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;15;887,893980064079
5161319;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;15;415,99284598034
5161323;1;1;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;03;1;15;400,361089606076
5161323;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;15;400,361089606076
5161362;1;1;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;03;1;15;694,939674266325
5161362;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;15;694,939674266325
5161364;1;1;1;80;1;3;5; ;1; ;1;8; ;3; ;2; ; ; ; ;3;2;03;1;15;400,361089606076
5161364;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;15;400,361089606076
5161366;1;1;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;15;585,420021191047
5161367;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;15;1248,76678517212
5161368;1;1;1;80;1;1;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;2;03;1;15;400,361089606076
5161368;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;15;400,361089606076
5161377;1;2;1;80;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;03;1;15;1187,83313055167
5161377;1;6;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;15;1187,83313055167
5161381;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;15;1471,43682313133
5161386;1;1;1;80;1;1;6; ;2; ; ;1; ;2; ;2; ; ; ; ;2;2;03;1;15;676,231429429097
5161386;1;2;1;80;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;03;1;15;676,231429429097
5161386;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;15;676,231429429097
5161387;1;1;1;80;1;1;9;CIERRE POR CONTINGENCIA VIRUS COVID 19;2; ; ;12;ESPERANDO QUE PASE LA CONTINGENCIA VIRUS COVID 19;2; ;1;1000000; ; ; ;2;2;03;1;15;395,837928659226
5161387;1;2;1;80;1;3;2; ;2; ; ;2; ;1;2;2; ; ; ; ;1;2;03;1;15;395,837928659226
5161422;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;15;1862,93755532837
5161423;1;1;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;15;631,488080073057
5161423;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;15;631,488080073057
5161423;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;15;631,488080073057
5161423;1;5;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;03;1;15;631,488080073057
5161423;1;6;1;80;1;4;9;ANCIANIDAD;2; ; ;8; ;2; ;2; ; ; ; ;2;2;03;1;15;631,488080073057
5161546;1;1;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;17;1028,65613529195
5161546;1;2;1;80;1;1;4; ;2; ; ;4; ;2; ;2; ;1;48;877803;2;2;03;1;17;1028,65613529195
5161547;1;1;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;03;1;17;1020,31164245335
5161549;1;1;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;03;1;17;812,909555714806
5161549;1;2;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;03;1;17;812,909555714806
5161551;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;03;1;17;851,381031976108
