DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S2;P5210S20;P5210S21;P5210S22;P5210S24;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5220;P5220S1;P6006;P6007;P6007S1;P6008;HOGAR;P4000;P4010;P4020;P4030S1;P4030S2;P4030S3;P4030S4;P4030S5;P4030S1A1;P4030S4A1;P4040;REGIS;AREA;MES;DPTO;ORDEN;fex_c_2011
2471121;1;4;1;1;1;1;1;1;4;1; ; ;120000000;500000; ;1;1;1;1;1;1;1;2;2;1;2;2;1;1;1;1;1;1;1;1;2;1;1;2;2; ;1;1;2;1;4;1;2;1;1;1;4;3;1;01;52;07;52;1;132,516498180209
2471122;1;2;1;1;1;1;1;1;4;3; ; ; ; ;190000;2;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2;1;2;2;2; ;3;1;2;1;4;1;2;1;1;1;2;3;1;01;52;07;52;1;157,95937131124
2471123;1;3;2;1;1;1;1;1;4;1; ; ;99;300000; ;2;1;1;2;1;2;2;2;2;1;1;2;2;2;2;1;1;1;1;1;2;1;2;2;2; ;4;1;2;1;2;1;2;1;1;1;1;3;1;01;52;07;52;1;162,286747552796
2471124;1;1;1;1;2;1;1;1;4;3; ; ; ; ;160000;2;2;1;1;2;2;2;2;2;1;2;2;1;2;2;1;2;1;1;1;2;1;2;2;2; ;2;1;4;1;2;1;2;1;1;1;2;3;1;01;52;07;52;1;152,679585258153
2471125;1;1;1;1;1;1;1;1;4;3; ; ; ; ;180000;2;2;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;1;1;2;1;2;2;2; ;4;1;2;1;2;1;2;1;1;1;2;3;1;01;52;07;52;1;144,370869567281
2471126;1;5;3;1;1;1;1;1;4;1; ; ;99;99; ;1;1;1;1;1;1;2;2;2;2;1;2;2;2;1;2;1;1;1;2;2;1;4;2;2; ;4;1;2;1;5;1;2;1;1;1;3;3;1;01;52;07;52;1;161,316901541602
2471127;1;2;1;1;1;1;1;1;1;3; ; ; ; ;300000;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;1;1;2;1;4;1;2;1;1;1;3;3;1;01;52;07;52;1;148,780122246715
2471128;1;6;3;1;1;1;1;1;4;4; ; ; ;450000; ;1;1;1;2;1;1;1;2;2;1;2;2;1;2;1;1;1;1;1;2;1;1;3;2;2; ;3;1;1;1;4;1;2;1;1;1;4;3;1;01;52;07;52;1;166,170103468862
2471129;1;5;3;1;1;1;1;1;4;2; ;490000;130000000;550000; ;1;1;1;1;1;1;1;2;2;1;2;2;1;1;1;1;1;1;1;1;1;1;1;2;2; ;4;1;2;1;4;1;2;1;1;1;4;3;1;01;52;07;52;1;141,221325258741
2471130;1;4;3;1;1;1;1;1;4;2; ;330000;8000000;400000; ;1;1;1;1;1;1;2;2;2;1;2;2;1;2;1;1;1;1;1;2;2;1;4;2;2; ;4;1;2;1;4;1;2;1;1;1;4;3;1;01;52;07;52;1;156,273149892183
2471131;1;4;2;1;1;1;1;1;4;3; ; ; ; ;515000;1;1;1;1;1;1;2;2;2;1;2;2;1;2;1;1;1;1;1;1;1;1;3;2;2; ;3;1;2;1;4;1;2;1;1;1;4;3;1;01;52;07;52;1;134,971693194458
2471132;1;4;2;1;1;1;1;1;4;2; ;350000;120000000;600000; ;1;1;1;1;1;1;1;2;2;1;1;1;2;2;1;1;1;1;1;2;2;1;2;2;2; ;4;1;2;1;4;1;2;1;1;1;4;3;1;01;52;07;52;1;152,016284696476
2471133;1;4;2;1;1;1;1;1;4;1; ; ;99;99; ;1;2;1;1;1;1;2;2;2;2;2;1;1;2;1;1;1;1;1;2;2;1;3;2;2; ;3;1;2;1;4;1;2;1;1;1;2;3;1;01;52;07;52;1;179,024793605296
2471134;1;3;2;1;1;1;1;1;4;3; ; ; ; ;170000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;3;1;2;1;4;1;2;1;1;1;1;3;2;01;52;07;52;1;165,362833018567
2471135;1;3;2;1;1;1;1;1;4;3; ; ; ; ;98;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;4;1;2;1;4;1;2;1;1;1;2;3;1;01;52;07;52;1;156,273149892183
2471136;1;4;2;1;1;1;1;1;4;1; ; ;35000000;300000; ;2;2;1;1;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2;1;2;2;2; ;3;1;1;1;2;1;2;1;1;1;1;3;1;01;52;07;52;1;139,091083514193
2471137;1;2;1;1;2;1;1;1;4;3; ; ; ; ;130000;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;3;1;4;1;2;1;2;1;1;1;2;3;1;01;52;07;52;1;151,700872431837
2471138;1;3;1;1;1;1;1;1;4;4; ; ; ;150000; ;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;2;1;3;3;1;2;1;4;1;2;1;1;1;2;3;1;01;52;07;52;1;159,48369135934
2471139;1;3;2;1;1;1;1;1;4;3; ; ; ; ;90000;2;2;1;2;1;2;2;2;2;1;1;2;2;2;2;2;2;1;1;2;2;1;3;2;2; ;4;1;1;1;2;1;2;1;1;1;1;3;1;01;52;07;52;1;169,262296030004
2471140;1;2;2;1;1;1;1;1;4;1; ; ;16000000;80000; ;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;2;1;4;2;2; ;6;1;1;1;2;1;2;1;1;1;1;3;1;01;52;07;52;1;157,09652743785
2471141;1;5;1;1;1;1;1;1;4;1; ; ;25000000;150000; ;1;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;2; ;2;2; ;2;1;1;1;4;1;2;1;1;1;1;3;1;01;52;07;52;1;129,440412714439
2471142;1;1;1;1;1;1;1;1;4;3; ; ; ; ;200000;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;1;1;2;2; ;1;1;2;1;4;1;2;1;1;1;3;3;1;01;52;07;52;1;165,346725923194
2471143;1;4;2;1;1;1;1;1;4;1; ; ;40000000;250000; ;2;1;1;2;2;1;1;2;2;2;2;2;2;2;2;1;1;1;1;2;1;1;2;2;2; ;3;1;2;1;3;1;2;1;1;1;3;3;1;01;52;07;52;1;154,812774799622
2471144;1;5;3;1;1;1;1;1;4;4; ; ; ;700000; ;1;1;1;1;2;1;1;2;2;1;1;2;2;2;1;1;1;1;1;2;2;1;3;2;2; ;5;1;2;1;4;1;2;1;1;1;3;3;1;01;52;07;52;1;149,622554684676
2471147;1;4;1;1;1;1;1;1;4;1; ; ;130000000;600000; ;1;1;1;1;1;1;1;2;2;1;2;2;1;2;1;2;1;1;1;2;1;1;2;2;2; ;2;1;2;1;4;1;2;1;1;1;4;3;1;01;52;07;52;1;129,440412714439
2471148;1;4;3;1;1;1;1;1;4;3; ; ; ; ;550000;1;1;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;1;1;1;3;2;2; ;4;1;2;1;4;1;2;1;1;1;4;3;1;01;52;07;52;1;131,088337278393
2471149;1;2;2;1;1;1;1;1;4;3; ; ; ; ;180000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2; ;4;1;2;1;4;1;2;1;1;1;2;3;1;01;52;07;52;1;154,88328584547
2471150;1;3;3;1;2;1;1;1;4;3; ; ; ; ;125000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;7;1;1;1;4;1;2;1;1;1;2;3;1;01;52;07;52;1;144,45868219612
2471150;2;2;2;1;2;1;1;1;4;3; ; ; ; ;125000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;5;2; ; ; ; ; ; ; ; ; ; ;1;01;52;07;52;1;144,45868219612
2471151;1;2;1;1;1;1;1;1;4;4; ; ; ;200000; ;2;1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;2;1;2;1;2;1;1;1;2;3;1;01;52;07;52;1;156,257042796811
2471152;1;2;1;1;1;1;1;1;4;3; ; ; ; ;250000;2;1;1;2;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;4;1;2;1;4;1;2;1;1;1;2;3;1;01;52;07;52;1;159,419746403802
2471153;1;2;2;1;2;1;1;1;4;3; ; ; ; ;60000;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;4;1;1;1;2;1;2;1;1;1;1;3;1;01;52;07;52;1;149,938693593101
2471153;2;2;2;1;2;1;1;1;4;1; ; ;98;50000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2; ;2;2; ;3;2; ; ; ; ; ; ; ; ; ; ;1;01;52;07;52;1;149,938693593101
2471154;1;5;2;1;1;1;1;1;4;3; ; ; ; ;250000;2;2;1;1;2;1;2;2;2;1;1;2;2;2;2;1;1;1;1;2;1;1;2;2;1;1;3;1;2;1;2;1;2;1;1;1;2;3;1;01;52;07;52;1;144,297410724511
2471155;1;5;4;1;1;1;1;1;4;1; ; ;80000000;300000; ;2;2;1;2;2;2;2;2;2;1;2;1;2;2;2;1;1;1;1;2;2;1;5;2;2; ;6;1;1;1;4;1;2;1;1;1;2;3;1;01;52;07;52;1;162,30580244509
2471156;1;4;3;1;1;1;1;1;4;1; ; ;40000000;100000; ;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;4;2;2; ;4;1;2;1;4;1;2;1;1;1;2;3;1;01;52;07;52;1;145,723091673238
2471157;1;5;4;1;1;1;1;1;4;3; ; ; ; ;290000;2;1;1;1;1;1;2;2;2;2;1;1;2;2;2;2;1;1;1;2;2;1;5;2;2; ;8;1;2;1;4;1;2;1;1;1;3;3;1;01;52;07;52;1;179,981972238002
2471159;1;3;2;1;1;1;1;1;4;3; ; ; ; ;100000;2;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;4;1;2;1;4;1;2;1;1;1;2;3;1;01;52;07;52;1;159,419746403802
2471161;1;3;2;1;1;1;1;1;4;3; ; ; ; ;200000;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;5;1;2;1;4;1;2;1;1;1;2;3;1;01;52;07;52;1;150,330063277418
2471162;1;2;1;1;1;1;1;1;4;1; ; ;45000000;200000; ;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;1;1;2;1;4;1;2;1;1;1;2;3;1;01;52;07;52;1;148,780122246715
2471163;1;2;2;1;1;1;1;1;4;3; ; ; ; ;180000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;5;1;2;1;2;1;2;1;1;1;2;3;1;01;52;07;52;1;153,476659789037
2471164;1;2;2;1;2;1;1;1;4;1; ; ;98;200000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;3;1;4;1;2;1;2;1;1;1;2;3;1;01;52;07;52;1;120,350729588055
2471165;1;1;1;1;2;1;1;1;4;4; ; ; ;150000; ;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;4;1;4;1;2;1;2;1;1;1;2;3;1;01;52;07;52;1;161,858834322678
2471166;1;5;3;1;1;1;1;1;4;3; ; ; ; ;350000;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;1;1;1;2;2; ;3;1;2;1;4;1;2;1;1;1;3;3;1;01;52;07;52;1;143,589902131769
2471167;1;5;3;1;1;1;1;1;4;3; ; ; ; ;250000;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;1;1;1;2;2; ;6;1;2;1;4;1;2;1;1;1;2;3;1;01;52;07;52;1;154,229526288856
2471168;1;4;3;1;1;1;1;1;4;1; ; ;90000000;200000; ;1;1;1;1;1;2;2;2;2;1;2;1;2;2;2;2;2;2;1;2;2;1;2;2;2; ;3;1;2;1;4;1;2;1;1;1;2;3;1;01;52;07;52;1;177,392976136714
2471169;1;2;1;1;2;1;1;1;4;3; ; ; ; ;260000;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;1;2;2;2; ;3;1;2;1;2;1;2;1;1;1;2;3;1;01;52;07;52;1;153,025622050392
2471169;2;2;2;1;2;1;1;1;4;3; ; ; ; ;100000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;3;2; ; ; ; ; ; ; ; ; ; ;1;01;52;07;52;1;153,025622050392
2471170;1;3;2;1;1;1;1;1;4;1; ; ;50000000;300000; ;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;1;1;1;2;2; ;3;1;2;1;4;1;2;1;1;1;2;3;1;01;52;07;52;1;144,562748393729
2471171;1;3;2;1;1;1;1;1;4;3; ; ; ; ;150000;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2; ;4;1;2;1;4;1;2;1;1;1;2;3;1;01;52;07;52;1;145,292230646199
2471172;1;2;2;1;1;1;1;1;4;3; ; ; ; ;230000;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2; ;5;1;2;1;4;1;2;1;1;1;2;3;1;01;52;07;52;1;152,769151196295
2471173;1;3;2;1;1;1;1;1;4;1; ; ;98;180000; ;2;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;3;1;1;1;2;1;2;1;1;1;1;3;1;01;52;07;52;1;141,392767634761
2471174;1;4;3;1;1;1;1;1;4;1; ; ;40000000;180000; ;1;2;1;2;2;2;2;2;2;2;1;1;2;2;2;1;1;1;1;2;2;1;2;2;2; ;7;1;2;1;2;1;2;1;1;1;2;3;1;01;52;07;52;1;112,982429868396
2471175;1;3;2;1;1;1;1;1;4;3; ; ; ; ;200000;2;2;1;2;1;2;2;2;2;1;1;1;2;2;2;2;1;1;1;2;1;1;2;2;2; ;3;1;2;1;4;1;2;1;1;1;1;3;1;01;52;07;52;1;136,893949017185
2471176;1;3;2;1;1;1;1;1;4;3; ; ; ; ;270000;2;2;1;1;1;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;2;2; ;3;1;2;1;4;1;2;1;1;1;2;3;1;01;52;07;52;1;167,801920937443
2471177;1;3;2;1;1;1;1;1;4;3; ; ; ; ;100000;2;2;1;1;1;2;2;1;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;4;1;1;1;4;1;2;1;1;1;3;3;1;01;52;07;52;1;169,262296030004
2471178;1;7;3;1;1;1;1;1;4;1; ; ;40000000;300000; ;1;1;1;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;4;1;1;1;4;1;2;1;1;1;3;3;1;01;52;07;52;1;131,895607728688
2471179;1;4;3;1;1;1;1;1;4;4; ; ; ;250000; ;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;2;2;2; ;3;1;2;1;2;1;2;1;1;1;2;3;1;01;52;07;52;1;161,922779278217
2471180;1;6;5;1;1;1;1;1;4;1; ; ;99;300000; ;1;2;1;1;2;1;2;2;2;1;1;2;2;2;1;2;2;1;1;2;2;1;5;2;2; ;11;1;1;1;2;1;2;1;1;1;3;3;1;01;52;07;52;1;178,509576187289
2471181;1;3;2;1;1;1;1;1;4;3; ; ; ; ;200000;2;2;1;2;2;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;1;2;2; ;2;1;2;1;4;1;2;1;1;1;2;3;1;01;52;07;52;1;150,240497339276
2471182;1;4;3;1;1;1;1;1;4;3; ; ; ; ;280000;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;5;1;1;1;4;1;2;1;1;1;3;3;1;01;52;07;52;1;152,769151196295
2471185;1;3;2;1;1;1;1;1;4;3; ; ; ; ;250000;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;1;1;2;1;2;1;2;1;2;1;1;1;2;3;1;01;52;07;52;1;152,679585258153
2471186;1;2;2;1;2;1;1;1;4;4; ; ; ;100000; ;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;4;1;4;1;2;1;2;1;1;1;2;3;1;01;52;07;52;1;169,262296030004
2471187;1;1;1;1;2;1;1;1;4;4; ; ; ;200000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;5;1;4;1;2;1;2;1;1;1;2;3;1;01;52;07;52;1;165,758297334116
2471188;1;3;2;1;1;1;1;1;4;3; ; ; ; ;250000;2;1;1;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;1;1;1;2;2; ;3;1;2;1;4;1;2;1;1;1;2;3;1;01;52;07;52;1;157,95937131124
2471189;1;1;1;1;1;1;1;1;4;3; ; ; ; ;150000;2;2;1;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;5;1;2;1;4;1;2;1;1;1;2;3;1;01;52;07;52;1;159,499798454713
2471190;1;2;1;1;1;1;1;1;4;3; ; ; ; ;180000;1;2;1;1;1;1;2;2;2;1;2;1;2;2;1;2;2;1;1;2;2;2; ;2;2; ;4;1;2;1;4;1;2;1;1;1;2;3;1;01;52;07;52;1;152,016284696476
2471191;1;3;1;1;1;1;1;1;4;2; ;350000;90000000;350000; ;1;2;1;1;2;1;2;2;2;2;2;2;2;2;1;2;1;1;1;2;2;1;2;2;2; ;2;1;2;1;2;1;2;1;1;1;2;3;1;01;52;07;52;1;163,902457926005
2471192;1;3;2;1;1;1;1;1;4;3; ; ; ; ;250000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;3;1;2;1;4;1;2;1;1;1;1;3;1;01;52;07;52;1;150,313956182046
2471193;1;4;3;1;1;1;1;1;4;1; ; ;80000000;400000; ;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;3;2;2; ;4;1;1;1;4;1;2;1;1;1;1;3;1;01;52;07;52;1;158,71223781106
2471195;1;3;3;1;1;1;1;1;4;3; ; ; ; ;300000;1;2;1;1;2;1;2;2;2;1;1;2;2;2;1;2;1;1;1;2;2;1;3;2;2; ;3;1;2;1;4;1;2;1;1;1;2;3;1;01;52;07;52;1;141,958084663187
2471196;1;4;1;1;1;1;1;1;4;3; ; ; ; ;250000;2;1;1;1;2;2;2;2;2;1;2;1;2;2;2;2;1;2;1;1;1;2; ;2;2; ;3;1;2;1;4;1;2;1;1;1;1;3;1;01;52;07;52;1;146,494545221519
2471197;1;5;3;1;1;1;1;1;4;3; ; ; ; ;250000;2;2;1;2;1;2;2;2;2;2;1;1;2;2;2;2;1;1;1;2;2;1;1;2;2; ;5;1;2;1;4;1;2;1;1;1;1;3;1;01;52;07;52;1;149,622554684676
2471198;1;5;4;1;1;1;1;1;4;1; ; ;99;300000; ;2;2;1;1;2;2;2;2;2;1;1;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;6;1;2;1;4;1;2;1;1;1;2;3;1;01;52;07;52;1;157,338480859719
2471199;1;1;1;1;1;1;1;6; ;3; ; ; ; ;160000;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;2;1;4;1;2;1;1;1;2;3;1;01;52;07;52;1;165,346725923194
2471200;1;2;1;1;1;1;1;1;4;3; ; ; ; ;200000;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;1;1;2;1;4;1;2;1;1;1;2;3;1;01;52;07;52;1;148,780122246715
2471201;1;4;3;1;1;1;1;1;4;1; ; ;99;200000; ;1;2;1;1;2;1;2;2;2;1;2;2;2;2;1;2;2;1;1;2;2;1;3;2;2; ;6;1;2;1;4;1;2;1;1;1;2;3;1;01;52;07;52;1;122,876435648152
2471202;1;3;2;1;1;1;1;1;4;3; ; ; ; ;150000;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2; ;4;1;2;1;4;1;2;1;1;1;2;3;1;01;52;07;52;1;130,00140038781
2471203;1;2;2;1;1;1;1;1;4;3; ; ; ; ;120000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;6;1;1;1;1;1;2;1;1;1;2;3;1;01;52;07;52;1;142,755159194072
2471204;1;3;2;1;1;1;1;1;4;3; ; ; ; ;200000;2;2;1;2;2;1;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2;1;2;2;2; ;4;1;2;1;4;1;2;1;1;1;1;3;2;01;52;07;52;1;159,419746403802
2471205;1;5;3;1;1;1;1;1;4;1; ; ;80000000;300000; ;1;1;1;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;2;1;4;1;2;1;1;1;2;3;1;01;52;07;52;1;143,589902131769
2471206;1;3;2;1;1;1;1;1;4;5; ; ; ;120000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2; ;2;1;1;1;4;1;2;1;1;1;1;3;2;01;54;07;54;1;306,52632820788
2471208;1;4;3;1;1;1;1;1;3;1; ; ;99;400000; ;2;2;1;2;1;2;2;2;1;2;1;2;2;2;2;2;1;1;1;1;2;1;3;2;2; ;4;1;2;1;4;1;1;1;1;1;1;3;2;01;54;07;54;1;404,818398224525
2471209;1;2;1;1;2;1;1;1;4;3; ; ; ; ;100000;2;2;1;2;2;2;2;2;1;1;1;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;4;1;4;1;2;1;2;1;1;1;1;3;2;01;54;07;54;1;284,880581660443
2471210;1;1;1;1;2;1;1;1;4;4; ; ; ;150000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;1;1;5;1;4;1;2;1;2;1;1;1;2;3;2;01;54;07;54;1;199,379644711488
2471215;1;5;4;1;1;1;1;1;3;5; ; ; ;250000; ;2;2;1;2;1;2;2;2;1;1;1;1;2;2;2;1;1;1;1;1;2;1;2;2;2; ;13;1;1;1;4;1;1;1;1;1;2;3;2;01;54;07;54;1;399,719699852684
2471216;1;2;1;1;1;1;1;1;4;3; ; ; ; ;200000;2;2;1;2;2;2;2;2;1;2;2;1;2;2;2;2;1;1;1;2;2;1;1;2;2; ;4;1;2;1;2;1;2;1;1;1;1;3;2;01;54;07;54;1;346,128510254973
2471217;1;3;2;1;1;1;1;1;3;1; ; ;18000000;250000; ;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;2;1;1;1;2;1;1;1;1;1;2;3;2;01;54;07;54;1;368,779457135397
2471218;1;1;1;1;1;1;1;2;4;2; ;100000;99;200000; ;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;2;1;2;1;2;1;1;1;0;3;2;01;54;07;54;1;380,899768187275
2471219;1;1;1;1;1;1;2;4;4;1; ; ;35000000;200000; ;2;2;1;2;2;2;2;2;1;1;2;1;2;2;2;1;1;1;1;2;2;1;1;2;2; ;2;1;1;1;4;1;2;1;1;2;1;3; ;01;54;07;54;1;260,446382083482
2471220;1;1;1;1;2;1;1;2;4;3; ; ; ; ;120000;2;2;1;2;2;2;2;2;1;1;1;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;5;1;4;1;2;1;2;1;1;1;2;3;2;01;54;07;54;1;236,772813487143
2471224;1;2;2;1;1;1;1;2;4;1; ; ;15000000;150000; ;1;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2; ;6;1;1;1;1;1;2;1;1;1;1;3;2;01;54;07;54;1;361,555480961971
2471225;1;2;1;1;1;1;1;1;4;2; ;122500;5000000;150000; ;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;3;1;2;1;1;1;2;1;1;1;1;3;2;01;54;07;54;1;306,315329351746
2471226;1;3;2;6; ;1;1;1;4;5; ; ; ;150000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;1;2;2;1;2;2;2; ;4;1;1;2;1;1;2;2;1;1;1;3;2;01;54;07;54;1;310,861615554155
2471227;1;3;2;1;2;1;1;4;4;1; ; ;98;98; ;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;4;1;1;2;1;1;2;1;1;1;1;3;2;01;54;07;54;1;322,778487344967
2471228;1;2;1;1;1;1;1;1;4;3; ; ; ; ;250000;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;2;1;2;1;2;2;1;2;2;2; ;5;1;1;1;4;1;2;1;1;1;2;3;2;01;54;07;54;1;311,357252322672
2471230;1;5;3;1;1;1;1;1;3;3; ; ; ; ;380000;2;2;1;2;2;2;2;2;1;1;2;1;2;2;2;2;1;1;1;2;1;1;1;2;2; ;3;1;1;1;4;1;1;1;1;1;3;3;1;01;54;07;54;1;335,427837653282
2471231;1;3;2;1;1;1;1;1;4;1; ; ;25000000;300000; ;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;8;1;1;1;2;1;2;1;1;1;1;3;2;01;54;07;54;1;409,359636220132
2471232;1;3;2;1;2;1;1;1;4;4; ; ; ;350000; ;2;2;1;1;2;1;2;2;1;2;2;2;1;2;2;1;1;2;1;2;2;1;4;2;2; ;4;1;1;1;4;1;2;1;1;1;2;3;2;01;54;07;54;1;239,702389179185
2471232;2;1;1;1;2;1;1;1;4;4; ; ; ;100000; ;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;1;1;2;2;2; ;2;2; ;1;2; ; ; ; ; ; ; ; ; ; ;2;01;54;07;54;1;239,702389179185
2471233;1;4;2;1;1;1;1;1;3;1; ; ;99;400000; ;2;2;1;1;1;1;2;2;1;1;1;2;1;2;1;1;1;1;1;1;1;1;2;2;2; ;5;1;1;1;4;1;1;1;1;1;3;3;2;01;54;07;54;1;236,066177862492
2471234;1;5;2;1;1;1;1;1;3;3; ; ; ; ;300000;1;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;4;1;1;1;2;1;1;1;1;1;1;3;2;01;54;07;54;1;310,861615554155
2471235;1;2;1;1;1;1;1;1;4;5; ; ; ;200000; ;2;2;1;2;1;2;1;2;1;2;2;1;1;2;2;2;1;2;1;1;2;1;3;2;2; ;6;1;1;1;2;1;1;1;1;1;2;3;1;01;54;07;54;1;330,558462843767
2471236;1;5;3;1;1;1;1;1;4;1; ; ;30000000;300000; ;1;2;1;2;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;2;1;3;2;2; ;6;1;1;1;2;1;2;1;1;1;2;3;2;01;54;07;54;1;324,162312186316
