DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P6290;P6290S1;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;MES;FT;DPTO;AREA;fex_c_2011
2468539;1;4;1;50;1; ; ;4;4; ;2;2;2;2;1;2; ;2; ;1;3;1;07;1;54;54;351,37037789999
2468539;1;5;1;50;1; ; ;5;3; ;2;2;2;2;1;12; ; ; ; ; ; ;07;1;54;54;351,37037789999
2468539;1;6;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;54;54;351,37037789999
2468540;1;1;1;50;1; ; ;1;4; ;2;2;2;2;1;10; ; ; ; ; ; ;07;1;54;54;215,974825226875
2468540;1;2;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;54;54;215,974825226875
2468540;1;3;1;50;1; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;215,974825226875
2468541;1;1;1;50;1; ; ;1;4; ;2;2;2;2;1;10; ; ; ; ; ; ;07;1;54;54;228,976957150698
2468541;1;2;1;50;1; ; ;1;6;DESCANSA POR SU EDAD;2;2;2;2;2; ; ; ; ; ; ; ;07;1;54;54;228,976957150698
2468541;1;3;1;50;1; ; ;3;4; ;1; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;228,976957150698
2468541;1;4;1;50;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;228,976957150698
2468542;1;1;1;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;54;54;491,388714468848
2468542;1;2;1;50;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;491,388714468848
2468542;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;491,388714468848
2468542;1;4;1;50;1; ; ;4;3; ;1; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;491,388714468848
2468542;1;5;1;50;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;491,388714468848
2468542;1;6;1;50;1; ; ;6;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;54;54;491,388714468848
2468542;1;7;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;54;54;491,388714468848
2468543;1;1;1;50;1; ; ;1;4; ;2;1; ; ; ; ; ; ; ; ; ; ;07;1;54;54;404,627332139586
2468543;1;2;1;50;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;404,627332139586
2468543;1;3;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;54;54;404,627332139586
2468543;1;4;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;54;54;404,627332139586
2468544;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;372,599174941961
2468544;1;2;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;372,599174941961
2468544;1;3;1;50;1; ; ;3;3; ;2;2;2;2;1;12; ; ; ; ; ; ;07;1;54;54;372,599174941961
2468545;1;1;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;341,086587284048
2468545;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;341,086587284048
2468546;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;365,329720776069
2468546;1;2;1;50;1; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;07;1;54;54;365,329720776069
2468546;1;3;1;50;1;1; ;3;6;DESCANSA EN SU HOGAR ES UN DROGADICTO;2;2;2;1; ; ; ; ; ; ; ;1;07;1;54;54;365,329720776069
2468546;1;4;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;54;54;365,329720776069
2468547;1;1;1;50;1; ; ;1;4; ;2;1; ; ; ; ; ; ; ; ; ; ;07;1;54;54;385,9416911582
2468547;1;2;1;50;1;2; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;07;1;54;54;385,9416911582
2468548;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;337,82791700966
2468548;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;54;54;337,82791700966
2468548;1;3;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;54;54;337,82791700966
2468555;1;1;1;50;1;2; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;07;1;54;54;319,651839592745
2468555;1;2;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;54;54;319,651839592745
2468555;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;319,651839592745
2468556;1;1;1;50;1; ; ;1;4; ;2;2;1; ; ; ; ; ; ; ; ; ;07;1;54;54;437,750624332626
2468556;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;437,750624332626
2468556;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;437,750624332626
2468556;1;4;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;54;54;437,750624332626
2468556;1;5;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;54;54;437,750624332626
2468557;1;1;1;50;1; ; ;1;4; ;2;2;2;2;1;11; ; ; ; ; ; ;07;1;54;54;259,237742489429
2468558;1;1;1;50;1; ; ;1;4; ;2;2;2;2;1;11; ; ; ; ; ; ;07;1;54;54;282,96530644174
2468558;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;282,96530644174
2468558;1;3;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;54;54;282,96530644174
2468559;1;1;1;50;1; ; ;1;4; ;2;2;2;2;1;10; ; ; ; ; ; ;07;1;54;54;218,596736070228
2468559;1;2;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;54;54;218,596736070228
2468560;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;346,128510254973
2468560;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;346,128510254973
2468561;1;1;1;50;1; ; ;1;6;ESTABA DE VACACIONES;2;1; ; ; ; ; ; ; ; ; ; ;07;1;54;54;295,924275640434
2468562;1;1;1;50;1; ; ;2;6;DILIGENCIAS PERSONALES.;2;2;2;2;2; ; ; ; ; ; ; ;07;1;54;54;271,048434650928
2468562;1;2;1;50;1; ; ;2;6;DILEGENCIAS PERSONALES.;2;2;2;2;2; ; ; ; ; ; ; ;07;1;54;54;271,048434650928
2468562;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;271,048434650928
2468564;1;1;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;306,315329351746
2468564;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;306,315329351746
2468565;1;1;1;50;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;328,143498922998
2468566;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;263,263410945325
2468566;1;2;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;54;54;263,263410945325
2468566;1;3;1;50;1; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;54;54;263,263410945325
2468566;1;4;1;50;1; ; ;3;6;DESCANSANDO EN EL HOGAR POR ENFERMEDAD;2;2;2;2;2; ; ; ; ; ; ; ;07;1;54;54;263,263410945325
2468567;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;364,814151236359
2468567;1;2;1;50;1; ; ;2;4; ;2;2;2;2;1;7; ;2; ;2; ; ;07;1;54;54;364,814151236359
2468567;1;3;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;54;54;364,814151236359
2468567;1;4;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;54;54;364,814151236359
2468568;1;1;1;50;1; ; ;1;6;VER TELEVISION.;2;2;2;2;1;7; ;2; ;2; ; ;07;1;54;54;312,776890772859
2468568;1;2;1;50;1; ; ;2;4; ;2;2;2;2;1;7; ;1;2; ; ; ;07;1;54;54;312,776890772859
2468568;1;3;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;312,776890772859
2468569;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;323,617145491783
2468570;1;1;1;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;54;54;300,950317773715
2468570;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;300,950317773715
2468570;1;3;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;300,950317773715
2468570;1;5;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;300,950317773715
2468571;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;268,285401145056
2468571;1;2;1;50;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;268,285401145056
2468571;1;6;1;50;1; ; ;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;268,285401145056
2468580;1;1;1;50;1; ; ;3;6;DESCANSA POR ENFERMEDAD;2;2;2;2;2; ; ; ; ; ; ; ;07;1;54;54;271,048434650928
2468580;1;2;1;50;1; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;54;54;271,048434650928
2468580;1;3;1;50;1; ; ;3;4; ;2;2;2;2;1;10; ; ; ; ; ; ;07;1;54;54;271,048434650928
2468581;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;337,82791700966
2468581;1;2;1;50;1; ; ;1;6;ESTABA DE VACACIONES;2;1; ; ; ; ; ; ; ; ; ; ;07;1;54;54;337,82791700966
2468581;1;3;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;54;54;337,82791700966
2468582;1;1;1;50;1; ; ;1;6;DESCANSA EN SU HOGAR POR SU EDAD;2;2;2;2;2; ; ; ; ; ; ; ;07;1;54;54;348,25478432981
2468582;1;2;1;50;1; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;07;1;54;54;348,25478432981
2468583;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;333,301563578445
2468583;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;333,301563578445
2468583;1;3;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;54;54;333,301563578445
2468584;1;1;1;50;1;2; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;07;1;54;54;358,949450956262
2468584;1;2;1;50;1; ; ;1;6;Estaba de viaje.;2;1; ; ; ; ; ; ; ; ; ; ;07;1;54;54;358,949450956262
2468584;1;3;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;54;54;358,949450956262
2468585;1;1;1;50;1; ; ;1;6;DESCANSA EN SU HOGAR, ES JUBILADO;2;2;2;2;2; ; ; ; ; ; ; ;07;1;54;54;306,52632820788
2468585;1;2;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;306,52632820788
2468586;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;319,651839592745
2468586;1;2;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;319,651839592745
2468586;1;3;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;54;54;319,651839592745
2468589;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;325,516539872842
2468589;1;2;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;325,516539872842
2468589;1;3;1;50;1; ; ;1;3; ;2;2;2;2;1;12; ; ; ; ; ; ;07;1;54;54;325,516539872842
2468589;1;4;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;325,516539872842
2468591;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;298,530305646143
2468591;1;2;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;298,530305646143
2468591;1;3;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;54;54;298,530305646143
2468592;1;1;1;50;1; ; ;1;6;ESTABA DE VACACIONES;2;1; ; ; ; ; ; ; ; ; ; ;07;1;54;54;304,400054133043
2468592;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;304,400054133043
2468593;1;1;1;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;54;54;262,213753942376
2468593;1;2;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;262,213753942376
2468593;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;262,213753942376
2468593;1;4;1;50;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;54;54;262,213753942376
2468593;1;5;1;50;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;54;54;262,213753942376
2468593;1;6;1;50;1; ; ;6;4; ;2;2;2;2;1;10; ; ; ; ; ; ;07;1;54;54;262,213753942376
2468594;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;298,530305646143
2468594;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;298,530305646143
2468594;1;3;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;54;54;298,530305646143
2468595;1;1;1;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;54;54;165,701084598693
2468595;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;165,701084598693
2468595;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;165,701084598693
2468596;1;1;1;50;1; ; ;1;4; ;2;2;2;2;1;7; ;2; ;1;12;1;07;1;54;54;290,750330147343
2468596;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;290,750330147343
2468597;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;409,669255110511
2468597;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;409,669255110511
2468597;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;409,669255110511
2468597;1;4;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;54;54;409,669255110511
2468598;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;290,750330147343
2468598;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;290,750330147343
2468606;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;404,627332139586
2468606;1;2;1;50;1; ; ;1;6;VIENDO TELEVISION;2;2;2;2;2; ; ; ; ; ; ; ;07;1;54;54;404,627332139586
2468606;2;1;2;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;404,627332139586
2468606;2;2;2;50;1; ; ;2;4; ;2;2;2;2;1;7; ;2; ;2; ; ;07;1;54;54;404,627332139586
2468607;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;271,544071419444
2468607;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;54;54;271,544071419444
2468608;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;333,301563578445
2468608;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;333,301563578445
2468608;1;3;1;50;1;2; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;07;1;54;54;333,301563578445
2468609;1;1;1;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;54;54;263,052412089191
2468609;1;2;1;50;1; ; ;2;2; ;1; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;263,052412089191
2468609;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;263,052412089191
2468609;1;5;1;50;1;1; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;07;1;54;54;263,052412089191
2468610;1;1;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;420,712949090502
2468610;1;2;1;50;1; ; ;2;6;ESTABA DE VIAJE DONDE FAMILIARES;2;2;2;2;1;7; ;2; ;1;5;2;07;1;54;54;420,712949090502
2468611;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;306,315329351746
2468611;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;306,315329351746
2468612;1;1;1;50;1; ; ;2;6;DESCANSANDO  POR ENFERMEDAD;2;2;2;2;2; ; ; ; ; ; ; ;07;1;54;54;306,52632820788
2468612;1;2;1;50;1; ; ;2;4; ;2;2;2;2;1;7; ;2; ;2; ; ;07;1;54;54;306,52632820788
2468613;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;346,128510254973
2468613;1;2;1;50;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;346,128510254973
2468614;1;1;1;50;1; ; ;1;6;DESCANSANDO EN SU HOGAR POR EDAD;2;2;2;2;2; ; ; ; ; ; ; ;07;1;54;54;165,701084598693
2468614;1;2;1;50;1; ; ;1;6;DE VIAJE DONDE FAMILIARES;2;1; ; ; ; ; ; ; ; ; ; ;07;1;54;54;165,701084598693
2468614;1;3;1;50;1; ; ;3;4; ;2;2;2;2;1;11; ; ; ; ; ; ;07;1;54;54;165,701084598693
2468615;1;1;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;346,128510254973
2468615;1;2;1;50;1; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;07;1;54;54;346,128510254973
2468616;1;1;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;341,086587284048
2468616;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;54;54;341,086587284048
2468617;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;421,857488314315
2468617;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;421,857488314315
2468617;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;421,857488314315
2468617;1;4;1;50;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;421,857488314315
2468617;1;5;1;50;1; ; ;1;4; ;2;2;2;2;1;9; ; ; ; ; ; ;07;1;54;54;421,857488314315
2468617;1;6;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;54;54;421,857488314315
2468617;1;7;1;50;1; ; ;7;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;54;54;421,857488314315
2468617;1;8;1;50;1; ; ;7;5; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;421,857488314315
2468617;1;9;1;50;1; ; ;7;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;54;54;421,857488314315
2468618;1;1;1;50;1;1; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;07;1;54;54;480,786661901403
2468618;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;480,786661901403
2468618;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;480,786661901403
2468618;1;4;1;50;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;480,786661901403
2468618;1;5;1;50;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;480,786661901403
2468618;1;6;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;54;54;480,786661901403
2468619;1;1;1;50;1;1; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;07;1;54;54;383,716797049118
2468619;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;54;54;383,716797049118
2468619;1;3;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;383,716797049118
2468619;1;4;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;383,716797049118
2468620;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;379,75149115008
2468620;1;2;1;50;1;1; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;07;1;54;54;379,75149115008
2468620;1;3;1;50;1;1; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;07;1;54;54;379,75149115008
2468620;1;4;1;50;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;379,75149115008
2468620;1;5;1;50;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;54;54;379,75149115008
2468620;1;6;1;50;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;54;54;379,75149115008
2468621;1;1;1;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;54;54;243,667695078223
2468621;1;2;1;50;1; ; ;2;6;VER TELEVISION;2;2;2;2;2; ; ; ; ; ; ; ;07;1;54;54;243,667695078223
2468621;1;3;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;54;54;243,667695078223
2468622;1;1;1;50;1; ; ;1;4; ;2;2;2;2;1;5; ;2; ;2; ; ;07;1;54;54;246,850653453754
2468622;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;246,850653453754
2468622;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;246,850653453754
2468622;1;5;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;54;54;246,850653453754
2468623;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;298,530305646143
2468623;1;2;1;50;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;298,530305646143
2468623;1;3;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;54;54;298,530305646143
2468624;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;226,365878938186
2468624;1;2;1;50;1; ; ;2;4; ;2;2;2;2;1;7; ;2; ;2; ; ;07;1;54;54;226,365878938186
2468624;1;3;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;54;54;226,365878938186
2468624;1;5;1;50;1; ; ;1;6;DESCANSANDO POR ENFERMEDAD;2;2;2;2;2; ; ; ; ; ; ; ;07;1;54;54;226,365878938186
2468641;1;1;1;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;54;54;259,237742489429
2468642;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;420,712949090502
2468642;1;2;1;50;1; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;07;1;54;54;420,712949090502
2468643;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;272,569204523625
2468643;1;2;1;50;1; ; ;2;6;DESCANSANDO  POR VACACIONES LABORALES;2;1; ; ; ; ; ; ; ; ; ; ;07;1;54;54;272,569204523625
2468643;1;3;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;54;54;272,569204523625
2468643;1;4;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;54;54;272,569204523625
2468644;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;232,311870819588
2468644;1;2;1;50;1; ; ;5;5; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;232,311870819588
2468644;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;232,311870819588
2468644;1;5;1;50;1; ; ;5;4; ;1; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;232,311870819588
2468644;1;6;1;50;1; ; ;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;232,311870819588
2468645;1;1;1;50;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;271,544071419444
2468645;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;271,544071419444
2468646;1;1;1;50;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;303,056659077358
2468646;1;3;1;50;1;2; ;3;4; ;2;2;2;1; ; ; ; ; ; ; ;1;07;1;54;54;303,056659077358
2468646;1;4;1;50;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;303,056659077358
2468647;1;1;1;50;1; ; ;1;6;DESCANSANDO POR  VEJEZ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;54;54;284,355137258328
2468647;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;284,355137258328
2468647;2;1;2;50;1; ; ;1;6;DESCANSANDO POR  REDUCCIOON  DE TRABAJO;1; ; ; ; ; ; ; ; ; ; ; ;07;1;54;54;284,355137258328
2468647;2;2;2;50;1; ; ;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ;07;1;54;54;284,355137258328
