DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7430;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;p7440;DPTO;fex_c_2011
5448516;1;2;1;80;76;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;76;842,340668540164
5448517;1;1;1;80;76;1;4; ;1; ;3;4; ;1; ;2; ; ; ; ;2;1;05;4;76;914,853930186693
5448517;1;3;1;80;76;1;2; ;1; ;2;2; ;2; ;2; ; ; ; ;2;1;05;3;76;914,853930186693
5448518;1;2;1;80;76;1;3; ;1; ;1;9; ;2; ;2; ;1;48;908526;2;1;05;3;76;1608,90508978942
5448519;1;1;1;80;76;1;7; ;2; ; ;6; ;2; ;2; ;1;48;908526;2;1;05;1,4;76;799,594100841258
5448519;1;4;1;80;76;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;05;1,3;76;799,594100841258
5448521;1;1;1;80;76;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;4;76;1033,44978897332
5448523;1;1;1;80;76;1;9;DEPRESION POR LUTO;2; ; ;12;POR DEPRESION;2; ;2; ; ; ; ;2;1;05;1,4;76;927,691120584525
5448523;1;2;1;80;76;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;76;927,691120584525
5448523;1;3;1;80;76;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;3;76;927,691120584525
5448523;1;5;1;80;76;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;76;927,691120584525
5448524;1;2;1;80;76;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;76;1120,98920862329
5448524;1;3;1;80;76;1;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;05;3;76;1120,98920862329
5448524;1;4;1;80;76;1;5; ;2; ; ;8; ;3; ;2; ;1;48;908526;3;1;05;3;76;1120,98920862329
5448525;1;3;1;80;76;1;8; ;2; ; ;2; ;2; ;1;10000; ; ; ;2;1;05;1,1;76;1236,08458032659
5448526;1;2;1;80;76;1;1; ;2; ; ;1; ;1; ;2; ;1;48;908526;2;1;05;1,4;76;782,974229795806
5448526;1;3;1;80;76;2; ; ; ;2; ; ;.;2; ;2; ;1;24;455000;2;1;05; ;76;782,974229795806
5448528;1;1;1;80;76;1;6; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;1,4;76;1450,33672031796
5448529;1;1;1;80;76;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;76;913,33896873266
5448531;1;2;1;80;76;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;76;755,497029330453
5448531;2;1;2;80;76;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;05;4;76;755,497029330453
5448532;1;1;1;80;76;1;8; ;2; ; ;8; ;3; ;2; ;2; ;99;3;1;05;4;76;974,083350228966
5448532;1;2;1;80;76;1;3; ;1; ;4;9; ;2; ;2; ; ; ; ;2;1;05;4;76;974,083350228966
5448533;1;1;1;80;76;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;4;76;1041,43598847593
5448534;1;2;1;80;76;1;8; ;2; ; ;9; ;2; ;1;10000; ; ; ;2;1;05;1,1;76;1229,61597891609
5448534;1;3;1;80;76;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;76;1229,61597891609
5448535;1;1;1;80;76;1;8; ;1; ;2;1; ;2;4;2; ;1;48;908526;1;1;05;3;76;959,643062125905
5448535;1;2;1;80;76;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;4;76;959,643062125905
5448536;1;1;1;80;76;1;9;ES TRABAJADORA SIN REMUNERACION EN NEGOCIO  DE OTRO HOGAR LA SEMANA PASADA NO LABORO;2; ; ;2; ;2; ;2; ;1;24;98;2;1;05;1,1;76;1016,03520843823
5448536;1;2;1;80;76;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;76;1016,03520843823
5448536;1;3;1;80;76;2; ; ; ;1;1;12;LOS PADRES NO LO DEJAN TRABAJAR; ; ;1;30000; ; ;99; ;1;05; ;76;1016,03520843823
5448539;1;1;1;80;76;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;4;76;939,308469222623
5448540;1;2;1;80;76;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;4;76;1025,47810228076
5448541;1;1;1;80;76;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;4;76;939,308469222623
5448541;1;2;1;80;76;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;4;76;939,308469222623
5448542;1;1;1;80;76;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;05;4;76;782,974229795806
5448542;1;3;1;80;76;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;76;782,974229795806
5448543;1;2;1;80;76;1;8; ;2; ; ;9; ;1;1;1;3000000; ; ; ;1;1;05;1,2;76;1371,50993023985
5448543;1;5;1;80;76;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;05;3;76;1371,50993023985
5448545;1;2;1;80;76;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;4;76;639,720389996937
5448549;1;3;1;80;76;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;76;1166,01800832582
5448550;1;4;1;80;76;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;76;688,832910045104
5448552;1;2;1;80;76;1;1; ;2; ; ;4; ;2; ;2; ;2; ;99;2;1;05;1,3;76;1286,8173475281
5448553;1;2;1;80;76;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;4;76;1337,52358061828
5448553;1;3;1;80;76;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;76;1337,52358061828
5448554;1;1;1;80;76;1;5; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;4;76;1033,44978897332
5448556;1;3;1;80;76;1;8; ;2; ; ;12;PARO NACIONAL;2; ;2; ;2; ;908526;2;1;05;1,1;76;1166,01800832582
5448558;1;1;1;80;76;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;3;76;884,413230087497
5448558;1;2;1;80;76;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;76;884,413230087497
5448558;1;3;1;80;76;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;76;884,413230087497
5448559;1;3;1;80;76;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;76;1509,02915291074
5448560;1;3;1;80;76;1;8; ;1; ;1;7; ;2; ;2; ;1;48;908526;2;1;05;3;76;1429,37328370214
5448562;1;1;1;80;76;1;3; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;05;4;76;1033,44978897332
5448563;1;3;1;80;76;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;4;76;1196,32168972293
5448565;1;3;1;80;76;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;76;1229,61597891609
5448568;1;1;1;80;76;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;76;974,083350228966
5448570;1;2;1;80;76;1;8; ;2; ; ;12;ESTA ESPERANDO QUE LA LLAMEN;1; ;2; ;1;48;1200000;2;1;05;1,3;76;1337,52358061828
5448570;1;3;1;80;76;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;76;1337,52358061828
5448571;1;1;1;80;76;1;7; ;2; ; ;4; ;2; ;2; ;2; ;800000;2;1;05;2;76;974,083350228966
5448571;1;2;1;80;76;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;4;76;974,083350228966
5448572;1;3;1;80;76;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;76;700,344068155172
5448572;1;4;1;80;76;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;76;700,344068155172
5448574;1;1;1;80;76;1;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;05;3;76;849,638349081154
5448574;1;2;1;80;76;1;7; ;2; ; ;9; ;2; ;2; ;2; ;99;2;1;05;2;76;849,638349081154
5448577;1;3;1;80;76;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;76;1331,05497920778
5448579;1;2;1;80;76;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;3;76;993,580707841635
5448579;1;4;1;80;76;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;76;993,580707841635
5448580;1;1;1;80;76;1;5; ;1; ;2;1; ;3; ;2; ;1;48;1200000;3;1;05;3;76;782,974229795806
5448580;1;3;1;80;76;1;1; ;2; ; ;12;POR LA PANDEMIA DE COVID 19 TIENE MIEDO AL CONTAGIO;1; ;2; ;1;48;1300000;2;1;05;2;76;782,974229795806
5448582;1;4;1;80;76;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;76;1196,45870842502
5448583;1;3;1;80;76;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;76;1236,08458032659
5448585;1;1;1;80;76;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;2;76;876,296368532729
5448585;1;5;1;80;76;1;5; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;05;4;76;876,296368532729
5448589;1;2;1;80;76;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;76;842,340668540164
5448590;1;2;1;80;76;1;1; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;1,3;76;1095,01970813333
5448590;1;3;1;80;76;1;6; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;05;1,1;76;1095,01970813333
5448590;1;4;1;80;76;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;76;1095,01970813333
5448591;1;2;1;80;76;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;3;76;1307,08288051909
5448593;1;3;1;80;76;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;4;76;1041,43598847593
5448596;1;1;1;80;76;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;4;76;1033,44978897332
5448600;1;2;1;80;76;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;4;76;688,832910045104
5448600;1;4;1;80;76;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;76;688,832910045104
5449113;1;3;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;05;614,852706525739
5449113;2;1;2;80;05;1;9;POR LA EDAD;2; ; ;8; ;2; ;2; ; ; ; ;2;1;05;4;05;614,852706525739
5449115;1;2;1;80;05;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;4;05;1186,08633326904
5449119;1;3;1;80;05;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;05;1339,70003115618
5449120;1;1;1;80;05;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;05;4;05;1070,2937460731
5449120;1;2;1;80;05;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;4;05;1070,2937460731
5449120;1;3;1;80;05;1;8; ;2; ; ;2; ;1;1;2; ; ; ; ;1;1;05;1,4;05;1070,2937460731
5449121;1;2;1;80;05;1;7; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;2;05;1332,38821378386
5449122;1;1;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ;1;40;908526;2;1;05; ;05;1670,53540593154
5449122;1;2;1;80;05;1;8; ;2; ; ;1; ;2; ;2; ;1;48;908526;2;1;05;1,2;05;1670,53540593154
5449123;1;1;1;80;05;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;3;05;1400,31430127595
5449125;1;2;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;05;753,382977333801
5449126;1;2;1;80;05;1;6; ;2; ; ;5; ;2; ;2; ; ; ; ;2;1;05;2;05;1350,24282364202
5449126;2;1;2;80;05;1;9;POR LA PANDEMIA;2; ; ;12;POR PANDEMIA;2; ;2; ; ; ; ;2;1;05;2;05;1350,24282364202
5449126;3;1;3;80;05;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;3;05;1350,24282364202
5449127;1;1;1;80;05;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;4;05;1053,29855573577
5449131;1;2;1;80;13;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;13;527,787265918709
5449131;1;4;1;80;13;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;13;527,787265918709
5449132;1;1;1;80;13;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;05;4;13;328,547588021299
5449132;1;2;1;80;13;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;05;4;13;328,547588021299
5449133;1;2;1;80;13;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;4;13;388,271730490341
5449133;1;3;1;80;13;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;13;388,271730490341
5449135;1;1;1;80;13;1;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;05;3;13;328,547588021299
5449135;1;2;1;80;13;1;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;05;4;13;328,547588021299
5449135;1;3;1;80;13;1;8; ;1; ;2;1; ;2; ;2; ;2; ;1800000;2;1;05;3;13;328,547588021299
5449139;1;1;1;80;17;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;4;17;237,667846881372
5449140;1;1;1;80;17;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;05;4;17;114,217742230478
5449145;1;2;1;80;17;1;1; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;05;1,2;17;163,798470062392
5449148;1;1;1;80;17;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;4;17;249,065514502178
5449149;1;1;1;80;17;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;05;4;17;207,338971631401
5449149;1;3;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;17;207,338971631401
5449152;1;1;1;80;17;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;05;4;17;385,998882692655
5449152;1;2;1;80;17;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;4;17;385,998882692655
5449152;1;5;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;17;385,998882692655
5449153;1;1;1;80;17;1;3; ;2; ; ;9; ;3; ;2; ; ; ; ;3;1;05;4;17;114,217742230478
5449153;1;3;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;17;114,217742230478
5449154;1;1;1;80;17;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;3;17;202,061130217023
5449155;1;2;1;80;17;1;7; ;2; ; ;5; ;2; ;2; ; ; ; ;2;1;05;3;17;114,217742230478
5449155;1;3;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;17;114,217742230478
5449155;1;4;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;17;114,217742230478
5449156;1;1;1;80;17;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;05;3;17;202,061130217023
5449157;1;3;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;17;114,217742230478
5449157;1;4;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;17;114,217742230478
5449158;1;1;1;80;17;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;05;4;17;114,217742230478
5449158;1;2;1;80;17;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;05;4;17;114,217742230478
5449159;1;1;1;80;17;1;3; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;05;1,3;17;202,061130217023
5449161;1;1;1;80;17;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;05;4;17;114,217742230478
5449161;1;2;1;80;17;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;4;17;114,217742230478
5449162;1;2;1;80;17;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;1,4;17;456,87096892191
5449163;1;1;1;80;17;1;1; ;2; ; ;8; ;1; ;2; ; ; ; ;2;1;05;2;17;237,667846881372
5449164;1;1;1;80;17;1;5; ;2; ; ;10; ;2; ;2; ; ; ; ;2;1;05;4;17;253,020035508217
5449164;1;2;1;80;17;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;4;17;253,020035508217
5449165;1;2;1;80;17;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;4;17;207,338971631401
5449165;1;3;1;80;17;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;05;3;17;207,338971631401
5449166;1;2;1;80;17;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;4;17;275,43986874611
5449167;1;3;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;17;258,686944043859
5449168;1;2;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;17;258,686944043859
5449191;1;1;1;80;52;2; ; ; ;1;1;1; ;2; ;2; ; ; ; ;2;1;05; ;52;222,46727994051
5449192;1;1;1;80;54;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;54;383,596460736665
5449192;1;2;1;80;54;1;4; ;2; ; ;4; ;2; ;2; ;2; ;500000;2;1;05;1,2;54;383,596460736665
5449192;1;7;1;80;54;1;4; ;2; ; ;4; ;2; ;1;250000; ; ;500000;2;1;05;1,1;54;383,596460736665
5449192;1;9;1;80;54;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;54;383,596460736665
5449193;1;3;1;80;54;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;54;373,349607556175
5449194;1;1;1;80;54;1;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;05;4;54;404,16749741061
5449194;1;2;1;80;54;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;4;54;404,16749741061
5449194;1;3;1;80;54;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;54;404,16749741061
5449194;1;4;1;80;54;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;54;404,16749741061
5449195;1;4;1;80;54;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;54;377,238407554185
5449196;1;3;1;80;54;2; ; ; ;2; ; ;.;2; ;2; ;1;24;300000;2;1;05; ;54;389,49233742495
5449196;1;4;1;80;54;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;54;389,49233742495
5449197;1;1;1;80;54;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;05;4;54;336,046164387724
5449199;1;2;1;80;54;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;4;54;219,094200296933
5449201;1;2;1;80;54;1;7; ;2; ; ;8; ;2; ;2; ;1;48;908000;2;1;05;3;54;363,865862166073
5449203;1;1;1;80;54;1;8; ;2; ; ;9; ;3; ;2; ; ; ; ;3;1;05;2;54;365,081809074688
5449203;1;2;1;80;54;1;8; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;4;54;365,081809074688
5449205;1;1;1;80;68;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;4;68;1934,51523020594
5449206;1;4;1;80;68;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;68;1701,21288067723
5449207;1;2;1;80;68;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;68;1302,31535285057
5449211;1;1;1;80;68;1;8; ;2; ; ;12;PANDEMIA Y MIEDO AL CONTAGIO;3; ;2; ; ; ; ;3;1;05;1,3;68;576,01613929028
5449212;1;1;1;80;68;1;5; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;05;4;68;625,080667574145
5449213;1;1;1;80;68;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;3;68;483,628807551485
5449219;1;2;1;80;76;1;4; ;2; ; ;4; ;2; ;2; ;1;48;800000;2;1;05;3;76;1418,5600292169
5449233;1;1;1;80;76;1;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;05;3;76;748,199348789463
5449233;1;3;1;80;76;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;76;748,199348789463
5449234;1;3;1;80;76;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;76;1166,01800832582
5449241;1;1;1;80;76;1;5; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;05;2;76;1349,82944821799
5449300;1;1;1;80;05;1;7; ;1; ;2;1; ;3; ;2; ;1;48;908526;3;1;05;3;05;899,684857848624
5449301;1;1;1;80;05;1;7; ;1; ;4;8; ;3; ;2; ; ; ; ;3;1;05;4;05;1070,2937460731
5449301;1;2;1;80;05;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;4;05;1070,2937460731
5449303;1;1;1;80;05;1;8; ;2; ; ;1; ;2; ;2; ;1;48;1000000;2;1;05;2;05;1502,99710200834
5449303;1;4;1;80;05;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;4;05;1502,99710200834
5449304;1;3;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;05;1051,61143671931
5449306;1;1;1;80;05;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;05;4;05;1384,06861078717
5449307;1;2;1;80;05;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;05;1493,31372904332
5449311;1;1;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;05;813,277498969372
5449312;1;2;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;05;1077,60556344542
5449312;1;4;1;80;05;2; ; ; ;2; ; ;.; ; ;2; ;1;24;450000; ;1;05; ;05;1077,60556344542
5449313;1;1;1;80;05;1;1; ;2; ; ;9; ;2; ;2; ;1;48;908526;2;1;05;1,1;05;1829,52058874228
5449314;1;1;1;80;05;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;4;05;1643,25708772617
5449314;1;3;1;80;05;1;8; ;1; ;3;9; ;2; ;2; ;2; ;908526;2;1;05;3;05;1643,25708772617
5449314;1;4;1;80;05;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;05;1643,25708772617
5449314;1;6;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ;1;48;908526;2;1;05; ;05;1643,25708772617
5449314;1;9;1;80;05;1;9;NO DESEA TRABAJAR;2; ; ;11; ;2; ;2; ; ; ; ;2;1;05;3;05;1643,25708772617
5449315;1;1;1;80;05;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;05;4;05;876,891698420052
5449316;2;2;2;80;05;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;05;1426,85688988399
5449317;1;2;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;05;1344,01191919759
5449317;1;3;1;80;05;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;05;1344,01191919759
5449319;1;2;1;80;05;1;7; ;2; ; ;9; ;2; ;2; ;1;48;908526;2;1;05;4;05;1190,39822131045
5449319;1;4;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;05;1190,39822131045
5449320;1;3;1;80;05;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;05;4;05;1183,08640393813
5449324;1;1;1;80;05;1;9;PANDEMIA;2; ; ;12;PANDEMIA;2; ;2; ;1;48;908526;2;1;05;2;05;1496,86126865221
5449325;1;2;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;05;1173,40303097312
5449327;1;3;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;05;1051,61143671931
5449328;1;1;1;80;05;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;4;05;1053,29855573577
5449331;1;2;1;80;05;1;9;POR DESPLAZAMIENTO Y CAMBIO DE MUNICIPIO;2; ; ;1; ;2; ;2; ; ; ; ;2;1;05;4;05;1012,47751571366
5449334;1;2;1;80;05;1;9;POR LA PANDEMIA;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;1,2;05;1435,13633424019
5449335;1;2;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;05;1407,62611864827
5449336;1;1;1;80;05;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;4;05;1053,29855573577
5449340;1;3;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ;1;48;908526;2;1;05; ;05;1019,78933308597
5449342;1;1;1;80;05;1;6; ;1; ;2;5; ;1; ;2; ;1;48;988000;2;1;05;3;05;1223,90744396024
5449342;1;2;1;80;05;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;3;05;1223,90744396024
5449343;1;3;1;80;11;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;11;3814,81190845385
5449343;1;7;1;80;11;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;11;3814,81190845385
5449390;1;3;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;17;155,263821409196
5449391;1;2;1;80;17;1;1; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;05;2;17;211,29349263744
5449391;1;3;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;17;211,29349263744
5449392;1;1;1;80;17;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;05;3;17;169,566949766664
5449393;1;1;1;80;17;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;05;4;17;114,217742230478
5449394;1;1;1;80;17;2; ; ; ;2; ; ;.;3; ;2; ; ; ; ;3;1;05; ;17;169,566949766664
5449394;1;2;1;80;17;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;4;17;169,566949766664
5449395;1;1;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;17;119,305758242691
5449396;1;2;1;80;17;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;05;4;17;163,447123560236
5449397;1;1;1;80;17;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;05;4;17;114,217742230478
5449397;1;2;1;80;17;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;4;17;114,217742230478
5449398;1;1;1;80;17;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;05;1,4;17;207,338971631401
5449398;1;3;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;17;207,338971631401
5449399;1;1;1;80;17;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;4;17;195,941304010596
