DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;RAMA2D_D_R4;OFICIO1;OFICIO2;DSI;DSCY;MES;RAMA4D_D_R4;DPTO;fex_c_2011
5461656;1;3;1;70;2;8;48;1; ;2;102;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;38;45;1;1;05;4771;17;566,357911918763
5462306;1;1;1;70;2;4;48;3; ;2;30;3; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;250000;2; ;97;54;54;1;1;05;9700;27;1567,30600503481
5462334;1;1;1;70;2;2;48;3; ;2;8;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;250000;2; ;97;54;54;1;1;05;9700;27;1258,66751615621
5462397;1;1;1;70;2;16;48;1; ;2;16;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;49;98;98;1;2;05;4921;05;2229,45239876939
5462397;1;2;1;70;2;40;48;1; ;2;54;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1700000;2; ;56;45;45;1;2;05;5613;05;2229,45239876939
5462414;1;1;1;70;2;52;40;1; ;2;15;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;47;45;45;1;2;05;4759;05;4215,72340837876
5462415;1;2;1;70;2;52;50;3; ;2;54;2; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;88;54;54;1;2;05;8890;05;3272,18522123485
5462415;1;3;1;70;2;52;50;1; ;2;54;4; ;5;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;84;95;20;1;2;05;8412;05;3272,18522123485
5462419;1;2;1;70;2;1;48;1; ;2;2;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;270000;1200000;2; ;84;71;58;1;1;05;8422;05;2465,73138415538
5462420;1;3;1;70;2;3;55;1; ;2;4;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;1;450000;908000;2; ;38;97;99;1;1;05;3830;05;6206,68176391413
5462425;1;2;1;70;2;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1300000; ; ; ;13; ;1;1;05;.;05;6272,06353727918
5462432;1;1;1;70;2;4;48;4; ;2;6;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;07;71;71;1;1;05;0722;05;3411,56024564504
5462447;1;1;1;70;2;4;50;4; ;2;4;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;07;71;97;1;1;05;0722;05;7518,48967306203
5462453;1;2;1;70;2;4;48;1; ;2;104;1; ;8;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908500;2; ;01;97;97;1;1;05;0122;05;5743,40499474434
5462454;1;1;1;70;2;4;48;3; ;2;4;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;700000;700000;2; ;97;54;54;1;1;05;9700;05;5010,63599920191
5462455;1;2;1;70;2;20;48;1; ;2;23;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908500;2; ;81;45;54;1;2;05;8121;05;2750,81881000212
5462469;1;2;1;70;2;78;48;1; ;2;156;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1014000;2; ;86;58;59;1;2;05;8622;05;4215,72340837876
5462484;1;2;1;70;2;4;48;1; ;2;8;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;47;59;59;1;1;05;4773;05;2044,05354222427
5462484;1;3;1;70;2;20;48;1; ;2;20;1; ;3;1;9;C; ;1; ; ; ; ; ; ; ; ;2; ;908000;1;1;10;45;53;1;2;05;1081;05;2044,05354222427
5462670;1;1;1;70;2;4;48;4; ;2;5;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;200000;600000;2; ;01;61;61;1;1;05;0161;54;2027,94750112413
5462684;1;3;1;70;2;1;40;1; ;2;1;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;450000;1000000;2; ;56;11;53;1;1;05;5611;54;1693,29714124708
5462684;1;4;1;70;2;2;50;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;700000;900000;2; ;01;61;61;1;1;05;0161;54;1693,29714124708
5462688;1;6;1;70;2;12;40;3; ;2;12;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;97;54;54;1;1;05;9700;54;1480,46057414171
5462689;1;2;1;70;2;8;48;3; ;2;9;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;97;59;54;1;1;05;9700;54;1520,12037059848
5462691;1;3;1;70;2;8;40;4; ;2;8;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;86;33;33;1;1;05;8621;54;2032,1081772261
5462692;1;4;1;70;2;3;48;4; ;2;3;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;1;300000;400000;2; ;01;61;61;1;1;05;0161;54;3177,02053599572
5462692;1;5;1;70;2;3;48;4; ;2;3;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;1;180000;400000;2; ;81;54;54;1;1;05;8121;54;3177,02053599572
5462695;1;2;1;70;2;3;40;4; ;2;3;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;1;100000;600000;2; ;49;98;98;1;1;05;4921;54;1149,75837811779
5462702;1;1;1;70;2;52;40;4; ;2;52;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;84;39;39;1;2;05;8412;54;2581,49001984044
5462703;1;1;1;70;2;52;48;1; ;2;53;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;47;45;45;1;2;05;4711;54;2581,49001984044
5462708;1;1;1;70;2;8;48;4; ;2;9;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;1;250000;940000;2; ;01;61;61;1;1;05;0161;54;1324,46005264189
5462710;1;3;1;70;2;20;45;4; ;2;20;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;96;57;57;1;2;05;9602;54;645,37250496011
5462899;1;7;1;70;2;6;42;4; ;2;6;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;1;40000;400000;2; ;01;62;62;1;1;05;0161;23;1638,01543120326
5462900;1;2;1;70;2;30;48;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;350000; ; ; ;54; ;1;2;05;.;23;1785,41269935529
5462904;1;2;1;70;2;12;24;4; ;2;44;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;100000;2; ;47;45;45;1;1;05;4792;23;1774,26477737333
5462907;1;4;1;70;2;12;48;3; ;2;54;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;97;54;54;1;1;05;9700;23;1415,99647041677
5462907;1;10;1;70;2;12;48;8; ;2;12;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;01;62;62;1;1;05;0141;23;1415,99647041677
5462911;1;1;1;70;2;3;48;1; ;2;3;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;400000;400000;2; ;41;95;95;1;1;05;4111;23;1221,89191525884
5462912;1;4;1;70;2;40;48;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;400000; ; ; ;54; ;1;2;05;.;23;1346,44301456564
5462926;1;2;1;70;2;20;48;1; ;2;48;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;52;39;32;1;2;05;5223;23;1523,40550418376
5462928;1;3;1;70;2;2;48;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;300000;2; ;01;62;62;1;1;05;0161;23;1035,19782696607
5462956;1;3;1;70;2;58;60;2; ;2;58;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;72;58;62;1;2;05;7210;23;1439,04879782098
5462959;1;1;1;70;2;52;48;1; ;2;60;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;10;11;33;1;2;05;1051;23;1789,28741927788
5462962;1;3;1;70;2;54;48;1; ;2;54;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;46;11;11;1;2;05;4663;23;1116,93019503013
5462963;1;4;1;70;2;24;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1200000; ; ; ;21; ;1;2;05;.;23;1389,58567513624
5462983;1;4;1;70;2;4;48;8; ;2;4;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;1;600000;700000;2; ;41;62;95;1;1;05;4111;23;1687,73927658229
5463016;1;3;1;70;2;4;48;1; ;2;5;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;950000;900000;2; ;41;95;95;1;1;05;4111;66;1170,27695436601
5463025;1;2;1;70;2;8;48;1; ;2;9;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;41;95;95;1;1;05;4111;66;749,060066743896
5463030;1;1;1;70;2;8;48;1; ;2;9;8; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;01;95;62;1;1;05;0123;66;1622,12391787406
5463127;1;1;1;70;2;2;50;8; ;2;2;8; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;480000;400000;2; ;01;62;62;1;1;05;0123;17;585,86579696609
5463151;1;4;1;70;2;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;908526; ; ; ;97; ;1;1;05;.;17;833,142474405214
5463151;1;5;1;70;2;15;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;908526; ; ; ;57; ;1;2;05;.;17;833,142474405214
5463160;1;3;1;70;2;5;42;1; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;800000;600000;2; ;47;45;45;1;1;05;4711;18;241,128455970763
5463177;1;1;1;70;2;2;55;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;800000;600000;2; ;01;62;62;1;1;05;0161;18;804,61532156562
5463179;1;2;1;70;2;3;41;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;700000;500000;2; ;01;62;62;1;1;05;0161;18;517,326391494162
5463191;1;1;1;70;2;40;30;4; ;2;52;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;80000;400000;2; ;01;61;62;1;2;05;0141;18;367,16350314742
5463205;1;2;1;70;2;40;35;3; ;2;40;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;97;54;54;1;2;05;9700;18;241,128455970763
5463208;1;2;1;70;2;5;30;1; ;2;25;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;01;62;62;1;1;05;0113;18;340,101786031799
5463215;1;2;1;70;2;8;48;4; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;350000;800000;2; ;01;61;61;1;1;05;0161;18;262,222598415765
5463216;1;1;1;70;2;2;42;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;500000;600000;2; ;01;61;61;1;1;05;0161;18;528,692608598089
5463217;1;2;1;70;2;8;48;4; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;130000;600000;2; ;01;61;61;1;1;05;0161;18;561,96887610077
5463246;1;1;1;70;2;2;48;4; ;2;2;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;400000;900000;2; ;10;61;62;1;1;05;1072;18;552,476608822305
5463255;1;1;1;70;2;48;48;1; ;2;48;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;01;61;61;1;2;05;0161;18;782,837857676202
5463274;1;1;1;70;2;2;46;4; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;900000;600000;2; ;01;61;61;1;1;05;0161;18;286,006598639982
5463280;1;2;1;70;2;3;52;4; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;800000;600000;2; ;01;61;61;1;1;05;0161;18;606,571796214122
5463314;1;2;1;70;2;8;48;1; ;2;8;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;41;84;95;1;1;05;4111;18;1299,59868907649
5463317;1;1;1;70;2;12;48;1; ;2;24;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;47;45;45;1;1;05;4719;18;1591,58581650303
5463319;1;2;1;70;2;21;40;1; ;2;21;1; ;9;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;47;84;84;1;2;05;4731;18;653,27528732879
5463322;1;2;1;70;2;5;40;1; ;2;5;1; ;2;2;6; ; ; ; ; ; ; ; ; ; ;1;1;200000;700000;2; ;41;95;95;1;1;05;4111;18;1224,80234502429
5463323;1;3;1;70;2;20;40;1; ;2;20;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;47;45;45;1;2;05;4711;18;924,230776381645
5464351;1;3;1;70;2;18;48;1; ;2;16;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;46;58;58;1;2;05;4663;23;2801,86302772109
5464356;1;2;1;70;2;30;48;1; ;2;40;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;68;45;33;1;2;05;6820;23;3250,02764842086
5464357;1;3;1;70;2;12;48;5; ;2;48;5; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;56;51;51;1;1;05;5611;23;3613,203878181
5464365;1;2;1;70;2;24;48;1; ;2;24;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;47;58;45;1;2;05;4759;23;4495,74962260006
5464396;1;2;1;70;2;8;48;1; ;2;72;1; ;5;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;56;62;53;1;1;05;5611;25;5644,08031323998
5464411;1;2;1;70;2;16;40;1; ;2;50;4; ;1;2;5; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;74;21;21;1;2;05;7490;25;2735,96296230792
5464413;1;3;1;70;2;16;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;2000000; ; ; ;39; ;1;2;05;.;25;4041,9813925097
5464417;1;1;1;70;2;4;48;5; ;2;4;5; ;3;2;2; ; ; ; ;1; ; ;1; ; ; ;1;99;1500000;2; ;41;95;95;1;1;05;4111;25;2135,14780181874
5464419;1;2;1;70;2;4;48;1; ;2;4;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;1;500000;908526;2; ;42;95;95;1;1;05;4210;25;1453,34857444451
5464433;1;4;1;70;2;24;16;1; ;2;24;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;360000;2; ;47;53;97;1;2;05;4771;25;1453,34857444451
5464440;1;3;1;70;2;4;48;1; ;2;4;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;400000;908526;2; ;01;62;97;1;1;05;0145;25;1578,22723308589
5464443;1;5;1;70;2;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;908526; ; ; ;38; ;1;1;05;.;25;1453,34857444451
5464464;1;1;1;70;2;6;48;4; ;2;8;5; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;43;85;85;1;1;05;4321;25;4062,05324955171
5464471;1;1;1;70;2;16;70;4; ;2;16;4; ;1;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;1800000;2; ;71;02;02;1;2;05;7110;25;1453,34857444451
5464474;1;2;1;70;2;12;24;4; ;2;100;1; ;6;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;85;45;55;1;1;05;8530;25;2977,94757206457
5464477;1;1;1;70;2;12;56;1; ;2;12;1; ;3;2;6; ; ; ; ; ; ; ;1; ; ; ;2; ;1500000;2; ;41;95;95;1;1;05;4111;25;2643,32727558585
5464480;1;2;1;70;2;12;48;1; ;2;12;1; ;8;2;1; ; ;1; ;1; ; ; ; ; ; ;2; ;2000000;1;1;46;21;21;1;1;05;4664;25;1453,34857444451
5464491;1;1;1;70;2;52;30;4; ;2;52;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;47;45;45;1;2;05;4761;25;3628,52090196083
5464518;1;2;1;70;2;56;48;4; ;2;6;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908600;2; ;52;97;97;1;2;05;5224;25;4357,9992607517
5464524;1;1;1;70;2;3;48;1; ;2;4;8; ;5;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;01;62;62;1;1;05;0113;25;6393,39313616327
5464525;1;2;1;70;2;24;72;4; ;2;24;8; ;7;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;01;53;62;1;2;05;0113;25;6778,92815984267
5464529;1;2;1;70;2;24;48;1; ;2;36;8; ;3;2;9;S; ; ; ; ; ; ; ; ; ;1;2; ;908600;2; ;01;55;97;1;2;05;0121;25;3424,55950156706
5464714;1;3;1;70;2;24;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;950000; ; ; ;39; ;1;2;05;.;44;662,897651154792
5464717;1;3;1;70;2;34;50;1; ;2;20;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;86;21;32;1;2;05;8621;44;601,354353030013
5464723;1;1;1;70;2;104;48;1; ;2;104;4; ;9;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;1900000;2; ;85;13;13;1;2;05;8530;44;1396,25623128902
5464723;1;6;1;70;2;58;48;1; ;2;59;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;45;58;45;1;2;05;4530;44;1396,25623128902
5464723;1;7;1;70;2;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;950000; ; ; ;59; ;1;1;05;.;44;1396,25623128902
5464724;1;2;1;70;2;12;60;1; ;2;16;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;47;77;45;1;1;05;4781;44;1148,10533973048
5464727;1;2;1;70;2;24;48;4; ;2;30;4; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;56;53;53;1;2;05;5619;44;1093,7397001084
5464740;1;4;1;70;2;2;40;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;500000; ; ; ;54; ;1;1;05;.;44;1112,3336962986
5464782;1;1;1;70;2;18;48;1; ;2;20;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;88;77;77;1;2;05;8890;44;1709,6769503775
5464812;1;2;1;70;2;52;48;1; ;2;75;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;85;13;13;1;2;05;8513;44;979,308905886331
5464813;1;1;1;70;2;8;50;4; ;2;9;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;49;98;98;1;1;05;4921;44;1148,10533973048
5464822;1;1;1;70;2;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;600000; ; ; ;54; ;1;1;05;.;44;818,500942055593
5464824;1;2;1;70;2;20;40;1; ;2;22;1; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;49;98;98;1;2;05;4921;44;469,354934245134
5464826;1;2;1;70;2;4;40;1; ;2;4;1; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;49;98;98;1;1;05;4921;44;1138,80834163538
5464833;1;3;1;70;2;30;40;1; ;2;35;1; ;3;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;47;77;77;1;2;05;4729;44;433,089478451805
5464892;1;1;1;70;2;2;48;1; ;2;2;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;908526;908526;1;1;46;62;62;1;1;05;4663;76;2693,76928487565
5464896;1;1;1;70;2;5;48;1; ;2;4;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;640000;2; ;56;53;53;1;1;05;5611;76;2406,32783107375
5464901;1;1;1;70;2;2;40;1; ;2;2;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;800000;800000;2; ;41;95;95;1;1;05;4111;76;1661,82583373554
5464902;1;1;1;70;2;36;48;1; ;2;102;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;980000;2; ;42;95;95;1;2;05;4210;76;1995,37339748862
5464903;1;2;1;70;2;4;48;1; ;2;18;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;52;32;32;1;1;05;5224;76;1418,7589663703
5464909;1;2;1;70;2;8;48;1; ;2;8;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;41;97;95;1;1;05;4111;76;1229,09079390798
5464912;1;1;1;70;2;48;40;4; ;2;48;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;02;62;62;1;2;05;0220;76;1254,88875609305
5464914;1;2;1;70;2;16;48;4; ;2;16;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;49;98;98;1;2;05;4921;76;769,88474715834
5464916;1;2;1;70;2;16;40;4; ;2;16;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;50;98;98;1;2;05;5022;76;2564,71781508127
5464916;1;7;1;70;2;48;40;1; ;2;48;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;07;55;71;1;2;05;0722;76;2564,71781508127
5464917;1;1;1;70;2;4;48;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;500000;900000;2; ;42;95;95;1;1;05;4210;76;1269,28013215399
5464922;1;3;1;70;2;7;48;4; ;2;9;4; ;6;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;74;05;39;1;1;05;7490;76;1121,25007245685
5464924;1;2;1;70;2;20;48;1; ;2;5;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;1;500000;950000;2; ;23;62;83;1;2;05;2395;76;1720,88871106445
5464945;1;1;1;70;2;3;48;4; ;2;3;4; ;1;2;1; ; ;1; ; ; ; ; ; ; ; ;1;98;900000;1;2;81;62;62;1;1;05;8130;76;1559,99086187717
5464949;1;1;1;70;2;4;48;4; ;2;3;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;1;120000;100000;2; ;81;55;55;1;1;05;8121;76;1344,65779157236
5464960;1;1;1;70;2;3;48;3; ;2;4;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;97;54;54;1;1;05;9700;76;1512,26982011962
5464967;1;2;1;70;2;259;48;1; ;2;312;4; ;1;2;9;A; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;81;55;55;1;2;05;8121;76;1727,60289042443
5464968;1;2;1;70;2;104;48;1; ;2;204;4; ;1;2;1; ; ; ; ; ; ; ; ;1;DINERO DE LA P; ;2; ;1500000;3; ;80;58;58;1;2;05;8010;76;1559,99086187717
5464977;1;1;1;70;2;5;50;1; ;2;12;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;56;53;53;1;1;05;5611;76;1888,50073961171
5464977;1;2;1;70;2;4;40;1; ;2;16;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;41;45;95;1;1;05;4111;76;1888,50073961171
5464978;1;1;1;70;2;8;48;4; ;2;3;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;980000;900000;2; ;41;95;95;1;1;05;4111;76;2631,6279488824
5464979;1;2;1;70;2;19;48;4; ;2;20;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;55;45;1;2;05;4719;76;1580,95027367309
5464982;1;1;1;70;2;3;50;1; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;900000;250000;2; ;41;95;95;1;1;05;4111;76;1559,99086187717
5464984;1;1;1;70;2;23;48;1; ;2;8;1; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;41;95;95;1;2;05;4111;76;2457,83321521851
5464985;1;2;1;70;2;17;48;1; ;2;17;1; ;8;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;25;87;87;1;2;05;2511;76;2066,26199533517
5464985;1;4;1;70;2;4;48;1; ;2;4;1; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;1;900000;908526;2; ;47;45;45;1;1;05;4771;76;2066,26199533517
5464989;1;2;1;70;2;52;48;1; ;2;56;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;56;55;53;1;2;05;5611;76;1580,95027367309
5464991;1;2;1;70;2;4;48;1; ;2;3;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;100000;800000;2; ;47;37;97;1;1;05;4721;76;2949,32764199722
5465095;1;1;1;70;2;52;48;4; ;2;13;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;200000;900000;2; ;41;95;95;1;2;05;4111;76;4598,3362525836
5465101;1;2;1;70;2;2;48;1; ;2;156;4; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;1;150000;908526;2; ;56;53;53;1;1;05;5619;76;3470,88460585056
5465185;1;1;1;70;2;4;48;1; ;2;25;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;80;58;58;1;1;05;8010;08;1725,59964055925
5465190;1;1;1;70;2;8;48;1; ;2;9;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;01;62;62;1;1;05;0145;08;1725,59964055925
5465320;1;2;1;70;2;32;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;908526; ; ; ;54; ;1;2;05;.;13;1193,49305442805
5465347;1;4;1;70;2;16;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ; ;55; ;1;2;05;.;19;3900,37068224579
5465381;1;2;1;70;2;4;48;1; ;2;4;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;01;62;62;1;1;05;0123;19;1697,79242286897
5465386;1;3;1;70;2;12;40;1; ;2;16;1; ;3;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;47;45;37;1;1;05;4723;19;2869,56089672032
5465413;1;3;1;70;2;12;44;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;500000; ; ; ;53; ;1;1;05;.;19;1810,20182725401
5468784;1;1;1;70;2;20;48;1; ;2;20;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;94;05;39;1;2;05;9499;76;2065,28830744453
