DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;p7440;DPTO;fex_c_2011
5456854;1;2;1;80;2;1;4; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;05;4;70;843,410592579557
5456856;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;70;1191,42651212413
5456856;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;70;1191,42651212413
5456857;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;70;1041,07024853383
5456866;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;1,2;70;851,67755155214
5456866;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;70;851,67755155214
5456867;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;70;1632,92728190294
5456868;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;4;70;514,954939305723
5456868;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;70;514,954939305723
5456868;1;5;1;80;2;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;05;4;70;514,954939305723
5456869;1;1;1;80;2;1;4; ;2; ; ;1; ;2; ;2; ;1;40;400000;2;1;05;3;70;582,169265266109
5456869;1;2;1;80;2;1;4; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;05;4;70;582,169265266109
5456869;1;3;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ;2; ;500000;2;1;05;3;70;582,169265266109
5456869;1;4;1;80;2;1;3; ;2; ; ;1; ;2; ;2; ;1;48;400000;2;1;05;3;70;582,169265266109
5456869;1;7;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;70;582,169265266109
5456869;1;8;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;70;582,169265266109
5456870;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;70;1231,89962046448
5456871;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;70;1117,9416338498
5456872;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;70;760,401592325414
5456873;1;2;1;80;2;1;4; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;05;4;70;843,410592579557
5456876;1;1;1;80;2;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;05;4;70;657,954768671684
5456876;1;2;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;4;70;657,954768671684
5456877;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;1;48;950000;2;1;05;3;70;1038,86135752633
5456877;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;70;1038,86135752633
5456878;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;70;1237,26117888016
5456878;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;70;1237,26117888016
5456879;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ;2; ;400000;2;1;05;1,3;70;1247,73702886025
5456879;1;2;1;80;2;1;4; ;2; ; ;9; ;2; ;2; ;1;30;300000;2;1;05;3;70;1247,73702886025
5456879;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;70;1247,73702886025
5456880;1;1;1;80;2;1;3; ;2; ; ;1; ;2; ;2; ;1;48;600000;2;1;05;3;70;1231,89962046448
5456882;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;70;1064,82766332757
5456882;1;3;1;80;2;1;6; ;2; ; ;1; ;2; ;2; ;2; ;500000;2;1;05;1,4;70;1064,82766332757
5456882;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;70;1064,82766332757
5456882;1;7;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;70;1064,82766332757
5456883;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;70;1424,05161056902
5456883;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;70;1424,05161056902
5456884;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;4;70;641,420850726518
5456885;1;1;1;80;2;1;8; ;2; ; ;4; ;2; ;1;250000;2; ;300000;2;1;05;1,2;70;1041,07024853383
5456885;1;2;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;70;1041,07024853383
5456886;1;1;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;1;25;250000;2;1;05;2;70;1495,56143746931
5456888;1;2;1;80;2;1;1; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;2;70;908,381442573578
5456890;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ;2; ;400000;2;1;05;2;70;1091,87309942021
5456910;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;4;76;2274,88088628
5456910;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;76;2274,88088628
5456911;1;2;1;80;2;1;7; ;2; ; ;12;MIEDO AL CONTAGIO POR PANDEMIA DE COVID 19;2; ;2; ;2; ;908526;2;1;05;2;76;1690,03107584309
5456911;1;3;1;80;2;1;7; ;1; ;1;4; ;2; ;2; ; ; ;908526;2;1;05;2;76;1690,03107584309
5456922;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;76;1957,18119316517
5456923;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;76;2491,9440138035
5456923;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;76;2491,9440138035
5456966;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;15;2378,98771127548
5456966;1;5;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;15;2378,98771127548
5456967;1;1;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;4;15;1012,10255951039
5456968;1;1;1;80;2;1;9;POR ANCIANIDAD;2; ; ;8; ;2; ;2; ; ; ; ;2;1;05;4;15;1012,10255951039
5456968;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;15;1012,10255951039
5456969;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;4;15;1012,10255951039
5456969;1;2;1;80;2;1;9;AISLAMIENTO PREVENTIVO POR COVID 19;2; ; ;12;MIEDO AL CONTAGIO POR COVID 19;2; ;2; ; ; ; ;2;1;05;2;15;1012,10255951039
5456970;1;2;1;80;2;1;6; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;05;3;15;1012,10255951039
5456972;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;15;1962,24107236288
5456973;1;2;1;80;2;1;1; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;4;15;2073,08094333473
5456973;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;15;2073,08094333473
5456974;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;15;2560,36645368896
5456974;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;15;2560,36645368896
5456975;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;15;2324,08390938391
5456975;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;15;2324,08390938391
5456976;1;2;1;80;2;1;3; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;05;2;15;1640,03176786614
5456976;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;15;1640,03176786614
5456983;1;1;1;80;2;2; ; ; ;1;3;1; ;2; ;2; ; ; ; ;2;1;05; ;17;566,357911918763
5456983;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;17;566,357911918763
5456984;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;4;17;862,386623503967
5456984;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;17;862,386623503967
5456985;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;17;862,386623503967
5456986;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;3;17;1233,94779516127
5456987;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;17;566,357911918763
5456988;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;17;566,357911918763
5456989;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;17;566,357911918763
5456991;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;17;566,357911918763
5456993;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;17;671,766836264105
5456994;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;3;17;862,386623503967
5456994;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;17;862,386623503967
5456995;1;1;1;80;2;1;8; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;1,3;17;566,357911918763
5456995;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;17;566,357911918763
5456996;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;17;566,357911918763
5456997;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;4;17;1427,35491593175
5456997;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;17;1427,35491593175
5456998;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;4;17;862,386623503967
5456999;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;17;671,766836264105
5457000;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;17;615,903430803175
5457000;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;17;615,903430803175
5460387;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;4;20;662,447220332915
5460388;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;4;20;1023,68038603706
5460388;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;20;1023,68038603706
5460388;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;20;1023,68038603706
5460389;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;3;20;1084,97843210697
5460389;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;4;20;1084,97843210697
5460390;1;1;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;4;20;1252,83012236605
5460390;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ;2; ;600000;2;1;05; ;20;1252,83012236605
5460391;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;20;1050,63302662845
5460391;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;20;1050,63302662845
5460391;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;20;1050,63302662845
5460392;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;20;662,447220332915
5460392;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;20;662,447220332915
5460392;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;20;662,447220332915
5460393;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;20;2224,25252500102
5460439;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;20;1336,40978282961
5460440;1;2;1;80;2;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;05;1,3;20;1193,49305442805
5460444;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;20;1714,00032990697
5460444;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;20;1714,00032990697
5460444;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;20;1714,00032990697
5460444;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;20;1714,00032990697
5460447;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;20;662,447220332915
5460447;1;6;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;20;662,447220332915
5460447;1;7;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;20;662,447220332915
5460481;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ;1;30;98;2;1;05; ;20;7588,9482090621
5460481;1;5;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;20;7588,9482090621
5460483;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;20;7346,4733023371
5460483;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;20;7346,4733023371
5460483;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;20;7346,4733023371
5460484;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;4;20;8220,17338422721
5460488;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;2;20;4908,06792834877
5460491;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;1;30;300000;2;1;05;4;20;6945,80436865197
5460500;1;1;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;2;20;3791,89293973366
5460500;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;20;3791,89293973366
5460501;1;2;1;80;2;1;6; ;2; ; ;1; ;2; ;2; ;1;40;500000;2;1;05;1,1;20;4563,05158987147
5460502;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;3;20;3393,24951961032
5460503;1;2;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;20;4908,06792834877
5460505;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;20;6182,43694392401
5460509;1;2;1;80;2;1;3; ;2; ; ;1; ;2; ;2; ;1;40;500000;2;1;05;3;20;4022,68235425554
5460509;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;20;4022,68235425554
5460509;1;5;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;20;4022,68235425554
5460545;1;2;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ;2; ;908526;2;1;05;4;20;2724,21858198235
5460548;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;20;4263,07622930969
5460548;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;20;4263,07622930969
5460550;1;2;1;80;2;1;6; ;2; ; ;9; ;2; ;2; ;2; ;908526;2;1;05;3;20;4849,26042655927
5460551;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;3;20;3576,79031085425
5460551;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;20;3576,79031085425
5460551;1;5;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;20;3576,79031085425
5460551;1;7;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;20;3576,79031085425
5460551;1;8;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;20;3576,79031085425
5460551;1;9;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;20;3576,79031085425
5460551;1;10;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;20;3576,79031085425
5460698;1;1;1;80;2;1;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;05;1,3;27;1040,87191968574
5460699;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;27;1185,96621429923
5460701;1;1;1;80;2;1;4; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;05;3;27;747,302351588914
5460701;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;27;747,302351588914
5460702;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;27;838,31722795215
5460702;1;2;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;4;27;838,31722795215
5460702;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;27;838,31722795215
5460718;1;2;1;80;2;1;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;05;3;27;2989,20940635565
5460718;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;27;2989,20940635565
5460719;1;1;1;80;2;1;4; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;05;4;27;896,201440168067
5460720;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;27;1377,45198654019
5460720;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;27;1377,45198654019
5460720;1;6;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;27;1377,45198654019
5460721;1;1;1;80;2;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;05;4;27;896,201440168067
5460723;1;2;1;80;2;1;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;05;2;27;1158,19501453057
5460723;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;27;1158,19501453057
5460724;1;2;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;27;1007,91323949353
5460726;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;27;896,201440168067
5460727;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;27;1252,61569887994
5460727;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;27;1252,61569887994
5460728;1;1;1;80;2;1;6; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;05;4;27;747,302351588914
5460728;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;27;747,302351588914
5460728;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;27;747,302351588914
5460729;1;1;1;80;2;1;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;05;2;27;1304,44237558274
5460729;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;27;1304,44237558274
5460731;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;27;1271,792004491
5460731;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;27;1271,792004491
5460731;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;27;1271,792004491
5460732;1;2;1;80;2;1;7; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;05;3;27;1791,44214836751
5460735;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;27;968,902742025048
5460736;1;1;1;80;2;1;4; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;05;1,3;27;1958,93404610652
5460736;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;27;1958,93404610652
5460737;1;1;1;80;2;1;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;05;4;27;747,302351588914
5460738;1;2;1;80;2;1;4; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;05;2;27;1039,71885324706
5460739;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;27;1383,90803939776
5460739;1;4;1;80;2;1;6; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;1,3;27;1383,90803939776
5460741;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;4;27;1638,12211625682
5460742;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;27;1184,38933276474
5460743;1;2;1;80;2;1;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;05;2;27;1450,15328839717
5460743;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;27;1450,15328839717
5460743;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;27;1450,15328839717
5460743;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;27;1450,15328839717
5460743;1;6;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;27;1450,15328839717
5460744;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;4;27;1436,72049096191
5460744;1;2;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;27;1436,72049096191
5460744;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;27;1436,72049096191
5460745;1;1;1;80;2;1;7; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;05;2;27;1377,14367743972
5460745;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;27;1377,14367743972
5460745;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;27;1377,14367743972
5460746;1;1;1;80;2;1;3; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;05;2;27;2064,59402815571
5460746;1;2;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;27;2064,59402815571
5460746;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;27;2064,59402815571
5460747;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;27;2220,92762046902
5460747;1;6;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;27;2220,92762046902
5460748;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;27;2989,20940635565
5460748;1;5;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;27;2989,20940635565
5460752;1;1;1;80;2;1;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;05;4;27;1550,97612204096
5460752;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;27;1550,97612204096
5460753;1;1;1;80;2;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;05;4;27;1638,12211625682
5460757;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;27;1555,19665224542
5460757;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;27;1555,19665224542
5460759;1;1;1;80;2;1;6; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;05;1,4;27;1039,71885324706
5460774;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;27;1126,38940077704
5460780;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;27;6121,97627698797
5460780;1;2;1;80;2;1;8; ;2; ; ;1; ;2; ;2; ;1;48;1500000;2;1;05;1,2;27;6121,97627698797
5460781;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;4;27;2143,27293112015
5460782;1;1;1;80;2;1;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;05;4;27;4161,18899747839
5460782;1;2;1;80;2;1;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;05;1,4;27;4161,18899747839
5460783;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;27;2143,27293112015
5460785;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;1,3;27;2486,49597541577
5460785;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;27;2486,49597541577
5460786;1;1;1;80;2;1;3; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;05;4;27;4952,65664371663
5460786;1;2;1;80;2;1;7; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;05;1,1;27;4952,65664371663
5460790;1;1;1;80;2;1;8; ;2; ; ;1; ;2; ;2; ;1;40;600000;2;1;05;1,2;27;4885,21942952203
5460790;1;3;1;80;2;1;8; ;2; ; ;1; ;2; ;2; ;1;48;1100000;2;1;05;1,3;27;4885,21942952203
5460790;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;27;4885,21942952203
5460790;1;5;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;27;4885,21942952203
5460794;1;1;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;4;41;631,522832627619
5460795;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;4;41;961,612492443669
5460796;1;3;1;80;2;1;8; ;2; ; ;2; ;2; ;2; ;1;45;970000;2;1;05;3;41;895,433501535727
5460796;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ;1;48;970000;2;1;05; ;41;895,433501535727
5460797;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;4;41;1078,42891023246
