DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,P7480,P7480S1,P7480S3,P7480S4,P7480S5,P7480S6,P7480S7,P7480S8,P7480S9,P7480S10,P7480S11,P7480S1A1,P7480S3A1,P7480S4A1,P7480S5A1,P7480S6A1,P7480S7A1,P7480S8A1,P7480S9A1,P7480S10A1,P7480S11A1,clase,MES,DPTO,AREA,fex_c_2011
2711373,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,6,,,,,,,,,1,6,66,66,183.739.432.335.672
2711373,1,4,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,6,66,66,183.739.432.335.672
2711374,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,5,,,,,,,,,1,6,66,66,222.247.647.916.715
2711374,1,2,1,90,,2,1,2,2,2,2,1,2,2,2,,25,,,,,15,,,,1,6,66,66,222.247.647.916.715
2711374,1,3,1,90,,2,1,2,2,2,2,1,2,2,2,,5,,,,,8,,,,1,6,66,66,222.247.647.916.715
2711375,1,1,1,90,,2,2,1,2,2,2,2,2,2,2,,,7,,,,,,,,1,6,66,66,183.141.716.178.541
2711376,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,6,66,66,194.285.182.602.578
2711376,1,2,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,6,66,66,194.285.182.602.578
2711376,1,3,1,90,,1,1,2,2,2,2,2,2,2,2,4,40,,,,,,,,,1,6,66,66,194.285.182.602.578
2711377,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,3,,,,,,,,,1,6,66,66,180.714.691.662.954
2711377,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,28,,,,,,,,,1,6,66,66,180.714.691.662.954
2711377,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,16,,,,,,,,,1,6,66,66,180.714.691.662.954
2711377,1,4,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,6,66,66,180.714.691.662.954
2711378,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,8,,,,,,,,,1,6,66,66,189.488.202.038.517
2711378,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,20,,,,,,,,,1,6,66,66,189.488.202.038.517
2711379,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,35,,,,,,,,,1,6,66,66,168.725.176.719.361
2711379,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,21,,,,,,,,,1,6,66,66,168.725.176.719.361
2711379,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,1,6,66,66,168.725.176.719.361
2711379,2,1,2,90,,2,1,2,2,2,2,2,2,2,2,,20,,,,,,,,,1,6,66,66,168.725.176.719.361
2711379,2,2,2,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,1,6,66,66,168.725.176.719.361
2711380,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,3,,,,,,,,,1,6,66,66,207.785.516.104.814
2711381,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,1,6,66,66,830.122.297.996.413
2711381,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,40,,,,,,,,,1,6,66,66,830.122.297.996.413
2711381,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,6,66,66,830.122.297.996.413
2711381,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,35,,,,,,,,,1,6,66,66,830.122.297.996.413
2711381,1,6,1,90,,2,1,2,1,2,2,2,2,2,2,,28,,40,,,,,,,1,6,66,66,830.122.297.996.413
2711382,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,5,,,,,,,,,1,6,66,66,232.952.856.545.284
2711382,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,40,,,,,,,,,1,6,66,66,232.952.856.545.284
2711382,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,4,,,,,,,,,1,6,66,66,232.952.856.545.284
2711382,1,5,1,90,,2,1,2,2,2,2,2,2,2,2,,20,,,,,,,,,1,6,66,66,232.952.856.545.284
2711383,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,35,,,,,,,,,1,6,66,66,212.122.776.826.645
2711383,1,2,1,90,,2,1,2,1,2,2,1,2,2,2,,35,,6,,,4,,,,1,6,66,66,212.122.776.826.645
2711383,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,6,66,66,212.122.776.826.645
2711384,1,1,1,90,,2,2,2,1,2,2,2,2,2,2,,,,10,,,,,,,1,6,66,66,229.810.873.692.067
2711384,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,21,,14,,,,,,,1,6,66,66,229.810.873.692.067
2711384,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,6,66,66,229.810.873.692.067
2711384,1,5,1,90,,2,1,2,2,2,2,2,2,2,2,,3,,,,,,,,,1,6,66,66,229.810.873.692.067
2711385,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,2,,,,,,,,,1,6,66,66,180.714.691.662.954
2711385,1,2,1,90,,2,1,2,2,1,2,2,2,2,2,,40,,,21,,,,,,1,6,66,66,180.714.691.662.954
2711385,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,2,,,,,,,,,1,6,66,66,180.714.691.662.954
2711385,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,4,,,,,,,,,1,6,66,66,180.714.691.662.954
2711386,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,21,,21,,,,,,,1,6,66,66,235.715.749.996.843
2711386,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,7,,10,,,,,,,1,6,66,66,235.715.749.996.843
2711386,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,1,6,66,66,235.715.749.996.843
2711387,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,8,,,,,,,,,1,6,66,66,200.228.745.644.627
2711387,1,2,1,90,,1,2,2,2,2,2,2,2,2,2,4,,,,,,,,,,1,6,66,66,200.228.745.644.627
2711387,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,2,,,,,,,,,1,6,66,66,200.228.745.644.627
2711388,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,2,,,,,,,,,1,6,66,66,207.785.516.104.814
2711389,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,6,66,66,205.167.073.765.794
2711389,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,35,,,,,,,,,1,6,66,66,205.167.073.765.794
2711389,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,25,,,,,,,,,1,6,66,66,205.167.073.765.794
2711389,1,5,1,90,,2,1,2,2,2,2,1,2,2,2,,10,,,,,5,,,,1,6,66,66,205.167.073.765.794
2711390,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,6,66,66,19.174.931.391.233
2711390,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,45,,,,,,,,,1,6,66,66,19.174.931.391.233
2711390,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,1,6,66,66,19.174.931.391.233
2711390,1,5,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,1,6,66,66,19.174.931.391.233
2711391,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,6,66,66,240.845.495.941.443
2711391,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,25,,15,,,,,,,1,6,66,66,240.845.495.941.443
2711391,1,3,1,90,,2,2,2,2,2,2,1,2,2,2,,,,,,,3,,,,1,6,66,66,240.845.495.941.443
2711391,1,4,1,90,,2,1,2,1,2,2,1,2,2,2,,28,,50,,,20,,,,1,6,66,66,240.845.495.941.443
2711468,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,2,,,,,,,,,1,6,68,68,469.267.505.013.906
2711468,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,1,6,68,68,469.267.505.013.906
2711468,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,5,,,,,,,,,1,6,68,68,469.267.505.013.906
2711468,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,1,6,68,68,469.267.505.013.906
2711468,1,5,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,1,6,68,68,469.267.505.013.906
2711468,1,6,1,90,,2,1,2,1,2,2,2,2,2,2,,7,,30,,,,,,,1,6,68,68,469.267.505.013.906
2711468,1,7,1,90,,2,2,2,1,2,2,2,2,2,2,,,,14,,,,,,,1,6,68,68,469.267.505.013.906
2711469,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,8,,,,,,,,,1,6,68,68,517.354.336.133.696
2711469,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,35,,,,,,,,,1,6,68,68,517.354.336.133.696
2711469,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,6,68,68,517.354.336.133.696
2711470,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,6,68,68,673.919.481.145.393
2711470,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,42,,,,,,,,,1,6,68,68,673.919.481.145.393
2711470,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,6,68,68,673.919.481.145.393
2711470,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,1,6,68,68,673.919.481.145.393
2711470,1,5,1,90,,2,1,2,2,2,2,2,2,2,2,,8,,,,,,,,,1,6,68,68,673.919.481.145.393
2711471,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,56,,10,,,,,,,1,6,68,68,246.353.100.361.687
2711471,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,1,6,68,68,246.353.100.361.687
2711471,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,6,68,68,246.353.100.361.687
2711471,1,4,1,90,,2,2,1,2,2,2,2,2,2,2,,,12,,,,,,,,1,6,68,68,246.353.100.361.687
2711471,1,5,1,90,,2,2,2,1,2,2,2,2,2,2,,,,14,,,,,,,1,6,68,68,246.353.100.361.687
2711471,1,6,1,90,,2,1,2,1,2,2,2,2,2,2,,38,,28,,,,,,,1,6,68,68,246.353.100.361.687
2711472,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,6,68,68,54.388.030.637.421
2711472,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,3,,,,,,,,,1,6,68,68,54.388.030.637.421
2711473,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,6,68,68,489.445.118.499.963
2711473,1,2,1,90,,2,1,2,1,1,2,2,2,2,2,,35,,15,6,,,,,,1,6,68,68,489.445.118.499.963
2711473,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,6,68,68,489.445.118.499.963
2711473,1,5,1,90,,2,1,2,2,2,2,2,2,2,2,,1,,,,,,,,,1,6,68,68,489.445.118.499.963
2711474,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,8,,,,,,,,,1,6,68,68,403.849.280.922.643
2711474,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,2,,,,,,,,,1,6,68,68,403.849.280.922.643
2711474,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,6,68,68,403.849.280.922.643
2711475,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,4,,10,,,,,,,1,6,68,68,346.472.968.138.582
2711475,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,28,,42,,,,,,,1,6,68,68,346.472.968.138.582
2711476,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,6,68,68,404.139.566.183.236
2711476,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,21,,7,,,,,,,1,6,68,68,404.139.566.183.236
2711476,1,3,1,90,,2,1,2,1,2,2,2,2,2,2,,21,,10,,,,,,,1,6,68,68,404.139.566.183.236
2711476,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,4,,,,,,,,,1,6,68,68,404.139.566.183.236
2711476,1,5,1,90,,2,1,2,2,2,2,2,2,2,2,,1,,,,,,,,,1,6,68,68,404.139.566.183.236
2711476,1,6,1,90,,2,1,2,1,2,2,2,2,2,2,,21,,49,,,,,,,1,6,68,68,404.139.566.183.236
2711476,1,7,1,90,,2,2,2,1,2,2,2,2,2,2,,,,21,,,,,,,1,6,68,68,404.139.566.183.236
2711476,1,8,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,6,68,68,404.139.566.183.236
2711476,1,10,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,1,6,68,68,404.139.566.183.236
2711476,1,11,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,1,6,68,68,404.139.566.183.236
2711477,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,4,,20,,,,,,,1,6,68,68,437.231.573.813.371
2711477,1,2,1,90,,2,2,1,1,2,2,2,2,2,2,,,7,42,,,,,,,1,6,68,68,437.231.573.813.371
2711478,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,6,68,68,437.412.081.842.858
2711478,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,49,,,,,,,,,1,6,68,68,437.412.081.842.858
2711478,1,3,1,90,,2,1,2,2,2,2,1,2,2,2,,4,,,,,10,,,,1,6,68,68,437.412.081.842.858
2711478,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,1,6,68,68,437.412.081.842.858
2711479,1,1,1,90,,2,2,2,1,2,2,2,2,2,2,,,,16,,,,,,,1,6,68,68,452.899.089.275.619
2711479,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,40,,32,,,,,,,1,6,68,68,452.899.089.275.619
2711479,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,4,,,,,,,,,1,6,68,68,452.899.089.275.619
2711480,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,6,68,68,505.460.704.975.382
2711480,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,10,,,,,,,,,1,6,68,68,505.460.704.975.382
2711480,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,1,6,68,68,505.460.704.975.382
2711481,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,6,68,68,54.388.030.637.421
2711481,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,20,,,,,,,,,1,6,68,68,54.388.030.637.421
2711482,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,6,68,68,405.262.726.590.388
2711482,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,1,6,68,68,405.262.726.590.388
2711482,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,6,68,68,405.262.726.590.388
2711482,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,1,6,68,68,405.262.726.590.388
2711482,1,5,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,6,68,68,405.262.726.590.388
2711482,1,6,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,6,68,68,405.262.726.590.388
2711482,1,7,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,6,68,68,405.262.726.590.388
2711483,1,1,1,90,,2,2,2,1,2,2,2,2,2,2,,,,14,,,,,,,1,6,68,68,426.232.855.238.091
2711483,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,49,,28,,,,,,,1,6,68,68,426.232.855.238.091
2711484,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,6,,15,,,,,,,1,6,68,68,394.347.755.023.525
2711484,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,20,,20,,,,,,,1,6,68,68,394.347.755.023.525
2711484,1,5,1,90,,2,1,2,2,2,2,2,2,2,2,,6,,,,,,,,,1,6,68,68,394.347.755.023.525
2711484,1,6,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,6,68,68,394.347.755.023.525
2711484,1,7,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,6,68,68,394.347.755.023.525
2711485,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,49,,35,,,,,,,1,6,68,68,451.145.340.290.188
2711485,1,2,1,90,,2,2,2,1,2,2,2,2,2,2,,,,28,,,,,,,1,6,68,68,451.145.340.290.188
2711485,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,6,68,68,451.145.340.290.188
2711485,1,4,1,90,,2,1,2,1,2,2,2,2,2,2,,7,,24,,,,,,,1,6,68,68,451.145.340.290.188
2711485,1,6,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,6,68,68,451.145.340.290.188
2711485,1,7,1,90,,2,1,2,2,2,2,2,2,2,2,,2,,,,,,,,,1,6,68,68,451.145.340.290.188
2711486,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,6,,3,,,,,,,1,6,68,68,459.978.023.349.634
2711486,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,12,,25,,,,,,,1,6,68,68,459.978.023.349.634
2711487,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,18,,,,,,,,,1,6,68,68,461.277.454.767.585
2711487,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,32,,,,,,,,,1,6,68,68,461.277.454.767.585
2711487,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,5,,,,,,,,,1,6,68,68,461.277.454.767.585
2711487,1,4,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,6,68,68,461.277.454.767.585
2711488,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,6,68,68,33.003.700.898.115
2711488,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,30,,,,,,,,,1,6,68,68,33.003.700.898.115
2711488,2,1,2,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,6,68,68,33.003.700.898.115
2711488,2,2,2,90,,2,1,2,2,2,2,2,2,2,2,,16,,,,,,,,,1,6,68,68,33.003.700.898.115
2711489,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,32,,30,,,,,,,1,6,68,68,375.198.918.780.398
2711490,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,42,,,,,,,,,1,6,68,68,443.988.686.421.434
2711490,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,3,,,,,,,,,1,6,68,68,443.988.686.421.434
2711490,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,6,68,68,443.988.686.421.434
2711491,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,35,,,,,,,,,1,6,68,68,514.251.284.640.514
2711491,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,3,,,,,,,,,1,6,68,68,514.251.284.640.514
2711492,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,42,,15,,,,,,,1,6,68,68,458.662.738.084.588
2711492,1,2,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,6,68,68,458.662.738.084.588
2711492,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,10,,,,,,,,,1,6,68,68,458.662.738.084.588
2711493,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,7,,15,,,,,,,1,6,68,68,426.232.855.238.091
2711493,1,2,1,90,,2,1,2,1,2,2,1,2,2,2,,21,,14,,,9,,,,1,6,68,68,426.232.855.238.091
2711494,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,2,,21,,,,,,,1,6,68,68,439.846.290.496.368
2711494,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,21,,28,,,,,,,1,6,68,68,439.846.290.496.368
2711494,1,3,1,90,,2,1,2,1,2,2,2,2,2,2,,14,,7,,,,,,,1,6,68,68,439.846.290.496.368
2711495,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,6,,,,,,,,,1,6,68,68,452.793.014.210.141
2711495,2,1,2,90,,2,1,2,2,2,2,2,2,2,2,,25,,,,,,,,,1,6,68,68,452.793.014.210.141
2711495,2,2,2,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,1,6,68,68,452.793.014.210.141
2711495,3,1,3,90,,2,1,2,2,2,2,2,2,2,2,,6,,,,,,,,,1,6,68,68,452.793.014.210.141
2711495,4,1,4,90,,2,1,2,1,2,2,2,2,2,2,,4,,24,,,,,,,1,6,68,68,452.793.014.210.141
2711495,4,3,4,90,,2,1,2,2,2,2,2,2,2,2,,4,,,,,,,,,1,6,68,68,452.793.014.210.141
2711495,4,4,4,90,,2,1,2,1,2,2,2,2,2,2,,15,,10,,,,,,,1,6,68,68,452.793.014.210.141
2711495,5,1,5,90,,2,2,2,1,2,2,2,2,2,2,,,,10,,,,,,,1,6,68,68,452.793.014.210.141
2711495,5,2,5,90,,2,1,2,1,2,2,2,2,2,2,,20,,20,,,,,,,1,6,68,68,452.793.014.210.141
2711496,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,38,,,,,,,,,1,6,68,68,39.195.564.976.433
2711496,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,5,,28,,,,,,,1,6,68,68,39.195.564.976.433
2711496,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,2,,,,,,,,,1,6,68,68,39.195.564.976.433
2711497,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,6,68,68,452.899.089.275.619
2711497,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,17,,,,,,,,,1,6,68,68,452.899.089.275.619
2711497,1,3,1,90,,2,1,2,2,2,2,1,2,2,2,,6,,,,,5,,,,1,6,68,68,452.899.089.275.619
2711498,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,5,,,,,,,,,1,6,68,68,655.631.612.599.831
2711498,1,2,1,90,,2,1,2,2,1,2,2,2,2,2,,21,,,10,,,,,,1,6,68,68,655.631.612.599.831
2711498,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,6,68,68,655.631.612.599.831
2711498,1,4,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,6,68,68,655.631.612.599.831
2711498,1,5,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,6,68,68,655.631.612.599.831
2711499,1,1,1,90,,2,1,2,1,2,2,2,1,2,2,,5,,5,,,,6,,,1,6,68,68,467.041.103.576.554
2711499,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,20,,,,,,,,,1,6,68,68,467.041.103.576.554
2711499,1,3,1,90,,2,1,2,2,2,2,1,2,2,2,,7,,,,,20,,,,1,6,68,68,467.041.103.576.554
2711499,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,1,,,,,,,,,1,6,68,68,467.041.103.576.554
2711500,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,6,,,,,,,,,1,6,68,68,408.715.839.067.822
2711500,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,15,,,,,,,,,1,6,68,68,408.715.839.067.822
2711500,1,3,1,90,,2,1,2,1,2,2,2,2,2,2,,8,,15,,,,,,,1,6,68,68,408.715.839.067.822
2711500,1,4,1,90,,2,1,2,2,2,2,1,2,2,2,,12,,,,,30,,,,1,6,68,68,408.715.839.067.822
2711501,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,6,68,68,428.621.502.177.726
2711501,1,2,1,90,,2,1,1,1,2,2,1,2,2,2,,30,5,10,,,4,,,,1,6,68,68,428.621.502.177.726
2711501,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,8,,,,,,,,,1,6,68,68,428.621.502.177.726
2711501,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,4,,,,,,,,,1,6,68,68,428.621.502.177.726
2711501,1,5,1,90,,2,1,2,2,2,2,2,2,2,2,,4,,,,,,,,,1,6,68,68,428.621.502.177.726
2711502,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,2,,4,,,,,,,1,6,68,68,497.082.339.483.416
2711502,1,2,1,90,,2,1,2,1,1,2,2,2,2,2,,14,,14,7,,,,,,1,6,68,68,497.082.339.483.416
2711503,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,6,68,68,463.227.915.371.776
2711503,2,1,2,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,6,68,68,463.227.915.371.776
2711503,3,1,3,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,6,68,68,463.227.915.371.776
2711503,4,1,4,90,,2,1,2,2,2,2,2,2,2,2,,26,,,,,,,,,1,6,68,68,463.227.915.371.776
2711503,4,2,4,90,,2,2,2,2,2,2,1,2,2,2,,,,,,,10,,,,1,6,68,68,463.227.915.371.776
2711503,5,1,5,90,,2,1,2,2,2,2,2,2,2,2,,2,,,,,,,,,1,6,68,68,463.227.915.371.776
2711503,6,1,6,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,6,68,68,463.227.915.371.776
2711504,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,1,6,68,68,54.388.030.637.421
2711504,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,4,,,,,,,,,1,6,68,68,54.388.030.637.421
2711505,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,20,,10,,,,,,,1,6,68,68,377.813.635.463.395
2711505,1,2,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,6,68,68,377.813.635.463.395
2711506,1,1,1,90,,2,1,2,2,2,2,1,2,2,1,,4,,,,,16,,,32,1,6,68,68,359.666.030.714.846
2711506,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,1,6,68,68,359.666.030.714.846
2711506,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,1,6,68,68,359.666.030.714.846
2711506,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,10,,,,,,,,,1,6,68,68,359.666.030.714.846
2711507,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,6,68,68,501.318.309.050.316
2711507,2,1,2,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,6,68,68,501.318.309.050.316
2711507,2,2,2,90,,2,1,2,1,2,2,2,2,2,2,,14,,42,,,,,,,1,6,68,68,501.318.309.050.316
2711508,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,6,68,68,464.680.664.940.364
2711508,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,28,,,,,,,,,1,6,68,68,464.680.664.940.364
2711508,1,3,1,90,,2,2,2,1,2,2,2,2,2,2,,,,7,,,,,,,1,6,68,68,464.680.664.940.364
2711508,1,5,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,6,68,68,464.680.664.940.364
2711508,2,1,2,90,,2,2,2,1,2,2,2,2,2,2,,,,7,,,,,,,1,6,68,68,464.680.664.940.364
2711508,2,2,2,90,,2,1,1,1,2,2,2,2,2,2,,35,2,21,,,,,,,1,6,68,68,464.680.664.940.364
2711508,2,3,2,90,,2,2,2,2,2,2,1,2,2,2,,,,,,,2,,,,1,6,68,68,464.680.664.940.364
2711511,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,6,20,20,133.589.055.452.219
2711511,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,42,,42,,,,,,,1,6,20,20,133.589.055.452.219
