Directorio;Secuencia_p;Orden;Hogar;Regis;P7480s1;P7480s3;P7480s4;P7480s5;P7480s6;P7480s7;P7480s8;P7480s9;P7480s10;P7480s11;P7480s1a1;P7480s3a1;P7480s4a1;P7480s5a1;P7480s6a1;P7480s7a1;P7480s8a1;P7480s9a1;P7480s10a1;P7480s11a1;Clase;Mes;Dpto;Fex_c_2011
3920460;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;2;01;66;869,059111846185
3920461;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;2;01;66;785,580428800846
3920461;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;2;01;66;785,580428800846
3920461;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;66;785,580428800846
3920462;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;66;388,259985978624
3920462;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;2;01;66;388,259985978624
3920462;1;3;1;90;2;1;2;1;1;2;2;2;2;2; ;20; ;20;20; ; ; ; ; ;2;01;66;388,259985978624
3920463;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;66;388,259985978624
3920463;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;2;01;66;388,259985978624
3920463;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;2;01;66;388,259985978624
3920464;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;66;819,215518063173
3920464;1;2;1;90;1;1;2;2;2;2;2;2;2;2;6;20; ; ; ; ; ; ; ; ;2;01;66;819,215518063173
3920464;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;66;819,215518063173
3920464;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;66;819,215518063173
3920464;1;5;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;66;819,215518063173
3920465;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;66;388,259985978624
3920465;1;2;1;90;1;1;2;1;2;2;2;2;2;2;8;30; ;30; ; ; ; ; ; ;2;01;66;388,259985978624
3920465;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;01;66;388,259985978624
3920465;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;2;01;66;388,259985978624
3920465;1;5;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;66;388,259985978624
3920467;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;66;536,357317466622
3920467;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;20; ;20; ; ; ; ; ; ;2;01;66;536,357317466622
3920467;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;2;01;66;536,357317466622
3920472;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;66;388,259985978624
3920472;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;30; ;30; ; ; ; ; ; ;2;01;66;388,259985978624
3920472;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;01;66;388,259985978624
3920472;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;66;388,259985978624
3920473;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;66;768,738068163014
3920473;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;2;01;66;768,738068163014
3920474;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;66;785,580428800846
3920474;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;2;01;66;785,580428800846
3920474;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;66;785,580428800846
3920475;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;66;629,936441158273
3920475;1;2;1;90;2;1;1;2;2;2;2;2;2;2; ;30;30; ; ; ; ; ; ; ;2;01;66;629,936441158273
3920476;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;8; ;8; ; ; ; ; ; ;2;01;66;519,886779422956
3920476;1;2;1;90;1;1;2;1;2;2;2;2;2;2;8;20; ;30; ; ; ; ; ; ;2;01;66;519,886779422956
3920477;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;01;66;932,163959599822
3920478;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;66;563,15029612472
3920478;1;2;1;90;2;1;2;2;1;2;2;2;2;2; ;28; ; ;35; ; ; ; ; ;2;01;66;563,15029612472
3920482;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;66;778,162902899951
3920482;1;2;1;90;1;1;2;2;2;2;2;2;2;2;8;30; ; ; ; ; ; ; ; ;2;01;66;778,162902899951
3920482;1;3;1;90;1;1;2;2;2;2;2;2;2;2;8;15; ; ; ; ; ; ; ; ;2;01;66;778,162902899951
3920483;1;1;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;4; ; ; ; ; ; ;2;01;66;1764,27550500543
3920483;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;20; ;25; ; ; ; ; ; ;2;01;66;1764,27550500543
3920483;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;66;1764,27550500543
3920484;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;66;1287,72724170848
3920486;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;01;66;1613,05634689926
3920486;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;2;01;66;1613,05634689926
3920486;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;66;1613,05634689926
3920486;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;66;1613,05634689926
3920487;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;66;1851,45097526402
3920497;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;01;66;388,259985978624
3920497;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;01;66;388,259985978624
3920497;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;20; ;20; ; ; ; ; ; ;2;01;66;388,259985978624
3920497;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;01;66;388,259985978624
3920498;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;2;01;66;483,442711037724
3920499;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;4; ;10; ; ; ; ; ; ;2;01;66;620,804873911957
3920499;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;66;620,804873911957
3920499;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;01;66;620,804873911957
3920499;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;66;620,804873911957
3920500;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;2;01;66;856,376218405683
3920500;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;66;856,376218405683
3920516;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;18;449,757018616633
3920516;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;2;01;18;449,757018616633
3920523;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;18;533,414858796756
3920523;1;2;1;90;1;1;2;2;2;2;2;2;2;2;14;28; ; ; ; ; ; ; ; ;2;01;18;533,414858796756
3920523;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;01;18;533,414858796756
3920524;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;18;962,668197652147
3920524;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;2;01;18;962,668197652147
3920524;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;01;18;962,668197652147
3920524;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;01;18;962,668197652147
3920525;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;01;18;969,566215097152
3920526;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;18;1426,07561266476
3920526;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;2;01;18;1426,07561266476
3920527;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;01;18;606,145451287356
3920528;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;18;1193,96553900094
3920528;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;01;18;1193,96553900094
3920528;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;18;1193,96553900094
3920529;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;18;1193,96553900094
3920529;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;2;01;18;1193,96553900094
3920529;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;2;01;18;1193,96553900094
3920530;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;18;533,414858796756
3920530;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;01;18;533,414858796756
3920530;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;01;18;533,414858796756
3920531;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;2;01;18;962,707972557899
3920532;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;18;1488,63063853714
3920532;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;28; ;14; ; ; ; ; ; ;2;01;18;1488,63063853714
3920532;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;2;01;18;1488,63063853714
3920533;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;18;969,441246123391
3920533;1;2;1;90;1;1;2;2;2;2;2;2;2;2;14;28; ; ; ; ; ; ; ; ;2;01;18;969,441246123391
3920533;1;3;1;90;1;2;2;2;2;2;2;2;2;2;14; ; ; ; ; ; ; ; ; ;2;01;18;969,441246123391
3920533;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;01;18;969,441246123391
3920538;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;18;930,708101594525
3920538;1;2;1;90;1;1;2;1;1;2;2;2;2;2;7;28; ;7;28; ; ; ; ; ;2;01;18;930,708101594525
3920549;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;18;501,211053032356
3920549;1;2;1;90;1;1;2;2;2;2;2;2;2;2;14;35; ; ; ; ; ; ; ; ;2;01;18;501,211053032356
3920552;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;18;1193,96553900094
3920552;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;2;01;18;1193,96553900094
3920552;1;3;1;90;1;2;2;2;2;2;2;2;2;2;28; ; ; ; ; ; ; ; ; ;2;01;18;1193,96553900094
3920553;1;1;1;90;1;2;2;2;2;2;2;2;1;2;7; ; ; ; ; ; ; ;2; ;2;01;18;1010,92277121862
3920553;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;2;01;18;1010,92277121862
3920554;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;18;1176,54101919974
3920554;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;2;01;18;1176,54101919974
3920555;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;18;653,491349852635
3920555;1;2;1;90;1;1;2;1;2;2;2;2;2;2;7;21; ;14; ; ; ; ; ; ;2;01;18;653,491349852635
3920555;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;3; ;3; ; ; ; ; ; ;2;01;18;653,491349852635
3920556;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;18;822,108696355294
3920556;1;2;1;90;1;1;2;2;2;2;2;2;2;2;7;42; ; ; ; ; ; ; ; ;2;01;18;822,108696355294
3920556;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;01;18;822,108696355294
3920556;1;4;1;90;1;2;2;2;2;2;2;2;2;2;7; ; ; ; ; ; ; ; ; ;2;01;18;822,108696355294
3920557;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;18;1010,88299631287
3920557;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;35; ;14; ; ; ; ; ; ;2;01;18;1010,88299631287
3920557;1;3;1;90;1;2;2;2;2;2;2;2;2;2;21; ; ; ; ; ; ; ; ; ;2;01;18;1010,88299631287
3920557;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;01;18;1010,88299631287
3920557;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;2;01;18;1010,88299631287
3920558;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;18;1025,34819249828
3920558;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;2;01;18;1025,34819249828
3920559;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;18;566,919093591988
3920559;1;2;1;90;1;1;2;2;2;2;2;2;2;2;14;35; ; ; ; ; ; ; ; ;2;01;18;566,919093591988
3920560;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;18;479,764704677283
3920560;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;35; ;20; ; ; ; ; ; ;2;01;18;479,764704677283
3920560;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;01;18;479,764704677283
3920560;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;2;01;18;479,764704677283
3920561;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;18;882,868989862744
3920561;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;2;01;18;882,868989862744
3920561;1;3;1;90;1;2;2;2;2;2;2;2;2;2;7; ; ; ; ; ; ; ; ; ;2;01;18;882,868989862744
3920562;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;18;533,414858796756
3920562;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;2;01;18;533,414858796756
3920562;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;18;533,414858796756
3920562;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;01;18;533,414858796756
3920562;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;01;18;533,414858796756
3920563;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;18;1097,58022154727
3920563;1;2;1;90;1;1;2;1;2;2;2;2;2;2;21;28; ;21; ; ; ; ; ; ;2;01;18;1097,58022154727
3920563;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;01;18;1097,58022154727
3920564;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;18;969,566215097152
3920569;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;28; ;21; ; ; ; ; ; ;2;01;18;671,8998917011
3920569;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;01;18;671,8998917011
3920569;1;3;1;90;1;2;2;2;2;2;2;2;2;2;28; ; ; ; ; ; ; ; ; ;2;01;18;671,8998917011
3920569;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;01;18;671,8998917011
3920574;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;18;711,968830355043
3920574;1;2;1;90;1;1;2;2;2;2;2;2;2;2;5;49; ; ; ; ; ; ; ; ;2;01;18;711,968830355043
3920581;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;18;1509,9154352717
3920581;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;23; ; ; ; ; ; ; ; ;2;01;18;1509,9154352717
3920581;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;2;01;18;1509,9154352717
3920581;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;2;01;18;1509,9154352717
3920582;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;18;1203,4710211259
3920582;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;35; ;42; ; ; ; ; ; ;2;01;18;1203,4710211259
3920583;1;1;1;90;2;1;2;2;2;2;2;2;2;1; ;10; ; ; ; ; ; ; ;30;2;01;18;653,491349852635
3920583;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;40; ;20; ; ; ; ; ; ;2;01;18;653,491349852635
3920583;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;01;18;653,491349852635
3920584;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;18;980,132492359104
3920584;1;2;1;90;2;1;2;2;1;2;2;2;2;2; ;40; ; ;30; ; ; ; ; ;2;01;18;980,132492359104
3920585;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;18;449,757018616633
3920585;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;01;18;449,757018616633
3920586;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;18;533,414858796756
3920586;1;2;1;90;2;1;2;1;2;1;2;2;2;2; ;25; ;8; ;21; ; ; ; ;2;01;18;533,414858796756
3920586;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;01;18;533,414858796756
3920586;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;18;533,414858796756
3920587;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;5; ;28; ; ; ; ; ; ;2;01;18;1127,4650421272
3920587;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;12; ;52; ; ; ; ; ; ;2;01;18;1127,4650421272
3920588;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;18;1193,96553900094
3920588;1;2;1;90;1;1;2;2;2;2;2;2;2;2;5;52; ; ; ; ; ; ; ; ;2;01;18;1193,96553900094
3920588;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;18;1193,96553900094
3920589;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;18;1056,1384713578
3920589;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;46; ;60; ; ; ; ; ; ;2;01;18;1056,1384713578
3920590;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;21; ;54; ; ; ; ; ; ;2;01;18;1255,60401755108
3920596;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;18;436,921145952891
3920596;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;58; ; ; ; ; ; ; ; ;2;01;18;436,921145952891
3920596;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;18;436,921145952891
3920607;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;18;747,238820080692
3920607;1;2;1;90;1;1;2;2;2;1;2;2;2;2;8;47; ; ; ;10; ; ; ; ;2;01;18;747,238820080692
3920607;1;3;1;90;1;1;2;2;2;2;2;2;2;2;6;9; ; ; ; ; ; ; ; ;2;01;18;747,238820080692
3920607;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;2;01;18;747,238820080692
3920610;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;18;878,015642730188
3920610;1;2;1;90;1;1;2;2;2;2;2;2;2;2;10;35; ; ; ; ; ; ; ; ;2;01;18;878,015642730188
3920611;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;18;533,414858796756
3920611;1;2;1;90;1;1;2;2;2;2;2;2;2;2;5;46; ; ; ; ; ; ; ; ;2;01;18;533,414858796756
3920611;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;18;533,414858796756
3920611;1;4;1;90;1;1;2;2;2;2;2;2;2;2;2;12; ; ; ; ; ; ; ; ;2;01;18;533,414858796756
3920612;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;12; ;8; ; ; ; ; ; ;2;01;18;1571,55391382184
3920612;1;2;1;90;1;1;2;1;2;2;2;2;2;2;2;32; ;70; ; ; ; ; ; ;2;01;18;1571,55391382184
3920613;1;1;1;90;1;1;2;2;2;2;2;2;2;2;3;28; ; ; ; ; ; ; ; ;2;01;18;533,414858796756
3920613;1;2;1;90;1;1;2;2;2;2;2;2;2;2;1;10; ; ; ; ; ; ; ; ;2;01;18;533,414858796756
3920614;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;18;822,108696355294
3920614;1;2;1;90;1;1;2;2;2;2;2;2;2;2;4;38; ; ; ; ; ; ; ; ;2;01;18;822,108696355294
3920614;1;3;1;90;1;1;2;2;2;2;2;2;2;2;23;5; ; ; ; ; ; ; ; ;2;01;18;822,108696355294
3920614;1;4;1;90;1;1;2;2;2;2;2;2;2;2;2;15; ; ; ; ; ; ; ; ;2;01;18;822,108696355294
3920615;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;18;1158,34051505472
3920615;1;2;1;90;1;1;2;1;2;2;2;2;2;2;3;46; ;50; ; ; ; ; ; ;2;01;18;1158,34051505472
3920616;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;18;1395,22741297413
3920616;1;2;1;90;1;1;2;2;2;2;2;2;2;2;6;36; ; ; ; ; ; ; ; ;2;01;18;1395,22741297413
3920616;1;3;1;90;1;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ;2;01;18;1395,22741297413
3920616;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;18;1395,22741297413
3920617;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;18;533,414858796756
3920617;1;2;1;90;1;1;2;2;2;2;2;2;2;2;6;38; ; ; ; ; ; ; ; ;2;01;18;533,414858796756
3920617;1;3;1;90;1;1;2;2;2;2;2;2;2;2;2;8; ; ; ; ; ; ; ; ;2;01;18;533,414858796756
3920617;1;4;1;90;1;1;2;2;2;2;2;2;2;2;1;5; ; ; ; ; ; ; ; ;2;01;18;533,414858796756
3920617;1;5;1;90;2;1;2;1;2;2;2;2;2;2; ;14; ;70; ; ; ; ; ; ;2;01;18;533,414858796756
3920618;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;18;263,980538505505
3920618;1;2;1;90;1;1;2;2;1;2;2;2;2;2;4;26; ; ;18; ; ; ; ; ;2;01;18;263,980538505505
3920618;1;3;1;90;1;1;2;2;2;2;2;2;2;2;10;4; ; ; ; ; ; ; ; ;2;01;18;263,980538505505
3920618;1;4;1;90;1;1;2;2;1;2;2;2;2;2;6;12; ; ;8; ; ; ; ; ;2;01;18;263,980538505505
3920619;1;1;1;90;1;1;2;2;2;2;2;2;2;2;2;40; ; ; ; ; ; ; ; ;2;01;18;1492,49091547049
3920619;1;2;1;90;1;1;2;2;2;2;2;2;2;2;3;9; ; ; ; ; ; ; ; ;2;01;18;1492,49091547049
3920619;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;18;1492,49091547049
3920620;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;18;1438,64678533341
3920620;1;2;1;90;1;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ;2;01;18;1438,64678533341
3920621;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;18;1733,3118848696
3920621;1;2;1;90;1;1;2;1;2;2;2;2;2;2;2;35; ;56; ; ; ; ; ; ;2;01;18;1733,3118848696
3920622;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;12; ;9; ; ; ; ; ; ;2;01;18;1214,12249245586
3920622;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;18;1214,12249245586
