DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;P6290;P6290S1;DPTO;fex_c_2011
1050847;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;1412,57647160903
1050847;1;2;1;50;2;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;66;1412,57647160903
1050847;1;3;1;50;2;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;66;1412,57647160903
1050850;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;819,905662141054
1050850;1;2;1;50;2;2;4; ;2;2;2;2;1;7; ;2; ;2; ; ; ; ;66;819,905662141054
1050851;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;1097,38051195352
1050851;1;2;1;50;2;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ; ; ;66;1097,38051195352
1050851;1;3;1;50;2;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;1097,38051195352
1050851;1;4;1;50;2;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;66;1097,38051195352
1050854;1;1;1;50;2;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;762,70591158822
1050854;1;2;1;50;2;2;4; ;2;2;2;2;1;7; ;2; ;2; ; ; ; ;66;762,70591158822
1050854;1;3;1;50;2;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1; ;66;762,70591158822
1050854;1;4;1;50;2;4;3; ;2;2;2;2;1;12; ; ; ; ; ; ; ; ;66;762,70591158822
1050854;1;5;1;50;2;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;66;762,70591158822
1050859;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;573,276747873128
1050859;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;66;573,276747873128
1050859;1;3;1;50;2;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;573,276747873128
1050861;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;769,403238206688
1050861;1;2;1;50;2;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ; ; ;66;769,403238206688
1050864;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;748,590669808052
1050864;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;66;748,590669808052
1050866;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;711,302097875609
1050866;1;2;1;50;2;2;4; ;2;2;2;2;1;7; ;1;2; ; ; ; ; ;66;711,302097875609
1050866;1;3;1;50;2;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;711,302097875609
1050866;1;4;1;50;2;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;66;711,302097875609
1050869;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;877,149797451718
1050869;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;66;877,149797451718
1050869;1;3;1;50;2;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;66;877,149797451718
1050869;1;4;1;50;2;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;66;877,149797451718
1050869;1;5;1;50;2;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;877,149797451718
1051224;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;2114,49625725124
1051224;1;2;1;50;2;1;6;VUELTAS  DEL   MEDICO;2;2;2;2;2; ; ; ; ; ; ; ; ; ;68;2114,49625725124
1051224;1;3;1;50;2;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;2114,49625725124
1051224;1;4;1;50;2;4;4; ;2;2;2;2;1;10; ; ; ; ; ; ; ; ;68;2114,49625725124
1051224;1;5;1;50;2;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;2114,49625725124
1051224;1;6;1;50;2;6;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;68;2114,49625725124
1051224;1;7;1;50;2;7;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;68;2114,49625725124
1051250;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;1891,31225378131
1051250;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;68;1891,31225378131
1051250;1;3;1;50;2;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;1891,31225378131
1051250;1;4;1;50;2;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;1891,31225378131
1051250;1;5;1;50;2;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;1891,31225378131
1051250;1;6;1;50;2;6;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;68;1891,31225378131
1051303;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;762,752174883699
1051303;1;2;1;50;2;2;6;DESCANSAR;2;2;2;2;2; ; ; ; ; ; ; ; ; ;68;762,752174883699
1051303;1;3;1;50;2;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;68;762,752174883699
1051303;1;4;1;50;2;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;68;762,752174883699
1051310;1;1;1;50;2;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1; ;68;767,049066287974
1051311;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;601,318154061821
1051311;1;2;1;50;2;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ; ; ;68;601,318154061821
1051315;1;1;1;50;2;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;68;1218,78911607502
1051315;1;2;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;1218,78911607502
1051315;1;3;1;50;2;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;1218,78911607502
1051315;1;4;1;50;2;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;68;1218,78911607502
1051315;1;5;1;50;2;5;6;VUELTAS  PAPELES  DE  LA  LIBRETA;2;2;2;2;1;4; ;1;2; ; ; ; ; ;68;1218,78911607502
1051315;1;6;1;50;2;6;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;68;1218,78911607502
1051318;1;1;1;50;2;1;6;ARREGLOS  DEL  HOGAR  Y CANOA;2;2;2;1; ; ; ; ; ; ; ;1;1; ;68;939,387478603903
1051318;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;68;939,387478603903
1051318;1;3;1;50;2;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;939,387478603903
1051318;1;4;1;50;2;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;68;939,387478603903
1051320;1;1;1;50;2;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;68;773,348846847201
1051320;1;2;1;50;2;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1; ;68;773,348846847201
1051320;1;3;1;50;2;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;68;773,348846847201
1051320;1;4;1;50;2;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;68;773,348846847201
1051322;1;1;1;50;2;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1; ;68;713,026194467168
1051322;1;2;1;50;2;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1; ;68;713,026194467168
1051322;1;3;1;50;2;3;6;VUELTAS   PARA    ESTUDIO;2;2;2;2;2; ; ; ; ; ; ; ; ; ;68;713,026194467168
1051322;1;4;1;50;2;4;4; ;2;2;2;2;1;8; ;2; ;2; ; ; ; ;68;713,026194467168
1051322;1;5;1;50;2;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;68;713,026194467168
1051328;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;1348,52090098081
1051328;1;2;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;1348,52090098081
1051328;1;3;1;50;2;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;1348,52090098081
1051328;1;4;1;50;2;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;1348,52090098081
1051328;1;5;1;50;2;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;68;1348,52090098081
1051328;1;6;1;50;2;6;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;68;1348,52090098081
1051328;1;7;1;50;2;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;1348,52090098081
1051328;1;8;1;50;2;8;4; ;2;2;2;1; ; ; ; ; ; ; ;1;1; ;68;1348,52090098081
1051331;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;899,883804900187
1051331;1;2;1;50;2;2;4; ;2;2;2;2;1;6; ;2; ;2; ; ; ; ;68;899,883804900187
1051331;1;3;1;50;2;3;3; ;2;2;2;2;1;12; ; ; ; ; ; ; ; ;68;899,883804900187
1051331;1;4;1;50;2;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;68;899,883804900187
1051331;1;5;1;50;2;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;68;899,883804900187
1051331;1;6;1;50;2;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;899,883804900187
1051331;1;7;1;50;2;7;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;68;899,883804900187
1051333;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;748,80946473954
1051333;1;2;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;748,80946473954
1051353;1;1;1;50;2;1;6;CAMINANDO;2;2;2;2;2; ; ; ; ; ; ; ; ; ;68;1100,62766225102
1051353;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;68;1100,62766225102
1051353;1;3;1;50;2;3;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;1100,62766225102
1051379;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;1273,9993407406
1051379;1;2;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;1273,9993407406
1051379;1;3;1;50;2;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;68;1273,9993407406
1051379;1;4;1;50;2;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;68;1273,9993407406
1051405;1;1;1;50;2;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1; ;68;1295,96979466604
1051405;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;68;1295,96979466604
1051405;1;3;1;50;2;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;1295,96979466604
1051405;1;4;1;50;2;4;4; ;2;2;2;2;1;11; ; ; ; ; ; ; ; ;68;1295,96979466604
1051405;1;5;1;50;2;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;68;1295,96979466604
1051405;1;6;1;50;2;6;6;EN  LA CASA EN   RECUPERACION  DE    PARTO;2;2;2;2;1;10; ; ; ; ; ; ; ; ;68;1295,96979466604
1051429;1;1;1;50;2;1;6;DESCANSANDO,  RECIEN OPERADO  DE LA  BESICULA;2;1; ; ; ; ; ; ; ; ; ; ; ; ;68;1116,81502447521
1051429;1;2;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;1116,81502447521
1051429;1;3;1;50;2;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;1116,81502447521
1051429;1;4;1;50;2;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;1116,81502447521
1051436;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;939,387478603903
1051436;1;2;1;50;2;2;6;ENFERMA   DE  GRIPA;2;2;2;2;1;4; ;1;2; ; ; ; ; ;68;939,387478603903
1051436;1;3;1;50;2;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;68;939,387478603903
1051436;1;4;1;50;2;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;68;939,387478603903
1051439;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;615,169642175765
1051439;1;2;1;50;2;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;68;615,169642175765
1051439;1;3;1;50;2;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;68;615,169642175765
1051439;1;5;1;50;2;5;4; ;2;2;2;1; ; ; ; ; ; ; ;1;1; ;68;615,169642175765
1051442;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;807,307302566168
1051442;1;2;1;50;2;2;4; ;2;2;2;2;1;2; ;2; ;2; ; ; ; ;68;807,307302566168
1051442;1;3;1;50;2;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;68;807,307302566168
1051444;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;939,387478603903
1051444;1;2;1;50;2;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;68;939,387478603903
1051444;1;3;1;50;2;3;6;JUGANDO  FUTLBOOL;2;2;2;1; ; ; ; ; ; ; ;1;1; ;68;939,387478603903
1051444;1;4;1;50;2;4;6;DESCANSAR;2;2;2;1; ; ; ; ; ; ; ;1;2; ;68;939,387478603903
1051448;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;581,921447963128
1051448;1;2;1;50;2;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;68;581,921447963128
1051452;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;986,305485913921
1051452;1;2;1;50;2;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;68;986,305485913921
1051452;1;3;1;50;2;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;2; ;68;986,305485913921
1051452;1;4;1;50;2;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;68;986,305485913921
1051452;1;5;1;50;2;5;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;68;986,305485913921
1051457;1;1;1;50;2;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;68;646,944173789904
1051458;1;1;1;50;2;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;1; ;68;773,348846847201
1051458;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;68;773,348846847201
1051458;1;3;1;50;2;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;68;773,348846847201
1051458;1;4;1;50;2;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;68;773,348846847201
1051461;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;474,510939028744
1051461;1;2;1;50;2;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ; ; ;68;474,510939028744
1051461;1;3;1;50;2;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;68;474,510939028744
1051463;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;925,982833533888
1051463;1;2;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;925,982833533888
1051463;1;3;1;50;2;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;68;925,982833533888
1051463;1;4;1;50;2;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;68;925,982833533888
1051463;1;5;1;50;2;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;68;925,982833533888
1051463;1;6;1;50;2;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;925,982833533888
1051465;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;959,898737749671
1051465;1;2;1;50;2;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1; ;68;959,898737749671
1051465;1;3;1;50;2;3;4; ;2;2;2;2;1;9; ; ; ; ; ; ; ; ;68;959,898737749671
1051465;1;4;1;50;2;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;68;959,898737749671
1051465;1;5;1;50;2;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;68;959,898737749671
1052366;1;1;1;50;2;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;73;1598,07016931808
1052366;1;2;1;50;2;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;73;1598,07016931808
1052366;1;3;1;50;2;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;73;1598,07016931808
1052369;1;1;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;1748,08680997451
1052369;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;73;1748,08680997451
1052374;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;2693,73209163068
1052374;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;73;2693,73209163068
1052376;1;1;1;50;2;1;6;ENFERMO DE HEPATITIS;2;2;2;1; ; ; ; ; ; ; ;2;1; ;73;2279,25834487776
1052378;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;2789,07547727798
1052378;1;2;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;2789,07547727798
1052378;1;3;1;50;2;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;2789,07547727798
1052378;1;4;1;50;2;4;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;73;2789,07547727798
1052378;1;6;1;50;2;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;73;2789,07547727798
1052381;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;2147,31578988854
1052381;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;73;2147,31578988854
1052381;1;3;1;50;2;3;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;73;2147,31578988854
1052381;1;4;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;2147,31578988854
1052381;1;5;1;50;2;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;73;2147,31578988854
1052386;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;2155,26127994373
1052386;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;73;2155,26127994373
1052386;1;3;1;50;2;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;73;2155,26127994373
1052386;1;4;1;50;2;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;73;2155,26127994373
1052389;1;1;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;1853,37863765667
1052389;1;2;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;1853,37863765667
1052389;1;3;1;50;2;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;73;1853,37863765667
1052389;1;4;1;50;2;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;73;1853,37863765667
1052392;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;1732,84204313563
1052392;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;73;1732,84204313563
1052392;1;3;1;50;2;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;73;1732,84204313563
1052392;1;4;1;50;2;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;73;1732,84204313563
1052398;1;1;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;1186,72171755061
1052398;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;73;1186,72171755061
1052402;1;1;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;2223,56819235296
1052402;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;73;2223,56819235296
1052402;1;4;1;50;2;2;3; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;73;2223,56819235296
1052405;1;1;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;3478,70643092385
1052405;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;73;3478,70643092385
1052405;1;3;1;50;2;2;3; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;73;3478,70643092385
1052405;1;4;1;50;2;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;73;3478,70643092385
1052405;1;6;1;50;2;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;3478,70643092385
1052411;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;1525,58927511061
1052411;1;2;1;50;2;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;73;1525,58927511061
1052411;1;3;1;50;2;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;73;1525,58927511061
1052411;1;4;1;50;2;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;73;1525,58927511061
1052411;1;5;1;50;2;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;73;1525,58927511061
1052413;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;2086,95436753451
1052413;1;2;1;50;2;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;73;2086,95436753451
1052413;1;3;1;50;2;2;3; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;73;2086,95436753451
1052413;1;4;1;50;2;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;73;2086,95436753451
1052413;1;5;1;50;2;5;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;73;2086,95436753451
1052416;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;2630,74266232218
1052416;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;73;2630,74266232218
1052416;1;3;1;50;2;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;73;2630,74266232218
1052416;1;4;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;2630,74266232218
1052416;1;5;1;50;2;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;73;2630,74266232218
1052424;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;1186,72171755061
1052424;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;73;1186,72171755061
1052427;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;3226,04712783642
1052427;1;2;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;3226,04712783642
1052427;1;3;1;50;2;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;3226,04712783642
1052427;1;4;1;50;2;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;73;3226,04712783642
1052429;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;1814,00978004989
1052429;1;2;1;50;2;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;73;1814,00978004989
1052433;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;1408,0619775642
1052433;1;2;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;1408,0619775642
1052433;1;3;1;50;2;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;73;1408,0619775642
1052433;1;4;1;50;2;1;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;73;1408,0619775642
1052437;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;952,982920444038
1052437;1;2;1;50;2;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;1; ;73;952,982920444038
1052437;1;3;1;50;2;3;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;73;952,982920444038
1052440;1;1;1;50;2;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;73;1257,93206587225
1052440;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;73;1257,93206587225
1052440;1;3;1;50;2;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;73;1257,93206587225
1052440;1;4;1;50;2;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;73;1257,93206587225
1052443;1;1;1;50;2;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;73;1484,23745033669
1052445;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;996,6720553939
1052445;1;2;1;50;2;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;73;996,6720553939
1052445;1;3;1;50;2;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;73;996,6720553939
1052445;1;4;1;50;2;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;73;996,6720553939
1052491;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;1973,20172079246
1052491;1;2;1;50;2;2;4; ;2;2;2;2;1;7; ;2; ;2; ; ; ; ;73;1973,20172079246
1052495;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;3181,83023389354
1052495;1;2;1;50;2;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;73;3181,83023389354
1052495;1;3;1;50;2;1;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;73;3181,83023389354
1052495;1;4;1;50;2;1;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;73;3181,83023389354
1052499;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;2170,50604678262
1052499;1;2;1;50;2;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;1; ;73;2170,50604678262
1052502;1;1;1;50;2;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;73;1257,36066075718
1052502;1;2;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;1257,36066075718
1052502;1;3;1;50;2;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;73;1257,36066075718
1052506;1;1;1;50;2;1;6;ESTUVO ENFERMO;2;1; ; ; ; ; ; ; ; ; ; ; ; ;73;1973,20172079246
1052506;1;2;1;50;2;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;73;1973,20172079246
1052508;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;2215,62270229777
