DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P9460;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;DPTO;fex_c_2011
1993050;1;1;1;70;2;16;48;8; ;2;16;8; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;2;0121;41;1513,17064098742
1993050;1;3;1;70;2;12;48;4; ;2;20;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;64;71;13;1;1;1320;41;1513,17064098742
1993084;1;1;1;70;2;96;40;4; ;2;96;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;1;40000;2;84;85;75;1;2;7512;41;971,817005254831
1993086;1;2;1;70;2;8;20;2; ;2;768;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5521;41;1209,3017060846
1993089;1;1;1;70;2;24;40;4; ;2;24;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;128000;2;61;95;45;1;2;4521;41;1590,44564027419
1993149;1;2;1;70;2;8;40;4; ;2;16;8; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;62;01;1;1;0123;41;1165,23368275793
1993169;1;2;1;70;2;4;40;4; ;2;4;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;1;120000;2;61;61;01;1;1;0140;41;1175,44142936624
1993169;1;3;1;70;2;4;50;4; ;2;4;4; ;1;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;1;0111;41;1175,44142936624
1993180;1;1;1;70;2;2;40;4; ;2;2;4; ;1;7; ; ; ; ; ; ; ; ; ;1; ;1;240000;2;61;95;45;1;1;4521;41;1182,48252989907
1993197;1;2;1;70;2;20;40;2; ;2;120;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;40;52;1;2;5239;41;1325,2806921611
1993203;1;3;1;70;2;2;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;41;1197,2976885342
1993206;1;2;1;70;2;6;40;1; ;2;120;1; ;6;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;58;74;1;1;7492;41;1081,3187024577
1993209;1;2;1;70;2;4;30;1; ;2;12;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;79;18;1;1;1810;41;1319,75396348433
1993277;1;3;1;70;2;12;60;8; ;2;12;8; ;1;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0121;44;866,56121664868
1993296;1;2;1;70;2;48;40;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;41; ; ;1;2; ;44;1272,05881905957
1993297;1;2;1;70;2;48;40;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;2; ;44;1340,44980216959
1993339;1;2;1;70;2;36;40;4; ;2;48;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;54;95;1;2;9500;44;1103,22015505803
1993340;1;2;1;70;2;58;40;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;41; ; ;1;2; ;44;1105,29524682124
1993596;1;1;1;70;2;32;32;1; ;2;32;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;39;50;1;2;5011;50;809,077456888832
1993627;1;3;1;70;2;2;40;4; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;70000;2;99;99;50;1;1;5020;50;3760,24641252872
1993776;1;2;1;70;2;3;50;1; ;2;4;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;1;240000;2;53;61;01;1;1;0112;50;1539,56452853434
1993897;1;2;1;70;2;4;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;52;1845,96643877226
1993898;1;2;1;70;2;35;48;3; ;2;204;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;52;4696,54031272165
1993899;1;1;1;70;2;26;40;4; ;2;48;3; ;1;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;54;95;1;2;9500;52;5275,04430508691
1993908;1;3;1;70;2;50;48;1; ;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;60000;2;53;85;52;1;2;5271;52;2316,99546458502
1993930;1;2;1;70;2;18;48;1; ;2;48;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;44;44;64;1;2;6421;52;902,364629162332
1993938;1;3;1;70;2;144;48;3; ;2;144;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;60000;2;54;54;95;1;2;9500;52;4335,90540160377
1993941;1;3;1;70;2;24;48;1; ;2;24;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5211;52;899,891343933649
1993951;1;2;1;70;2;28;48;3; ;2;24;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;100000;2;54;54;95;1;2;9500;52;716,861880535115
1993951;1;3;1;70;2;20;48;1; ;2;20;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5233;52;716,861880535115
1993961;1;2;1;70;2;20;48;3; ;2;20;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;54;54;95;1;2;9500;52;998,727921981531
1993964;1;2;1;70;2;60;48;3; ;2;60;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;50000;2;54;54;95;1;2;9500;52;4805,32402955446
1993967;1;2;1;70;2;52;24;3; ;2;104;3; ;1;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;52;2179,6717137411
1993968;1;2;1;70;2;6;40;1; ;2;3;1; ;5;3; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;59;58;55;1;1;5521;52;3410,76247173472
1993968;1;3;1;70;2;4;40;1; ;2;24;6; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;62;01;1;1;0121;52;3410,76247173472
1993974;1;6;1;70;2;12;24;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;52;1674,72463497351
1993977;1;4;1;70;2;52;40;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;52;2636,38368459255
1993977;1;5;1;70;2;52;60;3; ;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;16000;2;54;61;01;1;2;0140;52;2636,38368459255
1993978;1;2;1;70;2;3;40;3; ;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;85000;2;54;75;36;1;1;3614;52;1368,16883467067
1993980;1;2;1;70;2;16;44;3; ;2;36;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;75;17;1;2;1710;52;2831,63240549916
1993984;1;1;1;70;2;8;60;1; ;2;2;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;120000;2;97;89;26;1;1;2693;52;2361,56894418762
1994003;1;3;1;70;2;106;36;3; ;2;52;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;61;01;1;2;0140;52;1270,44248933705
1994003;1;5;1;70;2;104;48;1; ;2;36;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;75;17;1;2;1710;52;1270,44248933705
1994006;1;2;1;70;2;12;45;1; ;2;12;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;79;36;1;1;3614;52;2619,14601808976
1994011;1;2;1;70;2;8;48;4; ;2;8;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;75;61;01;1;1;0140;52;1725,94445473385
1997754;1;1;1;70;2;8;50;3; ;2;8;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;77;51;1;1;5125;66;1577,29360666027
1997812;1;2;1;70;2;10;48;1; ;2;20;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5233;66;1266,66073794302
1997814;1;2;1;70;2;8;45;1; ;2;36;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;70;18;1;1;1810;66;1720,31064806372
1997815;1;2;1;70;2;52;45;4; ;2;52;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;54;95;1;2;9500;66;978,237815080032
1997817;1;3;1;70;2;3;18;4; ;2;3;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;600000;2;61;61;01;1;1;0123;66;1407,76883591227
1998016;1;3;1;70;2;6;48;1; ;2;3;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;63;1;1;6340;66;3999,26455708813
1998016;1;5;1;70;2;1;55;8; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;62; ; ;1;1; ;66;3999,26455708813
1998026;1;2;1;70;2;4;20;3; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;150000;2;54;55;74;1;1;7493;66;1520,63849266348
1998030;1;1;1;70;2;3;54;8; ;2;2;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;400000;2;62;62;01;1;1;0111;66;1182,48252989907
1998030;1;2;1;70;2;8;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;79; ; ;1;1; ;66;1182,48252989907
1998170;1;2;1;70;2;2;48;4; ;2;1;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;74;1;1;7493;68;2392,26244862911
2000073;1;3;1;70;2;54;48;1; ;2;24;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;37;41;52;1;2;5211;08;3325,83912081195
2000073;1;4;1;70;2;51;48;1; ;2;24;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;2;5521;08;3325,83912081195
2000075;1;7;1;70;2;12;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;37; ; ;1;1; ;08;2973,76605630287
2000126;1;6;1;70;2;4;48;1; ;2;4;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;33;75;1;1;7530;08;3042,40746671015
2000133;1;6;1;70;2;1;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;1; ;08;2806,88463346925
2000715;1;2;1;70;2;8;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;1; ;47;1109,77563227612
2000716;1;5;1;70;2;8;40;2; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;1; ;47;1383,13670410035
2000716;1;6;1;70;2;8;50;1; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;92;1;1;9242;47;1383,13670410035
2000723;1;1;1;70;2;56;56;3; ;2;8;3; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;47;1124,24659883589
2000746;1;2;1;70;2;24;40;3; ;2;48;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;47;1073,01566899647
2000747;1;1;1;70;2;20;48;4; ;2;1;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;98;98;60;1;2;6031;47;1446,35326024515
2000893;1;1;1;70;2;20;40;1; ;2;20;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;55;1;2;5511;47;1265,97546231619
2000916;1;2;1;70;2;52;48;1; ;2;52;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;97;51;1;2;5127;47;975,425577428709
2000916;1;3;1;70;2;48;48;3; ;2;48;3; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;47;975,425577428709
2000941;1;2;1;70;2;12;48;3; ;2;12;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;47;1226,60648642973
2000996;1;3;1;70;2;15;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;47;1261,85318911046
2001043;1;6;1;70;2;56;35;4; ;2;35;4; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;2;8041;54;1326,85266933555
2001054;1;3;1;70;2;6;48;3; ;2;6;3; ;1;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;54;2137,20772369874
2001173;1;3;1;70;2;8;30;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;1; ;54;891,39286692532
2001264;1;2;1;70;2;98;40;3; ;2;260;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;62;92;1;2;9249;76;3564,31992848109
2001294;1;3;1;70;2;4;48;8; ;2;4;8; ;5;1; ; ; ; ; ; ; ; ; ;1; ;1;50000;2;62;62;01;1;1;0111;76;4005,24193879585
2001323;1;1;1;70;2;12;54;3; ;2;12;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;76;2433,30864217699
2001371;1;4;1;70;2;7;48;3; ;2;9;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;76;2557,16152938726
2001371;1;7;1;70;2;4;48;1; ;2;4;8; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;37;62;01;1;1;0121;76;2557,16152938726
