DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7480;P7480S1;P7480S3;P7480S4;P7480S5;P7480S6;P7480S7;P7480S8;P7480S9;P7480S10;P7480S11;P7480S1A1;P7480S3A1;P7480S4A1;P7480S5A1;P7480S6A1;P7480S7A1;P7480S8A1;P7480S9A1;P7480S10A1;P7480S11A1;clase;DPTO;AREA;fex_c_2011
1126648;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;14; ; ; ; ; ; ;1;63; ;714,383457234888
1126648;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;63; ;714,383457234888
1126649;1;1;1;90; ;2;1;2;1;2;1;2;1;2;2; ;30; ;40; ;10; ;6; ; ;1;63; ;213,017019558432
1126649;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;1;63; ;213,017019558432
1126650;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;20; ;60; ; ; ; ; ; ;1;63; ;322,670814065948
1126650;2;1;2;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;63; ;322,670814065948
1126650;2;2;2;90; ;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;1;63; ;322,670814065948
1126651;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;63; ;571,658028230957
1126651;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;1;63; ;571,658028230957
1126651;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;63; ;571,658028230957
1126651;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;28; ;60; ; ; ; ; ; ;1;63; ;571,658028230957
1126652;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;63; ;336,397429529006
1126652;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;42; ; ; ; ; ; ; ; ;1;63; ;336,397429529006
1126652;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;63; ;336,397429529006
1126653;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;63; ;347,262249129303
1126653;1;2;1;90; ;2;2;2;2;1;2;2;2;2;2; ; ; ; ;21; ; ; ; ; ;1;63; ;347,262249129303
1126654;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;63; ;351,258043416404
1126654;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;63; ;351,258043416404
1126655;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;63; ;246,281222874105
1126655;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;25; ;60; ; ; ; ; ; ;1;63; ;246,281222874105
1126656;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;7; ;10; ; ; ; ; ; ;1;63; ;364,63311750616
1126656;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;25; ;50; ; ; ; ; ; ;1;63; ;364,63311750616
1126656;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;30; ;20; ; ; ; ; ; ;1;63; ;364,63311750616
1126656;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;63; ;364,63311750616
1126657;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;1;63; ;396,98340688516
1126657;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;63; ;396,98340688516
1126657;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;63; ;396,98340688516
1126657;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;63; ;396,98340688516
1126658;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;1;63; ;308,75162978363
1126660;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;63; ;544,33284058674
1126661;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;63; ;663,751799146095
1126661;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;30; ;30; ; ; ; ; ; ;1;63; ;663,751799146095
1126661;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;63; ;663,751799146095
1126662;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;63; ;308,75162978363
1126663;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;48; ; ; ; ; ; ; ; ;1;63; ;361,893542361882
1126663;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;63; ;361,893542361882
1126663;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;63; ;361,893542361882
1126663;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;63; ;361,893542361882
1126664;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;20; ; ; ; ; ; ;1;63; ;693,387083442377
1126664;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;70; ; ; ; ; ; ;1;63; ;693,387083442377
1126664;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;63; ;693,387083442377
1126664;1;6;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;63; ;693,387083442377
1126664;1;7;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;63; ;693,387083442377
1126665;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;5; ; ; ; ; ; ;1;63; ;561,703708963596
1126665;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;28; ;70; ; ; ; ; ; ;1;63; ;561,703708963596
1126665;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;4; ;7; ; ; ; ; ; ;1;63; ;561,703708963596
1126666;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;15; ; ; ; ; ; ;1;63; ;311,491204927908
1126667;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;63; ;350,713933223842
1126667;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;63; ;350,713933223842
1126668;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;63; ;432,132039754204
1126668;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;63; ;432,132039754204
1126669;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;63; ;348,518468272126
1126669;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;63; ;348,518468272126
1126671;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;63; ;602,182656402353
1126671;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;1;63; ;602,182656402353
1126671;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;63; ;602,182656402353
1126671;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;63; ;602,182656402353
1126672;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;25; ;8; ; ; ; ; ; ;1;63; ;347,262249129303
1126672;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;63; ;347,262249129303
1126673;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;63; ;432,132039754204
1126673;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;63; ;432,132039754204
1126674;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;63; ;475,350562337239
1126674;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;1;63; ;475,350562337239
1126674;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;63; ;475,350562337239
1126675;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;63; ;315,254264956452
1126675;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;63; ;315,254264956452
1126676;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;63; ;238,513132391307
1126676;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;1;63; ;238,513132391307
1126676;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;63; ;238,513132391307
1126677;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;63; ;544,33284058674
1126678;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;63; ;210,476215308082
1126678;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;63; ;210,476215308082
1126678;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;1;63; ;210,476215308082
1126678;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;1;63; ;210,476215308082
1126679;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;1;63; ;353,764884302125
1126679;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;1;63; ;353,764884302125
1126679;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;63; ;353,764884302125
1126680;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;63; ;348,518468272126
1126680;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;1;63; ;348,518468272126
1126681;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;1;63; ;317,99384010073
1126681;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;63; ;317,99384010073
1126682;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;42; ; ; ; ; ; ; ; ;1;63; ;230,384474331551
1126682;1;2;1;90; ;2;1;2;2;2;2;2;2;2;1; ;15; ; ; ; ; ; ; ;8;1;63; ;230,384474331551
1126684;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;7; ;7; ; ; ; ; ; ;1;63; ;441,374250071305
1126684;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;63; ;441,374250071305
1126684;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;30; ;60; ; ; ; ; ; ;1;63; ;441,374250071305
1126685;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;1;63; ;223,881839158729
1126687;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;30; ;20; ; ; ; ; ; ;1;63; ;311,491204927908
1126688;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;1;63; ;565,155393058135
1126688;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;63; ;565,155393058135
1126688;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;63; ;565,155393058135
1126689;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;63; ;348,518468272126
1126689;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;1;63; ;348,518468272126
1126690;1;1;1;90; ;2;1;2;1;2;2;2;2;2;1; ;35; ;60; ; ; ; ; ;8;1;63; ;210,476215308082
1126691;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;63; ;210,476215308082
1126691;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;24; ;20; ; ; ; ; ; ;1;63; ;210,476215308082
1126691;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;1;63; ;210,476215308082
1126692;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;63; ;460,719269104661
1126710;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;63; ;544,33284058674
1126711;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;63; ;441,374250071305
1126711;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;1;63; ;441,374250071305
1126711;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;63; ;441,374250071305
1126712;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;63; ;348,518468272126
1126712;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;44; ; ; ; ; ; ; ; ;1;63; ;348,518468272126
1126713;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;63; ;520,363816855735
1126713;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;22; ;18; ; ; ; ; ; ;1;63; ;520,363816855735
1126713;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;1;63; ;520,363816855735
1126713;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;63; ;520,363816855735
1126713;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;63; ;520,363816855735
1126715;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;63; ;471,8988782427
1126715;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;44; ;18; ; ; ; ; ; ;1;63; ;471,8988782427
1126715;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;63; ;471,8988782427
1126716;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;63; ;550,835475759562
1126716;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;1;63; ;550,835475759562
1126717;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;22; ; ; ; ; ; ; ; ;1;63; ;223,881839158729
1126718;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;63; ;475,350562337239
1126718;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;44; ; ; ; ; ; ; ; ;1;63; ;475,350562337239
1126718;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;1;63; ;475,350562337239
1126719;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;63; ;263,648677647225
1126719;1;2;1;90; ;2;1;2;2;1;2;2;2;2;2; ;48; ; ;22; ; ; ; ; ;1;63; ;263,648677647225
1126720;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;63; ;550,835475759562
1126720;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;44; ; ; ; ; ; ; ; ;1;63; ;550,835475759562
1126721;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;63; ;210,476215308082
1126721;2;1;2;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;63; ;210,476215308082
1126721;2;2;2;90; ;2;1;2;2;2;2;2;2;2;2; ;44; ; ; ; ; ; ; ; ;1;63; ;210,476215308082
1126722;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;63; ;544,33284058674
1126723;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;63; ;241,564083469591
1126723;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;22; ; ; ; ; ; ; ; ;1;63; ;241,564083469591
1126723;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;1;63; ;241,564083469591
1126723;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;1;63; ;241,564083469591
1126724;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;22; ;18; ; ; ; ; ; ;1;63; ;210,476215308082
1126724;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;18; ;33; ; ; ; ; ; ;1;63; ;210,476215308082
1126725;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;63; ;552,419134211017
1126725;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;18; ;12; ; ; ; ; ; ;1;63; ;552,419134211017
1126725;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;63; ;552,419134211017
1126725;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;63; ;552,419134211017
1126725;1;8;1;90; ;2;1;2;1;2;2;2;2;2;2; ;12; ;18; ; ; ; ; ; ;1;63; ;552,419134211017
1126726;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;8; ;12; ; ; ; ; ; ;1;63; ;350,713933223842
1126726;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;63; ;350,713933223842
1126727;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;44; ; ; ; ; ; ; ; ;1;63; ;604,378121354069
1126727;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;63; ;604,378121354069
1126727;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;1;63; ;604,378121354069
1126727;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;63; ;604,378121354069
1126728;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;63; ;424,006795298185
1126728;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;33; ;28; ; ; ; ; ; ;1;63; ;424,006795298185
1126728;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;12; ;8; ; ; ; ; ; ;1;63; ;424,006795298185
1126729;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;12; ;18; ; ; ; ; ; ;1;63; ;294,123750154789
1126730;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;1;63; ;311,80599446565
1126730;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;63; ;311,80599446565
1126730;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;22; ;26; ; ; ; ; ; ;1;63; ;311,80599446565
1126730;1;6;1;90; ;2;1;2;2;2;2;2;2;2;2; ;36; ; ; ; ; ; ; ; ;1;63; ;311,80599446565
1126731;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;63; ;444,825934165844
1126731;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;26; ;22; ; ; ; ; ; ;1;63; ;444,825934165844
1126731;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;63; ;444,825934165844
1126732;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;63; ;600,529117847012
1126732;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;48; ; ; ; ; ; ; ; ;1;63; ;600,529117847012
1126732;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;63; ;600,529117847012
1126732;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;28; ;60; ; ; ; ; ; ;1;63; ;600,529117847012
1126732;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;63; ;600,529117847012
1126732;1;8;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;63; ;600,529117847012
1126732;1;9;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;63; ;600,529117847012
1126733;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;63; ;347,262249129303
1126733;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;48; ; ; ; ; ; ; ; ;1;63; ;347,262249129303
1126734;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;12; ;22; ; ; ; ; ; ;1;63; ;434,871614898483
1126734;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;44; ;24; ; ; ; ; ; ;1;63; ;434,871614898483
1126736;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;1;63; ;547,784524681278
1126737;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;63; ;347,262249129303
1126737;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;1;63; ;347,262249129303
1126738;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;1;63; ;667,713250557314
1126738;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;63; ;667,713250557314
1126739;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;63; ;236,887109504373
1126739;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;22; ; ; ; ; ; ; ; ;1;63; ;236,887109504373
1126739;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;1;63; ;236,887109504373
1126740;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;63; ;263,648677647225
1126740;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;22; ; ; ; ; ; ; ; ;1;63; ;263,648677647225
1126741;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;22; ; ; ; ; ; ; ; ;1;63; ;213,017019558432
1126741;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;22; ; ; ; ; ; ; ; ;1;63; ;213,017019558432
1126742;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;63; ;360,267519474948
1126742;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;22; ; ; ; ; ; ; ; ;1;63; ;360,267519474948
1126742;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;44; ; ; ; ; ; ; ; ;1;63; ;360,267519474948
1126742;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;22; ; ; ; ; ; ; ; ;1;63; ;360,267519474948
1126743;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;22; ; ; ; ; ; ; ; ;1;63; ;460,719269104661
1126746;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;63; ;463,22952359412
1126746;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;33; ;18; ; ; ; ; ; ;1;63; ;463,22952359412
1126746;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;1;63; ;463,22952359412
1126746;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;12; ;22; ; ; ; ; ; ;1;63; ;463,22952359412
1126747;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;63; ;339,849113623545
1126747;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;63; ;339,849113623545
1126747;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;4; ;28; ; ; ; ; ; ;1;63; ;339,849113623545
1126748;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;63; ;210,476215308082
1126748;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;22; ; ; ; ; ; ; ; ;1;63; ;210,476215308082
1126748;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;63; ;210,476215308082
1126749;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;63; ;329,894794356184
1126749;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;12; ;22; ; ; ; ; ; ;1;63; ;329,894794356184
1126750;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;63; ;348,518468272126
1126750;1;2;1;90; ;2;1;2;2;1;2;2;2;2;2; ;44; ; ;18; ; ; ; ; ;1;63; ;348,518468272126
1126751;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;63; ;550,835475759562
1126751;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;1;63; ;550,835475759562
1126752;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;63; ;456,726888421297
1126752;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;38; ;14; ; ; ; ; ; ;1;63; ;456,726888421297
1126752;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;63; ;456,726888421297
1126753;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;63; ;363,719203569487
1126753;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;44; ; ; ; ; ; ; ; ;1;63; ;363,719203569487
1126753;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;63; ;363,719203569487
1126753;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;1;63; ;363,719203569487
