DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7480S1;P7480S1A1;P7480S3;P7480S3A1;P7480S4;P7480S4A1;P7480S5;P7480S5A1;P7480S6;P7480S6A1;P7480S7;P7480S7A1;P7480S8;P7480S8A1;P7480S9;P7480S9A1;P7480S10;P7480S10A1;P7480S11;P7480S11A1;AREA;MES;DPTO;fex_c_2011
4277952;1;2;1;90;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;73;03;73;223,654990944765
4277953;1;1;1;90;2; ;1;24;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;73;03;73;223,551410219715
4277953;1;3;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;73;03;73;223,551410219715
4277953;1;4;1;90;2; ;1;28;2; ;1;24;1;28;2; ;2; ;2; ;2; ;2; ;73;03;73;223,551410219715
4277953;1;5;1;90;2; ;1;2;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;73;03;73;223,551410219715
4277954;1;1;1;90;2; ;2; ;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;73;03;73;224,801461524774
4277954;1;2;1;90;2; ;1;30;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;73;03;73;224,801461524774
4277955;1;1;1;90;2; ;1;3;2; ;1;14;2; ;2; ;1;4;2; ;2; ;2; ;73;03;73;336,345982444121
4277955;1;4;1;90;2; ;1;7;2; ;2; ;2; ;2; ;1;20;2; ;2; ;2; ;73;03;73;336,345982444121
4277956;1;1;1;90;2; ;1;7;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;73;03;73;355,152461787348
4277956;1;2;1;90;2; ;1;21;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;73;03;73;355,152461787348
4277957;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;73;03;73;222,201633676736
4277958;1;1;1;90;2; ;1;18;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;73;03;73;267,321698520477
4277958;1;2;1;90;2; ;1;10;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;73;03;73;267,321698520477
4277958;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;73;03;73;267,321698520477
4277959;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;1;10;2; ;2; ;73;03;73;221,055163096727
4277960;1;1;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;920,432319992183
4277960;1;2;1;90;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;920,432319992183
4277961;1;1;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;1140,89119895479
4277962;1;1;1;90;2; ;1;4;2; ;2; ;2; ;2; ;1;4;2; ;2; ;2; ;76;03;76;634,738710557924
4277962;1;2;1;90;2; ;1;31;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;14;76;03;76;634,738710557924
4277962;1;3;1;90;2; ;1;11;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;634,738710557924
4277963;1;1;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;906,806555195349
4277963;1;2;1;90;2; ;1;14;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;906,806555195349
4277963;1;3;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;906,806555195349
4277963;1;4;1;90;2; ;1;6;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;906,806555195349
4277964;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;1;1;6;2; ;76;03;76;992,085837414825
4277964;1;2;1;90;2; ;1;7;2; ;2; ;2; ;2; ;1;6;2; ;2; ;2; ;76;03;76;992,085837414825
4277964;1;3;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;992,085837414825
4277965;1;1;1;90;2; ;1;56;2; ;2; ;2; ;2; ;1;6;2; ;2; ;1;6;76;03;76;1053,78889745035
4277965;1;2;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;1053,78889745035
4277965;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;1053,78889745035
4277966;1;1;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;782,067917196885
4277966;1;2;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;782,067917196885
4277967;1;1;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;1515,74551260768
4277967;1;2;1;90;2; ;1;35;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;1515,74551260768
4277967;1;3;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;1515,74551260768
4277968;1;1;1;90;2; ;1;14;2; ;2; ;1;4;2; ;2; ;2; ;2; ;2; ;76;03;76;993,561992315826
4277968;1;2;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;993,561992315826
4277969;1;1;1;90;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;926,194588619925
4277970;1;1;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;993,561992315826
4277970;1;2;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;993,561992315826
4277971;1;1;1;90;2; ;1;24;1;2;2; ;2; ;2; ;1;40;2; ;2; ;2; ;76;03;76;1239,39155424351
4277971;1;2;1;90;2; ;2; ;1;28;1;60;1;10;2; ;2; ;2; ;2; ;2; ;76;03;76;1239,39155424351
4277972;1;1;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;855,197589520527
4277972;1;2;1;90;2; ;1;16;2; ;2; ;1;3;2; ;2; ;2; ;2; ;2; ;76;03;76;855,197589520527
4277973;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;1140,89119895479
4277974;1;1;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;920,432319992183
4277974;1;2;1;90;2; ;1;24;2; ;2; ;2; ;2; ;1;4;2; ;2; ;2; ;76;03;76;920,432319992183
4277975;1;1;1;90;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;1140,89119895479
4277976;1;1;1;90;2; ;1;3;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;1558,35078849484
4277976;1;2;1;90;2; ;1;16;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;1558,35078849484
4277977;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;926,194588619925
4277978;1;1;1;90;2; ;1;20;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;1239,39155424351
4277978;1;2;1;90;2; ;1;21;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;1239,39155424351
4277979;1;1;1;90;2; ;1;6;2; ;2; ;2; ;2; ;1;8;2; ;2; ;2; ;76;03;76;853,064916296282
4277980;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;1239,39155424351
4277980;1;2;1;90;2; ;1;30;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;1239,39155424351
4277981;1;1;1;90;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;855,197589520527
4277981;1;2;1;90;2; ;1;31;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;855,197589520527
4277982;1;1;1;90;2; ;1;6;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;1196,78627835635
4277982;1;2;1;90;2; ;1;18;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;1196,78627835635
4277982;1;3;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;1196,78627835635
4277983;1;1;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;775,235786577468
4277983;1;2;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;775,235786577468
4277983;1;3;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;775,235786577468
4277983;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;775,235786577468
4277984;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;1;9;2; ;2; ;2; ;76;03;76;634,738710557924
4277984;1;2;1;90;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;634,738710557924
4277984;1;3;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;634,738710557924
4277985;1;1;1;90;2; ;2; ;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;1185,35966606823
4277985;1;2;1;90;2; ;1;28;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;1185,35966606823
4277985;1;3;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;1185,35966606823
4277986;1;1;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;924,718433718924
4277986;1;2;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;924,718433718924
4277987;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;1185,35966606823
4277987;1;2;1;90;2; ;1;28;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;1185,35966606823
4277987;1;3;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;1185,35966606823
4277988;1;1;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;764,48645989084
4277988;1;2;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;764,48645989084
4277988;1;3;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;764,48645989084
4277988;1;4;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;764,48645989084
4277989;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;1511,45939888094
4277989;1;2;1;90;2; ;1;56;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;1511,45939888094
4277989;1;4;1;90;2; ;2; ;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;1511,45939888094
4277990;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;922,564993216428
4277990;1;2;1;90;2; ;1;24;2; ;1;10;2; ;2; ;2; ;2; ;2; ;1;4;76;03;76;922,564993216428
4277990;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;922,564993216428
4277991;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;855,197589520527
4277991;1;2;1;90;2; ;1;38;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;855,197589520527
4277992;1;1;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;632,606037333679
4277992;1;2;1;90;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;632,606037333679
4277993;1;1;1;90;2; ;1;10;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;926,194588619925
4277994;1;1;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;926,194588619925
4277995;1;1;1;90;2; ;1;28;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;1024,69494390865
4277995;1;2;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;1024,69494390865
4277996;1;1;1;90;2; ;1;35;2; ;2; ;1;21;2; ;2; ;2; ;2; ;2; ;76;03;76;846,232785676865
4277996;1;2;1;90;2; ;1;5;2; ;2; ;1;5;2; ;2; ;2; ;2; ;2; ;76;03;76;846,232785676865
4277996;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;846,232785676865
4277997;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;855,197589520527
4277997;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;855,197589520527
4277998;1;1;1;90;2; ;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;992,085837414825
4277998;1;2;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;992,085837414825
4277998;1;3;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;4;76;03;76;992,085837414825
4277999;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;992,085837414825
4277999;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;992,085837414825
4277999;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;992,085837414825
4278000;1;1;1;90;2; ;1;25;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;518,259484719975
4278000;1;2;1;90;2; ;1;16;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;518,259484719975
4278000;1;3;1;90;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;518,259484719975
4278001;1;1;1;90;2; ;1;4;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;1257,01318349087
4278001;1;2;1;90;2; ;1;43;2; ;1;24;1;20;2; ;2; ;2; ;2; ;2; ;76;03;76;1257,01318349087
4278001;1;3;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;1257,01318349087
4278001;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;1257,01318349087
4278002;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;20;76;03;76;999,445409317797
4278002;1;2;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;999,445409317797
4278002;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;999,445409317797
4278003;1;1;1;90;2; ;1;98;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;1060,92939601173
4278003;1;2;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;1060,92939601173
4278003;2;1;2;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;1060,92939601173
4278004;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;997,135013324865
4278004;1;2;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;997,135013324865
4278005;1;1;1;90;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;1086,07069583945
4278006;1;1;1;90;2; ;1;14;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;723,51247561809
4278006;1;2;1;90;2; ;1;32;2; ;1;32;2; ;1;21;2; ;2; ;2; ;2; ;76;03;76;723,51247561809
4278006;1;3;1;90;2; ;1;14;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;723,51247561809
4278007;1;1;1;90;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;1235,96546553435
4278008;1;1;1;90;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76;03;76;926,194588619925
4278041;1;1;1;90;2; ;1;20;1;20;2; ;1;15;2; ;2; ;2; ;2; ;2; ;05;03;05;1007,85619221794
4278041;1;2;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;03;05;1007,85619221794
4278041;2;1;2;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;03;05;1007,85619221794
4278042;1;1;1;90;2; ;1;20;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;05;03;05;854,896075548406
4278042;1;2;1;90;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;4;05;03;05;854,896075548406
4278042;1;3;1;90;2; ;1;20;2; ;1;40;2; ;2; ;2; ;2; ;2; ;2; ;05;03;05;854,896075548406
4278042;1;5;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;03;05;854,896075548406
4278043;1;1;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;03;05;1180,59517424421
4278043;1;2;1;90;2; ;1;40;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;03;05;1180,59517424421
4278043;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;03;05;1180,59517424421
4278043;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;1;8;2; ;2; ;2; ;05;03;05;1180,59517424421
4278043;1;5;1;90;2; ;1;1;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;05;03;05;1180,59517424421
4278044;1;1;1;90;2; ;1;20;2; ;1;40;2; ;2; ;2; ;2; ;2; ;2; ;05;03;05;896,659696779496
4278044;1;2;1;90;2; ;1;18;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;05;03;05;896,659696779496
4278044;1;4;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;03;05;896,659696779496
4278044;1;5;1;90;2; ;1;10;2; ;2; ;1;10;2; ;2; ;2; ;2; ;2; ;05;03;05;896,659696779496
4278045;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;03;05;644,091230305205
4278045;1;2;1;90;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;03;05;644,091230305205
4278045;1;3;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;03;05;644,091230305205
4278045;1;5;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;03;05;644,091230305205
4278045;1;6;1;90;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;03;05;644,091230305205
4278045;1;7;1;90;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;03;05;644,091230305205
4278045;1;8;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;03;05;644,091230305205
4278046;1;1;1;90;2; ;1;49;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;05;03;05;858,537624751795
4278046;1;2;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;03;05;858,537624751795
4278046;1;3;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;03;05;858,537624751795
4278046;1;4;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;03;05;858,537624751795
4278047;1;1;1;90;2; ;1;25;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;03;05;1008,56634456826
4278048;1;1;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;03;05;917,896583570204
4278048;1;2;1;90;2; ;1;35;2; ;1;16;2; ;2; ;2; ;2; ;2; ;2; ;05;03;05;917,896583570204
4278048;1;3;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;03;05;917,896583570204
4278049;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;03;05;1009,53014689779
4278049;1;2;1;90;2; ;1;54;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;05;03;05;1009,53014689779
4278049;1;3;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;03;05;1009,53014689779
4278049;1;4;1;90;2; ;1;14;2; ;1;17;2; ;2; ;2; ;2; ;2; ;2; ;05;03;05;1009,53014689779
4278049;1;5;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;03;05;1009,53014689779
4278050;1;1;1;90;2; ;1;36;2; ;1;25;2; ;2; ;2; ;2; ;2; ;2; ;05;03;05;1113,52791498958
4278051;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;03;05;1044,54473958892
4278051;1;2;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;03;05;1044,54473958892
4278052;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;20;05;03;05;1188,53039735324
4278053;1;1;1;90;2; ;1;7;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;05;03;05;872,14673425438
4278053;1;4;1;90;2; ;1;24;2; ;1;50;2; ;2; ;2; ;2; ;2; ;2; ;05;03;05;872,14673425438
4278054;1;1;1;90;2; ;1;28;1;28;1;28;2; ;2; ;2; ;2; ;2; ;2; ;05;03;05;996,651213266043
4278054;1;3;1;90;2; ;2; ;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;05;03;05;996,651213266043
4278055;1;1;1;90;1;3;1;1;2; ;2; ;2; ;2; ;2; ;1;8;2; ;2; ;05;03;05;1148,47844753533
4278055;1;2;1;90;1;10;1;36;2; ;2; ;1;8;2; ;2; ;2; ;2; ;2; ;05;03;05;1148,47844753533
4278055;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;03;05;1148,47844753533
4278056;1;1;1;90;2; ;1;30;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;05;03;05;1004,47509655819
4278057;1;1;1;90;2; ;1;56;2; ;2; ;2; ;2; ;1;8;2; ;2; ;2; ;05;03;05;1037,3196688302
4278057;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;03;05;1037,3196688302
4278057;1;3;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;03;05;1037,3196688302
4278057;1;4;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;03;05;1037,3196688302
4278058;1;1;1;90;2; ;1;1;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;05;03;05;1034,77328529374
4278058;1;2;1;90;2; ;1;20;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;05;03;05;1034,77328529374
4278059;1;1;1;90;2; ;1;21;2; ;1;26;2; ;2; ;2; ;2; ;2; ;2; ;05;03;05;996,651213266043
4278059;1;3;1;90;2; ;1;26;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;03;05;996,651213266043
4278060;1;1;1;90;2; ;1;2;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;05;03;05;1034,77328529374
4278060;1;2;1;90;2; ;1;26;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;05;03;05;1034,77328529374
4278061;1;1;1;90;2; ;1;32;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;03;05;857,317899311904
4278061;1;2;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;6;05;03;05;857,317899311904
4278061;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;03;05;857,317899311904
4278061;1;4;1;90;2; ;1;7;2; ;2; ;2; ;2; ;1;2;2; ;2; ;2; ;05;03;05;857,317899311904
4278062;1;1;1;90;2; ;1;25;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;03;05;1008,56634456826
4278063;1;1;1;90;2; ;2; ;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;05;03;05;917,896583570204
4278063;1;2;1;90;2; ;1;40;2; ;1;30;1;20;2; ;2; ;2; ;2; ;2; ;05;03;05;917,896583570204
4278063;1;3;1;90;2; ;2; ;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;05;03;05;917,896583570204
4278064;1;1;1;90;2; ;1;10;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;05;03;05;1034,77328529374
4278064;1;2;1;90;2; ;1;21;2; ;1;40;2; ;2; ;2; ;2; ;2; ;2; ;05;03;05;1034,77328529374
4278065;1;1;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;03;05;885,904416634284
4278065;1;2;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;03;05;885,904416634284
4278065;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;6;05;03;05;885,904416634284
4278066;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;03;05;1065,0714740293
4278066;1;2;1;90;2; ;1;29;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;03;05;1065,0714740293
4278066;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;1;2;2; ;2; ;1;6;05;03;05;1065,0714740293
4278067;1;1;1;90;2; ;1;36;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;03;05;988,330976840403
4278067;1;2;1;90;2; ;2; ;2; ;2; ;1;12;2; ;2; ;2; ;2; ;2; ;05;03;05;988,330976840403
4278067;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;1;6;2; ;2; ;2; ;05;03;05;988,330976840403
4278067;1;4;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;03;05;988,330976840403
4278067;1;5;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;03;05;988,330976840403
4278067;1;6;1;90;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;03;05;988,330976840403
4278068;1;1;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;03;05;1008,56634456826
4278069;1;1;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;03;05;1188,53039735324
4278070;1;1;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;03;05;878,679345875573
