DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030S1;P6030S3;P6040;P6050;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;P6269;CLASE;ESC;MES;DPTO;fex_c_2011
4292599;1;1;1;10;1;1;12;1994;22;1;2;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;03;66;454,621254849215
4292599;1;2;1;10;2;2;9;1998;18;2;2;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;03;66;454,621254849215
4292599;1;3;1;10;2;1;8;2013;3;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;03;66;454,621254849215
4292600;1;1;1;10;1;1;8;1972;44;1;3;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;03;66;789,361791881581
4292600;1;2;1;10;2;2;7;1983;33;2;3;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;03;66;789,361791881581
4292600;1;3;1;10;2;1;7;2000;16;3;6;1; ; ;3; ; ;2;1;1;1;4;7; ; ;2;7;03;66;789,361791881581
4292600;1;4;1;10;1;1;5;2002;14;3;6;1; ; ;3; ; ;2;1;1;1;4;7; ; ;2;7;03;66;789,361791881581
4292600;1;5;1;10;1;2;12;2004;12;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;03;66;789,361791881581
4292600;1;6;1;10;1;1;8;2006;10;3;6;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;03;66;789,361791881581
4292600;1;7;1;10;1;1;12;2010;6;3; ;1; ; ;3; ; ;2;2;1;1;2;1; ; ;2;0;03;66;789,361791881581
4292600;1;8;1;10;1;1;1;2013;4;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;03;66;789,361791881581
4292600;1;9;1;10;1;2;4;2015;1;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;03;66;789,361791881581
4292601;1;1;1;10;1;1;12;1949;67;1;3;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;03;66;789,361791881581
4292601;1;2;1;10;2;2;12;1946;70;2;3;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;03;66;789,361791881581
4292601;1;3;1;10;3;1;1;1989;28;3;5;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;03;66;789,361791881581
4292601;1;4;1;10;3;2;4;2008;8;4; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;2;1;03;66;789,361791881581
4292601;1;5;1;10;3;2;6;2010;6;4; ;1; ; ;3; ; ;2;2;1;1;2;1; ; ;2;0;03;66;789,361791881581
4292601;1;6;1;10;3;1;5;2012;4;4; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;03;66;789,361791881581
4292601;1;7;1;10;3;2;9;2016;0;4; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;03;66;789,361791881581
4292602;1;1;1;10;1;1;5;1974;42;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;03;66;662,431650490402
4292602;1;2;1;10;2;2;12;1978;38;2;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;03;66;662,431650490402
4292602;1;3;1;10;2;1;12;2003;13;3;6;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;03;66;662,431650490402
4292602;1;4;1;10;2;1;5;2007;9;3; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;03;66;662,431650490402
4292602;1;5;1;10;2;2;5;2009;7;3; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;2;1;03;66;662,431650490402
4292602;1;6;1;10;2;1;3;2014;3;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;03;66;662,431650490402
4292602;1;7;1;10;7;2;11;2002;14;3;4;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;03;66;662,431650490402
4292602;1;8;1;10;8;1;1;2000;17;3;1;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;03;66;662,431650490402
4292602;1;9;1;10;9;2;10;2001;15;9;1;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;03;66;662,431650490402
4292603;1;1;1;10;1;2;5;1948;68;1;5;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;03;66;563,733663516597
4292603;1;2;1;10;1;1;2;2002;15;4;6;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;03;66;563,733663516597
4292603;1;3;1;10;1;1;9;2005;11;4;6;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;03;66;563,733663516597
4292603;1;4;1;10;1;1;7;2007;9;4; ;1; ; ;3; ; ;2;2;1;1;3;1; ; ;2;1;03;66;563,733663516597
4292604;1;1;1;10;1;1;11;1984;32;1;3;1; ; ;2;1;52000;2;1;2; ;6;5;4; ;2;16;03;66;628,936366695925
4292604;1;2;1;10;1;2;7;1982;34;2;3;1; ; ;3; ; ;2;1;2; ;6;5;4; ;2;16;03;66;628,936366695925
4292604;1;3;1;10;1;2;4;2010;6;3; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;2;1;03;66;628,936366695925
4292604;1;4;1;10;1;1;10;2012;4;3; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;2;0;03;66;628,936366695925
4292605;1;1;1;10;1;1;9;1977;39;1;2;1; ; ;1;1;29508;2;1;2; ;4;9; ; ;2;9;03;66;384,584141910282
4292605;1;2;1;10;2;2;4;1982;35;2;2;1; ; ;1;5; ;2;1;2; ;5;11;2; ;2;11;03;66;384,584141910282
4292605;1;3;1;10;2;2;2;2004;13;3;6;1; ; ;1;5; ;2;1;1;1;4;7; ; ;2;7;03;66;384,584141910282
4292605;1;4;1;10;2;2;12;2005;11;3;6;1; ; ;1;5; ;2;1;1;1;4;0; ; ;2;5;03;66;384,584141910282
4292605;1;5;1;10;2;2;4;2011;5;3; ;1; ; ;1;5; ;2;2;1;1;2;0; ; ;2;0;03;66;384,584141910282
4292606;1;1;1;10;1;1;10;1967;49;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;03;66;282,492156418603
4292606;1;2;1;10;2;2;3;1989;28;2;2;1; ; ;3; ; ;2;1;1;2;6;1;2;2;2;12;03;66;282,492156418603
4292606;1;3;1;10;3;1;6;1995;21;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;03;66;282,492156418603
4292606;1;4;1;10;4;2;5;1997;19;3;6;1; ; ;3; ; ;2;1;1;1;4;8; ; ;2;8;03;66;282,492156418603
4292607;1;1;1;10;1;2;5;1971;45;1;4;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;03;66;222,505540417653
4292607;1;2;1;10;2;1;12;1940;76;5;5;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;03;66;222,505540417653
4292608;1;1;1;10;1;1;2;1989;28;1;2;1; ; ;1;1;29509;2;1;2; ;5;11;2; ;2;11;03;66;651,798865201582
4292608;1;2;1;10;2;2;6;1995;21;2;2;1; ; ;1;5; ;2;1;2; ;4;6; ; ;2;6;03;66;651,798865201582
4292608;1;3;1;10;2;1;5;2011;5;3; ;1; ; ;1;5; ;2;2;1;1;2;1; ; ;2;0;03;66;651,798865201582
4292608;1;4;1;10;2;2;11;2014;2;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ;2; ;03;66;651,798865201582
4292609;1;1;1;10;1;2;12;1981;35;1;2;1; ; ;1;5; ;2;1;2; ;5;11;2; ;2;11;03;66;789,361791881581
4292609;1;2;1;10;2;1;10;1966;50;2;2;1; ; ;1;5; ;2;1;2; ;5;11;2; ;2;11;03;66;789,361791881581
4292609;1;3;1;10;3;1;4;2003;13;3;6;1; ; ;1;5; ;2;1;1;1;4;0; ; ;2;5;03;66;789,361791881581
4292609;1;4;1;10;1;2;1;2009;8;3; ;1; ; ;1;5; ;2;1;1;1;3;3; ; ;2;3;03;66;789,361791881581
4292609;1;5;1;10;1;2;1;2015;2;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ;2; ;03;66;789,361791881581
4292610;1;1;1;10;1;2;12;1948;68;1;5;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;03;66;214,304798195579
4292610;1;2;1;10;2;2;1;2000;17;4;6;1; ; ;3; ; ;2;1;1;1;5;10;1; ;2;10;03;66;214,304798195579
4292610;1;3;1;10;3;2;10;2001;15;4;6;1; ; ;3; ; ;2;1;1;1;4;8; ; ;2;8;03;66;214,304798195579
4292611;1;1;1;10;1;1;2;1971;46;1;2;1; ; ;1;1;29509;2;1;2; ;4;7; ; ;2;7;03;66;316,339270173287
4292611;1;2;1;10;2;2;1;1974;43;2;2;1; ; ;1;5; ;2;1;2; ;6;2;3; ;2;13;03;66;316,339270173287
4292611;1;3;1;10;3;2;11;1994;22;3;4;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;03;66;316,339270173287
4292611;1;4;1;10;3;1;9;2012;4;4; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;03;66;316,339270173287
4292612;1;1;1;10;1;2;12;1954;62;1;4;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;03;66;293,288193577214
4292612;1;2;1;10;2;2;8;1997;19;3;6;1; ; ;3; ; ;2;1;2; ;4;9; ; ;2;9;03;66;293,288193577214
4292613;1;1;1;10;1;1;6;1973;43;1;2;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;03;66;644,291088205026
4292613;1;2;1;10;2;2;6;1973;43;2;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;03;66;644,291088205026
4292613;1;3;1;10;3;2;5;1996;20;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;03;66;644,291088205026
4292613;1;4;1;10;3;1;4;1999;17;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;03;66;644,291088205026
4292613;1;5;1;10;3;2;7;2000;16;3;6;1; ; ;3; ; ;2;1;1;1;4;8; ; ;2;8;03;66;644,291088205026
4292613;1;6;1;10;3;1;10;2001;15;3;6;1; ; ;3; ; ;2;1;1;1;4;7; ; ;2;7;03;66;644,291088205026
4292613;1;7;1;10;3;2;5;2003;13;3;6;1; ; ;3; ; ;2;1;1;1;4;7; ; ;2;7;03;66;644,291088205026
4292613;1;8;1;10;3;2;12;2007;9;3; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;03;66;644,291088205026
4292613;1;9;1;10;3;2;12;2013;3;4; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;03;66;644,291088205026
4292614;1;1;1;10;1;2;12;1936;80;1;5;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;03;66;286,527924550608
4292614;1;2;1;10;2;1;5;1980;36;4;6;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;03;66;286,527924550608
4292614;1;3;1;10;1;2;6;1991;25;4;6;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;03;66;286,527924550608
4292615;1;1;1;10;1;1;2;1994;23;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;03;66;454,621254849215
4292615;1;2;1;10;2;2;9;1994;22;2;2;1; ; ;3; ; ;2;1;2; ;6;2;3; ;2;13;03;66;454,621254849215
4292615;1;3;1;10;2;1;8;2016;0;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;03;66;454,621254849215
4292616;1;1;1;10;1;1;6;1967;49;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;03;66;207,544529168973
4292616;1;2;1;10;2;2;3;1969;48;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;03;66;207,544529168973
4292616;1;3;1;10;2;2;7;1993;23;3;6;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;03;66;207,544529168973
4292616;1;4;1;10;4;2;7;1939;77;5;5;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;03;66;207,544529168973
4292617;1;1;1;10;1;1;9;1971;45;1;2;1; ; ;1;1;29509;2;1;2; ;5;11;2; ;2;11;03;66;282,492156418603
4292617;1;2;1;10;2;2;7;1977;39;2;2;1; ; ;1;5; ;2;1;2; ;5;11;2; ;2;11;03;66;282,492156418603
4292617;1;3;1;10;2;2;5;2001;15;3;6;1; ; ;1;5; ;2;1;1;1;5;10;1; ;2;10;03;66;282,492156418603
4292617;1;4;1;10;2;1;12;2006;10;3;6;1; ; ;1;5; ;2;1;1;1;3;4; ; ;2;4;03;66;282,492156418603
4292618;1;1;1;10;1;2;3;1992;25;1;4;1; ; ;3; ; ;2;1;2; ;6;2;3; ;2;13;03;66;300,237040694235
4292618;1;2;1;10;1;1;11;2013;3;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;03;66;300,237040694235
4292618;1;3;1;10;3;2;2;2001;16;5;6;1; ; ;3; ; ;2;1;1;1;5;10;1; ;2;10;03;66;300,237040694235
4292619;1;1;1;10;1;1;9;1975;41;1;2;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;03;66;203,508761036967
4292619;1;2;1;10;2;2;9;1978;38;2;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;03;66;203,508761036967
4292619;1;3;1;10;3;2;12;2001;15;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;03;66;203,508761036967
4292619;1;4;1;10;2;1;6;2003;13;3;6;1; ; ;3; ; ;2;1;1;1;4;9; ; ;2;9;03;66;203,508761036967
4292619;1;5;1;10;2;2;10;2005;11;3;6;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;03;66;203,508761036967
4292620;1;1;1;10;1;2;9;1991;25;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;03;66;789,361791881581
4292620;1;2;1;10;2;1;3;1994;23;2;2;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;03;66;789,361791881581
4292620;1;3;1;10;1;2;1;2008;9;3; ;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;03;66;789,361791881581
4292620;1;4;1;10;1;2;2;2015;2;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;03;66;789,361791881581
4292621;1;1;1;10;1;2;11;1965;51;1;4;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;03;66;335,03047668629
4292621;1;2;1;10;2;2;9;1993;23;3;6;1; ; ;1;1;53898;2;1;2; ;6;4;4; ;2;15;03;66;335,03047668629
4292621;1;3;1;10;3;1;11;1986;30;3;4;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;03;66;335,03047668629
4292621;1;4;1;10;1;1;12;2002;14;4;6;1; ; ;3; ; ;2;1;1;1;4;7; ; ;2;7;03;66;335,03047668629
4292621;1;5;1;10;1;1;9;2004;12;4;6;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;03;66;335,03047668629
4292622;1;1;1;10;1;1;6;1973;43;1;4;1; ; ;3; ; ;2;1;2; ;4;9; ; ;2;9;03;66;410,783125419842
4292623;1;1;1;10;1;1;2;1966;51;1;2;1; ; ;1;3;92000;2;1;2; ;5;11;2; ;2;11;03;66;447,86098582261
4292623;1;2;1;10;2;2;4;1968;49;2;2;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;03;66;447,86098582261
4292623;1;3;1;10;2;1;10;2001;15;3;6;1; ; ;3; ; ;2;1;1;1;4;9; ; ;2;9;03;66;447,86098582261
4292623;1;4;1;10;2;1;11;2010;6;4; ;1; ; ;3; ; ;2;2;1;1;3;0; ; ;2;0;03;66;447,86098582261
4292624;1;1;1;10;1;2;11;1981;35;1;2;1; ; ;1;1;32000;2;1;2; ;6;2;3; ;2;13;03;66;292,835002053498
4292626;1;1;1;10;1;1;4;1991;25;1;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;03;66;395,322665554922
4292626;1;2;1;10;2;2;9;1982;34;2;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;03;66;395,322665554922
4292626;1;3;1;10;2;1;8;2016;0;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;03;66;395,322665554922
4292627;1;1;1;10;1;1;4;1985;32;1;6;1; ; ;2;2;120000;2;1;1;1;4;8; ; ;2;8;03;66;331,799730038207
4292627;1;2;1;10;1;2;9;1998;18;5;6;1; ; ;3; ; ;2;1;1;1;4;9; ; ;2;9;03;66;331,799730038207
4292628;1;1;1;10;1;1;5;1978;38;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;03;66;463,567537291918
4292628;1;2;1;10;2;2;5;1987;29;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;03;66;463,567537291918
4292628;1;3;1;10;3;2;9;2004;12;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ; ;2;6;03;66;463,567537291918
4292628;1;4;1;10;2;2;10;2009;7;3; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;2;1;03;66;463,567537291918
4292629;1;1;1;10;1;2;7;1950;66;1;4;1; ; ;1;2;88526;2;1;2; ;4;9; ; ;2;9;03;66;388,373818437901
4292629;1;2;1;10;2;1;8;1978;38;3;6;1; ; ;2;1;120000;2;1;1;2;6;6;4; ;2;17;03;66;388,373818437901
4292630;1;1;1;10;1;2;4;1956;60;1;5;1; ; ;1;1;29508;2;1;2; ;5;11;2; ;2;11;03;66;372,271588958849
4292631;1;1;1;10;1;1;4;1953;63;1;3;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;03;66;309,34416596374
4292631;1;2;1;10;2;2;10;1960;56;2;3;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;03;66;309,34416596374
4292631;1;3;1;10;2;2;7;2000;16;3;6;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;03;66;309,34416596374
4292631;1;4;1;10;2;1;7;2008;8;4; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;03;66;309,34416596374
4292632;1;1;1;10;1;1;8;1969;47;1;3;1; ; ;1;1;29508;2;1;2; ;3;2; ; ;2;2;03;66;197,340447970395
4292632;1;2;1;10;2;2;9;1975;41;2;3;1; ; ;1;5; ;2;1;2; ;3;5; ; ;2;5;03;66;197,340447970395
4292632;1;3;1;10;3;2;11;1998;18;3;6;1; ; ;1;5; ;2;1;1;1;5;10;1; ;2;10;03;66;197,340447970395
4292632;1;4;1;10;4;2;4;2002;14;3;6;1; ; ;1;5; ;2;1;1;1;4;8; ; ;2;8;03;66;197,340447970395
4292632;1;5;1;10;2;2;11;2006;10;3;6;1; ; ;1;5; ;2;1;1;1;3;3; ; ;2;3;03;66;197,340447970395
4292633;1;1;1;10;1;2;2;1970;47;1;5;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;03;66;789,361791881581
4292633;1;2;1;10;2;1;1;1989;28;3;6;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;03;66;789,361791881581
4292633;1;3;1;10;3;1;8;1992;24;3;6;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;03;66;789,361791881581
4292633;1;4;1;10;4;2;10;1996;20;3;6;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;03;66;789,361791881581
4292633;1;5;1;10;4;1;12;2011;5;4; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;2;0;03;66;789,361791881581
4292633;1;6;1;10;6;1;12;1998;18;3;6;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;03;66;789,361791881581
4292633;1;7;1;10;7;1;5;2001;15;3;6;1; ; ;3; ; ;2;1;1;1;4;9; ; ;2;9;03;66;789,361791881581
4292633;1;8;1;10;8;1;5;2003;13;3;6;1; ; ;3; ; ;2;1;1;1;4;7; ; ;2;7;03;66;789,361791881581
4292633;1;9;1;10;9;2;1;2006;11;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;03;66;789,361791881581
4292633;1;10;1;10;1;2;5;2007;9;3; ;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;03;66;789,361791881581
4292633;1;11;1;10;1;1;1;2008;9;3; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;03;66;789,361791881581
4292633;1;12;1;10;1;1;2;2011;6;3; ;1; ; ;3; ; ;2;2;1;1;3;0; ; ;2;0;03;66;789,361791881581
4292634;1;1;1;10;1;2;12;1979;37;1;4;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;03;66;578,987023462189
4292634;1;2;1;10;1;1;1;2005;12;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ; ;2;6;03;66;578,987023462189
4292634;1;3;1;10;1;2;11;2011;5;3; ;1; ; ;3; ; ;2;1;1;1;2;0; ; ;2;0;03;66;578,987023462189
4292635;1;1;1;10;1;2;6;1979;37;1;2;1; ; ;3; ; ;2;1;2; ;4;9; ; ;2;9;03;66;197,340447970395
4292635;1;2;1;10;2;1;8;1969;47;2;2;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;03;66;197,340447970395
4292635;1;3;1;10;3;2;10;1998;18;3;6;1; ; ;3; ; ;2;1;1;1;5;10;1; ;2;10;03;66;197,340447970395
4292635;1;4;1;10;4;1;5;2000;16;3;6;1; ; ;3; ; ;2;1;1;1;4;9; ; ;2;9;03;66;197,340447970395
4292635;1;5;1;10;5;2;10;2004;12;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ; ;2;6;03;66;197,340447970395
4292635;1;6;1;10;6;1;7;1940;76;5;3;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;03;66;197,340447970395
4292635;1;7;1;10;7;2;11;1945;71;5;3;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;03;66;197,340447970395
4292636;1;1;1;10;1;1;6;1979;37;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;03;66;361,475551800238
4292636;1;2;1;10;2;2;4;1977;39;2;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;03;66;361,475551800238
4292636;1;3;1;10;2;1;9;2004;12;3;6;2;2; ; ; ; ;2;1;1;1;4;6; ; ;2;6;03;66;361,475551800238
4292637;1;1;1;10;2;1;4;1981;35;1;2;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;03;66;595,089252941241
4292637;1;2;1;10;2;2;5;1982;34;2;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;03;66;595,089252941241
4292637;1;3;1;10;2;1;1;2003;14;3;6;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;03;66;595,089252941241
4292637;1;4;1;10;2;2;6;2010;6;3; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;2;1;03;66;595,089252941241
4292638;1;1;1;10;1;1;6;1973;43;1;2;1; ; ;1;1;29509;2;1;2; ;3;5; ; ;2;5;03;66;237,355874791652
4292638;1;2;1;10;2;2;2;1977;40;2;2;1; ; ;1;5; ;2;1;2; ;5;11;2; ;2;11;03;66;237,355874791652
4292638;1;3;1;10;3;2;1;2002;15;3;6;1; ; ;1;5; ;2;1;2; ;4;9; ; ;2;9;03;66;237,355874791652
4292638;1;4;1;10;4;2;3;1995;22;3;4;1; ; ;3; ; ;2;1;2; ;6;2;3; ;2;13;03;66;237,355874791652
4292638;1;5;1;10;4;1;4;2014;2;4; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;03;66;237,355874791652
4292639;1;1;1;10;1;2;6;1973;43;1;5;1; ; ;3; ; ;1;1;2; ;3;5; ; ;2;5;03;66;292,835002053498
4292640;1;1;1;10;2;1;6;1990;26;1;2;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;03;66;418,185164060579
4292640;1;2;1;10;2;2;2;1995;22;2;2;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;03;66;418,185164060579
4292640;1;3;1;10;2;1;5;2010;6;3; ;1; ; ;3; ; ;2;2;1;1;3;0; ; ;2;0;03;66;418,185164060579
4292641;1;1;1;10;1;1;5;1962;54;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;03;66;308,93723153255
4292641;1;2;1;10;2;2;6;1964;52;2;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;03;66;308,93723153255
4292642;1;1;1;10;1;2;3;1985;32;1;4;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;03;66;300,237040694235
4292642;1;2;1;10;1;2;5;2006;10;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;03;66;300,237040694235
4292642;1;3;1;10;1;1;6;2009;7;3; ;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;03;66;300,237040694235
4292643;1;1;1;10;1;1;9;1961;55;1;3;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;03;66;423,12099733743
4292643;1;2;1;10;2;2;5;1961;55;2;3;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;03;66;423,12099733743
4292643;1;3;1;10;2;1;9;2002;14;3;6;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;03;66;423,12099733743
4292643;1;4;1;10;2;1;3;2002;15;4;6;1; ; ;3; ; ;2;1;1;1;4;6; ; ;2;6;03;66;423,12099733743
4292643;1;5;1;10;5;1;9;1969;47;9;6;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;03;66;423,12099733743
4292644;1;1;1;10;1;1;7;1955;61;1;3;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;03;66;252,634553703399
4292644;1;2;1;10;2;2;10;1960;56;2;3;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;03;66;252,634553703399
4292644;1;3;1;10;3;2;10;1984;32;3;4;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;03;66;252,634553703399
4292644;1;4;1;10;4;1;7;2003;13;4;6;1; ; ;3; ; ;2;1;1;1;4;7; ; ;2;7;03;66;252,634553703399
4292645;1;1;1;10;1;1;6;1980;36;1;2;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;03;66;595,089252941241
4292645;1;2;1;10;2;2;8;1989;27;2;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;03;66;595,089252941241
4292645;1;3;1;10;2;1;4;2006;10;3;6;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;03;66;595,089252941241
4292645;1;4;1;10;2;2;2;2012;5;3; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;2;0;03;66;595,089252941241
4292646;1;1;1;10;1;1;11;1976;40;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;03;66;776,164633814555
4292646;1;2;1;10;2;2;8;1970;46;2;2;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;03;66;776,164633814555
4292646;1;3;1;10;2;2;12;2008;8;3; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;2;1;03;66;776,164633814555
4292646;1;4;1;10;2;2;3;2011;6;3; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;2;0;03;66;776,164633814555
4292647;1;1;1;10;1;1;8;1959;57;1;3;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;03;66;238,607769896704
4292647;1;2;1;10;2;2;4;1962;54;2;3;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;03;66;238,607769896704
4292647;1;3;1;10;3;1;10;1991;25;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;03;66;238,607769896704
4292648;1;1;1;10;1;1;8;1959;57;1;2;2;1;60; ; ; ;2;2;2; ;1;0; ; ;2;0;03;66;197,340447970395
4292648;1;2;1;10;2;2;7;1963;53;2;2;2;1;60; ; ; ;2;1;2; ;3;2; ; ;2;2;03;66;197,340447970395
