DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P6290;P6290S1;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;MES;RABAND;FT;DPTO;fex_c_2011
4659894;1;5;1;50;63;1; ; ;5;5; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;63;145,953900210277
4659894;1;6;1;50;63;1; ; ;6;6;DILIGENCIAS MEDICAS;1; ; ; ; ; ; ; ; ; ; ; ;07; ;1;63;145,953900210277
4659894;2;1;2;50;63;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;63;145,953900210277
4659895;1;1;1;50;63;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;63;155,504076026459
4659895;1;2;1;50;63;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;63;155,504076026459
4659895;1;3;1;50;63;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;63;155,504076026459
4659895;1;4;1;50;63;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;63;155,504076026459
4659895;1;5;1;50;63;1; ; ;5;4; ;1; ; ; ; ; ; ; ; ; ; ; ;07; ;1;63;155,504076026459
4659896;1;1;1;50;63;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07; ;1;63;145,621800125657
4659896;1;2;1;50;63;1; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;63;145,621800125657
4659897;1;1;1;50;63;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;63;145,156680837357
4659897;1;2;1;50;63;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;63;145,156680837357
4659898;1;1;1;50;63;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;63;133,108685783606
4659898;1;2;1;50;63;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;07; ;1;63;133,108685783606
4659899;1;1;1;50;63;1; ; ;1;6;HACER DILIGENCIAS PERSONALES;2;2;2;2;1;2; ;2; ;2; ; ;07;1;1;63;155,014758739743
4659899;1;2;1;50;63;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07; ;1;63;155,014758739743
4659899;1;3;1;50;63;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;63;155,014758739743
4659899;1;4;1;50;63;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;63;155,014758739743
4659900;1;1;1;50;63;1;3; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;07; ;1;63;206,101826511534
4659901;1;1;1;50;63;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;63;237,453764431542
4659901;1;2;1;50;63;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;63;237,453764431542
4659902;1;1;1;50;63;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;63;93,3909466692987
4659902;1;2;1;50;63;1; ; ;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ;07; ;1;63;93,3909466692987
4659902;1;3;1;50;63;1;2; ;3;3; ;2;2;2;1; ; ; ; ; ; ; ;1;07; ;1;63;93,3909466692987
4659902;1;4;1;50;63;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;63;93,3909466692987
4659903;1;1;1;50;63;1; ; ;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;63;201,53794399181
4659903;1;2;1;50;63;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07; ;1;63;201,53794399181
4659903;1;3;1;50;63;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;63;201,53794399181
4659904;1;1;1;50;63;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;63;127,1427556839
4659904;1;2;1;50;63;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;63;127,1427556839
4659905;1;1;1;50;63;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;63;109,240860397625
4659905;1;2;1;50;63;1; ; ;2;6;VER TELEVISION;2;2;2;2;1;8; ;2; ;2; ; ;07;1;1;63;109,240860397625
4659905;1;3;1;50;63;1;2; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;07; ;1;63;109,240860397625
4659906;1;1;1;50;63;1; ; ;1;6;VER TELEVISION;2;2;2;2;1;11; ; ; ; ; ; ;07;2;1;63;141,148934069686
4659906;1;2;1;50;63;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07; ;1;63;141,148934069686
4659906;1;3;1;50;63;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;63;141,148934069686
4659906;1;4;1;50;63;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;63;141,148934069686
4659907;1;1;1;50;63;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;63;180,040987423847
4659907;1;3;1;50;63;1; ; ;3;5; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;63;180,040987423847
4659907;1;4;1;50;63;1; ; ;4;4; ;2;2;2;2;1;9; ; ; ; ; ; ;07;2;1;63;180,040987423847
4659907;1;5;1;50;63;1; ; ;5;5; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;63;180,040987423847
4659908;1;1;1;50;63;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;63;127,719904839383
4659908;1;2;1;50;63;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;07; ;1;63;127,719904839383
4659908;1;3;1;50;63;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;63;127,719904839383
4659909;1;1;1;50;63;1; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;63;140,648801217759
4659910;1;1;1;50;63;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07; ;1;63;109,240860397625
4659910;1;2;1;50;63;1; ; ;2;6;VIAJANDO;2;1; ; ; ; ; ; ; ; ; ; ;07; ;1;63;109,240860397625
4659910;1;3;1;50;63;1;3; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;07; ;1;63;109,240860397625
4659911;1;1;1;50;63;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;63;119,602640249747
4659911;1;2;1;50;63;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;63;119,602640249747
4659911;1;3;1;50;63;1; ; ;3;3; ;1; ; ; ; ; ; ; ; ; ; ; ;07; ;1;63;119,602640249747
4659912;1;1;1;50;63;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;63;124,575639157646
4659912;1;2;1;50;63;1; ; ;2;4; ;2;2;2;2;1;7; ;2; ;2; ; ;07;1;1;63;124,575639157646
4659912;1;3;1;50;63;1;1; ;3;6;NAVEGAR POR INTERNET;2;2;2;1; ; ; ; ; ; ; ;1;07; ;1;63;124,575639157646
4659912;1;4;1;50;63;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07; ;1;63;124,575639157646
4659913;1;1;1;50;63;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07; ;1;63;171,923722834211
4659913;1;2;1;50;63;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;63;171,923722834211
4659913;1;4;1;50;63;1; ; ;4;4; ;1; ; ; ; ; ; ; ; ; ; ; ;07; ;1;63;171,923722834211
4659913;1;5;1;50;63;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07; ;1;63;171,923722834211
4659914;1;1;1;50;63;1; ; ;1;4; ;2;2;2;2;1;10; ; ; ; ; ; ;07;2;1;63;219,78602108691
4659914;1;2;1;50;63;1; ; ;2;6;VER TELEVISION;1; ; ; ; ; ; ; ; ; ; ; ;07; ;1;63;219,78602108691
4659914;1;3;1;50;63;1; ; ;3;6;VER TELEVISION;2;2;2;2;1;9; ; ; ; ; ; ;07;2;1;63;219,78602108691
4659915;1;1;1;50;63;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;63;123,805956297626
4659915;1;2;1;50;63;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07; ;1;63;123,805956297626
4659915;1;3;1;50;63;1; ; ;3;5; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;63;123,805956297626
4659916;1;1;1;50;63;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;63;141,819881451083
4659916;1;2;1;50;63;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;63;141,819881451083
4659916;1;3;1;50;63;1; ; ;3;3; ;2;2;2;2;1;12; ; ; ; ; ; ;07;2;1;63;141,819881451083
4659917;1;1;1;50;63;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;63;172,916654026018
4659917;1;2;1;50;63;1; ; ;2;6;PASEAR;2;2;2;2;1;11; ; ; ; ; ; ;07;2;1;63;172,916654026018
4659917;1;3;1;50;63;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;63;172,916654026018
4659918;1;1;1;50;63;1; ; ;1;6;DILIGENCIAS PERSONALES;2;1; ; ; ; ; ; ; ; ; ; ;07; ;1;63;210,51868966738
4659918;1;2;1;50;63;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;63;210,51868966738
4659919;1;1;1;50;63;1; ; ;1;6;VER TELEVISION;2;2;2;2;1;8; ;2; ;2; ; ;07;1;1;63;135,787832177042
4659920;1;1;1;50;63;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;63;128,778955205524
4659920;1;2;1;50;63;1; ; ;2;4; ;2;2;2;2;1;11; ; ; ; ; ; ;07;2;1;63;128,778955205524
4659920;1;3;1;50;63;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07; ;1;63;128,778955205524
4659920;1;4;1;50;63;1; ; ;4;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07; ;1;63;128,778955205524
4659921;1;1;1;50;63;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;63;150,53107711856
4659921;1;2;1;50;63;1; ; ;2;4; ;2;2;2;2;1;2; ;2; ;1;6;1;07;1;1;63;150,53107711856
4659921;1;3;1;50;63;1;1; ;3;3; ;2;2;2;1; ; ; ; ; ; ; ;1;07; ;1;63;150,53107711856
4659921;1;4;1;50;63;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07; ;1;63;150,53107711856
4659922;1;1;1;50;63;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;63;198,470694613628
4659922;1;2;1;50;63;1;2; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;07; ;1;63;198,470694613628
4659923;1;1;1;50;63;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;63;172,091755601519
4659923;1;2;1;50;63;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;63;172,091755601519
4659924;1;1;1;50;63;1; ; ;1;6;VER TELEVISION Y CAMINAR;2;2;2;2;2; ; ; ; ; ; ; ;07; ;1;63;102,165864251772
4659924;1;2;1;50;63;1; ; ;2;6;INCAPACITADA POR ENFERMEDAD;2;1; ; ; ; ; ; ; ; ; ; ;07; ;1;63;102,165864251772
4659924;1;3;1;50;63;1;2; ;3;3; ;2;2;2;1; ; ; ; ; ; ; ;1;07; ;1;63;102,165864251772
4659924;1;4;1;50;63;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;63;102,165864251772
4659925;1;1;1;50;63;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;63;138,081684691504
4659925;2;1;2;50;63;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;63;138,081684691504
4659925;2;2;2;50;63;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;07; ;1;63;138,081684691504
4659926;1;1;1;50;63;1; ; ;1;6;VER TELEVISION;1; ; ; ; ; ; ; ; ; ; ; ;07; ;1;63;140,648801217759
4659927;1;1;1;50;63;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;63;197,64579618913
4659928;1;1;1;50;63;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;63;135,787832177042
4659929;1;1;1;50;63;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;63;172,091755601519
4659929;1;2;1;50;63;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;63;172,091755601519
4659930;1;1;1;50;63;1; ; ;1;6;VER TELEVISION;2;2;2;2;2; ; ; ; ; ; ; ;07; ;1;63;135,787832177042
4659931;1;1;1;50;63;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;63;158,662726371216
4659932;1;1;1;50;66;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07; ;1;66;309,229163819405
4659932;1;2;1;50;66;1;3; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;07; ;1;66;309,229163819405
4659933;1;1;1;50;66;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;66;351,486480042828
4659933;1;2;1;50;66;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;66;351,486480042828
4659933;1;3;1;50;66;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07; ;1;66;351,486480042828
4659934;1;1;1;50;66;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;66;390,443867847919
4659934;1;2;1;50;66;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;66;390,443867847919
4659935;1;1;1;50;66;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07; ;1;66;311,276002746899
4659936;1;1;1;50;66;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;66;407,798456970074
4659936;1;2;1;50;66;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07; ;1;66;407,798456970074
4659936;1;5;1;50;66;1; ; ;5;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07; ;1;66;407,798456970074
4659937;1;1;1;50;66;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;66;267,285006622743
4659937;1;2;1;50;66;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;66;267,285006622743
4659937;1;3;1;50;66;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07; ;1;66;267,285006622743
4659937;1;4;1;50;66;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07; ;1;66;267,285006622743
4659938;1;1;1;50;66;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07; ;1;66;332,914936408317
4659938;1;2;1;50;66;1; ; ;2;6;DE VACACIONES;2;1; ; ; ; ; ; ; ; ; ; ;07; ;1;66;332,914936408317
4659939;1;1;1;50;66;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;66;337,919133479816
4659939;1;2;1;50;66;1; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;07;2;1;66;337,919133479816
4659940;1;1;1;50;66;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;66;372,188155860439
4659940;1;2;1;50;66;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07; ;1;66;372,188155860439
4659940;1;3;1;50;66;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07; ;1;66;372,188155860439
4659940;1;4;1;50;66;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07; ;1;66;372,188155860439
4659941;1;1;1;50;66;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;66;291,874574697251
4659942;1;1;1;50;66;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;66;291,874574697251
4659943;1;1;1;50;66;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;66;236,583148869419
4659943;1;2;1;50;66;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;66;236,583148869419
4659944;1;1;1;50;66;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;66;241,251194501447
4659944;1;2;1;50;66;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;66;241,251194501447
4659945;1;1;1;50;66;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;66;311,276002746899
4659946;1;1;1;50;66;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;66;223,896605379292
4659947;1;1;1;50;66;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;66;291,874574697251
4659948;1;1;1;50;66;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;66;291,874574697251
4659949;1;1;1;50;66;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07; ;1;66;241,251194501447
4659949;1;2;1;50;66;1; ; ;2;6;ENFERMO EN CASA;2;2;2;2;2; ; ; ; ; ; ; ;07; ;1;66;241,251194501447
4659950;1;1;1;50;66;1; ; ;1;6;DESCANSAR EN EL HOGAR;2;2;2;2;2; ; ; ; ; ; ; ;07; ;1;66;223,896605379292
4659951;1;1;1;50;66;1; ; ;1;6;DESCANSAR EN EL HOGAR;2;2;2;2;2; ; ; ; ; ; ; ;07; ;1;66;311,276002746899
4659952;1;1;1;50;66;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;66;414,849492969065
4659952;1;2;1;50;66;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07; ;1;66;414,849492969065
4659953;1;1;1;50;66;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;66;324,843349309911
4659953;1;2;1;50;66;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07; ;1;66;324,843349309911
4659954;1;1;1;50;66;1;1; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;07; ;1;66;282,627707651984
4659954;1;2;1;50;66;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;66;282,627707651984
4659954;1;3;1;50;66;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;66;282,627707651984
4659955;1;1;1;50;66;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;66;357,100483597621
4659955;1;2;1;50;66;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07; ;1;66;357,100483597621
4659956;1;1;1;50;66;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;66;378,484388492617
4659956;1;2;1;50;66;1; ; ;2;4; ;2;2;2;2;1;7; ;2; ;2; ; ;07;1;1;66;378,484388492617
4659956;1;3;1;50;66;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07; ;1;66;378,484388492617
4659956;1;4;1;50;66;1;2; ;4;2; ;2;2;2;1; ; ; ; ; ; ; ;1;07; ;1;66;378,484388492617
4659956;1;6;1;50;66;1; ; ;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;66;378,484388492617
4659956;1;7;1;50;66;1; ; ;7;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07; ;1;66;378,484388492617
4659957;1;1;1;50;66;1; ; ;1;6;DESCANSAR EN EL HOGAR;2;2;2;2;2; ; ; ; ; ; ; ;07; ;1;66;241,251194501447
4659957;1;2;1;50;66;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07; ;1;66;241,251194501447
4659958;1;1;1;50;66;1; ; ;1;4; ;2;2;2;2;1;10; ; ; ; ; ; ;07;2;1;66;271,072249181886
4659958;1;2;1;50;66;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07; ;1;66;271,072249181886
4659958;1;3;1;50;66;1; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;66;271,072249181886
4659958;1;4;1;50;66;1; ; ;4;6;ENFERMA EN CASA;2;2;2;2;2; ; ; ; ; ; ; ;07; ;1;66;271,072249181886
4659959;1;1;1;50;66;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07; ;1;66;271,292327113729
4659959;1;2;1;50;66;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;66;271,292327113729
4659959;1;3;1;50;66;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;66;271,292327113729
4659959;1;4;1;50;66;1; ; ;1;6;DESCANSAR EN EL HOGAR;2;2;2;2;2; ; ; ; ; ; ; ;07; ;1;66;271,292327113729
4659960;1;1;1;50;66;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;66;327,080854921681
4659960;1;2;1;50;66;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;66;327,080854921681
4659960;1;3;1;50;66;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07; ;1;66;327,080854921681
4659961;1;1;1;50;66;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;66;330,648019548981
4659961;1;2;1;50;66;1; ; ;1;6;DESCANSAR EN EL HOGAR;2;2;2;2;2; ; ; ; ; ; ; ;07; ;1;66;330,648019548981
4659961;1;4;1;50;66;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07; ;1;66;330,648019548981
4659962;1;1;1;50;66;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07; ;1;66;326,58375294156
4659962;1;2;1;50;66;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;66;326,58375294156
4659962;1;3;1;50;66;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;66;326,58375294156
4659963;1;1;1;50;66;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;66;348,002608671136
4659963;1;2;1;50;66;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;66;348,002608671136
4659963;1;3;1;50;66;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07; ;1;66;348,002608671136
4659963;1;5;1;50;66;1; ; ;5;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07; ;1;66;348,002608671136
4659964;1;1;1;50;66;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;66;291,874574697251
4659965;1;1;1;50;66;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07; ;1;66;203,094279863927
4659965;1;2;1;50;66;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;66;203,094279863927
4659965;1;3;1;50;66;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07; ;1;66;203,094279863927
4659965;1;4;1;50;66;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;66;203,094279863927
4659966;1;1;1;50;66;1; ; ;1;6;DESCANSAR EN CASA;2;2;2;2;2; ; ; ; ; ; ; ;07; ;1;66;146,960706812372
4659966;1;2;1;50;66;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07; ;1;66;146,960706812372
4659966;1;3;1;50;66;1;1; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;07; ;1;66;146,960706812372
4659966;1;4;1;50;66;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;66;146,960706812372
4659966;1;5;1;50;66;1; ; ;5;6;NO DESEA TRABAJAR;2;2;2;2;2; ; ; ; ; ; ; ;07; ;1;66;146,960706812372
4659967;1;1;1;50;66;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;66;236,583148869419
4659967;1;2;1;50;66;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;66;236,583148869419
4659968;1;1;1;50;66;1; ; ;1;6;DESCANSAR EN EL HOGAR;2;2;2;2;2; ; ; ; ; ; ; ;07; ;1;66;258,385705691758
4659968;1;2;1;50;66;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07; ;1;66;258,385705691758
4659968;1;3;1;50;66;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07; ;1;66;258,385705691758
4659969;1;1;1;50;66;1; ; ;1;6;PASEANDO;2;2;2;2;2; ; ; ; ; ; ; ;07; ;1;66;241,251194501447
4659969;1;2;1;50;66;1; ; ;2;6;PASEANDO;2;2;2;2;2; ; ; ; ; ; ; ;07; ;1;66;241,251194501447
4659970;1;1;1;50;66;1; ; ;1;6;DESCANSAR EN EL HOGAR;2;2;2;2;2; ; ; ; ; ; ; ;07; ;1;66;229,957488528687
4659970;1;2;1;50;66;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07; ;1;66;229,957488528687
4659970;1;3;1;50;66;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;66;229,957488528687
4659970;1;4;1;50;66;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;66;229,957488528687
4659970;1;5;1;50;66;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;66;229,957488528687
4659971;1;1;1;50;66;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;66;337,919133479816
4659971;1;2;1;50;66;1; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;07;2;1;66;337,919133479816
4659972;1;1;1;50;66;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;66;311,276002746899
4659973;1;1;1;50;66;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;66;291,874574697251
4659974;1;1;1;50;66;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;66;305,441921260263
4659974;1;2;1;50;66;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07; ;1;66;305,441921260263
4659975;1;1;1;50;66;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;66;238,629987796913
4659976;1;1;1;50;66;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;66;311,276002746899
4659977;1;1;1;50;66;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;66;337,919133479816
4659977;1;2;1;50;66;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;66;337,919133479816
4659978;1;1;1;50;66;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07; ;1;66;311,276002746899
