DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;p7440;DPTO;fex_c_2011
5231956;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;27;2945,24628323612
5231959;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;27;2735,43650988358
5231959;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;27;2735,43650988358
5231959;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;27;2735,43650988358
5231959;1;6;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;27;2735,43650988358
5231962;1;2;1;80;2;1;4; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;09;3;27;1425,97199126079
5231962;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;27;1425,97199126079
5231963;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;27;837,441304729082
5231963;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;27;837,441304729082
5231968;1;1;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;09;3;27;2520,0298427515
5231968;1;2;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;27;2520,0298427515
5231968;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;27;2520,0298427515
5231970;1;1;1;80;2;1;3; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;09;4;27;837,441304729082
5231971;1;1;1;80;2;1;4; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;09;3;27;837,441304729082
5231972;1;1;1;80;2;1;8; ;2; ; ;12;NO HA PODIDO BUSCAR EMPLEO POR QUE NO ESTAN RECIBIENDO HOJAS DE VIDA POR LO DE LA PANDEMIA QUE ENFRENTAMOS;2; ;2; ;1;48;1000000;2;1;09;1,4;27;3349,76521891633
5231972;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;27;3349,76521891633
5231972;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;27;3349,76521891633
5231974;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;27;3349,76521891633
5231974;1;2;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;27;3349,76521891633
5231974;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;27;3349,76521891633
5231975;1;1;1;80;2;1;3; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;09;3;27;837,441304729082
5231975;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;27;837,441304729082
5231976;1;1;1;80;2;1;8; ;2; ; ;12;NO ESTAN RECIBIENDO HOJAS DE VIDA POR LO DE LA PANDEMIA QUE ESTAMOS ENFRENTANDO;2; ;2; ;1;48;900000;2;1;09;1,2;27;3349,76521891633
5231976;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;27;3349,76521891633
5231977;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;27;1633,32946277937
5231977;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;27;1633,32946277937
5231977;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;27;1633,32946277937
5231977;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;27;1633,32946277937
5231978;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;27;837,441304729082
5231978;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;27;837,441304729082
5231979;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;27;837,441304729082
5231980;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;27;1478,76316742637
5231980;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;27;1478,76316742637
5231981;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;27;837,441304729082
5231981;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;27;837,441304729082
5231982;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ;2; ;600000;2;1;09;4;27;837,441304729082
5231982;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;27;837,441304729082
5231983;1;1;1;80;2;1;8; ;2; ; ;1; ;2; ;2; ;1;40;300000;2;1;09;1,3;27;2428,44005202839
5231983;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;27;2428,44005202839
5231984;1;2;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;27;1789,09489251921
5231985;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;09;3;27;1478,76316742637
5231986;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;27;2705,50882330839
5231986;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;27;2705,50882330839
5231987;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;09;4;27;837,441304729082
5231988;1;1;1;80;2;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;09;4;27;837,441304729082
5231989;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;27;3349,76521891633
5231989;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;27;3349,76521891633
5231991;1;1;1;80;2;1;8; ;2; ; ;1; ;2; ;2; ;1;50;600000;2;1;09;3;27;1612,28484922896
5231991;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;27;1612,28484922896
5231993;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;27;3349,76521891633
5231994;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;27;837,441304729082
5231995;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;09;4;27;1454,90386873193
5231997;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;27;837,441304729082
5231998;1;2;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;27;837,441304729082
5231999;1;1;1;80;2;1;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;09;2;27;1454,90386873193
5232000;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;27;1068,00274931146
5232000;1;5;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;27;1068,00274931146
5232000;1;6;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;27;1068,00274931146
5232001;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;27;2270,03114971811
5232001;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;27;2270,03114971811
5232003;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;27;1091,49966469583
5232004;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;27;837,441304729082
5232004;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;27;837,441304729082
5232005;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;09;4;27;837,441304729082
5232006;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;09;4;27;837,441304729082
5232009;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;27;1079,06933548895
5232009;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;27;1079,06933548895
5232009;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;27;1079,06933548895
5232010;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;09;3;27;3119,09368184589
5232011;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;27;3426,72833753434
5232012;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;09;2;27;1478,76316742637
5232012;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;27;1478,76316742637
5232012;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;27;1478,76316742637
5232013;1;2;1;80;2;1;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;09;2;27;1484,00205756896
5232013;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;27;1484,00205756896
5232013;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;27;1484,00205756896
5232013;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;27;1484,00205756896
5232154;1;2;1;80;2;1;8; ;2; ; ;1; ;1; ;2; ; ; ; ;2;1;09;1,4;15;3180,44984248703
5232155;1;1;1;80;2;1;3; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;09;3;15;829,146564344538
5232155;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;15;829,146564344538
5232156;1;2;1;80;2;1;3; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;09;4;15;829,146564344538
5232157;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;09;3;15;829,146564344538
5232157;1;2;1;80;2;1;3; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;09;4;15;829,146564344538
5232157;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;15;829,146564344538
5232159;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;09;3;15;829,146564344538
5232159;1;3;1;80;2;1;9;CUARENTENA POR COVID 19;2; ; ;1; ;2; ;2; ;1;40;877800;2;1;09;1,4;15;829,146564344538
5232160;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;09;1,3;15;1711,96018355259
5232162;1;1;1;80;2;1;3; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;09;4;15;829,146564344538
5232168;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;09;4;15;829,146564344538
5232168;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;15;829,146564344538
5232169;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;15;829,146564344538
5232169;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;15;829,146564344538
5232170;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;09;4;15;829,146564344538
5232170;1;2;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;09;4;15;829,146564344538
5232170;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;15;829,146564344538
5232171;1;2;1;80;2;1;9;CUARENTENA;2; ; ;1; ;2; ;2; ;1;48;500000;2;1;09;1,3;15;3316,58625737815
5232171;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;15;3316,58625737815
5232171;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;15;3316,58625737815
5232172;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;09;4;15;2506,97640519172
5232173;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;15;2250,71754653073
5232174;1;1;1;80;2;1;9;CUARENTENA;2; ; ;1; ;2; ;2; ; ; ; ;2;1;09;1,3;15;829,146564344538
5232174;1;2;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;15;829,146564344538
5232175;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;09;4;15;829,146564344538
5232175;1;2;1;80;2;1;8; ;2; ; ;1; ;2; ;1;300000;1;50;500000;2;1;09;1,1;15;829,146564344538
5232176;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;15;829,146564344538
5232212;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;23;2124,20994629081
5232212;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;23;2124,20994629081
5232246;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;41;1502,09915894488
5232247;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;2; ;400000;2;1;09;4;41;927,749535509165
5232247;1;4;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;09;4;41;927,749535509165
5233119;1;1;1;80;2;1;3; ;2; ; ;9; ;1; ;2; ; ; ; ;2;1;09;4;15;1261,09634656072
5233119;1;2;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;09;4;15;1261,09634656072
5233120;1;2;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;09;4;15;1261,09634656072
5233121;1;1;1;80;2;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;09;3;15;1261,09634656072
5233122;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;15;1261,09634656072
5233123;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;09;4;15;1261,09634656072
5233125;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;09;2;15;1261,09634656072
5233125;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;15;1261,09634656072
5233127;1;2;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;09;3;15;1261,09634656072
5233130;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;15;1261,09634656072
5233132;1;1;1;80;2;1;4; ;1; ;4;4; ;2; ;2; ; ; ; ;2;1;09;4;15;1940,44153578258
5233134;1;1;1;80;2;1;5; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;09;4;15;1261,09634656072
5233134;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;15;1261,09634656072
5233134;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;15;1261,09634656072
5233136;1;1;1;80;2;1;3; ;2; ; ;1; ;1; ;2; ; ; ; ;2;1;09;1,3;15;1261,09634656072
5233395;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;15;829,146564344538
5233396;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;15;829,146564344538
5233396;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;15;829,146564344538
5233397;1;1;1;80;2;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;09;4;15;829,146564344538
5233397;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;09;2;15;829,146564344538
5233398;1;1;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;09;4;15;1275,8029448689
5233399;1;2;1;80;2;1;6; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;09;1,4;15;3316,58625737815
5233400;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;15;1235,44704606898
5233400;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;15;1235,44704606898
5233400;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;15;1235,44704606898
5233401;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;09;4;15;1275,8029448689
5233403;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;09;4;15;3316,58625737815
5233403;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;15;3316,58625737815
5233403;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;15;3316,58625737815
5233404;1;1;1;80;2;1;9;PANDEMIA COVID 19;2; ; ;12;PANDEMIA COVID 19;2; ;2; ;1;48;877800;2;1;09;1,3;15;829,146564344538
5233404;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;09;2;15;829,146564344538
5233404;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;15;829,146564344538
5233406;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;09;4;15;2095,70193134879
5233406;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;15;2095,70193134879
5233406;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;15;2095,70193134879
5233520;1;2;1;80;2;1;3; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;09;3;44;810,53382896759
5233521;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;2; ;600000;2;1;09;2;44;1017,03908336162
5233522;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ;1;20;300000;2;1;09; ;44;689,414268187628
5233522;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;44;689,414268187628
5233525;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;2; ;500000;2;1;09;4;44;820,815935147945
5233549;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;09;4;44;704,758365169188
5233549;1;2;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;44;704,758365169188
5233550;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;09;2;44;820,815935147945
5233555;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;44;726,177852677901
5233555;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;44;726,177852677901
5233555;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;44;726,177852677901
5233556;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;09;2;44;810,53382896759
5233556;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;09;4;44;810,53382896759
5233557;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;44;809,242478607967
5233560;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;44;807,294179554506
5233560;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ;1;50;300000;2;1;09; ;44;807,294179554506
5233560;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;44;807,294179554506
5233560;1;5;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;44;807,294179554506
5233560;1;6;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;44;807,294179554506
5233561;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;44;968,702042331368
5233889;1;1;1;80;2;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;09;4;15;1261,09634656072
5233889;1;2;1;80;2;1;4; ;2; ; ;4; ;2; ;1;200000; ; ; ;2;1;09;2;15;1261,09634656072
5233890;1;2;1;80;2;1;3; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;09;3;15;3897,73570203299
5233890;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;15;3897,73570203299
5233892;1;1;1;80;2;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;09;4;15;1261,09634656072
5233893;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;15;2221,93412973365
5233893;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;15;2221,93412973365
5234006;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;09;4;15;1261,09634656072
5234007;1;1;1;80;2;1;9;AISLAMIENTO PREVENTIVO POR COVID 19;2; ; ;12;AISLAMIENTO PREVENTIVO POR COVID 19;2; ;2; ;1;40;800000;2;1;09;1,4;15;1261,09634656072
5234009;1;2;1;80;2;1;3; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;09;4;15;1261,09634656072
5234009;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;15;1261,09634656072
5234010;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;15;5044,38538624286
5234011;1;1;1;80;2;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;09;4;15;1261,09634656072
5234011;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;15;1261,09634656072
5234012;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;15;1261,09634656072
5234013;1;2;1;80;2;1;9;AISLAMIENTO PREVENTIVO POR COVID 19;2; ; ;12;AISLAMIENTO PREVENTIVO POR COVID 19;2; ;2; ; ; ; ;2;1;09;1,4;15;2932,19711855162
5234013;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;15;2932,19711855162
5234019;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;15;1261,09634656072
5234019;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;15;1261,09634656072
5234200;1;4;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;09;4;15;829,146564344538
5234200;1;6;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;09;4;15;829,146564344538
5234201;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;09;4;15;829,146564344538
5234201;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;09;2;15;829,146564344538
5234202;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;09;4;15;829,146564344538
5234203;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;09;4;15;1275,8029448689
5234204;1;1;1;80;2;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;09;4;15;829,146564344538
5234205;1;1;1;80;2;1;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;09;2;15;1275,8029448689
5234206;1;1;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;09;4;15;829,146564344538
5234274;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;15;3316,58625737815
5234274;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;15;3316,58625737815
5234274;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;15;3316,58625737815
5234274;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;15;3316,58625737815
5234276;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;09;2;15;829,146564344538
5234276;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;15;829,146564344538
5234503;1;1;1;80;2;1;9;DIFICULTADES ECONOMICAS A CAUSA DE LA PANDEMIA;2; ; ;12;DIFICULTADES ECONOMICAS A CAUSA DE LA PANDEMIA;2; ;2; ;1;40;877803;2;1;09;1,4;15;1261,09634656072
5234515;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;15;5044,38538624286
5234516;1;1;1;80;2;1;3; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;09;4;15;1261,09634656072
5234529;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;09;4;41;853,120942171962
5234530;1;2;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;09;4;41;1228,4927978071
5234539;1;1;1;80;2;1;4; ;2; ; ;1; ;2; ;2; ;1;48;400000;2;1;09;4;70;1239,05886153549
5234539;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;70;1239,05886153549
5234540;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;70;1371,36040844316
5234540;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;70;1371,36040844316
5234541;1;2;1;80;2;1;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;09;3;70;1396,47145522903
5234543;1;1;1;80;2;1;6; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;09;4;70;1160,98353501153
5234543;1;2;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;09;3;70;1160,98353501153
5234543;1;3;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;2; ;400000;2;1;09;1,4;70;1160,98353501153
5234543;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ;1;48;400000;2;1;09; ;70;1160,98353501153
5234560;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ;2; ;877803;2;1;09; ;70;1136,41975265199
5234560;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;70;1136,41975265199
5234560;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;70;1136,41975265199
5234561;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;70;1228,46162927318
5234562;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;70;1622,34297968212
