Directorio;Secuencia_p;Orden;Area;Regis;P7495;P7500;P7500s1;P7500s2;P7500s3a1;P7500s2a1;P7500s1a1;P7500s3;P7505;P7510s3;P7510s4;P7510s6;P7510s2a1;P7510s4a1;P7510s6a1;P7510s5a1;P7510s3a1;P7510s1a1;P7510s5;P7510s1;P7510s2;Dpto;Fex_c_2011
248619;2;1;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;288,426825369659
248619;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;288,426825369659
248619;2;4;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;288,426825369659
248620;2;1;54;95;2; ; ; ; ; ; ; ;1;2;2;1; ; ;900000;60000000; ; ;1;2;2;54;331,769838340956
248620;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;331,769838340956
248621;2;1;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;315,856816828631
248621;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;315,856816828631
248621;2;3;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;315,856816828631
248621;3;1;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;315,856816828631
248621;3;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;315,856816828631
248621;4;1;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;315,856816828631
248621;4;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;315,856816828631
248622;2;1;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;325,430986037997
248622;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;325,430986037997
248623;2;1;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;211,358233687503
248623;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;211,358233687503
248623;2;3;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;211,358233687503
248623;2;4;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;211,358233687503
248624;2;1;54;95;1; ;2;1; ;500000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;54;270,998620997393
248624;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;270,998620997393
248625;2;1;54;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;600000;2;1;2;54;262,84598222999
248625;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;262,84598222999
248626;2;1;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;326,495118147145
248626;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;326,495118147145
248627;2;1;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;382,598474921614
248627;2;2;54;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;400000;2;1;2;54;382,598474921614
248628;2;1;54;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;3000000;2;1;2;54;307,335766507689
248628;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;307,335766507689
248629;2;1;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;269,20331102795
248629;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;269,20331102795
248630;2;1;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;352,506342997667
248630;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;352,506342997667
248630;2;3;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;352,506342997667
248631;2;1;54;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;960000;2;1;2;54;296,976581088166
248631;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;296,976581088166
248631;2;3;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;296,976581088166
248631;2;4;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;296,976581088166
248632;2;1;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;388,937327224572
248632;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;388,937327224572
248633;2;1;54;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;6000000;2;1;2;54;327,294146939946
248633;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;327,294146939946
248633;2;3;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;327,294146939946
248633;2;5;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;327,294146939946
248634;2;1;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;343,27579506688
248635;2;1;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;352,506342997667
248635;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;352,506342997667
248635;2;3;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;352,506342997667
248637;2;1;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;272,198313174083
248637;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;272,198313174083
248637;2;3;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;272,198313174083
248638;2;1;54;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;500000;2;1;2;54;254,648325788512
248638;2;2;54;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;500000;2;1;2;54;254,648325788512
248638;2;3;54;95;2; ; ; ; ; ; ; ;1;2;2;2;900000; ; ; ; ; ;2;2;1;54;254,648325788512
248639;2;1;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;240,156834718151
248639;2;2;54;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;2400000;2;1;2;54;240,156834718151
248639;2;3;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;240,156834718151
248640;2;1;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;293,877166926637
248640;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;293,877166926637
248640;2;3;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;293,877166926637
248640;2;4;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;293,877166926637
248640;2;5;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;293,877166926637
248641;2;1;54;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;6000000;2;1;2;54;305,841252687687
248641;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;305,841252687687
248642;2;1;54;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;1500000;2;1;2;54;262,84598222999
248642;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;262,84598222999
248643;2;1;54;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;2000000;2;1;2;54;270,998620997393
248643;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;270,998620997393
248644;2;1;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;399,024288730806
248644;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;399,024288730806
248644;2;3;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;399,024288730806
248644;2;4;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;399,024288730806
248644;2;5;54;95;1; ;2;2;600000; ; ;1;1;2;2;2; ; ; ; ; ;500000;2;1;2;54;399,024288730806
248644;2;8;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;399,024288730806
248644;2;9;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;399,024288730806
248645;2;1;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;352,075961286813
248645;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;352,075961286813
248645;2;3;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;352,075961286813
248646;2;1;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;312,68188406679
248646;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;312,68188406679
248647;2;1;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;291,286267448249
248647;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;291,286267448249
248647;2;3;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;291,286267448249
248648;2;1;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;244,948252330819
248648;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;244,948252330819
248648;2;4;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;244,948252330819
248649;2;1;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;235,374083121453
248649;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;235,374083121453
248649;2;3;54;95;1; ;2;1; ;430000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;54;235,374083121453
248649;2;4;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;235,374083121453
248649;2;5;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;235,374083121453
248649;2;7;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;235,374083121453
248649;2;8;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;235,374083121453
248649;2;9;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;235,374083121453
248651;2;1;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;291,945379410079
248652;2;1;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;334,578894771531
248652;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;334,578894771531
248652;2;3;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;334,578894771531
248653;2;1;54;95;1; ;2;1; ;425000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;54;270,998620997393
248653;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;270,998620997393
248654;2;1;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;312,68188406679
248654;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;312,68188406679
248655;2;1;54;95;1; ;2;2;320000; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ;54;256,507129927032
248655;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;256,507129927032
248656;2;1;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;263,630998440147
248656;2;2;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;263,630998440147
248656;2;3;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;263,630998440147
248656;2;4;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;263,630998440147
248656;2;5;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;263,630998440147
248657;2;1;54;95;1; ;1;2; ; ;60000;2;1;2;2;2; ; ; ; ; ;2000000;2;1;2;54;267,708797207948
248657;3;1;54;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;54;267,708797207948
248756;2;1;66;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;4800000;2;1;2;66;143,124613705343
248756;2;2;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;143,124613705343
248756;2;3;66;95;1; ;1;2; ; ;550000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;143,124613705343
248757;2;1;66;95;1; ;1;2; ; ;230000;2;1;2;2;2;7200000; ; ; ; ; ;2;2;1;66;241,051724851312
248759;2;1;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;343,668772690766
248759;2;2;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;343,668772690766
248759;2;3;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;343,668772690766
248759;2;4;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;343,668772690766
248760;2;1;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;295,772231074033
248760;2;2;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;295,772231074033
248760;2;3;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;295,772231074033
248760;2;4;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;295,772231074033
248760;2;5;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;295,772231074033
248761;2;1;66;95;2; ; ; ; ; ; ; ;1;2;2;2;1000000; ; ; ; ; ;2;2;1;66;216,608358404679
248761;2;2;66;95;2; ; ; ; ; ; ; ;1;2;2;2;500000; ; ; ; ; ;2;2;1;66;216,608358404679
248762;2;1;66;95;2; ; ; ; ; ; ; ;1;2;2;2;5000000; ; ; ; ; ;2;2;1;66;293,793625344446
248762;2;2;66;95;2; ; ; ; ; ; ; ;1;2;2;2;12000000; ; ; ; ; ;2;2;1;66;293,793625344446
248763;2;1;66;95;1; ;2;1; ;490000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;192,088169278328
248763;2;2;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;192,088169278328
248764;2;1;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;319,703636970209
248764;2;2;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;319,703636970209
248764;2;3;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;319,703636970209
248766;2;1;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;275,876948613977
248766;2;2;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;275,876948613977
248767;2;1;66;95;1; ;1;2; ; ;180000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;218,803664924578
248768;2;1;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;214,336229205062
248768;2;2;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;214,336229205062
248769;2;1;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;297,369009020682
248769;2;3;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;297,369009020682
248769;2;4;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;297,369009020682
248769;2;5;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;297,369009020682
248770;2;1;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;275,876948613977
248770;2;2;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;275,876948613977
248771;2;1;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;275,876948613977
248771;2;2;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;275,876948613977
248772;2;1;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;287,72941167828
248772;2;2;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;287,72941167828
248772;2;3;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;287,72941167828
248772;2;5;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;287,72941167828
248773;2;1;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;253,817692482622
248773;2;2;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;253,817692482622
248773;2;3;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;253,817692482622
248773;2;4;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;253,817692482622
248774;2;1;66;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;5000000;2;1;2;66;327,533683499001
248774;2;2;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;327,533683499001
248774;2;3;66;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;5000000;2;1;2;66;327,533683499001
248774;2;4;66;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;5000000;2;1;2;66;327,533683499001
248774;2;5;66;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;6000000;2;1;2;66;327,533683499001
248774;2;6;66;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;5000000;2;1;2;66;327,533683499001
248774;2;7;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;327,533683499001
248775;2;1;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;155,103248968024
248775;2;2;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;155,103248968024
248775;2;3;66;95;1; ;2;1; ;522000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;155,103248968024
248775;2;4;66;95;2; ; ; ; ; ; ; ;1;2;2;2;300000; ; ; ; ; ;2;2;1;66;155,103248968024
248776;2;1;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;196,732582040496
248776;2;2;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;196,732582040496
248776;2;3;66;95;1; ;2;1; ;1290000; ;9;2; ; ; ; ; ; ; ; ; ; ; ; ;66;196,732582040496
248776;2;4;66;95;1; ;2;1; ;3000000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;196,732582040496
248776;2;5;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;196,732582040496
248777;2;1;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;238,777682858024
248777;2;2;66;95;2; ; ; ; ; ; ; ;1;2;2;2;3600000; ; ; ; ; ;2;2;1;66;238,777682858024
248777;2;3;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;238,777682858024
248778;2;1;66;95;1; ;2;1; ;378000; ;2;1;2;2;2; ; ; ; ; ;170000;2;1;2;66;181,895567293993
248778;2;2;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;181,895567293993
248778;2;3;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;181,895567293993
248778;2;5;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;181,895567293993
248779;2;1;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;245,899132491575
248779;2;2;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;245,899132491575
248779;2;3;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;245,899132491575
248779;2;5;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;245,899132491575
248780;2;1;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;209,400308102543
248780;2;2;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;209,400308102543
248780;2;3;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;209,400308102543
248781;2;1;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;296,368903785092
248781;2;2;66;95;1; ;2;1; ;370000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;296,368903785092
248781;2;3;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;296,368903785092
248781;2;4;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;296,368903785092
248781;2;5;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;296,368903785092
248782;2;1;66;95;2; ; ; ; ; ; ; ;1;2;2;2;3000000; ; ; ; ; ;2;2;1;66;249,159540174055
248782;2;2;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;249,159540174055
248782;2;3;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;249,159540174055
248782;2;4;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;249,159540174055
248782;2;5;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;249,159540174055
248783;2;1;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;338,024254693007
248783;2;2;66;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;200000;2;1;2;66;338,024254693007
248784;2;1;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;346,931093166917
248784;2;2;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;346,931093166917
248784;2;3;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;346,931093166917
248786;2;1;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;275,876948613977
248786;2;2;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;275,876948613977
248787;2;1;66;95;1; ;2;1; ;357000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;203,940632342631
248787;2;2;66;95;1; ;2;1; ;600000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;203,940632342631
248787;2;3;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;203,940632342631
248787;2;4;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;203,940632342631
248789;2;1;66;95;2; ; ; ; ; ; ; ;1;2;2;1; ; ;18000000; ; ; ;2;2;2;66;272,41163325973
248789;2;2;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;272,41163325973
248789;2;3;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;272,41163325973
248790;2;1;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;297,057994584459
248790;2;2;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;297,057994584459
248791;2;1;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;258,285128202139
248791;2;2;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;258,285128202139
248791;2;3;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;258,285128202139
248792;2;1;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;235,503535629145
248792;2;2;66;95;2; ; ; ; ; ; ; ;1;2;2;2;2000000; ; ; ; ; ;2;2;1;66;235,503535629145
248792;2;3;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;235,503535629145
248792;2;4;66;95;1; ;2;2;60000; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ;66;235,503535629145
248792;2;6;66;95;1; ;2;1; ;423000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;235,503535629145
248792;2;7;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;235,503535629145
248793;2;1;66;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;2400000;2;1;2;66;231,849314143511
248793;2;3;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;231,849314143511
248794;2;1;66;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;226,789269606477
