Directorio;Secuencia_p;Orden;Area;Regis;P6016;P6020;P6030;P6030s1;P6030s3;P6050;P6080;P6080s1;P6060;P6060s1;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6180;P6180s1;P6180s2;P6190;P6190s1;P6200;P6200s1;P6210;P6210s1;P6220;P6040;Dpto;Fex_c_2011
384189;1;1;13;10;1;1;1;9;1966;1;6; ;2; ;6;1; ; ;1;1;56000;2;1;2; ; ; ; ; ; ; ; ;6;5;4;40;13;289,054717698586
384189;1;2;13;10;2;2;1;9;1970;2;5; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;4;9; ;36;13;289,054717698586
384189;1;3;13;10;2;1;1;6;1998;3;5; ;2; ; ;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;3;3; ;9;13;289,054717698586
384189;1;4;13;10;2;1;1;1;2000;3;5; ;2; ; ;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;3;1; ;7;13;289,054717698586
384190;1;1;13;10;1;1;1;4;1969;1;6; ;2; ;6;1; ; ;1;3;98;2;1;2; ; ; ; ; ; ; ; ;6;5;4;38;13;284,464596795032
384190;1;2;13;10;2;2;1;7;1970;2;6; ;2; ;6;1; ; ;1;1;56000;2;1;2; ; ; ; ; ; ; ; ;6;5;4;37;13;284,464596795032
384190;1;3;13;10;2;2;1;2;2003;3;6; ;2; ; ;1; ; ;1;5; ;2;2;1;2;2; ; ;2; ;2; ;2;0; ;4;13;284,464596795032
384191;1;1;13;10;2;1;1;4;1966;1;5; ;2; ;2;1; ; ;1;1;16000;2;1;2; ; ; ; ; ; ; ; ;3;5; ;41;13;214,909160876071
384191;1;2;13;10;2;2;1;9;1968;2;6; ;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;38;13;214,909160876071
384191;1;3;13;10;3;2;1;4;1987;3;5; ;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;6;1;1;20;13;214,909160876071
384191;1;4;13;10;4;2;1;10;1991;3;5; ;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;9; ;15;13;214,909160876071
384191;1;5;13;10;2;2;1;11;1998;3;5; ;2; ; ;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;3;3; ;8;13;214,909160876071
384191;1;6;13;10;6;2;1;7;1944;5;5; ;2; ;3;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;4; ;63;13;214,909160876071
384192;1;1;13;10;1;2;1;9;1960;1;6; ;2; ;3;1; ; ;1;1;52000;2;1;2; ; ; ; ; ; ; ; ;4;7; ;46;13;244,594567258492
384192;1;2;13;10;1;1;1;11;1989;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;6;0;1;17;13;244,594567258492
384193;1;1;13;10;1;2;1;6;1928;1;6; ;2; ;4;1; ; ;1;2;40000;2;1;2; ; ; ; ; ; ; ; ;6;5;4;79;13;184,70427028991
384193;1;2;13;10;2;2;1;8;1946;3;6; ;2; ;3;1; ; ;1;1;450000;2;1;2; ; ; ; ; ; ; ; ;6;5;4;60;13;184,70427028991
384193;1;3;13;10;3;2;1;6;1963;6;6; ;2; ;3;1; ; ;1;4; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;44;13;184,70427028991
384193;1;4;13;10;3;2;1;9;1990;6;6; ;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;6;0;1;16;13;184,70427028991
384194;1;1;13;10;1;1;1;5;1975;1;6; ;2; ;6;1; ; ;1;1;20000;2;1;1;2;2; ; ;1;98;2; ;6;0;1;32;13;291,130353662274
384194;1;2;13;10;2;2;1;2;1975;2;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;6;3;3;32;13;291,130353662274
384194;1;3;13;10;2;2;1;2;2001;3;6; ;2; ; ;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;3;0; ;6;13;291,130353662274
384194;1;4;13;10;2;2;1;6;2003;3;6; ;2; ; ;1; ; ;1;5; ;2;2;1;2;2; ; ;1;120000;2; ;2;0; ;4;13;291,130353662274
384195;1;1;13;10;1;1;1;7;1949;1;6; ;2; ;2;1; ; ;2;1;300000;2;1;2; ; ; ; ; ; ; ; ;6;7;5;58;13;245,244074205856
384195;1;2;13;10;2;2;1;8;1976;2;6; ;2; ;2;1; ; ;1;1;60000;2;1;2; ; ; ; ;2; ;2; ;6;5;4;30;13;245,244074205856
384195;1;3;13;10;2;1;1;6;2007;3;6; ;2; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0;13;245,244074205856
384196;1;1;13;10;1;1;1;8;1979;1;6; ;2; ;2;1; ; ;1;1;110000;2;1;2; ; ; ; ;2; ;2; ;6;5;4;27;13;316,650028089216
384196;1;2;13;10;2;1;1;12;1975;2;6; ;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;6;5;4;31;13;316,650028089216
384196;1;3;13;10;2;1;1;9;2003;3;6; ;2; ; ;1; ; ;1;5; ;2;2;1;2;2; ; ;2; ;2; ;2;0; ;3;13;316,650028089216
384197;1;1;13;10;1;2;1;8;1938;1;6; ;2; ;4;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;5;10;1;68;13;589,633029713767
384197;2;1;13;10;1;1;1;4;1968;1;6; ;2; ;6;1; ; ;1;1;98;2;1;2; ; ; ; ; ; ; ; ;6;7;5;39;13;589,633029713767
384197;2;2;13;10;2;2;1;3;1981;2;6; ;2; ;6;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;6;2;2;26;13;589,633029713767
384197;3;1;13;10;1;1;1;5;1973;1;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;6;5;4;34;13;589,633029713767
384197;3;2;13;10;2;2;1;5;1973;2;6; ;2; ;6;1; ; ;1;1;98;2;1;2; ; ; ; ;2; ;2; ;6;7;5;34;13;589,633029713767
384197;3;3;13;10;2;1;1;6;2004;3;6; ;2; ; ;1; ; ;1;5; ;2;2;1;2;2; ; ;2; ;2; ;2;0; ;3;13;589,633029713767
384197;3;4;13;10;2;1;1;11;2006;3;6; ;2; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0;13;589,633029713767
384198;1;1;13;10;1;1;1;12;1924;1;6; ;2; ;6;1; ; ;2;2;80000;2;1;2; ; ; ; ; ; ; ; ;6;5;4;82;13;498,805152844621
384198;1;2;13;10;2;2;1;8;1930;2;6; ;2; ;6;1; ; ;1;2;98;2;1;2; ; ; ; ; ; ; ; ;6;5;4;76;13;498,805152844621
384198;1;3;13;10;2;1;1;3;1957;3;6; ;2; ;3;2;1;120; ; ; ; ;1;2; ; ; ; ; ; ; ; ;6;5;4;50;13;498,805152844621
384198;1;4;13;10;2;2;1;7;1963;3;6; ;2; ;5;1; ; ;2;5; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ;43;13;498,805152844621
384199;1;1;13;10;1;2;1;5;1929;1;6; ;2; ;4;1; ; ;2;2;70000;2;1;2; ; ; ; ; ; ; ; ;3;5; ;78;13;665,985450165797
384199;1;2;13;10;2;1;1;11;1948;3;6; ;2; ;6;1; ; ;1;1;30000;2;1;2; ; ; ; ; ; ; ; ;6;5;4;58;13;665,985450165797
384199;1;3;13;10;3;2;1;9;1958;2;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2;48;13;665,985450165797
384199;1;4;13;10;4;1;1;5;1976;3;6; ;2; ;5;2;1;96; ; ; ; ;1;1;1;2; ; ;2; ;2; ;6;5;3;31;13;665,985450165797
384199;1;5;13;10;5;1;1;10;1978;3;6; ;2; ;5;2;1;96; ; ; ; ;1;1;2;2; ; ;2; ;1;2000000;6;4;2;28;13;665,985450165797
384199;1;6;13;10;6;1;1;2;1980;3;6; ;2; ;5;2;1;60; ; ; ; ;1;2; ; ; ; ;2; ;2; ;6;5;4;27;13;665,985450165797
384199;1;7;13;10;7;1;1;5;1981;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;6;4;2;26;13;665,985450165797
384199;1;8;13;10;8;1;1;11;1985;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;6;2;2;21;13;665,985450165797
384200;1;1;13;10;1;1;1;3;1971;1;6; ;2; ;6;1; ; ;1;1;98;2;1;2; ; ; ; ; ; ; ; ;6;4;3;36;13;508,660998050924
384200;1;2;13;10;2;2;1;11;1960;2;5; ;2; ;6;1; ; ;1;1;98;2;1;2; ; ; ; ; ; ; ; ;6;5;4;46;13;508,660998050924
384200;1;3;13;10;2;2;1;11;1994;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;4;6; ;12;13;508,660998050924
384200;1;4;13;10;2;1;1;9;1997;3;6; ;2; ; ;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;3;3; ;9;13;508,660998050924
384200;1;5;13;10;5;2;1;7;1963;6;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;1;0; ;44;13;508,660998050924
384201;1;1;13;10;1;2;1;3;1984;1;6; ;2; ;6;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;4;9; ;23;13;276,749118628901
384201;1;2;13;10;2;1;1;1;1979;2;6; ;2; ;6;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;4;9; ;28;13;276,749118628901
384201;1;3;13;10;2;2;1;11;2001;3;6; ;2; ; ;2;2; ; ; ; ; ;2;1;1;1;200;2000;2; ;2; ;2;0; ;5;13;276,749118628901
384201;1;4;13;10;2;2;1;3;2003;3;5; ;2; ; ;2;2; ; ; ; ; ;2;2; ; ; ; ;2; ;2; ;1;0; ;4;13;276,749118628901
384201;1;5;13;10;2;2;1;6;2004;3;6; ;2; ; ;2;2; ; ; ; ; ;2;1;1;1;0;5000;2; ;2; ;2;0; ;3;13;276,749118628901
384202;1;1;13;10;1;1;1;12;1963;1;6; ;2; ;3;1; ; ;1;3;54300;2;1;2; ; ; ; ; ; ; ; ;5;11;2;43;13;237,662454312623
384202;1;2;13;10;2;1;1;1;1926;5;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;81;13;237,662454312623
384202;1;3;13;10;3;2;1;11;1934;5;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;72;13;237,662454312623
384202;1;4;13;10;4;2;1;2;1961;5;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2;46;13;237,662454312623
384202;1;5;13;10;1;2;1;9;1993;5;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;8; ;13;13;237,662454312623
384202;1;6;13;10;1;2;1;6;2000;5;6; ;2; ; ;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;3;1; ;7;13;237,662454312623
384202;1;7;13;10;1;2;1;6;2002;5;6; ;2; ; ;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;2;0; ;5;13;237,662454312623
384203;1;1;13;10;1;1;1;1;1936;1;6; ;2; ;3;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ;71;13;250,306536131256
384203;1;2;13;10;1;2;1;11;1996;3;5; ;2; ;5;2;2; ; ; ; ; ;1;1;1;2; ; ;2; ;2; ;3;2; ;10;13;250,306536131256
384204;1;1;13;10;1;2;1;6;1957;1;6; ;2; ;3;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;4;9; ;50;13;226,188688281563
384204;1;2;13;10;2;1;1;3;1985;3;5; ;2; ;5;1; ; ;1;1;20000;2;1;2; ; ; ; ;2; ;2; ;5;11;2;22;13;226,188688281563
384204;1;3;13;10;1;2;1;9;1991;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;1;840000;2; ;4;9; ;15;13;226,188688281563
384204;1;4;13;10;1;2;1;9;1996;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;1;840000;2; ;3;4; ;10;13;226,188688281563
384205;1;1;13;10;1;1;1;4;1979;1;6; ;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2;28;13;282,146254387414
384205;1;2;13;10;2;2;1;6;1981;2;5; ;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;6;2;2;26;13;282,146254387414
384205;1;3;13;10;1;2;1;4;2000;3;6; ;2; ; ;2;2; ; ; ; ; ;1;1;2;2; ; ;1;250000;2; ;3;2; ;7;13;282,146254387414
384205;1;4;13;10;1;2;1;11;2005;3;6; ;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;13;282,146254387414
384205;1;5;13;10;5;1;1;10;1946;5;6; ;2; ;3;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;2; ;60;13;282,146254387414
384206;1;1;13;10;1;1;1;10;1943;1;6; ;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;5;10;1;63;13;200,137681192248
384206;1;2;13;10;2;2;1;3;1956;5;5; ;2; ;5;1; ; ;1;3;54300;2;1;2; ; ; ; ; ; ; ; ;4;9; ;51;13;200,137681192248
384206;1;3;13;10;3;2;1;12;1958;5;6; ;2; ;3;1; ; ;1;1;40400;2;1;2; ; ; ; ; ; ; ; ;6;4;3;48;13;200,137681192248
384206;1;4;13;10;5;1;1;1;1995;5;6; ;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;4;6; ;12;13;200,137681192248
384206;1;5;13;10;5;2;1;12;1958;5;6; ;2; ;3;1; ; ;1;3;54300;2;1;2; ; ; ; ; ; ; ; ;6;3;3;48;13;200,137681192248
384206;1;6;13;10;6;1;1;11;1988;5;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;6;4;2;18;13;200,137681192248
384206;1;7;13;10;5;1;1;8;1991;5;6; ;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;4;9; ;15;13;200,137681192248
384206;1;8;13;10;8;2;1;11;1943;5;6; ;2; ;5;1; ; ;1;3;54300;2;2;2; ; ; ; ; ; ; ; ;1;0; ;63;13;200,137681192248
384207;1;1;13;10;1;2;1;12;1961;1;6; ;2; ;4;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;4;7; ;45;13;496,012978562033
384207;1;2;13;10;2;1;1;3;1991;3;6; ;2; ;5;2;2; ; ; ; ; ;1;1;2;2; ; ;2; ;2; ;5;10;1;16;13;496,012978562033
384207;1;3;13;10;1;2;1;2;1995;3;6; ;2; ;5;2;2; ; ; ; ; ;1;1;2;2; ; ;2; ;2; ;4;6; ;12;13;496,012978562033
384207;2;1;13;10;1;1;1;12;1972;1;5; ;2; ;3;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;4;9; ;34;13;496,012978562033
384207;2;2;13;10;1;1;1;9;1995;3;5; ;2; ;5;2;2; ; ; ; ; ;1;1;1;2; ; ;2; ;2; ;4;0; ;11;13;496,012978562033
384207;3;1;13;10;2;1;1;5;1937;1;6; ;2; ;2;1; ; ;2;1;36000;2;1;2; ; ; ; ; ; ; ; ;5;11;2;70;13;496,012978562033
384207;3;2;13;10;2;2;1;6;1980;2;6; ;2; ;2;1; ; ;2;5; ;2;1;1;1;2; ; ;2; ;2; ;4;8; ;27;13;496,012978562033
384207;3;3;13;10;2;2;1;4;1997;3;6; ;2; ;5;1; ; ;2;5; ;2;1;1;1;2; ; ;2; ;2; ;3;4; ;10;13;496,012978562033
384208;1;1;13;10;2;1;1;10;1951;1;6; ;2; ;6;1; ; ;1;3;99;2;1;2; ; ; ; ; ; ; ; ;6;5;4;55;13;529,618146632206
384208;1;2;13;10;2;2;1;2;1955;2;6; ;2; ;6;1; ; ;1;1;97000;2;1;2; ; ; ; ; ; ; ; ;6;5;4;52;13;529,618146632206
384208;1;3;13;10;2;1;1;10;1980;3;6; ;2; ;5;1; ; ;1;3;50000;2;1;2; ; ; ; ;2; ;2; ;6;5;4;26;13;529,618146632206
384208;1;4;13;10;2;1;1;8;1984;3;6; ;2; ;5;1; ; ;1;1;99;2;1;2; ; ; ; ;2; ;2; ;6;5;4;22;13;529,618146632206
384209;1;1;13;10;3;2;1;9;1935;1;6; ;2; ;4;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;5;11;2;71;13;583,219849946397
384209;1;2;13;10;3;1;1;6;1956;3;6; ;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;5;11;2;51;13;583,219849946397
384209;1;3;13;10;3;1;1;1;1961;3;6; ;2; ;3;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;6;3;3;46;13;583,219849946397
384210;1;1;13;10;1;1;1;4;1919;1;6; ;2; ;4;1; ; ;2;4; ;2;1;2; ; ; ; ; ; ; ; ;6;3;3;88;13;471,182982753806
384210;1;2;13;10;1;2;1;6;1957;3;6; ;2; ;5;1; ; ;1;3;55000;2;1;2; ; ; ; ; ; ; ; ;6;5;4;50;13;471,182982753806
384210;1;3;13;10;1;2;1;8;1961;3;6; ;2; ;5;1; ; ;1;3;55000;2;1;2; ; ; ; ; ; ; ; ;6;5;4;45;13;471,182982753806
384211;1;1;13;10;2;1;1;12;1955;1;6; ;2; ;6;1; ; ;2;4; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2;51;13;447,299801805243
384211;1;2;13;10;2;2;1;8;1961;2;6; ;2; ;6;1; ; ;2;5; ;2;1;2; ; ; ; ; ; ; ; ;6;3;3;45;13;447,299801805243
384211;1;3;13;10;2;1;1;10;1985;3;6; ;2; ;5;1; ; ;2;5; ;2;1;1;2;2; ; ;2; ;2; ;6;1;2;21;13;447,299801805243
384211;1;4;13;10;2;2;1;3;1993;3;6; ;2; ;5;1; ; ;2;5; ;2;1;1;2;2; ; ;2; ;2; ;4;8; ;14;13;447,299801805243
384211;1;5;13;10;2;2;1;2;1995;3;6; ;2; ;5;1; ; ;2;5; ;2;1;1;2;2; ; ;2; ;2; ;4;6; ;12;13;447,299801805243
384212;1;1;13;10;1;1;1;3;1931;1;6; ;2; ;6;1; ; ;1;1;50000;2;1;2; ; ; ; ; ; ; ; ;6;5;4;76;13;253,427220365866
384212;1;2;13;10;1;2;1;6;1938;2;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;4;9; ;69;13;253,427220365866
384212;1;3;13;10;1;1;1;1;1977;3;6; ;2; ;5;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2;30;13;253,427220365866
384213;1;1;13;10;6;1;1;6;1947;1;5; ;2; ;4;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2;60;13;187,416857079536
384213;1;2;13;10;6;2;1;9;1982;3;5; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2;24;13;187,416857079536
384213;1;3;13;10;6;2;1;9;1984;3;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2;22;13;187,416857079536
384213;1;4;13;10;6;2;1;11;1996;4;5; ;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;0; ;10;13;187,416857079536
384213;1;5;13;10;6;2;1;7;2001;4;6; ;2; ; ;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;0; ;5;13;187,416857079536
384213;1;6;13;10;6;2;1;8;1936;5;5; ;2; ;4;1; ; ;1;2;52000;2;1;2; ; ; ; ; ; ; ; ;4;8; ;70;13;187,416857079536
384214;1;1;13;10;5;2;1;11;1960;1;6; ;2; ;3;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;5;11;1;46;13;128,901526988016
384214;1;2;13;10;5;2;1;8;1990;3;5; ;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;6;0;2;16;13;128,901526988016
384214;1;3;13;10;5;2;1;1;1993;3;5; ;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;8; ;14;13;128,901526988016
384214;1;4;13;10;5;2;1;1;1993;3;5; ;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;9; ;14;13;128,901526988016
384214;1;5;13;10;5;2;1;8;1937;5;6; ;2; ;4;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ;69;13;128,901526988016
384214;1;6;13;10;5;2;1;11;1982;5;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;6;2;2;24;13;128,901526988016
384215;1;1;13;10;2;1;1;1;1960;1;5; ;2; ;6;1; ; ;1;3;55000;2;1;2; ; ; ; ; ; ; ; ;4;7; ;47;13;227,655568239448
384215;1;2;13;10;2;2;1;2;1967;2;5; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;4;8; ;40;13;227,655568239448
384215;1;3;13;10;2;2;1;6;1985;3;5; ;2; ;5;1; ; ;1;1;12000;2;1;2; ; ; ; ;2; ;2; ;6;5;4;22;13;227,655568239448
384215;1;4;13;10;2;2;1;11;1988;3;5; ;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;6;0;2;18;13;227,655568239448
384216;1;1;13;10;1;2;1;1;1934;1;5; ;2; ;4;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ;73;13;258,4056523039
384216;1;2;13;10;2;1;1;6;1958;3;5; ;2; ;3;1; ; ;1;1;60000;2;1;2; ; ; ; ; ; ; ; ;4;6; ;49;13;258,4056523039
384216;1;3;13;10;3;1;1;10;1988;4;5; ;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;5;10;1;18;13;258,4056523039
384217;1;1;13;10;1;1;1;6;1964;1;5; ;2; ;6;1; ; ;1;1;98;2;1;2; ; ; ; ; ; ; ; ;6;2;3;43;13;287,124686325448
384217;1;2;13;10;2;2;1;11;1967;2;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2;39;13;287,124686325448
384217;1;3;13;10;3;2;1;8;1999;3;5; ;2; ; ;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;3;1; ;7;13;287,124686325448
384217;1;4;13;10;4;2;1;10;2003;3;6; ;2; ; ;1; ; ;1;5; ;2;2;1;2;2; ; ;2; ;2; ;1;0; ;3;13;287,124686325448
384217;1;5;13;10;5;1;1;2;1986;3;5; ;2; ;5;2;1;12; ; ; ; ;1;2; ; ; ; ;2; ;2; ;6;4;2;21;13;287,124686325448
384218;1;1;13;10;1;2;1;10;1954;1;6; ;2; ;3;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;4;9; ;52;13;204,323642321077
384218;1;2;13;10;1;2;1;10;1990;3;6; ;2; ;5;2;2; ; ; ; ; ;1;1;1;2; ; ;2; ;2; ;5;11;1;16;13;204,323642321077
384218;1;3;13;10;3;2;1;4;1977;3;6; ;2; ;3;1; ; ;1;3;54300;2;1;2; ; ; ; ;2; ;2; ;6;2;3;30;13;204,323642321077
384218;1;4;13;10;3;2;1;8;1995;4;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;1;0;1000;2; ;2; ;4;0; ;11;13;204,323642321077
384218;1;5;13;10;5;2;1;1;1982;3;6; ;2; ;3;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;6;1;2;25;13;204,323642321077
384218;1;6;13;10;5;1;1;8;2002;4;5; ;2; ; ;1; ; ;1;5; ;2;2;1;1;1;300;1500;2; ;2; ;1;0; ;4;13;204,323642321077
384218;1;7;13;10;7;1;1;12;1985;3;5; ;2; ;1;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;6;0;2;21;13;204,323642321077
384218;1;8;13;10;8;2;1;6;1988;5;6; ;2; ;1;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;4;9; ;19;13;204,323642321077
384218;1;9;13;10;8;1;1;11;2005;3;5; ;2; ; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;13;204,323642321077
384219;1;1;13;10;1;2;1;4;1961;1;6; ;2; ;3;1; ; ;3; ; ;1;2;2; ; ; ; ; ; ; ; ;1;0; ;46;13;205,688196734217
384219;1;2;13;10;1;2;1;10;1994;3;6; ;2; ;5;2;2; ; ; ; ; ;1;1;1;1;300;1500;2; ;2; ;3;4; ;12;13;205,688196734217
384219;1;3;13;10;3;2;1;1;1977;3;6; ;2; ;3;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;4;6; ;30;13;205,688196734217
384219;1;4;13;10;3;1;1;12;1996;4;6; ;2; ;5;2;2; ; ; ; ; ;1;1;1;2; ; ;2; ;2; ;3;3; ;10;13;205,688196734217
384219;1;5;13;10;5;2;1;5;1985;3;6; ;2; ;3;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;4;6; ;22;13;205,688196734217
384219;1;6;13;10;5;1;1;11;2004;4;5; ;2; ; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;13;205,688196734217
384220;1;1;13;10;1;1;1;10;1945;1;6; ;2; ;6;1; ; ;2;2;98;2;1;2; ; ; ; ; ; ; ; ;6;10;5;61;13;195,132335245668
384220;1;2;13;10;2;2;1;5;1952;2;6; ;2; ;6;1; ; ;2;5; ;2;1;2; ; ; ; ; ; ; ; ;6;6;5;55;13;195,132335245668
384220;1;3;13;10;3;2;1;5;1980;3;6; ;2; ;5;1; ; ;1;1;98;2;1;2; ; ; ; ;2; ;2; ;6;7;5;27;13;195,132335245668
384220;1;4;13;10;4;2;1;4;1983;6;6; ;2; ;5;1; ; ;1;4; ;2;1;2; ; ; ; ;2; ;2; ;5;10;1;24;13;195,132335245668
384221;1;1;13;10;1;1;1;10;1948;1;6; ;2; ;6;1; ; ;1;1;98;2;1;2; ; ; ; ; ; ; ; ;6;8;5;58;13;224,228615033395
384221;1;2;13;10;2;2;1;5;1946;2;6; ;2; ;6;1; ; ;1;2;300000;2;1;2; ; ; ; ; ; ; ; ;6;8;5;61;13;224,228615033395
384222;1;1;13;10;1;2;1;6;1938;1;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;4;9; ;69;13;216,198303753012
384222;1;2;13;10;2;1;1;2;1937;2;6; ;2; ;6;1; ; ;1;2;98;2;1;2; ; ; ; ; ; ; ; ;6;7;5;70;13;216,198303753012
384222;1;3;13;10;3;1;1;5;1989;4;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;6;1;2;18;13;216,198303753012
384222;1;4;13;10;4;2;1;9;1970;6;5; ;2; ;3;2;1;24; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;5; ;36;13;216,198303753012
384223;1;1;13;10;1;1;1;12;1943;1;6; ;2; ;6;1; ; ;1;2;98;2;1;2; ; ; ; ; ; ; ; ;5;11;2;63;13;214,544499476287
384223;1;2;13;10;2;2;1;7;1956;2;6; ;2; ;6;1; ; ;1;1;98;2;1;2; ; ; ; ; ; ; ; ;6;5;4;51;13;214,544499476287
384223;1;3;13;10;3;2;1;10;1982;6;6; ;2; ;5;1; ; ;1;4; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2;24;13;214,544499476287
