Directorio;Secuencia_p;Orden;Regis;P7430;P7440;P7450;P7450s1;P7460;P7470;P7472;P7472s1;P7490;P7490s1;Clase;Dpto;Fex_c_2011
394613;1;8;80;2; ; ; ; ; ; ; ; ; ;2;41;669,347331170367
394614;1;2;80;2; ; ; ; ; ; ; ; ; ;2;41;425,094031285386
394615;1;2;80;2; ; ; ; ; ; ; ; ; ;2;41;386,448057257287
394615;1;3;80;2; ; ; ; ; ; ; ; ; ;2;41;386,448057257287
394615;1;4;80;2; ; ; ; ; ; ; ; ; ;2;41;386,448057257287
394616;1;2;80;2; ; ; ; ; ; ; ; ; ;2;41;455,846880934495
394616;1;3;80;2; ; ; ; ; ; ; ; ; ;2;41;455,846880934495
394616;1;5;80;2; ; ; ; ; ; ; ; ; ;2;41;455,846880934495
394616;1;6;80;2; ; ; ; ; ; ; ; ; ;2;41;455,846880934495
394617;1;2;80;2; ; ; ; ; ; ; ; ; ;2;41;438,076206917637
394618;1;2;80;1;4;2; ;2; ; ; ; ; ;2;41;539,100987345888
394620;1;2;80;2; ; ; ; ; ; ; ; ; ;2;41;526,118811713637
394623;1;2;80;2; ; ; ; ; ; ; ; ; ;2;41;369,830569459651
394623;1;3;80;2; ; ; ; ; ; ; ; ; ;2;41;369,830569459651
394625;1;2;80;2; ; ; ; ; ; ; ; ; ;2;41;509,270637664156
394625;1;5;80;1;1;3; ;2; ; ; ; ; ;2;41;509,270637664156
394626;1;2;80;2; ; ; ; ; ; ; ; ; ;2;41;526,118811713637
394627;1;2;80;2; ; ; ; ; ; ; ; ; ;2;41;386,890229200235
394628;1;1;80;1;4;3; ;2; ; ; ; ; ;2;41;549,181549256382
394629;1;2;80;1;4;2; ;2; ; ; ; ; ;2;41;229,882040729105
394629;2;1;80;1;1;3; ;2; ; ; ; ; ;2;41;229,882040729105
394629;2;2;80;2; ; ; ; ; ; ; ; ; ;2;41;229,882040729105
394631;1;2;80;1;4;2; ;2; ; ; ; ; ;2;41;460,475095734484
394631;1;5;80;2; ; ; ; ; ; ; ; ; ;2;41;460,475095734484
394632;1;2;80;1;1;2; ;2; ; ; ; ; ;2;41;417,176893818344
394633;1;2;80;1;4;2; ;2; ; ; ; ; ;2;41;574,319419340819
394633;1;5;80;2; ; ; ; ; ; ; ; ; ;2;41;574,319419340819
394633;1;6;80;2; ; ; ; ; ; ; ; ; ;2;41;574,319419340819
394634;1;2;80;1;4;2; ;2; ; ; ; ; ;2;41;256,260436764369
394634;1;8;80;2; ; ; ; ; ; ; ; ; ;2;41;256,260436764369
394636;1;2;80;2; ; ; ; ; ; ; ; ; ;2;41;656,090964627062
394636;2;2;80;2; ; ; ; ; ; ; ; ; ;2;41;656,090964627062
394637;1;2;80;1;4;2; ;2; ; ; ; ; ;2;41;456,504520456936
394638;1;2;80;1;2;2; ;2; ; ; ; ; ;2;41;468,362871535745
394639;1;3;80;2; ; ; ; ; ; ; ; ; ;2;41;689,121146046058
394639;1;4;80;2; ; ; ; ; ; ; ; ; ;2;41;689,121146046058
394639;1;5;80;2; ; ; ; ; ; ; ; ; ;2;41;689,121146046058
394639;1;6;80;2; ; ; ; ; ; ; ; ; ;2;41;689,121146046058
394641;1;2;80;1;4;3; ;2; ; ; ; ; ;2;41;334,90581994693
394641;1;3;80;1;1;5; ;2; ; ; ; ; ;2;41;334,90581994693
394642;1;2;80;1;4;2; ;2; ; ; ; ; ;2;41;370,512222070145
394642;1;6;80;1;4;3; ;2; ; ; ; ; ;2;41;370,512222070145
394643;1;2;80;1;2;3; ;2; ; ; ; ; ;2;41;634,40309008649
394643;1;4;80;2; ; ; ; ; ; ; ; ; ;2;41;634,40309008649
394643;1;6;80;1;1;6; ;2; ; ; ; ; ;2;41;634,40309008649
394645;1;2;80;2; ; ; ; ; ; ; ; ; ;2;41;639,031304886478
394645;1;5;80;2; ; ; ; ; ; ; ; ; ;2;41;639,031304886478
394646;1;2;80;2; ; ; ; ; ; ; ; ; ;2;41;251,6028602986
394647;1;2;80;1;1;2; ;2; ; ; ; ; ;2;41;604,087063802601
394647;1;3;80;2; ; ; ; ; ; ; ; ; ;2;41;604,087063802601
394648;1;1;80;1;4;3; ;2; ; ; ; ; ;2;41;354,867093409271
394648;2;2;80;1;2;2; ;2; ; ; ; ; ;2;41;354,867093409271
394649;1;2;80;1;1;2; ;2; ; ; ; ; ;2;41;425,094031285386
394650;1;2;80;1;4;2; ;2; ; ; ; ; ;2;41;469,486696089187
394651;1;1;80;1;2;2; ;2; ; ; ; ; ;2;41;229,882040729105
394651;1;5;80;2; ; ; ; ; ; ; ; ; ;2;41;229,882040729105
394651;1;6;80;2; ; ; ; ; ; ; ; ; ;2;41;229,882040729105
394651;1;11;80;1;4;3; ;2; ; ; ; ; ;2;41;229,882040729105
394652;1;1;80;1;4;3; ;2; ; ; ; ; ;2;41;404,275281958357
394652;1;2;80;2; ; ; ; ; ; ; ; ; ;2;41;404,275281958357
394654;1;2;80;2; ; ; ; ; ; ; ; ; ;2;41;404,275281958357
394655;1;2;80;2; ; ; ; ; ; ; ; ; ;2;41;564,759437164008
394655;1;3;80;2; ; ; ; ; ; ; ; ; ;2;41;564,759437164008
394656;1;2;80;1;4;3; ;2; ; ; ; ; ;2;41;539,100987345888
394657;1;2;80;1;4;2; ;2; ; ; ; ; ;2;41;499,773360707296
394658;1;5;80;1;4;3; ;2; ; ; ; ; ;2;41;344,383605332634
394658;1;6;80;2; ; ; ; ; ; ; ; ; ;2;41;344,383605332634
394659;1;2;80;1;4;3; ;2; ; ; ; ; ;2;41;730,574318040635
394659;1;6;80;2; ; ; ; ; ; ; ; ; ;2;41;730,574318040635
394659;1;8;80;1;1;2; ;2; ; ; ; ; ;2;41;730,574318040635
394661;1;1;80;1;4;3; ;2; ; ; ; ; ;2;41;431,302385575192
394661;1;2;80;1;4;3; ;2; ; ; ; ; ;2;41;431,302385575192
394661;1;3;80;2; ; ; ; ; ; ; ; ; ;2;41;431,302385575192
394662;1;2;80;1;4;2; ;2; ; ; ; ; ;2;41;417,176893818344
394663;1;2;80;1;4;2; ;2; ; ; ; ; ;2;41;377,849267179751
394664;1;2;80;2; ; ; ; ; ; ; ; ; ;2;41;629,745513620721
394664;1;4;80;2; ; ; ; ; ; ; ; ; ;2;41;629,745513620721
394665;1;2;80;2; ; ; ; ; ; ; ; ; ;2;41;290,930486937193
394666;1;1;80;2; ; ; ; ; ; ; ; ; ;2;41;411,254379788448
394667;1;2;80;1;4;3; ;2; ; ; ; ; ;2;41;358,223256829572
394667;1;3;80;2; ; ; ; ; ; ; ; ; ;2;41;358,223256829572
394667;1;4;80;2; ; ; ; ; ; ; ; ; ;2;41;358,223256829572
394668;1;2;80;1;4;2; ;2; ; ; ; ; ;2;41;505,79959097178
394668;1;3;80;2; ; ; ; ; ; ; ; ; ;2;41;505,79959097178
394668;1;6;80;2; ; ; ; ; ; ; ; ; ;2;41;505,79959097178
394669;1;2;80;2; ; ; ; ; ; ; ; ; ;2;41;521,048424970701
394669;1;4;80;2; ; ; ; ; ; ; ; ; ;2;41;521,048424970701
394669;1;5;80;2; ; ; ; ; ; ; ; ; ;2;41;521,048424970701
394670;1;1;80;1;4;3; ;2; ; ; ; ; ;2;41;314,857814160185
394671;1;2;80;2; ; ; ; ; ; ; ; ; ;2;41;574,045228429765
394671;1;3;80;2; ; ; ; ; ; ; ; ; ;2;41;574,045228429765
394671;1;4;80;2; ; ; ; ; ; ; ; ; ;2;41;574,045228429765
394672;1;2;80;2; ; ; ; ; ; ; ; ; ;2;41;409,403025343517
394672;1;3;80;2; ; ; ; ; ; ; ; ; ;2;41;409,403025343517
394672;1;4;80;2; ; ; ; ; ; ; ; ; ;2;41;409,403025343517
394673;1;2;80;2; ; ; ; ; ; ; ; ; ;2;41;669,073140259313
394673;1;3;80;2; ; ; ; ; ; ; ; ; ;2;41;669,073140259313
394673;1;4;80;2; ; ; ; ; ; ; ; ; ;2;41;669,073140259313
394674;1;2;80;2; ; ; ; ; ; ; ; ; ;2;41;378,184530291913
394674;1;5;80;2; ; ; ; ; ; ; ; ; ;2;41;378,184530291913
394675;1;2;80;2; ; ; ; ; ; ; ; ; ;2;41;438,076206917637
394676;1;2;80;1;4;3; ;2; ; ; ; ; ;2;41;404,275281958357
394677;1;2;80;1;3;2; ;2; ; ; ; ; ;2;41;425,094031285386
394678;1;2;80;2; ; ; ; ; ; ; ; ; ;2;41;430,159069450595
394679;1;1;80;2; ; ; ; ; ; ; ; ; ;2;41;500,67184758662
394680;1;2;80;1;4;8;para desplazarse a otra region;2; ; ; ; ; ;2;41;439,444860716352
394680;1;3;80;2; ; ; ; ; ; ; ; ; ;2;41;439,444860716352
394681;1;2;80;1;3;2; ;2; ; ; ; ; ;2;41;455,380695903494
394682;1;2;80;2; ; ; ; ; ; ; ; ; ;2;41;390,831442812002
394683;1;1;80;1;4;8;por la edad;2; ; ; ; ; ;2;41;381,212544415612
394684;1;2;80;1;4;2; ;2; ; ; ; ; ;2;41;539,100987345888
394685;1;2;80;2; ; ; ; ; ; ; ; ; ;2;41;430,630590212201
394686;1;2;80;2; ; ; ; ; ; ; ; ; ;2;41;339,788734086816
394686;1;5;80;1;2;7; ;2; ; ; ; ; ;2;41;339,788734086816
394687;1;2;80;2; ; ; ; ; ; ; ; ; ;2;41;469,26135841507
394688;1;2;80;2; ; ; ; ; ; ; ; ; ;2;41;564,759437164008
394688;1;3;80;2; ; ; ; ; ; ; ; ; ;2;41;564,759437164008
394690;1;2;80;1;2;6; ;2; ; ; ; ; ;2;41;599,458849002612
394690;1;3;80;2; ; ; ; ; ; ; ; ; ;2;41;599,458849002612
394690;1;4;80;2; ; ; ; ; ; ; ; ; ;2;41;599,458849002612
394691;1;4;80;2; ; ; ; ; ; ; ; ; ;2;41;724,915020772323
394693;1;2;80;1;3;7; ;2; ; ; ; ; ;2;41;360,544778193894
394694;1;2;80;2; ; ; ; ; ; ; ; ; ;2;41;334,660990701656
394695;1;2;80;2; ; ; ; ; ; ; ; ; ;2;41;321,217151555301
394696;1;2;80;1;1;8;dio a luz;2; ; ; ; ; ;2;41;390,831442812002
394697;1;2;80;1;3;8;por desplazamiento a otro lugar;9; ; ; ; ; ;2;41;509,059151973053
394697;1;3;80;2; ; ; ; ; ; ; ; ; ;2;41;509,059151973053
394698;1;2;80;1;2;7; ;2; ; ; ; ; ;2;41;377,849267179751
394699;1;2;80;2; ; ; ; ; ; ; ; ; ;2;41;369,830569459651
394699;1;3;80;2; ; ; ; ; ; ; ; ; ;2;41;369,830569459651
394700;1;2;80;1;4;2; ;2; ; ; ; ; ;2;41;453,510512253635
394701;1;3;80;2; ; ; ; ; ; ; ; ; ;2;41;355,925229182854
394702;1;2;80;2; ; ; ; ; ; ; ; ; ;2;41;463,246905072734
394704;1;2;80;1;4;2; ;2; ; ; ; ; ;2;41;653,507988863508
394705;1;2;80;2; ; ; ; ; ; ; ; ; ;2;41;354,451298533942
394708;1;2;80;1;1;2; ;2; ; ; ; ; ;2;41;382,823241631691
394709;1;2;80;2; ; ; ; ; ; ; ; ; ;2;41;455,817519268715
394710;1;2;80;2; ; ; ; ; ; ; ; ; ;2;41;321,217151555301
394711;1;3;80;2; ; ; ; ; ; ; ; ; ;2;41;416,489892630122
394712;1;2;80;2; ; ; ; ; ; ; ; ; ;2;41;569,661842875051
394712;1;6;80;2; ; ; ; ; ; ; ; ; ;2;41;569,661842875051
394713;1;2;80;1;9;2; ;2; ; ; ; ; ;2;41;417,176893818344
394714;1;2;80;2; ; ; ; ; ; ; ; ; ;2;41;469,26135841507
394715;1;2;80;2; ; ; ; ; ; ; ; ; ;2;41;360,544778193894
394716;1;2;80;1;1;2; ;2; ; ; ; ; ;2;41;562,623700716177
394716;1;5;80;1;1;2; ;2; ; ; ; ; ;2;41;562,623700716177
394718;1;2;80;2; ; ; ; ; ; ; ; ; ;2;41;526,555635078858
394719;1;2;80;2; ; ; ; ; ; ; ; ; ;2;41;390,831442812002
394720;1;2;80;2; ; ; ; ; ; ; ; ; ;2;41;252,092518789147
394720;1;3;80;2; ; ; ; ; ; ; ; ; ;2;41;252,092518789147
394720;1;4;80;2; ; ; ; ; ; ; ; ; ;2;41;252,092518789147
394721;1;2;80;2; ; ; ; ; ; ; ; ; ;2;41;377,16226599153
394721;1;3;80;2; ; ; ; ; ; ; ; ; ;2;41;377,16226599153
394722;1;2;80;2; ; ; ; ; ; ; ; ; ;2;41;557,780339333918
394723;1;2;80;2; ; ; ; ; ; ; ; ; ;2;41;399,872404832486
394724;1;2;80;2; ; ; ; ; ; ; ; ; ;2;41;486,791185075045
394725;1;2;80;2; ; ; ; ; ; ; ; ; ;2;41;599,458849002612
394725;1;4;80;2; ; ; ; ; ; ; ; ; ;2;41;599,458849002612
394726;1;3;80;2; ; ; ; ; ; ; ; ; ;2;41;534,4727725459
394727;1;4;80;2; ; ; ; ; ; ; ; ; ;2;41;680,669662823165
394727;1;5;80;1;4;5; ;2; ; ; ; ; ;2;41;680,669662823165
394732;1;3;80;2; ; ; ; ; ; ; ; ; ;2;41;465,731029367473
394733;1;2;80;2; ; ; ; ; ; ; ; ; ;2;41;655,832939508632
394733;1;3;80;2; ; ; ; ; ; ; ; ; ;2;41;655,832939508632
394733;1;4;80;2; ; ; ; ; ; ; ; ; ;2;41;655,832939508632
394733;1;6;80;2; ; ; ; ; ; ; ; ; ;2;41;655,832939508632
394734;1;2;80;2; ; ; ; ; ; ; ; ; ;2;41;538,215927612901
394737;1;1;80;1;3;2; ;2; ; ; ; ; ;2;41;242,125074912896
394738;1;2;80;1;4;8;PORQUE SE CASO;2; ; ; ; ; ;2;41;534,4727725459
394738;1;3;80;2; ; ; ; ; ; ; ; ; ;2;41;534,4727725459
394739;1;2;80;1;1;2; ;2; ; ; ; ; ;2;41;399,872404832486
394740;1;2;80;1;4;8;POR DEDICARSE A OTRA ACTIVIDAD;2; ; ; ; ; ;2;41;404,275281958357
394741;1;3;80;2; ; ; ; ; ; ; ; ; ;2;41;564,759437164008
394742;1;2;80;2; ; ; ; ; ; ; ; ; ;2;41;439,444860716352
394742;1;3;80;2; ; ; ; ; ; ; ; ; ;2;41;439,444860716352
394743;1;2;80;1;4;8;PORQUE SE CASO;2; ; ; ; ; ;2;41;469,486696089187
394744;1;2;80;1;1;7; ;2; ; ; ; ; ;2;41;509,333342884107
394744;1;4;80;2; ; ; ; ; ; ; ; ; ;2;41;509,333342884107
394744;1;5;80;2; ; ; ; ; ; ; ; ; ;2;41;509,333342884107
394744;1;7;80;2; ; ; ; ; ; ; ; ; ;2;41;509,333342884107
394745;1;1;80;2; ; ; ; ; ; ; ; ; ;2;41;390,394619446782
394746;1;2;80;1;4;2; ;2; ; ; ; ; ;2;41;771,706939531794
394746;1;7;80;2; ; ; ; ; ; ; ; ; ;2;41;771,706939531794
394746;1;8;80;2; ; ; ; ; ; ; ; ; ;2;41;771,706939531794
394748;1;2;80;2; ; ; ; ; ; ; ; ; ;2;41;421,118107430111
394749;1;2;80;2; ; ; ; ; ; ; ; ; ;2;41;469,26135841507
394750;1;2;80;2; ; ; ; ; ; ; ; ; ;2;41;417,176893818344
394752;1;1;80;2; ; ; ; ; ; ; ; ; ;2;41;229,882040729105
394753;1;2;80;2; ; ; ; ; ; ; ; ; ;2;41;499,773360707296
394754;1;2;80;1;2;3; ;2; ; ; ; ; ;2;41;455,380695903494
394757;1;2;80;2; ; ; ; ; ; ; ; ; ;2;41;404,275281958357
394758;1;3;80;2; ; ; ; ; ; ; ; ; ;2;41;512,886458258385
394759;1;2;80;1;4;2; ;2; ; ; ; ; ;2;41;400,11723407776
394759;1;3;80;2; ; ; ; ; ; ; ; ; ;2;41;400,11723407776
394760;1;2;80;2; ; ; ; ; ; ; ; ; ;2;41;460,475095734484
394760;1;4;80;2; ; ; ; ; ; ; ; ; ;2;41;460,475095734484
394760;1;5;80;2; ; ; ; ; ; ; ; ; ;2;41;460,475095734484
394761;1;2;80;2; ; ; ; ; ; ; ; ; ;2;41;628,51845514406
394762;1;2;80;2; ; ; ; ; ; ; ; ; ;2;41;363,833700860947
394762;1;3;80;2; ; ; ; ; ; ; ; ; ;2;41;363,833700860947
394763;1;3;80;2; ; ; ; ; ; ; ; ; ;2;41;330,502942821058
394764;1;2;80;2; ; ; ; ; ; ; ; ; ;2;41;404,275281958357
394766;1;2;80;2; ; ; ; ; ; ; ; ; ;2;41;597,10796597251
394767;1;2;80;2; ; ; ; ; ; ; ; ; ;2;41;495,145145907307
394768;1;2;80;2; ; ; ; ; ; ; ; ; ;2;41;361,034436684441
394768;1;3;80;2; ; ; ; ; ; ; ; ; ;2;41;361,034436684441
394768;1;4;80;2; ; ; ; ; ; ; ; ; ;2;41;361,034436684441
394770;1;3;80;2; ; ; ; ; ; ; ; ; ;2;41;473,265277246788
394770;1;4;80;2; ; ; ; ; ; ; ; ; ;2;41;473,265277246788
394770;1;5;80;2; ; ; ; ; ; ; ; ; ;2;41;473,265277246788
394771;1;2;80;2; ; ; ; ; ; ; ; ; ;2;41;469,486696089187
394772;1;3;80;2; ; ; ; ; ; ; ; ; ;2;41;409,403025343517
394772;1;4;80;2; ; ; ; ; ; ; ; ; ;2;41;409,403025343517
394773;1;2;80;2; ; ; ; ; ; ; ; ; ;2;41;599,703678247886
394773;1;4;80;2; ; ; ; ; ; ; ; ; ;2;41;599,703678247886
394773;1;5;80;2; ; ; ; ; ; ; ; ; ;2;41;599,703678247886
394774;1;2;80;2; ; ; ; ; ; ; ; ; ;2;41;430,159069450595
394775;1;1;80;2; ; ; ; ; ; ; ; ; ;2;44;408,925832879776
394776;1;1;80;2; ; ; ; ; ; ; ; ; ;2;44;306,711476483467
394776;1;2;80;2; ; ; ; ; ; ; ; ; ;2;44;306,711476483467
394776;1;3;80;2; ; ; ; ; ; ; ; ; ;2;44;306,711476483467
394777;1;3;80;2; ; ; ; ; ; ; ; ; ;2;44;338,298584232581
394777;1;4;80;2; ; ; ; ; ; ; ; ; ;2;44;338,298584232581
394778;1;2;80;2; ; ; ; ; ; ; ; ; ;2;44;437,419484186769
394778;1;3;80;2; ; ; ; ; ; ; ; ; ;2;44;437,419484186769
394778;1;4;80;2; ; ; ; ; ; ; ; ; ;2;44;437,419484186769
394778;1;6;80;2; ; ; ; ; ; ; ; ; ;2;44;437,419484186769
394779;1;1;80;2; ; ; ; ; ; ; ; ; ;2;44;275,760544011559
394779;1;3;80;2; ; ; ; ; ; ; ; ; ;2;44;275,760544011559
394779;1;4;80;2; ; ; ; ; ; ; ; ; ;2;44;275,760544011559
394781;1;2;80;2; ; ; ; ; ; ; ; ; ;2;44;331,192256297105
394781;1;3;80;2; ; ; ; ; ; ; ; ; ;2;44;331,192256297105
394781;1;4;80;2; ; ; ; ; ; ; ; ; ;2;44;331,192256297105
394781;1;5;80;2; ; ; ; ; ; ; ; ; ;2;44;331,192256297105
394782;1;3;80;1;1;2; ;2; ; ; ; ; ;2;44;262,33599167712
394783;1;2;80;2; ; ; ; ; ; ; ; ; ;2;44;522,854653160756
394784;1;3;80;2; ; ; ; ; ; ; ; ; ;2;44;364,497132064357
394784;1;4;80;2; ; ; ; ; ; ; ; ; ;2;44;364,497132064357
394784;1;5;80;2; ; ; ; ; ; ; ; ; ;2;44;364,497132064357
394784;2;1;80;2; ; ; ; ; ; ; ; ; ;2;44;364,497132064357
394785;1;1;80;2; ; ; ; ; ; ; ; ; ;2;44;318,674061571695
394785;1;2;80;2; ; ; ; ; ; ; ; ; ;2;44;318,674061571695
394785;1;3;80;2; ; ; ; ; ; ; ; ; ;2;44;318,674061571695
394786;1;1;80;2; ; ; ; ; ; ; ; ; ;2;44;220,131870774215
394786;1;2;80;2; ; ; ; ; ; ; ; ; ;2;44;220,131870774215
394786;1;3;80;2; ; ; ; ; ; ; ; ; ;2;44;220,131870774215
394786;1;4;80;2; ; ; ; ; ; ; ; ; ;2;44;220,131870774215
394786;1;7;80;2; ; ; ; ; ; ; ; ; ;2;44;220,131870774215
394787;1;1;80;2; ; ; ; ; ; ; ; ; ;2;44;248,597251319701
394787;1;2;80;2; ; ; ; ; ; ; ; ; ;2;44;248,597251319701
394787;1;3;80;2; ; ; ; ; ; ; ; ; ;2;44;248,597251319701
394787;1;4;80;2; ; ; ; ; ; ; ; ; ;2;44;248,597251319701
394787;1;5;80;2; ; ; ; ; ; ; ; ; ;2;44;248,597251319701
394787;1;6;80;2; ; ; ; ; ; ; ; ; ;2;44;248,597251319701
394787;1;7;80;2; ; ; ; ; ; ; ; ; ;2;44;248,597251319701
394788;1;3;80;2; ; ; ; ; ; ; ; ; ;2;44;472,153323235536
394788;1;4;80;2; ; ; ; ; ; ; ; ; ;2;44;472,153323235536
394788;1;5;80;2; ; ; ; ; ; ; ; ; ;2;44;472,153323235536
394789;1;1;80;2; ; ; ; ; ; ; ; ; ;2;44;334,548119023748
394789;1;2;80;2; ; ; ; ; ; ; ; ; ;2;44;334,548119023748
394789;1;3;80;2; ; ; ; ; ; ; ; ; ;2;44;334,548119023748
394790;1;2;80;2; ; ; ; ; ; ; ; ; ;2;44;400,353367091569
394790;1;3;80;2; ; ; ; ; ; ; ; ; ;2;44;400,353367091569
394790;1;4;80;2; ; ; ; ; ; ; ; ; ;2;44;400,353367091569
394790;1;5;80;2; ; ; ; ; ; ; ; ; ;2;44;400,353367091569
394791;1;6;80;2; ; ; ; ; ; ; ; ; ;2;44;222,324367852586
394792;1;2;80;2; ; ; ; ; ; ; ; ; ;2;44;588,124813064778
394792;1;3;80;2; ; ; ; ; ; ; ; ; ;2;44;588,124813064778
394792;1;4;80;2; ; ; ; ; ; ; ; ; ;2;44;588,124813064778
394792;1;5;80;2; ; ; ; ; ; ; ; ; ;2;44;588,124813064778
394792;1;6;80;2; ; ; ; ; ; ; ; ; ;2;44;588,124813064778
394794;1;6;80;2; ; ; ; ; ; ; ; ; ;2;44;162,902432585034
394794;1;7;80;2; ; ; ; ; ; ; ; ; ;2;44;162,902432585034
394795;1;1;80;2; ; ; ; ; ; ; ; ; ;2;44;162,902432585034
394796;1;2;80;2; ; ; ; ; ; ; ; ; ;2;44;306,054467716755
394798;1;4;80;2; ; ; ; ; ; ; ; ; ;2;44;288,413141831196
394798;1;5;80;2; ; ; ; ; ; ; ; ; ;2;44;288,413141831196
394800;1;2;80;2; ; ; ; ; ; ; ; ; ;2;44;355,456652756106
394802;1;1;80;1;1;2; ;2; ; ; ; ; ;2;44;270,535975244865
394803;1;7;80;2; ; ; ; ; ; ; ; ; ;2;44;555,770912257689
394804;1;1;80;2; ; ; ; ; ; ; ; ; ;2;44;270,165228724847
394804;1;2;80;2; ; ; ; ; ; ; ; ; ;2;44;270,165228724847
394804;1;4;80;2; ; ; ; ; ; ; ; ; ;2;44;270,165228724847
394805;1;1;80;2; ; ; ; ; ; ; ; ; ;2;44;163,814920505906
394805;1;2;80;1;4;3; ;2; ; ; ; ; ;2;44;163,814920505906
394805;1;5;80;1;1;1; ;2; ; ; ; ; ;2;44;163,814920505906
394805;1;6;80;2; ; ; ; ; ; ; ; ; ;2;44;163,814920505906
394805;1;7;80;2; ; ; ; ; ; ; ; ; ;2;44;163,814920505906
394805;1;8;80;2; ; ; ; ; ; ; ; ; ;2;44;163,814920505906
394805;1;9;80;2; ; ; ; ; ; ; ; ; ;2;44;163,814920505906
394805;1;10;80;2; ; ; ; ; ; ; ; ; ;2;44;163,814920505906
394806;1;1;80;1;4;2; ;2; ; ; ; ; ;2;44;162,902432585034
394806;1;3;80;2; ; ; ; ; ; ; ; ; ;2;44;162,902432585034
394807;1;3;80;2; ; ; ; ; ; ; ; ; ;2;44;457,050765285471
394807;1;4;80;2; ; ; ; ; ; ; ; ; ;2;44;457,050765285471
394807;1;5;80;2; ; ; ; ; ; ; ; ; ;2;44;457,050765285471
394809;1;1;80;1;4;3; ;2; ; ; ; ; ;2;44;210,624776615471
394809;1;2;80;1;4;3; ;2; ; ; ; ; ;2;44;210,624776615471
394809;1;3;80;1;4;2; ;2; ; ; ; ; ;2;44;210,624776615471
394809;1;4;80;2; ; ; ; ; ; ; ; ; ;2;44;210,624776615471
394809;1;5;80;2; ; ; ; ; ; ; ; ; ;2;44;210,624776615471
394809;1;10;80;2; ; ; ; ; ; ; ; ; ;2;44;210,624776615471
394809;1;12;80;2; ; ; ; ; ; ; ; ; ;2;44;210,624776615471
394810;1;3;80;2; ; ; ; ; ; ; ; ; ;2;44;530,433165222795
394810;1;4;80;2; ; ; ; ; ; ; ; ; ;2;44;530,433165222795
394810;1;5;80;2; ; ; ; ; ; ; ; ; ;2;44;530,433165222795
394810;1;6;80;2; ; ; ; ; ; ; ; ; ;2;44;530,433165222795
394810;1;7;80;2; ; ; ; ; ; ; ; ; ;2;44;530,433165222795
394811;1;1;80;2; ; ; ; ; ; ; ; ; ;2;44;265,659758020958
394811;1;2;80;1;4;3; ;2; ; ; ; ; ;2;44;265,659758020958
394811;1;3;80;2; ; ; ; ; ; ; ; ; ;2;44;265,659758020958
394811;1;5;80;2; ; ; ; ; ; ; ; ; ;2;44;265,659758020958
394811;1;6;80;2; ; ; ; ; ; ; ; ; ;2;44;265,659758020958
394812;1;1;80;2; ; ; ; ; ; ; ; ; ;2;44;481,802934698247
394812;1;2;80;2; ; ; ; ; ; ; ; ; ;2;44;481,802934698247
394812;1;4;80;2; ; ; ; ; ; ; ; ; ;2;44;481,802934698247
394812;1;5;80;2; ; ; ; ; ; ; ; ; ;2;44;481,802934698247
394812;1;6;80;2; ; ; ; ; ; ; ; ; ;2;44;481,802934698247
394813;1;1;80;1;4;2; ;2; ; ; ; ; ;2;44;318,417805786952
394813;1;2;80;2; ; ; ; ; ; ; ; ; ;2;44;318,417805786952
394813;1;3;80;2; ; ; ; ; ; ; ; ; ;2;44;318,417805786952
394813;1;4;80;2; ; ; ; ; ; ; ; ; ;2;44;318,417805786952
394814;1;2;80;1;4;7; ;2; ; ; ; ; ;2;44;500,502022332487
394814;1;3;80;2; ; ; ; ; ; ; ; ; ;2;44;500,502022332487
394814;1;4;80;2; ; ; ; ; ; ; ; ; ;2;44;500,502022332487
394814;1;8;80;2; ; ; ; ; ; ; ; ; ;2;44;500,502022332487
394815;1;2;80;2; ; ; ; ; ; ; ; ; ;2;44;365,907770182755
394815;1;4;80;2; ; ; ; ; ; ; ; ; ;2;44;365,907770182755
394815;1;5;80;1;4;2; ;2; ; ; ; ; ;2;44;365,907770182755
394816;1;2;80;2; ; ; ; ; ; ; ; ; ;2;44;162,902432585034
394816;1;3;80;1;2;1; ;2; ; ; ; ; ;2;44;162,902432585034
394816;1;4;80;2; ; ; ; ; ; ; ; ; ;2;44;162,902432585034
394816;1;5;80;2; ; ; ; ; ; ; ; ; ;2;44;162,902432585034
394816;1;6;80;2; ; ; ; ; ; ; ; ; ;2;44;162,902432585034
394816;1;8;80;1;4;3; ;2; ; ; ; ; ;2;44;162,902432585034
394816;1;9;80;2; ; ; ; ; ; ; ; ; ;2;44;162,902432585034
394817;1;3;80;2; ; ; ; ; ; ; ; ; ;2;44;376,017539487973
394817;1;4;80;2; ; ; ; ; ; ; ; ; ;2;44;376,017539487973
394818;1;1;80;1;4;3; ;2; ; ; ; ; ;2;44;225,6862163911
394818;1;2;80;2; ; ; ; ; ; ; ; ; ;2;44;225,6862163911
394818;1;3;80;2; ; ; ; ; ; ; ; ; ;2;44;225,6862163911
394818;1;4;80;1;3;7; ;2; ; ; ; ; ;2;44;225,6862163911
394819;1;3;80;2; ; ; ; ; ; ; ; ; ;2;44;240,387566346381
394819;1;4;80;2; ; ; ; ; ; ; ; ; ;2;44;240,387566346381
394820;1;3;80;2; ; ; ; ; ; ; ; ; ;2;44;475,791277602354
394820;1;4;80;2; ; ; ; ; ; ; ; ; ;2;44;475,791277602354
