Directorio;Secuencia_p;Orden;Regis;P7250;P7260;P7280;P7280s1;P7290;P7300;P7310;P7320;P7350;P7350s1;P7360;P7370;P7380;P7380s1;P7390;P7390s1;P7400;P7410;P7410s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P7424;P7424s1;Clase;Oficio1;Oficio2;Rama4d_d;Rama2d_d;Dpto;Area;Fex_c_2011
376441;1;6;70;20;48;1; ;2;2;2;16;1; ;6;2;5; ;3; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1580000;1;58;79;1810;18;66;66;184,598173460973
376442;1;6;70;80;60;1; ;1;1;2;80;1; ;6;1; ;.;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;95;58;4521;45;66;66;441,594712321459
376444;1;2;70;2;48;6; ;1;1;2;32;3; ;1;2;4; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;54;54;9500;95;66;66;331,005926121009
376447;3;2;70;3;48;3; ;1;1;2;8;4; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;7493;74;66;66;424,498087381732
376452;1;2;70;20;30;1; ;2;2;2;52;1; ;3;2;4; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5234;52;66;66;413,660118400541
376454;1;1;70;16;48;1; ;2;2;2;24;3; ;1;2;4; ;7; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;200000;1;53;54;9500;95;66;66;319,298751459357
376454;1;4;70;4;48;1; ;2;2;2;4;4; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;50000;2; ;1;53;55;7493;74;66;66;319,298751459357
376488;1;1;70;12;48;1; ;1;1;2;12;1; ;9;1; ;.;3; ;1; ;.; ; ; ;1; ; ; ; ; ; ;2; ;1;3500000;1;43;43;5135;51;68;68;642,317881700364
376493;2;1;70;1;48;1; ;2;2;2;336;2; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;39;7512;75;68;68;401,079676423818
376504;1;4;70;50;50;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;68;68;647,611792244377
376522;1;3;70;32;60;1; ;1;1;2;32;2; ;9;1; ;.;5; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;98;58;7522;75;68;68;1056,42495510242
376522;1;4;70;18;60;1; ;2;2;2;40;1; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;77;1511;15;68;68;1056,42495510242
376528;1;4;70;4;48;1; ;2;2;2;6;1; ;9;1; ;.;3; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;4800000;1;08;34;7230;72;68;68;316,611446256741
376551;1;6;70;10;60;1; ;1;1;2;10;1; ;4;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;50000;2; ;1;37;80;1939;19;68;68;334,154604363621
376553;1;2;70;16;48;4; ;1;1;2;104;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;41;21;1810;18;68;68;406,023175089722
376557;2;2;70;52;48;1; ;2;1;2;4;4; ;1;2;1; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;200000;1;2400000;1;80;57;9309;93;68;68;274,972266547768
376569;1;2;70;48;48;1; ;1;1;2;72;1; ;9;2;12;PRACTICANTE;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;12;1522;15;68;68;363,099039244789
376570;1;1;70;8;72;4; ;1;1;2;6;4; ;1;2;4; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;180000;1;2500000;1;98;98;6031;60;68;68;437,952146153436
376580;1;3;70;24;48;2; ;1;1;2;24;2; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;3700000;1;03;03;7512;75;68;68;362,843228167793
376585;1;3;70;12;70;4; ;1;1;2;12;4; ;6;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1700000;1;80;80;1922;19;68;68;232,542145314863
376588;1;4;70;24;48;1; ;1;1;2;24;1; ;4;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;6000000;1;40;40;5237;52;68;68;456,117489192625
376593;1;4;70;4;48;1; ;1;1;2;5;4; ;1;1; ;.;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2200000;1;08;13;8060;80;68;68;206,419373982713
376598;1;3;70;4;48;1; ;1;1;2;48;1; ;4;2;4; ;8; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;39;80;1921;19;68;68;314,447665456591
376598;1;4;70;4;48;1; ;1;1;2;144;1; ;1;2;6; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5261;52;68;68;314,447665456591
376599;1;4;70;4;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;84; ; ; ;68;68;378,07948732632
376602;1;1;70;4;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;00; ; ; ;68;68;365,965810402446
376602;1;3;70;16;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;39; ; ; ;68;68;365,965810402446
376610;1;4;70;52;48;1; ;1;1;2;52;1; ;4;2;2; ;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;37;37;7411;74;68;68;364,309494327599
376610;1;5;70;24;48;4; ;1;1;2;24;4; ;1;2;2; ;1; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2500000;1;84;84;7250;72;68;68;364,309494327599
376615;1;2;70;8;60;4; ;1;1;2;10;4; ;1;2;2; ;1; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4200000;1;98;98;6031;60;68;68;355,759274546841
376621;1;1;70;2;48;1; ;1;1;2;2;1; ;4;2;10; ;1; ;2;11;ERA UN CONRTOLABORAL CORTO; ; ; ;1; ; ; ; ; ; ;1;350000;1;5000000;1;98;44;9303;93;68;68;363,966629958701
376622;1;6;70;48;48;4; ;1;1;2;72;4; ;3;2;12;POR SER MENOR DE EDAD;4; ;2;11;POR SER MENOR DE EDAD; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;37;00;0000;00;68;68;234,05130292031
376623;1;2;70;2;48;4; ;1;1;2;2;4; ;1;2;2; ;2; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1400000;1;54;54;7493;74;68;68;419,120889463922
376629;1;2;70;2;48;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;55; ; ; ;68;68;332,813306668745
376635;1;3;70;6;48;1; ;2;2;2;24;1; ;4;1; ;.;7; ;1; ;.; ; ; ;1;1; ; ; ; ; ;2; ;1;3000000;1;05;05;7310;73;68;68;324,350140179888
376636;1;3;70;8;48;1; ;1;1;2;8;1; ;2;2;5; ;3; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;45;45;5237;52;68;68;339,098103029525
376643;1;2;70;40;40;4; ;1;1;2;80;1; ;2;2;7; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;00;32;8513;85;70;70;93,02858396553
376643;1;5;70;48;40;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;70;70;93,02858396553
376643;1;6;70;20;40;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;70;70;93,02858396553
376645;1;1;70;12;40;1; ;1;1;2;48;1; ;4;2;5; ;4; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5233;52;70;70;102,05403255112
376655;1;1;70;156;48;3; ;1;1;2;156;4; ;1;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;49;6599;65;70;70;95,9347917299617
376659;1;1;70;8;48;1; ;1;1;2;9;1; ;3;2;8; ;4; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1500000;1;97;97;6041;60;70;70;104,805744390651
376661;1;2;70;2;48;3; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;54; ; ; ;70;70;92,2873423374599
376664;1;1;70;1;48;1; ;1;2;2;3;1; ;8;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;900000;1;5000000;1;85;85;4010;40;70;70;100,601475622786
376664;1;2;70;2;48;1; ;1;1;2;4;1; ;4;2;2; ;2; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1500000;1;13;13;8011;80;70;70;100,601475622786
376665;1;6;70;2;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;38; ; ; ;70;70;87,3753217645961
376669;1;3;70;1;48;1; ;1;1;2;8;1; ;4;2;6; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3000000;1;45;79;1810;18;70;70;97,2553214107881
376673;1;1;70;8;48;1; ;1;1;2;56;1; ;6;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;33;5211;52;70;70;90,0430936515016
376677;1;1;70;3;48;4; ;1;1;2;4;4; ;4;2;2; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;95;95;4521;45;70;70;108,672548184002
376677;1;3;70;1;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;53; ; ; ;70;70;108,672548184002
376683;1;2;70;4;48;1; ;2;2;2;12;1; ;8;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2250000;1;03;98;4010;40;70;70;106,038469252062
376686;1;1;70;28;48;2; ;1;1;2;28;4; ;2;2;2; ;2; ;2;11;PORQUE NO TENGO EMPLEO FIJO; ; ; ; ; ; ; ; ;1; ;2; ;1;4000000;1;20;41;5139;51;70;70;187,949543296111
376689;1;1;70;58;50;1; ;1;1;2;18;4; ;3;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;97;6310;63;70;70;90,1308984709162
376710;1;2;70;48;48;1; ;1;1;2;52;1; ;2;2;9; ;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;300000;1;59;59;8514;85;70;70;89,7247101536653
376720;1;4;70;40;44;1; ;2;2;2;96;1; ;8;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5137;51;70;70;104,396520137676
376731;1;1;70;104;48;4; ;1;1;2;312;1; ;9;1; ;.;5; ;1; ;.; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;38;39;6421;64;70;70;105,989640589813
376731;1;2;70;4;24;1; ;1;1;2;240;1; ;2;2;2; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;32;8513;85;70;70;105,989640589813
376731;1;3;70;24;48;1; ;1;1;2;24;1; ;3;2;9; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2280000;1;45;45;5233;52;70;70;105,989640589813
376731;1;5;70;78;24;1; ;2;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;70;70;105,989640589813
376733;1;2;70;12;48;1; ;1;1;2;14;1; ;3;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;45;45;6421;64;70;70;74,4203757464364
376736;1;3;70;8;48;1; ;1;1;2;8;1; ;4;2;5; ;4; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1632000;1;58;45;5211;52;70;70;105,068495581587
376741;1;4;70;2;40;2; ;2;1;2;4;2; ;9;2;5; ;4; ;2;4; ; ; ; ;1; ; ; ; ; ; ;1;280000;1;1680000;1;59;59;7524;75;70;70;93,8229182259565
376746;2;2;70;12;30;1; ;1;1;2;36;1; ;5;1; ;.;5; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;280000;1;45;39;5511;55;70;70;101,472420196275
376746;2;3;70;3;48;1; ;1;1;2;12;1; ;9;2;8; ;4; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1300000;1;33;45;5211;52;70;70;101,472420196275
376753;1;4;70;8;48;2; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;13; ; ; ;70;70;118,005242861323
376759;1;1;70;24;84;1; ;1;1;2;23;5; ;1;2;9; ;4; ;2;5; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1800000;1;98;98;6031;60;70;70;106,606945072596
376765;1;3;70;16;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;70;70;106,807298899372
376765;1;5;70;1;24;3; ;1;1;2;18;4; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;38;6421;64;70;70;106,807298899372
376767;1;4;70;2;48;3; ;1;1;2;32;4; ;2;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;100000;1;54;41;1551;15;70;70;101,850246025152
376768;1;1;70;8;48;1; ;1;1;2;24;4; ;5;2;8; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;300000;1;59;59;8512;85;70;70;90,749354785269
376770;1;4;70;2;24;4; ;1;1;2;4;4; ;2;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;300000;1;38;38;6421;64;70;70;97,1509119537397
376774;1;4;70;5;48;4; ;1;1;2;5;4; ;2;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;288000;1;95;95;4521;45;70;70;93,6156635966669
376774;2;2;70;1;6;4; ;1;1;2;5;4; ;4;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;98;1;80;80;1921;19;70;70;93,6156635966669
376775;1;2;70;3;42;3; ;1;1;2;48;3; ;2;2;7; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;70;70;98,7237442924676
376785;1;1;70;4;48;4; ;2;2;2;36;1; ;9;1; ;.;5; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;1500000;1;21;39;4100;41;70;70;114,810786620011
376786;1;2;70;144;48;1; ;1;1;2;192;1; ;3;1; ;.;5; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;32;5235;52;70;70;103,95125292241
376788;1;2;70;24;40;1; ;1;1;2;104;1; ;3;2;8; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;53;53;5521;55;73;73;181,194520822022
376799;1;2;70;1;48;3; ;1;1;2;1;3; ;1;2;2; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;240000;1;480000;1;54;54;9500;95;73;73;224,522721505557
376799;1;3;70;44;48;1; ;2;1;2;44;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;1224000;1;95;95;4521;45;73;73;224,522721505557
376799;1;4;70;1;48;1; ;2;2;2;1;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;510000;1;710000;1;58;58;5211;52;73;73;224,522721505557
376801;1;1;70;208;48;1; ;1;1;2;312;5; ;5;1; ;.;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;87;87;3420;34;73;73;203,963985648637
376816;1;2;70;4;48;1; ;1;1;2;4;1; ;3;2;5; ;2; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;433700;1;4337000;1;77;77;1551;15;73;73;374,095645562834
376831;1;3;70;25;40;1; ;2;2;2;25;1; ;2;2;5; ;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;60000;1;37;62;0140;01;73;73;192,211476749014
376834;1;3;70;52;40;1; ;1;1;2;53;1; ;9;2;2; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;59;59;9241;92;73;73;207,62320480022
376838;2;1;70;4;36;1; ;1;1;2;260;3; ;1;2;4; ;8; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;56;9500;95;73;73;312,071129229691
376845;1;1;70;8;48;1; ;1;1;2;4;1; ;3;1; ;.;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3500000;1;95;95;4521;45;73;73;445,164374531146
376847;1;3;70;8;40;1; ;1;1;2;2;1; ;2;2;2; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;400000;1;1000000;1;95;95;4521;45;73;73;501,902810967508
376847;1;4;70;2;48;1; ;1;1;2;2;1; ;2;2;1; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;300000;1;900000;1;95;95;4521;45;73;73;501,902810967508
376847;1;5;70;2;40;1; ;1;1;2;2;1; ;2;2;2; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;180000;1;600000;1;95;95;4521;45;73;73;501,902810967508
376848;1;1;70;52;48;3; ;1;1;2;2;3; ;1;2;8; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;20000;1;800000;1;54;54;9500;95;73;73;199,936270730674
376848;1;6;70;9;30;1; ;1;1;2;4;1; ;3;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;180000;1;300000;1;33;53;5522;55;73;73;199,936270730674
376849;1;1;70;12;48;3; ;1;1;2;20;4; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1400000;1;54;53;5529;55;73;73;328,345866951402
376851;1;2;70;204;48;1; ;1;1;2;12;3; ;1;2;4; ;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;55;54;9500;95;73;73;354,446694048048
376856;1;1;70;208;48;4; ;1;1;2;104;1; ;2;2;10; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;98;58;6331;63;73;73;184,437750545255
376862;1;1;70;12;48;1; ;1;1;2;12;1; ;4;2;4; ;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3000000;1;95;95;4521;45;73;73;215,567983151642
376862;1;2;70;204;30;3; ;1;1;2;204;3; ;1;2;2; ;8; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;73;73;215,567983151642
376863;1;1;70;156;48;1; ;1;1;2;156;8; ;4;2;2; ;1; ;2;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;62;62;0111;01;73;73;181,194520822022
376865;1;1;70;104;48;1; ;1;1;2;16;3; ;1;2;4; ;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;600000;1;1500000;1;55;54;9500;95;73;73;222,938221024803
376865;2;2;70;52;48;1; ;1;1;2;104;1; ;5;2;2; ;2; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;79;79;1810;18;73;73;222,938221024803
376865;3;2;70;24;48;1; ;1;1;2;24;1; ;5;2;4; ;8; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1800000;1;45;45;1931;19;73;73;222,938221024803
376870;1;1;70;8;48;3; ;1;1;2;54;3; ;1;2;7; ;8; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;73;73;357,907873095076
376870;1;3;70;2;12;3; ;1;1;2;6;1; ;7;2;4; ;4; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;300000;1;54;97;3699;36;73;73;357,907873095076
376877;1;2;70;60;48;1; ;1;1;2;240;3; ;1;2;4; ;4; ;2;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;53;54;9500;95;73;73;399,985623701278
376879;1;1;70;36;42;3; ;1;1;2;52;3; ;1;2;7; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;300000;1;1500000;1;54;54;9500;95;73;73;163,871405790469
376896;1;3;70;25;48;1; ;1;1;2;25;1; ;2;2;5; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;45;45;5244;52;73;73;148,279588327582
376900;1;1;70;16;48;1; ;1;1;2;16;5; ;3;2;8; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3600000;1;37;51;5530;55;73;73;215,498940933925
376900;1;2;70;2;48;1; ;1;1;2;8;1; ;6;2;8; ;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;53;97;3699;36;73;73;215,498940933925
376902;1;2;70;8;24;1; ;1;1;2;12;5; ;2;2;3; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;900000;1;53;51;5530;55;73;73;202,146999700369
376903;1;1;70;3;48;4; ;1;1;2;310;1; ;5;2;12;ERA PENSIONADO;5; ;2;10; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;41;37;5125;51;73;73;190,618971660934
376917;1;2;70;48;56;1; ;1;1;2;4;1; ;3;2;5; ;7; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;15000;1;240000;1;98;98;1530;15;73;73;104,856986611968
376920;1;1;70;26;48;1; ;1;1;2;26;1; ;3;1; ;.;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;20000;1;1600000;1;45;45;5235;52;73;73;190,4808872255
376922;1;3;70;52;48;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;09; ; ; ;73;73;209,534591780567
376923;1;8;70;4;48;1; ;1;1;2;26;1; ;6;2;2; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;32;45;5244;52;73;73;108,930566049372
376924;1;3;70;8;56;2; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;58; ; ; ;73;73;205,469016950489
376927;1;3;70;7;36;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;03; ; ; ;73;73;178,953936547538
376929;1;1;70;36;48;4; ;1;1;2;36;4; ;1;2;2; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;200000;1;54;16;1741;17;73;73;192,117075716934
376929;1;2;70;2;106;2; ;2;2;2;6;2; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;300000;1;3600000;1;58;58;7524;75;73;73;192,117075716934
376933;1;4;70;6;48;5; ;2;2;2;52;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;51;44;6601;66;73;73;217,846427338241
376950;1;1;70;8;14;5; ;1;1;2;140;1; ;9;2;8; ;4; ;2;2; ; ; ; ;1; ; ; ; ; ; ;2; ;2; ;1;77;39;8050;80;73;73;148,883276065479
376954;1;1;70;9;40;1; ;2;1;2;208;1; ;9;2;12;ESTABA EN PERIODO DE PRUEBA;2; ;2;11;ESTABA EN PERIODO DE PRUEBA; ; ;1; ; ; ; ; ; ; ;2; ;2; ;1;45;58;5051;50;73;73;182,793953155954
376962;1;9;70;4;40;1; ;1;1;2;56;1; ;2;2;8; ;4; ;2;11;ERA UN TRABAJO TEMPORAL; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5234;52;73;73;92,6464833077494
376967;1;1;70;92;48;8; ;1;1;2;192;8; ;8;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ;1; ;ES PENSIONADO;2; ;2; ;1;62;62;0115;01;73;73;197,78969177881
376970;1;1;70;5;48;1; ;1;1;2;6;1; ;4;2;4; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;95;95;4530;45;73;73;209,772651099982
376978;1;1;70;4;40;1; ;1;1;2;4;3; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;30000;1;300000;1;55;54;9500;95;73;73;164,5274895842
376985;1;5;70;6;48;1; ;1;1;2;6;1; ;2;2;5; ;4; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;100000;1;1080000;1;84;84;5020;50;73;73;92,4551405467848
376987;1;3;70;2;48;3; ;1;1;2;3;3; ;1;2;5; ;3; ;2;4; ; ; ; ;1; ; ; ; ; ; ;1;250000;1;3800000;1;54;54;9500;95;73;73;207,199606474003
376998;1;2;70;24;30;1; ;2;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;37; ; ; ;73;73;184,437750545255
376998;2;1;70;24;72;8; ;1;1;2;52;4; ;1;2;8; ;3; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;10000;1;30000;1;62;95;4521;45;73;73;184,437750545255
376999;1;1;70;24;40;4; ;1;1;2;36;4; ;1;2;2; ;2; ;2;10; ; ; ; ; ; ; ; ;1; ;YA ESTA PENSIONADO;2; ;1;500000;1;98;98;6031;60;73;73;192,305877781093
376999;1;4;70;16;40;2; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;13; ; ; ;73;73;192,305877781093
377000;1;2;70;8;30;3; ;1;1;2;12;3; ;1;2;2; ;3; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;360000;1;54;54;9500;95;73;73;135,655591168793
377000;1;4;70;4;40;1; ;1;1;2;16;1; ;2;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4000000;1;45;45;5234;52;73;73;135,655591168793
377003;1;2;70;52;48;4; ;1;1;2;4;4; ;1;2;7; ;7; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;100000;1;700000;1;95;95;4521;45;73;73;178,735987223743
377004;1;1;70;8;40;1; ;1;1;2;10;1; ;2;2;8; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;95;95;4521;45;73;73;148,410745517165
377004;1;3;70;1;4;1; ;1;1;2;72;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5211;52;73;73;148,410745517165
377011;1;2;70;3;24;3; ;1;1;2;3;1; ;5;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;185000;1;800000;1;54;45;5225;52;73;73;205,987016308785
377016;1;2;70;1;50;3; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;54; ; ; ;73;73;200,061854068356
377033;1;3;70;2;48;1; ;1;1;2;6;1; ;2;2;5; ;1; ;2;5; ; ; ; ; ; ; ; ; ;1; ;1;32000;1;120000;1;95;95;4521;45;76;76;617,219544237678
