Directorio;Secuencia_p;Orden;Regis;P7430;P7440;P7450;P7450s1;P7460;P7470;P7472;P7472s1;P7490;P7490s1;Clase;Dpto;Area;Fex_c_2011
375128;1;2;80;1;2;7; ;2; ; ; ; ; ;1;20;20;101,150473743067
375132;1;2;80;1;4;3; ;2; ; ; ; ; ;1;20;20;127,883069958007
375132;1;3;80;2; ; ; ; ; ; ; ; ; ;1;20;20;127,883069958007
375132;1;5;80;2; ; ; ; ; ; ; ; ; ;1;20;20;127,883069958007
375132;1;6;80;2; ; ; ; ; ; ; ; ; ;1;20;20;127,883069958007
375133;1;2;80;1;1;4; ;3; ; ; ; ; ;1;20;20;102,418526461136
375134;1;2;80;2; ; ; ; ; ; ; ; ; ;1;20;20;90,8772029961336
375137;1;1;80;2; ; ; ; ; ; ; ; ; ;1;23;23;115,564388526034
375137;1;3;80;2; ; ; ; ; ; ; ; ; ;1;23;23;115,564388526034
375137;1;4;80;1;1;1; ;2; ; ; ; ; ;1;23;23;115,564388526034
375139;1;3;80;2; ; ; ; ; ; ; ; ; ;1;23;23;126,794414005583
375139;1;4;80;2; ; ; ; ; ; ; ; ; ;1;23;23;126,794414005583
375140;1;3;80;2; ; ; ; ; ; ; ; ; ;1;23;23;121,223857307543
375140;1;4;80;2; ; ; ; ; ; ; ; ; ;1;23;23;121,223857307543
375141;1;3;80;2; ; ; ; ; ; ; ; ; ;1;23;23;107,426851453075
375142;1;2;80;1;3;2; ;2; ; ; ; ; ;1;23;23;95,5472424076646
375142;1;3;80;2; ; ; ; ; ; ; ; ; ;1;23;23;95,5472424076646
375142;1;4;80;2; ; ; ; ; ; ; ; ; ;1;23;23;95,5472424076646
375142;1;5;80;2; ; ; ; ; ; ; ; ; ;1;23;23;95,5472424076646
375142;1;6;80;2; ; ; ; ; ; ; ; ; ;1;23;23;95,5472424076646
375143;1;4;80;2; ; ; ; ; ; ; ; ; ;1;23;23;162,795394453815
375143;1;6;80;2; ; ; ; ; ; ; ; ; ;1;23;23;162,795394453815
375145;1;2;80;2; ; ; ; ; ; ; ; ; ;1;23;23;101,023351914929
375146;1;2;80;1;2;2; ;2; ; ; ; ; ;1;23;23;109,904919744524
375146;1;4;80;2; ; ; ; ; ; ; ; ; ;1;23;23;109,904919744524
375147;1;1;80;2; ; ; ; ; ; ; ; ; ;1;23;23;103,555168839128
375147;1;3;80;2; ; ; ; ; ; ; ; ; ;1;23;23;103,555168839128
375147;1;5;80;2; ; ; ; ; ; ; ; ; ;1;23;23;103,555168839128
375148;1;3;80;2; ; ; ; ; ; ; ; ; ;1;23;23;150,885167638158
375148;1;4;80;2; ; ; ; ; ; ; ; ; ;1;23;23;150,885167638158
375148;1;5;80;2; ; ; ; ; ; ; ; ; ;1;23;23;150,885167638158
375148;1;6;80;2; ; ; ; ; ; ; ; ; ;1;23;23;150,885167638158
375150;1;3;80;2; ; ; ; ; ; ; ; ; ;1;23;23;115,829060302398
375150;1;5;80;2; ; ; ; ; ; ; ; ; ;1;23;23;115,829060302398
375151;1;2;80;2; ; ; ; ; ; ; ; ; ;1;23;23;145,82153378976
375151;1;3;80;2; ; ; ; ; ; ; ; ; ;1;23;23;145,82153378976
375152;1;2;80;2; ; ; ; ; ; ; ; ; ;1;23;23;88,2878924133101
375152;1;3;80;2; ; ; ; ; ; ; ; ; ;1;23;23;88,2878924133101
375153;1;3;80;1;1;1; ;2; ; ; ; ; ;1;23;23;109,993831827993
375153;1;4;80;2; ; ; ; ; ; ; ; ; ;1;23;23;109,993831827993
375155;1;3;80;2; ; ; ; ; ; ; ; ; ;1;23;23;115,829060302398
375155;1;4;80;2; ; ; ; ; ; ; ; ; ;1;23;23;115,829060302398
375156;1;2;80;1;4;2; ;2; ; ; ; ; ;1;23;23;118,096205450233
375156;1;3;80;2; ; ; ; ; ; ; ; ; ;1;23;23;118,096205450233
375156;1;4;80;2; ; ; ; ; ; ; ; ; ;1;23;23;118,096205450233
375156;1;6;80;2; ; ; ; ; ; ; ; ; ;1;23;23;118,096205450233
375157;1;2;80;1;4;3; ;2; ; ; ; ; ;1;23;23;108,376809504282
375157;1;4;80;2; ; ; ; ; ; ; ; ; ;1;23;23;108,376809504282
375158;1;1;80;1;2;7; ;2; ; ; ; ; ;1;23;23;115,564388526034
375158;1;2;80;2; ; ; ; ; ; ; ; ; ;1;23;23;115,564388526034
375158;1;3;80;2; ; ; ; ; ; ; ; ; ;1;23;23;115,564388526034
375159;2;2;80;1;1;1; ;2; ; ; ; ; ;1;23;23;74,9830723674382
375159;2;3;80;2; ; ; ; ; ; ; ; ; ;1;23;23;74,9830723674382
375160;1;3;80;2; ; ; ; ; ; ; ; ; ;1;23;23;145,655854884644
375161;1;2;80;1;4;3; ;2; ; ; ; ; ;1;23;23;122,945409984757
375164;1;2;80;2; ; ; ; ; ; ; ; ; ;1;23;23;117,182751284203
375164;1;3;80;2; ; ; ; ; ; ; ; ; ;1;23;23;117,182751284203
375165;1;3;80;1;2;3; ;2; ; ; ; ; ;1;23;23;93,9954746665838
375165;1;4;80;2; ; ; ; ; ; ; ; ; ;1;23;23;93,9954746665838
375165;1;5;80;1;4;7; ;2; ; ; ; ; ;1;23;23;93,9954746665838
375165;1;8;80;1;4;3; ;2; ; ; ; ; ;1;23;23;93,9954746665838
375166;1;1;80;2; ; ; ; ; ; ; ; ; ;1;23;23;57,8968966074863
375167;1;5;80;1;1;7; ;2; ; ; ; ; ;1;23;23;169,633240131664
375167;3;2;80;1;1;6; ;2; ; ; ; ; ;1;23;23;169,633240131664
375168;1;3;80;2; ; ; ; ; ; ; ; ; ;1;23;23;117,083758412954
375169;1;2;80;1;1;1; ;2; ; ; ; ; ;1;23;23;87,1450335583416
375169;1;3;80;2; ; ; ; ; ; ; ; ; ;1;23;23;87,1450335583416
375169;1;4;80;1;4;6; ;2; ; ; ; ; ;1;23;23;87,1450335583416
375171;1;2;80;1;3;3; ;2; ; ; ; ; ;1;23;23;107,373102820325
375172;1;2;80;1;4;8;POR EMBARAZO;2; ; ; ; ; ;1;23;23;128,254603789153
375173;1;1;80;1;4;4; ;3; ; ; ; ; ;1;23;23;112,427996315402
375173;1;3;80;2; ; ; ; ; ; ; ; ; ;1;23;23;112,427996315402
375173;1;4;80;2; ; ; ; ; ; ; ; ; ;1;23;23;112,427996315402
375174;1;2;80;1;4;3; ;2; ; ; ; ; ;1;23;23;69,0049472177443
375174;1;3;80;2; ; ; ; ; ; ; ; ; ;1;23;23;69,0049472177443
375174;1;4;80;1;4;3; ;2; ; ; ; ; ;1;23;23;69,0049472177443
375175;1;4;80;2; ; ; ; ; ; ; ; ; ;1;23;23;117,155529385558
375175;1;5;80;1;2;3; ;2; ; ; ; ; ;1;23;23;117,155529385558
375177;1;1;80;1;4;4; ;3; ; ; ; ; ;1;23;23;86,741300627744
375177;1;3;80;1;2;3; ;2; ; ; ; ; ;1;23;23;86,741300627744
375177;1;4;80;2; ; ; ; ; ; ; ; ; ;1;23;23;86,741300627744
375177;1;6;80;2; ; ; ; ; ; ; ; ; ;1;23;23;86,741300627744
375177;1;7;80;2; ; ; ; ; ; ; ; ; ;1;23;23;86,741300627744
375177;1;8;80;1;4;3; ;2; ; ; ; ; ;1;23;23;86,741300627744
375178;1;1;80;1;4;4; ;3; ; ; ; ; ;1;23;23;97,4243021854362
375178;1;2;80;1;4;4; ;3; ; ; ; ; ;1;23;23;97,4243021854362
375178;1;3;80;1;3;2; ;2; ; ; ; ; ;1;23;23;97,4243021854362
375179;1;2;80;2; ; ; ; ; ; ; ; ; ;1;23;23;113,396236249447
375180;1;2;80;2; ; ; ; ; ; ; ; ; ;1;23;23;118,226617267923
375181;1;2;80;2; ; ; ; ; ; ; ; ; ;1;23;23;135,116111528982
375182;1;8;80;2; ; ; ; ; ; ; ; ; ;1;23;23;119,467483150334
375183;1;2;80;2; ; ; ; ; ; ; ; ; ;1;23;23;116,806240252251
375184;1;3;80;2; ; ; ; ; ; ; ; ; ;1;23;23;127,488546645402
375184;1;6;80;2; ; ; ; ; ; ; ; ; ;1;23;23;127,488546645402
375184;1;7;80;1;2;3; ;2; ; ; ; ; ;1;23;23;127,488546645402
375186;1;2;80;2; ; ; ; ; ; ; ; ; ;1;23;23;132,718554563457
375186;1;3;80;2; ; ; ; ; ; ; ; ; ;1;23;23;132,718554563457
375186;1;4;80;2; ; ; ; ; ; ; ; ; ;1;23;23;132,718554563457
375187;1;3;80;2; ; ; ; ; ; ; ; ; ;1;23;23;122,743227194463
375188;1;2;80;2; ; ; ; ; ; ; ; ; ;1;23;23;118,115028966282
375190;1;2;80;2; ; ; ; ; ; ; ; ; ;1;23;23;143,572069011054
375190;1;3;80;2; ; ; ; ; ; ; ; ; ;1;23;23;143,572069011054
375191;1;2;80;2; ; ; ; ; ; ; ; ; ;1;23;23;88,1225554789196
375191;2;1;80;1;4;3; ;2; ; ; ; ; ;1;23;23;88,1225554789196
375193;1;1;80;1;4;4; ;3; ; ; ; ; ;1;23;23;87,0373003337717
375193;1;2;80;2; ; ; ; ; ; ; ; ; ;1;23;23;87,0373003337717
375193;1;3;80;1;4;0; ;2; ; ; ; ; ;1;23;23;87,0373003337717
375194;1;3;80;2; ; ; ; ; ; ; ; ; ;1;23;23;132,718554563457
375194;1;5;80;1;1;1; ;2; ; ; ; ; ;1;23;23;132,718554563457
375195;1;1;80;1;1;1; ;2; ; ; ; ; ;1;23;23;126,234543699386
375196;1;3;80;2; ; ; ; ; ; ; ; ; ;1;23;23;113,646190540781
375196;1;4;80;2; ; ; ; ; ; ; ; ; ;1;23;23;113,646190540781
375196;1;5;80;1;4;8;VEJEZ;2; ; ; ; ; ;1;23;23;113,646190540781
375198;1;2;80;1;1;4; ;3; ; ; ; ; ;1;23;23;99,9561191096352
375198;1;5;80;2; ; ; ; ; ; ; ; ; ;1;23;23;99,9561191096352
375198;1;7;80;2; ; ; ; ; ; ; ; ; ;1;23;23;99,9561191096352
375199;1;2;80;1;4;2; ;2; ; ; ; ; ;1;23;23;110,626274282988
375199;1;3;80;1;4;5; ;2; ; ; ; ; ;1;23;23;110,626274282988
375200;1;2;80;1;4;3; ;2; ; ; ; ; ;1;23;23;91,7648334039271
375200;2;2;80;1;1;2; ;2; ; ; ; ; ;1;23;23;91,7648334039271
375201;1;1;80;1;4;2; ;2; ; ; ; ; ;1;23;23;138,103374417527
375201;1;7;80;1;1;2; ;2; ; ; ; ; ;1;23;23;138,103374417527
375202;2;2;80;1;1;2; ;2; ; ; ; ; ;1;23;23;127,147997865416
375203;1;4;80;2; ; ; ; ; ; ; ; ; ;1;23;23;133,900786536868
375203;1;6;80;1;1;0; ;2; ; ; ; ; ;1;23;23;133,900786536868
375204;1;1;80;1;4;2; ;2; ; ; ; ; ;1;23;23;118,791033254592
375205;1;3;80;2; ; ; ; ; ; ; ; ; ;1;23;23;141,187358429868
375205;1;4;80;2; ; ; ; ; ; ; ; ; ;1;23;23;141,187358429868
375205;1;6;80;1;4;2; ;2; ; ; ; ; ;1;23;23;141,187358429868
375207;1;1;80;2; ; ; ; ; ; ; ; ; ;1;23;23;126,234543699386
375208;1;2;80;1;2;2; ;2; ; ; ; ; ;1;23;23;169,513355687296
375209;1;1;80;1;4;4; ;3; ; ; ; ; ;1;23;23;125,027959060594
375209;1;2;80;2; ; ; ; ; ; ; ; ; ;1;23;23;125,027959060594
375209;1;3;80;2; ; ; ; ; ; ; ; ; ;1;23;23;125,027959060594
375209;1;9;80;1;4;3; ;2; ; ; ; ; ;1;23;23;125,027959060594
375210;1;2;80;1;4;2; ;2; ; ; ; ; ;1;23;23;137,392103041792
375211;1;3;80;2; ; ; ; ; ; ; ; ; ;1;23;23;115,564388526034
375211;1;4;80;2; ; ; ; ; ; ; ; ; ;1;23;23;115,564388526034
375212;1;4;80;2; ; ; ; ; ; ; ; ; ;1;23;23;88,3360058850747
375212;1;5;80;2; ; ; ; ; ; ; ; ; ;1;23;23;88,3360058850747
375213;1;1;80;1;4;2; ;2; ; ; ; ; ;1;23;23;121,178613069043
375214;1;1;80;1;4;2; ;2; ; ; ; ; ;1;23;23;71,36214522102
375214;1;2;80;1;4;7; ;2; ; ; ; ; ;1;23;23;71,36214522102
375215;1;2;80;2; ; ; ; ; ; ; ; ; ;1;23;23;125,365638607315
375215;1;3;80;2; ; ; ; ; ; ; ; ; ;1;23;23;125,365638607315
375216;1;3;80;1;1;1; ;2; ; ; ; ; ;1;23;23;123,257853262161
375216;1;4;80;2; ; ; ; ; ; ; ; ; ;1;23;23;123,257853262161
375216;1;5;80;2; ; ; ; ; ; ; ; ; ;1;23;23;123,257853262161
375217;1;2;80;1;2;2; ;2; ; ; ; ; ;1;23;23;122,832139277932
375217;1;7;80;1;2;6; ;2; ; ; ; ; ;1;23;23;122,832139277932
375218;1;4;80;2; ; ; ; ; ; ; ; ; ;1;23;23;131,575695708488
375220;1;2;80;1;4;2; ;2; ; ; ; ; ;1;23;23;135,980466379441
375220;1;5;80;2; ; ; ; ; ; ; ; ; ;1;23;23;135,980466379441
375221;1;1;80;2; ; ; ; ; ; ; ; ; ;1;23;23;108,614954546543
375222;1;1;80;2; ; ; ; ; ; ; ; ; ;1;23;23;112,25723247155
375223;1;3;80;2; ; ; ; ; ; ; ; ; ;1;23;23;105,158905129045
375223;1;5;80;2; ; ; ; ; ; ; ; ; ;1;23;23;105,158905129045
375223;1;6;80;2; ; ; ; ; ; ; ; ; ;1;23;23;105,158905129045
375227;1;1;80;1;4;3; ;2; ; ; ; ; ;1;23;23;100,185523798574
375227;1;2;80;1;4;4; ;3; ; ; ; ; ;1;23;23;100,185523798574
375228;1;1;80;1;4;3; ;2; ; ; ; ; ;1;23;23;84,6132166341426
375229;1;1;80;1;4;3; ;2; ; ; ; ; ;1;23;23;66,2437256046062
375229;1;2;80;1;1;2; ;2; ; ; ; ; ;1;23;23;66,2437256046062
375230;1;2;80;2; ; ; ; ; ; ; ; ; ;1;23;23;93,1144183547143
375230;1;3;80;2; ; ; ; ; ; ; ; ; ;1;23;23;93,1144183547143
375231;1;2;80;2; ; ; ; ; ; ; ; ; ;1;23;23;90,6543724031186
375231;1;3;80;2; ; ; ; ; ; ; ; ; ;1;23;23;90,6543724031186
375231;1;4;80;2; ; ; ; ; ; ; ; ; ;1;23;23;90,6543724031186
375231;1;5;80;1;4;3; ;2; ; ; ; ; ;1;23;23;90,6543724031186
375237;1;3;80;2; ; ; ; ; ; ; ; ; ;1;23;23;139,194354270687
375237;1;4;80;2; ; ; ; ; ; ; ; ; ;1;23;23;139,194354270687
375237;1;5;80;2; ; ; ; ; ; ; ; ; ;1;23;23;139,194354270687
375238;1;2;80;1;1;5; ;2; ; ; ; ; ;1;23;23;165,581711349819
375238;1;4;80;1;1;5; ;2; ; ; ; ; ;1;23;23;165,581711349819
375238;1;6;80;2; ; ; ; ; ; ; ; ; ;1;23;23;165,581711349819
375238;1;7;80;2; ; ; ; ; ; ; ; ; ;1;23;23;165,581711349819
375239;1;3;80;2; ; ; ; ; ; ; ; ; ;1;23;23;90,6543724031186
375239;1;4;80;2; ; ; ; ; ; ; ; ; ;1;23;23;90,6543724031186
375240;1;1;80;2; ; ; ; ; ; ; ; ; ;1;23;23;59,0921088348217
375240;1;2;80;2; ; ; ; ; ; ; ; ; ;1;23;23;59,0921088348217
375241;1;1;80;1;3;4; ;3; ; ; ; ; ;1;23;23;100,185523798574
375241;1;2;80;1;4;2; ;2; ; ; ; ; ;1;23;23;100,185523798574
375242;1;1;80;1;4;4; ;3; ; ; ; ; ;1;23;23;63,2008993557621
375242;1;2;80;2; ; ; ; ; ; ; ; ; ;1;23;23;63,2008993557621
375242;1;3;80;1;4;3; ;2; ; ; ; ; ;1;23;23;63,2008993557621
375242;1;4;80;1;2;4; ;3; ; ; ; ; ;1;23;23;63,2008993557621
375243;1;2;80;1;4;2; ;2; ; ; ; ; ;1;23;23;136,505069598212
375243;1;4;80;2; ; ; ; ; ; ; ; ; ;1;23;23;136,505069598212
375246;1;4;80;2; ; ; ; ; ; ; ; ; ;1;23;23;109,904919744524
375247;1;4;80;1;4;2; ;2; ; ; ; ; ;1;23;23;117,038514174455
375248;1;3;80;2; ; ; ; ; ; ; ; ; ;1;23;23;87,1450335583416
375248;1;4;80;1;4;3; ;2; ; ; ; ; ;1;23;23;87,1450335583416
375249;1;3;80;2; ; ; ; ; ; ; ; ; ;1;23;23;111,182038558167
375249;1;4;80;2; ; ; ; ; ; ; ; ; ;1;23;23;111,182038558167
375249;1;5;80;2; ; ; ; ; ; ; ; ; ;1;23;23;111,182038558167
375249;1;6;80;2; ; ; ; ; ; ; ; ; ;1;23;23;111,182038558167
375250;1;1;80;1;1;8;POR LA EDAD;2; ; ; ; ; ;1;23;23;109,973301056052
375251;1;1;80;1;1;0; ;2; ; ; ; ; ;1;23;23;111,612194586162
375252;1;2;80;2; ; ; ; ; ; ; ; ; ;1;23;23;131,362776712562
375253;1;2;80;1;1;7; ;1;1;2; ;1;1800000;1;23;23;114,686201447429
375253;1;3;80;2; ; ; ; ; ; ; ; ; ;1;23;23;114,686201447429
375253;1;4;80;2; ; ; ; ; ; ; ; ; ;1;23;23;114,686201447429
375254;1;1;80;1;1;7; ;1;1;1;1400000;1;2800000;1;23;23;128,501688847221
375254;2;1;80;2; ; ; ; ; ; ; ; ; ;1;23;23;128,501688847221
375254;3;1;80;2; ; ; ; ; ; ; ; ; ;1;23;23;128,501688847221
375255;1;2;80;1;3;2; ;2; ; ; ; ; ;1;23;23;143,30739723469
375255;1;4;80;2; ; ; ; ; ; ; ; ; ;1;23;23;143,30739723469
375258;1;4;80;1;2;1; ;2; ; ; ; ; ;1;23;23;85,8365868150357
375261;1;1;80;1;4;0; ;2; ; ; ; ; ;1;23;23;85,3613338657815
375261;1;4;80;2; ; ; ; ; ; ; ; ; ;1;23;23;85,3613338657815
375261;1;5;80;2; ; ; ; ; ; ; ; ; ;1;23;23;85,3613338657815
375262;1;3;80;2; ; ; ; ; ; ; ; ; ;1;23;23;182,812540572183
375263;1;3;80;2; ; ; ; ; ; ; ; ; ;1;23;23;117,182751284203
375265;1;1;80;2; ; ; ; ; ; ; ; ; ;1;23;23;102,64556975017
375266;1;6;80;1;4;4; ;2; ; ; ; ; ;1;23;23;87,5114638025136
375268;2;2;80;1;1;2; ;2; ; ; ; ; ;1;23;23;126,883326089052
375270;1;5;80;2; ; ; ; ; ; ; ; ; ;1;23;23;139,852148993387
375271;1;2;80;2; ; ; ; ; ; ; ; ; ;1;23;23;57,8968966074863
375271;1;3;80;2; ; ; ; ; ; ; ; ; ;1;23;23;57,8968966074863
375271;1;4;80;1;2;1; ;2; ; ; ; ; ;1;23;23;57,8968966074863
375271;1;5;80;2; ; ; ; ; ; ; ; ; ;1;23;23;57,8968966074863
375272;1;2;80;1;1;3; ;2; ; ; ; ; ;1;23;23;111,293877813755
375272;1;3;80;1;1;3; ;2; ; ; ; ; ;1;23;23;111,293877813755
375274;1;1;80;2; ; ; ; ; ; ; ; ; ;1;23;23;92,5939211669608
375275;1;4;80;2; ; ; ; ; ; ; ; ; ;1;23;23;96,4093730642965
375276;1;1;80;1;3;2; ;2; ; ; ; ; ;1;27;27;88,8635220444165
375276;1;3;80;2; ; ; ; ; ; ; ; ; ;1;27;27;88,8635220444165
375276;1;4;80;2; ; ; ; ; ; ; ; ; ;1;27;27;88,8635220444165
375277;1;1;80;2; ; ; ; ; ; ; ; ; ;1;27;27;30,8118247298932
375277;1;3;80;2; ; ; ; ; ; ; ; ; ;1;27;27;30,8118247298932
375277;1;4;80;2; ; ; ; ; ; ; ; ; ;1;27;27;30,8118247298932
375277;1;5;80;2; ; ; ; ; ; ; ; ; ;1;27;27;30,8118247298932
375277;1;6;80;2; ; ; ; ; ; ; ; ; ;1;27;27;30,8118247298932
375279;1;3;80;2; ; ; ; ; ; ; ; ; ;1;27;27;30,8118247298932
375281;1;1;80;1;4;3; ;2; ; ; ; ; ;1;27;27;126,328481392562
375281;1;5;80;2; ; ; ; ; ; ; ; ; ;1;27;27;126,328481392562
375281;1;6;80;2; ; ; ; ; ; ; ; ; ;1;27;27;126,328481392562
375281;1;7;80;2; ; ; ; ; ; ; ; ; ;1;27;27;126,328481392562
375283;1;1;80;1;4;3; ;2; ; ; ; ; ;1;27;27;126,328481392562
375283;1;2;80;2; ; ; ; ; ; ; ; ; ;1;27;27;126,328481392562
375287;1;2;80;2; ; ; ; ; ; ; ; ; ;1;27;27;30,8118247298932
375287;1;3;80;2; ; ; ; ; ; ; ; ; ;1;27;27;30,8118247298932
375288;1;10;80;2; ; ; ; ; ; ; ; ; ;1;27;27;33,9516345287304
375288;1;11;80;1;4;3; ;2; ; ; ; ; ;1;27;27;33,9516345287304
375289;1;4;80;2; ; ; ; ; ; ; ; ; ;1;27;27;30,8118247298932
375289;1;5;80;2; ; ; ; ; ; ; ; ; ;1;27;27;30,8118247298932
375291;1;3;80;1;2;1; ;2; ; ; ; ; ;1;27;27;30,8118247298932
375291;1;5;80;2; ; ; ; ; ; ; ; ; ;1;27;27;30,8118247298932
375291;1;6;80;2; ; ; ; ; ; ; ; ; ;1;27;27;30,8118247298932
375292;1;2;80;1;2;2; ;2; ; ; ; ; ;1;27;27;126,328481392562
375293;1;3;80;2; ; ; ; ; ; ; ; ; ;1;27;27;30,8118247298932
375293;1;4;80;2; ; ; ; ; ; ; ; ; ;1;27;27;30,8118247298932
375293;1;5;80;2; ; ; ; ; ; ; ; ; ;1;27;27;30,8118247298932
375293;1;6;80;2; ; ; ; ; ; ; ; ; ;1;27;27;30,8118247298932
375294;1;3;80;2; ; ; ; ; ; ; ; ; ;1;27;27;30,8118247298932
375297;1;3;80;1;3;1; ;2; ; ; ; ; ;1;27;27;30,8118247298932
375297;1;5;80;2; ; ; ; ; ; ; ; ; ;1;27;27;30,8118247298932
375297;1;6;80;2; ; ; ; ; ; ; ; ; ;1;27;27;30,8118247298932
375297;1;7;80;2; ; ; ; ; ; ; ; ; ;1;27;27;30,8118247298932
375298;1;2;80;2; ; ; ; ; ; ; ; ; ;1;27;27;30,8118247298932
375298;1;3;80;2; ; ; ; ; ; ; ; ; ;1;27;27;30,8118247298932
375298;1;4;80;2; ; ; ; ; ; ; ; ; ;1;27;27;30,8118247298932
375300;1;2;80;1;3;2; ;2; ; ; ; ; ;1;27;27;126,328481392562
375301;1;3;80;2; ; ; ; ; ; ; ; ; ;1;27;27;30,8118247298932
375301;1;4;80;2; ; ; ; ; ; ; ; ; ;1;27;27;30,8118247298932
375302;1;1;80;2; ; ; ; ; ; ; ; ; ;1;27;27;126,328481392562
375302;1;2;80;2; ; ; ; ; ; ; ; ; ;1;27;27;126,328481392562
375304;1;3;80;2; ; ; ; ; ; ; ; ; ;1;27;27;30,8118247298932
375304;1;4;80;2; ; ; ; ; ; ; ; ; ;1;27;27;30,8118247298932
375305;1;3;80;2; ; ; ; ; ; ; ; ; ;1;27;27;30,8118247298932
375305;1;4;80;2; ; ; ; ; ; ; ; ; ;1;27;27;30,8118247298932
375306;1;3;80;2; ; ; ; ; ; ; ; ; ;1;27;27;78,6410460085747
375306;1;4;80;2; ; ; ; ; ; ; ; ; ;1;27;27;78,6410460085747
375307;1;1;80;1;2;2; ;2; ; ; ; ; ;1;27;27;100,593587456776
375308;1;3;80;1;1;7; ;2; ; ; ; ; ;1;27;27;30,8118247298932
375308;1;4;80;2; ; ; ; ; ; ; ; ; ;1;27;27;30,8118247298932
375309;1;4;80;2; ; ; ; ; ; ; ; ; ;1;27;27;126,328481392562
375310;1;1;80;1;4;4; ;3; ; ; ; ; ;1;27;27;30,8118247298932
375310;1;2;80;2; ; ; ; ; ; ; ; ; ;1;27;27;30,8118247298932
375310;1;3;80;2; ; ; ; ; ; ; ; ; ;1;27;27;30,8118247298932
375310;1;4;80;2; ; ; ; ; ; ; ; ; ;1;27;27;30,8118247298932
375311;1;2;80;1;4;2; ;2; ; ; ; ; ;1;27;27;70,3994116117115
375311;1;6;80;2; ; ; ; ; ; ; ; ; ;1;27;27;70,3994116117115
375312;1;3;80;2; ; ; ; ; ; ; ; ; ;1;27;27;30,8118247298932
375313;1;1;80;1;4;4; ;3; ; ; ; ; ;1;27;27;126,328481392562
375313;1;2;80;1;4;2; ;2; ; ; ; ; ;1;27;27;126,328481392562
375314;1;4;80;2; ; ; ; ; ; ; ; ; ;1;27;27;30,8118247298932
375314;1;5;80;2; ; ; ; ; ; ; ; ; ;1;27;27;30,8118247298932
375314;1;6;80;2; ; ; ; ; ; ; ; ; ;1;27;27;30,8118247298932
375314;1;7;80;1;4;3; ;2; ; ; ; ; ;1;27;27;30,8118247298932
375315;1;3;80;2; ; ; ; ; ; ; ; ; ;1;27;27;30,8118247298932
375315;1;4;80;1;1;1; ;2; ; ; ; ; ;1;27;27;30,8118247298932
375315;1;6;80;2; ; ; ; ; ; ; ; ; ;1;27;27;30,8118247298932
375316;1;2;80;2; ; ; ; ; ; ; ; ; ;1;27;27;126,328481392562
375317;1;2;80;1;4;2; ;2; ; ; ; ; ;1;27;27;126,328481392562
375318;1;3;80;2; ; ; ; ; ; ; ; ; ;1;27;27;126,328481392562
375318;1;7;80;1;1;5; ;2; ; ; ; ; ;1;27;27;126,328481392562
375319;1;1;80;1;2;3; ;2; ; ; ; ; ;1;27;27;30,8118247298932
375319;1;2;80;1;2;2; ;2; ; ; ; ; ;1;27;27;30,8118247298932
375319;1;3;80;2; ; ; ; ; ; ; ; ; ;1;27;27;30,8118247298932
375320;1;2;80;1;1;2; ;2; ; ; ; ; ;1;27;27;126,328481392562
375320;1;3;80;2; ; ; ; ; ; ; ; ; ;1;27;27;126,328481392562
375321;1;1;80;1;1;2; ;2; ; ; ; ; ;1;27;27;123,938651888406
375322;1;5;80;1;1;8;POR COSAS PERSONALES;2; ; ; ; ; ;1;27;27;30,8118247298932
375322;1;6;80;2; ; ; ; ; ; ; ; ; ;1;27;27;30,8118247298932
375322;1;7;80;2; ; ; ; ; ; ; ; ; ;1;27;27;30,8118247298932
375323;1;2;80;2; ; ; ; ; ; ; ; ; ;1;27;27;30,8118247298932
375323;1;4;80;2; ; ; ; ; ; ; ; ; ;1;27;27;30,8118247298932
375324;1;1;80;2; ; ; ; ; ; ; ; ; ;1;27;27;115,368268075978
375324;1;3;80;1;1;7; ;2; ; ; ; ; ;1;27;27;115,368268075978
375324;1;5;80;2; ; ; ; ; ; ; ; ; ;1;27;27;115,368268075978
375325;1;2;80;1;2;2; ;2; ; ; ; ; ;1;27;27;126,328481392562
375325;1;3;80;2; ; ; ; ; ; ; ; ; ;1;27;27;126,328481392562
375326;1;2;80;2; ; ; ; ; ; ; ; ; ;1;27;27;30,8118247298932
375326;1;3;80;2; ; ; ; ; ; ; ; ; ;1;27;27;30,8118247298932
375326;1;4;80;2; ; ; ; ; ; ; ; ; ;1;27;27;30,8118247298932
375327;1;1;80;2; ; ; ; ; ; ; ; ; ;1;27;27;126,328481392562
375327;1;6;80;2; ; ; ; ; ; ; ; ; ;1;27;27;126,328481392562
375328;1;2;80;2; ; ; ; ; ; ; ; ; ;1;27;27;126,328481392562
375328;1;7;80;1;4;3; ;2; ; ; ; ; ;1;27;27;126,328481392562
375330;1;1;80;1;4;4; ;3; ; ; ; ; ;1;27;27;30,8118247298932
375330;1;3;80;2; ; ; ; ; ; ; ; ; ;1;27;27;30,8118247298932
375333;1;2;80;2; ; ; ; ; ; ; ; ; ;1;27;27;30,8118247298932
375333;1;3;80;2; ; ; ; ; ; ; ; ; ;1;27;27;30,8118247298932
375333;1;4;80;2; ; ; ; ; ; ; ; ; ;1;27;27;30,8118247298932
375333;1;5;80;1;1;1; ;2; ; ; ; ; ;1;27;27;30,8118247298932
375333;1;7;80;2; ; ; ; ; ; ; ; ; ;1;27;27;30,8118247298932
