Directorio;Secuencia_p;Orden;Hogar;Regis;P7480s1;P7480s3;P7480s4;P7480s5;P7480s6;P7480s7;P7480s8;P7480s9;P7480s10;P7480s11;P7480s1a1;P7480s3a1;P7480s4a1;P7480s5a1;P7480s6a1;P7480s7a1;P7480s8a1;P7480s9a1;P7480s10a1;P7480s11a1;Area;Mes;Dpto;Fex_c_2011
3621570;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;66;12;66;274,985572300744
3621570;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;66;12;66;274,985572300744
3621571;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;66;12;66;782,254227404955
3621572;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;12;66;272,370977091561
3621572;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;12;66;272,370977091561
3621573;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;66;12;66;259,468161637888
3621573;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;66;12;66;259,468161637888
3621574;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;12;66;200,457802130172
3621574;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;66;12;66;200,457802130172
3621574;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;66;12;66;200,457802130172
3621574;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;66;12;66;200,457802130172
3621574;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;66;12;66;200,457802130172
3621575;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;12; ;28; ; ; ; ; ; ;66;12;66;330,695487976284
3621575;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;14; ;18; ; ; ; ; ; ;66;12;66;330,695487976284
3621576;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;66;12;66;268,01329319823
3621576;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;66;12;66;268,01329319823
3621576;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;66;12;66;268,01329319823
3621579;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;66;12;66;232,175721454605
3621579;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;66;12;66;232,175721454605
3621580;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;5; ;24; ; ; ; ; ; ;66;12;66;343,334326169604
3621580;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;25; ;35; ; ; ; ; ; ;66;12;66;343,334326169604
3621581;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;66;12;66;319,871933444782
3621581;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;66;12;66;319,871933444782
3621581;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;66;12;66;319,871933444782
3621582;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;66;12;66;282,175377554201
3621582;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;66;12;66;282,175377554201
3621582;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;66;12;66;282,175377554201
3621583;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;66;12;66;301,544063646045
3621583;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;30; ;12; ; ; ; ; ; ;66;12;66;301,544063646045
3621583;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;66;12;66;301,544063646045
3621584;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;66;12;66;232,175721454605
3621584;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;66;12;66;232,175721454605
3621585;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;17; ;10; ; ; ; ; ; ;66;12;66;946,398448009386
3621585;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;23; ;25; ; ; ; ; ; ;66;12;66;946,398448009386
3621586;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;66;12;66;921,081651306203
3621586;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;66;12;66;921,081651306203
3621586;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;66;12;66;921,081651306203
3621586;1;4;1;90;2;1;2;1;2;2;2;2;2;2; ;30; ;30; ; ; ; ; ; ;66;12;66;921,081651306203
3621586;1;8;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;66;12;66;921,081651306203
3621587;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;66;12;66;824,956716902231
3621587;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;66;12;66;824,956716902231
3621588;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;10; ;4; ; ; ; ; ; ;66;12;66;360,3525104805
3621588;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;20; ;20; ; ; ; ; ; ;66;12;66;360,3525104805
3621588;1;4;1;90;2;1;2;1;2;2;2;2;2;2; ;35; ;25; ; ; ; ; ; ;66;12;66;360,3525104805
3621589;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;33; ; ; ; ; ; ; ; ;66;12;66;246,361784405374
3621590;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;66;12;66;273,654224588658
3621593;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;66;12;66;239,641167296691
3621593;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;36; ; ; ; ; ; ; ; ;66;12;66;239,641167296691
3621593;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;66;12;66;239,641167296691
3621593;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;12;66;239,641167296691
3621593;1;5;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;12;66;239,641167296691
3621594;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;66;12;66;338,269131429035
3621594;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;66;12;66;338,269131429035
3621594;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;66;12;66;338,269131429035
3621594;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;66;12;66;338,269131429035
3621595;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;66;12;66;400,375589557231
3621595;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;30; ;15; ; ; ; ; ; ;66;12;66;400,375589557231
3621595;1;5;1;90;2;1;2;1;2;2;2;2;2;2; ;8; ;5; ; ; ; ; ; ;66;12;66;400,375589557231
3621596;1;1;1;90;2;1;2;2;1;2;2;2;2;2; ;40; ; ;20; ; ; ; ; ;66;12;66;222,899391680552
3621596;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;66;12;66;222,899391680552
3621597;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;66;12;66;264,231345954758
3621597;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;66;12;66;264,231345954758
3621597;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;66;12;66;264,231345954758
3621597;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;66;12;66;264,231345954758
3621598;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;66;12;66;246,361784405374
3621599;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;12;66;232,175721454605
3621599;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;66;12;66;232,175721454605
3621605;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;12;66;226,534790064177
3621605;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;66;12;66;226,534790064177
3621605;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;12;66;226,534790064177
3621605;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;66;12;66;226,534790064177
3621606;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;1; ;21; ; ; ; ; ; ;52;12;52;246,531452233807
3621606;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;35; ;35; ; ; ; ; ; ;52;12;52;246,531452233807
3621607;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;14; ;14; ; ; ; ; ; ;52;12;52;301,585232449322
3621607;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;35; ;14; ; ; ; ; ; ;52;12;52;301,585232449322
3621608;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;52;12;52;197,614127439856
3621608;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;28; ;7; ; ; ; ; ; ;52;12;52;197,614127439856
3621608;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;7; ;5; ; ; ; ; ; ;52;12;52;197,614127439856
3621608;1;5;1;90;2;1;2;1;2;2;2;2;1;2; ;21; ;28; ; ; ; ;4; ;52;12;52;197,614127439856
3621609;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;52;12;52;256,674018358892
3621609;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;52;12;52;256,674018358892
3621609;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;52;12;52;256,674018358892
3621610;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;3; ;10; ; ; ; ; ; ;52;12;52;217,656124368464
3621611;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;52;12;52;215,882523805069
3621611;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;52;12;52;215,882523805069
3621613;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;52;12;52;94,6473337128777
3621613;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;14; ;14; ; ; ; ; ; ;52;12;52;94,6473337128777
3621613;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;52;12;52;94,6473337128777
3621614;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;52;12;52;121,676815565257
3621614;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;52;12;52;121,676815565257
3621614;1;3;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;3; ; ; ; ; ; ;52;12;52;121,676815565257
3621614;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;52;12;52;121,676815565257
3621615;1;1;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;3; ; ; ; ; ; ;52;12;52;271,400669395629
3621615;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;42; ;28; ; ; ; ; ; ;52;12;52;271,400669395629
3621615;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;3; ;7; ; ; ; ; ; ;52;12;52;271,400669395629
3621615;1;6;1;90;2;1;2;1;2;2;2;2;2;2; ;28; ;28; ; ; ; ; ; ;52;12;52;271,400669395629
3621616;1;1;1;90;2;2;1;1;2;2;2;2;2;2; ; ;4;5; ; ; ; ; ; ;52;12;52;264,392170431074
3621616;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;28; ;28; ; ; ; ; ; ;52;12;52;264,392170431074
3621617;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;52;12;52;188,318156989271
3621617;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;28; ;45; ; ; ; ; ; ;52;12;52;188,318156989271
3621617;1;3;1;90;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ; ;9; ; ; ;52;12;52;188,318156989271
3621618;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;52;12;52;217,656124368464
3621619;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;52;12;52;262,104698945044
3621619;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;21; ;14; ; ; ; ; ; ;52;12;52;262,104698945044
3621619;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;52;12;52;262,104698945044
3621620;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;35; ;28; ; ; ; ; ; ;52;12;52;224,306450712663
3621620;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;7; ;21; ; ; ; ; ; ;52;12;52;224,306450712663
3621620;1;4;1;90;2;1;2;1;2;2;2;2;2;2; ;14; ;21; ; ; ; ; ; ;52;12;52;224,306450712663
3621621;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;20; ;14; ; ; ; ; ; ;52;12;52;168,299882067958
3621622;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;20; ;20; ; ; ; ; ; ;52;12;52;175,308381032512
3621622;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;14; ;14; ; ; ; ; ; ;52;12;52;175,308381032512
3621622;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;52;12;52;175,308381032512
3621623;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;52;12;52;237,654027751956
3621623;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;52;12;52;237,654027751956
3621623;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;52;12;52;237,654027751956
3621623;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;52;12;52;237,654027751956
3621623;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;52;12;52;237,654027751956
3621623;1;6;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;52;12;52;237,654027751956
3621624;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;7; ;40; ; ; ; ; ; ;52;12;52;233,743242002336
3621624;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;52;12;52;233,743242002336
3621625;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;52;12;52;189,629118038816
3621625;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;52;12;52;189,629118038816
3621625;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;52;12;52;189,629118038816
3621625;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;52;12;52;189,629118038816
3621625;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;52;12;52;189,629118038816
3621626;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;21; ;30; ; ; ; ; ; ;52;12;52;168,299882067958
3621627;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;14; ;14; ; ; ; ; ; ;52;12;52;203,806539542426
3621627;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;20; ;20; ; ; ; ; ; ;52;12;52;203,806539542426
3621627;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;7; ;28; ; ; ; ; ; ;52;12;52;203,806539542426
3621628;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;20; ;20; ; ; ; ; ; ;52;12;52;149,21067356854
3621628;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;52;12;52;149,21067356854
3621628;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;52;12;52;149,21067356854
3621628;2;1;2;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;52;12;52;149,21067356854
3621628;2;2;2;90;2;1;2;1;2;2;2;2;2;1; ;28; ;28; ; ; ; ; ;14;52;12;52;149,21067356854
3621628;2;3;2;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;52;12;52;149,21067356854
3621629;1;1;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;21; ; ; ; ; ; ;52;12;52;182,015432860128
3621629;1;2;1;90;2;1;2;1;2;2;2;2;2;1; ;21; ;35; ; ; ; ; ;2;52;12;52;182,015432860128
3621629;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;52;12;52;182,015432860128
3621630;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;2; ;14; ; ; ; ; ; ;52;12;52;222,513853414194
3621630;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;14; ;21; ; ; ; ; ; ;52;12;52;222,513853414194
3621630;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;52;12;52;222,513853414194
3621631;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;52;12;52;184,745172322186
3621631;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;52;12;52;184,745172322186
3621632;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;56; ;20; ; ; ; ; ; ;52;12;52;207,756693564941
3621632;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;4; ;5; ; ; ; ; ; ;52;12;52;207,756693564941
3621632;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;52;12;52;207,756693564941
3621632;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;52;12;52;207,756693564941
3621632;1;7;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;52;12;52;207,756693564941
3621633;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;52;12;52;188,832027911906
3621633;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;52;12;52;188,832027911906
3621633;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;52;12;52;188,832027911906
3621634;1;1;1;90;2;1;2;2;2;2;2;2;2;1; ;9; ; ; ; ; ; ; ;15;52;12;52;246,017581311172
3621634;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;52;12;52;246,017581311172
3621635;1;1;1;90;2;1;1;1;2;2;2;2;2;2; ;3;16;15; ; ; ; ; ; ;52;12;52;149,351494407628
3621635;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;52;12;52;149,351494407628
3621635;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;52;12;52;149,351494407628
3621635;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;52;12;52;149,351494407628
3621636;1;1;1;90;2;1;2;2;2;1;2;2;2;2; ;5; ; ; ;15; ; ; ; ;52;12;52;238,738346745544
3621636;1;2;1;90;2;1;2;2;2;2;1;2;2;2; ;20; ; ; ; ;20; ; ; ;52;12;52;238,738346745544
3621636;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;52;12;52;238,738346745544
3621636;1;5;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;52;12;52;238,738346745544
3621636;1;6;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;52;12;52;238,738346745544
3621637;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;52;12;52;105,231525311029
3621637;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;52;12;52;105,231525311029
3621637;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;52;12;52;105,231525311029
3621638;1;1;1;90;2;1;2;2;2;2;1;2;2;2; ;20; ; ; ; ;10; ; ; ;52;12;52;171,872866735043
3621638;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;52;12;52;171,872866735043
3621639;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;5; ;14; ; ; ; ; ; ;52;12;52;227,798690493549
3621639;1;2;1;90;2;1;2;1;2;2;1;2;2;2; ;21; ;20; ; ;20; ; ; ;52;12;52;227,798690493549
3621640;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;52;12;52;168,299882067958
3621642;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;52;12;52;216,321441311623
3621642;1;2;1;90;2;1;2;1;1;2;1;2;2;2; ;7; ;5;8; ;10; ; ; ;52;12;52;216,321441311623
3621642;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;8; ;14; ; ; ; ; ; ;52;12;52;216,321441311623
3621642;1;4;1;90;2;1;2;1;2;2;2;2;2;2; ;2; ;70; ; ; ; ; ; ;52;12;52;216,321441311623
3621643;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;52;12;52;154,964936966965
3621643;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;52;12;52;154,964936966965
3621643;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;52;12;52;154,964936966965
3621643;1;4;1;90;2;1;2;1;2;2;2;2;2;2; ;21; ;21; ; ; ; ; ; ;52;12;52;154,964936966965
3621644;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;2; ;2; ; ; ; ; ; ;52;12;52;140,162563711737
3621644;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;21; ;14; ; ; ; ; ; ;52;12;52;140,162563711737
3621644;1;3;1;90;2;1;2;1;2;2;2;2;2;1; ;14; ;21; ; ; ; ; ;2;52;12;52;140,162563711737
3621644;1;4;1;90;2;2;1;2;2;2;2;2;2;2; ; ;4; ; ; ; ; ; ; ;52;12;52;140,162563711737
3621645;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;52;12;52;201,190462576414
3621645;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;52;12;52;201,190462576414
3621645;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;52;12;52;201,190462576414
3621647;1;1;1;90;2;1;2;2;2;2;1;2;2;2; ;2; ; ; ; ;15; ; ; ;52;12;52;234,101414622692
3621647;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;52;12;52;234,101414622692
3621648;1;1;1;90;2;1;2;1;1;2;2;2;2;2; ;24; ;24;24; ; ; ; ; ;52;12;52;270,447880966439
3621648;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;52;12;52;270,447880966439
3621649;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;52;12;52;217,656124368464
3621650;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;52;12;52;117,771874948717
3621650;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;52;12;52;117,771874948717
3621650;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;52;12;52;117,771874948717
3621650;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;52;12;52;117,771874948717
3621651;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;52;12;52;150,878081377245
3621651;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;52;12;52;150,878081377245
3621651;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;14; ;14; ; ; ; ; ; ;52;12;52;150,878081377245
3621652;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;52;12;52;196,661339010666
3621652;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;2; ;4; ; ; ; ; ; ;52;12;52;196,661339010666
3621653;1;1;1;90;2;1;2;1;2;2;1;2;2;2; ;2; ;24; ; ;2; ; ; ;11;12;11;2421,49606889075
3621654;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;35; ;20; ; ; ; ; ; ;11;12;11;2452,14281191609
3621654;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;14; ;9; ; ; ; ; ; ;11;12;11;2452,14281191609
3621654;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;2; ;12; ; ; ; ; ; ;11;12;11;2452,14281191609
3621655;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;6; ;20; ; ; ; ; ; ;11;12;11;2117,89571826479
3621655;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;20; ;24; ; ; ; ; ; ;11;12;11;2117,89571826479
3621656;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;28; ;12; ; ; ; ; ; ;11;12;11;2745,14851768576
3621656;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;5; ;5; ; ; ; ; ; ;11;12;11;2745,14851768576
3621657;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;7; ;12; ; ; ; ; ; ;11;12;11;2163,17886804369
3621657;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;21; ;12; ; ; ; ; ; ;11;12;11;2163,17886804369
3621657;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;11;12;11;2163,17886804369
3621658;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;12;11;2486,57745292353
3621658;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;11;12;11;2486,57745292353
