DIRECTORIO;SECUENCIA_P;ORDEN;AREA;REGIS;P7250;P7260;P7280;P7280S1;P7290;P7300;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P7424;P7424S1;DSI;OFICIO1;OFICIO2;RAMA4D_D;RAMA2D_D;DPTO;fex_c_2011
558641;1;4;54;70;8;50;1; ;1;1;2;12;1; ;6;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;280000;1;45;39;9192;91;54;220,225526402288
558642;1;2;54;70;24;48;1; ;1;2;2;3;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;59;59;8513;85;54;270,457300182237
558645;1;2;54;70;2;48;1; ;1;1;2;2;4; ;6;4; ; ; ; ; ; ; ; ; ;1; ;1;400000;1;4200000;1;95;80;1921;19;54;285,50481752557
558651;1;4;54;70;2;48;1; ;1;1;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;1;3300000;1;53;54;8532;85;54;191,30237810677
558656;1;2;54;70;12;1;1; ;2;2;2;36;1; ;6;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;13;13;8043;80;54;243,672514555525
558660;1;1;54;70;8;48;1; ;1;1;2;2;1; ;3;3; ; ; ; ; ; ; ;1; ; ; ;1;250000;1;4300000;1;58;95;4521;45;54;282,346702827481
558663;1;2;54;70;8;48;1; ;1;1;2;2;1; ;2;2; ; ; ;1; ; ; ; ; ; ; ;1;750000;1;7800000;1;13;13;8011;80;54;284,522398414819
558664;1;2;54;70;2;48;1; ;1;1;2;2;1; ;2;3; ; ; ; ; ; ; ; ; ;1; ;1;450000;1;2400000;1;93;93;4552;45;54;274,501846117686
558668;1;2;54;70;8;48;1; ;1;1;2;8;4; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3200000;1;55;55;8045;80;54;222,94582122907
558668;1;3;54;70;10;48;2; ;1;1;2;12;2; ;9;6; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1500000;1;58;58;7522;75;54;222,94582122907
558685;1;1;54;70;3;48;1; ;1;1;2;12;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;8000000;1;11;11;1530;15;54;297,375042392355
558723;1;1;54;70;2;55;1; ;1;1;2;2;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;200000;1;4000000;1;95;95;4521;45;54;245,279694107936
558732;1;3;54;70;80;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;08; ; ; ;54;293,155133948155
558749;1;4;54;70;24;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;02; ; ; ;54;315,967595398377
558760;1;4;54;70;16;48;1; ;1;1;2;16;8; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;95;62;0117;01;54;328,33817941728
558771;1;3;54;70;12;72;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;58; ; ; ;54;233,309167892297
558779;1;3;54;70;4;48;1; ;2;2;2;6;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2280000;1;45;93;4552;45;54;284,774302949165
558779;1;6;54;70;4;40;1; ;1;1;2;14;1; ;6;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3240000;1;33;39;5211;52;54;284,774302949165
558784;1;5;54;70;1;40;4; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;80; ; ; ;54;218,065899294263
558791;1;3;54;70;8;40;1; ;1;1;2;10;4; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;99;81;3611;36;54;333,923894237053
558800;1;6;54;70;12;40;1; ;1;1;2;96;1; ;2;9;SISBEN; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;59;59;8512;85;54;258,424835518546
558808;1;2;54;70;52;48;1; ;1;1;2;104;1; ;9;9;SISBEN; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;95;58;4010;40;54;329,764720617299
558816;1;1;54;70;1;48;4; ;1;1;2;5;4; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1600000;1;80;80;1929;19;54;503,323825402998
558822;1;1;54;70;4;48;1; ;1;1;2;1;4; ;4;8; ; ; ; ; ; ; ; ; ;1; ;2; ;1;6000000;1;58;97;1929;19;54;274,159051751592
558827;1;7;54;70;3;48;1; ;1;1;2;3;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;600000;1;7200000;1;37;37;6412;64;54;548,157781098747
558829;1;3;54;70;4;48;1; ;1;1;2;18;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;20000;1;45;80;1929;19;54;602,962344063217
558830;1;2;54;70;3;48;4; ;1;1;2;120;4; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;80;1929;19;54;623,689037389672
558854;1;2;54;70;1;45;1; ;1;1;2;2;1; ;8;1; ; ;1; ; ; ; ; ; ; ; ;1;433700;1;4770700;1;89;89;2693;26;54;298,776945684141
558855;1;2;54;70;2;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;54;278,050252357686
558855;1;3;54;70;4;45;1; ;1;2;2;44;3; ;1;3; ; ; ; ; ; ; ; ; ;1; ;2; ;1;300000;1;45;54;9500;95;54;278,050252357686
558868;1;4;54;70;1;48;1; ;2;2;2;12;4; ;7;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;450000;1;32;39;9219;92;54;497,104872980661
558875;1;11;54;70;8;60;4; ;1;1;2;13;4; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;58;99;4530;45;54;548,277507160037
558895;1;3;54;70;8;60;1; ;1;1;2;26;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;1;98;1;45;41;5236;52;54;264,834526078074
558895;1;4;54;70;2;60;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;54;264,834526078074
558897;1;2;54;70;4;48;4; ;1;1;2;2;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;320000;1;1350000;1;75;75;1810;18;54;261,620009501026
558901;1;3;54;70;4;48;1; ;1;1;2;52;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;408000;1;45;45;5233;52;54;258,915783153558
558902;1;4;54;70;52;48;1; ;2;2;2;50;4; ;6;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;19;13;8043;80;54;281,516673469079
558909;1;3;54;70;13;50;1; ;2;2;2;22;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1440000;1;45;57;9302;93;54;316,29008027085
558910;1;2;54;70;48;54;3; ;1;1;2;8;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;98;1;54;54;9500;95;54;299,874299452255
558913;1;3;54;70;2;54;1; ;1;1;2;2;4; ;7;4; ; ; ; ; ; ; ; ; ;1; ;1;433700;1;5000000;1;45;87;4100;41;54;269,279129816786
558941;1;2;54;70;48;48;4; ;2;2;2;48;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;39;8043;80;54;241,940941057455
558947;1;2;54;70;4;24;2; ;2;2;2;3;2; ;3;4; ; ; ; ; ; ; ; ; ;1; ;1;488000;1;3000000;1;13;13;8043;80;54;307,953318088742
558949;1;2;54;70;12;48;4; ;1;1;2;48;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;79;79;1810;18;54;266,880459608095
558949;1;3;54;70;40;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;32; ; ; ;54;266,880459608095
558991;1;3;54;70;48;48;1; ;2;2;2;1;1; ;7;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;85;85;2693;26;54;288,477016886697
558999;1;3;54;70;36;48;2; ;1;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;12; ; ; ;54;335,655467735123
558999;1;4;54;70;12;48;2; ;1;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;05; ; ; ;54;335,655467735123
559159;1;2;66;70;12;48;1; ;1;1;2;45;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1440000;1;79;79;1810;18;66;208,847265881446
559159;1;5;66;70;8;48;1; ;1;1;2;12;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1650000;1;45;33;6421;64;66;208,847265881446
559161;1;2;66;70;6;50;1; ;1;1;2;6;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;300000;1;45;38;6422;64;66;167,579473813977
559174;1;2;66;70;4;48;1; ;2;2;2;2;1; ;4;7; ; ; ; ; ; ; ; ; ;1; ;1;448000;1;1344000;1;32;32;1810;18;66;201,597775107774
559185;1;1;66;70;6;48;1; ;2;2;2;6;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3120000;1;33;33;4521;45;66;274,811738577155
559193;1;3;66;70;12;48;1; ;1;2;2;12;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;45;95;4521;45;66;245,838455116614
559197;1;3;66;70;5;48;1; ;1;1;2;8;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;100000;1;45;80;1921;19;66;245,421018826427
559215;1;3;66;70;8;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;53; ; ; ;66;237,782389089334
559235;1;1;66;70;52;48;1; ;2;2;2;36;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;12;32;7412;74;66;544,429546851271
559237;1;4;66;70;2;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;66;425,908034917883
559238;1;2;66;70;4;48;1; ;1;1;2;18;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5234;52;66;485,475494205527
559238;2;2;66;70;16;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;95; ; ; ;66;485,475494205527
559240;1;3;66;70;20;48;4; ;2;2;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;98;98;6031;60;66;225,849883360723
559248;1;2;66;70;8;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;32; ; ; ;66;261,490052421476
559259;1;2;66;70;12;48;3; ;1;1;2;12;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;280000;1;54;54;9500;95;66;561,077723512629
559259;1;3;66;70;4;48;3; ;1;1;2;24;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;66;561,077723512629
559261;1;1;66;70;24;48;1; ;1;1;2;24;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5262;52;66;390,519167439683
559263;1;1;66;70;16;48;1; ;1;1;2;16;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3200000;1;53;37;5521;55;66;516,320046205463
559265;1;1;66;70;2;48;1; ;1;1;2;2;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;80000;1;1500000;1;95;95;4521;45;66;255,963905805614
559269;1;2;66;70;45;48;1; ;1;1;2;45;1; ;7;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;98;98;6042;60;66;251,019727545203
559272;1;5;66;70;1;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;66;306,938016790922
559274;1;1;66;70;48;48;1; ;1;1;2;48;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;58;58;0000;00;66;445,25527246943
559276;1;4;66;70;20;48;1; ;1;1;2;28;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5233;52;66;234,519500740545
559296;1;2;66;70;52;48;1; ;2;2;2;96;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;33;32;5030;50;66;283,048111489984
559296;1;4;66;70;12;48;1; ;2;2;2;60;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;45;31;7512;75;66;283,048111489984
559296;1;9;66;70;60;48;1; ;1;1;2;96;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5233;52;66;283,048111489984
559298;1;3;66;70;4;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;66;203,221685522503
559301;1;3;66;70;3;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;66;276,597294932311
559314;1;1;66;70;12;48;4; ;1;1;2;60;1; ;4;1; ; ; ; ; ; ; ; ;1; ;YA  ESTA  PENSIONADO;2; ;2; ;1;98;58;5211;52;66;225,849883360723
559314;1;4;66;70;4;48;1; ;2;2;2;5;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1600000;1;45;80;1921;19;66;225,849883360723
559319;1;1;66;70;16;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;54; ; ; ;66;272,214773425636
559324;1;1;66;70;4;48;1; ;1;1;2;5;1; ;9;6; ; ; ; ; ; ; ; ; ;1; ;2; ;1;5500000;1;58;58;6021;60;66;258,160023102731
559335;1;3;66;70;2;40;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;66;204,488262767254
559338;1;4;66;70;2;60;1; ;1;1;2;52;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;408000;1;45;45;5233;52;66;179,830522344953
559342;1;3;66;70;2;50;1; ;1;1;2;2;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;240000;1;4000000;1;95;95;4521;45;66;231,820992768808
559346;1;2;66;70;3;48;1; ;2;2;2;54;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;700000;1;21;45;5132;51;66;214,327066296519
559351;1;5;66;70;2;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;66;224,071202353794
559367;1;5;68;70;3;48;1; ;1;1;2;3;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;1;150000;1;3600000;1;45;45;5233;52;68;540,850419844566
559370;1;6;68;70;12;48;4; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;54; ; ; ;68;479,857495194888
559372;1;2;68;70;52;40;1; ;1;1;2;52;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;80;80;1921;19;68;317,237167501687
559384;2;3;68;70;4;4;1; ;1;1;2;4;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;1;400000;1;2400000;1;95;95;4521;45;68;494,168455977616
559384;6;1;68;70;4;48;1; ;1;1;2;4;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;700000;1;8100000;1;32;32;7411;74;68;494,168455977616
559395;1;3;68;70;20;48;1; ;1;1;2;18;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;1;3600000;1;80;80;1921;19;68;347,869844273015
559399;1;3;68;70;48;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;68;281,426324013693
559400;1;2;68;70;4;48;4; ;1;1;2;4;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;1000000;1;11000000;1;41;70;4100;41;68;345,369899914098
559409;1;2;68;70;26;48;1; ;1;1;2;104;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;79;1810;18;68;402,053982930507
559409;1;3;68;70;4;45;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;68;402,053982930507
559411;1;4;68;70;3;45;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;83; ; ; ;68;423,499121263509
559414;1;2;68;70;8;45;1; ;1;1;2;78;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;79;79;1810;18;68;389,981923255025
559416;2;2;68;70;1;48;1; ;1;1;2;1;4; ;9;2; ; ; ; ; ; ; ; ; ;1; ;1;136500;1;1956500;1;45;85;8532;85;68;446,311521988447
559432;2;1;68;70;1;60;1; ;1;1;2;1;1; ;5;4; ; ; ; ; ; ; ; ; ;1; ;1;500000;1;5000000;1;97;97;5139;51;68;357,833798688182
559432;3;1;68;70;2;40;1; ;1;1;2;8;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3000000;1;32;32;8050;80;68;357,833798688182
559440;4;1;68;70;1;72;1; ;1;1;2;2;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;1;433700;1;6000000;1;55;55;5521;55;68;422,54269832801
559456;3;1;68;70;4;48;1; ;1;1;2;4;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;1;500000;1;6000000;1;45;90;3430;34;68;457,120128296157
559467;1;2;68;70;52;48;1; ;1;1;2;52;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;32;5139;51;68;495,762134042496
559469;1;3;68;70;6;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;39; ; ; ;68;402,053982930507
559475;1;1;68;70;2;48;1; ;1;1;2;3;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;120000;1;1200000;1;78;78;1600;16;68;258,651278104369
559475;1;6;68;70;2;48;3; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;59; ; ; ;68;258,651278104369
559484;1;1;68;70;4;48;1; ;1;1;2;3;1; ;9;1; ; ;1; ; ; ; ; ; ; ; ;1;520000;1;5200000;1;59;59;8043;80;68;421,905893033505
559488;1;2;68;70;1;60;1; ;1;1;2;3;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;510000;1;5100000;1;45;55;8043;80;68;269,130109549848
559614;1;2;73;70;3;25;3; ;1;1;2;3;1; ;3;3; ; ; ; ; ; ; ; ; ;1; ;1;200000;1;3900000;1;54;53;5529;55;73;395,587587078905
559616;1;5;73;70;1;48;3; ;1;1;2;80;1; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;99;5521;55;73;1015,99149821233
559619;1;2;73;70;2;40;4; ;1;1;2;999;1; ;7;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;53;55;5211;52;73;778,289782108167
559620;2;2;73;70;4;48;1; ;1;1;2;3;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;1;300000;2; ;1;62;62;0115;01;73;397,574563208934
559627;1;2;73;70;45;25;4; ;1;1;2;60;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;54;9500;95;73;195,259160091841
559627;1;3;73;70;52;40;1; ;1;2;2;12;1; ;2;4; ; ; ; ;1; ; ; ; ; ; ;2; ;1;433700;1;58;38;6421;64;73;195,259160091841
559629;1;1;73;70;15;45;1; ;1;1;2;15;8; ;3;1; ; ; ; ; ; ; ; ;1; ;ES PENSIONADO;1;15000;1;600000;1;95;62;0111;01;73;253,494230965635
559635;1;2;73;70;8;40;1; ;1;1;2;17;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;32;8511;85;73;488,977921743001
559638;1;3;73;70;8;40;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;73;147,854431759028
559643;1;4;73;70;8;40;1; ;2;2;2;74;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;62;54;9500;95;73;537,141248709871
559644;1;2;73;70;8;40;1; ;1;2;2;18;1; ;7;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;53;53;5521;55;73;164,029711128981
559645;1;5;73;70;10;40;1; ;1;1;2;10;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;53;5521;55;73;136,429182348105
559647;1;2;73;70;240;40;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;37; ; ; ;73;295,32898341927
559648;1;1;73;70;12;40;1; ;1;2;2;12;2; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;39;39;7523;75;73;322,821397886895
559648;1;3;73;70;140;40;1; ;1;1;2;1;1; ;6;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;34;95;4521;45;73;322,821397886895
559650;1;1;73;70;1;48;4; ;1;1;2;1;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;1;50000;1;300000;1;62;62;0140;01;73;332,233745211149
559654;1;2;73;70;4;48;1; ;1;1;2;52;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;09;32;5243;52;73;227,800818598326
559660;1;4;73;70;4;48;1; ;2;1;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;95;93;4552;45;73;390,518320183681
559662;1;1;73;70;8;48;1; ;2;2;2;16;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1350000;1;79;54;9500;95;73;252,28955931188
559663;1;2;73;70;4;40;1; ;2;2;2;4;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;800000;1;10000000;1;45;44;8511;85;73;162,979903331085
559663;1;5;73;70;2;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;39; ; ; ;73;162,979903331085
559663;1;8;73;70;52;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;73;162,979903331085
559664;1;4;73;70;4;54;1; ;2;2;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;240000;1;2400000;1;81;81;5241;52;73;470,931877054268
559668;1;2;73;70;2;48;4; ;1;2;2;2;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;1;400000;1;1600000;1;98;53;9219;92;73;765,48753205575
559671;1;3;73;70;52;40;1; ;1;1;2;520;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5231;52;73;144,591613869932
559671;1;4;73;70;104;48;1; ;1;2;2;52;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;39;5521;55;73;144,591613869932
559671;1;5;73;70;8;40;1; ;2;2;2;52;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;57;57;9302;93;73;144,591613869932
559671;1;6;73;70;52;48;1; ;1;2;2;520;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5211;52;73;144,591613869932
559671;1;7;73;70;104;40;1; ;2;2;2;104;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;77;0123;01;73;144,591613869932
559675;1;3;73;70;2;48;1; ;1;1;2;2;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;80000;1;960000;1;81;45;5221;52;73;445,156971081662
559684;1;4;73;70;2;48;1; ;1;1;2;2;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4000000;1;45;54;9500;95;73;278,142081939209
559686;1;2;73;70;4;40;3; ;1;1;2;12;3; ;1;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2; ;1;54;54;9500;95;73;645,64279577379
559699;1;2;73;70;2;40;1; ;2;1;2;48;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;15;6421;64;73;181,449359619413
559705;1;2;73;70;24;48;1; ;1;1;2;102;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5233;52;73;113,816030561242
559706;1;3;73;70;8;40;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;32; ; ; ;73;195,259160091841
559707;1;1;73;70;4;40;4; ;1;1;2;120;6; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;41;45;5030;50;73;247,220292416657
559709;1;2;73;70;52;40;1; ;1;1;2;52;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;58;41;5211;52;73;403,449405105257
559711;1;1;73;70;2;48;4; ;1;1;2;2;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;100000;1;1500000;1;99;99;4530;45;73;107,544426783464
559711;1;3;73;70;3;48;1; ;1;1;2;3;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;1;170000;1;1800000;1;39;39;7491;74;73;107,544426783464
559713;1;1;73;70;104;48;2; ;1;1;2;104;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;300000;1;19;31;7512;75;73;176,743185957286
559713;1;2;73;70;208;48;1; ;1;1;2;208;2; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;32;8050;80;73;176,743185957286
559715;1;3;73;70;1;48;2; ;1;1;2;4;4; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;650000;1;6800000;1;13;13;8041;80;73;145,216571771145
559722;1;1;73;70;50;48;1; ;2;2;2;50;1; ;9;3; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;58;35;6331;63;73;197,643486791715
559723;1;1;73;70;24;20;1; ;1;2;2;300;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;53;5529;55;73;205,868398051164
559726;1;4;73;70;2;40;1; ;2;1;2;24;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;120000;1;45;13;8060;80;73;198,39612936633
559726;1;5;73;70;4;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;73;198,39612936633
559739;1;2;76;70;156;28;1; ;2;2;2;104;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;53;5521;55;76;906,211479351245
559741;1;3;76;70;12;48;1; ;1;1;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;180000;1;45;45;5261;52;76;799,144003468071
559745;1;1;76;70;34;48;1; ;1;1;2;39;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4000000;1;97;97;2511;25;76;556,379335879917
559746;1;1;76;70;998;48;1; ;1;1;2;350;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;11;11;7512;75;76;818,666144910179
559754;1;2;76;70;4;48;1; ;2;2;2;4;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;11000000;1;50;52;5521;55;76;779,695232443373
559755;1;2;76;70;8;40;1; ;1;1;2;52;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;79;30;2521;25;76;779,695232443373
559764;1;1;76;70;4;72;4; ;1;1;2;4;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;1;500000;1;5000000;1;98;98;6042;60;76;771,519082715921
