DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P6290;P6290S1;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;MES;FT;DPTO;fex_c_2011
4809954;1;1;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;47;516,603628187402
4809954;1;2;1;50;47;1;2; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;01;1;47;516,603628187402
4809954;1;3;1;50;47;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;47;516,603628187402
4809954;1;4;1;50;47;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;47;516,603628187402
4809954;1;5;1;50;47;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;47;516,603628187402
4809954;1;8;1;50;47;1;1; ;8;2; ;2;2;2;1; ; ; ; ; ; ; ;1;01;1;47;516,603628187402
4809954;1;9;1;50;47;1; ; ;8;3; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;47;516,603628187402
4809954;1;10;1;50;47;1; ; ;8;4; ;2;2;2;2;1;2; ;2; ;2; ; ;01;1;47;516,603628187402
4809955;1;1;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;47;542,059802258032
4809955;1;2;1;50;47;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;47;542,059802258032
4809956;1;1;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;47;249,424668518583
4809957;1;1;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;47;174,333567909916
4809957;1;2;1;50;47;1; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;47;174,333567909916
4809958;1;1;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;47;199,442180501556
4809958;2;1;2;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;47;199,442180501556
4809960;1;1;1;50;47;1; ; ;1;4; ;2;2;2;2;1;2; ;1;2; ; ; ;01;1;47;216,878357593955
4809960;1;2;1;50;47;1;2; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;01;1;47;216,878357593955
4809960;1;4;1;50;47;1;2; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;01;1;47;216,878357593955
4809961;1;1;1;50;47;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;47;310,532039877556
4809961;1;2;1;50;47;1; ; ;2;2; ;2;1; ; ; ; ; ; ; ; ; ; ;01;1;47;310,532039877556
4809962;1;1;1;50;47;1; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;47;417,853813283073
4809963;1;1;1;50;47;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;01;1;47;89,2688265972245
4809963;1;2;1;50;47;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;47;89,2688265972245
4809963;1;3;1;50;47;1; ; ;3;4; ;1; ; ; ; ; ; ; ; ; ; ; ;01;1;47;89,2688265972245
4809963;1;4;1;50;47;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;47;89,2688265972245
4809963;1;5;1;50;47;1; ; ;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;47;89,2688265972245
4809965;1;1;1;50;47;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;47;583,841804166287
4809965;1;2;1;50;47;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;01;1;47;583,841804166287
4809965;1;3;1;50;47;1; ; ;2;6;VAGO;2;2;2;2;2; ; ; ; ; ; ; ;01;1;47;583,841804166287
4809965;1;4;1;50;47;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;47;583,841804166287
4809965;1;5;1;50;47;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;47;583,841804166287
4809965;1;6;1;50;47;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;47;583,841804166287
4809965;1;7;1;50;47;1; ; ;2;6;VAGO;2;2;2;2;2; ; ; ; ; ; ; ;01;1;47;583,841804166287
4809967;1;1;1;50;47;1; ; ;1;4; ;2;2;2;2;1;6; ;2; ;2; ; ;01;1;47;101,92375079996
4809967;1;2;1;50;47;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;47;101,92375079996
4809968;1;1;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;47;179,531271631788
4809968;1;2;1;50;47;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;47;179,531271631788
4809968;1;3;1;50;47;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;47;179,531271631788
4809969;1;1;1;50;47;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;47;144,242466614782
4809970;1;1;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;47;242,317621632309
4809970;1;2;1;50;47;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;47;242,317621632309
4809971;1;1;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;47;144,242466614782
4809972;1;1;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;47;101,92375079996
4809972;1;2;1;50;47;1;1; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;01;1;47;101,92375079996
4809973;1;1;1;50;47;1; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;47;275,300961871519
4809973;1;2;1;50;47;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;47;275,300961871519
4809973;1;3;1;50;47;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;47;275,300961871519
4809973;1;4;1;50;47;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;47;275,300961871519
4809974;1;1;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;47;242,317621632309
4809974;1;2;1;50;47;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;47;242,317621632309
4809975;1;1;1;50;47;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;47;208,926906641537
4809976;1;1;1;50;47;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;01;1;47;144,242466614782
4809977;1;1;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;47;182,325664140612
4809977;1;2;1;50;47;1; ; ;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ;01;1;47;182,325664140612
4809977;1;3;1;50;47;1; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;47;182,325664140612
4809978;1;1;1;50;47;1;2; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;01;1;47;153,613384643905
4809978;1;2;1;50;47;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;47;153,613384643905
4809978;1;3;1;50;47;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;47;153,613384643905
4809980;1;1;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;47;144,242466614782
4809981;1;1;1;50;47;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;01;1;47;178,05460339811
4809982;1;1;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;47;130,636030296667
4809982;1;2;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;47;130,636030296667
4809983;1;1;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;47;242,836889860116
4809983;1;2;1;50;47;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;01;1;47;242,836889860116
4809983;1;3;1;50;47;1; ; ;3;6;OCIO;2;2;2;2;1;8; ;1;2; ; ; ;01;1;47;242,836889860116
4809983;1;6;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;47;242,836889860116
4809984;1;1;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;47;192,000109525169
4809986;1;1;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;47;417,216578155192
4809986;1;2;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;47;417,216578155192
4809987;1;1;1;50;47;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;01;1;47;106,425988236446
4809987;1;2;1;50;47;1;2; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;01;1;47;106,425988236446
4809987;1;3;1;50;47;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;47;106,425988236446
4809987;1;4;1;50;47;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;47;106,425988236446
4809990;1;1;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;47;217,644995187736
4809990;1;2;1;50;47;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;47;217,644995187736
4809991;1;1;1;50;47;1; ; ;1;6;DESCANSANDO;2;1; ; ; ; ; ; ; ; ; ; ;01;1;47;153,613384643905
4809991;1;2;1;50;47;1; ; ;1;3; ;2;2;2;2;1;12; ; ; ; ; ; ;01;1;47;153,613384643905
4809991;1;3;1;50;47;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;47;153,613384643905
4809992;1;1;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;47;578,742913569302
4809992;1;2;1;50;47;1;1; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;01;1;47;578,742913569302
4809993;1;1;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;47;202,508625979026
4809993;1;2;1;50;47;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;47;202,508625979026
4809993;1;3;1;50;47;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;47;202,508625979026
4809993;1;4;1;50;47;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;47;202,508625979026
4809994;1;1;1;50;47;1; ; ;1;6;DESCANSANDO;2;1; ; ; ; ; ; ; ; ; ; ;01;1;47;212,879349820099
4809994;1;2;1;50;47;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;47;212,879349820099
4809994;1;3;1;50;47;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;47;212,879349820099
4809994;1;4;1;50;47;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;47;212,879349820099
4809995;1;1;1;50;50;1; ; ;1;6;DESCANSANDO EN SU HOGAR POR ENFERMEDAD;2;2;2;2;2; ; ; ; ; ; ; ;01;1;50;191,785553089834
4809995;1;2;1;50;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;50;191,785553089834
4809995;1;3;1;50;50;1;2; ;3;3; ;2;2;2;1; ; ; ; ; ; ; ;1;01;1;50;191,785553089834
4809996;1;1;1;50;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;50;156,687138204297
4809996;1;2;1;50;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;50;156,687138204297
4809996;1;3;1;50;50;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;50;156,687138204297
4809997;1;1;1;50;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;50;180,724860143735
4809997;1;2;1;50;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;50;180,724860143735
4809997;1;3;1;50;50;1;2; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;01;1;50;180,724860143735
4809997;1;4;1;50;50;1;2; ;4;2; ;2;2;2;1; ; ; ; ; ; ; ;1;01;1;50;180,724860143735
4809997;1;5;1;50;50;1;2; ;5;6;DESCANSANDO EN EL HOGAR;2;2;2;1; ; ; ; ; ; ; ;1;01;1;50;180,724860143735
4809998;1;1;1;50;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;50;320,193229189674
4809998;1;2;1;50;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;50;320,193229189674
4809999;1;1;1;50;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;50;284,917354286738
4809999;1;2;1;50;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;50;284,917354286738
4809999;1;3;1;50;50;1; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;50;284,917354286738
4809999;1;4;1;50;50;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;50;284,917354286738
4810000;1;1;1;50;50;1; ; ;1;6;DE VACACIONES;2;1; ; ; ; ; ; ; ; ; ; ;01;1;50;280,84138560375
4810000;1;2;1;50;50;1; ; ;2;2; ;1; ; ; ; ; ; ; ; ; ; ; ;01;1;50;280,84138560375
4810001;1;1;1;50;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;50;282,909169891319
4810002;1;1;1;50;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;50;333,917352856927
4810002;1;2;1;50;50;1;1; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;01;1;50;333,917352856927
4810002;1;5;1;50;50;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;50;333,917352856927
4810003;1;1;1;50;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;50;194,801393360566
4810004;1;1;1;50;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;50;254,787783116579
4810004;1;2;1;50;50;1; ; ;2;4; ;2;2;2;2;1;2; ;2; ;1;8;1;01;1;50;254,787783116579
4810004;1;3;1;50;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;50;254,787783116579
4810004;1;4;1;50;50;1; ; ;2;6;DE VACACIONES;2;1; ; ; ; ; ; ; ; ; ; ;01;1;50;254,787783116579
4810004;1;5;1;50;50;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;50;254,787783116579
4810005;1;1;1;50;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;50;194,801393360566
4810006;1;1;1;50;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;50;236,81023074894
4810006;1;2;1;50;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;50;236,81023074894
4810006;1;3;1;50;50;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;50;236,81023074894
4810006;1;4;1;50;50;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;50;236,81023074894
4810007;1;1;1;50;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;50;295,285027117247
4810007;1;2;1;50;50;1; ; ;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ;01;1;50;295,285027117247
4810008;1;1;1;50;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;50;258,000967818892
4810009;1;1;1;50;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;50;201,915597213687
4810009;1;2;1;50;50;1;2; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;01;1;50;201,915597213687
4810010;1;1;1;50;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;50;236,81023074894
4810010;1;2;1;50;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;50;236,81023074894
4810010;1;3;1;50;50;1;3; ;3;3; ;2;2;2;1; ; ; ; ; ; ; ;2;01;1;50;236,81023074894
4810010;1;4;1;50;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;50;236,81023074894
4810015;1;1;1;50;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;50;307,817371963747
4810016;1;1;1;50;50;1; ; ;1;6;CUIDANDO A SU MAMA;2;1; ; ; ; ; ; ; ; ; ; ;01;1;50;195,633756915931
4810016;1;2;1;50;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;50;195,633756915931
4810016;1;3;1;50;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;50;195,633756915931
4810017;1;1;1;50;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;50;180,563700894804
4810017;1;2;1;50;50;1; ; ;2;6;TRABAJADOR FAMILIAR SIN REMUNERACION;2;2;1; ; ; ; ; ; ; ; ; ;01;1;50;180,563700894804
4810017;1;3;1;50;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;50;180,563700894804
4810017;1;4;1;50;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;50;180,563700894804
4810018;1;1;1;50;50;1; ; ;1;6;VIAJANDO;2;2;2;2;1;10; ; ; ; ; ; ;01;1;50;243,747317372432
4810018;1;2;1;50;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;50;243,747317372432
4810018;1;3;1;50;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;50;243,747317372432
4810019;1;1;1;50;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;50;274,924485905209
4810019;1;2;1;50;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;50;274,924485905209
4810020;1;1;1;50;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;50;300,886722258958
4810020;1;2;1;50;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;50;300,886722258958
4810021;1;1;1;50;50;1;1; ;1;6;DESCANSANDO EN EL HOGAR;2;2;2;1; ; ; ; ; ; ; ;1;01;1;50;198,716202794623
4810021;1;2;1;50;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;50;198,716202794623
4810022;1;1;1;50;50;1; ; ;1;6;DESCANSANDO EN SU HOGAR POR ENFERMEDAD Y EDAD;2;2;2;2;2; ; ; ; ; ; ; ;01;1;50;187,870743655777
4810022;1;2;1;50;50;1; ; ;2;6;HACER DILIGENCIAS PERSONALES;2;1; ; ; ; ; ; ; ; ; ; ;01;1;50;187,870743655777
4810023;1;1;1;50;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;50;280,84138560375
4810023;1;2;1;50;50;1; ; ;2;4; ;2;2;2;2;1;13;ESTA EN EMBARAZO Y POR ESO NO LA CONTRATAN; ; ; ; ; ;01;1;50;280,84138560375
4810024;1;1;1;50;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;50;247,655689887786
4810024;1;2;1;50;50;1; ; ;2;6;TRABAJADOR FAMILIAR SIN REMUNERACION;2;2;1; ; ; ; ; ; ; ; ; ;01;1;50;247,655689887786
4810024;1;3;1;50;50;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;50;247,655689887786
4810024;1;4;1;50;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;50;247,655689887786
4810025;1;1;1;50;50;1;1; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;01;1;50;219,70315851429
4810026;1;1;1;50;50;1; ; ;1;2; ;2;1; ; ; ; ; ; ; ; ; ; ;01;1;50;274,924485905209
4810026;1;2;1;50;50;1; ; ;1;4; ;2;2;2;2;1;10; ; ; ; ; ; ;01;1;50;274,924485905209
4810027;1;1;1;50;50;1; ; ;1;2; ;1; ; ; ; ; ; ; ; ; ; ; ;01;1;50;271,215625518888
4810027;1;2;1;50;50;1;3; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;01;1;50;271,215625518888
4810027;1;3;1;50;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;50;271,215625518888
4810027;1;5;1;50;50;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;50;271,215625518888
4810028;1;1;1;50;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;50;195,633756915931
4810028;1;2;1;50;50;1;1; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;01;1;50;195,633756915931
4810028;1;3;1;50;50;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;50;195,633756915931
4810029;1;1;1;50;50;1; ; ;1;6;ENFERMO;2;1; ; ; ; ; ; ; ; ; ; ;01;1;50;356,423254206708
4810029;1;2;1;50;50;1; ; ;2;4; ;2;1; ; ; ; ; ; ; ; ; ; ;01;1;50;356,423254206708
4810029;1;3;1;50;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;50;356,423254206708
4810030;1;1;1;50;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;50;243,956114260982
4810031;1;1;1;50;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;50;356,239700058374
4810032;1;1;1;50;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;50;212,772508809502
4810032;1;2;1;50;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;50;212,772508809502
4810033;1;1;1;50;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;50;181,588903358021
4810033;1;2;1;50;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;50;181,588903358021
4810033;1;3;1;50;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;50;181,588903358021
4810034;1;1;1;50;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;50;254,801573399828
4810035;1;1;1;50;50;1; ; ;1;4; ;2;1; ; ; ; ; ; ; ; ; ; ;01;1;50;170,731991762207
4810035;1;2;1;50;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;50;170,731991762207
4810035;1;3;1;50;50;1; ; ;3;5; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;50;170,731991762207
4810036;1;1;1;50;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;50;329,787309615616
4810036;1;2;1;50;50;1;2; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;01;1;50;329,787309615616
4810036;1;5;1;50;50;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;50;329,787309615616
4810036;1;6;1;50;50;1; ; ;6;4; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;50;329,787309615616
4810037;1;1;1;50;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;50;320,193229189674
4810037;1;2;1;50;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;50;320,193229189674
4810038;1;1;1;50;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;50;194,801393360566
4810039;1;1;1;50;50;1; ; ;1;6;VACACIONES;2;1; ; ; ; ; ; ; ; ; ; ;01;1;50;310,696036492154
4810039;1;2;1;50;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;50;310,696036492154
4810040;1;1;1;50;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;50;163,617787909085
4810040;1;2;1;50;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;50;163,617787909085
4810041;1;1;1;50;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;50;295,285027117247
4810041;1;2;1;50;50;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;01;1;50;295,285027117247
4810042;1;1;1;50;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;50;275,978520186531
4810042;1;2;1;50;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;50;275,978520186531
4810043;1;1;1;50;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;50;212,772508809502
4810043;1;2;1;50;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;50;212,772508809502
4810044;1;1;1;50;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;50;163,617787909085
4810044;1;2;1;50;50;1; ; ;2;6;TRABAJADOR FAMILIAR SIN REMUNERACION;2;2;1; ; ; ; ; ; ; ; ; ;01;1;50;163,617787909085
4810045;1;1;1;50;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;50;223,617967948347
4810045;1;2;1;50;50;1;2; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;01;1;50;223,617967948347
4810046;1;1;1;50;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;50;237,025464556194
4810046;1;2;1;50;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;50;237,025464556194
4810047;1;1;1;50;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;50;254,801573399828
4810048;1;1;1;50;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;50;292,902038272848
4810048;1;2;1;50;50;1;2; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;01;1;50;292,902038272848
4810048;1;3;1;50;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;50;292,902038272848
4810049;1;1;1;50;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;50;205,443071149126
4810049;1;2;1;50;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;50;205,443071149126
4810049;1;3;1;50;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;50;205,443071149126
4810050;1;1;1;50;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;50;267,993836200421
4810050;1;2;1;50;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;50;267,993836200421
4810050;1;3;1;50;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;50;267,993836200421
4810051;1;1;1;50;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;50;271,032071370555
4810051;1;2;1;50;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;50;271,032071370555
