DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P6290;P6290S1;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;FT;DPTO;fex_c_2011
1173419;1;3;1;50;68; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;535,548906880358
1173419;1;4;1;50;68; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;535,548906880358
1173419;1;5;1;50;68; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;535,548906880358
1173420;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;498,239997849385
1173420;2;1;2;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;498,239997849385
1173421;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;495,049459495746
1173422;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;333,654468742397
1173422;1;2;1;50;68; ; ;2;3; ;2;2;2;2;1;12; ; ; ; ; ; ;1;68;333,654468742397
1173422;1;3;1;50;68; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;68;333,654468742397
1173423;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;558,733785304699
1173423;1;2;1;50;68; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;558,733785304699
1173424;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;426,244333407972
1173424;1;2;1;50;68; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;426,244333407972
1173424;1;3;1;50;68; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;68;426,244333407972
1173425;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;558,733785304699
1173425;1;2;1;50;68; ; ;2;6;CUIDAR UN ENFERMO;1; ; ; ; ; ; ; ; ; ; ; ;1;68;558,733785304699
1173426;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;488,862666660637
1173426;1;2;1;50;68; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;488,862666660637
1173426;1;4;1;50;68; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;68;488,862666660637
1173427;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;619,227572760012
1173427;1;2;1;50;68; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;68;619,227572760012
1173428;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;494,41928638363
1173428;1;2;1;50;68; ; ;2;3; ;2;2;2;2;1;12; ; ; ; ; ; ;1;68;494,41928638363
1173429;1;1;1;50;68; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;68;321,660305127124
1173429;1;2;1;50;68; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;321,660305127124
1173429;1;3;1;50;68; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;321,660305127124
1173429;1;4;1;50;68; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;321,660305127124
1173429;1;5;1;50;68; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;321,660305127124
1173429;1;6;1;50;68; ; ;6;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;68;321,660305127124
1173429;1;7;1;50;68; ; ;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;321,660305127124
1173429;1;8;1;50;68;1; ;8;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1;68;321,660305127124
1173429;1;9;1;50;68; ; ;9;3; ;2;2;2;2;1;12; ; ; ; ; ; ;1;68;321,660305127124
1173429;1;10;1;50;68; ; ;10;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;321,660305127124
1173430;1;1;1;50;68; ; ;1;4; ;2;2;2;2;1;7; ;2; ;2; ; ;1;68;480,115508584004
1173430;1;2;1;50;68;1; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1;68;480,115508584004
1173430;1;3;1;50;68; ; ;3;4; ;2;2;2;2;1;2; ;2; ;1;2;1;1;68;480,115508584004
1173431;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;493,990906254682
1173431;1;2;1;50;68; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;493,990906254682
1173433;1;1;1;50;68; ; ;1;4; ;2;2;2;2;1;10; ; ; ; ; ; ;1;68;532,904615945496
1173433;1;2;1;50;68; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;532,904615945496
1173433;1;4;1;50;68; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;532,904615945496
1173433;1;5;1;50;68; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;532,904615945496
1173433;1;7;1;50;68; ; ;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;532,904615945496
1173434;1;1;1;50;68; ; ;1;4; ;2;2;2;2;1;10; ; ; ; ; ; ;1;68;492,398370175704
1173434;1;2;1;50;68; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;492,398370175704
1173434;1;5;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;492,398370175704
1173434;1;6;1;50;68; ; ;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;492,398370175704
1173434;2;1;2;50;68; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;492,398370175704
1173434;2;2;2;50;68; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;1;68;492,398370175704
1173435;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;534,925532153423
1173436;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;403,525587386459
1173436;1;2;1;50;68; ; ;2;3; ;2;2;2;2;1;12; ; ; ; ; ; ;1;68;403,525587386459
1173437;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;437,635782419466
1173437;1;2;1;50;68; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;437,635782419466
1173437;1;3;1;50;68; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;437,635782419466
1173438;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;431,800953130965
1173438;1;2;1;50;68; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;68;431,800953130965
1173439;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;370,344802708789
1173439;1;2;1;50;68; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;370,344802708789
1173439;1;3;1;50;68; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;370,344802708789
1173439;1;4;1;50;68; ; ;4;3; ;1; ; ; ; ; ; ; ; ; ; ; ;1;68;370,344802708789
1173439;1;5;1;50;68; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;68;370,344802708789
1173440;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;502,834254605516
1173440;1;2;1;50;68; ; ;2;4; ;2;2;2;2;1;12; ; ; ; ; ; ;1;68;502,834254605516
1173440;2;1;2;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;502,834254605516
1173440;2;2;2;50;68; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;502,834254605516
1173441;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;488,862666660637
1173441;1;2;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;488,862666660637
1173441;1;3;1;50;68; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;68;488,862666660637
1173442;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;501,339881920281
1173442;1;2;1;50;68; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;68;501,339881920281
1173442;1;3;1;50;68; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;68;501,339881920281
1173443;1;1;1;50;68; ; ;1;6;ASISTIR AL MEDICO;1; ; ; ; ; ; ; ; ; ; ; ;1;68;319,007490493013
1173443;1;2;1;50;68; ; ;2;6;ASISTIR AL MEDICO;2;2;2;2;2; ; ; ; ; ; ; ;1;68;319,007490493013
1173443;1;3;1;50;68; ; ;3;6;ASISTIR AL MEDICO;2;2;2;2;2; ; ; ; ; ; ; ;1;68;319,007490493013
1173443;1;4;1;50;68; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;68;319,007490493013
1173443;1;5;1;50;68; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;68;319,007490493013
1173443;1;6;1;50;68; ; ;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;319,007490493013
1173444;1;1;1;50;68; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;558,733785304699
1173444;1;2;1;50;68; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;558,733785304699
1173445;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;417,497175331339
1173445;1;2;1;50;68; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;417,497175331339
1173445;1;3;1;50;68; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;68;417,497175331339
1173446;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;438,0913755555
1173446;1;2;1;50;68; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;1;68;438,0913755555
1173446;1;3;1;50;68; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;68;438,0913755555
1173446;1;4;1;50;68; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;68;438,0913755555
1173447;1;1;1;50;68; ; ;1;6;CAMINAR;2;2;2;2;2; ; ; ; ; ; ; ;1;68;506,521023523189
1173447;1;2;1;50;68; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;68;506,521023523189
1173447;1;3;1;50;68; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;506,521023523189
1173447;1;4;1;50;68; ; ;4;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;68;506,521023523189
1173447;1;6;1;50;68; ; ;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;506,521023523189
1173447;1;7;1;50;68; ; ;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;506,521023523189
1173448;1;1;1;50;68; ; ;1;6;ASISTIR AL MEDICO;2;2;2;2;1;9; ; ; ; ; ; ;1;68;381,736251720284
1173448;1;2;1;50;68; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;68;381,736251720284
1173448;1;3;1;50;68; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;381,736251720284
1173448;1;4;1;50;68; ; ;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;381,736251720284
1173448;1;5;1;50;68; ; ;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;68;381,736251720284
1173449;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;570,580827452227
1173449;1;2;1;50;68; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;570,580827452227
1173449;1;3;1;50;68; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;68;570,580827452227
1173450;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;697,12194704752
1173450;1;2;1;50;68;3; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1;68;697,12194704752
1173450;1;4;1;50;68; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;697,12194704752
1173450;1;5;1;50;68; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;697,12194704752
1173450;1;6;1;50;68; ; ;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;697,12194704752
1173450;1;7;1;50;68; ; ;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;697,12194704752
1173451;1;1;1;50;68; ; ;1;6;ASISTIR AL MEDICO;2;2;2;2;2; ; ; ; ; ; ; ;1;68;619,053892476211
1173451;1;2;1;50;68; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;619,053892476211
1173451;1;3;1;50;68; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;619,053892476211
1173452;1;1;1;50;68; ; ;1;6;ESCRIBIR;2;2;2;2;2; ; ; ; ; ; ; ;1;68;468,764697000509
1173452;1;2;1;50;68; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;68;468,764697000509
1173452;1;3;1;50;68; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;468,764697000509
1173453;1;1;1;50;68; ; ;1;6;CAMINAR,;2;2;2;2;2; ; ; ; ; ; ; ;1;68;529,368912430429
1173453;1;2;1;50;68;2; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;1;68;529,368912430429
1173454;1;1;1;50;68; ; ;1;6;CAMINAR;2;2;2;2;2; ; ; ; ; ; ; ;1;68;451,607370364346
1173454;1;2;1;50;68; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;1;68;451,607370364346
1173454;1;3;1;50;68; ; ;3;3; ;2;2;2;2;1;12; ; ; ; ; ; ;1;68;451,607370364346
1173454;1;4;1;50;68; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;451,607370364346
1173455;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;459,497793786367
1173455;1;2;1;50;68; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;68;459,497793786367
1173455;1;3;1;50;68; ; ;1;6;VER TELEVISION;2;2;2;2;2; ; ; ; ; ; ; ;1;68;459,497793786367
1173456;1;1;1;50;68; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;428,368879205323
1173456;1;2;1;50;68; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;428,368879205323
1173456;1;3;1;50;68; ; ;3;3; ;2;2;2;2;1;12; ; ; ; ; ; ;1;68;428,368879205323
1173457;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;540,154761684024
1173457;1;2;1;50;68; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;540,154761684024
1173457;1;3;1;50;68; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;540,154761684024
1173457;1;4;1;50;68; ; ;4;3; ;2;2;2;2;1;6; ;2; ;2; ; ;1;68;540,154761684024
1173457;1;5;1;50;68; ; ;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;68;540,154761684024
1173458;1;1;1;50;68; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;68;557,644278174935
1173458;1;2;1;50;68; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;557,644278174935
1173459;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;464,408012381885
1173459;1;2;1;50;68; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;464,408012381885
1173459;1;3;1;50;68; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;68;464,408012381885
1173460;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;405,65013318381
1173460;1;2;1;50;68; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;68;405,65013318381
1173461;1;1;1;50;68; ; ;1;6;DESCANSAR;2;2;2;2;2; ; ; ; ; ; ; ;1;68;650,356487341056
1173461;1;2;1;50;68; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;68;650,356487341056
1173463;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;516,709652276195
1173463;1;2;1;50;68;1; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;1;68;516,709652276195
1173463;1;5;1;50;68; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;516,709652276195
1173464;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;265,369087792133
1173464;1;2;1;50;68; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;1;68;265,369087792133
1173464;1;3;1;50;68; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;265,369087792133
1173464;1;4;1;50;68; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;265,369087792133
1173464;1;6;1;50;68; ; ;6;4; ;2;2;1; ; ; ; ; ; ; ; ; ;1;68;265,369087792133
1173465;1;1;1;50;68; ; ;1;4; ;2;1; ; ; ; ; ; ; ; ; ; ;1;68;529,368912430429
1173465;1;2;1;50;68; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;529,368912430429
1173466;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;426,244333407972
1173466;1;2;1;50;68; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;426,244333407972
1173466;1;4;1;50;68; ; ;4;3; ;1; ; ; ; ; ; ; ; ; ; ; ;1;68;426,244333407972
1173467;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;428,368879205323
1173467;1;2;1;50;68; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;428,368879205323
1173467;1;3;1;50;68; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;428,368879205323
1173468;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;510,087039996914
1173468;1;2;1;50;68; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;510,087039996914
1173468;1;3;1;50;68; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;68;510,087039996914
1173469;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;558,733785304699
1173469;1;2;1;50;68; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;558,733785304699
1173470;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;510,087039996914
1173470;1;2;1;50;68; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;510,087039996914
1173470;1;3;1;50;68; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;68;510,087039996914
1173471;1;1;1;50;68; ; ;1;6;INCAPACITADO;2;1; ; ; ; ; ; ; ; ; ; ;1;68;673,075233362568
1173471;1;2;1;50;68; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;68;673,075233362568
1173471;1;5;1;50;68; ; ;5;6;VUELTAS PERSONALES;2;2;2;2;2; ; ; ; ; ; ; ;1;68;673,075233362568
1173472;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;431,468763276219
1173472;1;2;1;50;68; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;1;68;431,468763276219
1173472;1;4;1;50;68; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;431,468763276219
1173472;1;5;1;50;68; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;431,468763276219
1173473;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;566,059246396821
1173473;1;2;1;50;68; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;1;68;566,059246396821
1173473;1;3;1;50;68; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;68;566,059246396821
1173473;1;4;1;50;68; ; ;2;6;DESCANSAR;2;2;2;2;2; ; ; ; ; ; ; ;1;68;566,059246396821
1173474;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;489,492839772752
1173474;1;2;1;50;68; ; ;2;3; ;1; ; ; ; ; ; ; ; ; ; ; ;1;68;489,492839772752
1173475;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;485,24374817805
1173475;1;2;1;50;68; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;68;485,24374817805
1173476;1;1;1;50;68; ; ;1;4; ;2;2;2;2;1;7; ;2; ;2; ; ;1;68;712,9561056826
1173476;1;2;1;50;68; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;712,9561056826
1173476;1;3;1;50;68; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;712,9561056826
1173476;1;4;1;50;68;1; ;4;4; ;2;2;2;1; ; ; ; ; ; ; ;1;1;68;712,9561056826
1173476;2;1;2;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;712,9561056826
1173476;2;2;2;50;68; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;1;68;712,9561056826
1173477;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;503,464427717632
1173477;1;2;1;50;68; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;503,464427717632
1173477;1;3;1;50;68; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;68;503,464427717632
1173478;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;580,490168359349
1173478;1;2;1;50;68; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;580,490168359349
1173478;1;3;1;50;68; ; ;3;6;LECTURA;2;2;2;2;1;13;ESTA EMBARAZADA; ; ; ; ; ;1;68;580,490168359349
1173478;1;5;1;50;68; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;580,490168359349
1173478;1;6;1;50;68; ; ;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;580,490168359349
1173478;1;7;1;50;68;2; ;7;4; ;2;2;2;1; ; ; ; ; ; ; ;1;1;68;580,490168359349
1173479;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;452,394440117995
1173479;1;2;1;50;68; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;452,394440117995
1173479;1;3;1;50;68; ; ;3;3; ;2;2;1; ; ; ; ; ; ; ; ; ;1;68;452,394440117995
1173480;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;505,942737838403
1173480;1;2;1;50;68; ; ;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ;1;68;505,942737838403
1173481;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;558,733785304699
1173481;1;2;1;50;68; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;1;68;558,733785304699
1173482;1;1;1;50;68; ; ;1;6;EN VACACIONES;2;1; ; ; ; ; ; ; ; ; ; ;1;68;617,103026962661
1173482;1;2;1;50;68; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;617,103026962661
1173483;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;465,784980749443
1173483;1;2;1;50;68; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;1;68;465,784980749443
1173483;1;3;1;50;68; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;68;465,784980749443
1173483;2;1;2;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;465,784980749443
1173483;2;2;2;50;68;1; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;1;68;465,784980749443
1173483;2;3;2;50;68; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;68;465,784980749443
1173484;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;474,321316723503
1173484;1;2;1;50;68; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;68;474,321316723503
1173485;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;442,340467150203
1173485;1;2;1;50;68; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;442,340467150203
1173485;1;3;1;50;68; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;68;442,340467150203
1173485;1;4;1;50;68; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;68;442,340467150203
1173486;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;437,303592564719
1173486;1;2;1;50;68; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;437,303592564719
1173486;1;3;1;50;68; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;437,303592564719
1173486;1;4;1;50;68; ; ;4;3; ;2;2;1; ; ; ; ; ; ; ; ; ;1;68;437,303592564719
1173486;1;5;1;50;68; ; ;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;68;437,303592564719
1173487;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;503,796617572379
1173488;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;561,833669375594
1173488;1;2;1;50;68; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;561,833669375594
1173488;1;3;1;50;68; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;68;561,833669375594
1173490;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;642,62565302089
1173490;1;2;1;50;68; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;642,62565302089
1173490;1;3;1;50;68; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;68;642,62565302089
1173490;1;4;1;50;68; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;642,62565302089
1173490;1;5;1;50;68; ; ;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;68;642,62565302089
1173490;1;6;1;50;68; ; ;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;642,62565302089
1173491;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;396,272801995062
1173491;2;1;2;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;396,272801995062
1173491;3;1;3;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;396,272801995062
