DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7440;P7450;P7450S1;P7460;P7470;P7472;P7472S1;P7454;P7456;P7458S1;P7458;P7452;INI;DPTO;AREA;fex_c_2011
1167086;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;13;364,805627745671
1167086;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;13;364,805627745671
1167086;1;7;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;13;364,805627745671
1167087;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;13;287,50116760736
1167088;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;13;13;413,003139250444
1167088;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;13;413,003139250444
1167089;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;13;344,159805496747
1167091;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;15;77,7132702191167
1167091;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;15;77,7132702191167
1167094;1;1;1;80;1;1;2;1; ;2; ;2; ; ; ; ;8;2;1;15;15;72,7929075257259
1167095;1;4;1;80;1;1;1;2; ;2; ;2; ; ; ; ;2;2;1;15;15;54,6690107606015
1167095;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;15;54,6690107606015
1167095;1;6;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;15;54,6690107606015
1167096;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;15;73,0713573968289
1167100;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;15;75,05761925611
1167103;1;3;1;80;1;1;4;5; ;3; ;2; ; ; ; ;8;2;1;15;15;87,0791889077985
1167104;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;15;74,8984512474694
1167105;1;1;1;80;1;2; ; ; ;2; ;2; ;1;2; ;2; ;1;15;15;63,2246548583529
1167107;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;15;15;89,7283082481669
1167108;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;17;17;167,469135304875
1167108;1;2;1;80;1;1;1;6; ;2; ;2; ; ; ; ;9;2;1;17;17;167,469135304875
1167110;1;2;1;80;1;1;4;5; ;3; ;2; ; ;4; ;9;1;1;17;17;137,170408291949
1167110;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;17;137,170408291949
1167110;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;17;137,170408291949
1167111;1;2;1;80;1;1;1;8; ;2; ;2; ; ; ; ;4;2;1;17;17;122,881195084175
1167113;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;17;173,266761265841
1167114;1;5;1;80;1;1;4;8; ;2; ;2; ; ; ; ;9;2;1;17;17;186,182442173034
1167115;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;17;17;216,180470190977
1167116;1;2;1;80;1;1;3;3; ;2; ;2; ; ; ; ;9;2;1;17;17;156,608306153521
1167116;1;3;1;80;1;1;1;8; ;2; ;2; ; ; ; ;8;2;1;17;17;156,608306153521
1167116;1;4;1;80;1;1;3;8; ;2; ;2; ; ; ; ;8;2;1;17;17;156,608306153521
1167116;1;5;1;80;1;2; ; ; ;3; ;2; ;2; ;.; ; ;1;17;17;156,608306153521
1167118;1;3;1;80;1;2; ; ; ;2; ;2; ;1;1; ;2; ;1;17;17;152,648038265776
1167118;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;17;152,648038265776
1167118;1;6;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;17;152,648038265776
1167120;1;2;1;80;1;1;4;8; ;1;4;2; ; ; ; ;9;2;1;17;17;164,987792039125
1167121;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;17;212,752412012154
1167122;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;17;145,517349750869
1167122;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;17;145,517349750869
1167122;1;5;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;17;17;145,517349750869
1167122;1;6;1;80;1;1;4;7; ;2; ;2; ; ; ; ;4;2;1;17;17;145,517349750869
1167123;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;17;17;158,015489595449
1167124;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;17;17;183,431057898006
1167125;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;17;182,422356621385
1167126;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;17;145,044301253436
1167126;1;3;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;17;17;145,044301253436
1167128;1;2;1;80;1;1;3;7; ;2; ;2; ; ; ; ;1;2;1;17;17;193,015060317829
1167130;1;4;1;80;1;1;1;1; ;2; ;2; ; ; ; ;9;2;1;17;17;168,159596128929
1167132;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;17;190,848514434379
1167133;1;1;1;80;1;1;3;5; ;3; ;2; ; ; ; ;10;2;1;17;17;189,588414715036
1167134;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;17;141,302858268343
1167134;1;3;1;80;1;1;3;4; ;2; ;2; ; ; ; ;8;2;1;17;17;141,302858268343
1167135;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;17;156,38948125087
1167135;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;17;156,38948125087
1167135;1;6;1;80;1;1;4;1; ;2; ;2; ; ; ; ;8;2;1;17;17;156,38948125087
1167136;1;1;1;80;1;2; ; ; ;2; ;2; ;1;4; ;9; ;1;17;17;162,531494518353
1167136;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;17;162,531494518353
1167137;1;1;1;80;1;1;1;9;POR RENUNCIA;1;1;2; ; ; ; ;1;2;1;17;17;182,641181524036
1167137;1;2;1;80;1;1;1;2; ;2; ;2; ; ; ; ;2;2;1;17;17;182,641181524036
1167140;1;2;1;80;1;1;3;9;CAMBIO DE CIUDAD;2; ;2; ; ; ; ;9;2;1;17;17;175,32424164655
1167143;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;17;182,422356621385
1167144;1;2;1;80;1;1;3;6; ;2; ;2; ; ; ; ;1;2;1;17;17;174,501791732508
1167145;1;2;1;80;1;1;4;8; ;2; ;2; ; ; ; ;8;2;1;17;17;145,263126156087
1167147;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;17;160,521902113876
1167148;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;17;186,8916896169
1167149;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;17;172,08590701396
1167153;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;17;160,521902113876
1167156;1;1;1;80;1;1;3;4; ;2; ;2; ; ; ; ;8;2;1;17;17;168,125610012828
1167156;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;17;168,125610012828
1167157;1;1;1;80;1;2; ; ; ;3; ;2; ;1;4; ;10; ;1;17;17;168,125610012828
1167157;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;17;168,125610012828
1167158;1;2;1;80;1;1;3;3; ;2; ;2; ; ; ; ;9;2;1;17;17;171,111162740053
1167159;1;4;1;80;1;1;2;3; ;2; ;2; ; ; ; ;9;2;1;17;17;162,009743599295
1167166;1;2;1;80;1;1;1;3; ;2; ;2; ; ; ; ;9;2;1;17;17;211,517381545487
1167168;1;2;1;80;1;1;2;4; ;2; ;2; ; ; ; ;4;2;1;17;17;202,378533218362
1167170;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;17;186,854260430533
1167171;1;1;1;80;1;1;2;4; ;2; ;2; ; ; ; ;4;2;1;17;17;157,570335502751
1167171;1;2;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;17;17;157,570335502751
1167171;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;17;157,570335502751
1167172;1;1;1;80;1;1;1;3; ;2; ;2; ; ; ; ;9;2;1;17;17;198,677962489901
1167172;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;17;198,677962489901
1167173;1;2;1;80;1;1;2;3; ;2; ;2; ; ; ; ;9;2;1;17;17;219,132036802101
1167174;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;17;182,641181524036
1167176;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;17;186,635435527882
1167178;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;17;156,780459128782
1167179;1;2;1;80;1;1;2;4; ;2; ;2; ; ; ; ;4;2;1;17;17;160,521902113876
1167180;1;4;1;80;1;1;1;1; ;2; ;2; ; ; ; ;2;2;1;17;17;162,984487873202
1167180;1;5;1;80;1;1;1;2; ;2; ;2; ; ; ; ;2;2;1;17;17;162,984487873202
1167182;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;17;17;180,752492404318
1167182;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;17;17;180,752492404318
1167182;1;3;1;80;1;1;2;1; ;2; ;2; ; ;2; ;5;1;1;17;17;180,752492404318
1167182;1;6;1;80;1;1;1;2; ;2; ;2; ; ; ; ;2;2;1;17;17;180,752492404318
1167182;1;7;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;17;180,752492404318
1167183;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;17;194,239143426834
1167185;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;17;17;186,635435527882
1167185;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;17;186,635435527882
1167186;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;17;17;124,101246089438
1167186;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;17;124,101246089438
1167186;1;6;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;17;124,101246089438
1167186;1;7;1;80;1;2; ; ; ;2; ;2; ;1;2; ;11; ;1;17;17;124,101246089438
1167186;1;9;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;17;124,101246089438
1167190;1;1;1;80;1;1;4;7; ;2; ;2; ; ; ; ;8;2;1;17;17;178,983839652699
1167190;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;17;178,983839652699
1167191;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;17;162,056415526685
1167192;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;17;213,945981188712
1167192;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;17;213,945981188712
1167193;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;17;156,561634226131
1167194;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;17;17;146,225184618705
1167194;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;17;146,225184618705
1167195;1;1;1;80;1;1;1;4; ;2; ;2; ; ; ; ;8;2;1;17;17;196,2925917038
1167195;1;5;1;80;1;1;3;6; ;2; ;2; ; ; ; ;2;2;1;17;17;196,2925917038
1167197;1;2;1;80;1;1;1;8; ;2; ;2; ; ; ; ;4;2;1;17;17;176,298985920457
1167197;1;3;1;80;1;1;1;8; ;2; ;2; ; ; ; ;11;2;1;17;17;176,298985920457
1167197;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;17;176,298985920457
1167198;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;17;132,201439127584
1167198;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;17;132,201439127584
1167201;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;17;213,470902197043
1167202;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;74,7681178326959
1167202;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;74,7681178326959
1167203;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;34,4460111374436
1167203;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;34,4460111374436
1167203;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;34,4460111374436
1167204;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;8;2;1;19;19;100,868026161087
1167204;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;100,868026161087
1167204;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;100,868026161087
1167204;1;6;1;80;1;1;3;7; ;2; ;2; ; ; ; ;8;2;1;19;19;100,868026161087
1167204;1;7;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;100,868026161087
1167208;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;103,316387521293
1167208;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;103,316387521293
1167208;1;6;1;80;1;1;3;3; ;2; ;2; ; ; ; ;9;2;1;19;19;103,316387521293
1167209;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;19;19;74,4491336405876
1167210;1;1;1;80;1;1;3;5; ;3; ;2; ; ;1; ;6;1;1;19;19;71,632997704943
1167211;1;2;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;19;19;72,057091001287
1167211;1;3;1;80;1;1;4;7; ;3; ;2; ; ; ; ;1;2;1;19;19;72,057091001287
1167211;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;72,057091001287
1167212;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;121,088553101906
1167212;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;121,088553101906
1167212;1;4;1;80;1;1;4;5; ;3; ;2; ; ; ; ;8;2;1;19;19;121,088553101906
1167212;1;5;1;80;1;1;4;5; ;2; ;2; ; ; ; ;8;2;1;19;19;121,088553101906
1167215;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;19;19;81,128843719306
1167215;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;81,128843719306
1167215;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;81,128843719306
1167215;1;6;1;80;1;1;4;4; ;2; ;2; ; ; ; ;8;2;1;19;19;81,128843719306
1167216;1;3;1;80;1;1;1;8; ;2; ;2; ; ; ; ;2;2;1;19;19;103,739155981992
1167216;1;4;1;80;1;1;1;8; ;2; ;2; ; ; ; ;2;2;1;19;19;103,739155981992
1167216;1;5;1;80;1;1;2;2; ;2; ;2; ; ; ; ;2;2;1;19;19;103,739155981992
1167217;1;3;1;80;1;1;2;8; ;2; ;2; ; ; ; ;2;2;1;19;19;100,442608029098
1167223;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;8;2;1;19;19;65,9542510880637
1167223;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;65,9542510880637
1167228;1;3;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;19;19;61,3156783968366
1167229;1;2;1;80;1;1;1;4; ;2; ;2; ; ; ; ;2;2;1;19;19;103,861528881035
1167230;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;107,15807683393
1167237;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;128,471656938066
1167237;2;2;2;80;1;1;1;3; ;2; ;2; ; ; ; ;9;2;1;19;19;128,471656938066
1167238;1;1;1;80;1;1;3;4; ;2; ;2; ; ; ; ;4;2;1;19;19;88,8698659011298
1167238;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;88,8698659011298
1167238;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;88,8698659011298
1167240;1;1;1;80;1;1;3;7; ;2; ;2; ; ; ; ;8;2;1;19;19;98,7067731919863
1167242;2;2;2;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;74,2192764521762
1167244;1;1;1;80;1;1;3;4; ;2; ;2; ; ; ; ;4;2;1;19;19;79,0877063318147
1167247;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;20;20;129,313280741269
1167247;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;20;129,313280741269
1167247;1;4;1;80;1;1;2;3; ;2; ;2; ; ; ; ;9;2;1;20;20;129,313280741269
1167247;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;20;129,313280741269
1167249;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;20;106,115371550772
1167249;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;20;106,115371550772
1167251;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;20;86,9125674357869
1167251;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;20;86,9125674357869
1167252;1;5;1;80;1;1;2;8; ;2; ;2; ; ; ; ;2;2;1;20;20;147,621438334446
1167252;1;7;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;20;147,621438334446
1167253;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;20;20;69,1645843202304
1167253;1;5;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;20;20;69,1645843202304
1167256;1;3;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;20;20;120,936503516251
1167260;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;23;103,136413136312
1167260;1;7;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;23;103,136413136312
1167262;1;2;1;80;1;1;2;7; ;2; ;2; ; ; ; ;9;2;1;23;23;179,324674028697
1167262;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;23;179,324674028697
1167267;1;7;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;23;155,964770067918
1167268;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;23;23;148,571675055719
1167268;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;23;23;148,571675055719
1167268;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;23;148,571675055719
1167268;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;23;148,571675055719
1167268;1;7;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;23;148,571675055719
1167269;2;1;2;80;1;1;2;3; ;2; ;2; ; ; ; ;9;2;1;23;23;100,780488936323
1167273;1;1;1;80;1;1;4;7; ;2; ;2; ; ; ; ;8;2;1;23;23;150,706526187923
1167273;1;2;1;80;1;1;4;7; ;2; ;2; ; ; ; ;11;2;1;23;23;150,706526187923
1167277;3;1;3;80;1;1;1;9;POR EMBARAZO;2; ;2; ; ; ;POR EMBARAZO;12;2;1;23;23;144,049892878033
1167278;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;23;23;121,435161376478
1167278;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;23;121,435161376478
1167280;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;23;23;135,528732069043
1167280;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;23;135,528732069043
1167280;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;23;135,528732069043
1167281;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;23;147,290363470022
1167282;1;2;1;80;1;2; ; ; ;2; ;2; ;1;3; ;9; ;1;23;23;130,56878095369
1167283;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;23;178,36912691221
1167284;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;23;179,773992349784
1167285;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;23;197,404787827583
1167285;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;23;197,404787827583
1167286;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;23;173,443858328208
1167286;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;23;173,443858328208
1167291;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;23;114,993125126693
1167291;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;23;114,993125126693
1167294;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;23;23;191,419731698567
1167294;1;2;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;23;23;191,419731698567
1167294;1;3;1;80;1;1;4;1; ;2; ;2; ; ; ; ;9;2;1;23;23;191,419731698567
1167294;1;6;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;23;191,419731698567
1167295;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;23;120,873940827182
1167296;1;1;1;80;1;1;4;9;DESPLAZAMIENTO FORZADO;2; ;2; ; ; ; ;9;2;1;27;27;141,369012345684
1167296;1;2;1;80;1;1;1;2; ;2; ;2; ; ; ; ;2;2;1;27;27;141,369012345684
1167296;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;27;27;141,369012345684
1167296;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;27;27;141,369012345684
1167296;1;9;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;27;27;141,369012345684
1167296;1;10;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;27;27;141,369012345684
1167299;1;3;1;80;1;1;1;2; ;2; ;2; ; ; ; ;2;2;1;27;27;32,1293209876555
1167299;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;27;27;32,1293209876555
1167299;1;5;1;80;1;1;1;2; ;2; ;2; ; ; ; ;9;2;1;27;27;32,1293209876555
1167300;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;41;117,974834191999
1167300;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;41;117,974834191999
1167302;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;41;115,325979446871
1167304;1;1;1;80;1;1;4;6; ;2; ;2; ; ; ; ;4;2;1;41;41;161,590439449975
1167304;2;2;2;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;41;41;161,590439449975
1167305;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;41;93,2825206071027
1167305;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;41;93,2825206071027
1167306;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;41;173,500929587784
1167307;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;41;41;139,045351873638
1167308;1;1;1;80;1;1;1;4; ;2; ;2; ; ; ; ;4;2;1;41;41;77,0256868941901
1167309;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;41;123,976966444984
1167309;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;41;123,976966444984
1167310;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;41;111,195142997897
1167310;2;2;2;80;1;2; ; ; ;2; ;2; ;1;2; ;9; ;1;41;41;111,195142997897
1167311;1;1;1;80;1;1;4;7; ;2; ;2; ; ; ; ;4;2;1;41;41;86,3864766456554
1167311;1;2;1;80;1;1;1;4; ;2; ;1;250000; ; ; ;9;2;1;41;41;86,3864766456554
1167311;1;4;1;80;1;1;2;3; ;2; ;2; ; ; ; ;9;2;1;41;41;86,3864766456554
1167315;1;1;1;80;1;1;2;5; ;3; ;2; ; ; ; ;10;2;1;41;41;131,37052845093
1167316;1;3;1;80;1;1;1;2; ;2; ;2; ; ; ; ;2;2;1;41;41;123,150810924285
1167317;1;3;1;80;1;1;1;2; ;2; ;2; ; ; ; ;2;2;1;41;41;150,269022463758
1167319;1;2;1;80;1;1;2;3; ;2; ;2; ; ; ; ;9;2;1;41;41;131,582813159784
1167321;1;2;1;80;1;1;3;3; ;2; ;2; ; ; ; ;9;2;1;41;41;122,279477615008
1167321;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;41;122,279477615008
1167321;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;41;122,279477615008
1167322;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;41;146,112868557586
1167323;1;2;1;80;1;1;4;4; ;2; ;2; ; ; ; ;8;2;1;41;41;160,015384101167
1167326;1;1;1;80;1;1;2;8; ;2; ;2; ; ; ; ;2;2;1;41;41;88,8385412110844
1167328;1;3;1;80;1;1;1;2; ;2; ;2; ; ; ; ;2;2;1;41;41;105,193010744912
1167328;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;41;105,193010744912
1167328;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;41;105,193010744912
1167329;1;1;1;80;1;1;1;9;DESEA DESCANZAR ESTABA MUY ESTRESADA;2; ;2; ; ; ; ;9;2;1;41;41;123,739884075877
1167329;1;3;1;80;1;1;2;6; ;2; ;2; ; ; ; ;3;2;1;41;41;123,739884075877
1167330;2;2;2;80;1;1;2;9;EMBARAZO;2; ;2; ; ; ; ;9;2;1;41;41;124,834520136703
1167332;1;3;1;80;1;1;1;8; ;2; ;2; ; ; ; ;7;2;1;41;41;134,766764486298
1167337;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;41;41;111,315872599658
1167338;1;4;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;41;41;107,941720572022
1167338;1;5;1;80;1;1;4;9;RENUNCIO A SU TRABAJO;2; ;2; ; ; ; ;9;2;1;41;41;107,941720572022
1167338;1;6;1;80;1;1;2;5; ;3; ;2; ; ; ; ;11;2;1;41;41;107,941720572022
1167340;1;1;1;80;1;2; ; ; ;3; ;2; ;2; ;.; ; ;1;41;41;115,325979446871
1167342;1;5;1;80;1;1;2;3; ;2; ;2; ; ; ; ;9;2;1;41;41;78,6378163213622
1167345;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;41;41;77,8116608006633
1167345;2;2;2;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;41;77,8116608006633
1167348;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;41;41;124,27150302078
