DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S2;P5210S20;P5210S21;P5210S22;P5210S24;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;HOGAR;P4000;P4010;P4020;P4030S1;P4030S2;P4030S3;P4030S4;P4030S5;P4030S1A1;P4030S4A1;P4040;REGIS;AREA;DPTO;ORDEN;fex_c_2011
1166782;1;3;1;1;1;1;1;1;3;1; ; ;40000000;250000; ;1;2;1;1;1;2;2;2;2;1;1;2;2;2;2;1;1;1;1;1;1;1;2;1;4;1;1;1;1;1;2;2;1;01;05;05;1;1058,44280062662
1166783;1;4;2;1;1;1;1;1;4;1; ; ;180000000;700000; ;1;1;1;2;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;1;1;1;2;1;4;1;2;1;1;1;3;2;1;01;05;05;1;996,491415454762
1166784;1;6;2;1;1;1;1;1;3;1; ; ;120000000;7000000; ;1;1;1;1;1;2;2;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;4;1;1;1;1;1;4;2;1;01;05;05;1;942,829905455813
1166785;1;6;3;1;1;1;1;1;3;3; ; ; ; ;600000;1;2;1;2;1;2;2;2;2;1;1;1;1;2;2;1;1;1;1;1;1;1;2;1;4;1;1;1;1;1;4;2;1;01;05;05;1;1002,40488743722
1166786;1;8;1;1;1;1;1;1;3;4; ; ; ;15000000; ;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;1;1;1;1;4;1;1;1;1;1;5;2;1;01;05;05;1;1011,64385003473
1166787;1;4;2;1;1;1;1;1;1;3; ; ; ; ;300000;1;1;1;1;1;2;2;2;2;1;1;2;2;2;2;1;1;1;1;1;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;05;1;1158,40056185251
1166788;1;3;2;1;1;1;1;1;3;3; ; ; ; ;350000;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;1;2;2;1;2;1;4;1;1;1;1;1;2;2;1;01;05;05;1;1018,18127127518
1166789;1;4;3;1;1;1;1;1;3;1; ; ;20000000;220000; ;1;2;1;2;1;1;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;1;1;2;1;1;1;1;1;1;3;1;01;08;08;1;583,859559802117
1166791;1;3;2;1;1;1;1;1;3;1; ; ;22000000;200000; ;1;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;2;1;1;1;4;1;1;1;1;1;1;3;1;01;08;08;1;512,917516143269
1166792;1;4;3;1;1;1;1;1;3;1; ; ;98;98; ;1;2;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;1;2;1;1;1;4;1;1;1;1;1;4;3;1;01;08;08;1;486,786129119576
1166793;1;4;3;1;1;1;1;1;3;3; ; ; ; ;450000;1;2;1;1;1;2;2;2;1;1;2;1;2;2;2;1;1;1;1;1;2;1;2;1;4;1;1;1;1;1;4;3;1;01;08;08;1;577,032795276368
1166794;1;4;3;1;1;1;1;1;3;1; ; ;15000000;90000; ;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;1;1;2;2;1;1;1;2;1;1;1;1;1;1;3;1;01;08;08;1;1036,46001740562
1166795;1;2;2;1;1;1;1;1;3;3; ; ; ; ;40000;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;2;2;1;1;1;2;1;1;1;1;1;1;3;1;01;08;08;1;1191,77263939895
1166796;1;2;1;1;1;1;1;1;3;1; ; ;3000000;90000; ;2;2;1;2;1;2;2;2;1;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;2;1;1;1;1;1;1;3;1;01;08;08;1;1061,56283600385
1166797;1;3;2;1;1;1;1;1;3;1; ; ;98;60000; ;2;2;1;2;1;2;2;2;1;2;2;1;2;2;2;2;2;1;1;2;2;1;1;1;2;1;1;1;1;1;1;3;1;01;08;08;1;933,646860109671
1166798;1;4;3;1;1;1;1;1;3;1; ; ;98;250000; ;1;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;08;08;1;474,709491983196
1166799;1;4;3;1;1;1;1;1;3;1; ; ;30000000;280000; ;1;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;1;2;1;1;1;4;1;1;1;1;1;2;3;1;01;08;08;1;488,986877387504
1166800;1;3;2;1;1;1;1;1;3;1; ; ;17000000;250000; ;1;2;1;2;1;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;08;08;1;479,597555442294
1166801;1;4;3;1;1;1;1;1;3;1; ; ;26000000;240000; ;1;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;08;08;1;454,237468536972
1166802;1;4;2;1;1;1;1;1;3;3; ; ; ; ;250000;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;2;1;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;08;08;1;500,53967195064
1166803;1;1;1;1;1;1;1;2;1;4; ; ; ;30000; ;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;2;2;1;4;1;3;1;2;1;1;1;1;3;1;01;08;08;1;463,52373188423
1166804;1;4;3;1;1;1;1;1;3;1; ; ;18000000;200000; ;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;2;2;1;1;2;2;1;1;1;2;1;1;1;1;1;2;3;1;01;08;08;1;463,844619309787
1166805;1;3;2;1;2;1;1;1;3;4; ; ; ;180000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;1;1;1;2;1;1;1;1;1;1;3;1;01;08;08;1;646,194890248368
1166805;2;2;1;1;2;1;1;1;3;4; ; ; ;200000; ;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;08;08;1;646,194890248368
1166805;3;2;1;1;1;1;1;1;3;4; ; ; ;200000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;1;2;2;3; ; ; ; ; ; ; ; ; ; ;1;01;08;08;1;646,194890248368
1166806;1;3;2;1;1;1;1;1;3;1; ; ;98;200000; ;1;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;08;08;1;560,465262879687
1166807;1;4;3;1;1;1;1;1;3;3; ; ; ; ;400000;1;2;1;1;1;1;2;2;1;1;2;1;2;2;1;1;1;1;1;1;2;1;2;1;4;1;1;1;1;1;3;3;1;01;08;08;1;541,002048748746
1166808;1;3;1;1;1;1;1;1;3;3; ; ; ; ;200000;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;08;08;1;510,817338157815
1166809;1;4;3;1;1;1;1;1;3;4; ; ; ;250000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;1;2;1;1;1;2;2;1;1;1;2;1;1;1;1;1;1;3;1;01;08;08;1;556,055873311041
1166810;1;4;2;1;1;1;1;1;3;3; ; ; ; ;170000;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;1;1;1;1;2;1;1;1;1;1;1;3;1;01;08;08;1;524,307412570359
1166811;1;4;3;1;1;1;1;1;3;3; ; ; ; ;420000;1;2;1;1;1;2;2;2;1;1;2;2;2;2;1;1;1;1;1;2;1;1;2;1;4;1;1;1;1;1;4;3;1;01;08;08;1;523,558785724365
1166812;1;4;3;1;1;1;1;1;3;3; ; ; ; ;400000;2;2;1;1;1;1;2;2;1;1;2;2;2;2;1;1;1;1;1;2;1;1;2;1;4;1;1;1;1;1;3;3;1;01;08;08;1;588,476126928416
1166813;1;4;3;1;1;1;1;1;3;3; ; ; ; ;400000;1;2;1;1;1;1;2;2;1;1;1;2;1;2;1;1;1;1;1;2;1;1;2;1;4;1;1;1;1;1;4;3;1;01;08;08;1;513,415758941479
1166814;1;3;2;1;1;1;1;1;3;4; ; ; ;70000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;1;1;2;1;1;1;1;1;1;3;1;01;08;08;1;658,713636048348
1166815;1;3;2;1;1;1;1;1;3;3; ; ; ; ;400000;1;2;1;1;2;1;2;1;1;1;2;2;1;1;1;1;1;1;1;2;1;1;2;1;4;1;1;1;1;1;4;3;1;01;08;08;1;528,337386272375
1166816;1;3;2;1;1;1;1;1;3;4; ; ; ;200000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;2;2;1;1;1;2;1;1;1;1;1;2;3;1;01;08;08;1;474,38860455764
1166817;1;4;3;1;1;1;1;1;3;3; ; ; ; ;400000;1;2;1;1;1;1;2;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;4;1;1;1;1;1;4;3;1;01;08;08;1;536,327135016642
1166818;1;3;1;1;1;1;1;1;3;3; ; ; ; ;90000;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;08;08;1;569,256196259095
1166818;2;2;1;1;1;1;1;1;3;3; ; ; ; ;150000;2;2;1;2;2;2;2;2;1;2;2;1;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;08;08;1;569,256196259095
1166819;1;4;2;1;1;1;1;1;3;3; ; ; ; ;190000;2;2;1;1;1;2;2;2;1;1;1;1;2;2;2;1;1;1;1;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;08;08;1;464,379398325287
1166820;1;3;2;1;1;1;1;1;3;1; ; ;20000000;220000; ;1;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;1;1;1;2;2;1;1;1;4;1;1;1;1;1;3;3;1;01;08;08;1;466,001687614576
1166821;1;3;3;1;1;1;1;1;3;1; ; ;20000000;350000; ;1;2;1;1;1;1;2;2;1;1;1;2;2;2;1;1;1;1;1;2;2;1;1;1;4;1;1;1;1;1;3;3;1;01;08;08;1;598,756764528005
1166822;1;4;2;1;1;1;1;1;3;1; ; ;98;400000; ;1;2;1;1;1;2;2;1;1;1;1;2;1;2;2;1;1;1;1;1;1;1;2;1;4;1;1;1;1;1;3;3;1;01;08;08;1;465,413662274586
1166824;1;3;2;1;1;1;1;1;3;3; ; ; ; ;50000;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;2;1;1;1;2;1;1;1;1;1;1;3;1;01;08;08;1;853,519089292445
1166825;1;4;2;1;1;1;1;1;3;3; ; ; ; ;100000;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;1;1;1;1;1;3;1;01;08;08;1;901,053174324882
1166826;1;3;2;1;1;1;1;1;3;1; ; ;98;100000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;2;1;1;1;2;1;1;1;1;1;1;3;1;01;08;08;1;1098,25123608709
1166827;1;2;2;1;1;1;1;1;3;1; ; ;98;50000; ;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;1;1;2;1;1;1;1;1;1;3;1;01;08;08;1;999,910873753639
1166828;1;3;2;1;1;1;1;1;3;1; ; ;98;250000; ;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;08;08;1;536,460955567174
1166829;1;4;3;1;1;2;1;1;3;1; ; ;98;300000; ;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;1;1;2;1;1;1;1;1;2;3;1;01;08;08;1;437,081168937351
1166830;1;3;2;1;1;1;1;1;3;4; ; ; ;150000; ;1;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;2;1;4;1;1;1;1;1;2;3;1;01;08;08;1;549,021931227639
1166831;1;4;2;1;1;1;1;1;3;1; ; ;98;200000; ;2;2;1;1;1;2;2;2;1;1;2;1;2;2;2;1;1;1;1;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;08;08;1;500,751096465109
1166834;1;3;2;1;1;1;1;1;3;1; ; ;80000000;700000; ;1;2;1;1;1;1;2;2;1;1;2;2;2;2;1;2;1;1;1;1;1;1;2;1;4;1;1;1;1;1;5;3;1;01;08;08;1;573,233612171964
1166835;1;2;1;1;1;1;1;1;3;3; ; ; ; ;450000;2;2;1;1;2;1;2;2;1;1;2;2;2;2;1;1;1;1;1;1;1;1;2;1;4;1;1;1;1;1;5;3;1;01;08;08;1;514,984801906278
1166836;1;2;1;1;1;1;1;1;3;4; ; ; ;100000; ;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;1;1;4;1;1;1;1;1;1;3;1;01;08;08;1;501,711546716642
1166837;1;5;1;1;2;1;1;1;3;3; ; ; ; ;40000;1;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;2;2;1;1;1;4;1;1;1;1;1;1;3;1;01;08;08;1;489,768730130795
1166837;2;5;1;1;2;1;1;1;3;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;08;08;1;489,768730130795
1166838;1;3;2;1;1;1;1;1;1;1; ; ;99;120000; ;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;1;1;2;2;1;1;1;4;1;2;1;1;1;1;3;1;01;08;08;1;501,285133617659
1166839;1;2;1;2;1;1;9;1;1;4; ; ; ;50000; ;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;1;1;1;1;1;2;2;1;2;1;2; ;01;08;08;1;448,004457850482
1166840;1;3;2;2;1;1;9;1;1;1; ; ;99;100000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;1;1;2;1;2;2;1;2;1;3; ;01;08;08;1;595,886319699473
1166841;1;3;2;1;1;1;1;1;3;3; ; ; ; ;1000000;1;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;1;1;2;2;1;1;1;4;1;1;1;1;1;5;3;1;01;08;08;1;489,521656403004
1166842;1;4;3;1;1;1;1;1;3;1; ; ;120000000;800000; ;1;2;1;1;1;1;2;1;1;1;2;2;1;2;1;1;1;1;1;1;1;1;2;1;4;1;1;1;1;1;6;3;1;01;08;08;1;562,22137271951
1166843;1;3;2;1;1;1;1;1;3;2; ;600000;100000000;800000; ;1;2;1;1;1;1;2;2;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;1;4;1;1;1;1;1;5;3;1;01;08;08;1;451,90180272394
1166844;1;4;3;1;1;1;1;1;3;1; ; ;35000000;350000; ;1;2;1;1;1;1;2;2;1;1;2;2;2;2;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;3;3;1;01;08;08;1;653,806472406272
1166845;1;4;3;1;1;1;1;1;3;1; ; ;45000000;300000; ;1;1;1;1;1;1;2;2;1;1;2;2;2;2;2;1;1;1;1;1;1;1;1;1;4;1;1;1;1;1;3;3;1;01;08;08;1;463,389911333698
1166846;1;4;2;1;1;1;1;1;3;1; ; ;98;600000; ;1;2;1;1;1;1;2;2;1;1;2;2;2;2;1;1;1;1;1;2;1;1;2;1;4;1;1;1;1;1;5;3;1;01;08;08;1;452,214220782715
1166847;1;2;1;1;1;1;1;1;3;3; ; ; ; ;470000;2;2;1;1;2;2;2;1;1;2;2;2;2;2;2;1;1;1;1;2;2;1;2;1;4;1;1;1;1;1;5;3;1;01;08;08;1;528,337386272375
1166848;1;3;2;1;1;1;1;1;3;3; ; ; ; ;500000;1;2;1;1;1;1;2;1;1;1;2;2;1;2;1;1;1;1;1;2;1;1;2;1;4;1;1;1;1;1;5;3;1;01;08;08;1;528,337386272375
1166849;1;2;1;1;1;1;1;1;3;1; ; ;50000000;400000; ;2;2;1;1;1;1;2;1;1;1;2;2;1;2;1;1;1;1;1;2;1;1;2;1;4;1;1;1;1;1;5;3;1;01;08;08;1;538,69183756973
1166850;1;2;1;1;1;1;1;1;3;3; ; ; ; ;450000;2;2;1;1;1;1;2;2;1;1;2;2;2;2;2;1;1;1;1;2;1;1;2;1;4;1;1;1;1;1;5;3;1;01;08;08;1;538,69183756973
1166851;1;6;5;1;1;1;1;1;3;1; ; ;99;99; ;1;2;1;1;1;1;2;1;1;1;1;2;1;2;2;1;1;1;1;1;1;1;1;1;4;1;1;1;1;1;5;3;1;01;08;08;1;560,756016570617
1166853;1;4;3;1;1;1;1;1;3;1; ; ;65000000;400000; ;1;2;1;2;2;1;2;2;1;2;2;2;2;2;1;1;1;1;1;2;2;1;1;1;4;1;1;1;1;1;3;3;1;01;08;08;1;534,126386748713
1166854;1;4;3;1;1;1;1;1;3;1; ; ;50000000;300000; ;1;2;1;1;1;1;2;1;1;1;1;2;2;2;1;1;1;1;1;1;1;1;1;1;4;1;1;1;1;1;3;3;1;01;08;08;1;504,630350608924
1166855;1;4;3;1;1;1;1;1;3;1; ; ;65000000;300000; ;1;2;1;2;2;1;2;2;1;1;2;2;2;2;1;1;1;1;1;2;2;1;1;1;4;1;1;1;1;1;3;3;1;01;08;08;1;452,036720269044
1166856;1;4;3;1;1;1;1;1;3;1; ; ;98;150000; ;2;2;1;1;1;1;2;2;1;1;1;2;1;2;2;2;1;1;1;2;2;1;1;1;2;1;1;1;1;1;1;3;1;01;08;08;1;627,351863650554
1166857;1;3;2;1;1;1;1;5;1;1; ; ;8000000;100000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;1;5;2;1;2;1;1;1;1;3;1;01;08;08;1;444,738683680674
1166857;2;2;1;1;2;1;1;5;5;4; ; ; ;50000; ;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;08;08;1;444,738683680674
1166859;1;4;3;1;1;1;1;1;3;1; ; ;35000000;400000; ;1;2;1;1;1;1;1;2;1;2;2;2;2;2;1;1;1;1;1;2;2;1;1;1;4;1;1;1;1;1;3;3;1;01;08;08;1;454,772247552472
1166860;1;5;3;1;1;1;1;1;3;1; ; ;40000000;200000; ;2;2;1;1;2;2;2;2;1;2;2;1;2;2;2;1;1;2;1;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;08;08;1;510,894123247995
1166861;1;1;1;1;2;1;1;1;2;4; ; ; ;100000; ;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;1;3;1;01;08;08;1;679,495128819933
1166861;2;1;1;1;2;1;1;1;1;4; ; ; ;100000; ;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;1;1;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;08;08;1;679,495128819933
1166861;3;2;2;1;2;1;1;1;1;4; ; ; ;100000; ;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;3; ; ; ; ; ; ; ; ; ; ;1;01;08;08;1;679,495128819933
1166862;1;4;2;1;1;1;1;1;3;4; ; ; ;300000; ;1;2;1;1;1;2;2;2;1;1;2;2;1;2;2;2;1;1;1;2;2;1;2;1;4;1;1;1;1;1;2;3;1;01;08;08;1;573,701841319447
1166863;1;4;3;1;1;1;1;1;3;3; ; ; ; ;350000;2;2;1;1;1;1;2;2;1;1;1;2;2;2;1;1;1;1;1;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;08;08;1;523,077919124952
1166864;1;4;3;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;1;1;2;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;2;1;1;1;4;1;1;1;1;1;3;3;1;01;08;08;1;697,711235053417
1166865;1;4;2;1;1;1;1;1;3;1; ; ;40000000;350000; ;1;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;2;1;1;1;4;1;1;1;1;1;3;3;1;01;08;08;1;514,984801906278
1166867;1;3;2;1;1;1;1;1;3;1; ; ;23000000;300000; ;1;2;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;1;2;1;2;1;4;1;1;1;1;1;2;3;1;01;08;08;1;489,842543828561
1166868;1;3;2;1;1;1;1;1;3;1; ; ;25000000;250000; ;1;2;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;08;08;1;590,518697006367
1166868;2;1;1;1;2;1;1;1;3;1; ; ;18000000;250000; ;1;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;08;08;1;590,518697006367
1166868;3;2;1;1;2;1;1;1;3;4; ; ; ;150000; ;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;3; ; ; ; ; ; ; ; ; ; ;1;01;08;08;1;590,518697006367
1166869;1;3;2;1;1;1;1;1;3;3; ; ; ; ;200000;1;2;1;1;1;1;2;2;1;1;2;2;2;2;1;1;1;1;1;2;2;1;2;1;4;1;1;1;1;1;2;3;1;01;08;08;1;518,846005513518
1166871;1;3;2;1;1;1;1;1;3;1; ; ;35000000;350000; ;1;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;08;08;1;494,549481968952
1166872;1;3;1;1;1;1;1;1;3;3; ; ; ; ;260000;2;2;1;1;2;2;2;2;1;2;2;1;2;2;2;1;1;1;1;2;2;1;2;1;2;1;1;1;1;1;3;3;1;01;08;08;1;573,701841319447
1166873;1;3;2;1;1;1;1;1;3;1; ; ;35000000;350000; ;2;2;1;1;2;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;2;1;1;1;4;1;1;1;1;1;3;3;1;01;08;08;1;558,264514611759
1166874;1;2;1;1;1;1;1;1;3;1; ; ;30000000;300000; ;1;2;1;1;1;1;2;2;1;1;2;2;2;2;1;1;1;1;1;2;1;1;1;1;4;1;1;1;1;1;3;3;1;01;08;08;1;525,868996903381
1166874;2;2;1;1;2;1;1;1;3;3; ; ; ; ;100000;2;2;1;1;2;2;2;2;1;1;2;2;2;2;2;2;1;1;1;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;08;08;1;525,868996903381
1166875;1;3;2;1;1;1;1;1;3;1; ; ;60000000;400000; ;1;2;1;2;1;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;08;08;1;564,769091264964
1166877;1;4;3;1;1;1;1;1;3;1; ; ;50000000;300000; ;1;2;1;1;1;1;2;2;1;1;2;1;2;2;1;1;1;1;1;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;08;08;1;658,835498331279
1166878;1;5;4;1;1;1;1;1;3;3; ; ; ; ;160000;1;2;1;1;2;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;2;1;1;1;2;1;1;1;1;1;2;3;1;01;08;08;1;544,977761213055
1166879;1;4;3;1;1;1;2;1;3;1; ; ;40000000;200000; ;2;2;1;2;1;2;2;2;1;2;1;1;1;2;2;2;1;2;1;2;2;1;1;1;4;1;1;1;1;2;2;3; ;01;08;08;1;639,307740216946
1166880;1;2;1;1;1;1;1;1;3;3; ; ; ; ;180000;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;1;1;2;2;1;2;1;2;1;1;1;1;1;2;3;1;01;08;08;1;506,595707263949
1166881;1;4;3;1;1;1;1;1;3;3; ; ; ; ;300000;1;2;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;2;1;4;1;1;1;1;1;3;3;1;01;08;08;1;530,781418001924
1166882;1;4;3;1;1;1;1;1;3;1; ; ;50000000;300000; ;2;2;1;1;1;2;2;1;1;1;2;2;2;2;2;1;1;1;1;2;2;1;1;1;4;1;1;1;1;1;3;3;1;01;08;08;1;549,422889692606
1166883;1;4;1;1;1;1;1;1;3;1; ; ;50000000;300000; ;1;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;2;1;4;1;1;1;1;1;3;3;1;01;08;08;1;560,59908343022
1166884;1;3;1;1;1;1;1;1;3;2; ;260000;65000000;600000; ;1;1;1;1;1;1;1;2;1;1;1;2;1;2;1;1;1;1;1;1;1;1;2;1;3;1;1;1;1;1;3;2;1;01;11;11;1;2373,54636880112
1166885;1;4;2;1;1;1;1;1;1;1; ; ;38000000;300000; ;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;1;2;1;4;1;2;1;1;1;2;3;1;01;11;11;1;2713,47253422972
1166886;1;4;1;1;1;1;1;1;3;1; ; ;98;630000; ;1;1;1;2;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;1;1;1;2;1;4;1;1;1;1;1;3;3;1;01;11;11;1;2795,46420781893
1166887;1;4;3;1;1;1;1;1;3;3; ; ; ; ;780000;1;1;1;1;1;1;1;2;2;1;2;2;1;1;1;1;1;1;1;1;1;1;2;1;4;1;1;1;1;1;3;3;1;01;11;11;1;2631,4808606405
1166888;1;3;2;1;1;1;1;1;3;1; ; ;80000000;7000000; ;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;1;1;1;1;1;2;1;4;1;1;1;1;1;3;3;1;01;11;11;1;2397,30388125497
1166889;1;3;1;1;1;1;1;1;1;1; ; ;98;98; ;1;1;1;1;1;1;1;2;2;1;2;2;1;2;2;1;1;1;1;1;1;1;2;1;7;1;1;1;1;1;3;3;1;01;11;11;1;2433,60088829059
1166890;1;4;1;1;1;1;1;1;3;1; ; ;35000000;98; ;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;1;1;1;4;1;1;1;1;1;2;3;1;01;11;11;1;2433,60088829059
1166891;1;2;2;1;2;1;1;1;3;3; ; ; ; ;260000;2;2;1;2;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;2;1;4;1;1;1;1;1;2;3;1;01;11;11;1;2062,61406701451
1166891;2;2;1;1;2;1;1;1;3;3; ; ; ; ;240000;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;11;11;1;2062,61406701451
1166892;1;5;3;1;1;1;1;1;3;1; ; ;98;300000; ;1;1;1;2;2;1;2;1;2;1;1;2;2;2;1;2;1;1;1;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;11;11;1;2411,06782569338
1166893;1;4;2;1;1;1;1;1;3;1; ; ;50000000;350000; ;1;1;1;1;1;1;2;2;2;1;1;2;2;2;1;1;1;1;1;1;2;1;1;1;4;1;1;1;1;1;2;3;1;01;11;11;1;2533,39434307627
1166894;1;3;1;1;1;1;1;1;3;1; ; ;35000000;300000; ;1;1;1;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;1;2;1;2;1;4;1;1;1;1;1;2;3;1;01;11;11;1;2528,56780359933
1166895;1;4;2;1;1;1;1;1;3;3; ; ; ; ;350000;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;2;1;4;1;1;1;1;1;2;3;1;01;11;11;1;2748,10865388761
1166896;1;4;1;1;1;1;1;1;3;3; ; ; ; ;350000;1;1;1;1;2;1;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;2;1;4;1;1;1;1;1;2;3;1;01;11;11;1;2348,44144421103
