DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,P7480,P7480S1,P7480S3,P7480S4,P7480S5,P7480S6,P7480S7,P7480S8,P7480S9,P7480S10,P7480S11,P7480S1A1,P7480S3A1,P7480S4A1,P7480S5A1,P7480S6A1,P7480S7A1,P7480S8A1,P7480S9A1,P7480S10A1,P7480S11A1,clase,MES,DPTO,AREA,fex_c_2011
2685771,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,14,,48,,,,,,,1,5,47,47,11.275.826.871.646
2685771,1,3,1,90,,2,1,2,1,2,2,2,2,2,2,,3,,10,,,,,,,1,5,47,47,11.275.826.871.646
2685772,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,6,,,,,,,,,1,5,47,47,126.079.603.189.266
2685772,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,5,,,,,,,,,1,5,47,47,126.079.603.189.266
2685772,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,5,47,47,126.079.603.189.266
2685773,1,1,1,90,,2,2,2,1,2,2,2,2,2,2,,,,5,,,,,,,1,5,47,47,172.577.297.002.955
2685773,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,30,,30,,,,,,,1,5,47,47,172.577.297.002.955
2685774,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,5,47,47,176.965.823.321.434
2685774,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,21,,48,,,,,,,1,5,47,47,176.965.823.321.434
2685774,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,5,47,47,176.965.823.321.434
2685774,1,5,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,5,47,47,176.965.823.321.434
2685775,1,1,1,90,,2,2,2,1,2,2,2,2,2,2,,,,14,,,,,,,1,5,47,47,208.935.734.963.704
2685775,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,28,,48,,,,,,,1,5,47,47,208.935.734.963.704
2685775,1,6,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,5,47,47,208.935.734.963.704
2685776,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,5,47,47,170.014.106.144.487
2685776,1,2,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,5,47,47,170.014.106.144.487
2685776,1,3,1,90,,2,1,2,2,1,2,2,2,2,2,,28,,,40,,,,,,1,5,47,47,170.014.106.144.487
2685776,1,4,1,90,,2,1,2,2,1,2,2,2,2,2,,28,,,40,,,,,,1,5,47,47,170.014.106.144.487
2685776,1,5,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,5,47,47,170.014.106.144.487
2685776,1,8,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,1,5,47,47,170.014.106.144.487
2685777,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,1,5,47,47,146.977.002.656.544
2685777,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,28,,,,,,,,,1,5,47,47,146.977.002.656.544
2685777,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,5,47,47,146.977.002.656.544
2685777,1,4,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,5,47,47,146.977.002.656.544
2685777,1,5,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,5,47,47,146.977.002.656.544
2685778,1,1,1,90,,2,2,2,1,2,2,2,2,2,2,,,,25,,,,,,,1,5,47,47,172.577.297.002.955
2685778,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,28,,28,,,,,,,1,5,47,47,172.577.297.002.955
2685779,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,28,,28,,,,,,,1,5,47,47,157.879.028.717.441
2685779,1,2,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,5,47,47,157.879.028.717.441
2685780,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,5,47,47,117.033.328.818.769
2685780,1,2,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,5,47,47,117.033.328.818.769
2685780,1,3,1,90,,2,1,2,1,1,2,2,2,2,2,,42,,28,14,,,,,,1,5,47,47,117.033.328.818.769
2685780,1,4,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,5,47,47,117.033.328.818.769
2685780,1,5,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,1,5,47,47,117.033.328.818.769
2685780,1,6,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,1,5,47,47,117.033.328.818.769
2685781,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,5,47,47,183.025.996.736.594
2685781,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,42,,48,,,,,,,1,5,47,47,183.025.996.736.594
2685781,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,5,47,47,183.025.996.736.594
2685782,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,5,47,47,136.528.302.922.905
2685782,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,28,,,,,,,,,1,5,47,47,136.528.302.922.905
2685782,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,5,47,47,136.528.302.922.905
2685782,1,4,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,5,47,47,136.528.302.922.905
2685783,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,28,,,,,,,,,1,5,47,47,106.314.832.645.178
2685783,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,21,,,,,,,,,1,5,47,47,106.314.832.645.178
2685784,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,5,47,47,178.183.031.973.753
2685784,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,28,,,,,,,,,1,5,47,47,178.183.031.973.753
2685785,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,1,5,47,47,103.638.482.535.328
2685785,1,2,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,5,47,47,103.638.482.535.328
2685785,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,3,,,,,,,,,1,5,47,47,103.638.482.535.328
2685786,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,1,5,47,47,156.832.306.179.217
2685786,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,1,5,47,47,156.832.306.179.217
2685786,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,3,,,,,,,,,1,5,47,47,156.832.306.179.217
2685786,1,4,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,5,47,47,156.832.306.179.217
2685787,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,10,,,,,,,,,1,5,47,47,183.278.690.495.512
2685787,1,2,1,90,,2,2,2,1,2,2,2,2,2,2,,,,8,,,,,,,1,5,47,47,183.278.690.495.512
2685787,1,3,1,90,,2,1,2,2,2,2,2,2,1,1,,14,,,,,,,4,4,1,5,47,47,183.278.690.495.512
2685787,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,1,5,47,47,183.278.690.495.512
2685789,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,3,,,,,,,,,1,5,47,47,119.976.869.570.031
2685789,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,12,,,,,,,,,1,5,47,47,119.976.869.570.031
2685789,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,21,,,,,,,,,1,5,47,47,119.976.869.570.031
2685791,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,5,47,47,212.629.665.290.356
2685791,1,2,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,5,47,47,212.629.665.290.356
2685792,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,4,,,,,,,,,1,5,47,47,152.866.689.957.608
2685792,1,2,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,5,47,47,152.866.689.957.608
2685792,1,3,1,90,,2,1,2,2,2,2,1,2,2,2,,6,,,,,12,,,,1,5,47,47,152.866.689.957.608
2685792,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,8,,,,,,,,,1,5,47,47,152.866.689.957.608
2685794,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,6,,14,,,,,,,1,5,47,47,298.233.413.354.419
2685794,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,16,,18,,,,,,,1,5,47,47,298.233.413.354.419
2685794,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,5,47,47,298.233.413.354.419
2685794,1,6,1,90,,2,1,2,1,2,2,2,2,2,2,,18,,24,,,,,,,1,5,47,47,298.233.413.354.419
2685795,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,3,,8,,,,,,,1,5,47,47,283.762.688.269.569
2685795,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,16,,24,,,,,,,1,5,47,47,283.762.688.269.569
2685795,1,5,1,90,,2,1,2,1,2,2,2,2,2,2,,18,,18,,,,,,,1,5,47,47,283.762.688.269.569
2685796,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,20,,34,,,,,,,1,5,47,47,375.082.673.695.979
2685797,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,5,47,47,168.754.232.670.151
2685797,1,2,1,90,,2,1,2,2,2,1,2,2,2,2,,5,,,,1,,,,,1,5,47,47,168.754.232.670.151
2685797,1,3,1,90,,2,1,2,1,2,2,2,2,2,2,,20,,20,,,,,,,1,5,47,47,168.754.232.670.151
2685797,1,4,1,90,,2,2,2,1,2,2,2,2,2,2,,,,5,,,,,,,1,5,47,47,168.754.232.670.151
2685798,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,10,,,,,,,,,1,5,47,47,106.314.832.645.178
2685798,1,2,1,90,,2,1,2,2,2,1,2,2,2,2,,16,,,,3,,,,,1,5,47,47,106.314.832.645.178
2685799,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,16,,,,,,,,,1,5,47,47,133.314.965.731.691
2685799,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,18,,,,,,,,,1,5,47,47,133.314.965.731.691
2685799,1,3,1,90,,2,1,2,1,2,2,1,2,2,2,,16,,5,,,6,,,,1,5,47,47,133.314.965.731.691
2685799,1,4,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,5,47,47,133.314.965.731.691
2685800,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,5,47,47,142.094.802.035.686
2685800,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,16,,16,,,,,,,1,5,47,47,142.094.802.035.686
2685800,1,4,1,90,,2,1,2,1,2,2,2,2,2,2,,16,,30,,,,,,,1,5,47,47,142.094.802.035.686
2685801,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,28,,14,,,,,,,1,5,70,70,835.701.024.899.678
2685801,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,14,,14,,,,,,,1,5,70,70,835.701.024.899.678
2685802,1,1,1,90,,2,2,2,1,2,2,2,2,2,2,,,,7,,,,,,,1,5,70,70,104.321.893.058.752
2685802,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,21,,21,,,,,,,1,5,70,70,104.321.893.058.752
2685803,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,5,70,70,999.564.813.317.058
2685803,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,1,5,70,70,999.564.813.317.058
2685803,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,21,,,,,,,,,1,5,70,70,999.564.813.317.058
2685804,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,1,5,70,70,118.193.335.213.483
2685805,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,1,5,70,70,849.265.420.226.619
2685805,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,1,5,70,70,849.265.420.226.619
2685806,1,1,1,90,,2,2,2,1,2,2,2,2,2,2,,,,7,,,,,,,1,5,70,70,118.395.311.463.727
2685806,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,28,,14,,,,,,,1,5,70,70,118.395.311.463.727
2685807,1,1,1,90,,2,2,2,1,2,2,2,2,2,2,,,,7,,,,,,,1,5,70,70,109.921.753.970.397
2685807,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,28,,21,,,,,,,1,5,70,70,109.921.753.970.397
2685808,1,1,1,90,,2,2,2,1,2,2,2,2,2,2,,,,7,,,,,,,1,5,70,70,109.921.753.970.397
2685808,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,14,,14,,,,,,,1,5,70,70,109.921.753.970.397
2685809,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,21,,14,,,,,,,1,5,70,70,948.918.146.613.532
2685811,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,5,70,70,951.376.177.388.331
2685811,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,1,5,70,70,951.376.177.388.331
2685811,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,1,5,70,70,951.376.177.388.331
2685811,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,1,5,70,70,951.376.177.388.331
2685811,1,5,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,5,70,70,951.376.177.388.331
2685811,1,6,1,90,,2,1,2,2,2,2,2,2,2,2,,21,,,,,,,,,1,5,70,70,951.376.177.388.331
2685812,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,5,70,70,985.188.480.664.439
2685812,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,28,,,,,,,,,1,5,70,70,985.188.480.664.439
2685812,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,5,70,70,985.188.480.664.439
2685812,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,3,,,,,,,,,1,5,70,70,985.188.480.664.439
2685812,1,5,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,1,5,70,70,985.188.480.664.439
2685813,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,5,70,70,103.490.392.714.487
2685813,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,1,5,70,70,103.490.392.714.487
2685813,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,5,70,70,103.490.392.714.487
2685814,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,4,,7,,,,,,,1,5,70,70,128.465.690.542.834
2685814,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,35,,28,,,,,,,1,5,70,70,128.465.690.542.834
2685815,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,1,5,70,70,992.376.646.990.748
2685815,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,35,,,,,,,,,1,5,70,70,992.376.646.990.748
2685815,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,5,,,,,,,,,1,5,70,70,992.376.646.990.748
2685815,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,1,5,70,70,992.376.646.990.748
2685817,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,35,,21,,,,,,,1,5,70,70,860.968.544.903.216
2685817,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,5,,4,,,,,,,1,5,70,70,860.968.544.903.216
2685818,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,35,,,,,,,,,1,5,70,70,861.223.667.704.798
2685818,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,28,,,,,,,,,1,5,70,70,861.223.667.704.798
2685819,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,1,5,70,70,113.548.787.375.488
2685819,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,35,,,,,,,,,1,5,70,70,113.548.787.375.488
2685819,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,1,5,70,70,113.548.787.375.488
2685819,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,1,5,70,70,113.548.787.375.488
2685819,1,5,1,90,,2,1,2,2,2,2,2,2,2,2,,28,,,,,,,,,1,5,70,70,113.548.787.375.488
2685819,1,6,1,90,,2,1,2,2,2,2,2,2,2,2,,4,,,,,,,,,1,5,70,70,113.548.787.375.488
2685820,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,21,,,,,,,,,1,5,70,70,899.270.423.526.053
2685820,1,2,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,5,70,70,899.270.423.526.053
2685821,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,1,5,70,70,110.886.373.680.508
2685821,1,2,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,5,70,70,110.886.373.680.508
2685821,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,42,,,,,,,,,1,5,70,70,110.886.373.680.508
2685821,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,1,5,70,70,110.886.373.680.508
2685821,1,5,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,5,70,70,110.886.373.680.508
2685821,1,6,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,1,5,70,70,110.886.373.680.508
2685822,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,5,,7,,,,,,,1,5,70,70,10.400.046.075.758
2685822,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,40,,24,,,,,,,1,5,70,70,10.400.046.075.758
2685824,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,35,,,,,,,,,1,5,70,70,918.416.837.330.542
2685825,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,5,,,,,,,,,1,5,70,70,102.294.567.966.669
2685825,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,21,,,,,,,,,1,5,70,70,102.294.567.966.669
2685825,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,1,5,70,70,102.294.567.966.669
2685826,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,1,5,70,70,104.956.981.661.649
2685826,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,28,,,,,,,,,1,5,70,70,104.956.981.661.649
2685826,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,5,70,70,104.956.981.661.649
2685827,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,35,,,,,,,,,1,5,70,70,974.440.789.418.652
2685828,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,35,,,,,,,,,1,5,70,70,906.458.589.852.362
2685830,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,2,,,,,,,,,1,5,70,70,118.520.332.023.531
2685830,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,42,,,,,,,,,1,5,70,70,118.520.332.023.531
2685830,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,5,,,,,,,,,1,5,70,70,118.520.332.023.531
2685830,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,25,,,,,,,,,1,5,70,70,118.520.332.023.531
2685831,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,43,,30,,,,,,,1,5,70,70,120.869.059.793.316
2685831,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,4,,4,,,,,,,1,5,70,70,120.869.059.793.316
2685832,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,5,70,70,958.869.896.256.737
2685832,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,43,,14,,,,,,,1,5,70,70,958.869.896.256.737
2685832,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,11,,,,,,,,,1,5,70,70,958.869.896.256.737
2685832,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,1,,,,,,,,,1,5,70,70,958.869.896.256.737
2685833,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,36,,,,,,,,,1,5,70,70,911.228.671.004.233
2685833,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,1,5,70,70,911.228.671.004.233
2685834,1,1,1,90,,2,1,2,2,1,2,2,2,2,2,,40,,,14,,,,,,1,5,70,70,102.945.891.836.733
2685834,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,24,,,,,,,,,1,5,70,70,102.945.891.836.733
2685834,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,1,5,70,70,102.945.891.836.733
2685834,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,1,,,,,,,,,1,5,70,70,102.945.891.836.733
2685834,1,5,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,5,70,70,102.945.891.836.733
2685834,1,6,1,90,,2,1,2,2,2,2,2,2,2,2,,1,,,,,,,,,1,5,70,70,102.945.891.836.733
2685836,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,5,70,70,818.365.492.036.914
2685836,1,2,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,5,70,70,818.365.492.036.914
2685836,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,1,5,70,70,818.365.492.036.914
2685836,1,4,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,5,70,70,818.365.492.036.914
2685837,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,5,70,70,15.897.570.087.412
2685837,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,19,,,,,,,,,1,5,70,70,15.897.570.087.412
2685837,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,2,,,,,,,,,1,5,70,70,15.897.570.087.412
2685837,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,1,,,,,,,,,1,5,70,70,15.897.570.087.412
2685837,1,5,1,90,,2,1,2,2,2,2,2,2,2,2,,1,,,,,,,,,1,5,70,70,15.897.570.087.412
2685838,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,5,70,70,109.209.709.677.062
2685838,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,5,,,,,,,,,1,5,70,70,109.209.709.677.062
2685840,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,2,,10,,,,,,,1,5,70,70,104.321.893.058.752
2685840,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,6,,25,,,,,,,1,5,70,70,104.321.893.058.752
2685841,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,3,,10,,,,,,,1,5,70,70,111.597.091.507.098
2685841,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,39,,25,,,,,,,1,5,70,70,111.597.091.507.098
2685842,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,2,,,,,,,,,1,5,70,70,862.019.609.307.381
2685842,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,5,,,,,,,,,1,5,70,70,862.019.609.307.381
2685842,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,43,,,,,,,,,1,5,70,70,862.019.609.307.381
2685843,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,5,70,70,113.272.429.043.798
2685843,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,28,,,,,,,,,1,5,70,70,113.272.429.043.798
2685844,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,11,,,,,,,,,1,5,70,70,974.440.789.418.652
2685846,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,4,,,,,,,,,1,5,70,70,108.013.884.929.244
2685846,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,26,,,,,,,,,1,5,70,70,108.013.884.929.244
2685847,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,5,54,54,488.627.456.989.576
2685847,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,38,,4,,,,,,,1,5,54,54,488.627.456.989.576
2685849,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,5,54,54,396.889.402.990.798
2685849,1,2,1,90,,2,1,2,1,2,2,1,2,2,2,,20,,3,,,2,,,,1,5,54,54,396.889.402.990.798
2685849,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,10,,,,,,,,,1,5,54,54,396.889.402.990.798
2685850,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,5,54,54,292.712.033.804.013
2685850,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,4,,,,,,,,,1,5,54,54,292.712.033.804.013
2685851,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,1,5,54,54,346.076.162.289.852
2685851,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,15,,,,,,,,,1,5,54,54,346.076.162.289.852
2685853,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,20,,,,,,,,,1,5,54,54,388.173.438.867.684
2685854,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,2,,,,,,,,,1,5,54,54,28.489.281.375.929
2685855,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,5,54,54,416.354.744.875.807
2685855,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,35,,,,,,,,,1,5,54,54,416.354.744.875.807
2685855,1,3,1,90,,2,1,2,1,2,2,2,2,2,2,,70,,14,,,,,,,1,5,54,54,416.354.744.875.807
2685855,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,2,,,,,,,,,1,5,54,54,416.354.744.875.807
2685855,2,1,2,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,5,54,54,416.354.744.875.807
2685855,2,2,2,90,,2,1,2,1,2,2,2,2,2,2,,35,,10,,,,,,,1,5,54,54,416.354.744.875.807
2685856,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,42,,,,,,,,,1,5,54,54,306.399.566.289.885
2685856,1,2,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,5,54,54,306.399.566.289.885
2685856,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,1,5,54,54,306.399.566.289.885
2685857,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,1,5,54,54,477.047.907.942.092
2685857,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,56,,14,,,,,,,1,5,54,54,477.047.907.942.092
2685857,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,3,,,,,,,,,1,5,54,54,477.047.907.942.092
2685857,1,4,1,90,,2,1,2,1,2,2,2,2,2,2,,3,,7,,,,,,,1,5,54,54,477.047.907.942.092
2685858,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,4,,4,,,,,,,1,5,54,54,348.035.935.585.691
2685858,1,2,1,90,,2,2,2,1,2,2,2,2,2,2,,,,14,,,,,,,1,5,54,54,348.035.935.585.691
2685859,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,14,,2,,,,,,,1,5,54,54,343.247.995.012.851
2685859,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,1,,,,,,,,,1,5,54,54,343.247.995.012.851
