Directorio;Secuencia_p;Orden;Hogar;Regis;Area;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011
3705674;1;4;1;70;76;24;60;1; ;2;2;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;95;95;45;1;2;4521;04;76;615,619205662396
3705679;1;3;1;70;76;6;50;1; ;2;7;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;04;76;742,980924637298
3705682;1;2;1;70;76;26;48;4; ;2;13;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4521;04;76;1105,84454622689
3705682;1;3;1;70;76;4;48;4; ;2;13;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;95;45;1;1;4521;04;76;1105,84454622689
3705682;1;4;1;70;76;30;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;97; ; ;1;2; ;04;76;1105,84454622689
3705688;1;1;1;70;76;22;60;1; ;2;22;1; ;3;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;2;5521;04;76;856,866525603028
3705693;1;1;1;70;76;3;50;1; ;2;3;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;850000;2;12;12;75;1;1;7513;04;76;1015,86606369621
3705697;1;2;1;70;73;12;25;4; ;2;12;4; ;9;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2;19;19;85;1;1;8532;04;73;303,521552179944
3705703;1;2;1;70;73;2;40;1; ;2;2;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;250000;2;45;45;52;1;1;5233;04;73;285,38956977673
3705704;1;4;1;70;73;12;40;1; ;2;2;4; ;9;2; ; ; ; ; ; ; ; ; ;1; ;1;120000;2;45;59;75;1;1;7512;04;73;243,549699780862
3705707;1;2;1;70;73;12;20;4; ;2;12;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;45;52;1;1;5261;04;73;245,277866863053
3705717;1;2;1;70;73;1;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;99; ; ;1;1; ;04;73;338,21064020133
3705743;1;3;1;70;73;18;24;3; ;2;4;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;54;59;95;1;2;9500;04;73;260,087668044306
3705758;1;2;1;70;50;4;48;1; ;2;9;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;55;1;1;5521;04;50;242,456043916275
3705762;1;2;1;70;50;1;48;1; ;2;1;1; ;9;1; ; ;1; ; ; ; ; ; ; ; ;1;2900000;2;02;02;11;1;1;1110;04;50;170,788220288479
3705765;1;1;1;70;50;8;48;1; ;2;8;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;1;6031;04;50;242,456043916275
3705767;1;5;1;70;50;21;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;2; ;04;50;189,712375660076
3705785;1;3;1;70;50;3;48;1; ;2;4;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;33;33;51;1;1;5125;04;50;100,899977688756
3705797;1;1;1;70;50;104;40;1; ;2;98;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;74;1;2;7492;04;50;189,992970762085
3705797;1;5;1;70;50;104;48;4; ;2;104;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;54;55;1;2;5511;04;50;189,992970762085
3705797;1;6;1;70;50;16;40;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;2; ;04;50;189,992970762085
3705803;1;1;1;70;50;1;48;1; ;2;1;1; ;9;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;11;1;1;1110;04;50;223,547846501365
3705804;1;1;1;70;50;8;48;4; ;2;16;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4522;04;50;176,580641218458
3705804;1;4;1;70;50;16;48;1; ;2;20;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;12;12;74;1;2;7411;04;50;176,580641218458
3705804;1;5;1;70;50;20;48;1; ;2;40;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;12;12;75;1;2;7523;04;50;176,580641218458
3705808;1;1;1;70;50;4;48;1; ;2;4;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;1;6031;04;50;185,510943645254
3705811;1;2;1;70;50;4;48;1; ;2;12;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;1;8011;04;50;242,456043916275
3705826;1;5;1;70;68;16;48;1; ;2;52;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;44;39;70;1;2;7020;04;68;523,687856419788
3705829;1;4;1;70;68;8;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;11; ; ;1;1; ;04;68;336,403842374781
3705830;1;5;1;70;68;2;48;1; ;2;2;1; ;9;1; ; ;1; ; ; ; ; ; ; ; ;1;725000;2;39;39;15;1;1;1593;04;68;514,334195770334
3705831;1;3;1;70;68;4;48;1; ;2;4;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;720000;2;39;39;52;1;1;5211;04;68;430,483100620243
3705831;1;4;1;70;68;3;48;1; ;2;3;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;600000;2;39;39;45;1;1;4530;04;68;430,483100620243
3705832;1;4;1;70;68;24;48;1; ;2;24;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;34;36;1;2;3699;04;68;316,022393737008
3705913;1;2;1;70;66;8;48;3; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;45;52;1;1;5262;04;66;326,264129230147
3705915;1;1;1;70;66;24;48;1; ;2;24;1; ;3;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2;53;53;55;1;2;5521;04;66;245,474230109776
3705930;1;2;1;70;66;12;48;1; ;2;120;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;45;92;1;1;9242;04;66;296,233426373922
3705932;1;2;1;70;66;32;48;1; ;2;32;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;2;8011;04;66;299,417791191574
3705935;1;2;1;70;66;5;48;1; ;2;5;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;644350;2;32;32;74;1;1;7491;04;66;266,781567250606
3705941;1;2;1;70;66;12;48;3; ;2;48;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;04;66;331,379913884981
3705966;2;2;2;70;76;1;48;1; ;2;2;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;42500;2;55;53;55;1;1;5529;04;76;1136,53898177703
3705966;2;7;2;70;76;2;50;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;95; ; ;1;1; ;04;76;1136,53898177703
3705972;1;2;1;70;76;156;40;4; ;2;30;5; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;94;36;1;2;3694;04;76;810,237271343642
3705974;1;1;1;70;76;1;48;4; ;2;1;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4559;04;76;992,628895474395
3705974;2;1;2;70;76;18;48;1; ;2;18;1; ;9;6; ; ; ; ; ; ; ; ; ;1; ;2; ;1;97;97;31;1;2;3140;04;76;992,628895474395
3705974;3;1;3;70;76;7;48;1; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;93;45;1;1;4552;04;76;992,628895474395
3705974;3;2;3;70;76;150;48;3; ;2;12;3; ;1;8; ; ; ; ; ; ; ; ; ;1; ;1;30000;2;54;54;95;1;2;9500;04;76;992,628895474395
3705974;3;3;3;70;76;1;49;1; ;2;1;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;1;480000;2;95;80;19;1;1;1929;04;76;992,628895474395
3705999;1;2;1;70;76;1;48;1; ;2;1;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;39;39;74;1;1;7422;04;76;1028,12946277426
3706000;1;2;1;70;76;8;48;1; ;2;16;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;75;55;64;1;1;6423;04;76;709,676413312297
3706002;1;3;1;70;76;2;60;1; ;2;16;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;53;55;1;1;5529;04;76;991,669082138436
3706003;1;2;1;70;76;2;48;4; ;2;40;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;1;30000;2;77;45;19;1;1;1921;04;76;1228,35541203197
3706003;1;6;1;70;76;1;48;1; ;2;16;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;54;55;1;1;5511;04;76;1228,35541203197
3706006;1;1;1;70;76;2;48;1; ;2;2;1; ;6;4; ; ; ; ; ; ; ; ; ;1; ;1;650000;2;53;53;55;1;1;5529;04;76;873,833979144563
3706006;2;1;2;70;76;30;48;1; ;2;30;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;30000;2;53;54;95;1;2;9500;04;76;873,833979144563
