Directorio;Secuencia_p;Orden;Area;Regis;P7250;P7260;P7280;P7280s1;P7290;P7300;P7310;P7320;P7350;P7350s1;P7360;P7370;P7380;P7380s1;P7390;P7390s1;P7400;P7410;P7410s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P7424;P7424s1;Dsi;Oficio1;Oficio2;Rama4d_d;Rama2d_d;Dpto;Fex_c_2011
328229;2;4;17;70;12;48;3; ;1;1;2;4;3; ;1;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;22000;1;88000;1;54;55;9500;95;17;151,53581686684
328229;2;6;17;70;4;48;1; ;2;2;2;4;1; ;5;1; ;.;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;60000;1;750000;1;95;95;4521;45;17;151,53581686684
328230;2;2;17;70;8;48;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;97; ; ; ;17;356,488672068203
328231;2;3;17;70;52;48;1; ;1;1;2;52;1; ;6;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;58;58;7492;74;17;349,293797687803
328231;2;4;17;70;104;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;32; ; ; ;17;349,293797687803
328231;2;7;17;70;104;48;1; ;1;1;2;998;1; ;4;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;32;7020;70;17;349,293797687803
328236;2;2;17;70;12;48;3; ;1;1;2;12;3; ;1;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;110000;1;54;54;9500;95;17;158,900979516446
328236;2;3;17;70;52;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;17;158,900979516446
328255;2;2;17;70;32;48;3; ;1;1;2;108;1; ;6;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;44;9303;93;17;161,971200346698
328256;2;3;17;70;108;40;1; ;2;2;2;274;1; ;9;1; ;.;5; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;39;59;6211;62;17;116,49271472287
328258;2;2;17;70;40;48;3; ;1;1;2;40;3; ;1;2;4; ;1; ;2;2; ; ; ; ; ; ; ;1; ; ; ;2; ;1;135000;1;54;54;9500;95;17;146,565894370003
328264;2;5;17;70;3;48;3; ;1;1;2;1;3; ;1;2;5; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;270000;1;4240000;1;54;54;9500;95;17;157,868263684362
328332;2;2;23;70;4;40;3; ;1;1;2;240;1; ;4;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;55;8531;85;23;129,634787006462
328338;2;2;23;70;52;48;1; ;1;1;2;104;1; ;8;2;4; ;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5233;52;23;140,139913970865
328343;2;2;23;70;16;50;1; ;1;1;2;16;4; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;53;53;5521;55;23;139,759360268253
328346;2;3;23;70;16;48;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;55; ; ; ;23;113,219985498664
328347;2;3;23;70;8;48;2; ;2;2;2;56;1; ;5;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;13;13;8043;80;23;89,9276775960915
328349;2;7;23;70;16;48;1; ;1;1;2;16;1; ;3;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;100000;1;45;45;5233;52;23;94,9333150069667
328350;2;3;23;70;16;48;1; ;1;1;2;156;1; ;2;2;5; ;4; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;32;2090;20;23;148,44455001897
328351;2;1;23;70;52;48;1; ;1;1;2;104;1; ;9;1; ;.;1; ;2;10; ; ; ; ; ; ; ; ;1; ;VIVE DE SU PENSION;2; ;2; ;1;58;58;4010;40;23;104,83531498339
328352;2;3;23;70;8;48;2; ;2;2;2;12;2; ;9;1; ;.;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2450000;1;58;58;7524;75;23;109,986596579159
328354;2;6;23;70;2;44;1; ;2;2;2;32;1; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;700000;1;33;33;5231;52;23;128,371759972704
328486;2;6;50;70;2;36;3; ;1;1;2;21;3; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1050000;1;54;54;9500;95;50;109,880762432158
328487;3;2;50;70;4;48;1; ;1;1;2;52;3; ;1;2;2; ;1; ;2;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;54;9500;95;50;181,921711785233
328492;2;3;54;70;28;63;1; ;1;1;2;40;1; ;9;2;2; ;4; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2500000;1;39;45;6421;64;54;293,429770659517
328500;2;4;54;70;4;48;2; ;1;1;2;16;1; ;4;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;300000;1;05;79;1810;18;54;277,883884557596
328522;2;3;68;70;16;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;68;432,673099717351
328523;2;3;68;70;1;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;68;351,893305205298
328569;2;2;11;70;8;48;1; ;2;2;2;24;1; ;6;1; ;.;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;58;58;4530;45;11;3300,21540063537
328573;2;2;11;70;15;60;1; ;2;2;2;17;1; ;6;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;2800000;1;45;45;5222;52;11;2440,19384203653
328577;2;5;11;70;8;48;1; ;1;1;2;8;1; ;9;1; ;.;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;435000;1;98;1;84;95;4530;45;11;2577,97364864473
328588;2;2;11;70;12;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;34; ; ; ;11;2332,55261729239
328609;2;3;11;70;3;48;1; ;2;2;2;3;1; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;170000;1;1020000;1;45;45;5135;51;11;3330,79280225295
328612;2;1;11;70;8;48;1; ;1;1;2;8;3; ;1;1; ;.;8; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;400000;1;55;54;9500;95;11;2780,28236499132
328613;2;4;11;70;24;48;1; ;2;2;2;48;1; ;3;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;58;7020;70;11;2286,94579830243
328613;2;6;11;70;12;48;1; ;1;1;2;96;1; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;59;59;8511;85;11;2286,94579830243
328616;2;5;11;70;2;48;1; ;2;2;2;2;1; ;6;1; ;.;8; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;100000;1;800000;1;95;95;4521;45;11;3012,03473239659
328618;2;2;11;70;18;48;1; ;1;1;2;18;4; ;1;2;10; ;4; ;2;2; ; ; ; ;1; ; ; ; ; ; ;2; ;2; ;1;57;41;5211;52;11;1622,6532481517
328618;2;3;11;70;24;48;1; ;1;1;2;18;1; ;6;2;2; ;2; ;2;11;LE  PAGABAN  POR  HORAS; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;33;45;5211;52;11;1622,6532481517
328623;2;1;11;70;20;72;1; ;1;1;2;208;1; ;3;2;2; ;2; ;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;95;95;4521;45;11;1335,68961587989
328623;2;8;11;70;20;48;1; ;1;1;2;20;1; ;9;1; ;.;5; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;3000000;1;19;45;2109;21;11;1335,68961587989
328630;2;3;11;70;3;36;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;39; ; ; ;11;2077,70446366647
328631;2;2;11;70;4;48;1; ;2;2;2;8;1; ;5;1; ;.;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3150000;1;33;33;8045;80;11;2498,11354229256
328635;2;4;11;70;20;48;2; ;2;2;2;52;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;70;70;2919;29;11;1602,56493965953
328649;2;2;11;70;48;48;1; ;2;2;2;50;1; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;36;58;8050;80;11;2420,54171702278
328651;2;1;11;70;24;60;1; ;1;1;2;24;1; ;9;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;45;45;2512;25;11;3030,86624094969
328655;2;3;11;70;4;48;1; ;2;2;2;30;2; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;3000000;1;58;58;7522;75;11;3012,93413649831
328655;2;4;11;70;40;48;1; ;1;1;2;8;2; ;9;1; ;.;3; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;58;58;7524;75;11;3012,93413649831
329250;2;2;05;70;52;24;4; ;2;2;2;8;4; ;1;2;2; ;1; ;2;11;NUNCA A TRABAJADO EN EMPRESA; ; ; ; ; ; ; ; ;1; ;2; ;1;48000;1;56;56;9301;93;05;2019,17777710456
329258;2;1;05;70;4;48;1; ;1;1;2;4;1; ;2;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;70000;1;60000;1;77;89;2692;26;05;1692,25549548784
329261;2;3;05;70;4;48;1; ;1;1;2;18;1; ;4;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3264000;1;79;79;1810;18;05;1351,84200354046
329261;2;4;05;70;16;48;1; ;1;1;2;16;1; ;5;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1600000;1;03;97;1810;18;05;1351,84200354046
329261;2;5;05;70;4;48;1; ;1;1;2;144;1; ;9;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;79;79;1810;18;05;1351,84200354046
329263;2;3;05;70;8;48;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;05;854,246946947839
329319;2;3;08;70;1;48;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;39; ; ; ;08;307,051840095803
329334;2;2;08;70;20;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;32; ; ; ;08;565,062747236311
329334;2;4;08;70;6;48;1; ;1;1;2;52;1; ;5;2;4; ;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;58;45;5125;51;08;565,062747236311
329347;2;2;08;70;52;48;1; ;2;2;2;104;1; ;6;2;10; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;85;97;4530;45;08;559,490327877292
329359;2;2;08;70;26;48;1; ;2;1;2;26;1; ;7;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;1;2460000;1;85;39;5170;51;08;526,684455011407
329365;2;6;08;70;16;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;08;403,383522688752
329366;2;4;08;70;21;48;1; ;1;1;2;21;1; ;4;2;8; ;4; ;2;11;EL TRABAJO ERA TEMPORAL; ; ; ; ; ; ; ; ;1; ;2; ;1;816000;1;45;45;5233;52;08;470,202987472816
329366;2;5;08;70;48;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;84; ; ; ;08;470,202987472816
329372;2;7;08;70;4;48;4; ;1;1;2;8;8; ;5;2;4; ;8; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;95;62;0121;01;08;314,095970548795
329376;2;5;08;70;24;48;1; ;1;1;2;24;1; ;3;2;3; ;7; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2600000;1;19;45;5233;52;08;446,225479259334
329384;2;7;08;70;2;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;87; ; ; ;08;503,008860338701
329398;2;6;08;70;1;48;4; ;1;1;2;4;1; ;2;2;4; ;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;10000000;1;44;21;6422;64;08;752,261633785265
329407;2;2;08;70;104;24;4; ;1;1;2;104;4; ;1;2;3; ;1; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;57;57;9302;93;08;277,612580645433
329407;2;6;08;70;52;48;1; ;2;2;2;52;4; ;2;2;3; ;7; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;85;93;4552;45;08;277,612580645433
329407;5;2;08;70;24;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;08;277,612580645433
329409;2;3;08;70;52;48;1; ;1;1;2;12;4; ;1;1; ;.;9;paga por su cuenta la eps;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;45;75;1743;17;08;337,541815806911
329417;2;3;08;70;20;48;1; ;1;1;2;16;1; ;6;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;32;8050;80;08;292,241797034792
329418;2;2;08;70;4;48;1; ;2;1;2;4;4; ;1;1; ;.;2; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;02;02;4530;45;08;561,37135717789
329436;3;1;08;70;16;48;1; ;1;1;2;16;3; ;2;1; ;.;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3600000;1;59;54;9500;95;08;302,480830241314
329436;3;2;08;70;13;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;08;302,480830241314
329436;4;1;08;70;104;48;1; ;1;1;2;8;1; ;1;2;2; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;55;45;5219;52;08;302,480830241314
329436;4;3;08;70;156;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;39; ; ; ;08;302,480830241314
329436;4;4;08;70;16;48;2; ;1;1;2;16;4; ;9;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;300000;1;58;97;5244;52;08;302,480830241314
329436;6;2;08;70;4;48;1; ;1;1;2;4;3; ;1;2;2; ;1; ;2;5; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;45;54;9500;95;08;302,480830241314
329439;2;3;08;70;24;48;1; ;2;2;2;24;1; ;3;1; ;.;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2310000;1;32;13;8011;80;08;449,687119903166
329439;2;6;08;70;4;48;1; ;2;2;2;2;1; ;8;2;4; ;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;400000;1;1200000;1;39;39;8511;85;08;449,687119903166
329443;2;5;08;70;4;48;4; ;1;1;2;4;4; ;1;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1500000;1;45;45;5233;52;08;501,269279213365
329447;2;2;08;70;26;48;1; ;2;2;2;96;4; ;1;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;41;5221;52;08;538,468176118982
329448;2;2;08;70;52;48;1; ;1;1;2;86;4; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;60000;1;240000;1;39;39;8512;85;08;536,888312567455
329449;2;6;08;70;120;48;3; ;1;1;2;480;3; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;08;514,658441756853
329450;2;3;08;70;20;48;2; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;58; ; ; ;08;509,751077250917
329456;3;1;08;70;48;48;3; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;54; ; ; ;08;392,983701619274
329457;2;2;08;70;8;60;1; ;1;1;2;9;4; ;2;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3500000;1;98;98;6031;60;08;625,46863924239
329457;2;3;08;70;3;60;1; ;1;1;2;4;4; ;2;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4000000;1;98;98;6031;60;08;625,46863924239
329457;2;4;08;70;30;48;3; ;1;1;2;35;3; ;1;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;08;625,46863924239
329460;3;2;08;70;28;60;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;58; ; ; ;08;745,820582622119
329461;2;3;08;70;32;48;3; ;1;1;2;48;1; ;8;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;70;1741;17;08;353,522463369861
329481;2;2;11;70;12;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;34; ; ; ;11;2332,55261729239
329486;2;1;11;70;8;48;1; ;1;1;2;8;3; ;1;1; ;.;8; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;400000;1;55;54;9500;95;11;2780,28236499132
329487;2;4;11;70;24;48;1; ;2;2;2;48;1; ;3;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;58;7020;70;11;2286,94579830243
329487;2;6;11;70;12;48;1; ;1;1;2;96;1; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;59;59;8511;85;11;2286,94579830243
329504;2;9;11;70;24;48;1; ;2;2;2;260;1; ;8;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;33;33;5211;52;11;4098,35447246982
329507;2;2;11;70;106;112;1; ;2;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;08; ; ; ;11;2773,14200143981
329525;2;3;13;70;12;48;4; ;1;1;2;12;4; ;1;2;7; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;900000;1;41;41;5225;52;13;276,55824865367
329527;2;5;13;70;100;48;1; ;1;1;2;152;1; ;3;2;5; ;4; ;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;55;45;5522;55;13;226,917981773891
329528;2;3;13;70;17;48;1; ;2;2;2;17;1; ;5;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;1;4000000;1;32;39;6340;63;13;303,273582311308
329529;2;2;13;70;26;48;1; ;2;2;2;26;1; ;7;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;1;3500000;1;39;39;1530;15;13;309,294697582621
329531;2;2;13;70;150;60;1; ;1;1;2;150;1; ;5;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;13;13;8012;80;13;231,470470388459
329540;2;4;13;70;8;48;4; ;1;1;2;8;4; ;1;2;7; ;8; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;97;97;6310;63;13;291,502014197268
329540;2;5;13;70;52;48;1; ;1;1;2;20;1; ;9;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;45;45;1921;19;13;291,502014197268
329545;2;2;13;70;4;48;4; ;1;1;2;4;1; ;2;2;5; ;2; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;600000;1;8000000;1;98;70;4521;45;13;225,126690432906
329546;2;2;13;70;52;48;1; ;1;1;2;52;1; ;9;1; ;.;4; ;2;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;39;39;6041;60;13;256,471736185107
329548;2;2;13;70;52;48;1; ;1;2;2;572;2; ;9;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;19;07;9199;91;13;269,952206753238
329548;2;3;13;70;56;32;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;58; ; ; ;13;269,952206753238
329550;2;2;13;70;8;48;3; ;1;1;2;8;3; ;1;2;4; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1080000;1;54;54;9500;95;13;260,64376973228
329550;2;5;13;70;56;40;3; ;1;1;2;56;1; ;7;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;53;5521;55;13;260,64376973228
329553;2;1;13;70;16;48;4; ;1;1;2;16;4; ;2;2;2; ;1; ;2;9; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;58;95;4530;45;13;249,77442277531
329565;2;4;13;70;24;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;58; ; ; ;13;289,956580148174
329565;2;5;13;70;12;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;58; ; ; ;13;289,956580148174
329565;2;9;13;70;96;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;58; ; ; ;13;289,956580148174
329569;2;2;13;70;8;40;1; ;1;1;2;8;1; ;5;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;98;1;33;45;5233;52;13;268,576530216498
329569;2;3;13;70;12;40;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;13;268,576530216498
329574;2;3;13;70;20;40;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;02; ; ; ;13;233,776159593744
329577;2;3;13;70;8;20;1; ;1;1;2;8;1; ;9;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;700000;1;39;33;5211;52;13;238,764328774066
329585;2;3;13;70;20;48;1; ;1;1;2;20;4; ;1;2;9; ;5; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;39;39;7413;74;13;172,232833682786
329585;2;6;13;70;26;48;1; ;1;1;2;26;1; ;9;1; ;.;6; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;12000000;1;59;74;2421;24;13;172,232833682786
329587;2;6;13;70;26;48;1; ;1;1;2;26;1; ;4;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;2500000;1;45;45;5244;52;13;271,903833114952
329595;2;4;13;70;8;60;1; ;1;1;2;12;1; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;98;1;54;21;6421;64;13;227,636295259793
329595;2;5;13;70;12;60;3; ;1;1;2;5;1; ;5;2;4; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;300000;1;54;55;5051;50;13;227,636295259793
329605;2;2;13;70;1;40;1; ;1;1;2;40;1; ;7;1; ;.;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;846000;1;39;39;7414;74;13;280,129870707096
329611;2;3;13;70;40;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;03; ; ; ;13;256,770625134591
329614;2;2;13;70;16;50;1; ;1;1;2;16;4; ;1;2;7; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;200000;1;45;45;5211;52;13;280,490001222005
329622;2;2;13;70;24;48;1; ;1;1;2;44;1; ;7;2;2; ;1; ;2;9; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;53;55;5211;52;13;294,584915989463
329623;2;1;13;70;20;48;4; ;1;1;2;50;3; ;1;2;2; ;1; ;2;9; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;54;54;9500;95;13;228,904697003293
329626;2;2;13;70;40;48;1; ;2;2;2;50;4; ;1;2;9; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;87;87;2811;28;13;213,577999459056
329671;2;2;17;70;4;48;1; ;1;1;2;8;1; ;2;2;4; ;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;97;97;6041;60;17;134,293195972285
329672;2;3;17;70;8;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;17;141,397283834045
329680;2;1;17;70;1;40;1; ;1;1;2;1;1; ;8;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;1;520000;1;6670000;1;95;95;4530;45;17;163,025940504053
329680;2;4;17;70;1;48;1; ;1;1;2;1;1; ;2;2;4; ;8; ;2;5; ; ; ; ; ; ; ; ; ;1; ;1;100000;1;1200000;1;95;81;2010;20;17;163,025940504053
329681;2;2;17;70;32;25;3; ;1;1;2;32;3; ;1;2;4; ;2; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;480000;1;54;54;9500;95;17;172,671033036963
329683;2;1;17;70;2;72;1; ;1;1;2;2;1; ;6;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;434000;1;3233700;1;98;98;5127;51;17;146,565894370003
329696;2;3;17;70;8;48;1; ;2;2;2;8;1; ;9;2;8; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3273000;1;45;45;2424;24;17;149,87643999747
329698;2;2;17;70;40;48;3; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;54; ; ; ;17;358,722586683799
329698;2;5;17;70;12;48;1; ;1;1;2;12;1; ;2;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;95;95;4521;45;17;358,722586683799
329703;2;1;17;70;52;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;30; ; ; ;17;154,668489325866
