Directorio;Secuencia_p;Orden;Regis;P6230;P6240;P6240s1;P6250;P6260;P6270;P6280;P6290;P6290s1;P6300;P6310;P6310s1;P6320;P6330;P6340;P6350;P6351;Clase;Dpto;Area;Fex_c_2011
330690;2;2;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;1;76;76;741,654998183422
330690;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;741,654998183422
330691;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;684,826082630638
330691;2;2;50;2;4; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;684,826082630638
330692;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;728,488739685428
330692;2;2;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;1;76;76;728,488739685428
330693;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;695,738497602321
330693;2;2;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;1;76;76;695,738497602321
330693;2;3;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;695,738497602321
330693;2;5;50;5;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;695,738497602321
330694;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;680,786522261218
330694;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;680,786522261218
330695;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;1042,13307166452
330695;2;2;50;2;3; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;1;76;76;1042,13307166452
330695;2;5;50;5;4; ;2;2;2;1;3; ; ; ; ; ; ; ; ;1;1;76;76;1042,13307166452
330696;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;784,831850760475
330696;2;2;50;2;4; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;1;76;76;784,831850760475
330696;2;3;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;784,831850760475
330697;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;782,048972396151
330698;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;831,738155271171
330698;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;831,738155271171
330699;2;1;50;1;6;DISFRUTE DE PENSION;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;597,282199593617
330699;2;2;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;1;76;76;597,282199593617
330699;2;3;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;597,282199593617
330699;2;5;50;5;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;1;76;76;597,282199593617
330700;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;694,748693672727
330700;2;2;50;2;4; ;2;2;2;2; ; ;1;8; ;2; ;1;12;1;1;76;76;694,748693672727
330700;2;3;50;2;4; ;2;2;2;2; ; ;1;13;QUIERE CAPARSITARSE ACADEMICAMENTE; ; ; ; ; ;1;76;76;694,748693672727
330700;2;4;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;694,748693672727
330701;2;1;50;1;6;DISFRUTE DE PENSION;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;727,759330894094
330702;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;818,571896773177
330703;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;685,882390682411
330703;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;685,882390682411
330704;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;782,048972396151
330705;2;1;50;1;6;DESCANSAR;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;727,759330894094
330706;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;683,769774578864
330706;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;683,769774578864
330707;2;1;50;1;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;1;76;76;782,048972396151
330708;2;1;50;1;4; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;689,853199204855
330708;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;689,853199204855
330710;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;1765,97850275069
330710;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;1765,97850275069
330710;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;1765,97850275069
330712;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;2346,14691718845
330713;2;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;2457,72647710186
330713;2;2;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;2457,72647710186
330713;2;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;2457,72647710186
330714;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;2072,72852176989
330714;2;2;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;2072,72852176989
330715;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;2182,29729490096
330715;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;2182,29729490096
330716;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;622,399546929599
330717;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;780,992664344377
330718;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;782,048972396151
330719;2;1;50;1;6;DECANSANDO;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;832,794463322945
330719;2;2;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;832,794463322945
330720;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;685,882390682411
330720;2;2;50;2;4; ;2;2;2;2; ; ;1;11; ; ; ; ; ; ;1;76;76;685,882390682411
330721;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;703,859444551979
330721;2;2;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;703,859444551979
330721;2;5;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;703,859444551979
330721;2;6;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;703,859444551979
330721;2;7;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;703,859444551979
330722;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;2185,46621905628
330722;2;2;50;2;4; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;1;76;76;2185,46621905628
330723;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;2935,95068373511
330723;2;2;50;2;4; ;2;2;2;1;3; ; ; ; ; ; ; ; ;1;1;76;76;2935,95068373511
330725;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;2164,04702102299
330725;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;2164,04702102299
330726;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;2375,71523794818
330726;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;2375,71523794818
330726;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;2375,71523794818
330727;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;2182,29729490096
330727;2;2;50;2;4; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;1;76;76;2182,29729490096
330728;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;640,45905217067
330728;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;640,45905217067
330728;2;3;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;640,45905217067
330728;2;4;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;640,45905217067
330729;2;1;50;1;4; ;2;2;2;2; ; ;1;7; ;2; ;2; ; ;1;76;76;582,566470974488
330729;2;2;50;2;3; ;2;2;2;2; ; ;1;12; ; ; ; ; ; ;1;76;76;582,566470974488
330730;2;1;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;548,826424961787
330730;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;548,826424961787
330730;2;3;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;548,826424961787
330730;2;4;50;4;6;DESCANSANDO;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;548,826424961787
330734;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;2311,10378286572
330735;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;1600,11809368087
330735;2;2;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;1600,11809368087
330736;2;1;50;1;6;DESCANSAR;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;2651,34393251562
330736;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;2651,34393251562
330736;2;3;50;3;6;HACIENDO DEPORTE;2;2;2;1;1; ; ; ; ; ; ; ; ;1;1;76;76;2651,34393251562
330736;2;4;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;2651,34393251562
330737;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;2521,81337478446
330737;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;2521,81337478446
330737;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;2521,81337478446
330737;2;4;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;2521,81337478446
330738;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;685,882390682411
330738;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;685,882390682411
330739;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;727,759330894094
330740;2;1;50;1;2; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;1;76;76;685,882390682411
330740;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;685,882390682411
330741;2;1;50;1;6;NADA;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;743,213057962257
330741;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;743,213057962257
330741;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;743,213057962257
330742;2;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;709,473011949556
330742;2;2;50;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;709,473011949556
330742;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;709,473011949556
330742;2;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;709,473011949556
330742;2;5;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;709,473011949556
330743;2;1;50;1;6;LEER;2;2;2;2; ; ;1;8; ;2; ;2; ; ;1;76;76;590,70336517347
330743;2;2;50;1;6;OPERADA;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;590,70336517347
330743;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;590,70336517347
330744;2;1;50;1;4; ;2;2;2;2; ; ;1;7; ;2; ;2; ; ;1;76;76;495,266192251065
330744;2;2;50;2;3; ;2;2;2;2; ; ;1;12; ; ; ; ; ; ;1;76;76;495,266192251065
330744;2;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;495,266192251065
330744;2;4;50;1;3; ;2;2;2;2; ; ;1;12; ; ; ; ; ; ;1;76;76;495,266192251065
330744;2;5;50;5;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;495,266192251065
330745;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;683,769774578864
330745;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;683,769774578864
330746;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;784,831850760475
330746;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;784,831850760475
330746;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;784,831850760475
330747;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;672,649628062237
330748;2;1;50;1;4; ;2;2;2;2; ; ;1;9; ; ; ; ; ; ;1;76;76;584,619940547479
330748;2;2;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;584,619940547479
330748;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;584,619940547479
330749;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;685,882390682411
330749;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;685,882390682411
330750;2;1;50;1;6;TERAPIAS;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;625,676819429362
330750;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;625,676819429362
330751;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;1001,98045404059
330751;2;2;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;1001,98045404059
330751;2;3;50;3;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;1;76;76;1001,98045404059
330751;2;5;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;1001,98045404059
330751;2;7;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;1001,98045404059
330751;2;8;50;8;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;1001,98045404059
330754;2;1;50;1;6;CAMINANDO;2;2;2;2; ; ;1;7; ;2; ;2; ; ;1;76;76;778,504821820888
330754;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;778,504821820888
330755;2;1;50;1;6;DILIGENCIAS PERSONALES;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;739,668907386994
330755;2;2;50;2;4; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;739,668907386994
330755;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;739,668907386994
330755;2;5;50;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;739,668907386994
330756;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;587,570313786802
330756;2;2;50;2;3; ;2;2;2;2; ; ;1;12; ; ; ; ; ; ;1;76;76;587,570313786802
330756;2;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;587,570313786802
330756;2;4;50;4;6;EN EL MEDICO;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;76;76;587,570313786802
330756;2;5;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;76;76;587,570313786802
330788;2;1;50;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;2226,38218138502
330788;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;25;98;2226,38218138502
330789;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;5510,90498261691
330789;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;5510,90498261691
330789;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;5510,90498261691
330789;2;4;50;2;3; ;2;2;2;2; ; ;1;12; ; ; ; ; ; ;1;25;98;5510,90498261691
330789;2;5;50;5;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;25;98;5510,90498261691
330790;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;2710,43137535955
330791;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;5097,8490852844
330791;3;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;5097,8490852844
330791;3;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;5097,8490852844
330791;4;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;5097,8490852844
330791;4;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;5097,8490852844
330792;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;4220,55659714111
330792;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;4220,55659714111
330792;2;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;25;98;4220,55659714111
330793;2;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;25;98;1674,72402037675
330793;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;1674,72402037675
330793;2;3;50;3;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;25;98;1674,72402037675
330793;2;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;1674,72402037675
330794;2;1;50;1;6;CAMINANDO;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;25;98;6407,08959274799
330794;2;2;50;2;6;SACANDO CITAS PARA LA ABUELA QUE ESTA ENFERMA;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;25;98;6407,08959274799
330794;2;3;50;3;3; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;6407,08959274799
330794;2;4;50;4;3; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;6407,08959274799
330795;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;3610,46320559358
330795;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;3610,46320559358
330795;2;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;25;98;3610,46320559358
330795;2;4;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;25;98;3610,46320559358
330796;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;1674,72402037675
330796;2;2;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;25;98;1674,72402037675
330796;2;5;50;5;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;25;98;1674,72402037675
330798;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;4220,55659714111
330798;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;25;98;4220,55659714111
330798;2;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;25;98;4220,55659714111
330799;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;2320,11482011778
330799;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;2320,11482011778
330801;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;13;13;273,939176782048
330801;2;2;50;2;4; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;13;13;273,939176782048
330801;2;3;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;13;13;273,939176782048
330808;2;1;50;1;4; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;141,82572252238
330897;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;98;923,501967584479
330897;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;08;98;923,501967584479
330898;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;98;616,752294682778
330898;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;08;98;616,752294682778
330898;2;3;50;3;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;1;08;98;616,752294682778
330898;2;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;98;616,752294682778
330899;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;98;486,346262922605
330899;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;08;98;486,346262922605
330899;2;3;50;3;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;1;08;98;486,346262922605
330899;2;4;50;4;4; ;2;2;2;2; ; ;1;7; ;2; ;2; ; ;1;08;98;486,346262922605
330900;2;1;50;1;6;POR LA EDAD NO HACE NADA;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;08;98;818,571626108881
330900;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;98;818,571626108881
330901;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;98;776,481247517295
330901;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;08;98;776,481247517295
330902;2;1;50;1;6;ESTA PENSIONADO;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;08;98;615,319694032551
330902;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;08;98;615,319694032551
330902;2;3;50;3;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;08;98;615,319694032551
330903;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;98;1122,25530868356
330903;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;98;1122,25530868356
330903;2;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;08;98;1122,25530868356
330903;2;4;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;08;98;1122,25530868356
330903;2;6;50;6;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;08;98;1122,25530868356
330904;2;1;50;1;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;1;08;98;1120,57174842385
330904;2;2;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;08;98;1120,57174842385
330905;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;98;1063,46536768664
330905;2;2;50;2;6;PENSIONADA DEL MAGISTERIO;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;08;98;1063,46536768664
330905;2;3;50;3;6;NO HACE NADA POR PROBLEMAS DE SALUD;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;08;98;1063,46536768664
330905;2;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;98;1063,46536768664
330905;2;5;50;5;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;1;08;98;1063,46536768664
330905;2;6;50;6;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;08;98;1063,46536768664
330906;2;1;50;1;6;PENSIONADO DE LA POLICIA;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;08;98;615,319694032551
330906;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;08;98;615,319694032551
330906;2;3;50;3;6;ES PENSIONADA.;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;08;98;615,319694032551
330907;2;1;50;1;6;NO HACE NADA .;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;08;98;688,165594348708
330907;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;08;98;688,165594348708
330908;2;1;50;1;6;NO HACE NADA POR SU EDAD Y PORQUE NO VE MUY BIEN;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;08;98;460,905155369581
330908;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;08;98;460,905155369581
330908;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;98;460,905155369581
330908;2;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;98;460,905155369581
330908;2;5;50;5;2; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;98;460,905155369581
330908;2;6;50;6;3; ;2;2;2;2; ; ;1;5; ;1;1; ;12;1;1;08;98;460,905155369581
330908;2;7;50;7;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;1;08;98;460,905155369581
330910;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;98;961,278238635027
330910;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;98;961,278238635027
330910;2;3;50;3;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;1;08;98;961,278238635027
330910;2;4;50;4;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;1;08;98;961,278238635027
330911;2;1;50;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;98;550,49710714719
330911;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;98;550,49710714719
330911;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;98;550,49710714719
330911;2;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;98;550,49710714719
330911;2;5;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;98;550,49710714719
330911;2;6;50;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;98;550,49710714719
330911;2;7;50;7;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;08;98;550,49710714719
330912;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;98;918,752416997749
330912;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;98;918,752416997749
