Directorio;Secuencia_p;Orden;Regis;P7430;P7440;P7450;P7450s1;P7460;P7470;P7472;P7472s1;P7490;P7490s1;Clase;Dpto;Area;Fex_c_2011
328510;3;4;80;2; ; ; ; ; ; ; ; ; ;1;68;68;463,708095089059
328511;2;1;80;1;1;4; ;3; ; ; ; ; ;1;68;68;320,081631636679
328512;2;2;80;2; ; ; ; ; ; ; ; ; ;1;68;68;366,788330223213
328512;2;5;80;1;4;7; ;2; ; ; ; ; ;1;68;68;366,788330223213
328512;2;7;80;1;4;3; ;2; ; ; ; ; ;1;68;68;366,788330223213
328512;2;8;80;1;4;2; ;2; ; ; ; ; ;1;68;68;366,788330223213
328513;3;2;80;2; ; ; ; ; ; ; ; ; ;1;68;68;509,923310228526
328513;5;2;80;2; ; ; ; ; ; ; ; ; ;1;68;68;509,923310228526
328514;2;4;80;2; ; ; ; ; ; ; ; ; ;1;68;68;220,976943523545
328514;2;5;80;1;1;1; ;2; ; ; ; ; ;1;68;68;220,976943523545
328514;3;2;80;1;1;7; ;2; ; ; ; ; ;1;68;68;220,976943523545
328515;2;1;80;1;4;2; ;2; ; ; ; ; ;1;68;68;435,518966520594
328516;2;1;80;2; ; ; ; ; ; ; ; ; ;1;68;68;179,603909938907
328516;2;3;80;2; ; ; ; ; ; ; ; ; ;1;68;68;179,603909938907
328516;2;5;80;2; ; ; ; ; ; ; ; ; ;1;68;68;179,603909938907
328517;2;1;80;1;4;3; ;2; ; ; ; ; ;1;68;68;421,795792747404
328517;2;2;80;2; ; ; ; ; ; ; ; ; ;1;68;68;421,795792747404
328518;2;5;80;2; ; ; ; ; ; ; ; ; ;1;68;68;402,043885092389
328518;2;7;80;2; ; ; ; ; ; ; ; ; ;1;68;68;402,043885092389
328519;2;2;80;1;4;6; ;2; ; ; ; ; ;1;68;68;407,529947543108
328519;2;4;80;1;1;7; ;2; ; ; ; ; ;1;68;68;407,529947543108
328519;2;5;80;2; ; ; ; ; ; ; ; ; ;1;68;68;407,529947543108
328520;2;2;80;1;2;7; ;2; ; ; ; ; ;1;68;68;401,721063812149
328520;2;3;80;2; ; ; ; ; ; ; ; ; ;1;68;68;401,721063812149
328520;2;4;80;2; ; ; ; ; ; ; ; ; ;1;68;68;401,721063812149
328521;2;3;80;2; ; ; ; ; ; ; ; ; ;1;68;68;328,605710098122
328522;2;2;80;1;1;7; ;2; ; ; ; ; ;1;68;68;432,673099717351
328522;2;4;80;2; ; ; ; ; ; ; ; ; ;1;68;68;432,673099717351
328523;2;2;80;2; ; ; ; ; ; ; ; ; ;1;68;68;351,893305205298
328527;4;1;80;1;1;2; ;2; ; ; ; ; ;1;68;68;290,735320850655
328528;2;2;80;1;4;2; ;2; ; ; ; ; ;1;70;70;117,286096917574
328528;2;5;80;2; ; ; ; ; ; ; ; ; ;1;70;70;117,286096917574
328529;2;1;80;1;1;7; ;2; ; ; ; ; ;1;70;70;99,0526155774301
328530;2;2;80;2; ; ; ; ; ; ; ; ; ;1;70;70;87,1001364594654
328530;2;4;80;2; ; ; ; ; ; ; ; ; ;1;70;70;87,1001364594654
328530;2;5;80;2; ; ; ; ; ; ; ; ; ;1;70;70;87,1001364594654
328531;2;2;80;1;2;3; ;2; ; ; ; ; ;1;70;70;101,817024004592
328531;2;4;80;2; ; ; ; ; ; ; ; ; ;1;70;70;101,817024004592
328531;2;5;80;2; ; ; ; ; ; ; ; ; ;1;70;70;101,817024004592
328533;2;3;80;2; ; ; ; ; ; ; ; ; ;1;70;70;77,2504055451128
328533;2;4;80;2; ; ; ; ; ; ; ; ; ;1;70;70;77,2504055451128
328533;2;5;80;2; ; ; ; ; ; ; ; ; ;1;70;70;77,2504055451128
328534;2;1;80;1;1;3; ;2; ; ; ; ; ;1;70;70;98,9557563785527
328534;2;2;80;1;1;2; ;2; ; ; ; ; ;1;70;70;98,9557563785527
328534;2;4;80;1;2;2; ;2; ; ; ; ; ;1;70;70;98,9557563785527
328534;2;7;80;1;2;2; ;2; ; ; ; ; ;1;70;70;98,9557563785527
328534;2;9;80;2; ; ; ; ; ; ; ; ; ;1;70;70;98,9557563785527
328534;2;10;80;2; ; ; ; ; ; ; ; ; ;1;70;70;98,9557563785527
328535;2;1;80;2; ; ; ; ; ; ; ; ; ;1;70;70;125,379592615179
328569;3;1;80;1;2;3; ;2; ; ; ; ; ;1;11;11;3300,21540063537
328571;2;5;80;2; ; ; ; ; ; ; ; ; ;1;11;11;3289,78637680935
328574;2;2;80;1;4;2; ;2; ; ; ; ; ;1;11;11;3382,66321876135
328574;2;3;80;2; ; ; ; ; ; ; ; ; ;1;11;11;3382,66321876135
328577;2;3;80;1;1;5; ;2; ; ; ; ; ;1;11;11;2577,97364864473
328577;2;6;80;2; ; ; ; ; ; ; ; ; ;1;11;11;2577,97364864473
328579;2;1;80;1;4;3; ;2; ; ; ; ; ;1;11;11;2046,77039944462
328579;2;2;80;1;4;5; ;2; ; ; ; ; ;1;11;11;2046,77039944462
328581;2;3;80;2; ; ; ; ; ; ; ; ; ;1;11;11;3366,22335184404
328581;2;6;80;2; ; ; ; ; ; ; ; ; ;1;11;11;3366,22335184404
328582;2;1;80;1;4;4; ;3; ; ; ; ; ;1;11;11;2214,22404997989
328583;2;3;80;2; ; ; ; ; ; ; ; ; ;1;11;11;3585,41131514983
328585;2;3;80;2; ; ; ; ; ; ; ; ; ;1;11;11;3013,4752488322
328585;2;4;80;2; ; ; ; ; ; ; ; ; ;1;11;11;3013,4752488322
328588;2;1;80;1;4;2; ;3; ; ; ; ; ;1;11;11;2332,55261729239
328589;2;3;80;2; ; ; ; ; ; ; ; ; ;1;11;11;3371,06095461511
328591;2;3;80;2; ; ; ; ; ; ; ; ; ;1;11;11;1752,55251490627
328592;2;2;80;1;4;2; ;2; ; ; ; ; ;1;11;11;3441,87178600755
328592;2;6;80;2; ; ; ; ; ; ; ; ; ;1;11;11;3441,87178600755
328595;2;3;80;1;4;2; ;2; ; ; ; ; ;1;11;11;1943,79632952637
328596;2;1;80;1;4;4; ;3; ; ; ; ; ;1;11;11;2681,8422680826
328596;2;2;80;1;4;4; ;3; ; ; ; ; ;1;11;11;2681,8422680826
328596;2;5;80;2; ; ; ; ; ; ; ; ; ;1;11;11;2681,8422680826
328599;2;1;80;1;4;3; ;3; ; ; ; ; ;1;11;11;2130,51494946986
328599;2;3;80;1;2;1; ;2; ; ; ; ; ;1;11;11;2130,51494946986
328600;2;1;80;1;4;5; ;3; ; ; ; ; ;1;11;11;2393,87433656969
328600;2;2;80;2; ; ; ; ; ; ; ; ; ;1;11;11;2393,87433656969
328600;2;3;80;2; ; ; ; ; ; ; ; ; ;1;11;11;2393,87433656969
328606;2;3;80;2; ; ; ; ; ; ; ; ; ;1;11;11;4028,24405167442
328606;2;4;80;2; ; ; ; ; ; ; ; ; ;1;11;11;4028,24405167442
328607;2;1;80;1;4;2; ;2; ; ; ; ; ;1;11;11;3483,49560322683
328607;2;2;80;2; ; ; ; ; ; ; ; ; ;1;11;11;3483,49560322683
328608;2;2;80;1;2;1; ;2; ; ; ; ; ;1;11;11;2762,41425185699
328608;2;3;80;2; ; ; ; ; ; ; ; ; ;1;11;11;2762,41425185699
328609;2;2;80;1;4;2; ;2; ; ; ; ; ;1;11;11;3330,79280225295
328609;2;4;80;2; ; ; ; ; ; ; ; ; ;1;11;11;3330,79280225295
328610;2;1;80;2; ; ; ; ; ; ; ; ; ;1;11;11;2358,66313553937
328611;3;2;80;1;1;2; ;2; ; ; ; ; ;1;11;11;2643,72581024657
328612;2;2;80;2; ; ; ; ; ; ; ; ; ;1;11;11;2780,28236499132
328613;2;1;80;1;4;7; ;2; ; ; ; ; ;1;11;11;2286,94579830243
328614;2;2;80;1;2;2; ;2; ; ; ; ; ;1;11;11;2233,70850381335
328614;4;2;80;1;4;0; ;2; ; ; ; ; ;1;11;11;2233,70850381335
328614;5;1;80;1;2;3; ;2; ; ; ; ; ;1;11;11;2233,70850381335
328614;6;1;80;1;4;4; ;3; ; ; ; ; ;1;11;11;2233,70850381335
328618;2;1;80;1;4;4; ;3; ; ; ; ; ;1;11;11;1622,6532481517
328618;2;4;80;1;4;6; ;2; ; ; ; ; ;1;11;11;1622,6532481517
328619;2;1;80;1;4;4; ;3; ; ; ; ; ;1;11;11;2003,52880918204
328619;2;2;80;1;4;2; ;2; ; ; ; ; ;1;11;11;2003,52880918204
328619;2;3;80;1;4;3; ;2; ; ; ; ; ;1;11;11;2003,52880918204
328619;2;4;80;1;1;7; ;2; ; ; ; ; ;1;11;11;2003,52880918204
328623;2;4;80;2; ; ; ; ; ; ; ; ; ;1;11;11;1335,68961587989
328623;2;6;80;2; ; ; ; ; ; ; ; ; ;1;11;11;1335,68961587989
328623;2;10;80;2; ; ; ; ; ; ; ; ; ;1;11;11;1335,68961587989
328623;2;11;80;2; ; ; ; ; ; ; ; ; ;1;11;11;1335,68961587989
328625;2;1;80;1;4;4; ;3; ; ; ; ; ;1;11;11;1979,32363842392
328625;3;2;80;1;1;7; ;2; ; ; ; ; ;1;11;11;1979,32363842392
328627;2;1;80;1;4;3; ;2; ; ; ; ; ;1;11;11;1690,22929223065
328627;2;2;80;1;4;3; ;2; ; ; ; ; ;1;11;11;1690,22929223065
328629;2;2;80;1;4;2; ;2; ; ; ; ; ;1;11;11;1510,64025416617
328631;2;1;80;1;3;0; ;1;1;1;67200;2; ;1;11;11;2498,11354229256
328631;3;3;80;2; ; ; ; ; ; ; ; ; ;1;11;11;2498,11354229256
328635;2;1;80;1;4;4; ;3; ; ; ; ; ;1;11;11;1602,56493965953
328635;2;2;80;1;4;2; ;2; ; ; ; ; ;1;11;11;1602,56493965953
328635;2;5;80;2; ; ; ; ; ; ; ; ; ;1;11;11;1602,56493965953
328635;2;6;80;1;4;3; ;2; ; ; ; ; ;1;11;11;1602,56493965953
328638;2;2;80;2; ; ; ; ; ; ; ; ; ;1;11;11;3469,75967470273
328639;2;1;80;1;4;4; ;3; ; ; ; ; ;1;11;11;1629,53554206352
328639;2;2;80;1;4;0; ;2; ; ; ; ; ;1;11;11;1629,53554206352
328639;2;3;80;1;4;4; ;3; ; ; ; ; ;1;11;11;1629,53554206352
328641;2;1;80;1;4;4; ;3; ; ; ; ; ;1;11;11;2420,54171702278
328642;2;1;80;1;4;4; ;3; ; ; ; ; ;1;11;11;1647,64070794232
328642;2;2;80;1;4;2; ;2; ; ; ; ; ;1;11;11;1647,64070794232
328642;2;3;80;1;4;0; ;1;4;2; ;2; ;1;11;11;1647,64070794232
328643;2;4;80;2; ; ; ; ; ; ; ; ; ;1;11;11;2607,84639928943
328644;2;1;80;1;4;4; ;3; ; ; ; ; ;1;11;11;1629,53554206352
328644;2;2;80;1;4;0; ;2; ; ; ; ; ;1;11;11;1629,53554206352
328644;2;3;80;1;4;4; ;3; ; ; ; ; ;1;11;11;1629,53554206352
328646;2;1;80;1;4;4; ;3; ; ; ; ; ;1;11;11;2325,44764491729
328649;2;1;80;1;4;2; ;3; ; ; ; ; ;1;11;11;2420,54171702278
328650;2;3;80;2; ; ; ; ; ; ; ; ; ;1;11;11;2579,18997473159
328650;2;4;80;2; ; ; ; ; ; ; ; ; ;1;11;11;2579,18997473159
328652;2;1;80;2; ; ; ; ; ; ; ; ; ;1;11;11;1953,05502032216
328652;2;2;80;1;4;4; ;3; ; ; ; ; ;1;11;11;1953,05502032216
328653;2;2;80;2; ; ; ; ; ; ; ; ; ;1;11;11;3036,05597990402
328655;2;1;80;1;1;3; ;2; ; ; ; ; ;1;11;11;3012,93413649831
329232;2;1;80;1;1;4; ;3; ; ; ; ; ;1;05;05;891,471798628995
329232;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;891,471798628995
329232;2;4;80;2; ; ; ; ; ; ; ; ; ;1;05;05;891,471798628995
329233;2;2;80;1;4;2; ;2; ; ; ; ; ;1;05;05;751,748479396929
329233;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;751,748479396929
329234;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;663,262087824693
329234;2;4;80;2; ; ; ; ; ; ; ; ; ;1;05;05;663,262087824693
329234;2;5;80;2; ; ; ; ; ; ; ; ; ;1;05;05;663,262087824693
329235;2;1;80;1;4;4; ;3; ; ; ; ; ;1;05;05;985,630544978072
329235;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;05;985,630544978072
329237;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;794,258613691428
329240;2;1;80;2; ; ; ; ; ; ; ; ; ;1;05;05;731,58441614542
329241;2;1;80;1;4;4; ;3; ; ; ; ; ;1;05;05;985,630544978072
329241;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;05;985,630544978072
329242;2;2;80;1;4;3; ;2; ; ; ; ; ;1;05;05;899,647334421628
329242;2;4;80;2; ; ; ; ; ; ; ; ; ;1;05;05;899,647334421628
329243;2;1;80;1;4;4; ;3; ; ; ; ; ;1;05;05;837,352413414497
329243;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;05;837,352413414497
329246;2;1;80;1;4;2; ;2; ; ; ; ; ;1;05;05;616,881546855584
329246;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;616,881546855584
329246;2;4;80;1;3;4; ;3; ; ; ; ; ;1;05;05;616,881546855584
329246;2;5;80;2; ; ; ; ; ; ; ; ; ;1;05;05;616,881546855584
329246;2;6;80;2; ; ; ; ; ; ; ; ; ;1;05;05;616,881546855584
329246;2;7;80;2; ; ; ; ; ; ; ; ; ;1;05;05;616,881546855584
329247;2;1;80;2; ; ; ; ; ; ; ; ; ;1;05;05;849,759475925898
329247;3;2;80;2; ; ; ; ; ; ; ; ; ;1;05;05;849,759475925898
329247;3;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;849,759475925898
329251;2;1;80;2; ; ; ; ; ; ; ; ; ;1;05;05;2056,28135854514
329251;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;05;2056,28135854514
329252;2;2;80;1;4;8;POR LA VEJES;2; ; ; ; ; ;1;05;05;1643,93003056004
329255;2;6;80;2; ; ; ; ; ; ; ; ; ;1;05;05;1135,28621256078
329257;2;1;80;1;4;4; ;3; ; ; ; ; ;1;05;05;731,58441614542
329259;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;05;1491,7289533329
329261;2;1;80;1;1;4; ;3; ; ; ; ; ;1;05;05;1351,84200354046
329261;2;2;80;1;4;2; ;2; ; ; ; ; ;1;05;05;1351,84200354046
329263;2;4;80;2; ; ; ; ; ; ; ; ; ;1;05;05;854,246946947839
329264;2;3;80;1;1;8;INCOMPATIBILIDAD HORARIA;2; ; ; ; ; ;1;05;05;939,486659115099
329264;2;4;80;2; ; ; ; ; ; ; ; ; ;1;05;05;939,486659115099
329264;2;5;80;2; ; ; ; ; ; ; ; ; ;1;05;05;939,486659115099
329265;2;1;80;2; ; ; ; ; ; ; ; ; ;1;05;05;568,920008508809
329265;2;2;80;1;4;4; ;3; ; ; ; ; ;1;05;05;568,920008508809
329265;2;3;80;1;4;4; ;3; ; ; ; ; ;1;05;05;568,920008508809
329266;2;1;80;1;4;4; ;3; ; ; ; ; ;1;05;05;985,630544978072
329266;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;05;985,630544978072
329268;2;1;80;2; ; ; ; ; ; ; ; ; ;1;05;05;985,630544978072
329269;2;1;80;1;4;4; ;3; ; ; ; ; ;1;05;05;991,135271169677
329269;2;2;80;1;4;8;CANSADA  DE TRABAJAR;2; ; ; ; ; ;1;05;05;991,135271169677
329269;2;4;80;2; ; ; ; ; ; ; ; ; ;1;05;05;991,135271169677
329270;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;98;3703,11260285417
329270;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;98;3703,11260285417
329271;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;98;5432,14451595761
329273;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;98;5326,9464660436
329278;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;98;5432,14451595761
329278;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;98;5432,14451595761
329287;2;2;80;1;1;7; ;1;2;1;500000;1;2000000;1;05;98;3714,62952684199
329288;2;2;80;1;1;2; ;2; ; ; ; ; ;1;05;98;4246,13897295513
329289;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;98;5429,34464206536
329289;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;98;5429,34464206536
329289;3;2;80;2; ; ; ; ; ; ; ; ; ;1;05;98;5429,34464206536
329291;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;98;3645,44791505554
329291;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;98;3645,44791505554
329291;2;4;80;2; ; ; ; ; ; ; ; ; ;1;05;98;3645,44791505554
329292;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;98;3954,02929971908
329293;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;98;4218,29386602667
329293;2;4;80;2; ; ; ; ; ; ; ; ; ;1;05;98;4218,29386602667
329293;2;5;80;2; ; ; ; ; ; ; ; ; ;1;05;98;4218,29386602667
329294;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;98;2809,67090705301
329294;2;4;80;2; ; ; ; ; ; ; ; ; ;1;05;98;2809,67090705301
329297;2;1;80;1;4;3; ;2; ; ; ; ; ;1;05;98;4290,10004784194
329297;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;98;4290,10004784194
329303;2;2;80;1;3;2; ;2; ; ; ; ; ;1;05;98;5564,68676880641
329303;2;4;80;2; ; ; ; ; ; ; ; ; ;1;05;98;5564,68676880641
329303;2;5;80;2; ; ; ; ; ; ; ; ; ;1;05;98;5564,68676880641
329303;2;6;80;2; ; ; ; ; ; ; ; ; ;1;05;98;5564,68676880641
329304;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;98;5767,61207970573
329304;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;98;5767,61207970573
329305;2;1;80;2; ; ; ; ; ; ; ; ; ;1;05;98;4107,49939293561
329305;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;98;4107,49939293561
329305;3;2;80;2; ; ; ; ; ; ; ; ; ;1;05;98;4107,49939293561
329308;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;98;1652,92499389957
329308;2;4;80;2; ; ; ; ; ; ; ; ; ;1;05;98;1652,92499389957
329309;2;1;80;1;4;2; ;2; ; ; ; ; ;1;05;98;3736,47007974889
329310;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;98;2809,67090705301
329310;2;4;80;2; ; ; ; ; ; ; ; ; ;1;05;98;2809,67090705301
329311;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;98;3291,65564698148
329311;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;98;3291,65564698148
329312;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;98;3426,6877753091
329312;2;5;80;2; ; ; ; ; ; ; ; ; ;1;05;98;3426,6877753091
329312;2;6;80;2; ; ; ; ; ; ; ; ; ;1;05;98;3426,6877753091
329313;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;98;1973,89389905048
329313;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;98;1973,89389905048
329313;2;4;80;2; ; ; ; ; ; ; ; ; ;1;05;98;1973,89389905048
329314;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;98;4436,7194064755
329315;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;98;3032,07812343671
329316;2;1;80;1;4;0; ;2; ; ; ; ; ;1;05;98;2924,42245519476
329316;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;98;2924,42245519476
329319;2;4;80;2; ; ; ; ; ; ; ; ; ;1;08;08;307,051840095803
329319;2;5;80;2; ; ; ; ; ; ; ; ; ;1;08;08;307,051840095803
329320;2;2;80;2; ; ; ; ; ; ; ; ; ;1;08;08;513,320870352303
329320;2;4;80;2; ; ; ; ; ; ; ; ; ;1;08;08;513,320870352303
329320;2;5;80;2; ; ; ; ; ; ; ; ; ;1;08;08;513,320870352303
329321;2;1;80;1;4;8;VEJEZ;2; ; ; ; ; ;1;08;08;283,798490375382
329321;3;1;80;1;3;2; ;2; ; ; ; ; ;1;08;08;283,798490375382
329321;3;5;80;2; ; ; ; ; ; ; ; ; ;1;08;08;283,798490375382
329322;2;2;80;2; ; ; ; ; ; ; ; ; ;1;08;08;526,684455011407
329322;2;3;80;2; ; ; ; ; ; ; ; ; ;1;08;08;526,684455011407
329324;2;3;80;2; ; ; ; ; ; ; ; ; ;1;08;08;557,910464325764
329324;2;4;80;2; ; ; ; ; ; ; ; ; ;1;08;08;557,910464325764
329325;2;1;80;1;4;4; ;3; ; ; ; ; ;1;08;08;593,53836090614
329325;2;3;80;2; ; ; ; ; ; ; ; ; ;1;08;08;593,53836090614
329325;2;5;80;2; ; ; ; ; ; ; ; ; ;1;08;08;593,53836090614
329325;2;7;80;2; ; ; ; ; ; ; ; ; ;1;08;08;593,53836090614
329326;2;5;80;2; ; ; ; ; ; ; ; ; ;1;08;08;241,312788859013
329326;2;6;80;2; ; ; ; ; ; ; ; ; ;1;08;08;241,312788859013
329326;2;7;80;2; ; ; ; ; ; ; ; ; ;1;08;08;241,312788859013
329329;2;3;80;2; ; ; ; ; ; ; ; ; ;1;08;08;749,198124872539
329329;2;7;80;2; ; ; ; ; ; ; ; ; ;1;08;08;749,198124872539
329329;3;2;80;2; ; ; ; ; ; ; ; ; ;1;08;08;749,198124872539
329330;2;2;80;1;3;2; ;2; ; ; ; ; ;1;08;08;485,773569037436
329330;2;5;80;2; ; ; ; ; ; ; ; ; ;1;08;08;485,773569037436
329332;2;2;80;1;3;2; ;2; ; ; ; ; ;1;08;08;338,641003974371
329332;2;3;80;2; ; ; ; ; ; ; ; ; ;1;08;08;338,641003974371
329333;2;3;80;2; ; ; ; ; ; ; ; ; ;1;08;08;412,020059425662
329333;2;4;80;2; ; ; ; ; ; ; ; ; ;1;08;08;412,020059425662
329333;2;5;80;2; ; ; ; ; ; ; ; ; ;1;08;08;412,020059425662
329333;2;6;80;2; ; ; ; ; ; ; ; ; ;1;08;08;412,020059425662
329333;3;1;80;1;4;2; ;2; ; ; ; ; ;1;08;08;412,020059425662
329333;3;2;80;2; ; ; ; ; ; ; ; ; ;1;08;08;412,020059425662
329334;2;1;80;2; ; ; ; ; ; ; ; ; ;1;08;08;565,062747236311
329334;2;5;80;2; ; ; ; ; ; ; ; ; ;1;08;08;565,062747236311
329335;2;1;80;2; ; ; ; ; ; ; ; ; ;1;08;08;362,050469221938
329335;2;3;80;2; ; ; ; ; ; ; ; ; ;1;08;08;362,050469221938
329335;3;2;80;2; ; ; ; ; ; ; ; ; ;1;08;08;362,050469221938
329336;2;2;80;1;4;2; ;2; ; ; ; ; ;1;08;08;540,85548960824
329336;2;5;80;1;4;2; ;2; ; ; ; ; ;1;08;08;540,85548960824
329337;2;3;80;2; ; ; ; ; ; ; ; ; ;1;08;08;523,524727908351
329337;2;4;80;2; ; ; ; ; ; ; ; ; ;1;08;08;523,524727908351
329337;2;5;80;2; ; ; ; ; ; ; ; ; ;1;08;08;523,524727908351
329338;2;3;80;2; ; ; ; ; ; ; ; ; ;1;08;08;536,888312567455
329339;2;1;80;1;1;2; ;2; ; ; ; ; ;1;08;08;455,053843911738
329339;2;3;80;1;1;2; ;2; ; ; ; ; ;1;08;08;455,053843911738
329339;2;4;80;2; ; ; ; ; ; ; ; ; ;1;08;08;455,053843911738
329340;2;1;80;1;4;2; ;2; ; ; ; ; ;1;08;08;494,915583014262
329343;2;1;80;1;4;2; ;2; ; ; ; ; ;1;08;08;586,928728942899
329346;2;2;80;2; ; ; ; ; ; ; ; ; ;1;08;08;556,330600774237
329346;2;3;80;2; ; ; ; ; ; ; ; ; ;1;08;08;556,330600774237
329346;2;4;80;2; ; ; ; ; ; ; ; ; ;1;08;08;556,330600774237
329346;2;5;80;2; ; ; ; ; ; ; ; ; ;1;08;08;556,330600774237
329347;2;3;80;2; ; ; ; ; ; ; ; ; ;1;08;08;559,490327877292
329348;2;2;80;2; ; ; ; ; ; ; ; ; ;1;08;08;417,520116174916
329349;2;3;80;2; ; ; ; ; ; ; ; ; ;1;08;08;389,283692690919
329350;2;1;80;2; ; ; ; ; ; ; ; ; ;1;08;08;496,265895634779
329350;2;2;80;1;1;8;EMBARAZO;2; ; ; ; ; ;1;08;08;496,265895634779
329350;2;5;80;2; ; ; ; ; ; ; ; ; ;1;08;08;496,265895634779
329353;2;1;80;1;4;2; ;2; ; ; ; ; ;1;08;08;513,091120937714
329354;2;1;80;1;4;4; ;3; ; ; ; ; ;1;08;08;533,606988507364
329354;2;3;80;1;1;4; ;2; ; ; ; ; ;1;08;08;533,606988507364
329355;2;1;80;1;4;3; ;2; ; ; ; ; ;1;08;08;440,591071085175
329355;2;3;80;1;2;2; ;2; ; ; ; ; ;1;08;08;440,591071085175
329355;2;6;80;2; ; ; ; ; ; ; ; ; ;1;08;08;440,591071085175
329355;2;7;80;2; ; ; ; ; ; ; ; ; ;1;08;08;440,591071085175
329356;2;2;80;2; ; ; ; ; ; ; ; ; ;1;08;08;615,960059632237
329356;2;3;80;2; ; ; ; ; ; ; ; ; ;1;08;08;615,960059632237
329357;2;2;80;2; ; ; ; ; ; ; ; ; ;1;08;08;629,32364429134
329360;2;1;80;1;4;4; ;3; ; ; ; ; ;1;08;08;400,632915308743
329360;2;2;80;1;4;2; ;2; ; ; ; ; ;1;08;08;400,632915308743
329361;2;2;80;1;4;2; ;2; ; ; ; ; ;1;08;08;586,928728942899
329362;2;3;80;2; ; ; ; ; ; ; ; ; ;1;08;08;471,782851024343
329362;2;4;80;2; ; ; ; ; ; ; ; ; ;1;08;08;471,782851024343
329365;2;2;80;2; ; ; ; ; ; ; ; ; ;1;08;08;403,383522688752
329367;2;2;80;2; ; ; ; ; ; ; ; ; ;1;08;08;533,728585464399
329367;2;3;80;2; ; ; ; ; ; ; ; ; ;1;08;08;533,728585464399
329367;2;4;80;2; ; ; ; ; ; ; ; ; ;1;08;08;533,728585464399
329367;2;5;80;2; ; ; ; ; ; ; ; ; ;1;08;08;533,728585464399
329369;2;1;80;1;4;3; ;2; ; ; ; ; ;1;08;08;614,053421527047
329371;2;2;80;1;3;2; ;2; ; ; ; ; ;1;08;08;469,128660318242
329371;2;5;80;1;2;3; ;2; ; ; ; ; ;1;08;08;469,128660318242
329371;2;7;80;2; ; ; ; ; ; ; ; ; ;1;08;08;469,128660318242
329372;2;4;80;2; ; ; ; ; ; ; ; ; ;1;08;08;314,095970548795
329373;2;2;80;1;1;8;EMBARAZO;2; ; ; ; ; ;1;08;08;585,144116316209
329373;2;4;80;2; ; ; ; ; ; ; ; ; ;1;08;08;585,144116316209
329373;2;5;80;2; ; ; ; ; ; ; ; ; ;1;08;08;585,144116316209
329373;2;7;80;2; ; ; ; ; ; ; ; ; ;1;08;08;585,144116316209
329374;2;1;80;1;4;8;EDAD;2; ; ; ; ; ;1;08;08;390,863556242447
329374;2;2;80;2; ; ; ; ; ; ; ; ; ;1;08;08;390,863556242447
329375;2;1;80;1;4;8;POR  EDAD;2; ; ; ; ; ;1;08;08;390,863556242447
329375;2;2;80;1;2;4; ;3; ; ; ; ; ;1;08;08;390,863556242447
329376;2;4;80;2; ; ; ; ; ; ; ; ; ;1;08;08;446,225479259334
329377;2;1;80;1;3;3; ;2; ; ; ; ; ;1;08;08;342,403003418529
329378;2;1;80;1;4;2; ;2; ; ; ; ; ;1;08;08;530,447261404308
329378;2;4;80;2; ; ; ; ; ; ; ; ; ;1;08;08;530,447261404308
