directorio;secuencia_p;orden;Oficio;Rama2d_r4;Rama4d_r4;P6430;P6800;P6850;P6830;P3148;P6500;P6750;P6760;P6870;P6880;P6920;P6930;Oci;mes;area;dpto;fex_c_2011
110699;1;1;95;41;4112;1;45;24;6;1;1000000; ; ;5;9;2; ;1;05;76;76;2033,87716146491
110703;1;3;95;41;4111;4;50;40;6;1; ;0;1;1;2;2; ;1;05;23;23;133,342824621338
110704;1;1;45;47;4781;4;30;30; ; ; ;200000;1;1;6;2; ;1;05;11;11;3394,65154788243
110710;1;1;03;95;9511;4;44;44; ; ; ;500000;1;1;1;2; ;1;05;52;52;280,885261984924
110714;1;1;62;23;2394;1;48;40;6;1;870803; ; ;9;7;1;1;1;05;13;13;723,140700449504
110715;1;1;95;41;4111;1;56;40;6;1;2000000; ; ;8;7;1;1;1;05;08;08;736,050643237193
110715;1;5;45;47;4792;4;6;0;6;1; ;100000;1;1;2;2; ;1;05;08;08;736,050643237193
110718;1;1;37;49;4923;1;48;0;5;1;877803; ; ;9;4;1;2;1;05;11;11;3074,33989726907
110723;1;2;98;49;4921;1;70;70; ; ;1000000; ; ;9;4;1;1;1;05;66;66;495,415697384532
110726;1;1;53;56;5619;4;45;0;6;1; ;0;1;2;1;2; ;1;05;76;76;797,887921018886
110728;1;1;97;53;5320;4;48;48; ; ; ;750000;1;1;4;2; ;1;05;68;68;121,638027031041
110728;1;4;77;56;5619;4;30;30; ; ; ;0;1;1;1;2; ;1;05;68;68;121,638027031041
110730;1;1;11;69;6920;1;48;48; ; ;4500000; ; ;8;7;1;1;1;05;11;11;2148,53926771167
110730;1;2;11;96;9603;1;48;48; ; ;4000000; ; ;9;7;1;1;1;05;11;11;2148,53926771167
110733;1;2;39;47;4729;1;48;48; ; ;1200000; ; ;6;7;1;1;1;05;17;17;109,196663617459
110734;1;1;45;47;4711;6;14;63; ; ; ; ; ;2;7;2; ;1;05;52;52;82,9628602813644
110734;1;2;41;47;4711;4;70;0;1;2; ;600000;1;2;7;2; ;1;05;52;52;82,9628602813644
110734;1;3;41;47;4711;6;30;30; ; ; ; ; ;2;7;2; ;1;05;52;52;82,9628602813644
110735;1;1;58;84;8424;2;48;60; ; ;1600000; ; ;9;11;1;1;1;05;73;73;261,910325938263
110737;1;1;30;78;7810;1;48;0;7; ;877803; ; ;4;7;1;1;1;05;73;73;528,537886685846
110739;1;1;41;47;4721;4;1;42; ; ; ;600000;1;2;6;2; ;1;05;73;73;250,204073794605
110739;1;2;97;52;5224;4;1;70; ; ; ;700000;1;1;6;2; ;1;05;73;73;250,204073794605
110739;1;4;41;47;4771;4;1;15; ; ; ;0;1;1;1;2; ;1;05;73;73;250,204073794605
110739;1;8;58;96;9609;4;100;70;7; ; ;300000;1;1;6;2; ;1;05;73;73;250,204073794605
110740;1;1;33;64;6412;1;40;25;6;1;1200000; ; ;9;7;1;1;1;05;52;52;422,556557262458
110741;1;1;58;80;8010;1;50;50; ; ;1120000; ; ;9;7;1;1;1;05;52;52;532,960674566256
110748;1;1;41;47;4771;4;40;14;6;1; ;300000;1;1;6;2; ;1;05;54;54;215,038312079439
110749;1;1;45;47;4792;4;40;12;6;1; ;150000;1;1;1;2; ;1;05;52;52;532,960674566256
110754;1;1;98;97;9700;3;48;48; ; ;980000; ; ;2;2;1;1;1;05;73;73;48,602572062084
110754;1;5;61;01;0141;4;48;0;1;2; ;300000;1;3;8;2; ;1;05;73;73;48,602572062084
110758;1;1;97;10;1040;1;48;48; ; ;950000; ; ;9;7;1;2;1;05;11;11;7044,74645606466
110762;1;1;06;75;7500;4;8;8; ; ; ;1900000;1;2;7;2; ;1;05;73;73;428,972598813948
110762;1;2;06;75;7500;4;8;8; ; ; ;900000;1;2;7;2; ;1;05;73;73;428,972598813948
110764;1;1;98;49;4923;1;40;0;5;1;1200000; ; ;9;4;1;1;1;05;68;68;459,707682131422
110764;1;3;98;49;4923;1;40;0;5;1;1200000; ; ;9;4;1;1;1;05;68;68;459,707682131422
110764;1;4;98;49;4923;1;40;0;5;1;1200000; ; ;9;4;1;1;1;05;68;68;459,707682131422
110765;1;1;03;84;8415;2;48;48; ; ;1800000; ; ;8;7;1;2;1;05;11;11;5525,40917469053
110765;1;2;98;49;4921;4;48;48; ; ; ;2500000;1;6;4;1;1;1;05;11;11;5525,40917469053
110766;1;1;45;47;4782;4;40;40; ; ; ;0;1;1;6;2; ;1;05;11;11;3264,36381896479
110766;1;2;45;47;4782;4;50;30;6;1; ;0;1;1;6;2; ;1;05;11;11;3264,36381896479
110766;1;3;45;47;4782;4;50;30;6;1; ;0;1;1;6;2; ;1;05;11;11;3264,36381896479
110766;1;4;45;47;4782;4;50;20;5;1; ;0;1;1;6;2; ;1;05;11;11;3264,36381896479
110767;1;2;06;86;8621;1;48;48; ; ;1800000; ; ;9;7;1;1;1;05;11;11;8130,2826776973
110769;1;1;51;56;5611;1;50;30;6;1;1000000; ; ;4;7;1;1;1;05;05;05;2743,56678983851
110769;1;2;32;22;2229;1;50;50; ; ;950000; ; ;9;7;1;1;1;05;05;05;2743,56678983851
110771;1;1;13;85;8544;4;10;10; ; ; ;2000000;1;9;7;1;2;1;05;73;73;263,418734730925
110772;1;2;55;81;8121;1;48;24;6;1;0; ; ;4;7;2; ;1;05;66;66;204,747850109114
110775;1;1;13;85;8551;2;48;48; ; ;3600000; ; ;9;7;1;1;1;05;11;11;5768,62053954812
110778;1;1;03;86;8692;1;48;48; ; ; ; ; ;5;7;1;1;1;05;73;73;298,828364605167
110781;1;1;97;52;5224;4;30;30; ; ; ;700000;1;1;6;1;4;1;05;73;73;129,823105680834
110782;1;1;71;08;0811;4;48;30;6;1; ;0;1;2;10;2; ;1;05;17;17;108,237552428629
110782;1;3;77;10;1020;4;48;20;6;1; ;0;1;2;1;2; ;1;05;17;17;108,237552428629
110782;1;4;77;10;1020;4;48;20;6;1; ;0;1;2;1;2; ;1;05;17;17;108,237552428629
110783;1;1;45;20;2023;1;48;0;6;1;0; ; ;9;5;1;1;1;05;66;66;413,133446167548
110783;1;2;80;15;1521;1;48;0;6;1;0; ; ;6;7;1;1;1;05;66;66;413,133446167548
110786;1;1;95;41;4111;4;40;14;6;1; ;900000;1;1;2;1;2;1;05;68;68;386,639225549416
110788;1;5;16;74;7410;4;40;0;7; ; ;0;1;1;1;2; ;1;05;11;11;1872,57709160231
110788;1;7;45;10;1040;4;40;0;7; ; ;0;1;1;6;2; ;1;05;11;11;1872,57709160231
110793;1;1;87;80;8020;4;20;0;6;1; ;0;1;1;5;2; ;1;05;05;05;2175,19219311574
110794;1;5;13;85;8522;1;40;0;6;1;980000; ; ;7;7;1;1;1;05;08;08;339,310620522043
110797;1;3;57;96;9602;4;40;0;6;1; ;0;1;1;2;2; ;1;05;66;66;527,792513150785
110797;1;4;58;84;8423;2;72;72; ; ;1100000; ; ;9;4;1;2;1;05;66;66;527,792513150785
110801;1;1;85;43;4321;4;48;0;5;1; ;0;1;2;7;2; ;1;05;11;11;3265,33258800464
110804;1;1;98;49;4921;1;45;10;6;1;600000; ; ;2;4;1;1;1;05;11;11;2682,62490357434
110804;1;2;56;81;8121;4;48;16;6;1; ;200000;1;1;2;2; ;1;05;11;11;2682,62490357434
110811;1;2;59;86;8621;1;70;70; ; ;1050000; ; ;4;4;1;1;1;05;73;73;218,670822322696
110812;1;1;99;38;3811;1;8;8; ; ;900000; ; ;7;6;1;1;1;05;73;73;328,396717095334
110812;1;2;21;46;4641;1;8;0;6;1;900000; ; ;5;7;1;1;1;05;73;73;328,396717095334
110814;1;1;14;94;9491;4;48;0;5;1; ;0;1;9;7;1;1;1;05;11;11;4371,22029594544
110814;1;2;54;88;8890;1;48;0;7; ;877803; ; ;9;7;1;2;1;05;11;11;4371,22029594544
110815;1;1;98;38;3811;1;48;48; ; ;980000; ; ;7;4;1;2;1;05;76;76;1568,46213019566
110815;1;3;59;86;8610;1;48;48; ; ;1100000; ; ;9;7;1;1;1;05;76;76;1568,46213019566
110818;1;1;13;85;8543;1;40;60; ; ;1600000; ; ;9;7;1;1;1;05;73;73;115,701387213554
110822;1;1;87;43;4322;4;36;8;6;1; ;80000;1;1;2;1;2;1;05;68;68;349,52852587062
110822;1;2;55;68;6820;1;48;48; ; ;877200; ; ;4;7;1;2;1;05;68;68;349,52852587062
110822;1;3;39;10;1040;1;48;48; ; ;877200; ; ;8;7;1;1;1;05;68;68;349,52852587062
110823;1;1;54;81;8121;4;48;24;6;1; ;300000;1;1;2;2; ;1;05;66;66;219,242274860666
110823;1;2;97;47;4772;1;48;20;6;1;250000; ; ;3;7;2; ;1;05;66;66;219,242274860666
110828;1;1;79;14;1410;4;90;42;6;1; ;400000;1;2;1;1;2;1;05;05;05;1317,77322423243
110828;1;2;79;14;1410;1;48;20;6;1;200000; ; ;2;1;2; ;1;05;05;05;1317,77322423243
110832;1;1;58;80;8010;1;48;48; ; ;1000000; ; ;4;7;1;2;1;05;11;11;3206,91773219514
110833;1;1;97;56;5611;1;28;28; ; ;450000; ; ;2;7;1;4;1;05;76;76;1771,13732197938
110833;1;2;77;56;5619;4;42;42; ; ; ;120000;1;2;6;2; ;1;05;76;76;1771,13732197938
110835;1;2;03;82;8220;1;50;50; ; ;1100000; ; ;9;7;1;1;1;05;05;05;1439,37145040317
110835;1;3;45;47;4771;1;48;48; ; ;617000; ; ;9;7;1;1;1;05;05;05;1439,37145040317
110837;1;1;77;10;1011;4;50;10;6;1; ;80000;1;1;5;2; ;1;05;05;05;814,433271383968
110837;1;5;97;20;2023;1;48;72; ; ;890000; ; ;8;7;1;1;1;05;05;05;814,433271383968
110837;1;6;59;49;4921;1;48;48; ; ;887000; ; ;9;6;1;1;1;05;05;05;814,433271383968
110841;1;1;97;20;2023;1;48;48; ; ;1500000; ; ;9;7;1;2;1;05;76;76;960,391357460921
110841;1;5;97;21;2100;1;48;48; ; ;980000; ; ;9;7;1;1;1;05;76;76;960,391357460921
110842;1;1;34;69;6910;1;48;20;1;2;877000; ; ;2;7;1;1;1;05;11;11;1914,51113254811
110842;1;2;11;84;8412;2;40;40; ; ;3600000; ; ;9;7;1;1;1;05;11;11;1914,51113254811
110842;1;3;02;41;4111;1;40;40; ; ;1700000; ; ;9;7;1;1;1;05;11;11;1914,51113254811
110842;1;4;92;13;1313;4;60;40;7; ; ;0;1;1;7;2; ;1;05;11;11;1914,51113254811
110843;1;1;93;95;9524;4;48;0;6;1; ;60000;1;1;5;2; ;1;05;76;76;1728,14510537739
110847;1;3;03;10;1062;1;48;48; ; ;1600000; ; ;8;7;1;1;1;05;17;17;169,848675979982
110854;1;1;62;01;0145;1;48;48; ; ;877800; ; ;9;7;1;1;1;05;73;73;99,3730635517596
110859;1;1;77;56;5619;4;30;0;5;1; ;0;1;1;1;2; ;1;05;68;68;122,62085789198
110859;1;3;55;47;4752;1;48;48; ; ;0; ; ;4;7;1;2;1;05;68;68;122,62085789198
110861;1;1;21;49;4921;1;48;48; ; ; ; ; ;9;7;1;1;1;05;11;11;1757,24906812025
110861;1;4;39;41;4112;1;48;48; ; ; ; ; ;9;7;1;1;1;05;11;11;1757,24906812025
110862;1;2;55;85;8530;1;48;20;6;1;500000; ; ;8;7;1;2;1;05;23;23;100,013552575132
110862;1;3;03;95;9511;4;30;15;6;1; ;200000;1;1;2;2; ;1;05;23;23;100,013552575132
110862;1;6;11;69;6920;4;40;40; ; ; ;900000;1;1;2;2; ;1;05;23;23;100,013552575132
110865;1;2;07;86;8699;1;40;40; ; ;2500000; ; ;9;7;1;2;1;05;68;68;359,668850325921
110867;1;1;79;14;1410;4;40;15;6;1; ;100000;1;1;1;2; ;1;05;73;73;69,2344331368718
110869;1;1;41;47;4771;4;30;0;6;1; ;0;1;1;5;2; ;1;05;11;11;4569,71779646106
110869;1;2;54;81;8121;4;20;0;6;1; ;0;1;1;2;2; ;1;05;11;11;4569,71779646106
110869;1;4;13;88;8890;1;40;0;1;2;1050000; ; ;5;7;1;1;1;05;11;11;4569,71779646106
110871;1;1;13;85;8530;2;48;50; ; ;3800000; ; ;5;7;1;2;1;05;17;17;93,4329278274686
110871;1;4;44;85;8559;1;48;48; ; ;877802; ; ;8;7;1;1;1;05;17;17;93,4329278274686
110872;1;1;95;42;4290;1;60;60; ; ;0; ; ;7;9;1;1;1;05;68;68;385,927994404331
110872;1;2;55;81;8121;4;24;0;7; ; ;0;1;1;2;2; ;1;05;68;68;385,927994404331
110872;1;4;39;10;1011;1;48;48; ; ;877803; ; ;9;7;1;1;1;05;68;68;385,927994404331
110874;1;1;21;93;9311;4;80;0;5;1; ;0;1;1;7;2; ;1;05;17;17;171,218166449547
110886;1;1;98;49;4921;4;70;50;6;1; ;900000;1;1;4;2; ;1;05;23;23;132,154860337917
110886;1;2;33;49;4921;1;40;0;5;1;0; ; ;5;7;1;2;1;05;23;23;132,154860337917
110888;1;2;85;43;4321;4;48;8;6;1; ;30000;1;1;5;2; ;1;05;52;52;100,853219514026
110888;1;4;97;10;1089;1;48;48; ; ;600000; ; ;4;7;2; ;1;05;52;52;100,853219514026
110892;1;2;03;73;7310;1;48;48; ; ;1900000; ; ;9;7;1;2;1;05;11;11;5226,64442486791
110893;1;1;97;52;5224;4;36;0;6;1; ;0;1;1;6;2; ;1;05;66;66;380,136204671296
110895;1;2;12;84;8424;2;40;40; ; ;3000000; ; ;9;7;1;1;1;05;76;76;1580,33846836825
110896;1;1;62;01;0161;4;15;15; ; ; ;180000;1;1;2;2; ;1;05;23;23;195,253562290973
110900;1;1;21;86;8621;1;48;48; ; ; ; ; ;7;7;1;1;1;05;76;76;793,944780842558
110901;2;2;13;85;8530;1;30;30; ; ;600000; ; ;4;7;1;1;1;05;68;68;386,174272678223
110904;1;1;98;11;1101;4;48;48; ; ; ;1200000;1;9;4;1;2;1;05;17;17;129,114408434231
110907;1;1;77;56;5619;4;70;40;6;1; ;160000;1;1;1;2; ;1;05;66;66;652,112848081969
110907;1;2;58;80;8010;4;70;40;6;1; ;144000;1;1;6;2; ;1;05;66;66;652,112848081969
110909;1;1;02;43;4321;4;48;0;7; ; ;0;1;1;5;2; ;1;05;17;17;132,957537909984
110909;1;2;19;74;7490;4;48;0;7; ; ;0;1;1;5;2; ;1;05;17;17;132,957537909984
110909;1;3;08;95;9511;4;50;0;7; ; ;0;1;1;7;2; ;1;05;17;17;132,957537909984
110916;1;1;77;10;1089;1;15;15; ; ;144000; ; ;3;2;2; ;1;05;73;73;76,848569927308
110916;1;2;79;14;1410;4;20;20; ; ; ;100000;1;1;1;2; ;1;05;73;73;76,848569927308
110919;1;1;95;41;4111;4;44;8;6;1; ;170000;1;1;2;2; ;1;05;73;73;173,531354202439
110919;1;5;45;10;1081;1;48;48; ; ;980657; ; ;9;7;1;2;1;05;73;73;173,531354202439
110922;1;1;59;96;9609;4;40;20;6;1; ;300000;1;1;5;3; ;1;05;73;73;118,954549744881
110923;1;1;55;85;8530;1;35;1;7; ;490000; ; ;8;7;1;1;1;05;52;52;63,6532355679701
110923;1;2;53;85;8530;1;35;0;7; ;490000; ; ;8;7;1;1;1;05;52;52;63,6532355679701
110923;1;3;45;47;4759;1;25;0;7; ;0; ; ;4;7;2; ;1;05;52;52;63,6532355679701
110923;1;4;79;13;1392;4;30;20;7; ; ;15000;1;1;1;2; ;1;05;52;52;63,6532355679701
110924;1;2;39;47;4711;1;48;56; ; ; ; ; ;9;7;1;2;1;05;05;05;518,621550882633
110924;1;3;07;86;8692;4;48;32;6;1; ;0;1;1;5;2; ;1;05;05;05;518,621550882633
110926;1;1;39;45;4511;1;48;48; ; ; ; ; ;6;7;1;1;1;05;76;76;1524,9571354118
110926;1;2;59;86;8622;1;44;20;6;1;877807; ; ;4;7;1;1;1;05;76;76;1524,9571354118
110927;1;1;84;45;4520;1;60;0;7; ;0; ; ;2;7;2; ;1;05;11;11;2551,15572033033
110927;1;7;37;47;4721;4;60;70; ; ; ;300000;1;2;5;2; ;1;05;11;11;2551,15572033033
110931;1;1;45;56;5619;4;50;0;6;1; ;0;1;2;6;2; ;1;05;66;66;199,527547066545
110931;1;2;45;56;5619;4;50;0;6;1; ;0;1;2;6;2; ;1;05;66;66;199,527547066545
110932;1;1;21;71;7110;5;70;50;6;1; ;2700000;1;5;9;1;1;1;05;76;76;619,517013557922
110932;1;2;06;86;8621;1;48;48; ; ;2500000; ; ;1;7;1;2;1;05;76;76;619,517013557922
110933;1;1;08;41;4112;1;45;45; ; ;5500000; ; ;9;7;1;1;1;05;05;05;2913,33016442293
110937;1;2;53;56;5611;5;60;30;6;1; ;0;1;3;7;2; ;1;05;11;11;2688,14310086462
110938;1;2;41;47;4761;4;48;0;6;1; ;300000;1;2;7;2; ;1;05;17;17;312,912691380508
110938;1;4;53;56;5619;4;4;4; ; ; ;0;1;1;1;2; ;1;05;17;17;312,912691380508
110939;1;1;45;47;4789;4;42;0;7; ; ;0;1;1;6;2; ;1;05;50;50;331,198972399746
110939;1;2;41;47;4724;4;40;24;7; ; ;50000;1;1;1;2; ;1;05;50;50;331,198972399746
110940;1;1;85;43;4321;1;48;0;5;1;0; ; ;4;9;1;1;1;05;11;11;2450,16219530818
110940;1;2;54;97;9700;3;48;0;7; ;877000; ; ;1;2;1;1;1;05;11;11;2450,16219530818
110940;1;3;19;14;1410;1;48;48; ; ;900000; ; ;7;7;1;1;1;05;11;11;2450,16219530818
110940;1;5;85;43;4321;1;48;0;5;1;0; ; ;4;9;1;1;1;05;11;11;2450,16219530818
110941;1;1;84;33;3312;1;54;0;5;1;877803; ; ;8;7;1;2;1;05;05;05;1570,22065052266
110942;1;1;98;84;8424;2;40;40; ; ;1300000; ; ;9;4;1;2;1;05;11;11;5249,86634518746
110947;1;1;12;69;6910;4;40;0;6;1; ;0;1;1;5;2; ;1;05;11;11;1746,81617973265
110949;1;2;59;86;8610;1;48;48; ; ;1300000; ; ;9;7;2; ;1;05;76;76;1296,58609008778
110951;1;1;53;85;8512;1;48;0;5;1;100000; ; ;4;7;1;1;1;05;11;11;2050,04482157155
110951;1;2;55;85;8512;1;48;0;5;1;100000; ; ;4;7;1;1;1;05;11;11;2050,04482157155
110951;1;4;13;85;8553;4;8;8; ; ; ;80000;1;1;1;2; ;1;05;11;11;2050,04482157155
110952;1;1;41;47;4711;4;50;50; ; ; ;480000;1;2;1;2; ;1;05;76;76;1830,62102550011
110952;1;2;45;47;4711;6;20;20; ; ; ; ; ;2;1;2; ;1;05;76;76;1830,62102550011
110953;1;1;95;41;4111;4;54;0;6;1; ;0;1;2;9;2; ;1;05;66;66;266,126198228394
110953;1;2;88;32;3210;4;40;20;6;1; ;200000;1;1;1;2; ;1;05;66;66;266,126198228394
110955;1;1;13;85;8530;2;40;40; ; ;6000000; ; ;9;7;1;3;1;05;05;05;620,253981205784
110958;1;1;13;85;8530;2;30;30; ; ;3800000; ; ;7;7;1;2;1;05;17;17;139,070408250819
110958;1;2;59;85;8552;1;10;0;7; ;0; ; ;3;7;2; ;1;05;17;17;139,070408250819
110966;1;1;07;86;8692;5;40;40; ; ; ;2000000;1;2;7;1;2;1;05;05;05;2660,16121840715
110970;1;1;06;86;8691;4;40;40; ; ; ;1300000;1;4;7;1;1;1;05;13;13;238,010773226334
110971;1;3;16;96;9609;4;20;0;6;1; ;0;1;1;1;2; ;1;05;66;66;241,185461557207
110975;1;1;11;84;8424;2;48;48; ; ;3400000; ; ;5;7;1;2;1;05;76;76;884,267015192022
110975;1;2;39;84;8412;2;48;48; ; ;3500000; ; ;6;7;1;2;1;05;76;76;884,267015192022
110979;1;2;41;47;4771;4;30;10;7; ; ;200000;1;1;1;2; ;1;05;17;17;173,810632118308
110983;1;2;77;56;5619;1;40;40; ; ;980657; ; ;9;7;1;1;1;05;76;76;1332,49349051083
110987;1;1;45;47;4753;5;48;0;6;1; ;0;1;2;7;2; ;1;05;11;11;1515,3844697564
110990;1;1;99;38;3830;4;24;12;7; ; ;0;1;1;6;2; ;1;05;52;52;421,090443893221
110990;1;2;98;49;4923;4;42;0;7; ; ;0;1;1;4;2; ;1;05;52;52;421,090443893221
110991;1;2;84;45;4520;4;40;20;6;1; ;350000;1;1;5;2; ;1;05;66;66;510,682751343452
110993;1;1;58;80;8010;1;60;60; ; ;3000000; ; ;9;7;1;1;1;05;17;17;153,116882897223
110995;1;1;77;56;5619;4;24;2;6;1; ;20000;1;1;6;2; ;1;05;05;05;729,072909619221
110995;1;3;45;47;4724;4;30;0;7; ; ;0;1;1;6;2; ;1;05;05;05;729,072909619221
110996;1;3;45;46;4645;1;40;40; ; ;860000; ; ;9;7;1;1;1;05;11;11;1751,68154572468
110999;1;2;45;47;4781;4;60;35;7; ; ;0;1;1;6;2; ;1;05;17;17;80,7916016342263
110999;1;3;79;14;1410;1;48;48; ; ;877802; ; ;6;7;1;1;1;05;17;17;80,7916016342263
110999;1;4;79;14;1410;1;48;0;6;1;436000; ; ;6;7;1;1;1;05;17;17;80,7916016342263
111002;1;1;41;47;4719;5;72;72; ; ; ; ;1;5;7;3; ;1;05;17;17;103,404030797199
111002;1;3;12;69;6910;4;48;48; ; ; ;2200000;1;9;5;1;2;1;05;17;17;103,404030797199
111004;1;1;54;97;9700;3;48;0;3; ;877803; ; ;1;2;1;2;1;05;13;13;192,76225369458
111004;1;2;11;68;6820;1;48;48; ; ;1800000; ; ;8;7;1;1;1;05;13;13;192,76225369458
111005;1;2;55;97;9700;3;48;48; ; ;9950000; ; ;2;1;1;2;1;05;76;76;676,923096725959
111012;1;1;41;47;4774;4;52;0;6;1; ;0;1;2;7;2; ;1;05;13;13;668,405059499563
111012;1;2;41;47;4774;4;54;0;6;1; ;0;1;2;7;2; ;1;05;13;13;668,405059499563
111015;1;1;95;41;4111;4;50;0;6;1; ;0;1;6;2;2; ;1;05;76;76;553,793404459323
111016;1;2;95;41;4111;4;44;0;7; ; ;0;1;1;2;2; ;1;05;52;52;194,669708919913
111017;1;1;85;43;4321;4;48;18;7; ; ;80000;1;1;2;2; ;1;05;50;50;382,196987048387
111019;1;1;38;82;8220;1;48;24;6;1;790000; ; ;9;7;1;1;1;05;05;05;810,050940392361
111024;1;1;79;95;9529;4;24;0;7; ; ;200000;1;1;1;2; ;1;05;08;08;461,943942525011
111027;1;1;97;53;5320;4;48;12;7; ; ;200000;1;1;5;2; ;1;05;50;50;314,816257367888
111028;1;1;45;47;4781;4;5;5; ; ; ;50000;1;1;6;2; ;1;05;52;52;264,355509992225
111037;1;2;51;55;5511;4;70;0;6;1; ;0;1;1;1;1;2;1;05;76;76;595,480191424948
111039;1;1;41;47;4759;4;50;40;6;1; ;1500000;1;1;7;2; ;1;05;13;13;205,323893758972
111039;1;2;39;06;0610;1;40;40; ; ;2000000; ; ;9;7;1;2;1;05;13;13;205,323893758972
111041;1;1;83;25;2511;1;40;30;6;1;800000; ; ;2;7;2; ;1;05;73;73;362,696183438203
111046;1;1;58;68;6820;1;60;60; ; ;1200000; ; ;4;7;1;1;1;05;68;68;354,425881573077
111046;1;2;59;97;9700;3;55;15;6;1;450000; ; ;1;2;2; ;1;05;68;68;354,425881573077
111047;1;1;61;81;8130;4;36;0;6;1; ;160000;1;1;2;2; ;1;05;08;08;873,938497088723
111047;1;2;41;56;5619;4;6;0;6;1; ;20000;1;1;2;2; ;1;05;08;08;873,938497088723
111048;1;2;43;21;2100;1;50;60; ; ;1500000; ; ;8;7;1;2;1;05;17;17;80,7916016342263
111048;1;3;55;85;8530;1;48;0;7; ;877802; ; ;7;7;1;2;1;05;17;17;80,7916016342263
111048;1;4;43;46;4645;1;48;48; ; ;3000000; ; ;8;7;1;2;1;05;17;17;80,7916016342263
111049;1;1;45;47;4782;4;50;0;6;1; ;600000;1;1;6;2; ;1;05;66;66;438,214921383672
111050;1;1;39;35;3514;1;48;48; ; ;873730; ; ;6;7;1;1;1;05;66;66;627,192734272091
111051;1;1;02;71;7110;4;50;40;6;1; ;2000000;1;1;7;2; ;1;05;13;13;154,198180536424
111053;1;1;98;49;4921;4;48;0;6;1; ;100000;1;1;4;2; ;1;05;68;68;453,407255422426
111053;1;2;45;47;4772;1;48;0;6;1;150000; ; ;3;7;2; ;1;05;68;68;453,407255422426
111054;1;1;44;68;6820;4;40;20;7; ; ;0;1;1;7;2; ;1;05;17;17;177,876650700363
111060;1;1;45;47;4789;4;45;0;6;1; ;600000;1;1;6;2; ;1;05;08;08;726,551270249726
111061;1;1;03;43;4322;4;30;35; ; ; ;2000000;1;1;2;2; ;1;05;54;54;346,755038054827
111061;1;2;03;43;4322;4;10;10; ; ; ;250000;1;1;2;1;1;1;05;54;54;346,755038054827
111062;1;1;98;49;4921;1;48;16;7; ;500000; ; ;7;4;1;2;1;05;17;17;194,871273540456
111068;1;1;16;47;4719;1;48;40;6;1;1000000; ; ;9;7;1;1;1;05;05;05;1302,81406756795
111068;1;2;33;86;8621;1;48;0;6;1;1100000; ; ;9;7;1;2;1;05;05;05;1302,81406756795
111069;1;1;30;96;9603;1;48;48; ; ;950000; ; ;7;7;1;2;1;05;17;17;120,912436133169
111071;1;1;39;84;8412;4;40;40; ; ; ;1480000;1;9;7;1;1;1;05;23;23;211,939751228202
111071;1;3;95;41;4111;4;34;18;6;1; ;0;1;1;9;2; ;1;05;23;23;211,939751228202
111071;1;4;08;84;8412;4;40;40; ; ; ;1715000;1;9;7;1;1;1;05;23;23;211,939751228202
111071;1;7;45;47;4731;1;48;24;6;1;507000; ; ;9;7;1;2;1;05;23;23;211,939751228202
111076;1;1;45;47;4719;1;48;24;6;1;980000; ; ;4;7;1;1;1;05;08;08;528,101910352493
111076;1;5;45;47;4729;1;52;0;6;1;980000; ; ;6;7;1;1;1;05;08;08;528,101910352493
111078;1;3;06;86;8621;1;48;38;6;1;1500000; ; ;9;7;1;1;1;05;13;13;124,996784868973
111078;1;4;08;62;6202;4;50;40;6;1; ;1500000;1;1;1;2; ;1;05;13;13;124,996784868973
111079;1;1;58;80;8010;1;48;48; ; ;1500000; ; ;9;4;1;1;1;05;76;76;1138,57649083681
111080;1;1;99;84;8412;2;48;48; ; ;2136000; ; ;9;6;1;2;1;05;05;05;1407,96819968815
111080;1;3;98;49;4922;1;48;60; ; ;877800; ; ;9;4;1;1;1;05;05;05;1407,96819968815
111090;1;1;39;86;8610;1;48;48; ; ;3000000; ; ;9;7;1;1;1;05;05;05;1619,91203107999
111090;1;2;98;49;4921;4;48;48; ; ; ;2000000;1;1;4;2; ;1;05;05;05;1619,91203107999
111093;1;1;54;88;8890;1;48;30;6;1;877803; ; ;9;1;1;1;1;05;23;23;174,299923474694
111100;1;1;06;94;9499;1;48;40;6;1;1300000; ; ;7;7;1;1;1;05;13;13;107,129989673807
111102;1;1;13;84;8413;2;50;50; ; ;3600000; ; ;9;1;1;3;1;05;17;17;229,986378527065
111102;1;2;83;25;2511;1;48;48; ; ;1000000; ; ;9;7;1;2;1;05;17;17;229,986378527065
111107;1;1;97;20;2023;1;60;60; ; ;980000; ; ;8;7;1;1;1;05;08;08;512,991952217469
111109;1;1;95;41;4112;1;48;48; ; ;873000; ; ;4;9;1;1;1;05;66;66;692,348860658064
111109;1;3;57;96;9602;4;48;30;7; ; ;700000;1;2;7;2; ;1;05;66;66;692,348860658064
111110;1;2;03;43;4321;1;48;3;6;1;0; ; ;2;5;2; ;1;05;05;05;1507,67634000028
111114;1;1;07;86;8610;1;48;48; ; ;1700000; ; ;9;7;1;1;1;05;05;05;1680,79561507515
111114;1;2;13;85;8530;2;48;48; ; ;2000000; ; ;8;7;1;1;1;05;05;05;1680,79561507515
111116;2;1;57;96;9602;4;15;5;6;1; ;150000;1;1;2;2; ;1;05;54;54;219,462057907241
111120;1;1;98;05;0510;1;48;48; ; ;900000; ; ;9;10;1;1;1;05;54;54;861,025940191681
