DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;clase;MES;INI;DPTO;fex_c_2011
5171149;1;2;1;80;1;1;6; ;2; ; ;1; ;2; ;2; ;1;40;300000;2;2;05;1;70;1057,8120883904
5171149;1;5;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;70;1057,8120883904
5171150;1;1;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;05;1;70;714,051861571433
5171151;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;70;918,358390110058
5171152;1;2;1;80;1;4;3; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;05;1;70;1170,6891583007
5171152;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;70;1170,6891583007
5171152;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;70;1170,6891583007
5171153;1;1;1;80;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;05;1;70;559,042434690432
5171154;1;1;1;80;1;1;9;COVID 19;2; ; ;12;COVID 19;2; ;2; ;1;40;400000;2;2;05;1;70;1197,53109939413
5171154;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;70;1197,53109939413
5171155;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;70;698,472742269167
5171155;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;70;698,472742269167
5171156;1;1;1;80;1;1;6; ;2; ; ;1; ;2; ;2; ;1;42;250000;2;2;05;1;70;1509,26992199797
5171156;1;2;1;80;1;1;1; ;2; ; ;1; ;2; ;2; ;1;48;500000;2;2;05;1;70;1509,26992199797
5171156;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;70;1509,26992199797
5171156;1;5;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;70;1509,26992199797
5171156;1;6;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;70;1509,26992199797
5171156;1;7;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;70;1509,26992199797
5171157;1;1;1;80;1;1;3; ;2; ; ;9; ;2; ;2; ;1;40;400000;2;2;05;1;70;1005,85299745947
5171158;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;70;918,358390110058
5171159;1;4;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;05;1;70;980,245941994719
5171160;1;1;1;80;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;05;1;70;696,267656653751
5171160;1;3;1;80;1;1;9;POR MOTIVOS DE AISLAMIENTO PREVENTIVO OBLIGATORIO;2; ; ;12;AISLAMIENTO PREVENTIVO;2; ;2; ;1;40;700000;2;2;05;1;70;696,267656653751
5171161;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;70;1057,8120883904
5171161;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;70;1057,8120883904
5171161;1;5;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;70;1057,8120883904
5171162;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;70;918,358390110058
5171163;1;1;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;70;1474,08100512888
5171163;1;3;1;80;1;2;3; ;1; ;1;9; ;2; ;2; ; ; ; ;2;2;05;1;70;1474,08100512888
5171163;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;70;1474,08100512888
5171165;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;70;918,358390110058
5171166;1;2;1;80;1;4;3; ;2; ; ;1; ;2; ;2; ;2; ;400000;2;2;05;1;70;1131,13701211946
5171166;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;70;1131,13701211946
5171167;1;1;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;70;937,771951597263
5171168;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ;1;24;300000;2;2;05;1;70;884,927550213019
5171168;1;3;1;80;1;2;9;POR EMBARAZO;2; ; ;12;POR EMBARAZO;2; ;2; ;2; ;450000;2;2;05;1;70;884,927550213019
5171168;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;70;884,927550213019
5171168;1;5;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;70;884,927550213019
5171169;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;70;1057,8120883904
5171169;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;70;1057,8120883904
5171169;1;5;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;70;1057,8120883904
5171170;1;2;1;80;1;1;6; ;2; ; ;1; ;2; ;2; ; ; ; ;2;2;05;1;70;672,274045898728
5171172;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;70;1100,23314878609
5171172;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;70;1100,23314878609
5171173;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ;1;25;350000;2;2;05;1;70;1125,24988952963
5171173;1;4;1;80;1;2;3; ;2; ; ;9; ;2; ;2; ;2; ;300000;2;2;05;1;70;1125,24988952963
5171173;1;5;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;400000;2;2;05;1;70;1125,24988952963
5171173;1;6;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;70;1125,24988952963
5171173;1;7;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;70;1125,24988952963
5171173;1;8;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;70;1125,24988952963
5171174;1;2;1;80;1;4;4; ;2; ; ;9; ;2; ;2; ;2; ;98;2;2;05;1;70;1996,31985024889
5171174;1;4;1;80;2; ; ; ; ;1;3;9; ;2; ;2; ; ; ; ;2;2;05;1;70;1996,31985024889
5171175;1;2;1;80;1;4;3; ;2; ; ;1; ;2; ;2; ;1;30;400000;2;2;05;1;70;672,274045898728
5171176;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;70;1063,0353823812
5171176;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;70;1063,0353823812
5171177;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;70;918,358390110058
5171178;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;70;918,358390110058
5171179;1;2;1;80;1;3;3; ;2; ; ;1; ;2; ;2; ;1;25;350000;2;2;05;1;70;1005,85299745947
5171180;1;2;1;80;1;4;3; ;2; ; ;1; ;2; ;2; ; ; ; ;2;2;05;1;70;1181,53426215796
5171180;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;70;1181,53426215796
5171180;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;70;1181,53426215796
5171182;1;2;1;80;1;2;2; ;1; ;1;9; ;2; ;2; ;1;40;800000;2;2;05;1;70;995,079454214106
5171183;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;70;1181,53426215796
5171183;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;70;1181,53426215796
5171186;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;70;1556,87044551536
5171186;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;70;1556,87044551536
5171187;1;2;1;80;1;1;8; ;2; ; ;1; ;2; ;2; ;1;48;500000;2;2;05;1;70;691,687607385933
5171191;1;2;1;80;1;1;6; ;2; ; ;1; ;2; ;2; ; ; ; ;2;2;05;1;70;1682,15446017535
5171191;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;70;1682,15446017535
5171191;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;70;1682,15446017535
5171191;1;6;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;70;1682,15446017535
5171194;1;2;1;80;1;3;6; ;2; ; ;1; ;2; ;2; ;2; ;300000;2;2;05;1;70;1104,81319805391
5171194;1;3;1;80;1;1;8; ;2; ; ;2; ;2; ;2; ;1;28;300000;2;2;05;1;70;1104,81319805391
5171194;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;70;1104,81319805391
5171195;1;5;1;80;1;3;6; ;2; ; ;1; ;2; ;2; ;1;45;300000;2;2;05;1;70;984,033452378615
5171195;1;8;1;80;1;2;3; ;2; ; ;1; ;2; ;2; ;1;42;300000;2;2;05;1;70;984,033452378615
5171196;1;2;1;80;1;3;1; ;2; ; ;1; ;2; ;2; ;1;25;400000;2;2;05;1;70;691,687607385933
5171197;1;2;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;70;1056,25024749797
5171198;1;1;1;80;1;2;3; ;2; ; ;9; ;2; ;2; ;1;25;500000;2;2;05;1;70;1197,53109939413
5171198;1;2;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;70;1197,53109939413
5171199;1;1;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;05;1;70;1122,66491864868
5171200;1;2;1;80;1;3;3; ;2; ; ;9; ;2; ;2; ;2; ;400000;2;2;05;1;70;1495,6996522315
5171200;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;70;1495,6996522315
5171200;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;70;1495,6996522315
5171201;1;2;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;70;1302,3345917093
5171202;1;1;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ;1;35;300000;2;2;05;1;70;2118,48018312401
5171202;1;2;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;70;2118,48018312401
5171203;1;2;1;80;1;4;3; ;2; ; ;1; ;2; ;2; ; ; ; ;2;2;05;1;70;1234,08562107603
5171203;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;70;1234,08562107603
5171203;1;5;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;70;1234,08562107603
5171204;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;70;1174,74912727472
5171205;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;70;559,042434690432
5171205;1;4;1;80;1;3;4; ;2; ; ;12;ACCIDENTE DE TRANSITO;2; ;2; ;2; ;500000;2;2;05;1;70;559,042434690432
5171206;1;2;1;80;1;3;6; ;2; ; ;1; ;2; ;2; ;1;25;350000;2;2;05;1;70;808,331603804082
5171206;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;70;808,331603804082
5171207;1;2;1;80;1;2;6; ;2; ; ;1; ;2; ;2; ;1;28;400000;2;2;05;1;70;691,687607385933
5171210;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;05;1;70;939,333792489696
5171210;1;5;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;70;939,333792489696
5171212;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;70;893,721534632051
5171212;1;3;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;05;1;70;893,721534632051
5171214;1;1;1;80;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;05;1;70;1297,1112977185
5171214;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;70;1297,1112977185
5171214;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;70;1297,1112977185
5171215;1;1;1;80;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;05;1;70;918,358390110058
5171215;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;70;918,358390110058
5171272;1;1;1;80;1;1;9;POR EL AISLAMIENTO;2; ; ;1; ;2; ;2; ;1;48;250000;2;2;05;1;70;1063,0353823812
5171272;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ;1;48;500000;2;2;05;1;70;1063,0353823812
5171272;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;70;1063,0353823812
5171273;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;70;1599,36501978887
5171273;1;3;1;80;1;2;3; ;2; ; ;9; ;2; ;2; ;1;40;300000;2;2;05;1;70;1599,36501978887
5171273;1;8;1;80;1;1;3; ;2; ; ;9; ;2; ;2; ;2; ;400000;2;2;05;1;70;1599,36501978887
5171274;1;2;1;80;1;1;8; ;2; ; ;1; ;2; ;2; ;1;48;800000;2;2;05;1;70;1119,6467102733
5171274;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;70;1119,6467102733
5171280;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;05;1;70;1001,86458909734
5171280;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;70;1001,86458909734
5171283;1;2;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;70;1129,45005353192
5171284;1;2;1;80;1;4;3; ;2; ; ;1; ;2; ;2; ;1;40;500000;2;2;05;1;70;1192,30780540332
5171284;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;70;1192,30780540332
5171284;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;70;1192,30780540332
5171286;1;2;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;70;883,365709320587
5171287;1;1;1;80;1;1;4; ;2; ; ;4; ;2; ;2; ;1;40;300000;2;2;05;1;70;1232,5237801836
5171287;1;2;1;80;1;1;4; ;2; ; ;4; ;2; ;2; ;2; ;250000;2;2;05;1;70;1232,5237801836
5171312;1;2;1;80;1;1;3; ;2; ; ;1; ;2; ;2; ; ; ; ;2;2;05;1;70;1607,93152415289
5171313;1;1;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;70;1129,45005353192
5171313;1;2;1;80;1;3;2; ;2; ; ;2; ;2; ;2; ;2; ;700000;2;2;05;1;70;1129,45005353192
5171315;1;2;1;80;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;05;1;70;691,687607385933
5171317;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;70;1366,42722920938
5171317;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;70;1366,42722920938
5171318;1;1;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;05;1;70;913,778340842239
5171321;1;1;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;05;1;70;1361,65768736697
5171321;1;2;1;80;1;1;4; ;2; ; ;4; ;2; ;2; ;2; ;400000;2;2;05;1;70;1361,65768736697
5171321;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;70;1361,65768736697
5171322;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;70;2583,29147259174
5171323;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;70;1573,68234045505
5171323;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;70;1573,68234045505
5171323;1;5;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;70;1573,68234045505
5171325;1;2;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;70;2858,81347283039
5171325;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;70;2858,81347283039
5171326;1;1;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;05;1;70;1515,09202083458
5171326;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;70;1515,09202083458
5171326;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;400000;2;2;05;1;70;1515,09202083458
5171327;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;70;1546,75624860477
5171328;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;76;3686,75118741333
5171328;1;5;1;80;1;1;2; ;2; ; ;2; ;2; ;2; ;2; ;960000;2;2;05;1;76;3686,75118741333
5171329;1;1;1;80;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;2;05;1;76;1673,95571069111
5171329;1;2;1;80;1;2;3; ;2; ; ;8; ;3; ;2; ; ; ; ;3;2;05;1;76;1673,95571069111
5171331;1;2;1;80;1;3;8; ;1; ;1;12;POR CUARENTENA DE COVID 19;2; ;2; ;2; ;877803;2;2;05;1;76;1673,95571069111
5171331;1;5;1;80;1;4;7; ;2; ; ;1; ;2; ;2; ; ; ; ;2;2;05;1;76;1673,95571069111
5171332;1;2;1;80;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;2;05;1;76;2055,9663572219
5171332;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;76;2055,9663572219
5171334;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;76;4346,81954481351
5171335;1;1;1;80;1;4;7; ;2; ; ;11; ;2; ;2; ; ; ; ;2;2;05;1;76;3580,89723900146
5171380;1;1;1;80;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;2;05;1;05;2321,29839629387
5171380;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;05;2321,29839629387
5171381;1;1;1;80;1;1;6; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;05;1;05;2998,89719463338
5171382;1;1;1;80;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;2;05;1;05;2321,29839629387
5171382;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;05;1;05;2321,29839629387
5171383;1;1;1;80;1;3;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;2;05;1;05;5516,02345876379
5171383;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;05;5516,02345876379
5171383;1;3;1;80;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;2;05;1;05;5516,02345876379
5171384;1;2;1;80;1;4;3; ;2; ; ;11; ;2; ;2; ; ; ; ;2;2;05;1;05;2449,09307854961
5171384;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;05;2449,09307854961
5171385;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;05;9285,19358517549
5171386;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;05;5516,02345876379
5171387;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;05;2321,29839629387
5171387;1;3;1;80;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;05;1;05;2321,29839629387
5171388;1;2;1;80;1;1;4; ;1; ;1;4; ;2; ;2; ; ; ; ;2;2;05;1;05;2321,29839629387
5171389;1;1;1;80;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;2;05;1;05;5516,02345876379
5171389;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;05;5516,02345876379
5171390;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;05;1;05;2321,29839629387
5171390;1;3;1;80;2; ; ; ; ;2; ; ;.;1;2;2; ; ; ; ;1;2;05;1;05;2321,29839629387
5171391;1;2;1;80;1;1;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;2;05;1;05;2321,29839629387
5171391;1;3;1;80;1;1;1; ;2; ; ;12;ESTA ESPERANDO QUE PASE LA CUARENTENA;1; ;2; ;1;48;900000;2;2;05;1;05;2321,29839629387
5171392;1;1;1;80;1;3;1; ;2; ; ;4; ;1;2;2; ; ; ; ;1;2;05;1;05;2321,29839629387
5171392;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;05;1;05;2321,29839629387
5171394;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;05;1;05;2321,29839629387
5171395;1;1;1;80;1;2;4; ;2; ; ;4; ;1;2;2; ; ; ; ;1;2;05;1;05;2321,29839629387
5171395;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;05;2321,29839629387
5171395;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;05;2321,29839629387
5171396;1;1;1;80;1;1;9;YA ESTABA CANSADO DE TRABAJAR;2; ; ;10; ;3; ;2; ; ; ; ;3;2;05;1;05;2321,29839629387
5171397;1;1;1;80;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;05;1;05;2321,29839629387
5171397;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;05;2321,29839629387
5171398;1;2;1;80;1;1;1; ;1; ;1;1; ;2; ;2; ; ; ; ;2;2;05;1;05;2321,29839629387
5171398;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;05;2321,29839629387
5171399;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;05;9285,19358517549
5171399;1;6;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;05;9285,19358517549
5171401;1;1;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;05;2925,99058018981
5171402;1;2;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;05;1;05;2321,29839629387
5171402;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;05;2321,29839629387
5171403;1;1;1;80;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;05;1;05;2625,53135803636
5171404;1;3;1;80;1;1;1; ;2; ; ;12;POR CUARENTENA DE COVID19;2; ;2; ;2; ;800000;2;2;05;1;05;2321,29839629387
5171405;1;1;1;80;1;3;5; ;2; ; ;10; ;3; ;1;50000; ; ; ;3;2;05;1;05;2321,29839629387
5171405;1;2;1;80;1;1;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;05;1;05;2321,29839629387
5171406;1;2;1;80;1;2;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;05;1;05;5442,82875443941
5171407;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;05;2321,29839629387
5171408;1;1;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;05;2925,99058018981
5171409;1;2;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;05;1;05;2321,29839629387
5171410;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ;1;20;877803;2;2;05;1;05;5619,26703392616
5171411;1;1;1;80;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;05;1;05;2321,29839629387
5171411;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;05;2321,29839629387
5171411;1;4;1;80;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;2;05;1;05;2321,29839629387
5171413;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;05;1;05;5619,26703392616
5171414;1;1;1;80;1;4;7; ;2; ; ;9; ;2; ;2; ;1;20;98;2;2;05;1;05;2998,89719463338
5171415;1;2;1;80;2; ; ; ; ;1;4;9; ;2; ;2; ;1;20;877803;2;2;05;1;05;2321,29839629387
5171416;1;1;1;80;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;05;1;05;2321,29839629387
5171416;1;2;1;80;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;2;05;1;05;2321,29839629387
5171417;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;05;2321,29839629387
5171418;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;05;2321,29839629387
5171418;1;3;1;80;2; ; ; ; ;1;4;5; ;1; ;2; ;1;48;870000;2;2;05;1;05;2321,29839629387
5171419;1;1;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;05;1;05;2321,29839629387
5171419;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;05;2321,29839629387
5171419;1;3;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;05;1;05;2321,29839629387
5171420;1;1;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;05;658,194820149465
5171420;1;8;1;80;1;1;7; ;2; ; ;2; ;2; ;2; ; ; ; ;2;2;05;1;05;658,194820149465
5171421;1;1;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;05;1;05;808,980478642409
5171422;1;2;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;05;1;05;658,194820149465
5171422;1;5;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;05;1;05;658,194820149465
5171424;1;2;1;80;1;4;3; ;2; ; ;11; ;2; ;2; ; ; ; ;2;2;05;1;05;744,458852321004
5171426;1;1;1;80;1;1;1; ;2; ; ;8; ;2; ;2; ;2; ;800000;2;2;05;1;05;2632,77928059786
5171426;1;2;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;05;1;05;2632,77928059786
